Gender,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Female,49,E,-83.14784438839645,-72.82810583420381,112.2507077132812,-126.72628890727908,E,-82.97851313871625,26.597207531142526,66.12750137308323,-82.258421843066,7.085488763217499,-7.763549124345682,1
M,22,A,171.2742271995124,-1.2754051701805862,115.2096119801837,1.4294201024902051,D,-69.51810854257428,29.953858226736735,101.09629130653997,28.464434815716704,-172.6728054731989,-31.094365826232533,0
Non-binary,67,B,-104.57461821952828,126.13880017369694,103.23794573471274,93.7151564992756,B,-157.9646665469773,152.08806638495497,-147.7816263136307,110.23360514092022,-38.68448094825636,70.83907282619707,1
F,77,B,-99.02665612773272,45.460983259505724,75.8960011172735,-8.7717129703183,A,137.4892002515564,-25.13491908196145,-97.01620113405454,55.6400621504277,12.008437419460078,45.64187027436195,1
M,37,C,86.19349412053997,12.398100829488437,-75.08952897009773,-136.35164755089025,D,84.29053752042836,70.37247443954429,51.069763087725065,185.85816366258746,-69.31354983219484,153.2857604998591,0
Female,36,A,72.15002753417377,-20.29847402349446,-29.149224022098508,54.939984445340215,A,-67.53576885026565,-41.40137186476006,-259.40971418973174,194.2249426332781,51.12216016904099,-51.9548735749978,0
F,27,D,-32.70828937593808,66.20801303777996,-44.380646652396,-4.872452444581846,A,61.488628905943145,-39.15196204589995,7.079569873112435,-47.88174817651244,4.286552372451491,52.88855285305639,1
M,50,D,54.02676071939886,-63.31265051233955,-43.13725571333926,-3.839588479889207,C,251.16792400384628,102.3466776140977,-82.19304889777817,-74.21570299796123,-94.1167283821765,25.47820105340371,1
Male,46,C,55.37449185694386,143.15443816345328,-79.8696024499277,24.006165636418427,E,59.25041890398506,-131.4185885095806,-5.769735441187293,243.22811916063745,-92.454150496731,209.42402121959933,0
Male,50,C,36.315967233519615,166.05090825822776,-30.318339497676146,54.062759028140285,D,53.57181340310393,-86.41854777136984,-232.813282983896,3.082846260756788,-130.62786806597904,-27.365962016749357,0
Female,71,B,-93.68178037249871,-106.4108404018885,169.3394013583586,-32.6642200442893,A,45.41253380584408,-70.35629937308502,-120.46428253416319,-28.175185374175975,41.899075063106004,39.13457325259713,1
M,20,B,55.39296877438379,55.46739051102253,138.25212050605734,141.98699231922487,B,258.77550458534716,-192.3590250829094,84.12090963935411,-71.06075053878195,21.959600202057437,39.54119217905146,1
M,51,C,64.90772992864984,-6.022915768583788,-180.49112422556695,-30.247108611795976,B,132.46807618383113,-77.17648484170564,59.37760771494369,-33.21570799286374,-120.78792354732136,-69.51414242340789,1
Other,79,D,158.05620193534423,76.72081157601541,-61.233536993832,-75.78812240686136,E,-13.98901873387273,6.607635430911878,-14.65849564343322,90.98299435136961,-68.57114678899298,70.0076233793021,0
Male,72,A,-160.50091016542402,-97.32969277737938,3.2390328932125145,97.39714925170959,C,102.52141632405089,-24.550575967106894,-163.58491940797703,-21.84095253546341,-131.63908057223838,-32.66720054801676,1
Other,77,B,26.03205213332705,-24.25733011285859,-128.17351510524207,103.47401638822697,D,23.212584110574436,62.810631927490576,-86.08816739203591,-85.28939103055355,-33.20262808477719,-86.03103636274491,1
F,37,C,-66.13078558504752,40.70946709615193,-61.250002042929154,158.61349891015152,C,-67.3025829433123,-23.40350447096757,-59.563051921257845,72.07120232807699,-41.7702440870999,-53.32198273558257,1
Other,46,C,37.70187866560118,90.01003604511808,-51.43096761997755,137.9866618535312,E,-64.69774109316276,85.61863295362544,-12.97527196204502,20.23971284143226,-6.475333945909886,32.57856211319396,1
F,67,C,-106.22346787157998,110.87517817540618,146.3563421271283,-115.07728355101882,D,-121.5512698985436,97.69408915788411,32.76329323549282,1.9953470928845136,116.68340022698445,-10.472017867916456,0
Non-binary,59,D,126.2813241618988,-60.43908316594128,14.402903518639022,73.3858677852058,D,11.700617110479415,137.5493958679912,-63.434195349999726,-101.15777434275535,110.77343302557956,-136.2960943653553,1
Non-binary,22,E,-47.56516258791971,-8.013321221517451,-27.566231817835018,119.27166315811594,C,93.83680851079033,-26.47626464133397,-228.73925177277968,66.77480054480613,162.9542670019865,145.76385187677727,0
Other,32,C,-71.3895685511026,54.03801425240191,1.838141942128503,-65.77894136506978,C,-69.75963773854699,30.222172673262378,-44.66595402424747,-68.89481256979107,-96.66423117180504,120.97860304808663,0
F,75,E,275.57906222392427,-122.46366453912891,-67.9237230254014,-10.630099676291154,B,44.4116851729787,-59.17344508905734,78.44410287891037,23.346469987053748,187.8304738414941,-54.148645692392314,0
Non-binary,70,E,-99.82725837874288,151.54602924735784,233.83538410048973,-57.29969938740229,E,-91.95794849847178,-17.874973410737123,122.02866581975181,-27.78763441243028,-33.9794375056164,-78.55084058056939,0
Male,29,E,-62.55247329743106,-98.2816083163799,29.342068176815793,108.39838179892942,A,11.985377727878106,-9.334500586322523,-92.95230772447097,-36.786936127438445,-26.58693907202572,84.0271947629826,1
Other,34,A,25.88841724927271,-204.48994108171857,117.01783536466131,121.41108133124146,D,27.538535175225228,-41.05611220015254,-36.74137987390485,165.40697962241492,-134.6072638965983,-0.1796179747054291,0
Female,43,E,74.32702866445958,201.22081024587274,127.88614612962867,12.458528289742707,B,72.92049594235537,-124.07719654039906,-24.529603775347343,79.10727889394704,45.55954825894021,99.9629928334472,1
F,61,E,-83.49546711072121,-48.42574806548832,120.28262844653348,73.53357955371962,B,-189.42791631968475,-65.3072695800264,5.717581741843864,-116.41658024645061,-68.91700956745808,-124.38803166815093,1
F,55,C,-11.53616233218385,-92.09386066351964,147.37387948793207,168.16901911672585,E,-35.123987977548246,76.59617459165567,177.57277818059939,69.7412990797196,-49.988433334967816,-107.73228366362653,1
Female,25,B,-6.109514906559529,55.361102214688444,33.823472809367466,41.92023943585206,C,122.05413143531788,39.83436980383858,-60.20622754818545,-42.24918435084064,-160.25360232686302,121.99090536783928,0
Female,33,B,-57.84480835555279,115.81577730289882,-158.64146432593463,114.6288998600105,B,-176.9592551613542,-3.358613097577401,-17.297870518388592,168.14558133469316,27.010521657768187,-51.29633176272023,0
F,34,E,56.331866185176985,-9.012191730183439,95.33646466664814,-190.8222978198757,C,51.728532249576844,-140.77630086217872,79.37226128426768,-44.75216080500388,-42.5204199595393,-10.615494498155918,1
Non-binary,54,B,-51.447612738337334,80.87482986734061,165.80145603872097,60.6994498413149,A,124.10170704574904,147.45347102484828,-3.566640292708725,55.44953283505419,150.61109749470967,-144.91569943212426,1
M,20,C,161.3651902332629,-49.474490642085684,-164.0497218553686,-91.1274947329493,E,37.0163597344187,61.95369235696118,39.726305542355156,37.784356125103365,-119.52510084137144,-19.458816532078416,1
Non-binary,68,A,89.96095121636488,64.03806448566436,-38.49703870266404,95.11780424171616,B,-68.56019005495142,22.986146837964323,2.0600723394778924,99.4256516533168,68.7881038289083,98.17502094622745,1
M,73,B,13.22524744882628,165.81583119572954,-85.53887882774673,-44.9638640766165,D,-98.9636217547329,212.24641459415074,-94.28609090867937,55.05142269214508,-63.39620717330372,-43.36722985335333,0
Female,43,D,-43.19819229009268,-7.870598264276365,-19.545082232232094,69.86318504644144,E,-103.94133254303097,-21.921018568180255,-77.54916633739012,167.0113594814785,-111.62350118700421,-72.50013885178612,0
M,57,B,69.8143941698658,17.04577200817017,55.213611627052614,-59.94738432846505,A,97.27571950266159,-17.44114536067917,65.09707099106592,111.93959913470222,35.34374017544027,91.3797518879266,1
Non-binary,40,C,-141.6627713986253,-155.76575360291136,40.82706749731897,12.974977779493669,E,-22.68240950720114,-197.95867415228722,-38.13895536558176,-64.90924955440082,90.32415325504071,62.97171880918303,1
F,23,B,3.0842317130079686,-90.74723594206534,-9.65619341693193,135.51899711357285,D,-37.24998737095589,42.257984563771345,177.30772483843836,-46.95705914227414,-21.67770766869736,-31.785791066605363,1
Other,41,C,76.06513467275512,-114.25062671397319,-152.73842975495452,-52.4649728121008,A,-69.69081741961035,-8.481157141966607,13.2204736411559,-80.64195849900177,126.29183462631917,-35.63464794366008,0
F,64,A,6.235197340416035,-71.92279297706092,-133.40758377385978,82.00976106133359,D,86.52448039979839,-106.38658905676223,-66.46049896587317,-55.28449722139871,81.59557530126338,-9.06406421519042,1
Male,66,D,86.63430945203228,62.86986604241511,139.1529984288125,-46.06037940583752,A,-186.95917206942318,43.76092563668604,2.407192941306626,-199.58853782060632,-47.48546964240905,-92.17029826640079,1
Other,43,B,-210.7997690491859,-121.23062646763476,71.4622106024423,79.7552000539485,B,-214.4377484169154,-55.24020753493165,-64.6233081785638,-101.74908469837811,138.1645314126502,30.601468028773766,1
Other,54,C,135.90812444364533,10.477392987557687,165.9973602913607,1.7906145733542334,B,94.34604571723794,49.999780148985344,-102.74318768423247,-101.65016107019352,40.849248521740265,-88.64317583424828,1
Female,52,D,129.37055614574683,-159.6415253866529,8.53271782458562,76.26508587388926,D,27.99665154772629,-98.04307371168113,-13.349781496093435,34.20243841322338,180.1590919774029,14.632390461878517,0
Non-binary,32,A,73.80360788459764,210.35209803034772,56.07280299708525,46.17306284768251,D,-150.55816880138613,43.36749509694033,-50.20960527857001,-77.06718048937343,-110.71810634957183,49.05628550675346,1
M,54,E,30.86083869388569,-17.69938252082141,-41.24432232775503,-127.95845523364089,C,132.06906635373954,-5.103990186117985,-14.455604554303358,-225.83291158331872,106.81235283020918,-102.431784445941,1
M,68,E,45.89665788190304,90.08019310332745,-57.4284549975554,-38.39185017847535,C,-182.1803494805956,5.40936526895088,46.36023014916867,-54.396725746089324,-83.97349946203776,66.36359219170285,1
Other,22,E,83.06149395207522,151.56158644903047,41.636173429760554,-77.6201401584118,B,-77.69438367542396,116.79418445201478,199.96523620304413,-111.1394224459324,28.88112300508368,-102.1369787919072,0
Other,77,B,-13.073939364115203,-150.48417940981975,-55.918831325384886,-73.9820480951347,C,-75.9910632495188,51.71348024247362,-93.5888175264888,-12.986553439282417,38.4019842951837,-134.6959665324441,0
F,68,B,-123.22845872736276,17.53148529551855,-65.47611819337743,72.12101900224111,D,-122.26653364350521,17.856853958937645,118.83361218631154,171.2521590623306,6.247680610315742,107.85325334466027,1
Other,75,A,30.938458049435535,37.296642364983676,25.594125825883975,52.199373291780645,C,-52.176833586421,-85.89120560869807,74.27329920721665,48.84191232535366,-84.54068196119727,27.093332231181687,0
M,69,C,121.94848536970264,36.581152479614445,-14.059089158427113,-74.83538279263269,C,-31.591707740935455,-63.443788410818634,-62.7317189069853,-23.432854469879885,52.169262383922074,154.55281075613726,1
F,73,B,30.524656885080347,47.09145226640967,61.317464435487004,81.94002647737564,D,-97.50957347544225,-139.96971560140182,-138.32371992611172,54.534818147972096,82.99489667588416,-0.734084643421717,1
Female,43,C,-12.177972515106614,-83.32523154498706,-15.949664442508487,250.23868469363282,E,-89.54229748129046,-23.604812486330477,-27.718836040763232,23.355506721028505,-1.7948635140696796,103.12853118216567,0
F,49,C,-36.06526423791145,104.90574552619417,109.34701718111978,49.28764497029124,C,-48.20464115538029,-71.0916366617222,144.56746242999887,-48.104319735647294,-54.37935707445354,13.734941201089464,1
Other,53,E,90.29559543177108,86.53498396760844,-164.8500934742622,-9.868318298084807,E,31.002316278786147,-159.4791746206874,68.14403756277737,51.34708142225117,-94.62067604554805,-250.63588836567203,1
Female,26,A,-11.27445843085992,-28.436036782676123,28.37948688671211,-40.81753772457164,D,-82.80405415751801,80.79208596027065,-132.74187618983498,-25.40308563369773,139.55596942717222,-55.24547585637036,0
Other,45,A,-99.49042259550738,70.94285225450517,66.57625763527517,-138.94022964471915,E,36.09931956346369,46.32063508880586,0.17014968750230572,-72.6853767348354,-83.162268291054,-97.3644635848746,1
F,71,E,141.30794100031528,239.1227227954288,-121.58827718010888,179.59824642631702,C,-49.10839095556157,80.32722969086518,-288.027151179706,-254.31012080094314,-9.193008014550921,15.63496368096096,0
F,39,C,57.261418662238604,-76.1947613352859,6.5472470569639425,34.77231548611249,B,38.290575551497305,-78.42010258425373,46.11334077005067,-74.31772399689605,-133.38783851555885,195.27359100354437,1
Female,73,C,52.92411993180956,-17.12620130675906,27.962839922688072,-86.88729735155741,A,54.43274183825822,57.134483028843405,11.706611730031884,-52.47389702307908,-87.89929194103303,-10.238431392670115,1
Non-binary,49,E,-37.55700220418327,-171.44006436585127,22.149178129212686,-50.84754753076868,E,51.21412975602643,25.34458092578041,-104.09235189935295,122.60027575106416,-56.207767843311416,29.343057662658,1
Non-binary,33,C,-53.4864883980311,30.982710977837545,4.509946044138338,101.934586803388,E,-74.29991725378032,104.05262406828662,25.75190651232927,-32.94122047613573,-38.31318586677159,-109.02386528283061,0
Non-binary,44,A,143.24253530690027,47.41652315379049,137.38621362782808,-3.3183515925324003,B,-15.486484697424777,-80.45031566611762,-30.76909664657585,171.5286692776373,-11.5576672464407,-44.290588136854566,1
Other,79,D,-73.87186140555336,-58.935234938031996,-176.78765970847184,140.28484257855624,D,11.030393175273792,73.78185898153475,-10.506970211715833,125.24122344813213,162.06877662516942,116.63602455187257,0
Female,38,D,89.85100432898699,-48.18356344014789,-93.94470798076217,-8.687954232308341,D,-111.21536879842995,-92.59873751893495,-28.775994977323933,-8.598920474715467,-25.868702016395744,22.762548385629977,1
F,35,D,135.4645818040773,34.08927847308499,53.291656018653185,-120.32764028673517,A,-51.523287749707634,-85.26849302974966,68.28852178422994,24.895470245447555,2.5307863943405593,120.94483839329406,0
Male,21,B,-50.25494894763736,-107.39938304594958,-176.04794003235855,-29.555212196438973,C,33.37408766468609,-19.27274010380637,-146.0896573497861,-115.8471482804352,-47.36688162856739,-128.88131375342113,1
Female,43,A,-8.374403147286225,14.24955648348172,-64.4772078418387,-129.88555216946656,B,-31.061082848556325,59.37878766901936,95.4581145887736,4.521845309762925,21.49799630944572,-46.53886466929632,0
Male,56,D,-16.78943716667662,76.2175679222609,-95.73936299608445,-23.166480522948778,E,-28.305979799919605,37.89465893458728,14.811511798038735,88.69833467152972,136.02229098372626,135.56536067342674,0
Female,65,C,8.981494637828975,-117.33319129705238,-189.7186511055826,-333.0252433565165,C,-282.97032470425114,-29.45091144425244,87.19128312315574,-42.25689790543633,-109.07698259150092,-55.42061115622482,0
Non-binary,69,B,86.6165472543805,78.43313370539857,2.057936414231228,-37.05106317422987,D,-55.82374993694216,-128.16202213798692,-33.52541775284153,-21.619811447705178,13.41049169367444,29.117813472497268,0
Non-binary,79,B,-92.14917402123233,-18.67867926570859,48.66345657801569,26.529654393553372,E,-150.6405227807566,-125.31964949066843,-86.38167382784543,108.47914005862658,-30.950875974023788,111.21564303671892,1
Non-binary,61,C,48.67975299573705,-10.598636395448949,-78.36010118262709,31.74251573097357,E,-53.75035533804235,72.41336807527914,-88.05555995262348,-56.01914613141904,-29.872134772531616,-38.27948025614999,1
Male,46,C,-3.7072983293993196,-59.659614018875715,199.35047324637287,79.32506011827533,B,-108.93581544466923,-4.900165830402221,-24.623201291853846,188.3254198677198,22.73837449386111,-89.73990136026202,0
Non-binary,64,B,-134.33241034140917,-148.28900556555925,-13.315294163824703,58.56114036823834,D,235.572108447515,54.093133016184346,22.178103423981902,-168.78128087857377,-5.713953437406212,-134.17980675945427,1
