SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Non-binary,Other,B,-30.079710654631054,D,-152.7240537559058,-14.884778090020104,-91.48577265567424,-40.36465181368179,1
F,Heterosexual,B,-66.73488212535047,C,39.33407779538169,-41.46249127864057,137.83679873269813,-75.05563865051046,1
M,Heterosexual,D,25.10644478882532,A,61.66416722021485,52.941078399713305,-139.7825632711082,-0.39131840946136953,0
Male,Homosexual,A,-71.57104010059066,C,-286.8706366500162,-279.22380441265193,134.82033517035512,-141.68470819994644,1
Non-binary,Other,B,21.693711482133317,C,-25.768888069464026,102.35780342532776,-126.67750335853674,-69.64052538295323,0
Other,Bisexual,E,69.81731017830514,E,0.09616685164113219,189.0105063458194,75.18764007114166,188.61036983111063,0
Female,Homosexual,E,-3.351972373182259,C,-25.544066234212927,48.03957380293467,-140.574688376047,-31.818096530103922,0
Non-binary,Bisexual,A,42.8741719329731,E,84.15914705843032,-47.935213572426804,-9.424176055862201,-94.08196253271005,1
Male,Bisexual,A,-94.50703105138454,B,-65.81499957322336,-267.7684459108991,-82.11324894519106,36.27417299968076,1
F,Other,B,-52.00250041365836,E,53.17322966592294,117.41421907369252,136.22235061511284,154.80401662027924,1
M,Other,E,-10.395576067289756,C,29.76953419748473,-24.54069888101224,-92.61422161767896,33.031268323072524,1
Non-binary,Bisexual,B,66.93611885592283,B,-100.45744822822451,-130.7327973066379,-75.4628943891432,-32.16003845556404,0
Male,Other,A,18.820252107118804,B,36.321896801748785,-93.14945956649233,154.68184135646615,53.98126988303967,0
Non-binary,Bisexual,A,-113.39339072755298,E,-42.83335577759051,206.7868924656739,112.3948883900616,99.57536522248269,0
Female,Homosexual,D,-52.56920036967166,E,99.83201273868872,-78.90005536505673,17.996208145786543,84.79323994545052,1
Other,Heterosexual,C,45.63801354660957,D,189.2334404079904,-131.79733928828168,-109.88952351775542,-132.87032137904347,1
M,Other,D,-87.5284924107309,B,116.51515613402938,253.46576766939157,224.24915033662188,-252.8226576142639,1
Other,Homosexual,E,-57.493445461775195,A,-57.02173025543449,-28.457086489828026,44.58250339512047,80.75295431668548,1
Non-binary,Other,E,-186.9066954081662,B,-5.367196445155593,71.55140397943258,153.34041411008386,55.88513011601446,0
Female,Heterosexual,D,98.25111845457964,D,-9.839471880971235,40.19567477037385,151.18828532711584,9.942447840051956,0
Male,Bisexual,C,28.889637338292463,D,-150.86533399408142,65.28470442136678,-42.597827973744415,-9.656886897904617,1
Male,Heterosexual,D,59.17422532351434,D,121.15070138202566,2.3716284451612806,-216.061469496972,43.31444438086727,0
Other,Homosexual,B,-118.12377322778597,A,-57.32800909173679,-76.62093789719535,-8.994318437115055,17.25683098241611,0
F,Bisexual,C,9.761061992145386,E,30.139022696029905,58.35268495266407,108.77081224296239,33.73972052027248,0
Male,Homosexual,E,-9.091623752026525,B,71.51222614180159,165.92944896761787,-40.96208275817068,-66.43766347529255,0
Non-binary,Heterosexual,E,-17.039784374338055,A,-72.16083244695437,-13.8773955623183,-53.606485702250204,32.68088501538693,1
M,Other,B,55.41669321203367,B,64.44211500911965,39.63493637559985,0.029224135142331326,-143.66146382495097,0
Female,Bisexual,C,-30.74215514483164,A,-150.2977739373552,-24.687915785031265,-244.56550720598625,-1.1455747608499893,0
Non-binary,Heterosexual,B,-80.70570621939858,A,-121.528697305766,176.51348428975095,-18.937078830768307,-92.06808933615416,1
F,Homosexual,B,-16.745832541150385,A,27.50334428462387,195.8533159910789,-10.159272142115114,-2.554528203037992,0
Other,Heterosexual,D,90.37817276599915,A,-99.49118125519622,68.5749764861429,-101.50940036550477,-161.82901899931568,1
Male,Heterosexual,B,-231.31899441066915,B,95.77269359092143,-66.4521927709496,-45.34133322792509,36.72986778166682,0
M,Homosexual,C,65.88692599148357,D,-19.817738336208986,22.81494316198843,-12.565395745015984,82.45028427925092,0
Female,Bisexual,E,-39.49420940997256,D,-12.126456136728226,53.94447780198629,19.305624882356163,40.233501053595816,0
Other,Homosexual,C,226.9894882507487,A,198.07780435630784,-101.39068693139792,-70.73356431816899,105.98956758909365,0
Other,Other,B,101.4265848193334,B,78.92990941500042,111.29365492085854,-90.79081165630346,147.77530467274138,0
Female,Heterosexual,D,-170.2016579927365,C,-46.83919345131725,-144.90040812815846,-65.20060299207047,-10.922063406423447,0
F,Other,E,-209.28790302062333,B,95.86346873632895,-157.14549222797336,87.88930911752847,-98.03348388534226,0
M,Heterosexual,E,-126.291864245461,B,97.27869907638119,-84.42646625346505,-87.5455008347965,-58.42126229017379,0
Male,Homosexual,D,63.49104182802482,D,-57.49802255941879,1.3710689866995738,184.8968081661487,-11.821085507758445,0
Non-binary,Bisexual,D,-68.3043794840417,A,180.54718249953729,73.16790206793924,-24.14476486083421,-132.07904907927363,0
Non-binary,Bisexual,C,49.37816910688783,D,131.45622643140743,-141.68738422918366,153.8770770143297,-14.304702992503696,0
M,Homosexual,C,-133.84870363772953,E,-105.27179168369436,-16.648751504463167,91.63206006200528,55.62309379236463,0
Non-binary,Other,D,-79.3797173752426,A,178.05796269087168,123.35332794878606,96.99978392897309,-204.0626048953043,1
Non-binary,Heterosexual,B,-132.6480695975774,C,86.77623322096508,82.01975671044133,-60.36725126837103,-35.177465155608864,0
Female,Homosexual,E,62.36896599700946,C,-29.252343113991998,-86.55078813759143,-190.78285447217968,120.1695428945644,0
M,Heterosexual,B,93.69327882854847,E,110.03328859058247,-41.56450550124206,66.68852208821934,-51.458707146690074,0
Male,Heterosexual,D,-131.33616905823735,E,-178.1209222236991,-35.69067565043592,-29.131048886445832,173.95023557478095,0
Non-binary,Bisexual,E,15.22252125973369,B,-34.249549070191996,46.018057260980406,107.16287803600038,-223.35453873605934,0
Female,Bisexual,A,-68.87652003749855,B,24.808586195949154,120.39360181325682,-79.47356881055524,12.604056914273407,1
Male,Homosexual,B,-136.19354373827906,E,-1.4714974482050307,5.340311830000866,-0.7321488302573569,-3.091037096815429,0
Female,Homosexual,A,-23.033806141163897,E,-0.34936000321087474,-81.63894464962655,81.04852399965792,-32.60821256663867,0
Other,Heterosexual,A,-28.29615727716494,C,52.34223204749626,-4.567611607181879,-108.87773206625708,210.10447930686104,0
Male,Homosexual,E,6.886588481402285,A,142.72201081015737,5.8566391234075565,-32.77276550384428,-77.00476092261763,1
Female,Heterosexual,B,6.322392423283042,C,-109.90489607658243,223.6654405472022,63.21257266188361,-17.428296772843968,1
Other,Heterosexual,B,-183.95924063343,C,70.8079319511713,113.68599505617449,191.11946783203933,69.30880349429425,1
M,Heterosexual,A,-32.41329655615242,C,-148.83506022184991,4.950408289582608,25.67509905148177,23.061007826269474,0
F,Bisexual,E,191.01621222318715,D,29.02277247276272,-48.5463500583783,151.53293596833157,35.363585362214394,1
Female,Homosexual,E,-9.030525502612868,A,32.24501962455774,17.47444180684429,310.9520228661985,-86.38911732997299,1
Non-binary,Homosexual,A,150.96853759453555,A,-161.84263428604663,-23.570618749487277,-124.55367912908804,-19.97784458706282,0
F,Homosexual,A,-81.16048095299993,C,24.94973113934822,-8.75504860881607,88.92052672960882,158.229008686408,1
Non-binary,Other,C,-44.09280441699489,E,-115.60272667848453,-48.298885698075615,93.22845372197797,103.86824956322423,1
Male,Heterosexual,E,-110.62840933985734,C,16.471432134650076,-84.35015546171404,-111.98170198645943,38.445691970281594,1
F,Bisexual,A,98.02740476532254,E,-233.3873525851838,60.49327303743974,46.19024417771275,67.54585211057135,1
F,Bisexual,E,-96.76815478430794,B,140.62634752808228,152.03348759723366,14.257501758914854,21.70549280028246,1
Non-binary,Other,C,-21.370419785868673,A,41.660302128169796,166.72695794938653,-11.230251614203647,-79.3942666964669,0
Female,Homosexual,B,111.43839131555093,B,89.1926920061656,70.01196634018805,186.73357453571248,75.41033502178183,1
Male,Other,B,18.703389913399967,E,-10.780879187822286,84.41438788289231,-68.87850433553882,38.87095836916962,0
Other,Bisexual,C,-152.7194169966105,D,-114.95504740078046,42.62046557962013,-101.69921427312964,72.08358954078467,0
Female,Bisexual,A,-95.19733477335338,E,39.06604712948175,23.746992536694744,76.08430434584785,-100.68820525340038,0
Male,Other,D,-35.32137189223128,D,266.2358774735664,-65.11555363864674,102.17258251333254,-189.0634524378206,1
Non-binary,Bisexual,B,82.14220108947653,B,66.45527995147982,16.508069616259533,155.35218658644408,102.07914777261027,0
M,Heterosexual,D,21.167433718142558,B,118.41226167790194,-78.66133661004521,-66.55914221170688,-132.0134284201502,0
Other,Bisexual,B,85.54092852913102,D,141.0036718302132,-15.769044490413545,73.08064906135489,-59.803882398588435,1
Female,Other,C,-122.38233118344932,B,-7.116371278262414,86.04044882734766,-14.022347800773643,-46.4344144685278,1
M,Other,A,94.87601239882125,E,-50.570462841669396,-71.67753918809738,-69.78986433240316,-181.9409536310917,1
Female,Heterosexual,C,-65.39638952957745,C,-38.861669550332245,96.04672808084341,53.58513488823669,102.47886904775679,1
Male,Other,B,68.53915506559883,D,208.88267744583396,57.468710069543235,-116.23500234311149,111.7437453879931,1
Female,Bisexual,D,-79.49127903330549,B,-11.196854236026983,-111.39782210488977,126.92139303112762,-110.47922927906839,0
Male,Other,C,53.93029675124617,B,24.56081784670267,16.127721139884045,44.020729945723545,-45.78444985321201,1
Other,Heterosexual,B,9.200365046758039,A,-220.58919747620226,-105.40331025419857,91.19992115151506,84.3533606535545,1
Male,Heterosexual,C,-160.36404422056282,A,209.64022025056005,-9.745123316766566,-5.96727270486773,-100.37539140376859,0
Other,Bisexual,D,-207.7627545574867,C,23.909524439710577,153.90750150746612,55.36431263950378,-40.79489985911639,1
F,Bisexual,E,102.68720357193577,A,-27.698651448917143,97.20203219457785,28.798432303499332,165.15068441499557,1
Other,Bisexual,B,55.29518827293425,C,-11.317636952987014,-85.16174744253931,54.859471591685164,215.83062765388837,1
M,Bisexual,A,-55.58766710739715,B,16.392186253785095,54.26134427708895,-61.293626590795235,14.295125675870587,0
F,Homosexual,A,161.73655936549963,A,99.2943620719284,-121.05064073359033,-128.35797116667734,130.03011938368877,0
F,Other,B,11.888534865168428,A,142.90938196559492,-67.84794777861748,-18.546263963085085,-34.397895136263166,1
Female,Homosexual,D,-191.44555138172151,E,11.50770318790603,16.29648131106759,-158.27878446651533,197.8874003724972,1
Female,Homosexual,D,81.87559938801215,D,7.145880007985294,63.29377111674399,-72.99902169550352,129.32591824479786,0
Non-binary,Other,B,130.81381423796137,E,-6.7268710696093175,54.32809736630001,13.251966915615013,-56.92219061284207,1
Other,Homosexual,D,155.4729399963727,E,84.62644699264065,-94.25986662510462,43.062008182904776,-58.41493799108063,0
Non-binary,Homosexual,D,-199.7188976791646,B,-38.98829352584026,168.37610439531284,-157.5350486522263,-57.34696097729748,0
Other,Heterosexual,B,250.3894807855455,C,67.10540803117345,125.44624616493225,11.144355033243647,28.19692195214778,0
Non-binary,Heterosexual,A,-42.82996216283278,A,-65.15326667799273,178.9362628914439,80.65238742872656,38.49377436252382,0
Non-binary,Homosexual,B,-97.1440119314423,C,-44.5337701230818,-103.91085920094558,63.385499049212704,-197.5317112364437,0
M,Other,D,7.241026249029712,A,115.88782101526837,47.00656015449642,32.91572568622732,128.8317309015547,0
Female,Other,E,-7.394795503906555,B,32.86258001743687,-78.27515328351583,-19.267945793847737,113.91569678814047,0
Other,Other,B,29.691177925254042,A,-52.022359512523565,41.54813811356131,12.761089878761133,-166.424858674555,0
Other,Homosexual,C,-53.62457152469926,A,-8.511459741713146,-95.92567067408675,37.01361157730651,48.819954958373515,0
M,Homosexual,A,-89.88292076603727,A,-9.525464300704213,7.262164670546707,-98.59494697674045,-25.85076142788519,1
Other,Heterosexual,E,-65.03457702277247,D,-81.1005661714529,-31.183521157406645,80.14529585561472,80.50689081868018,0
M,Homosexual,A,11.572839735644427,E,11.473443248201303,-114.58616027076647,124.61559840172526,-21.65739197360721,0
M,Homosexual,D,36.99296334861338,E,-119.19362529681952,-36.74940906935553,-20.925022515652465,-75.65904898480225,1
Other,Other,C,37.13836695507959,C,26.130190420573097,-36.9325745679828,138.90676353694658,-17.20934163993646,1
Male,Other,E,62.75003780627802,D,20.801545069034887,38.08066125122227,-86.03561862321148,-148.93688975046376,1
F,Homosexual,C,118.84488058995622,E,-130.41264624444983,-7.166613692834652,-90.7866125002299,-24.210877816387637,0
Other,Other,B,146.99938564030356,A,125.0872841381771,93.65876151769767,-61.91671710531364,-90.85518155120309,1
Female,Homosexual,B,-1.7205251189982291,E,88.17111282662437,-33.75028431247451,88.96749046608541,64.34902557676011,1
M,Bisexual,A,-74.9426964807444,B,76.32874361388944,-66.78594329976016,73.08672899452226,203.05548414669644,0
F,Homosexual,D,118.95660875308904,C,-17.837749674459094,44.28963087341282,-143.06203799571526,-98.74129407830823,1
Other,Other,D,-31.977433775114903,D,-107.97894135517797,3.195585244516737,64.30466847907729,176.1801526019625,0
M,Homosexual,C,4.315938822331785,D,-61.682161364576395,70.71313923627152,78.34870670985605,97.11510879540522,0
Other,Homosexual,B,60.41296797003353,C,83.66636170188566,113.58366129092623,-5.6929705497127525,60.509568271332014,0
Male,Other,C,135.3002824582204,B,67.902229557838,-14.045239113488853,-84.9118772644833,-148.637707125842,1
Non-binary,Other,A,-48.46647716685249,B,-74.60102336636514,95.99331313804988,-116.38457242822196,-49.623738158809985,0
Non-binary,Other,E,-314.8874393785383,B,54.736429435362666,176.38752389065795,-62.833951956345125,-118.86654636617114,1
F,Bisexual,A,4.229130191531443,D,25.861229515647583,-85.4449814562266,-63.106308394823415,130.47773691595884,1
M,Other,D,70.04802464376442,A,46.99826937867984,15.863907034769264,38.709068068424926,55.49542024142527,1
M,Bisexual,C,37.54005337281697,A,-175.5656224905699,-12.755303112054403,254.47621860816616,-20.573942330671162,1
Non-binary,Other,B,-35.45327671383699,B,13.520402930900344,-21.108225938427182,115.45123852497187,34.64202923054506,1
Female,Other,A,12.533269939002661,A,12.671184528565915,49.90095697088134,73.51520488580454,-3.9775957695738375,0
F,Homosexual,E,-160.91817279252604,E,43.329960070819396,-57.93140195225911,189.39232017087363,-1.4296783525292196,0
F,Bisexual,A,-12.378557331432491,B,-99.13783179992404,-14.289587020325584,-29.11543866096469,-116.63554434054288,0
Non-binary,Bisexual,D,52.582889510908124,E,164.02272280982416,51.571796126551796,-102.78763226595488,139.63496370512846,1
Other,Bisexual,C,-48.85670706378063,C,-154.9521542081599,-48.982296058437484,36.13686501604969,-42.76709390493241,0
Female,Homosexual,A,171.94965987399755,E,109.50747242099543,29.25574410151987,-27.081034796685756,-32.55421915615202,1
Other,Other,B,-99.61300856762202,D,6.793898781180137,-97.87433667552368,-158.02173185088796,-71.5467226930662,0
M,Homosexual,A,30.00153951628211,A,38.05862887899035,123.89998479267945,-37.543083701872824,30.98681889162548,1
Female,Heterosexual,B,30.02735435144687,B,-4.1685337978992445,71.41568460582923,-79.09084665326026,-15.946751736722486,1
Other,Bisexual,A,127.54781009094567,C,62.16607539480865,-51.50668718078918,-60.424417999970125,-16.439846996155122,1
M,Other,C,-80.26291754617844,C,-111.85242090325353,-30.20808712063474,-119.35102025333893,-71.46799182171473,1
Female,Heterosexual,D,-1.702333781084166,C,74.03056466747901,125.58954341547054,8.857752694310772,-108.39982081857833,0
Other,Heterosexual,E,-54.6683745617097,A,12.412871644183326,-34.32940262090058,34.85123260595477,-53.066462015835036,1
M,Bisexual,A,10.447886835660594,A,-69.86792501320151,206.81123192129874,175.07659360880677,87.31413109737179,1
Other,Homosexual,D,-78.79948555785965,C,12.414016560514494,-124.9683166137757,77.1815026239549,123.0831106529771,0
Male,Heterosexual,E,-16.020138686374352,E,43.78338213364205,174.7590925919294,140.16275792232483,90.56797556955422,0
M,Homosexual,C,29.32480762138435,C,104.6863913526521,142.15680559987703,207.66708146210377,17.88656504284621,1
M,Bisexual,D,40.361734212824516,C,175.00914655671346,-76.63771395005429,31.583906865053297,-92.54615161474895,1
Non-binary,Bisexual,D,-79.23961984849119,D,42.084340419662276,86.90515544577842,-6.268552634813843,-49.55559952722251,0
M,Bisexual,E,-48.98408369963729,C,-41.92594843744696,57.38894822252364,-159.97508435609134,41.558155870427996,1
M,Other,C,-4.143798962034192,C,29.001186992297644,-87.44091788087171,-96.21309216474421,47.035070540968235,1
F,Other,D,-34.032207084544645,D,-25.280060931031056,105.8426411188338,-30.15886994956965,-120.87886263328798,1
F,Heterosexual,D,67.42143702145216,D,-79.23668716908215,76.59263535141963,58.774225612035046,20.976984683769082,1
Female,Homosexual,D,76.21750586647723,B,-93.9504883473433,61.208248721261626,3.907243187752776,64.59209329735745,0
M,Other,E,-20.051039283353784,D,-44.15906735395367,41.67658030153185,-10.48956913667653,-6.109176019237669,1
