genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Non-binary,84.38207983067507,28.295556068846256,E,-42.705125547874154,B,72.73301934060655,B,80.76840116749598,33.36007953743335,B,19.112118835913062,D,E,A,-116.70994432971533,E,0
Other,-1.4708029820931356,16.538369162987934,D,-120.88114523266145,D,-146.10870720931575,D,71.8001402281384,-61.48412282579623,A,-220.17009073311192,A,C,E,128.46409948534202,D,0
M,-72.8429663163223,48.20222605609878,E,-46.6506780189879,E,160.09448937248456,E,85.16472757062871,195.50457273509872,A,27.65252441588991,D,D,A,32.90594462070183,E,0
M,40.95759794710952,25.490368880887072,D,110.6686520979339,C,137.28748828249863,C,128.32427557235587,170.97179336210144,C,-3.5265421071188676,C,B,E,-122.38991096974412,A,1
F,103.50445621483321,-3.5111238262001776,E,25.706678622524443,A,-91.7890689615001,D,17.08431987662171,-14.867791608173212,D,36.72053061899492,D,C,A,-13.354395580800915,C,0
F,35.25432248032276,17.533959823861565,B,54.91443663396678,D,50.91174871566725,D,-25.60588109156039,35.021535181366644,A,34.245626663142005,C,E,E,-82.78581038615556,B,1
M,120.50674212566767,-99.12949442509354,D,78.10332798998157,A,31.509429460208178,E,2.8367222597561006,-85.29641168391068,E,7.690961874756233,B,B,D,-64.74600603651733,C,0
M,0.7863468946043741,-87.77385056494477,C,-109.01382278318192,A,-3.7012467476337734,D,61.06577800809113,48.393537115649345,E,-38.893737419535874,A,C,B,-235.0447879422676,C,1
F,-47.41998620772072,146.01489323259358,B,-56.49201291516134,E,28.78929205693641,B,46.40853131316591,208.34567773388662,B,-51.02064336535067,A,E,A,-53.78508758779515,D,0
Female,-69.08065976559826,-76.88693004820126,A,36.32341553213359,A,139.29573827526937,A,-61.700792242516876,-16.083101563340254,C,185.17083955192493,B,A,B,-35.04018331562734,A,1
M,44.87102945389943,-101.4157385249093,E,149.0068016302504,B,227.14829887460857,A,49.196917453071734,53.75510746631092,B,13.89739885446392,C,D,C,-24.665311856493055,B,1
Female,77.71139630118503,9.80046648224589,A,41.715901747248125,E,31.544142428048072,C,48.94949805747407,-62.587139032472415,B,256.3669499968489,C,E,A,43.41637798573788,B,1
F,91.67015865360104,85.56617754299833,C,119.09545045780332,A,-126.74850744687338,C,-31.389754080530167,91.21544927761693,E,-67.22840959490422,D,C,C,-17.303312818349816,B,1
Male,93.98349225734768,-31.05605682229957,E,168.8435329703141,A,-120.35465547817337,D,148.1829643156537,4.907975772127359,D,63.65857737980188,A,C,B,-21.077427687402388,D,1
M,-5.927321253583491,92.41678195203187,E,7.906935424495952,A,203.33415388584538,E,214.26293353872512,16.26694203005413,A,151.1792556111017,E,A,A,-50.9744347763328,C,0
Non-binary,8.362003774583473,13.369820406482125,E,-83.51254452058379,B,-141.7401379359152,B,-38.205276594822216,98.92866570935,C,-23.42859898194782,D,A,C,-60.6558829518688,C,1
F,-51.47437561930695,-39.48563182646162,A,15.202632562640117,E,7.349057151501304,D,-112.24006045597265,146.26465588920857,B,115.05417246764955,E,B,C,-78.87026339812924,E,0
M,-39.932412733318706,27.9964248041151,A,183.7429986399367,E,9.318105802345974,A,1.125073738396619,-5.415233235958638,C,-86.81537433166126,A,D,A,-5.332180251225269,C,1
Male,78.50434305799394,129.60760723663435,D,126.53161834975964,B,131.23226277745724,B,-236.00616760112268,-56.883474706572656,D,-54.764070399376294,E,C,D,159.5380569127717,C,1
Non-binary,-78.21777291227882,-50.22275505097217,A,-65.21098312329055,D,51.050503650647286,B,0.689088893085967,78.39338197303222,D,-36.72970166349738,E,C,D,-16.438202991206065,E,1
Female,-59.23734147826409,-124.11876230023829,C,-86.68073757805278,C,-7.5204059066628695,C,-57.51949497349845,-135.31593648815968,C,-15.238129146276666,C,E,C,22.71801270797095,B,1
Non-binary,117.52318264254973,128.02445554599703,A,157.0866851533481,C,176.8433269527974,C,73.53410310572535,-180.09943913082697,B,184.85332668802172,B,B,C,29.556805036100858,C,0
Other,-143.39865431399238,65.98806124915492,E,-85.56621163218043,B,-36.439156893650015,A,112.39572069844583,62.509616875560106,B,39.552805851591614,E,C,C,-74.7793678777619,D,0
M,31.089516363931263,-153.24512446904652,E,17.753851177726805,E,122.62546198346551,B,67.3829362610955,-59.241651048977516,D,33.55141259751539,A,D,B,73.99562360077726,B,1
Female,-128.02480167849143,-73.39516682589424,E,105.13140647096739,C,81.86773458867928,E,-11.956860819632457,-151.9199944489375,C,-47.38688580076588,D,B,E,-92.1586597133799,B,0
Female,-86.78258185733353,-190.4761697473242,C,21.547544653343735,E,-44.09161786070128,B,-106.93150293295123,-104.4478165238778,C,-35.029628371608126,A,C,E,-16.590448223064268,D,0
M,100.10606161416857,96.88528975977124,C,202.45968394889508,E,-199.8374120583311,C,-143.3958950049307,60.431261277450766,B,43.00494081512864,C,D,A,-30.340314540620483,A,1
Male,58.459360287280596,17.662021850245637,A,132.1240039864171,B,-40.283925306981736,D,119.39770955099705,150.82417371216494,B,79.45468887628179,D,B,B,-39.50163609599404,A,1
Other,52.6367368828688,-54.53850319062086,D,-121.71500597877186,B,21.91658356016183,C,-9.569825912943699,-26.95687461585185,C,146.9959245276609,D,B,C,80.27001517864977,E,0
M,-153.296961668092,-28.077729611923857,E,-45.11913279594328,C,115.16494736683143,A,-130.19254373002843,7.51929500022975,A,-110.8907774345677,C,D,E,45.545854741392816,B,0
M,-157.6169603798957,78.16877883587057,E,-60.557256120302625,B,49.23720056659065,E,-48.947677131341486,55.24860253369411,A,153.62803087703745,C,E,E,-47.04787006076413,B,0
Non-binary,-32.80636770069062,110.70182157960792,C,81.80647710439484,E,-71.62394201972505,D,-56.71334023403999,11.035685948518955,A,-8.03453561216397,C,E,D,-108.45388094736175,C,0
M,-33.88098062911871,-168.3223365789701,C,-126.69147964326537,D,-75.16527288463276,D,-1.0081072201757997,106.6145415392081,A,69.63735089212312,B,E,E,9.879800528451597,B,1
M,19.035269809617684,-108.16979842402851,B,39.53280510404759,E,-91.72921579896848,A,-68.50915430780216,137.25299871651765,A,157.0253600261132,D,C,D,123.43021552483509,B,0
Non-binary,118.31441912639056,-110.98780626623083,A,167.35639946402176,E,-227.69567962014068,B,47.55515639931962,89.85510194490772,D,-156.1978504955865,E,E,E,-10.329785595454037,D,1
Female,159.20523383750475,-58.53130348509921,E,69.0260088838494,D,101.13632344661998,D,-8.162518346612977,-59.37243845872015,D,-14.176750611930844,B,B,E,-3.966684735157304,D,0
Other,-23.281302424595246,-116.22959984853193,D,-28.826858654335357,A,5.144090825797663,A,150.9382243248915,-87.2372432266937,D,-4.949917942542595,B,B,A,77.54305317975087,A,1
Female,53.132079766358586,-66.22965988176418,A,-118.03430188152204,D,-6.769639892016309,A,-6.430939818776695,53.696482778834685,C,56.72938303972364,A,E,E,180.4893091860082,D,1
F,-31.114154661473187,103.82164661922191,A,-171.61877619580324,A,44.60992086166532,B,-17.102983181534128,-116.74584896495774,A,-82.1303917921063,D,D,B,-128.78393673322958,E,0
Non-binary,194.636541051727,-114.49139819312097,A,145.69419625161854,D,-111.6856669967832,A,-14.763062363054487,2.1175076536711046,D,34.516130475275745,A,C,A,-52.89705039741328,B,0
F,20.628588809939632,-3.0815514795651153,E,51.20218307898813,B,-120.1446574660878,D,22.54596576319373,-102.35661750096467,B,-15.879387571730216,A,C,C,-27.20634066997869,B,1
F,32.0935587475653,-66.75480434954265,C,83.05867503779844,A,4.712116661589006,E,21.340277897214815,-96.11998542940213,C,-165.42786245557454,C,C,B,-181.88463630188,B,1
Female,56.19289729807589,71.38193953098843,E,-137.59387713856233,B,-6.411010977025187,C,114.32425538715489,151.80437070333915,B,19.477453757181113,D,C,B,31.461580772172898,B,1
M,-139.749982218543,-86.15204215715097,D,-51.415420547389346,A,-118.71226381574134,C,129.42130143242628,96.99516045171153,B,-6.518513846616974,B,B,C,-125.46365192320341,E,1
F,-21.53813375148285,-90.62789137650681,D,-102.38931561207005,C,-185.17439751748879,D,-237.844219604886,-231.91020724582793,C,141.3859539968218,D,C,E,-47.928396002273274,C,0
Female,122.32505601178912,-161.50112252311405,D,-61.150126637559666,E,-43.38546021828976,B,-103.60496639436849,-132.99941198240774,D,46.45782105238682,C,D,C,199.4662663480123,B,1
F,32.19425276104075,80.32699062893518,B,4.766725238370595,D,29.6754143468586,A,49.67642359317146,-130.00557165259278,D,-116.24217291706593,C,A,D,101.40209242157043,D,0
M,211.21556382612837,-4.898067605182852,D,18.181825576692674,D,-248.21258626810402,D,-100.08301647426296,-116.44895094765143,C,57.77262433402844,E,C,A,-105.60227218202736,E,0
F,-114.1405057966749,178.87447931869968,D,-5.682483247960703,E,155.77639221085354,D,-87.80500374474835,90.39158049016723,B,-217.75130449177027,A,C,D,-26.714389618512357,D,0
M,53.3188359456892,62.64412229229459,C,-28.305526468997428,A,168.876591608282,A,-47.490446006875466,-188.38331570129594,E,230.30469496851035,C,D,D,-59.080659303329575,D,1
Male,-4.593103937946063,-12.109247202726097,A,65.30228835333986,C,-144.15813356406986,E,-7.513476453900012,-9.750320522498761,D,-69.21492556307311,C,C,E,136.90574262903212,D,0
Male,132.18897152104853,0.5916577166920767,C,-101.52948098219224,E,-52.713647313334825,E,9.052194806399939,48.35786079480034,B,-3.258346334008872,A,C,C,-132.1957235390446,C,1
Female,39.490194898020434,-35.91148527254131,C,51.47812693014957,C,-73.21488947864069,A,-87.99658582213993,-41.07118015478202,A,153.18393132665187,E,A,E,-178.2928598148562,A,1
F,98.07334976653527,-8.959155448928808,E,85.95056212384668,E,50.73817495111241,D,-97.7047093790472,55.46637864444916,D,52.91551738700686,E,C,A,-98.43928969840839,E,1
Non-binary,97.74208619012228,-182.28716607672195,C,60.93098391903613,D,32.334120922594,E,248.74849455718905,-17.024443267516435,D,-147.11116295136623,A,A,A,-26.92739626606867,D,1
M,44.57401683583197,35.61015725501528,D,-19.038941909840393,E,-3.1734782989440458,E,50.86673251761877,10.158300136049156,E,58.88726940154987,A,D,E,-80.5806788584348,D,0
Female,142.79170781814108,-109.17380186528369,D,-39.06299881625063,C,-89.48081300487074,E,56.74109666695403,-144.28318716689193,B,127.59996785518663,E,C,A,-139.23344830352272,B,0
F,9.553840509030808,1.7329440909948826,C,-148.7605481981905,D,-1.9297906049189155,A,-66.77141320040361,130.8597561343409,E,-12.821992602418359,A,C,C,3.3837785418238537,D,1
Non-binary,-71.69691783542793,-116.2053859427419,A,70.84452161352502,A,62.37694691786398,C,-21.123575724183084,-166.71293444671224,E,-146.2686584011104,D,D,C,-109.49740035142416,D,0
F,173.44397222573446,108.60937672646386,B,0.46336241215670343,B,108.06964775470631,A,-69.74972730308903,-24.30832438939927,B,-66.29382426475593,B,C,C,118.95615367186261,D,0
F,79.76535572865393,-24.171437505817078,D,89.38302190566502,B,-75.2112388876016,B,229.67477436430892,-69.40369825630918,B,25.05707575252411,D,A,A,-132.91998719876452,B,1
F,38.017396180121054,-129.39455889626348,C,-60.15429248862627,A,-3.0618933548017195,B,80.66675299302543,-98.29747245525992,B,-66.39017364629916,A,D,A,-27.773168347247285,C,0
M,-6.453946867794967,144.4124416964048,E,-3.7192497211956375,B,109.98475240850433,B,59.36659017952402,-63.20492366705198,D,-127.69517676641901,E,D,A,89.47025352746411,E,0
Other,-97.82286259480641,-249.67974472227326,B,-76.69244070897749,C,90.12568979176699,E,-67.65431513086142,-21.34551858137254,B,-119.96741328478038,B,B,A,-4.954249114878132,D,1
Male,55.40947067041584,-102.74050261339802,D,-76.88049679570527,C,58.99435968555275,B,15.028118286823075,-39.16341110840038,D,-49.75428837454421,A,E,B,44.5807393467412,C,1
M,-188.51715825370522,103.8642682266458,D,53.401189718705474,C,24.815160578427093,B,-100.93750053905042,56.74642525430069,C,-20.014394099473325,C,C,A,-124.63023889599145,C,0
F,28.985582775603625,161.9362746067212,D,-146.89678168972864,C,21.54426292555861,B,53.10102845895356,69.80412841386074,E,-51.77248467944846,D,A,B,-143.6942091285406,E,1
M,-112.28586976445132,-30.68742564435132,C,-220.20065982571398,A,90.8106230561293,E,70.70640164850737,123.36204771622201,E,43.47870738362915,D,C,E,-161.05784397449708,D,1
Male,-64.01145341177119,-88.77204919354944,A,66.84688925467141,A,-45.63574526903022,C,-52.00299869492685,106.79740250985499,E,-84.72542278165761,E,B,B,122.9033504582777,A,0
Other,128.92099401989506,136.95893399530067,D,200.2343124761495,D,-175.76951682219882,E,-159.80133438761814,15.205154608997908,B,-24.33214717125632,A,B,A,90.89297908975784,B,0
M,40.13061648602807,60.597063459806954,E,100.60174561940869,C,91.54483269079589,D,20.268368706875002,-86.34446845212021,C,36.71413853656543,C,E,E,-121.32481962533387,D,1
Other,24.69154786882679,94.47419582084248,E,-36.057101996426326,E,-35.382363763967376,A,-129.76461160620926,80.6973873797078,A,95.18467198101199,C,E,E,59.50834341684187,C,1
M,111.60576904790564,15.928559923526242,B,9.624307763032734,B,111.10707220374204,B,219.82656272316964,105.520284857212,A,-47.77046285300444,A,C,D,85.44539258669879,A,1
Other,-195.64537453204983,110.73700798173853,C,-128.38029887450782,D,1.6731333433205078,A,-74.2999147112115,170.34268663743245,E,-182.20730259995725,E,B,A,164.87129972633858,B,0
Female,-64.91357494767482,-29.117630700585472,C,131.220855751941,E,-89.85759540998048,E,79.0790576826355,237.28068569987454,C,19.798882983241832,C,E,C,57.82076264082934,A,1
Other,42.24682589472381,39.40388643967449,C,-16.37821832551935,E,126.77030566807055,E,82.33226475477835,-15.764959726410705,E,-93.2180296350159,E,A,B,71.49044662159359,D,1
Male,100.91412091782294,-91.46373984714772,C,168.18261064177509,E,-192.07396578289868,C,-79.23738859662043,-145.94900788682975,D,28.25840543607644,B,E,E,-33.141409035844475,D,1
Male,-49.99574828350835,-113.27087189511398,A,-97.7905108838683,B,-75.23388989933984,E,-14.583444032061593,20.93501303711695,D,-76.13051704296755,B,D,B,193.80377369357663,B,1
F,-42.06720529571379,37.86279372720492,B,144.7135760757218,B,-25.538515934530174,A,-94.17864901229119,10.231310161486165,D,-106.02629939631043,D,B,C,-75.18163796634573,E,1
Female,-221.43707025481976,-120.22787255504039,B,115.36694376699973,A,128.42600709328013,D,116.18804356909828,-129.43752625950964,B,18.165774979208056,B,A,A,79.78049786695213,D,0
Male,74.93490860041815,-66.30039937742708,E,68.67795085401829,E,167.31412182062422,B,35.754071792142646,-8.329758845859324,C,-132.30253051322413,D,B,D,21.866521262631768,A,1
M,-20.482060273501336,-4.65546695508488,E,-36.205354208802916,C,-128.28272492461878,E,-26.851161441243782,-152.51483340363876,C,147.0120665029468,E,E,C,-6.4322854012208825,B,1
Male,160.38980368828294,74.22639011332443,C,-36.69235190359839,C,-173.79584528177887,C,11.543493157569367,-78.86103520458803,D,59.14186462522647,C,C,A,183.14735804742315,A,1
Female,163.2855751053578,66.01991248969314,E,70.02074158418934,A,-186.46161378388223,B,-62.98874444254927,75.76220502439615,C,-45.085102947653525,B,B,A,60.35039649789648,D,0
Other,89.08987856263747,-105.54943644840358,C,35.30032019843322,A,-1.334970494460147,C,56.936003656113265,-169.74549988700596,B,-7.235893521419744,C,B,A,-196.1329960465686,B,1
M,-68.2845370375931,37.130864845680826,A,224.93194852907504,B,21.107492609447178,E,-25.627307048018295,79.49399764298624,E,65.60782710513286,C,C,B,11.749183192987656,C,0
Non-binary,116.41311941064063,-44.25682660638349,C,29.508913714285857,E,60.750080950110345,E,36.87260444004417,-93.89340245321898,A,44.59418497205678,D,B,C,-35.11700222062251,E,1
Female,-35.8001684877216,41.99388626047112,A,-45.89746178432231,C,79.98616136050605,A,14.504464552091378,-94.94643214427548,B,-89.62907939733448,A,B,A,-137.92666178189455,E,1
Other,93.15653904625313,70.1254977680084,A,145.60991232898888,A,17.56405916973036,D,-15.540951317889137,-155.97321047001708,D,198.1461451322846,B,A,B,68.61757861120294,A,1
Male,-25.78694534469393,100.70157270212405,E,60.7973877241443,C,-142.37754244527238,A,169.43193921386737,18.997780526532694,B,-89.73407935497602,B,D,C,74.97382518710621,B,1
Female,55.491779017595,-42.90436573508412,D,32.891591089376135,C,37.73891066595793,A,81.18733831655143,50.2851952207914,B,75.47589821292998,A,C,C,-37.65594712803528,D,0
M,-21.294568052355288,-38.99661598475951,A,-81.01192275401603,B,12.813354507817628,E,47.182192608988736,-61.68515507104092,B,11.394351177767142,B,E,D,-2.663739878021937,B,0
M,-154.79388348300515,-166.18656046662844,D,51.779030541436676,B,-2.092506605414703,E,-127.98155982682444,-54.93682327875818,A,5.84395208093987,A,A,E,-273.22787328927285,D,1
Non-binary,-124.87553881736133,23.383827411233273,E,84.61318838238161,D,31.809250135440948,D,-301.488366132389,12.669796292937397,D,-30.891686529246286,B,B,D,81.5882375704588,A,1
F,12.771913656627664,-8.263956459169513,A,54.42874491235872,A,-50.56046573835299,C,58.856892029761035,65.09777848203703,B,-12.077019628498192,A,C,D,-87.03551863182845,B,0
Other,-168.76370073074688,-33.05387743584597,D,66.91787477346895,C,-78.24010192634013,D,93.17862202866438,-54.33242941272399,C,-136.72771058144792,E,A,B,-114.49727749758374,C,0
Female,-66.5001814802552,20.507158977814647,B,29.229938992086602,E,64.23627750033283,D,-12.718655777026349,3.137388597799484,A,144.8724457860368,C,C,D,-131.73650851120442,A,1
Other,-30.533612314129467,301.89084803649735,D,130.6625203722723,D,12.647762863162553,E,293.64898344961983,129.49933862687854,E,-51.79704066957294,D,A,B,2.9835419508270125,E,0
M,-53.88386658649971,-65.06213521282656,B,-103.33311089415646,C,-56.052660791618315,D,102.16489236560035,-54.448585482897826,C,1.3467583560879828,B,C,D,144.70269969435418,D,0
Other,-7.610675221208362,-43.09459170847126,A,-22.58945618586275,E,72.8187970674056,B,-188.78023142483,-228.85929795699576,C,49.958502208618455,C,B,E,-46.080428714133525,A,1
M,-3.795755666593329,187.61024724078217,B,-69.59698238821326,C,80.31725087703164,B,-9.769618368241925,150.15495721116017,E,-0.749742176733698,B,D,E,86.24835617989444,E,1
M,129.00522586240731,-154.31315615195786,B,-76.14276229246484,B,135.29701321239338,D,-90.8021013902198,14.555837202792812,B,8.776638291132912,A,A,B,-13.159801990558146,A,0
Other,149.46847575000234,163.476117439601,D,115.44948744142644,C,-71.63275483404146,E,-217.0515345500228,-77.11709969744797,E,-46.967151353543095,E,A,A,-42.51208787737643,C,1
