Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
None,A,C,-55.73071386566642,-8.213157777222536,A,-42.34605783988658,31.145024323784053,27.19382196293016,-108.46958044056537,-26.500515383213184,48.850944944651395,10.962050257527387,B,E,1
None,B,D,-32.92028161863018,-81.49185827892396,E,-69.81462746639833,-163.9409391766965,-127.25540884703452,-59.32819967468755,-151.54368753239916,-75.20356526127749,-3.5126837196547607,A,D,0
Muslim,A,B,-59.72475108384111,353.944271571149,B,-57.36286888449861,-26.430985708699815,261.78923066791566,146.9114682120299,11.994422567912206,66.44751092509198,0.7682594528235278,C,A,0
Buddhist,B,A,81.194348573346,-42.509421844081075,D,55.73934592778075,11.18266482341845,213.0638497476138,-103.23985442118904,-23.564783849725966,-16.33806634605958,7.322965379156023,E,E,1
Muslim,A,D,53.934385762402655,-10.772608926723967,D,118.15548781145348,-20.55589862380635,49.68086685823413,148.94277084414549,-13.686571104586488,-37.497507327058514,-158.01123804143492,D,E,0
Buddhist,D,D,-197.96934246661445,31.62522692722544,B,44.5729614312837,-70.26815859453063,87.83468710965988,18.125445186098542,95.08250317049938,-62.29802563154412,59.83795714256084,A,D,0
Hindu,A,A,-83.99540119435713,115.48763300179495,A,202.7464884650865,183.33677298168416,30.982402854142503,117.06036056986795,-79.69376102477929,64.81709126208149,-12.168551779090105,A,D,1
Jewish,E,A,58.606059701491276,-60.549739281112636,C,-31.109341773533306,68.84150015888704,-107.39354723072114,-2.52915624564423,34.54464654969084,-8.875541787995306,-130.2738947469058,D,D,0
Buddhist,C,D,71.0054005011552,0.34911638181501353,D,54.766088799158084,16.027363080460354,-51.74934755921847,-237.36675811616936,72.84622012233635,160.82256014435802,-156.7532984531575,D,D,0
Jewish,D,C,-101.1086661475517,-90.00302616811817,A,61.276676958798504,88.05388684862505,-15.610674248259194,-74.73910414929473,127.01403583192096,-36.991613613249356,13.79720941980313,E,D,1
Buddhist,E,C,-57.034453838312125,198.35804163518972,B,-4.240715660440427,-20.59705249501116,53.51460776421996,-91.82176953138692,206.52107758541825,188.45855024166207,-69.64345708452764,D,B,0
Jewish,A,E,120.30159817630941,4.677641883060552,C,77.55668199597059,-147.20690042522443,173.1226922426196,-196.99928253047577,-147.3373530072782,43.44037346233947,100.62002424039069,B,D,1
Buddhist,E,E,-60.10459821940629,158.48973598317215,D,-28.840056274289154,-146.84098073962195,51.03328259934339,104.45919053381726,160.17507062528318,63.275528827178476,-47.709434648707514,A,A,0
Christian,E,A,15.620072419792475,107.20475939982228,E,7.197807553947675,-125.66318944473845,-173.76384367243324,-33.86961911887985,10.670081915437232,94.70758056814537,66.50614734557627,A,C,1
Jewish,D,D,-89.8811245315635,-20.81949444042602,D,12.989036572335177,-49.18609376846912,-62.6743014035533,-272.26870904372555,39.19916217421135,41.59138837810675,135.62975949450285,B,D,1
Other,A,D,-140.12621043220028,69.52191041567886,D,-9.516391118120536,207.38389342080333,60.24599290858207,27.182135654583977,-35.85262165795615,92.08674156647179,-60.96313505976887,A,D,0
Other,E,B,-49.90646206958439,55.630751523548405,E,53.7597767438472,-86.208398611346,34.52120920044101,57.711592276466604,-159.66098602923103,112.61126915115278,43.94023420234761,E,E,1
Jewish,C,D,-141.20749701049294,175.74830983969937,C,-39.74561229348117,-59.97877259562595,-3.377086118592537,16.686019833225867,133.66772248742495,-75.72540936619139,4.950059690563158,E,C,0
Jewish,B,C,81.68936975869148,104.90841112146383,E,10.14923816537002,88.19638983423833,166.94969419247246,-128.847724551273,-34.217017048640656,57.73590457542828,89.12656030368169,B,A,0
Hindu,A,D,30.71881886663914,49.824164471239506,A,-32.85887583486207,-110.23793377001287,-32.73599835635104,-93.31027951462862,115.01203661879606,-67.09361001250483,-26.834254482494025,C,D,1
Buddhist,D,E,-51.44340600400741,26.77318355559101,A,-90.90233789072872,13.538991155652761,262.031862893832,37.96726675100083,25.924449790853004,-127.34481361725709,0.8977816079085185,D,D,0
Muslim,A,D,-0.45591270320698396,-46.80839671073026,A,-35.357937575887306,110.33667887335803,-154.33936083472128,101.39046345485043,83.89666514486588,-91.66089870102113,30.163664374007638,A,A,1
Jewish,D,A,-22.14826940891945,-127.49973651593788,D,-176.57388761209313,-5.638936355849198,-78.35718740503226,322.78391515956156,-37.609199556352834,175.45891218627463,-169.4037857840382,C,B,1
Buddhist,D,B,-190.58483483305238,-43.74216608107753,C,90.20894209427085,225.25848489466176,-75.71077977965966,-129.7878694636526,-108.765204592871,-0.5776103752499772,262.5318600428775,E,B,1
Jewish,A,B,67.77473158039119,66.26668362473632,C,291.3277619694685,-110.65463467841379,144.96822099450145,16.83842132990278,9.817197625923283,-271.95139758830413,-6.524611524862774,A,B,1
None,D,C,-223.03546686445804,119.20476929086128,A,-20.971439559469264,-52.01045881494769,-101.3654452836036,-50.078561393615736,12.23401564662542,45.684515824012564,16.787285775807938,B,E,0
Other,D,E,-76.22555496309,-165.18652715652516,C,26.8380021317654,-78.47275126562866,103.57789739089608,-41.03706275616191,-246.08185259703262,286.7093428141785,-49.01194012967011,E,B,1
Muslim,E,C,114.62713619505065,-55.451150689317416,B,-138.09243865782832,-55.49892146667554,-195.4024722198039,-55.316971482073285,-46.4406336546938,-39.152818793578284,-56.94968537908656,E,D,1
Hindu,C,A,-46.49536720857589,-124.9290140015336,D,116.29086008349493,-20.330075382141626,18.325315515257277,50.05816716684184,78.24864619770399,-35.13551091783498,136.35142568756157,B,C,0
Christian,A,A,-102.71506981331329,119.16998237547536,C,-203.44554540890195,-109.23868463378592,58.51565589907476,6.526801009623924,-19.35218301403069,-148.8493044976727,107.45488125081444,A,A,0
Buddhist,C,A,100.64688351781604,51.27780694256884,E,145.51413810382604,-81.64397730936308,59.863158652898164,-71.35975177231742,3.5322736409710327,95.70976210271851,-91.46386208435956,B,B,1
Jewish,C,A,47.64236108285399,69.3683545669412,A,29.38431461823957,-85.63530124460611,65.21636962258461,-199.35925776708382,88.5470353738523,139.65471308720979,96.38731948889192,B,E,1
Christian,C,D,-87.39299795459439,14.016054512328632,A,29.95290056220479,45.0906203459712,33.51674565493967,-140.1500152610132,-36.90405867373084,66.76966595323597,5.470588858094642,C,E,1
Muslim,D,A,89.15323814690397,121.56427556346617,C,-68.61533689047153,1.4815873067268455,-169.9551698552851,-37.906745052072594,-0.13645538960196305,-110.73958535547487,23.774555001442003,A,E,0
Muslim,D,E,-74.19768580546996,64.5839449214046,D,-109.17683916782049,-144.63303524889054,-112.20107321501607,-104.32632213416242,-182.07864398566147,52.472893204445455,-61.079460724244804,B,E,1
Jewish,D,C,28.108976510177648,46.641014477250515,A,157.3528055281094,98.83797289592651,-57.512444157415224,-37.46294068273248,31.29339635203245,-91.72961633736581,76.83626925301166,B,E,0
None,C,C,-13.287590372947559,86.43662105643186,A,-13.958016088744973,-125.02055354736143,15.946825613832036,81.63160700816442,89.41007685673742,-49.54358443639721,20.763241752917672,D,C,0
Other,D,E,271.42008464113576,116.68730873253837,A,-210.25289183391362,-93.56929646532647,-108.37363345445776,-97.61954802480692,159.49307363094863,-119.42811038185788,-79.10814105792564,A,C,0
Buddhist,A,B,-90.98831343915865,31.27383032512741,E,-31.71796902769115,-75.57426207695941,47.487980781445884,80.08554924033248,-37.320148333186964,166.80372137784673,46.11420053264006,C,D,0
None,E,C,42.43130002099396,-2.930804484861828,B,-48.330288227780514,16.062705460852918,-47.27871748888477,52.21683164361994,76.97144947516728,43.722267324074934,45.47901905320265,C,C,0
Other,D,D,44.530217818353776,-45.898679885576215,B,119.12944148337942,-55.932041133771534,-8.185588242612916,23.343318896706666,-9.347377543008237,270.31689616288315,-112.18340066966275,A,D,0
None,C,B,169.53373608553693,-117.44817047032285,E,-86.942512151986,125.08083615694116,-5.058991469926635,65.66858951860794,84.14739909032215,30.379414354654077,81.21273504643722,B,A,1
Christian,D,E,23.997320374606865,-18.866354103975745,A,113.81870782236282,-103.3779832927175,-153.76786916368968,-34.94211137686635,86.41652662916407,-141.86012522852187,39.03697820256692,A,A,1
Hindu,C,B,-79.03512475077969,-222.41224471769985,B,62.24380533273936,-18.322045920961134,12.932270381870413,-70.47147181797565,-124.62481741911742,-3.7699021953257548,-92.82971176664115,E,C,1
None,E,E,106.9492084408198,-11.685214315149112,A,-84.56713816975878,-115.65479806158139,98.75197377868149,43.200531495276266,89.1797501287588,-4.527851290288058,135.16427218103416,E,D,0
Buddhist,C,B,47.92842436958662,-108.63290516615456,D,-102.57161790978687,-90.48162696869693,-21.612342005901624,191.6282535965525,-60.9174188094279,-81.74128887841815,95.51429465351015,A,C,0
Other,A,B,43.58768212198933,-45.97957301873384,B,2.2656083766728066,204.00321301898185,10.261489318623829,95.33537138884166,-98.02173198035356,-4.683196383821379,-132.33012873089726,A,D,1
Christian,B,A,173.1136004375748,-70.96867252453337,C,49.83134124919523,-27.83945464698354,31.364610456375047,87.40358989075457,-43.18853767120385,-54.695139543601215,-41.6982099790914,E,C,1
Buddhist,B,B,28.469600755024775,169.6446353853888,C,-40.070756256958795,42.96848222808811,-34.755277179627754,246.92704151854952,-146.25915921086104,123.82053444851738,97.26455361113871,D,D,0
Other,E,D,114.69305633015725,-2.8960300307615734,D,23.954634513289218,-160.31944318314692,1.6776729168548956,81.4113794315098,111.50247295320102,50.46371390311995,-28.349123909011425,A,C,0
Hindu,E,C,-86.05492073065135,-5.20708819216101,D,-141.2736469771294,19.212276047169766,-128.10638898779777,29.362047471077556,-23.556981831848177,-38.65658258142808,-35.84563886729516,B,A,0
Buddhist,E,B,56.10129723062439,-51.27988867612285,A,-274.7017191185285,9.252643234714759,133.30700225549225,-20.387499513754413,77.05995208886596,-59.381121951058816,46.356506149687625,E,A,0
None,B,D,154.53005417951587,-14.037284870086891,C,-34.94728592088004,20.029071033856326,-112.23116390161655,-77.41829513851627,19.462294830798307,17.51376474696917,-7.248283444967749,C,D,0
Hindu,B,D,99.36413926556378,-76.57921447534626,B,-68.1031770594887,-30.185024205545773,-101.89628366271708,-54.283860579057105,28.254585984345375,7.455247053835509,13.944546461280696,D,E,0
Christian,B,C,20.297204024138413,-87.76573908325177,E,153.0959770811296,-7.834832193964266,39.90658282155058,69.31098152643507,-95.78845467655657,-45.346621419506164,-94.67814636764437,A,C,1
Buddhist,D,C,42.005784594923774,-25.530921961341292,C,-14.656788038349966,-20.13333348300662,-44.50993239757315,103.82466295917223,152.42090331352657,7.446670602667088,39.50863937236434,C,D,1
Hindu,B,B,-46.321254795575726,-22.619449651178414,D,61.85394750725508,18.82067730517357,-49.422833646049085,60.438897924046586,-69.74728955169886,9.504975066002402,-72.67337172378919,C,E,1
Other,E,E,230.34782978893094,50.584637034814214,E,-74.87513975048601,46.109606275799635,101.48952861833737,40.22733126687244,-100.56841834268151,-174.87650605556811,-70.16448455595366,C,A,0
Muslim,D,A,-46.02781896527023,-119.16798854953932,C,-61.75879624058415,-106.23544960780282,-21.007344008987232,135.65801595673165,-161.14425013825414,176.15294457438029,-26.639745618959275,B,C,0
Christian,C,A,-267.3851589768462,14.219775593770104,B,-27.648465969051628,-2.600855187991905,-203.7057959781048,-101.22392513709129,-127.78312385233761,85.32739129712999,-76.572732848148,E,D,0
None,B,A,35.31013816702511,72.65306178150176,E,128.18471839484826,85.3042607983059,-30.09522297736058,184.3657340915407,-92.98225187167358,127.17419759227579,50.238832123912424,C,B,0
Other,A,A,204.91728378701066,-27.44284538166723,E,-66.86463738023029,-216.55761274162,0.7086437745533958,-159.70669216812675,-133.98547789032605,140.53204942572273,59.03708576024221,D,B,0
Buddhist,B,E,-10.920816399230652,-175.23521789311835,D,-190.16149185534428,107.32048378577758,28.167860693475077,-13.586507926523703,-5.118672882166284,47.11211453942826,-57.0057060809926,C,A,0
Jewish,D,D,77.14006525466839,-91.66452131336908,E,211.96485685306814,-41.94324000936527,-103.05767206168088,176.45184963177678,-34.82036839843943,-91.21857838100533,161.08349512766858,D,E,0
Other,C,A,11.182552523274126,52.60769833735988,E,-126.68829270243367,57.10153875755991,62.198524306751615,-70.88543952360193,-63.349616292259505,125.0905532351843,56.25745990335636,D,C,0
Christian,E,E,18.888658356061782,-12.11846302724404,D,112.42829385422883,59.94412258516305,94.89513839053535,-110.69689725410888,109.35147959375155,-21.507104848625612,-83.30272753566977,E,B,1
None,A,C,-3.951979577755001,39.11592710297994,B,-41.997584598276525,-40.223038329856045,219.45933655018058,-128.634417244063,16.82475311309803,-15.50135403667123,-124.60669852062705,D,D,0
Hindu,B,E,28.777256298951503,72.42864652256605,E,-106.84360047204085,119.33013257432623,19.10446734202508,93.112099749278,97.10396669978802,151.64622159962124,-34.83211250446894,B,E,0
Other,A,D,91.65499609152714,67.52850136378059,E,-29.495813044293595,53.14049686051451,-115.42555169892688,73.63779555735508,-82.01523744597422,78.69859588273688,-12.328072150966838,A,C,0
Muslim,E,E,-90.2957640212469,-24.999868763264708,D,69.80038984321227,47.58340856900529,-116.09342611817499,-80.00806734412778,-37.89409610022475,51.4635369886015,34.357607688038996,D,A,0
Hindu,E,C,-53.185098256437655,36.46366928019426,A,129.84837441768636,0.9018283972294002,49.5831108763628,-196.93997705294285,114.29488439336436,25.32244117823771,59.22590186897819,A,C,1
Muslim,E,D,151.05737914454497,-20.6351261607149,A,-0.1149564731980682,98.60400534077701,35.07416272721094,97.74349850197005,-110.69957296506846,0.8203863784138522,52.30913842025152,E,C,1
Christian,D,D,-46.72966892024443,-103.27246189885695,E,32.68065766315644,6.942028686732751,-100.9627097370383,-165.43455483098825,-126.65664585737733,37.82833269258143,-131.169031898515,B,D,0
Other,D,A,271.1104746725373,-55.51981529641276,E,-141.12352012008162,-21.494756945427678,200.77387209940417,55.932308131106836,182.7721484917002,121.68998675810738,-70.65093834999405,E,D,1
Jewish,C,A,-63.16887668500857,193.5611311159795,E,217.3236620861812,31.37117640647238,108.52263023684459,19.020694887790455,-70.75212917331292,39.629059846991176,292.76065514852604,D,E,1
Muslim,C,E,-96.19003003248461,76.54022257905918,E,-152.40341482626803,-121.24676368361895,31.467242333087615,44.24307394992273,-20.80475285375577,-114.80185598276469,36.89414505834433,C,C,0
Christian,E,D,63.76217543678911,90.0754364389056,D,5.452218010298673,-0.14119771591763847,-30.341023305770165,-160.62718977175564,105.9473126493916,-127.67830822738135,47.51620442202285,B,E,1
Hindu,B,C,-147.04078430945032,-70.11623350927293,B,97.00517945346711,-105.47262356638328,59.52085603848758,-25.528417981202473,-26.786342466152526,183.1344521679476,-8.278442955515654,E,C,0
Jewish,D,B,-121.62921516751994,139.88666574077237,B,-0.6330203378204687,-101.23331503784134,158.4163090078262,58.53795731937258,156.04052730905713,17.84996353251168,-138.55043636744455,A,B,1
Christian,E,C,-77.13998803211464,135.0079661434527,D,101.85243510665356,120.24081964265565,-107.09847831338676,-137.38793354806558,-83.86006384744775,64.8984761659158,-170.00887211374567,B,D,0
Other,C,D,68.9048856695805,61.099353450288326,E,31.097882217526195,70.30751768410373,85.74977567985368,-188.77110241908989,-81.43655575641999,-108.2265245831624,150.70012697381753,D,A,1
Buddhist,C,D,-149.6090772868973,-44.20488384304659,D,11.269652723950792,-13.999640754758502,-66.48971428657495,101.73746538233365,-11.614453388195033,-65.15693767770932,59.48687037827164,A,E,0
Other,D,D,94.8123325819852,29.14097520587316,C,122.8041388471387,-76.29811662391802,-56.27344869831439,-101.03084396839827,-68.49363241006368,9.147518984982437,-70.89458511971064,C,C,1
Other,D,A,-43.45703034467394,170.8089777370314,A,-34.07869696921721,-63.90519980308561,307.26699412708854,-13.138203951117386,-83.02463933315858,-111.95791978064847,-173.74666714483533,D,B,0
Hindu,B,C,-156.4083077209846,-171.18683307341476,C,58.39550980064,32.147445284124906,-138.8493979547883,-148.8296648124959,-166.9084897515605,-65.52503489440178,141.4744974074916,B,E,1
Jewish,B,E,101.29906680177898,-0.4963172760692401,D,-124.52914459870253,-21.99743408909052,95.42817207441477,-7.311643088750622,-33.88553494190552,-0.1499860137190777,30.480137761303222,B,C,0
Hindu,C,A,207.38115045962724,-181.51678634208568,B,171.21509426467796,-13.417539754940178,86.62018978493002,-195.03200272365186,-37.27290298699488,-15.3905130890412,-6.148250249794438,D,A,0
Hindu,E,B,-93.5151285146365,13.054654849138386,D,-73.79610766078493,144.43063516723512,-33.732267277203135,26.766870927512382,68.55166760833934,-27.343215481444915,76.75144014529161,C,E,1
Buddhist,B,D,-4.564339153917119,-116.94608650364262,E,141.2150175633856,-7.705696220014446,-17.376348175270078,46.293869585057,-70.23422031123552,-137.47703290238763,40.17714449309229,B,A,0
