married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Single,-143.61492807050544,B,E,B,C,A,B,67.76529765837964,E,-166.4933948015183,-105.07315376092443,C,A,54.34765381346488,12.65081618491882,-174.01942850974615,1
Married,146.09166081471542,A,A,D,A,A,D,-6.708119714315311,B,-43.162877144496704,-90.49221820980556,A,D,-30.120762302999143,-20.96448211165523,99.92677460292667,0
Divorced,-17.046398458334917,C,D,D,B,A,C,-14.368960711459508,C,-212.27261383960143,123.6709399263713,D,C,-111.49167385630317,-71.39016847074294,-93.7451441827577,0
Widowed,257.6168547576582,E,B,B,E,B,B,-2.1879844379266924,B,123.53801399425004,-146.79427962712083,D,B,128.0392116933758,-48.1781678151936,109.48344938089636,0
Married,-171.17838469376952,E,B,D,D,C,E,-63.36745994665742,B,-21.781582225828462,20.13639736669333,A,B,-5.402506846928995,-6.471437113190182,-50.73023619372751,0
Married,-3.5630870729124755,B,C,B,C,C,D,23.993538291858254,B,-46.52805377865846,-81.29264062288922,A,B,-258.25498689698685,107.00614242525768,40.986741220057084,0
Single,167.26466336735257,D,C,D,D,D,E,98.45446879285008,A,-3.1119342280443973,65.99698433082524,E,B,-112.88236291993603,-9.533833412830178,-26.012391872484326,0
Married,-54.87879180698448,C,D,E,B,E,E,177.53584995696298,A,53.563923074216625,-224.69361095079597,A,D,-91.751976083087,114.02885990426022,-245.274913479347,0
Widowed,128.91437057557658,B,C,B,D,D,E,129.81071332581976,C,-73.73599102645741,-47.36758391467327,C,C,138.3674178279415,33.93752498901227,106.43176346599226,0
Married,40.095146781739025,C,E,A,D,A,C,136.42700915347666,E,-71.44237829252064,-123.58554798731218,C,B,-238.5748449079689,21.146935118334394,119.11424764175314,1
Single,95.86428106506531,D,E,E,A,E,D,-168.3487721590961,D,33.24005566020456,-32.527561878028564,D,E,12.642900144705754,-121.21787388840097,4.136485509414246,0
Widowed,0.7990975572196123,B,B,A,D,E,C,-111.297561546379,D,-39.773820333507786,-1.2250227552187278,A,C,-120.98742847664603,-71.45042326398439,30.37691532475573,1
Divorced,177.24125727389062,C,C,E,D,C,C,23.284191577137776,C,-5.533726362076459,59.601486970495735,C,E,54.63155351669202,106.8684054078464,-84.87754446968871,1
Widowed,31.553902773494013,B,C,E,B,C,A,115.57247450398565,E,-195.24016606992066,-74.82052455691961,B,E,-37.1679879378903,91.2858292111913,-53.520592330099895,0
Single,-81.1351486467977,E,A,C,C,E,A,59.346103224051724,A,-79.47623979964057,-161.07585664747467,D,B,-27.002175911593966,120.27867295404093,100.81591105531122,0
Divorced,84.84106270876347,A,A,E,C,E,C,-128.8819295210238,D,-89.45237700482697,42.21454090803918,A,E,-91.38331641575817,-24.33405338682897,17.560259130388882,0
Single,-30.65239392238663,B,E,C,A,E,D,29.059137926438495,C,-108.23457892145076,-6.471197359614118,B,A,79.5711030285704,-180.20256737331425,-60.53517713828784,1
Divorced,41.252256775099326,D,C,D,C,D,C,81.5228349718141,E,-99.56663892755743,-259.314948891056,C,E,-38.97389848776089,99.23686132410602,67.88311628053901,1
Married,101.18614567600102,D,D,C,B,A,A,21.054185792590907,B,-69.47128922539923,-11.167245372561151,A,D,54.71542232076463,3.735864799743994,-20.21713876697986,1
Married,114.33793202048801,C,B,D,E,D,E,-135.30992743360966,C,13.912556986234033,-29.223758958627432,D,E,234.08292879219906,279.07906889443933,261.00548627257473,1
Married,-31.881775951891694,A,C,B,D,B,E,98.65556936099391,B,24.63096526496871,-170.83162642984854,D,A,145.98168034916802,169.1741961949341,7.09504131149343,0
Widowed,-48.206279052249144,A,C,D,B,E,A,107.71083489255575,E,8.352285089961088,183.4532255152571,A,A,88.14880309620291,148.48520525808124,120.33150473696068,0
Divorced,115.73519263809867,E,A,C,A,A,D,-117.89190736982442,B,117.89703324069474,-122.85839469399818,B,D,65.76979207663246,-210.13382431837462,-43.88968555999998,1
Married,-225.3367175493704,E,D,D,E,C,E,-83.61137413386788,A,56.65838659619313,22.491406372255867,E,E,-46.32051463882644,-158.261221618889,70.48887945098191,1
Divorced,-9.876494983835824,C,D,C,B,E,B,143.3467309301461,D,-5.282944807130001,199.1280660515701,E,D,219.8822213478709,207.53256775010627,-6.447548938266964,0
Widowed,48.31538665278809,E,C,A,A,D,E,81.08000207628756,A,-39.773064898117184,-91.3702281698615,C,C,-83.34690603131664,-31.144549266445132,63.95025377721527,0
Married,-17.196936005895775,B,E,D,C,A,D,59.29307107261962,B,150.98444931920463,50.564365246214585,E,B,-174.36700519363276,-38.06903501167449,-3.657639415668079,0
Single,-208.47894483713088,A,E,C,C,E,E,169.623980394256,C,-13.056934533948345,-93.30976009605627,D,E,44.23463322487355,-150.65675409182003,-52.235555041442936,1
Divorced,18.562379568334205,B,A,E,E,A,E,61.355246063231405,E,121.65695917718989,33.089520996556054,E,B,9.500725143205353,-7.729787429354518,-20.769692105720384,0
Widowed,-139.20231743987495,A,E,A,E,B,B,-61.742675585943644,E,4.216232025724718,140.7989163676259,C,B,-42.805354327378275,-63.520721600997675,-77.05676231138528,0
Married,4.51080730250561,C,B,E,C,C,D,27.457882485658608,A,-30.777152145098015,80.11582722588749,E,E,68.05670644228871,-186.47092274730565,-98.2371009964302,0
Married,11.647760478437405,C,B,E,D,B,B,105.36818271161141,C,-112.6203675478339,7.923246520966143,B,B,97.84902739640359,-11.49463895292754,-94.29325819246083,0
Widowed,-220.90848786469502,B,C,A,B,B,E,-36.86896731604939,E,78.55134926532008,-35.15905395362384,A,B,135.03225703061702,0.7899346422835278,30.332369921886066,1
Married,380.25447916675756,E,B,A,A,C,E,-62.646308556676786,B,35.06372722318804,-70.03021561788886,A,A,-68.87089563633309,26.839994220937562,-185.03484567899628,1
Single,-26.686083099616237,C,E,E,D,C,D,-62.14002460559963,E,-87.94894246400082,-11.73155501385498,C,C,-120.24839558087027,13.449111861810811,-55.33232327002432,1
Divorced,13.491166683147956,D,D,D,B,E,C,114.26513923353465,E,167.7983438696487,-252.11621761129442,D,C,-206.3859607619748,179.4957370058429,23.567617309851844,0
Married,30.06534256507211,D,B,C,B,B,C,17.3705860638858,B,-19.67041999421964,-3.3750757511864604,C,A,194.67083809326115,-56.08322789475979,27.351169052909878,0
Married,-109.63306043504804,A,C,A,C,A,C,-82.82198527955399,E,-72.9357290851204,59.12569886742373,C,C,23.42361644588056,-87.31338672554912,-254.44549714263408,0
Divorced,62.46447059438955,A,E,B,E,B,D,13.022979663227737,A,-126.44334840177382,-77.44624472691906,A,A,6.057123414901646,-40.19402585876408,75.67348786655958,0
Widowed,14.177859982068448,B,A,B,C,A,E,-24.294953844747617,D,11.23742368553212,-88.74080588539634,C,C,201.31405606527778,-212.69601306660303,-27.701602152201644,1
Married,132.46806835504964,E,B,D,A,B,A,74.75564442128582,A,-180.2496448898302,152.3557773129022,B,D,63.1251665482103,-202.72264659440543,-2.546129243895197,0
Single,-35.23464655149998,E,A,E,B,E,A,-54.367431208993,E,129.18179474545832,-35.51202073224273,B,B,34.40643023567887,50.02792189841367,96.53031653636789,1
Married,-37.10570317067414,A,D,C,E,E,B,-37.973551474569916,D,-17.89442061714432,-296.5636968327197,B,C,100.19661252763879,45.123339840825864,-49.99086481614876,0
Single,49.338589942013556,B,A,E,A,B,E,-22.186551854962296,E,131.44394962736493,-87.09138056380706,C,C,-47.46323435741316,97.50659352199314,5.838842197643394,0
Widowed,85.04699290087213,E,D,E,C,D,D,-71.1915323084499,A,45.59049732525168,-93.95020306669896,D,D,140.5014078472168,63.28457742984996,13.318773171525056,1
Divorced,-36.57228103095297,A,C,D,A,D,C,-22.846177203372207,D,-116.42537139128166,-68.30300780178025,D,A,-33.4269856080035,6.984353301501855,-55.17816646875309,0
Divorced,-111.76800549369173,E,A,C,B,C,B,127.72965315257811,D,-118.97542882594554,-56.063262698595274,D,B,74.85580945957662,-11.278074282686307,66.62857558116603,0
Divorced,1.722400049289368,B,D,C,E,C,C,-30.833640263207247,C,-323.82282280236,-204.2392976336466,E,C,29.37652932730861,77.22848128866256,90.99729455296391,0
Married,-6.289770706096559,B,E,D,B,E,A,-16.572576884533433,C,51.88372560512382,-48.35044999840154,A,E,-46.82279148706566,57.128860445644335,-232.6479429624532,1
Married,90.6802537375947,D,E,A,E,A,B,-223.63755018134998,B,46.41603897183173,-20.029766062686793,A,B,197.44737246597194,196.6289986949858,-71.60260934016759,0
Divorced,-44.7740479974124,D,B,C,E,B,A,-85.53690583339748,C,-65.23513485800623,-111.69767883656422,E,E,63.89983218358331,99.00632910918824,53.28944588740819,1
Single,144.194609855167,E,E,D,E,D,D,-180.3191072499356,E,93.7379933941472,-178.27831479492352,A,A,80.52940989571525,-147.94980176587532,-22.119549138623075,1
Single,-107.51844065482028,B,C,B,A,A,B,-0.5142049520805315,E,142.9947356129445,-145.44599365056422,A,D,127.59971425695153,11.292909571931693,126.56420639979092,1
Divorced,40.141968754411856,D,A,D,A,D,B,-44.933807831862204,D,-23.713008942580483,-50.11354955982401,E,A,-7.948502313786915,-26.355782245636387,-6.802427036994263,0
Divorced,-81.71685340577778,A,A,E,D,C,E,84.64165106786763,D,123.49186484159338,90.239694041677,C,C,-72.82487021061615,39.84668175896896,56.22539628226863,0
Divorced,228.03771435736152,E,B,D,C,E,C,41.38544993516697,B,-46.65744499485106,-169.10890269999587,E,A,45.46349871692208,16.193479628171996,-9.641265873191102,0
Widowed,-91.66529292953362,D,D,B,A,B,E,-180.49966545453412,A,-115.02496868981527,-79.42272258811252,D,E,-118.72350176705444,7.618179001063057,-105.03960786246967,1
Widowed,58.0882433484476,B,C,C,C,A,C,119.23560298822622,A,73.8077597495384,21.624238110574314,D,D,-117.96103758508487,60.44951997895453,167.49060985164093,0
Widowed,40.63580775230343,B,C,A,D,C,D,128.3223021495813,E,-191.36816835659894,-100.19571298397949,B,C,-139.9816953035928,-52.06680782287,-127.16276536673075,0
Widowed,58.636521217675345,E,C,A,E,D,C,-52.087581852236795,A,41.91944733866141,125.71836752134288,B,B,-188.3478952546475,-121.1254530834176,169.75706035189134,1
Single,-141.8995925557398,E,C,B,E,E,D,-66.45268375730708,E,206.99950950391255,-129.46050325076578,B,E,-141.89610827473004,-30.940910751762157,-153.32681008997136,1
Married,-127.06261957586693,B,E,A,B,D,B,-141.6912994633556,B,-145.03096069731657,-140.74041215804743,B,D,62.222709506334404,-72.39127410411163,57.69837410149764,1
Single,51.09569394080893,C,D,D,B,A,A,-44.570618012431865,E,78.20704911541685,119.44235002762144,D,C,268.4850587945199,139.17067738865038,90.61272336746096,0
Divorced,-181.99339753935507,B,D,D,D,B,E,-23.846342711434595,E,-3.615144428836106,-26.08835763436625,C,B,33.54144102698135,26.54937876804904,-18.123995710909067,1
Married,41.1896272679069,B,B,D,A,D,D,-145.0422952501349,D,-35.44226359843311,-39.60436445117568,E,D,18.141786631369307,31.569953478565488,26.834938258774844,1
Married,-54.14731529443817,E,A,E,A,A,A,71.21206766784837,E,8.555764300940947,10.800082529756542,C,E,-88.22211757293903,-44.33376774640621,5.861362862145623,0
Single,73.1049174145588,C,C,A,B,B,E,168.04082309770016,B,88.97586849751545,50.49269971972772,E,C,21.792160051843773,-2.471543202489955,-115.56385869236476,1
Divorced,-206.17641113952118,A,C,B,D,E,E,-33.710303658905026,E,103.03993920214938,149.7895927472372,E,D,43.864540854016276,149.78727927500344,137.254530814269,0
Married,38.38622962474131,A,C,E,C,D,D,-32.95602986290565,A,-32.18174092259626,98.61131991169346,A,B,128.22260583693307,39.429210130370286,-132.00404300689624,0
Widowed,157.1969408774202,E,E,E,C,A,A,57.05778914666937,D,-154.07434953483877,46.33024432915673,A,B,-241.32887895531024,-72.20419298936339,59.90946651391258,1
Married,159.2694887732797,C,B,B,C,E,A,-47.084594962102805,B,-67.00023377396099,175.42997598190152,E,E,-22.312621386789917,-90.29869765648837,-155.96690358664225,0
Married,202.60864238643865,C,A,D,C,C,D,14.470906670403766,A,154.37818494495318,128.92578916551614,E,E,-199.94874770498325,34.85931261239796,25.13028004707598,1
Divorced,-83.70856365477351,D,B,D,B,D,D,20.57127331965925,C,-59.11849233241122,18.08638142408821,E,D,18.019516633641878,74.11321204401126,3.683583220121854,1
Single,14.278789582236154,E,A,C,B,D,C,-44.18380554890254,C,67.30765762173755,87.57677956810369,E,A,16.13031737343992,25.342842492664097,-78.94612643296986,0
Married,-91.0348607582678,B,C,D,D,E,E,-26.725134795453098,C,-76.73822447653463,-221.831201914142,C,E,99.51323528337804,18.661900607650605,-85.163781502216,0
Widowed,-274.4917821089271,B,D,B,B,E,A,30.19981667475943,D,79.11112945260524,-13.257165814016247,A,D,-74.37629938905242,-53.09249186523412,-68.49188027355851,0
Single,85.32986324624677,A,C,D,C,C,A,24.44833060825613,A,-232.44766050462547,187.2052310761655,B,D,-25.43860397633933,-125.97875811649584,-113.44378244949051,1
Widowed,74.6839098918239,E,B,C,A,E,E,92.30605523978723,E,-118.03518795241436,-21.923078368965562,D,B,-73.50355901940573,-66.46712044148568,-150.0966479279189,0
Divorced,103.80768475855386,E,E,C,C,E,C,76.96127570776416,A,-75.03533412427136,42.828953949357526,C,D,-13.021677778032764,-181.74448598337017,-26.570158933122283,1
Widowed,115.8710080432108,D,C,C,E,B,E,79.7261259890318,D,-65.45952648075965,6.734416908970988,B,D,81.31664575138996,-107.8874937767034,-73.7475007876803,1
Widowed,95.13303045564365,B,D,E,C,C,B,76.49241258100903,D,30.941735588147008,-189.8424987471554,A,B,-242.0537752125357,-110.53325116622892,-0.21710931815955054,1
Widowed,-39.31691902113152,B,C,B,A,D,C,59.71341331186578,B,0.8076924579717194,61.426376039365174,C,A,-47.18811906387905,-210.80645661618473,145.26869244750864,0
Single,100.21686999804618,B,D,D,D,E,B,-149.60456030416853,E,-21.113338380937392,-9.909361688085717,A,D,82.98392503816862,-32.02375692643385,236.09958398032816,1
Widowed,-66.55754427464744,C,E,B,B,B,E,219.94549363283423,C,-59.081112978198526,-108.72650622745333,E,A,-31.489914693617454,-10.554502097324947,220.51941499645392,0
Widowed,50.69851932675997,D,A,B,D,B,E,105.46123256334437,A,-54.6933413021215,58.872487749329906,A,D,5.964678047536854,117.16878764869006,-50.530484622210025,1
Widowed,-125.45770528556383,D,E,B,A,D,C,11.04222112056318,D,-38.003529118275246,-231.7429476356848,E,A,-35.312101748623306,-44.26234693908735,167.409419711958,0
Divorced,-41.04011157816878,E,B,A,B,A,A,-30.665138339289832,B,39.46971122091215,-90.29385983722182,A,A,-114.16633493360622,22.773488785900888,-74.2510147988097,1
Divorced,25.793203014456047,E,B,C,B,B,A,25.811349188248784,D,-98.4761751401858,28.52260446662942,E,B,100.15101920304505,-162.87471075453482,175.67960237385049,0
Single,49.857224177959644,C,E,E,D,C,E,-40.73646991557954,C,107.08775554318935,5.163057729199471,B,A,87.32351020311158,85.9692178495014,101.67597352305509,0
Divorced,47.88369861554909,A,E,D,A,D,B,26.210395270760824,D,-4.849082333675566,117.76409691502008,C,E,84.54777544803656,-22.148274110350215,-34.17764370921966,0
Single,26.858492754116643,C,A,D,B,D,A,61.95272791870122,B,134.6265256170201,-102.94022029979534,A,A,-54.275112564279596,40.669180533644855,64.6960787084969,1
Widowed,134.52436529711,E,B,C,C,D,A,102.34540911974096,A,148.8148484527021,-46.905475944194926,E,B,-103.75676658625864,-131.28331357926416,-29.484369212019708,0
Single,-204.21976609527513,D,A,A,D,D,B,0.6528879149390606,B,-29.327544951056446,74.33833960599281,B,A,-158.4630444356384,75.60220371669395,-60.45802264257575,1
Single,-77.4001981210783,E,D,C,D,D,B,16.292718713945483,A,1.2134356150843522,-26.02481395530295,E,B,166.69817972106068,-82.2466022659537,190.79032900775192,0
Widowed,233.7943858025392,C,A,A,B,A,A,-130.87764457477365,A,7.129715684194228,-60.0428205216564,D,A,114.08156404846328,-63.50463820946032,66.1102633758789,1
Single,123.31402122811726,E,B,D,C,B,D,-90.4137344194019,D,-54.51351283880991,-58.98832546428214,A,C,54.85628400435366,-43.58729692197474,51.720991269882454,0
Married,-212.0780957976947,E,B,D,E,B,E,-50.75421387321647,B,31.18405216830979,-297.15673556611966,B,E,-198.96844800346545,240.40094401354645,-84.5745058134154,1
Widowed,-123.55083031980496,B,C,A,A,C,B,3.8048829873649943,A,0.28832570085857473,-42.13356056213557,A,A,-76.8694512110938,138.3839309082582,16.209311751502987,0
Married,-192.91793546171004,E,D,C,D,B,E,-66.22303142508721,E,140.67395387027503,-6.909338788457752,B,E,-19.402496978071817,121.97125147389572,147.66323801861543,0
Married,-78.09839673954721,B,E,D,B,E,D,-73.21212472098577,A,162.17917524913105,99.57521742461338,B,B,-117.4262077999614,-105.79889377941814,92.65798898306606,0
Divorced,18.9168380354229,D,C,D,B,E,A,-100.19238407373567,D,-97.43521215725221,-91.8232460179927,B,D,-109.43131763169198,221.94817688929072,20.102197083417828,0
Divorced,128.1553295548615,D,C,A,E,D,B,2.4093762326560837,C,-71.54938342563008,-52.95197778297444,C,C,-63.29635584215567,-2.3600408854202506,53.80593246067147,0
Single,65.88588591565023,B,E,C,D,B,E,-166.1530810155304,D,-41.169426751432404,101.17257031268285,C,C,-123.81631501635772,-13.201375616831907,124.49560676157749,1
Divorced,72.90084892048174,A,C,A,D,E,A,-116.55587610133647,A,-65.7125297284906,-115.26445579933178,E,A,10.123850166411238,85.8298602939871,121.28368037642949,1
Married,191.73573829405748,C,C,A,E,B,D,-64.66097271691301,A,-73.20077512406729,30.550446970950773,C,D,128.97753465348657,-26.455081660404073,97.39324615161104,1
Single,-16.274213390032997,E,C,A,D,B,C,39.494605609368264,E,60.452480428715695,56.02090507394693,C,C,124.09017507669418,-62.01939006668229,-80.24912587575812,1
Divorced,-90.07759102303659,D,C,A,C,A,D,81.49549920494589,C,-4.350459254837009,6.57463106101,E,B,-109.83946967046465,-131.51545450182454,76.74645992044186,0
Widowed,-1.9633456190459257,E,D,A,B,A,B,-217.6965954761272,C,247.25634973124406,134.7278970181745,A,E,-60.09140727984359,-146.85126335989983,67.2610706658056,1
Widowed,-101.94984826351983,C,B,A,B,A,D,17.17309370951542,B,121.40277276192664,-144.84577646385634,A,D,24.131476412617484,-44.068434155618405,16.204761369477396,1
Married,95.2194095332182,E,B,D,A,C,C,-112.79330404562057,E,-131.08916669127416,-7.27064615911404,C,D,-48.2206123634231,-144.5255913098123,-70.51130226302502,0
Single,-52.40146521333303,C,B,B,C,A,E,11.72191764967027,C,-263.09687518816827,-46.719030066932895,C,C,-55.24926557757461,-45.13968386655552,-24.00438442392374,1
Divorced,-72.15065344283938,C,A,E,C,C,A,115.91322315259092,D,-12.809818414045141,178.711871315375,D,C,-93.8730546735751,-87.87475528699218,25.883455027803247,1
Widowed,-79.62558139541304,D,E,E,C,A,C,156.7175864505937,C,-226.16553907590946,-28.63301269539116,A,A,90.57317900159934,-17.60809629667752,-162.7268713909013,1
Widowed,-111.3872083910634,D,E,D,B,B,C,-68.39284258280685,B,-162.1005008425403,-18.159886476675272,D,E,25.972783417709017,-2.0929075961546664,-125.7658088740505,0
Single,-31.330392485871872,A,B,C,E,D,D,-52.9715225794054,A,-0.02480560453851332,-12.363108766838872,C,A,15.955870921015142,-106.85645633098846,191.67126985055603,0
