religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,C,B,E,A,D,D,D,121.78255918697076,1
Other,E,E,B,A,A,B,E,-92.80222877568703,1
Jewish,C,D,E,C,B,D,E,-37.17037713788177,1
Jewish,B,D,D,B,A,E,D,114.47564709241067,0
Other,E,C,C,A,A,A,C,-99.8603651712375,1
Christian,B,B,B,C,A,D,A,-115.66054343918228,1
Buddhist,B,D,C,B,C,A,D,1.9761062160832326,0
Hindu,A,C,C,C,B,C,B,-23.92579751053163,1
Other,B,B,A,E,C,C,A,-88.57418406189464,0
Muslim,B,A,C,C,B,A,C,206.71111877935493,1
Christian,D,E,E,B,E,E,A,-31.435868611577312,0
Hindu,D,C,D,C,C,B,C,-41.09989045837514,1
Muslim,B,A,E,A,C,B,D,73.44341747775678,1
Other,D,D,A,A,D,E,C,8.350138182087893,0
Jewish,C,C,E,A,A,C,C,45.21376149565255,0
Buddhist,D,B,D,B,A,E,A,207.43814805114388,1
Jewish,D,B,D,C,C,E,E,-47.14206415551247,0
Hindu,A,C,B,D,D,D,B,-50.07479155803934,0
Buddhist,D,D,B,B,B,E,E,34.73875718788212,0
Muslim,A,D,A,A,A,B,B,-45.25634225220004,0
Other,E,C,D,D,C,D,E,4.000468234645268,1
Muslim,B,E,B,B,A,E,A,-86.09786680633795,1
Jewish,B,C,D,C,D,C,C,63.24490238770547,0
Muslim,C,B,E,B,D,A,C,-56.05547762387704,1
Jewish,C,B,C,E,C,C,D,-282.83363133134964,1
Jewish,D,C,D,D,E,A,E,56.11088875503509,1
Christian,E,C,B,A,E,D,E,-120.83353578385795,1
Jewish,B,D,E,B,D,B,B,-86.37846126634386,1
None,C,A,A,D,B,A,B,-123.85713013576157,0
Hindu,E,A,A,B,A,A,A,250.84023477846125,1
Hindu,E,B,C,C,A,C,B,0.9993726595843231,1
Christian,E,B,E,C,D,B,E,76.64197456867893,0
Jewish,D,B,E,C,B,B,B,108.46402904827303,0
Hindu,E,B,B,D,A,A,B,-11.381330009072599,0
Christian,C,B,B,A,E,A,C,101.07196413521638,1
Other,A,D,A,B,A,B,D,-31.634678893875755,1
Hindu,A,D,A,E,D,B,D,107.39941161147372,1
Other,D,C,C,D,A,C,A,-221.5660478688391,1
Muslim,B,E,E,C,C,D,D,-37.09390205854763,0
Buddhist,D,D,B,B,C,B,A,-57.671465862651196,1
None,E,C,D,D,B,B,D,50.08194606242835,1
Other,B,E,D,B,C,D,B,109.20889645467523,1
Hindu,D,B,A,C,D,E,C,-64.59371210244105,0
Christian,C,D,B,B,D,E,E,27.963583714195035,1
Christian,E,A,E,D,A,C,C,-17.979257505171113,1
Jewish,E,D,C,C,A,C,A,-49.34701086779153,0
Buddhist,A,E,A,C,B,E,A,16.338196524090538,1
Muslim,E,E,E,A,A,D,A,-0.8152380497447964,1
None,A,A,B,C,E,C,A,38.576660097224995,1
Jewish,A,B,C,D,E,B,D,-56.28262049146765,1
Hindu,B,A,D,C,E,A,D,189.025715697323,1
Buddhist,B,E,C,E,D,B,E,79.3401041698963,0
None,A,B,B,A,A,B,D,-69.94723601396923,1
Christian,E,C,B,D,D,A,A,80.46978565366048,0
Other,A,D,D,A,A,C,C,186.61929827939647,1
Buddhist,B,C,A,B,A,A,C,45.51677748868927,1
Jewish,A,E,A,A,E,B,A,-62.87021590014863,0
Buddhist,B,B,D,E,A,D,E,133.65439127333525,1
Jewish,E,C,D,B,A,A,C,-72.73534255630881,0
Other,E,C,C,E,C,C,B,154.20201112193263,1
Jewish,B,E,C,E,D,C,D,-24.170180266836105,0
Buddhist,C,B,D,C,D,B,E,-64.25806309007237,0
None,D,C,D,E,D,B,D,-65.36825932565223,1
None,E,A,B,E,A,C,D,-16.31486823828189,1
Hindu,A,C,A,C,D,C,B,-60.730807867821504,1
Hindu,A,B,D,A,E,A,D,-2.41235946574817,0
Hindu,A,B,D,E,B,D,A,128.16141604745945,1
Buddhist,D,C,E,A,B,E,E,67.56001289102733,0
Jewish,B,A,E,A,D,E,E,-140.42169676796067,0
Other,B,B,A,B,D,B,C,-113.547356865463,0
Buddhist,C,E,D,E,C,B,B,7.659185086548731,1
Jewish,E,C,D,D,A,E,A,48.102794365281376,1
Christian,A,C,E,E,B,B,B,-14.262559344305703,0
Muslim,C,A,B,B,C,A,D,67.27566425998839,1
Hindu,E,E,D,D,C,A,A,19.709267315490322,0
Buddhist,A,B,E,E,E,C,B,28.440373779266633,1
Muslim,B,E,C,E,D,A,A,35.934190142762134,0
Jewish,E,C,C,C,A,A,D,-1.000198580969874,1
Christian,C,A,D,C,E,D,B,-131.82805307370748,1
Other,E,D,D,C,A,E,E,-3.270910713475079,1
None,A,D,D,B,C,B,E,-178.54150256721,1
Buddhist,E,E,C,E,A,B,E,-83.16331590684747,0
Buddhist,C,D,E,B,A,C,D,157.28412690154937,1
Jewish,C,B,B,B,B,C,A,15.086055766208565,1
Muslim,C,A,C,E,C,C,D,54.12597983863083,0
None,B,E,C,A,B,B,E,-96.36467232628029,0
Jewish,D,E,C,B,E,D,E,-92.31203862876335,1
Jewish,D,D,E,D,C,A,C,-131.3166028501852,1
Jewish,C,E,A,D,C,A,A,79.49360376656819,0
Jewish,D,E,E,A,A,C,B,-98.76564986876672,0
Christian,D,A,C,C,B,D,D,138.08294518394584,1
Jewish,A,D,D,E,E,E,A,-96.9110403119001,1
None,A,C,D,B,D,A,C,-97.31798038106632,1
Buddhist,E,D,E,E,E,A,E,-100.8907121986345,1
Christian,A,A,A,D,D,D,D,-100.62670970804139,1
None,D,E,E,C,C,D,B,-18.501791971547842,1
Buddhist,C,C,B,B,A,E,C,-7.9917482027420075,1
Buddhist,B,D,D,C,D,A,D,29.400358655824782,0
Muslim,C,E,B,E,E,C,B,18.504325189779436,0
Buddhist,A,B,D,B,D,D,A,67.04487183534245,0
Other,E,E,A,A,A,D,A,47.43674266635576,1
Muslim,E,E,C,E,D,C,A,146.45024113145524,1
Jewish,D,C,B,D,E,E,A,-24.846690516079992,0
Buddhist,E,D,B,C,D,B,E,111.50160880283266,0
None,B,D,C,D,B,B,B,216.09797389629875,0
Muslim,B,B,C,E,B,B,C,-30.741417750316398,0
Muslim,B,C,A,D,E,E,A,19.28556391383804,0
Jewish,A,E,E,C,E,D,D,265.3409817621972,0
Other,D,C,A,E,B,B,C,-68.40741551849516,1
Jewish,D,E,D,A,B,A,E,101.11878814639239,1
Hindu,E,C,C,E,D,E,B,-75.86513536490675,1
Christian,A,E,C,E,A,A,A,14.576659354355298,1
Jewish,D,D,E,C,D,C,E,-176.15535016254864,0
Other,E,E,A,D,C,B,A,-88.0406283155205,1
Buddhist,E,D,C,D,D,B,C,-42.26248983987029,0
Buddhist,D,D,B,C,D,B,D,-90.19718987414466,1
Muslim,B,B,E,E,D,D,B,-132.38930021559105,1
Hindu,D,D,A,D,C,B,B,37.49724578769552,0
Muslim,B,C,E,E,A,B,B,25.502855696043014,0
Christian,E,E,C,A,D,D,D,-35.30607253231351,0
Muslim,C,E,D,C,B,C,E,-0.9920566906364633,1
Other,A,D,B,B,D,C,C,-44.93700578709733,0
Other,E,D,D,D,C,A,E,64.86843018311255,1
Other,B,C,C,B,C,E,D,-88.59642397453483,1
Hindu,D,B,C,B,B,D,E,-34.60838580909391,1
Muslim,B,A,E,E,D,B,E,164.02995740720908,0
Hindu,A,A,B,C,C,A,B,24.833119238643146,1
None,D,A,E,A,A,C,A,149.25678669859246,1
Christian,B,B,D,E,B,A,E,-144.61658848030626,1
None,B,E,E,C,C,A,C,25.32902197548255,1
Other,C,C,E,C,A,A,B,-249.9657003150217,0
None,C,B,B,E,E,A,D,-167.3456537239836,1
None,B,E,B,A,C,B,E,-104.94516552558395,0
Other,A,A,B,C,E,C,C,0.037225584086458534,0
Other,C,D,D,A,B,A,B,-122.01738568502729,0
Christian,B,B,B,E,D,C,C,-71.5618014315291,0
Buddhist,D,E,D,A,E,C,A,-239.19569105505158,1
Jewish,D,E,A,B,B,E,C,-272.1491094638096,0
None,E,A,B,D,D,B,C,-117.28533514945198,0
Christian,C,D,C,E,B,E,D,90.64396296397477,1
Buddhist,B,D,B,A,E,A,A,78.6755045524897,1
Buddhist,E,B,C,C,D,B,B,142.65795249844214,1
None,D,C,E,B,E,E,E,-236.06996630526868,0
Buddhist,D,E,D,B,B,C,A,24.022473478140302,1
Hindu,A,E,B,B,A,B,C,-105.14435529431314,1
Buddhist,B,D,E,C,C,B,E,-10.000415109496656,1
None,D,C,B,A,B,D,B,-149.50855056870188,0
Hindu,C,C,B,D,C,C,D,-97.78314125141227,0
None,D,C,E,D,D,D,D,-1.055828999566012,1
Hindu,B,E,E,C,C,A,E,-158.42341799323336,1
Other,A,B,E,D,A,A,D,-77.62093449137204,0
Hindu,C,A,D,A,D,E,C,-36.984668464389195,0
None,A,D,B,E,A,D,B,36.42745131010095,0
None,E,A,D,B,E,B,B,-58.63827343143934,1
Other,C,E,C,D,E,C,E,-111.09370439494137,1
Hindu,A,A,C,D,E,C,B,-71.02495194756474,1
None,C,D,A,D,C,E,E,-42.980243984955166,1
Muslim,D,E,D,E,A,E,C,-50.151583333669016,0
Jewish,E,C,B,C,C,C,A,191.47909877685777,1
Jewish,D,E,E,B,D,A,C,-47.32235683380973,0
Christian,D,B,C,C,C,B,B,-6.5384385606185855,0
Muslim,C,E,E,E,C,B,C,61.710931376217445,0
Buddhist,C,B,E,D,A,B,A,-52.24616635685667,1
Hindu,D,C,A,D,B,A,E,95.95033803668468,1
Hindu,C,A,C,C,B,D,B,109.53263038434393,1
Jewish,A,D,B,D,E,C,C,-165.4031848206857,1
Jewish,B,C,E,A,E,D,B,42.27133562385529,0
Christian,C,A,D,A,B,C,A,-32.32860321443129,0
Hindu,A,B,E,D,D,A,E,-59.08080752317092,1
None,A,C,A,A,E,E,B,-53.849202332423005,1
Christian,A,A,A,E,E,A,E,127.88748387158817,1
Hindu,C,A,B,A,C,B,E,-27.946820216345262,0
Hindu,B,E,E,A,B,E,A,14.54251096414742,0
Muslim,B,B,D,A,B,B,D,-141.29028099144773,1
Christian,A,B,D,B,C,C,D,65.98991006399066,1
Hindu,C,D,D,D,C,B,C,13.176243293995316,0
None,D,E,A,B,B,C,C,-76.03305626181638,0
Other,B,D,C,A,A,B,D,204.66675497690483,0
Hindu,D,D,E,D,A,B,E,-145.03484456581512,1
Muslim,C,E,C,D,E,C,D,79.41461850817026,1
Jewish,B,A,C,A,C,A,C,54.03771639436441,0
Hindu,C,A,C,A,E,D,C,205.10185716445207,0
None,B,E,E,A,A,A,C,-0.6624276603792142,0
Muslim,C,A,E,A,C,D,D,-82.27475028798649,0
Buddhist,E,E,D,C,A,A,D,-12.602396251876977,1
None,C,E,A,E,E,B,D,-67.64568381290238,0
Jewish,E,C,B,C,B,D,A,-154.42293016787886,1
Buddhist,A,D,B,A,D,C,E,1.8542141095663784,0
None,D,D,C,A,E,C,B,-74.0606025702411,1
None,A,B,E,B,E,E,B,-66.4446672433334,0
None,C,E,A,A,A,B,E,-46.29759828515902,1
Jewish,D,E,D,D,E,C,A,-61.801306054844176,0
Other,B,A,A,E,B,A,A,-114.26658367729421,0
Jewish,D,A,A,B,B,C,A,104.26344157916549,0
Muslim,C,B,C,C,C,B,A,26.9700015155581,1
None,E,B,E,C,A,E,B,215.33933206900778,1
Muslim,C,A,B,E,C,C,B,-164.95037538470885,1
Muslim,E,A,E,C,E,A,C,46.94068641295262,1
Other,A,C,B,A,B,A,D,-87.07805848564259,0
None,C,D,A,B,E,C,C,-114.92264879456383,0
Hindu,C,B,A,D,B,B,D,-84.90328690919392,1
Jewish,A,D,D,C,A,B,B,37.22398291934074,0
Buddhist,B,B,A,C,B,A,D,71.91322511839802,1
Hindu,B,C,A,E,A,C,B,-80.90722036848904,1
Jewish,B,A,A,E,D,C,A,-212.99110906146822,1
Muslim,C,D,E,D,C,E,D,-226.01000543488615,0
Christian,E,D,B,E,C,D,A,-132.72677235372902,0
None,D,E,A,E,D,D,C,24.930144883961944,0
Buddhist,E,B,E,C,A,E,E,148.11677204542386,0
Muslim,D,A,A,E,A,A,C,17.864252806322277,0
None,C,A,B,B,C,B,B,-27.244100440419377,0
Jewish,C,C,D,C,D,B,B,26.807107836032078,1
None,D,B,A,A,C,E,A,-21.947003980778252,1
None,C,A,A,E,C,E,E,44.83500579934774,0
None,A,A,B,D,E,C,B,26.831135696454826,1
Muslim,A,B,B,A,C,B,C,-73.2461415502099,1
Other,A,B,B,E,B,B,C,13.94496631121219,0
Hindu,A,D,C,E,B,B,B,-110.84705187381998,1
None,B,D,D,B,C,D,A,-54.67066205997932,1
Hindu,A,E,D,B,B,E,C,-120.75259957612765,0
Christian,D,D,C,C,D,C,C,89.89399960370083,0
Christian,C,B,C,B,C,E,C,44.783885348765146,1
Other,E,E,A,C,A,A,C,72.0353655353549,0
Christian,D,B,C,D,E,B,C,-103.42215593110677,0
Muslim,B,A,A,A,B,A,A,37.93395676848735,0
Jewish,D,A,B,C,E,C,E,133.46290888658928,1
Hindu,D,A,C,E,B,D,A,78.09230361189093,1
Buddhist,D,E,C,E,B,C,D,14.679930450414059,0
Buddhist,D,C,E,C,D,D,E,17.725757508339775,1
Hindu,D,A,B,D,C,E,C,-170.8509625421097,1
Muslim,E,D,B,C,D,E,A,16.07997897041653,1
None,D,E,E,B,D,A,C,-7.964077874076966,0
Jewish,C,A,D,E,B,E,D,46.68958974142619,0
Muslim,E,B,D,B,D,A,B,-58.720409279290344,1
Buddhist,C,D,D,C,E,E,D,-85.698354689491,0
Muslim,D,B,C,D,D,B,B,-70.2171170789279,0
Jewish,C,A,C,B,E,D,A,44.65993857009576,0
Other,A,B,D,B,B,C,D,-279.4657971929044,1
Hindu,E,A,B,E,D,E,B,-51.0948463956997,0
None,B,A,B,A,E,C,A,42.42134685308411,1
Other,A,D,E,C,A,C,D,120.07541132607074,1
Hindu,C,C,C,A,C,C,A,-163.16892997908292,0
Hindu,D,D,D,C,E,A,A,-84.23950089973037,1
None,B,B,D,B,A,C,E,104.97140166241662,0
None,A,B,C,B,C,C,D,58.183413809695494,0
Jewish,D,D,E,C,A,C,B,61.262749691404885,0
Buddhist,B,E,A,A,C,A,A,-163.97603498168664,0
Christian,B,E,C,B,B,E,A,127.43062504410534,1
Hindu,A,A,A,C,D,E,A,-30.984003629200995,0
Buddhist,D,B,B,D,D,E,E,-126.57236434090129,0
Christian,D,A,D,D,E,A,A,-42.847286130593545,0
Jewish,A,B,E,B,D,D,B,25.8512818041934,1
Buddhist,C,A,A,B,C,D,C,130.74666605102055,0
None,C,D,B,E,A,A,C,7.015831468333493,1
Muslim,A,E,C,A,E,D,B,81.39672151693556,1
Buddhist,C,E,B,C,B,E,A,-6.463141450788602,1
Christian,A,D,C,E,B,D,A,182.03066752609743,0
Jewish,C,C,D,E,D,C,B,42.68531135027016,0
Buddhist,E,E,B,E,A,B,D,1.0729790718953849,1
None,E,B,E,B,D,B,A,174.6596102893036,1
Other,D,B,E,C,E,B,B,237.06358632672266,1
Muslim,A,E,A,A,E,C,C,116.0748665809372,0
Hindu,A,D,A,C,A,C,D,-145.3705406770105,1
Hindu,D,A,D,B,C,E,C,-20.778883382455597,0
Buddhist,C,C,A,A,A,B,A,41.90330483564409,1
Muslim,E,E,A,D,E,A,B,75.41720610495365,1
Other,A,B,C,B,B,B,B,-66.6978810479998,1
None,B,C,C,B,B,E,D,52.7377254709458,1
Buddhist,B,A,E,B,A,D,B,100.73335480104981,0
Christian,E,B,D,E,A,C,D,47.52160378588434,1
None,D,C,B,C,B,A,D,9.38467922389997,0
Jewish,A,C,E,E,B,B,B,80.85334909172222,0
Christian,C,E,C,E,D,A,E,186.84658031052678,1
Buddhist,B,A,B,A,A,C,E,18.040750902846515,1
None,D,D,B,C,D,A,B,-44.4337951118383,1
Jewish,A,E,B,E,B,A,B,-118.32078120883077,1
Muslim,D,A,E,C,D,B,B,76.16012527368207,1
Jewish,C,B,D,D,E,E,B,-112.8582091364504,1
Jewish,A,B,B,D,E,E,C,132.09254046270388,1
Muslim,D,D,A,D,B,D,C,95.95758712863196,0
Jewish,D,E,C,D,B,E,A,-63.61870546595304,1
Hindu,B,B,C,B,C,A,D,-2.824951471100174,0
Other,C,C,E,A,A,C,B,268.0870380960584,1
Buddhist,D,D,D,B,E,A,B,-60.52981059576679,1
Other,D,C,A,A,C,C,C,-129.38950699174302,1
Other,E,B,D,E,A,E,E,-110.08985987747155,1
Other,C,D,D,E,E,E,B,-35.581383726554286,0
Jewish,D,B,A,B,A,A,C,-10.115262317747542,1
Muslim,C,B,A,E,A,D,B,70.12064947037057,1
Jewish,B,D,E,C,E,E,B,-36.05197834750648,0
Jewish,A,D,C,D,E,C,D,-51.129905461376126,1
Christian,A,E,E,A,B,B,A,58.46856422001,0
Muslim,C,E,B,E,B,B,C,52.733142245603126,1
None,A,C,B,E,B,A,A,126.42934868524772,0
Other,B,D,B,C,A,A,B,-35.58211418163889,1
Jewish,A,E,C,D,B,A,A,-28.475763325577397,0
Other,C,E,C,E,E,C,B,-46.53236213168559,0
Christian,B,E,D,E,D,A,D,106.77392031726856,1
Other,B,D,D,B,D,E,D,-33.648108964188125,1
Buddhist,D,D,B,A,D,D,B,-93.45944168679588,0
Buddhist,E,E,D,E,E,D,B,44.764037675067584,0
Other,C,A,A,B,D,D,B,20.82346014649545,0
Hindu,D,E,D,E,B,C,D,251.93570281684404,0
Other,A,A,D,A,C,B,D,-15.136176357532213,0
Other,E,C,E,D,C,A,E,-61.61515019353418,0
Hindu,B,C,B,D,B,E,E,-122.58469171823198,0
Hindu,C,C,E,A,B,C,B,22.411175740618212,1
Muslim,D,A,C,A,A,E,C,124.06358100083294,1
Jewish,D,D,D,A,E,E,A,23.158581167171597,1
None,B,B,D,D,D,C,E,-24.000621452832814,1
Buddhist,A,A,B,C,E,D,A,52.56851538580359,0
Jewish,C,A,A,C,B,B,C,-16.16298313248225,0
Other,E,A,D,B,E,D,A,-133.85488854573322,0
Christian,C,D,B,C,A,E,E,50.37674007897333,0
Jewish,A,B,D,C,D,E,B,106.96669451629121,1
Other,A,B,E,B,B,B,E,109.1902458840144,1
Christian,C,A,D,B,A,B,B,-11.662427777356509,1
Other,E,E,C,B,D,A,C,43.06742504832282,1
Christian,C,A,D,A,B,B,A,-238.15478255576784,1
Buddhist,D,A,B,E,E,E,D,-130.1280454234122,1
Buddhist,E,B,D,E,D,A,B,-31.84327094289442,1
Buddhist,C,A,E,D,D,A,D,-23.860678394052435,1
Jewish,E,B,A,C,B,A,D,105.64343094790651,0
Hindu,A,E,B,D,B,E,C,-65.02272908959486,1
Buddhist,E,B,D,B,D,A,D,-29.557802655895344,0
Other,A,B,E,B,A,A,C,-42.058279674128215,0
Buddhist,B,A,C,B,B,B,E,50.54989489470516,0
Hindu,A,E,A,C,B,C,C,-159.28059358962417,0
Muslim,D,A,D,A,B,C,E,2.26238279973203,0
Hindu,B,B,E,B,C,C,D,-39.16329442647339,0
Buddhist,B,C,B,B,B,A,A,118.70344576125137,1
Jewish,D,D,B,D,A,B,A,12.851725181420656,0
None,D,C,A,B,A,C,B,-31.527491853382866,0
Jewish,A,E,A,D,A,B,D,11.071760499674888,1
Other,B,C,A,C,B,E,D,122.38227049530563,0
Other,B,E,E,B,A,A,D,-19.36080489559493,1
Hindu,B,E,A,B,B,B,A,-204.38118070656054,0
None,B,C,E,A,C,C,D,-62.5471186845913,0
Hindu,D,B,B,B,A,E,A,-32.30653308675463,0
Other,C,E,B,D,B,A,C,63.76774524458442,1
Muslim,E,E,A,D,C,B,C,-86.39362448258339,1
Christian,A,C,C,D,E,C,B,-19.821258557977536,0
Christian,B,A,C,E,E,B,C,45.43071453944664,0
Muslim,D,E,A,C,E,B,D,47.927119153100456,0
Buddhist,E,A,B,C,D,C,C,-113.07738665912098,0
Jewish,B,E,D,D,C,D,A,-86.44699949275214,0
Buddhist,E,C,B,B,C,D,B,60.97628670401376,1
Jewish,C,E,D,E,B,C,E,151.57331168768226,1
Muslim,E,C,C,A,E,A,C,-77.80008990232162,1
Christian,E,E,A,E,E,D,B,95.41703394103506,1
None,B,D,D,C,A,C,E,70.48511132011933,0
Muslim,A,C,C,C,E,D,A,21.039059086311962,0
Buddhist,D,A,B,A,E,D,D,29.818299691352063,1
Jewish,C,B,D,E,B,D,C,20.621886247446543,1
Muslim,E,D,D,E,A,A,D,172.8808706510895,0
Christian,E,B,E,B,B,D,D,91.4519497696516,1
Buddhist,D,D,E,A,B,B,A,-12.112681625635698,1
Hindu,C,A,B,D,A,A,D,-6.610745846563838,1
None,A,E,A,D,C,A,B,116.04568586231136,1
Buddhist,B,E,B,E,D,E,D,84.04490106373727,1
None,A,C,E,C,B,C,A,-33.531978283515976,0
Hindu,C,C,D,C,D,A,D,94.22247567522521,1
Muslim,D,C,A,C,D,C,C,-66.5597543301428,0
Other,C,C,C,B,E,D,B,101.1383356609982,0
Hindu,C,E,C,D,A,A,E,-54.31083909311503,0
Other,D,B,D,B,D,C,A,188.6193748586639,0
None,A,C,C,D,E,B,D,-116.65115778720174,0
None,C,E,E,B,E,B,A,-72.74023126462045,1
Muslim,A,C,E,D,C,E,D,129.70874433194854,0
Hindu,B,D,B,C,D,E,C,-1.8118009251216107,0
Other,B,B,D,E,C,B,E,24.222848764914122,0
Buddhist,E,C,D,D,D,E,D,267.37466815527256,1
Hindu,B,D,B,C,C,D,B,123.19413272813455,0
Hindu,B,B,C,B,C,D,A,25.203555756643343,0
Buddhist,E,B,C,B,C,A,E,16.822388340629644,1
Buddhist,D,E,C,C,B,A,B,-72.09661906563602,0
Other,B,D,C,B,D,A,D,-46.10066598524508,1
None,B,B,E,B,C,E,C,187.2326872919954,0
Muslim,C,D,C,C,B,B,E,-58.120617398407994,0
Buddhist,D,B,E,C,B,E,E,125.50333061382857,1
Hindu,E,E,C,A,C,B,A,-2.1863635154185626,0
Buddhist,D,B,A,D,E,E,C,-78.62932499613152,0
Other,D,B,B,A,A,B,C,41.242002796915415,1
Hindu,B,C,B,D,B,E,E,-106.03891148337408,1
Jewish,C,C,B,B,E,A,D,22.353571687763036,0
Buddhist,C,C,B,C,A,A,D,-133.16857184805943,0
Muslim,B,C,B,E,B,E,D,44.15553568904096,1
None,D,A,E,A,D,B,B,-74.34900372375616,1
Muslim,D,A,C,D,A,D,E,50.26308518722063,1
Other,D,B,D,C,A,A,B,107.29262246045053,0
None,A,E,D,E,A,A,A,-28.604160287277676,0
Muslim,B,D,B,D,C,B,B,-60.3260605135175,1
Jewish,D,B,A,C,A,B,B,-82.53523802911708,0
None,A,D,C,E,C,E,E,-35.42924257141038,1
Christian,A,B,A,C,B,C,C,-69.1744408353531,0
Hindu,B,C,D,B,D,A,A,-43.2881582313718,0
Muslim,C,A,B,C,C,C,B,116.28976509624714,0
Other,E,A,C,A,A,B,E,-113.88588282419265,0
Christian,C,D,B,A,E,C,D,56.330075694948114,1
Jewish,D,C,A,D,A,D,E,155.33995281873243,1
Hindu,B,E,E,B,E,C,A,59.882772428256345,1
None,B,A,D,B,C,B,C,67.8516326093671,1
Christian,B,B,C,C,B,B,D,217.25306600601,0
Other,D,A,D,D,E,D,A,15.706447691202188,1
Other,D,B,D,C,D,A,E,91.52969405007183,0
None,B,D,E,D,D,C,C,52.99701261692916,1
Other,E,B,B,B,E,A,E,-112.1202576905578,0
Other,D,B,B,A,A,B,C,-69.22063575942671,0
Muslim,C,A,B,E,C,A,D,55.61705077716491,1
Christian,A,B,D,A,C,A,C,208.1510660866405,0
Jewish,B,B,A,B,C,A,E,79.82977417960016,0
Other,D,E,A,C,C,B,B,-51.71818162416616,0
Hindu,B,E,A,D,B,A,D,147.60082945502887,0
Other,D,E,D,E,A,A,C,71.0096665045847,0
Hindu,D,E,A,B,C,A,A,-122.32235891419367,1
None,E,E,B,E,B,D,A,-3.612291450096119,1
Buddhist,E,A,E,E,E,B,C,282.2581641053767,1
None,C,C,C,D,D,B,C,-188.4652270534924,0
Christian,B,A,C,B,A,D,C,-69.28818539567482,1
Hindu,B,E,C,D,D,E,E,18.09420483216276,0
Jewish,C,C,C,B,E,B,B,-134.14004633859344,1
Hindu,B,A,E,E,E,E,B,140.1261281271926,0
Buddhist,E,A,C,A,E,B,D,57.878540603808894,0
Jewish,C,D,E,C,C,B,D,4.514773993493023,1
Hindu,B,C,E,B,D,C,A,-76.68341313967078,0
Other,A,D,A,E,A,D,A,29.593483422777787,0
Muslim,A,E,C,C,E,B,B,27.017562864836524,1
Hindu,D,E,A,A,C,A,A,129.90685276525454,1
Buddhist,D,D,B,E,A,C,A,136.79856592259748,1
Jewish,E,E,A,A,D,A,E,51.57940958700865,0
Other,E,C,A,C,D,D,D,110.42800756412304,1
None,A,C,E,E,D,B,A,81.44156058691647,1
Jewish,B,C,D,B,B,D,B,-27.28271178961283,1
Jewish,E,A,E,C,A,E,D,99.45566133857218,1
None,B,A,E,A,C,B,A,49.70367844377683,1
Christian,A,A,C,A,C,A,C,-7.434730885239024,1
Muslim,C,C,D,A,D,E,C,-46.09340129414154,1
Muslim,A,B,A,A,C,D,A,-143.1421242127877,0
None,D,D,C,D,B,A,E,-63.4668396183941,0
None,A,D,A,B,D,A,C,-33.745030367502196,1
None,E,E,C,C,B,D,A,43.31254357507577,0
None,C,D,B,A,C,D,B,12.551165810449724,0
Other,E,A,D,A,E,C,A,99.7153456052283,0
Christian,E,B,C,D,A,E,C,51.40371841143304,0
Christian,E,D,C,A,E,D,A,-14.415471042493344,0
Buddhist,B,C,A,B,E,A,B,-45.100094016537874,0
Muslim,A,B,B,B,D,C,E,147.02741749075943,1
Jewish,A,D,E,D,B,C,E,189.32604776187523,1
Buddhist,A,A,C,E,C,D,D,-51.04593743467637,1
Buddhist,A,D,E,E,A,B,E,93.45947603994912,0
Buddhist,A,A,D,A,E,B,D,-100.05011218099946,1
Other,B,C,D,D,C,C,A,-13.74199625664552,0
None,A,D,E,A,E,A,C,31.60022448951727,0
None,B,B,B,E,E,A,B,82.12458426675165,0
Jewish,D,D,A,E,A,C,B,-119.91827400391008,0
Hindu,B,B,A,C,A,D,E,47.073728178139,0
Muslim,C,A,C,B,E,D,E,175.2373117121002,0
Buddhist,B,C,E,E,C,C,C,-160.24468918424364,1
Hindu,B,E,E,E,B,E,E,24.75899138476397,0
None,E,A,B,D,E,A,C,-122.64178171783475,1
Buddhist,E,A,C,A,C,E,C,18.42148340472603,0
Buddhist,D,C,C,B,D,D,B,-22.86052820828073,0
Muslim,C,D,D,C,B,B,A,120.30806932553806,1
Christian,D,A,B,E,A,A,E,201.44711344072732,0
Buddhist,D,E,D,D,C,D,E,-42.76643763977635,0
Buddhist,A,C,D,C,B,B,C,-88.08444333330789,1
Christian,B,C,E,B,C,A,C,-18.851252106177725,0
Jewish,C,E,C,C,B,C,B,-142.47955289106298,0
Buddhist,C,E,E,D,D,B,B,49.051399816830305,1
Christian,B,E,D,E,E,C,E,-115.42991654986506,0
Jewish,E,E,A,E,C,B,B,18.971018519240612,1
Hindu,B,A,D,A,E,B,A,130.66938615924167,1
Buddhist,E,A,D,D,E,D,D,86.31106005573216,1
Hindu,C,D,D,B,D,E,D,-64.76844301466022,1
Jewish,A,D,B,A,E,E,C,-69.36733925202084,1
Christian,E,B,E,C,B,C,A,295.8628502434001,1
Hindu,A,D,C,B,A,A,D,10.906414898186329,1
Jewish,D,B,D,E,A,B,D,53.59264002215037,1
Jewish,E,A,C,B,C,C,B,-65.0987167334641,1
Jewish,D,B,B,D,B,D,A,-13.28432908213195,0
Muslim,A,C,B,E,A,B,E,-45.91454034013666,1
Jewish,A,A,C,D,C,C,A,-46.22110088516888,0
Jewish,A,B,B,D,B,A,B,5.391369756024237,1
