veteran,Age,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,75,Black,85.46610551537013,96.90354594911148,-102.3092375116023,-12.5746829566507,160.60764488084834,1
No,77,Hispanic,127.423413982652,-13.03400874431661,31.336880812205877,-62.37101352867456,-15.336386842692203,0
No,46,Other,63.57715511037589,152.29306850099593,61.533592859876975,-85.52024500198219,77.93393536359346,1
No,56,Hispanic,-142.1661534194731,17.26014985021809,156.3099199419624,45.40495788902927,179.56229633715517,1
Veteran,64,Asian,-55.46431325647006,-44.271753396534805,87.57263590807378,-26.61335028679415,-9.329647765448193,0
Non-Veteran,71,Hispanic,84.29670943439682,-121.23470514220355,-121.88230017188187,-2.9041433658462577,52.327625255974105,1
No,26,Asian,-11.573529260305815,-113.03204048872205,-66.53927532816405,62.124099527849786,-101.92081190574926,0
Non-Veteran,63,Hispanic,-124.64356026637459,101.38357614107412,-21.857375407903394,-11.430784393967748,-188.40266851416519,0
Veteran,46,Other,101.24158314162368,-17.839987648485835,-47.91215578776234,136.8837727893123,123.62769252205213,1
Yes,75,African American,51.07516524856581,60.70927373816271,-34.07309863169422,-32.0523630984972,1.8957836308788394,0
Yes,20,Hispanic,-67.82199090555078,149.94599784314332,120.73892832651569,2.976212445326314,-92.73927291853337,0
Non-Veteran,27,Black,-60.776095177134515,-71.13868775740214,93.40217689314413,-13.255105971053904,91.04355600445577,1
Non-Veteran,78,Hispanic,-149.93766124519541,63.74844330476397,-121.37305565179032,43.40809741411677,-191.68713621064964,1
No,58,Hispanic,-35.133719513679104,8.472960934908373,132.1746027397586,-61.520500719002726,-83.5375027191748,1
Yes,74,Other,17.46542377369255,-88.02245336517525,109.24077769472672,-36.40517747305071,13.693521499049805,1
Yes,72,African American,-88.73157305045397,-66.92629279192099,92.17506633726275,127.78242792371755,150.70516992388542,0
Yes,62,Other,-53.68816335597766,-48.344632639736396,-11.962392215205126,-116.50370454467792,-87.37726181722115,1
Veteran,68,Black,-89.90995536344288,-157.20918301211086,-71.52172803984136,-41.597519028286335,6.750798246896054,1
Non-Veteran,22,Asian,31.252220438466306,26.537682759868325,-11.218043077269781,-40.820695069614175,61.399887235369135,0
No,48,White,-80.8526419123896,-1.1824916068298634,67.32041922205885,-201.8742094938717,-21.486100388137586,0
Yes,45,Other,-42.147300480930774,-69.03406803029863,-98.7311225797357,-129.6703356403605,-24.430023177527083,1
Veteran,29,White,28.014055520630148,50.96033173506094,-134.98109155061317,81.34139504186282,66.89084129930897,0
Yes,49,African American,108.91193741032235,-105.57991362656571,-52.18538084775529,109.28869189833172,9.918389604861899,1
Veteran,55,African American,95.44081293717859,39.43155954397826,58.69857901656281,-44.2030577916183,73.02323599013198,0
No,54,Other,-127.70009466193959,42.19165902271105,11.733328565430687,201.1308787778804,67.1789726040965,1
No,28,Black,-55.74207840827206,108.15370648829156,-95.39519815617942,78.3208894562658,-114.28269478937376,0
Yes,37,Black,60.543057137562265,90.94093556861228,-48.70320646640516,62.70941277700769,-28.055210343077082,1
Non-Veteran,28,Asian,-76.84057303504869,86.79474769980612,-109.600953471347,36.674873597749134,-1.6214587299417313,1
Veteran,29,African American,-100.24851716480751,21.93196790625165,235.79910379608293,-57.94912446447561,-76.7457869368601,0
No,23,Asian,-10.754696852525594,58.82482609986931,49.07480419702192,117.7031737850539,35.507089605321745,0
No,51,Asian,189.07401420082587,-5.889159090688381,46.75676636038141,55.215306219047676,-170.50872240870228,1
No,56,Asian,66.49829081328507,34.416437752742915,-179.8934109194277,-12.410296205451752,115.23986081555357,0
Yes,41,Asian,71.80392613874763,39.41152374857438,19.504412193144567,48.33432558647041,-93.04485283391723,1
Yes,28,Other,255.25616614230597,59.91534534003327,-57.4378560413084,-57.73830978222886,4.88667245028218,1
Yes,23,White,153.06213868414804,6.443633859365515,67.09628086074197,-63.928759933360915,-12.116037206935196,0
No,72,Asian,-165.45318342257852,60.632807362321216,-44.15014672424714,-46.45972292850191,-78.09390556125084,0
No,79,White,-143.68269431610975,0.7696380060921573,116.14591386115029,-195.3743063058162,-119.82798247381345,0
Yes,79,African American,208.13138299654247,114.97338887030052,-21.409115934412036,-81.49525458204833,67.05824917812765,1
Yes,25,Asian,91.56807153931716,19.94298968669206,114.90716907027053,-112.72096686013424,-142.82714992082035,1
Yes,77,Other,-234.1722332310304,-184.15036947558016,46.27768749312561,-86.64090725549532,36.216423069955624,1
No,32,African American,-149.01915861322425,27.560313094825567,163.13086044383735,-64.2922236155006,-41.67724654543793,1
Non-Veteran,32,White,-34.33096760077123,18.556557228675647,-57.028276780244504,-115.73112667191697,89.08787442310135,0
Non-Veteran,56,Other,50.653256929878644,18.497405020940374,-174.5592975330546,134.13404293492738,-59.17692757630753,1
Yes,65,Hispanic,175.90075591825075,-36.68040011649647,-133.7378357143798,-73.1683011906092,161.39405299617624,0
Veteran,25,African American,-78.62979857979991,108.86521637550824,46.572731106563644,-45.93099315599511,133.9009887572089,0
No,36,Other,179.5792588117869,-90.70484600163003,-99.89747868701193,-145.03691104099434,-62.60822333245767,0
Yes,31,Asian,81.75646438236515,-21.957838574235268,126.89190513278447,-8.771787503523814,68.52090059872631,0
No,42,Hispanic,152.49791690635516,33.62128206528981,16.440382158661603,63.35049100655781,130.45794288853318,0
Non-Veteran,53,Black,-57.618990758311114,31.47538655371106,167.88761648075285,27.807317565609342,-5.060769114235505,1
Yes,21,Asian,111.39510074004322,-10.497398199452626,62.639914517477635,-79.13309804488347,53.796809348216755,1
Veteran,59,White,-98.9952557197055,211.29359110366997,26.508672987819597,153.07621018713385,-152.94404868454342,1
Veteran,56,Asian,247.37319388422475,-52.64129622328977,-13.473258947639048,113.76874267453312,36.088943292353385,0
Veteran,47,African American,-10.869133240196144,-97.747070651039,31.354583949541986,-29.811894287682332,166.0520069447737,0
No,43,Other,80.50001941447236,-4.064629439410219,90.6232517964532,-0.014873607207191655,-4.808096006754731,0
No,36,Other,-86.34842570938841,-85.1405518144609,-59.820933488621165,69.30382771629708,-30.01463649040492,0
Veteran,30,Asian,110.59964397708784,61.04003353246452,64.093726087498,-72.8719142650831,-21.864281646750985,0
Non-Veteran,62,Other,-79.59468340053199,5.390419330325217,40.223414588756235,156.1290218018213,130.73397873404815,1
Veteran,57,Other,71.45480141902108,211.9006155346862,-121.84476519361888,-23.535913955309287,10.858025443040702,0
No,42,Other,27.01708314388262,-155.84679885890924,25.090486269871043,45.343794325421726,-94.36913294891951,1
No,65,Other,-76.6323560677613,96.83336696496791,13.777613581374254,103.12694255739522,-180.41861771726445,0
Non-Veteran,26,Asian,-85.75817256092625,-69.16479498819785,-194.9246808619356,-89.83250440808276,-24.115484816318013,0
No,23,Hispanic,-58.90102391264743,-92.36606583643672,118.66172868162795,-85.83662208035668,-295.68006872458164,1
Non-Veteran,41,White,-189.9049127155544,-39.380913880267514,-247.03145956923382,42.92045370112254,-286.22377987431594,1
Non-Veteran,18,Black,-51.32372573950482,62.341612462885365,-151.32306569407635,-55.113333450572966,-103.75908550965545,0
Non-Veteran,25,Black,-163.30528909147333,-69.31184963880733,-252.99269314129407,-97.56753521879394,0.9592956845429709,1
Non-Veteran,31,Hispanic,-14.222209698768262,123.29710801680203,-8.076897511582898,43.87958105485308,-177.89620990933685,1
No,56,African American,19.93769241895193,33.799343485043,65.4713952022726,-127.41910904414281,208.0374855246368,0
Non-Veteran,31,White,58.71861340028228,-61.1089083510232,53.01210067930059,-167.66387911835884,248.88831936391264,0
No,48,African American,135.71269427243132,225.14937490841032,-96.68190998368198,-220.8440931770967,151.6155537525549,1
Yes,40,Asian,-117.5149005417522,-34.32551974437664,-10.585893679402297,31.854610014578455,19.39942483335474,1
Non-Veteran,76,African American,128.6904247708484,111.49668810965755,39.198180953033315,-0.5023330141091695,127.8365525912804,1
Veteran,25,African American,38.390819226198474,-14.50948404014789,-42.38796509467633,196.67471184683038,-45.11182800560495,0
Yes,67,White,23.231597562252574,-75.25442065815375,-52.65717111992155,229.1291904817586,-30.67596346731205,0
Non-Veteran,77,White,-43.78748066569722,22.81053475991935,58.27687077576389,80.62724049570458,-84.42441384263428,0
Yes,40,Black,-108.85210677931481,37.3788432667255,-344.93338053507875,-55.90829432026657,-45.876451749453636,0
Non-Veteran,65,Black,-54.35379279069207,93.52272106570119,11.029164377350115,52.77290360125535,123.6248357803963,1
Veteran,28,African American,61.540049157443356,-95.69643416008762,37.4554121349946,31.409126198592112,205.27695623803282,1
Yes,30,Black,182.96019468409472,93.51626570849835,103.2459806545637,30.052127720469624,33.49124913834431,1
Non-Veteran,79,Other,87.59272878679934,-139.20176645998913,-9.960489067884422,20.968972191499645,-93.82453859709014,1
Veteran,28,Asian,-1.7292854548525824,-33.85966676175253,62.6273517356026,11.36332586925727,42.89388230958846,1
Veteran,65,Asian,-69.29514980912849,-113.59575393506864,96.18287047936404,-141.85152835070218,-122.16617107014194,1
Yes,21,Black,-85.99078562569356,-47.677988950279335,75.42254774615657,130.37387221318374,-181.0268307079278,1
Non-Veteran,60,Hispanic,-179.0279212577826,125.21200938233068,-148.3228220140552,107.46526272608298,75.55288222418771,1
Yes,26,African American,126.34191827270325,14.051432401407926,-7.638368794909037,68.87092777258287,111.30730197225063,1
Veteran,77,African American,20.03059707309124,212.65770715430202,-3.948838327443992,-105.33672398883742,-31.669337063874213,0
No,69,Asian,46.43846764107997,-171.6473341766804,-51.381941578947966,-8.856969672443922,-106.00803435180217,1
No,18,Black,-5.044241426845688,-58.760426270233815,66.45202687824289,21.852374634983985,163.91438020379772,1
No,75,Asian,-56.46051170168727,5.048773061842472,39.0147732806252,-165.83790215507804,20.112132329863318,1
Veteran,61,White,158.2711832278496,68.92027720371176,165.43959731478793,-81.12715532848948,77.61520290202002,1
No,71,Other,19.900376765005323,233.90373973205377,48.95605271476644,-122.12943692572829,-77.44054779052517,0
No,30,African American,6.7893385567600815,-93.74070905877267,-110.28512595218454,-184.83408553285875,121.21242906391035,0
No,69,Hispanic,38.8176454572291,-85.10742513241044,-68.30534962507154,-173.09285136372742,-71.84895592673281,0
No,63,Hispanic,-56.81050227110461,-46.11592976267727,45.58838443626858,-53.51352934695044,-86.85172805083813,0
No,55,Hispanic,99.28682999387195,94.2678049804503,-14.427683466094335,-98.96643535037151,-245.62273078107805,1
Yes,33,Black,-43.22088612072179,4.035054068062074,29.183601521181025,-8.54323137735255,126.4155777898343,1
No,66,Asian,35.153425424817556,-105.48916001494864,-53.754391770255886,-181.66775365624343,76.75098430857345,1
Non-Veteran,60,Hispanic,-112.22077260984284,68.43510142048106,96.9190507349586,-163.701479692892,-16.274581028208424,0
No,56,Hispanic,-23.737129222065267,-111.22158762840881,36.506436917614906,143.82760185222878,79.86687108754668,1
Non-Veteran,43,Hispanic,-107.202245829623,-69.20944834879984,25.475356904852603,-88.38392231139595,-147.01445499774064,0
No,59,African American,-4.786266536165095,256.3644086761953,21.244284210782947,48.22305863094785,82.53997911811086,0
No,19,Other,-50.08586013327216,170.94734045390757,-12.728263731292097,98.16706495310802,-185.27911055928374,1
No,27,Other,-106.61501587961739,71.39173150533566,114.65314891171386,81.16895052424817,-83.34520266764918,0
Yes,57,Hispanic,-237.79166654960045,-59.60441214206467,-214.03862825218602,47.40025842840146,-8.465768649661436,0
Non-Veteran,50,Black,-76.61600183551148,-31.22928333942999,57.39995910447608,-109.1428652421908,25.185298016367636,0
Yes,25,White,47.44692199739629,24.31051079683388,-71.18493553520115,-62.038564815146515,-88.33488084208241,1
No,44,African American,-128.29084654623307,-61.28591361250606,24.352947576574643,-187.8972956731863,126.39202307670261,0
Yes,63,African American,11.096853865538016,-166.16004973123236,-77.17152602904945,-58.16158793327102,87.56158190011519,0
No,60,Other,89.28957607961821,29.77507560458922,156.68765228683438,88.44592967202436,2.6898569678448316,1
Veteran,48,African American,91.4366773236265,129.27064533276814,-131.56244168090666,-45.06813345760922,-35.69782061066824,0
Yes,38,Black,95.59956522048824,-44.33136377733248,-47.69473851013546,-27.239179612822596,-18.019179307331918,0
Non-Veteran,79,White,70.19338332225409,53.43620595506378,56.54490101363392,47.373864727077965,291.64029150752197,1
Yes,47,African American,156.30379363234147,20.370653318240947,80.01751292169857,-168.28016558659286,34.08875601406843,1
Veteran,53,African American,-63.60564298701259,12.805932984351168,-19.03751788184381,36.313974227556464,-85.11785106397058,0
No,65,Asian,6.526595175765401,7.8647741451377176,157.41397373894262,-24.17618994019362,176.16420657302646,1
No,70,White,-194.11676067972462,-50.61337002982117,-22.325442217820413,4.773007538827483,78.64379302223354,0
Veteran,23,African American,12.849090734968852,61.76858718089766,-22.045947438979947,-48.68105403095046,91.12314545319488,1
Non-Veteran,74,Hispanic,-77.80335612584376,-0.45699023260216176,12.364872600297936,-4.213919784993318,-10.969104848173918,1
Non-Veteran,26,Black,16.909530899298744,-64.46727843729225,-16.03856154611459,47.53866577913266,-89.01904095597354,0
Yes,23,Other,-67.71486370583672,44.86548459320676,-68.9386981223884,-58.70155329589164,68.89766928699116,0
Veteran,66,White,-23.43271408542547,20.612106650536585,45.44018959962651,46.87995987907813,46.82260913558081,0
No,22,African American,58.44717558757814,-134.22938170909484,-38.9225445870272,-42.39755643145876,31.55403171857356,0
Yes,56,African American,-50.756395765947296,22.57369796139167,27.3448206503906,-67.62472559690292,-80.01304843762972,1
Yes,20,Hispanic,-71.91228054118768,-72.59453058522091,-9.861990022167747,100.40903692677676,190.56995755948125,1
Yes,58,White,-238.12216833007403,-50.02053927782213,37.81173986436447,62.11055117477604,-8.1127350802646,1
No,67,Asian,80.01790738265719,-188.11708408444034,-9.795781629579382,-12.650623421082525,99.54920797879994,1
Non-Veteran,65,Black,12.254884598043056,25.924950401653824,7.823149960805154,-110.01081755613409,-208.7846318656475,1
No,79,White,124.19439338530931,70.50329580853798,114.22517989553758,-125.01456030954208,165.49546538747387,0
No,23,Asian,-29.514903954378063,-98.49995517864728,-206.22184609262996,41.38930074174612,-81.11799720247896,1
Non-Veteran,55,Black,115.39570555887101,-79.57391041801027,140.38702313329904,119.51813449558387,-104.52231786040738,1
Yes,40,Hispanic,-30.570093117775816,4.20839210422483,0.5275857795944066,-182.65383469835422,92.35225066528857,0
Yes,40,White,59.35896874757035,40.266924496049675,-21.513353502413377,54.674774686196734,-47.079224498240265,0
No,63,Hispanic,-30.84034832894614,-88.54121946855074,33.5131970521716,195.96683157943184,182.38769833288936,0
Non-Veteran,68,Black,-101.54374530834748,129.88750674282227,80.06191946342177,-84.33627937331522,41.53272735564514,1
No,29,Other,-159.37324644531517,6.838500235619222,-163.37436676000928,-110.69231422625974,142.8055870075506,0
No,19,Hispanic,23.799123655962,142.55865483937524,51.03702319171528,130.57804938383097,21.69148107442683,0
Veteran,40,Hispanic,-113.01819477108764,-98.30217421710557,156.03031991409722,102.4435566967915,-2.575226614202076,0
No,58,Asian,-53.19677075786701,-45.99150575581089,-131.10422366741153,201.16615885752256,66.31987024290392,1
Non-Veteran,31,African American,-284.972652979359,-16.011195934351147,119.09410835485868,-14.997465649070174,-253.45502597200365,0
Veteran,77,White,32.09835919755869,-74.1329870902632,137.20214854887436,12.879556558895086,13.403458802257273,0
No,61,Asian,-37.17450964709112,-61.591577507934744,-29.3986115617335,-149.75667365591002,61.14852090895625,0
