Veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Veteran,Heterosexual,-30.262626038376844,C,-123.99651084552494,-24.175782673336883,-45.556795989707595,-164.32219762199793,-26.057470042827006,123.21412700427918,1
Yes,Bisexual,37.50376553722953,E,-137.51166701412495,-81.36633613521968,15.881508176062804,-88.59273210893893,-60.18529689826326,108.20316416752365,0
Veteran,Homosexual,-168.53586583240102,A,29.39016026898656,-156.69092928844464,-202.1416053552146,43.884304632590094,-45.301632532508094,-50.594130526392235,1
Veteran,Other,187.37065228953196,C,-252.80518915300974,57.193836870497236,-66.00444832340024,-30.47854149786936,29.307342994911668,-178.3715193448396,0
Non-Veteran,Other,59.412494882029335,A,-42.77216062280017,-73.38169947934198,-24.999255073139846,15.592452812568311,25.105115731818334,-11.654592577985639,1
No,Heterosexual,-23.89766688752976,B,44.82302145128005,-8.181398141027756,12.2506420649234,172.87211560727894,-44.38110543407993,136.62710965628216,1
Non-Veteran,Homosexual,-36.392018868191265,A,36.748460126256305,-69.57944283810156,-240.61425023562802,46.50290110967588,86.95281280550165,-20.71435568674521,0
Non-Veteran,Bisexual,-6.707088822350725,C,171.9486763492612,57.322573163489146,137.27031021202504,-210.02861173778226,157.14457011469557,-30.19200304196768,1
Veteran,Heterosexual,91.13860570821937,E,-82.67396269760368,-11.511619508957418,-114.81235900665668,54.56647782337471,-88.70110019573737,-12.016440626952914,0
No,Heterosexual,97.36735457660068,A,117.77846744014984,-88.86002639634303,77.97770042369712,68.49588960912375,11.41614104526505,-53.002914850242654,1
Veteran,Homosexual,-2.9271364468836643,D,-25.390452553331794,119.37253255509981,3.714142064036012,-12.782197195205391,144.315400137964,-188.69456655933774,1
Veteran,Homosexual,62.18001648613717,C,-113.76173050323308,-51.903925566695555,-136.16661721562474,46.46838271234681,-75.25386806251669,-207.71012791164506,0
Yes,Heterosexual,60.721574769814794,B,130.96089026913407,195.26266495153513,-101.64061340363055,9.478792593058524,-16.947106426358356,136.17207950098907,0
Veteran,Other,-6.503004720167755,D,-129.59038797523888,-129.9425476279502,96.2650164321055,143.25752364536925,55.5719034492282,-29.74040900834996,1
Veteran,Heterosexual,-107.81755571617322,B,-178.63544005582622,-137.39294926667384,-1.6247632852757155,-73.00327002948826,-59.3677737176966,-15.65731471865996,1
Yes,Bisexual,89.98603980369575,E,-73.8890553184036,179.13891984044125,-56.3392035025355,25.095814640471925,97.36023684549102,91.38330318756005,1
Non-Veteran,Heterosexual,56.01242599076047,D,10.364672278964001,121.00657086238355,-129.94484034048816,-90.72116438132302,-22.21234788667308,135.39628150355577,0
Non-Veteran,Heterosexual,-62.51787592875277,E,-10.438372259691436,87.92754272696595,63.79906062395819,28.05313393504717,-67.61479912776875,66.45394780679365,0
Veteran,Bisexual,192.1464528754523,D,-9.80459382425417,-94.14919736362202,26.406140906123966,1.3263135804747315,111.6228936706193,-136.71907632494006,0
Veteran,Other,170.24622439133844,B,34.634513471488326,142.1781375906533,98.3032089007554,-99.5607938301232,-32.20302584179773,-249.9574032008967,0
No,Other,-54.84074780792728,A,-71.6628695111239,64.48381464306357,17.974404635608483,156.97433455394574,36.03641089602962,-48.60699512672417,1
Non-Veteran,Other,-42.73073850167635,C,97.05002698348179,146.79671903926973,112.67799582743703,-74.77339328467625,29.546979835886134,71.67788134327779,0
Yes,Homosexual,161.9005912365148,D,174.59071245765386,130.41754717369088,-148.21699657551818,88.6092162746147,-77.6395995184124,69.33377799442853,0
Non-Veteran,Heterosexual,-33.51310862678433,D,-43.45628232144777,14.599219521686848,-78.37955601122366,58.083328234120835,-56.280795279480486,8.313024198610822,0
Yes,Bisexual,198.56563747158705,D,96.43911917933976,13.042744913895035,303.1846924453017,38.06209951643333,-102.37064917623277,-131.2209579037091,0
Veteran,Bisexual,27.599225797776754,B,-154.42349291707424,111.7135752236672,166.51573612976748,-79.78075469495946,67.71240086037153,-15.422694745307163,1
No,Bisexual,-39.75525908006608,E,36.595557570874426,162.21135292830354,-13.266495545292441,125.04087223686268,-146.26721749730015,-47.605883436695834,0
Veteran,Bisexual,-171.44582264228936,D,51.87398064716623,-216.19523340945958,63.07110220266291,-95.31161887755026,-79.68738392442233,81.94336887119206,0
No,Homosexual,16.152466372343476,B,-8.020389286557258,159.9812054041988,-97.93396950104618,-89.93770874778428,-42.085237018761006,61.346568299239756,0
No,Homosexual,72.61961383624637,B,-79.50678754615123,-38.18697010627866,26.94006707928425,21.719051967893662,44.210719905507176,140.59508356459605,0
No,Heterosexual,38.22073048846665,D,-269.0992736731511,-18.616190585592964,-28.631040703487027,103.85822510308469,260.5488371601559,149.23334966492178,1
No,Other,111.09788964277101,E,-107.36780080129125,49.060036783039955,104.52612323056414,-94.3087591258754,108.64540776969918,-146.21279062065074,1
Non-Veteran,Bisexual,60.38915383173514,A,-119.54927992074535,24.550832059213853,-84.31726667199086,-132.64912032549387,-60.032916315209576,-189.10362108462039,1
Non-Veteran,Heterosexual,-130.18743875442385,B,-149.79807750401483,195.938772659517,104.10957186210643,-82.7847293563651,-71.34017565100949,-162.5340242098772,1
Yes,Other,46.780314900578105,A,-32.591395957063966,-181.68594747242506,-2.69344591025262,121.46723805695723,-8.854691973248645,-53.8307269024787,0
No,Bisexual,-35.16237855287784,A,-104.8393727277313,177.240007143244,-54.06693926342201,24.32485408898322,-91.70209395413899,-120.02656611786912,0
Non-Veteran,Other,136.92156748800753,B,0.8461706672623529,37.921205447119505,199.5804717610637,93.85290314261702,-161.47811463988214,86.85725103671513,0
Non-Veteran,Homosexual,-160.69778228969977,D,39.87955301697612,54.16952612315404,-77.50532948559814,30.399728129240373,132.6309306700904,99.68604572466417,1
Yes,Homosexual,-128.16157626243398,B,97.95045063410801,-76.4238472576961,-21.436127275510934,-214.7250112064984,-7.69616427343259,-145.1775311517566,0
Veteran,Homosexual,-75.15522968024818,D,34.46882052553265,-46.68210514328475,143.63398263005652,35.708481070705965,44.1484413372217,66.66566262418873,1
Yes,Homosexual,-220.3029718595513,B,80.36252596017056,-97.52003471450679,45.68221217951007,-89.46075580952777,4.883316311299922,75.20716230094425,1
Non-Veteran,Bisexual,41.751838149627574,B,29.713426869885463,26.33556803451077,29.221794691858367,220.22339834840176,40.892012247294964,81.8886593529407,1
No,Other,36.3795815291419,B,46.35547646036529,-72.19726245078094,-76.38248157078765,59.65291338015896,-4.541847175011722,60.57260606540804,1
No,Bisexual,-22.525737435719176,E,136.0780032879881,-62.980118980133845,-12.50968286910322,-163.54985490803628,229.3962668008756,160.60665925451198,1
Veteran,Heterosexual,106.01673609364568,E,51.8376861357008,-70.14975232398538,-13.548597743826454,40.46353686145897,19.117852986081655,104.15799226011056,0
No,Other,-131.34866700898607,D,57.06050143671566,72.97111740118515,-60.02398349725399,-65.68525072110131,2.1106567205613533,50.17360407600252,0
No,Homosexual,-37.52762025471909,A,39.46956173728626,-52.22524948748729,32.25441559415215,28.913438554269355,-188.34093202954696,-78.85399985525017,1
No,Bisexual,-12.042469780368258,D,91.32310533945108,60.16130500110188,128.86457570967076,-107.3011854182215,-214.1905866569989,159.46722003485257,0
Veteran,Homosexual,-6.272445718020214,A,-190.46375897298407,128.39865102715103,40.48925357282867,72.02025424758925,-66.55892566091428,-87.10862156461448,0
Yes,Bisexual,13.51534651609725,B,-41.558775737720815,35.49254065477331,99.907932258348,168.55746746637982,83.72779727314689,7.391797001046228,0
No,Heterosexual,-144.06330444102983,A,-59.35007200737042,56.405515093250244,68.76299904824515,-30.39704081796357,-39.39747866184216,-248.34631669577237,0
Yes,Bisexual,-24.574701610419506,B,37.53839430095696,123.39818841093502,37.477511361726904,-32.825552223443246,111.22638023032552,44.91423404680554,1
No,Other,-22.54289454470145,A,101.08040856917306,103.22533383353412,146.59061462951692,-47.539038711584865,66.58255008064062,1.020225539083461,0
No,Homosexual,-148.5340978693744,A,-36.80395100329427,72.9850538003058,-57.10826500460286,-5.537146912062552,90.09493908970336,52.72944766997346,0
Veteran,Heterosexual,108.25868352454073,A,102.27284989522336,-288.6249865883746,6.501128844880236,13.973816686096482,-104.2045128027311,-19.27432667397262,1
No,Bisexual,-178.79826093022265,C,76.89661733447234,-38.22237539540013,-72.68979514236672,-58.56592607364502,2.035115025755926,-199.6093511424636,0
No,Other,-145.75276258088545,E,-1.3891272907356282,53.91124401342295,-88.49356957243755,35.7316985658743,5.395192197755053,62.37981401888831,0
Yes,Heterosexual,-120.28771997266807,B,-18.2081870545662,-78.11848586479388,-18.39673523669304,-21.400359359389302,38.60900957100701,102.7044505019586,0
Non-Veteran,Bisexual,86.73860059461279,A,-36.4644189594682,7.593440075555481,16.792283099224775,-41.047844439038215,-7.184295828486302,-13.679002483373026,0
Non-Veteran,Homosexual,142.94751466956794,E,25.91952942152132,-318.5425036070534,-44.37250445723522,-26.226341507446627,115.09748834613075,60.7642445403997,0
Veteran,Homosexual,-67.36729670141325,D,-132.25956870069538,10.309983957404395,-100.6407211303822,7.568173475030589,215.66259980382907,11.468666549178309,1
No,Homosexual,48.882684527051055,B,-26.478622871552,144.41131140201315,-84.34938927332385,155.8729048241465,109.30363858882093,-87.08306733205899,1
Non-Veteran,Heterosexual,205.60049183624724,B,6.149950224123722,-92.4670575194007,-48.47452052693677,42.6122368703033,13.826480451716131,-68.01099796738083,0
Non-Veteran,Bisexual,-80.66397738059783,D,-64.0542020875284,161.9636401007587,-226.64920219600168,18.588766810890192,110.26147756776668,-168.2576360204078,1
Yes,Other,67.6160591370668,D,78.21372567288648,49.01381382058369,49.02922053304467,65.32657957775602,66.37867977831549,-76.75602049673024,0
Yes,Bisexual,130.66321338636251,A,-141.1699419705094,133.62191962237765,-28.987864190692004,-16.275957384732365,75.45602803965184,137.67774486061333,0
Yes,Heterosexual,-79.74490601824778,C,-117.80413729238468,-14.691636511685303,114.01847857829142,200.23566856140422,-46.58919684143806,-38.226025127971326,1
Non-Veteran,Heterosexual,84.92284740244135,D,60.45621256696433,-99.02241442225488,-117.54956145010912,143.5510430725478,-6.541961997693786,72.31693445782548,1
Yes,Heterosexual,-93.27185104364396,C,180.627683611494,-257.2298368545531,-5.1538941315223195,-92.08241767035285,-77.92876565514226,-71.40311298658345,0
No,Homosexual,145.64280532795541,E,75.46001495192165,145.69985486601115,-53.97197026881919,125.7506992165964,-33.07118581312987,75.87087876249292,1
Non-Veteran,Heterosexual,19.01179610284398,C,50.603992151726764,42.11067658510169,-29.966588705611098,-229.57072997475535,-32.85925744027588,-41.118580724791535,0
Veteran,Heterosexual,-15.564960960635851,C,62.53180487580977,-125.03293330704498,60.70946768531581,4.680234076067701,41.59019809301278,56.58668914865975,0
Non-Veteran,Homosexual,43.80009227390498,D,-2.217995738113905,38.11776037429348,-12.578667287972218,71.9380858491438,-13.893698808587507,-168.18709303378924,1
Veteran,Homosexual,7.7194001312765685,D,-38.23112642260659,-13.085575860760986,-57.51936761885066,51.872745567119836,20.03095213584137,186.56583442933314,1
Veteran,Heterosexual,170.45938394852462,E,87.9652366422232,88.40332929665006,48.08117686057878,33.095866611422636,-9.777752384305643,-73.96818146455328,0
Yes,Other,-207.44721916320646,E,-89.06298593879856,-63.50709714126962,126.9037478679854,65.78927536194107,-87.40018994209727,181.96115493528606,0
Yes,Other,126.9432326111777,E,68.85326168425279,-48.711467461532735,175.81007944198112,62.389331845458315,-149.00052436573884,161.62497985749414,1
Yes,Bisexual,-3.3049022358668876,C,-17.95560916752661,59.5376739197788,126.4174550023507,5.1787019675419605,-59.405337331205466,143.10420388484172,0
Veteran,Homosexual,-33.75156509869773,A,161.06887172362968,131.19956692943552,138.01088353320796,178.16594402510623,134.60732330449824,58.23962345044951,1
Non-Veteran,Heterosexual,80.11910834458702,B,-23.074505887189947,121.16043758205157,1.6526918536237951,-219.75613058685389,-74.46133081332096,-155.0570697739656,1
No,Heterosexual,-25.2813366090992,B,-26.071553166125526,180.70692292243666,119.66321640890408,40.19578864656211,55.63446909388339,-202.1270274627584,1
Yes,Bisexual,57.645681867615615,C,58.867547000979926,67.2635008135927,121.16815910540562,149.90225602669918,-42.86693159622141,44.83089422024078,1
Non-Veteran,Heterosexual,-63.187883922772315,A,-108.73976814950115,-48.13598549773026,-42.471555572836635,49.05126576638023,-11.748376725960604,118.77350591488319,0
Yes,Heterosexual,172.08340305844814,A,98.8686289653468,-178.62862384700847,24.838961625134576,83.20311389252336,49.133045128803424,-102.26993808216922,1
No,Heterosexual,13.175796388190184,E,101.72910584895112,10.122775765299698,-34.972214522064796,162.5428717919328,4.958741037782073,7.344248689862734,1
No,Bisexual,167.63360249098494,A,254.3145516066685,-45.87576731717466,-132.4591500197312,194.39067796987536,23.875517055275647,37.49016875296338,1
No,Heterosexual,-25.11002341120603,E,-45.33804505115066,-114.10689344179342,-160.44312443088998,-78.24599110015608,82.78878545230096,12.626701112064262,0
Yes,Homosexual,-26.16919595866058,C,29.52763093726869,28.590398470504034,112.54750733246462,78.77035650708541,-84.51499085690872,-161.76425764277315,0
No,Bisexual,0.7574075262867314,A,23.38640558848429,241.58445133262143,-78.290680864283,-38.5224841357564,-49.808934891845695,-92.93332088236902,0
No,Heterosexual,-17.685518562035924,C,-17.589389367245666,-25.28844032344983,-41.43161368669631,31.029800111162153,54.358055974092565,273.186089933306,0
Veteran,Other,-48.59533576708254,E,-121.45682905595783,121.00273901864817,11.908567043015909,-109.40011065167077,54.627227153608615,-128.5133304451499,1
Veteran,Homosexual,92.2374429126135,C,90.45180697967676,-121.38694051586059,41.926137988868255,-21.89759855159996,93.36779870074729,-85.41431899045196,0
Yes,Bisexual,59.203699345012126,E,-54.981444677271355,64.09468606717388,-109.82833027037631,68.12980547717004,69.09779284601231,41.18214128844808,0
Veteran,Other,-89.21821136560487,C,84.30478017564747,32.56691983714291,-76.20738094020912,-10.543950803990812,94.87052446842466,-61.90867077685742,1
Yes,Bisexual,-28.568116822218766,A,-135.86130462506688,205.73403543073906,-197.36872178948448,-77.20349812646928,72.51320134015509,-21.94869466897622,0
Non-Veteran,Homosexual,65.7395274311689,C,-169.73178590478,93.9930640759488,-46.55824151993776,37.855195748793214,28.10429868197129,-193.00412580974228,0
Yes,Heterosexual,61.92521103599547,A,42.00644315940289,22.227994223884686,-147.790821687471,78.52298356677501,-49.27037469094701,-26.592328539820276,0
Veteran,Homosexual,-3.412058042769056,B,-135.04885123045543,39.15428802324474,173.41693958735397,-89.94798319769036,-84.16053876262406,107.83088041898156,0
Veteran,Heterosexual,-30.5952772140306,E,1.660520369386901,11.943307785492575,63.470405706669744,65.96042099810371,-228.7850451573374,-5.760685739767914,1
Veteran,Homosexual,33.94259631133244,E,-138.02870878973084,-93.15290325740168,51.22424112911595,-66.52374787393417,-105.83683115301108,105.03017319243891,0
No,Bisexual,124.21556037738154,C,-53.687027843308734,37.76093616678876,133.17010871741064,-88.99729823970756,60.61749052356935,0.4099473356362167,0
No,Bisexual,-3.2643301191260887,E,-76.3487787069605,15.444931697931013,-98.23171353056705,133.76280854616866,77.20744920184059,14.491402588489791,1
Yes,Heterosexual,-7.3687256709539035,E,77.82128244876179,-28.10069046134459,-101.4034393839078,-33.41950699014057,43.64667997868428,57.77856249420439,1
No,Bisexual,-6.544291010622609,C,114.19940910351833,-178.43212273010028,203.34886102945825,-19.026763407065143,47.90827929725871,-29.22073718809396,1
Yes,Bisexual,-41.59173985933286,C,-110.56676801153262,125.37063845880185,-70.66129590010664,-53.81756863283922,158.86754056386565,-129.64462593622292,0
No,Bisexual,34.438510854940304,D,102.21662412614896,199.61741008271505,227.86792734280561,-154.4782113866588,-81.56124995315137,-35.21114089079535,1
No,Homosexual,-55.50777192357471,E,58.04418651396579,23.84286031524615,16.918534403804923,114.50657403577449,-137.80869465494322,57.84197873101075,0
No,Heterosexual,120.1878432415593,D,85.24423584383274,-121.20960558174927,69.4934465617512,245.76750692120976,119.1003558172463,-111.90026194776905,0
