AGE,military,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
70,No,Physical,B,120.89250781097012,76.26754012393428,D,92.22862225607857,C,A,D,-3.2208497290187497,A,2.2189495111783177,A,B,B,1
69,Veteran,Yes,B,8.936586679534148,-114.01864900855259,C,122.77970763157857,C,E,A,-5.6730214614946615,D,-87.25004752786596,B,D,B,0
39,Non-Veteran,None,A,27.046519852834255,-44.10476107574798,E,-18.121692364888883,C,B,C,74.28504342611626,B,61.69463718758927,C,E,C,1
72,No,Physical,D,-129.00389925955167,73.59784979152619,D,35.49577837328654,B,A,B,-49.57628987419789,D,3.112218685583294,B,C,D,0
19,Veteran,Yes,E,-102.02750276883394,-11.740707173703335,B,-154.96043428138964,D,A,D,-71.5872247856819,A,66.37609908522167,E,A,B,1
46,Non-Veteran,None,C,37.435783889560746,-54.16435493383926,C,-275.6368750038693,A,B,E,54.28420160490798,C,21.467790084446,A,B,A,0
46,Veteran,Mental,A,66.02278798732195,38.39236880303466,E,35.91525708504425,A,A,B,-5.615159666295547,C,-34.18903257439559,E,D,A,1
49,Yes,Yes,E,-6.153937599227649,-35.04330465534326,C,-18.119903007670004,D,D,C,35.14562895984781,E,-10.61896673423082,D,A,B,0
45,No,No,E,78.93123089511094,56.04044342052331,B,-1.733869072187531,D,E,E,74.94140135133028,C,-2.057315771742177,B,C,E,1
43,No,None,C,-14.174388321193504,-18.11375010335458,D,75.98616184519467,D,E,A,-90.57217722055894,C,-6.825998844782369,A,E,A,0
36,Non-Veteran,Mental,E,97.0736267849501,163.91072641429062,D,-156.30747203068094,A,E,C,-93.6040913679149,E,39.880041883859406,C,D,B,1
25,No,None,A,55.430878667884265,-128.31548337704356,C,-20.49459074316504,D,E,D,-92.99371964224935,B,-166.18037847059102,A,A,B,0
61,Veteran,Yes,D,103.00345481851035,0.5605399927389445,D,24.34891682477926,E,C,A,-19.74035537519296,B,-78.0923064447539,B,E,B,0
29,Veteran,No,C,152.16742669545212,-2.343522328388095,D,-63.64549066506965,A,C,B,-52.24984845901348,C,69.3945958594367,C,D,C,0
24,Non-Veteran,Yes,B,-76.02051606596814,-63.02749760732092,A,4.322087427993033,B,E,B,-13.583126126916847,D,74.13685901481611,E,D,A,1
57,Non-Veteran,Mental,D,-43.880041942334536,56.08827427250952,C,-63.960156219523235,C,C,D,55.721817153401986,E,11.348061695405343,B,B,B,1
25,Veteran,Both,A,-147.5114510144265,-101.57468781296788,E,-7.6785480551347876,C,E,E,22.22419932577688,B,37.77327828774306,B,C,B,0
33,No,None,C,94.07039181814729,27.63144190702933,E,3.2706550590358345,B,B,B,-39.06179775998417,D,-109.39833102362404,A,E,C,1
19,No,Mental,E,-29.085020320926773,-28.21342358406645,C,-16.521347473700136,C,C,B,-191.99325501860852,D,-55.16603401167325,C,C,C,0
47,Non-Veteran,Both,D,72.69349650432771,-8.895911252347437,A,-6.678227388439641,D,C,D,-97.8824590759089,D,-30.101095250151605,A,A,B,0
38,Yes,Physical,A,129.20968696587863,-87.5255001219353,A,-72.45354975376802,B,C,E,101.55012634701879,E,-63.73582952808393,A,C,C,1
37,No,None,B,-185.60669135607816,-71.29251075283851,B,-51.617179385765446,E,D,E,182.25018415239785,A,-34.09715624284927,E,D,D,0
60,No,None,A,92.42773820785531,-111.1700724521951,C,-140.0116948674438,A,E,B,-45.50877118832432,A,-32.55819395611344,C,B,E,1
52,Non-Veteran,Yes,A,-42.61750828727128,27.353613469408483,D,-15.977612947230943,E,D,B,-152.66861829384766,A,220.66220293909277,E,A,A,0
66,Yes,None,E,-83.59246428619593,155.62234885784983,E,79.5738488154906,B,A,D,36.887617392667416,B,104.61528018454949,E,B,E,0
28,No,Mental,C,168.3480780188597,-105.54219933316644,D,20.078917365135148,E,E,E,103.95369488785057,E,-30.300870009259295,E,A,D,1
35,Veteran,Both,D,-62.41000259622111,231.78517706941304,A,-79.44620221055992,E,C,B,35.67011914283227,C,134.66145559499563,D,C,D,0
77,Veteran,No,E,-217.25857165360475,-67.26377253485009,C,-195.0340037473269,A,C,B,-21.188665686184663,C,-198.0674604326236,C,D,D,1
44,Non-Veteran,Physical,A,103.56312049115728,106.7867321266004,D,138.96537570696734,A,A,C,84.31580889742435,B,-61.30735716407102,D,E,A,0
75,Veteran,Both,E,-30.31014576085415,92.97327820118615,B,-2.239972637494321,A,D,A,134.02737237215464,C,191.64165730489086,E,E,B,0
53,Yes,None,A,182.0743879615287,86.92541404624079,C,39.21129848783858,D,B,E,-104.69531423475647,E,15.468734388252145,E,B,D,1
42,Veteran,No,D,55.494316455026805,107.79320020232129,A,56.281830785641894,D,C,A,-91.12392975575852,E,117.46563678030432,D,C,A,0
53,Non-Veteran,No,C,-59.15912006082474,-69.26354421481166,E,-49.49152914185832,A,C,B,32.83354010118423,B,51.20076836136391,B,C,D,0
60,Veteran,Physical,C,-59.401646586030274,-9.24680588659055,A,1.7697664951464342,B,A,E,111.70978416986715,A,64.19350646343796,A,A,A,1
42,Non-Veteran,Yes,B,-67.3833059017946,74.13850206614804,B,-94.53054600681557,A,C,A,246.52169834103,C,-186.43032831191607,A,E,A,1
19,Veteran,Physical,C,89.1977722154495,-72.81882587256909,C,84.14948869490479,B,C,C,-97.8465042049388,E,68.3992521397275,A,E,A,0
46,Veteran,Both,A,51.2476043075238,23.86202504446022,A,-10.796130541890982,B,E,D,196.3951007433097,C,-53.2436181263514,B,D,E,1
24,No,Physical,D,13.127001773699018,93.71722075274539,B,-48.772095426667384,E,A,A,56.092952254917265,E,-57.99231596764465,C,B,A,0
69,Veteran,None,D,33.54192204011662,69.89140805415066,B,44.89252620774905,B,B,C,-120.31349749076226,E,129.40453217185942,D,E,B,0
70,Non-Veteran,Yes,C,-40.68208461782224,147.921063693882,E,40.17645797145826,D,B,C,-75.70730231526267,C,-106.63250222412553,A,B,B,1
22,No,Both,A,205.4997967767323,-32.405526261487,D,-84.97378619721404,D,A,D,-47.31943559046003,A,197.81243266723123,E,E,C,0
79,Veteran,Physical,C,-60.19599566708022,27.273894905359064,B,-21.57077160431193,E,A,B,86.49862169534946,B,121.41565211398428,A,E,D,0
51,Yes,None,B,4.4138083166614255,-48.522388520771834,B,0.5209107357158852,C,E,D,10.126613459451198,A,62.085273350431194,E,C,E,0
28,Non-Veteran,Yes,B,16.361731018640583,-7.006486670307815,D,2.431280032232429,C,A,C,35.76845996562852,B,-18.080533782333212,C,A,B,0
49,Non-Veteran,Yes,C,17.897211538040207,-109.76676147438349,D,-18.15776069062831,D,E,C,-135.52951712796423,C,-108.28429346102304,B,D,C,0
21,Non-Veteran,Physical,B,29.3164236623088,-27.090802399446478,A,-199.15289995147185,A,E,E,-143.0855044399955,A,-154.70837325886478,C,A,E,0
27,Non-Veteran,Physical,D,70.37972531956963,136.11401859046632,B,-69.5251962760739,B,C,E,64.19401266223196,C,-66.31850016602557,B,D,A,1
44,No,Yes,A,148.1320332036958,-145.48558894791998,A,-49.946132528516884,E,A,A,-39.69088542248366,D,0.770891586348503,C,C,B,1
68,Veteran,Physical,A,-62.00687382041242,-78.14746760498974,E,-151.7230725193671,A,E,E,114.65360376584705,C,-63.93889076405321,C,B,C,1
68,Veteran,Mental,A,-3.034753244398395,-115.36027894580221,B,279.5127822444858,C,C,D,-22.671593754771802,E,13.27184527952698,C,D,A,1
72,Veteran,No,D,138.8387249374675,-72.50699810512332,D,-175.4009120738215,A,E,E,-93.63071354660612,B,101.40749194118564,A,B,B,0
24,No,None,D,42.135883657576684,-76.14498890272472,B,201.58231608559504,A,C,E,-56.41996911838669,D,-126.219439195638,E,D,B,0
19,No,Both,E,-136.72504472635399,225.40136001132828,A,14.075520289619432,B,D,E,-119.07626467178179,D,76.96519655065,D,A,C,0
36,No,None,A,-4.025857040457839,105.71973572358888,C,26.488245257706645,D,C,E,-165.95401325432195,D,-54.04781514059975,E,C,E,1
42,Veteran,Yes,C,99.28130979346878,34.10736587327172,B,-10.986896042120174,D,A,C,125.66548379758711,C,-194.4571460400986,A,E,C,1
59,Yes,Yes,D,-134.57589687983616,-194.11333906054344,A,63.46153416584633,B,A,B,-102.87396307984879,D,-56.83476445598996,C,C,A,1
28,Veteran,Yes,A,-38.03082675397367,-102.60153200343112,C,47.096877921970346,A,B,B,66.61602059764729,D,-116.25961805138365,E,C,B,0
52,Yes,No,B,204.60528990069392,-18.63763272236842,E,-21.494592051006137,A,A,C,78.85326115149273,E,-97.83909223165894,C,D,B,0
74,Non-Veteran,Both,D,102.57902923861575,-117.27832009039825,E,148.89983836301568,B,E,D,-7.980556224678488,A,-78.62167981904871,A,B,D,1
45,Yes,No,E,5.033029614791981,-26.059241507322284,A,-143.16239858044753,E,C,D,-65.1266584135068,D,49.524596502407846,D,A,C,1
52,No,Mental,C,80.81462166838853,-171.7165166335937,B,-50.76200359141767,A,B,A,-97.05298430592518,E,165.32503594595676,E,D,D,0
76,Non-Veteran,No,D,62.93505635942831,-243.44846048256693,D,101.42326126089749,A,D,C,-92.46701565712466,B,26.166130035492035,B,B,C,1
27,Veteran,None,B,-91.68409901170399,-162.09092360525597,E,-36.08518330802062,E,C,E,-98.98072873026061,D,-57.44410119968718,C,E,C,0
69,Non-Veteran,Both,E,-114.50509148538302,-89.51675927876819,B,29.9287717779399,A,B,A,-79.07522783387066,C,62.52639496210479,C,E,D,1
77,No,Mental,A,27.300378641886198,9.01095157089961,E,-22.68189648077941,D,E,E,21.446293267726965,D,78.8040389208144,C,A,E,0
62,No,Yes,C,-84.79890976216564,-199.5677855726121,D,-69.20757473223766,E,C,D,29.80358129645359,C,72.61800349241715,E,B,A,0
63,Veteran,Yes,C,-38.00087658931147,-2.0984345459772897,B,98.18051062106096,C,E,C,-69.5652498447835,C,47.02791730464694,B,A,A,0
20,Veteran,Yes,C,57.664932097843604,215.3878881534228,E,54.55644556665212,E,B,C,24.117676675665827,B,21.503887631445522,A,E,B,0
44,Yes,No,D,-15.766142348857532,-76.07686221967464,C,-105.25329139643466,C,C,E,-46.18407991325428,B,-149.31041791199323,C,A,B,0
22,Veteran,No,E,48.30176711804756,-66.78524812799635,D,-19.276669777168777,E,B,E,-40.56344723195166,D,-135.31832772030248,E,C,E,0
43,Yes,Yes,C,-60.61966501431606,-29.850734473306428,A,-108.67548546070336,C,A,D,113.82995268679508,C,182.20576917114835,A,A,A,1
66,Non-Veteran,Mental,B,30.188498894705322,155.85709980840988,C,-9.419417281844739,B,D,A,-31.948453638493195,C,-20.18207745318307,A,A,C,1
30,Non-Veteran,No,C,111.55207048406437,-92.27419266547095,C,-55.17236589425888,C,E,E,96.08482666522691,B,158.66732855265232,A,A,D,1
62,No,Both,E,-154.0811460864074,43.924575319743006,D,90.54128371974237,E,B,E,18.88744667572018,D,-91.53064440387956,A,E,D,0
46,Yes,Mental,E,65.62305850173632,135.54556215427738,C,-84.31167891119271,E,B,D,-68.03101652517347,E,77.29814102375853,A,B,D,1
36,No,Both,A,-13.086024909696874,-68.49310887233928,B,-75.81973605326098,C,A,A,17.54907500531862,B,9.085588331305743,E,E,A,1
56,Yes,No,E,46.61684136403684,80.75536863462085,B,-37.608491191541,B,A,E,24.21320403025085,C,-180.83619164252082,B,E,E,0
25,Yes,Mental,D,348.3579154646166,62.662932770075685,D,-7.917664272867032,C,E,A,-55.284533720740384,B,-106.45254936590219,A,A,E,1
73,Veteran,No,B,255.7604361884582,-29.42529985056368,E,-86.45249483955229,B,C,C,-14.315577574256594,E,95.40792279651733,A,E,C,0
70,Veteran,Yes,C,50.57651300586965,122.82348772522043,C,12.657226130512875,A,A,D,34.70443401368266,E,4.3890914038045565,B,A,D,0
67,Non-Veteran,Physical,B,-117.19477041544893,-211.34671600049964,B,-48.18294811005511,D,A,A,-176.96310911965074,C,59.13590838153118,C,E,E,1
61,No,Yes,A,-201.7300649837703,124.89036214542861,E,-66.19288131915809,E,B,A,-168.80384617101942,A,264.8680785925199,E,D,A,1
68,No,Both,B,75.44100220940507,158.04966715214152,B,87.04727801444815,B,B,A,-197.3508620442045,E,198.86330094178882,E,C,D,1
66,Non-Veteran,Yes,B,89.01934131325064,-4.0528026793914895,E,126.21091873394971,D,C,D,-84.09057013477948,D,81.78017698619394,C,B,E,1
57,No,Physical,A,74.71212460901089,-149.4578192660845,A,-93.74119902933906,E,A,A,41.881068980755956,D,86.4823806915432,D,D,E,0
63,No,No,A,0.19682993554147077,-67.04750673075847,D,83.96168829607758,B,B,D,-53.75995648679746,B,-125.79210213380738,C,C,B,1
22,No,Yes,E,-36.313968327686005,-81.39446273723682,B,-46.30801219450334,C,A,D,-44.509809438868594,E,-9.126690277592528,A,E,C,0
27,Non-Veteran,Mental,E,-192.93140578161888,67.9841513766718,D,-75.33445849186326,D,A,E,-2.763046222369729,D,-146.49310578583268,D,A,D,0
30,Yes,Both,B,9.394657245572345,-14.672459058029233,A,114.49334348239381,B,E,C,22.418281078247873,B,67.49791815393051,D,B,B,1
67,No,None,C,75.86914968308352,-56.54367733075188,B,208.01671292590157,D,D,D,-38.63617885050405,E,-13.367934305464669,A,E,C,1
29,No,Yes,A,-46.62374810597111,-175.84625107502583,C,47.95782743047264,E,C,D,4.224028076262395,E,54.93305761969557,B,E,B,0
52,Non-Veteran,Yes,E,58.737275233714435,57.92445694969805,D,232.94286001756382,D,D,A,-221.1623184573157,E,-156.89298421236248,E,C,D,1
37,No,None,B,-44.45149742677984,-97.09122347566354,A,158.58069756507086,A,C,C,80.16463289771931,A,-30.746338583611116,A,B,D,1
24,Non-Veteran,Yes,D,113.24697989733114,54.23464683265945,C,-96.26053489223449,D,C,A,16.41798230172653,C,-136.45054326145257,A,C,C,0
46,Yes,Physical,C,-140.24425088769553,68.44883660527385,C,-51.16329735805092,D,C,E,-31.706831411845375,C,16.397961054074983,D,D,E,0
28,Yes,No,B,-60.74929998798487,43.42525485578862,C,105.04649755533934,E,C,A,47.97982824982149,D,78.82088260737787,D,D,C,1
73,Veteran,Both,C,44.46225796684441,54.79196769801145,D,-28.02777280258624,D,B,D,207.64775030918554,A,81.43220652529159,A,D,E,0
25,Non-Veteran,Yes,D,-93.1637592483722,55.879755194282744,D,87.57170086809171,B,E,B,-30.133650218088594,C,-25.501201508388295,E,C,B,1
78,Veteran,Mental,B,-98.5869130247781,-24.118295319673532,E,70.42141992075356,C,A,A,138.36996768196784,A,-21.979951037406448,C,B,E,0
31,Yes,Mental,B,-141.45478751255445,56.54201870967353,B,192.87060120973823,A,C,D,-80.15611189496681,E,54.19414975103316,E,B,D,0
18,Veteran,Yes,D,117.00595958223015,31.690181780142712,E,19.439332959894024,D,A,D,-114.01169133433729,C,136.43208068035864,B,A,C,0
66,Yes,Yes,E,9.907219790651219,-71.71060904814374,E,45.5349436095286,E,D,D,-2.290880881864016,B,-100.7062383277224,A,D,A,0
36,No,Yes,B,-181.19078949820738,-34.16056489401959,E,116.54506853359501,C,B,B,143.64001077515545,E,5.635568155540138,E,C,D,1
48,Veteran,No,D,-145.12281479089162,126.78728163482651,B,132.5527108659127,E,E,E,-93.90199314534671,A,76.09130500904293,D,C,A,1
43,Veteran,Yes,C,101.71930786456687,-139.68985033368938,A,31.16522981944695,D,A,B,-12.070966461189467,D,-107.84867608957114,A,D,C,0
68,Veteran,Physical,D,-83.26777680739892,-105.98432451624187,B,-68.64809221618574,A,A,C,149.16150210586798,D,16.771667931858104,D,A,A,1
64,Veteran,Yes,B,-106.81583759539733,20.351189398883374,D,107.89046087609321,A,A,C,49.256105277594486,E,120.57340654321487,D,B,B,0
79,Non-Veteran,Both,B,124.86904593030006,51.84094489531573,B,47.35534942146313,A,B,D,-60.05328554972944,B,17.90864355550228,D,C,D,0
40,No,Both,A,54.123115781536605,-128.06112815593832,C,-62.450138141063974,A,B,C,62.69911553524361,A,-135.7952989451249,B,E,E,1
69,No,Both,C,2.077989812554446,-150.7532497396179,D,-114.44354611050676,C,A,D,28.577866111841637,E,-50.07754319662586,E,E,A,0
41,No,No,E,-18.29343102241409,-98.30611809959788,C,-62.63857930749106,D,A,B,42.324392868150575,E,180.74466400363906,E,E,B,1
49,Veteran,None,C,134.0438371272479,117.35406766938878,A,-111.08784983010891,C,A,C,100.88353474208344,A,53.32198265638874,B,A,C,1
29,Yes,No,A,-51.975238771834576,42.509866301838045,E,47.03518451569587,D,B,B,-54.988192271140434,B,-63.701748130571914,C,E,B,1
61,Veteran,None,E,28.352607485359886,100.35913486156554,D,-21.660896372128544,E,E,D,-60.87041277456742,C,1.1417948599709606,A,A,C,0
61,Yes,Yes,B,61.36763643943058,-20.403277379661056,C,84.96498837762786,E,D,A,38.22523054613327,D,-76.8404608540688,B,C,D,1
43,Veteran,Both,E,91.12268713980066,6.88135025938206,B,-13.311683732460533,E,B,D,205.513366394299,A,28.001635155011645,D,E,E,0
26,No,No,D,36.97065380988198,-22.308280527001635,B,-65.60304167572829,E,D,B,61.05076608561396,B,29.812746397290095,A,A,A,1
38,No,Physical,B,-119.09839347717035,47.44645124550867,E,-55.25500836380968,A,A,A,98.10098712077547,E,-43.58575308488791,D,A,C,0
47,Non-Veteran,No,E,-201.46097652273895,-68.25924417507193,C,26.328837498192854,A,B,A,33.577840845695476,C,-97.1435136624917,E,C,A,1
61,Yes,Mental,E,71.91440393887935,66.49681857719294,C,-54.57980060513634,E,E,D,250.69269572455872,A,41.69666592342864,D,C,B,0
39,Veteran,Mental,D,146.34578302366992,208.62852521872784,C,104.51839136865182,C,D,E,64.75817583015245,B,86.36286520488399,E,B,A,1
45,Veteran,None,A,16.016257245460835,107.79964525047481,C,-20.79093515812923,E,B,E,88.18051774898031,D,-6.309586144447935,B,B,B,0
24,Veteran,None,D,-23.60592738749157,230.9219456079363,D,-121.04908189680732,B,C,D,-48.43629814156407,C,121.76114157053792,B,D,D,1
73,Veteran,No,A,1.784024069453123,-83.00921869410368,A,-38.087490620140876,B,A,B,112.10584976772179,D,75.28097098563383,D,C,B,0
64,Yes,Both,A,135.79649865930196,-175.9344507378417,A,67.69250343897558,E,A,B,73.33860805017439,E,-126.19746994411555,C,D,E,1
52,Yes,Physical,E,-63.90595092814386,-21.999715917703618,A,122.9595574553457,A,B,E,-66.1209315141741,A,-109.36978997510984,B,B,E,1
45,No,No,D,-95.95990281169482,59.10919612242651,E,-81.70837746959472,C,E,B,58.41840325072799,C,3.9428776098394396,E,C,B,1
20,Yes,None,E,77.46021038642274,-42.346840115000475,B,-18.457015436755974,A,E,D,122.33396760699296,A,98.39740324431465,A,C,C,1
35,Veteran,Yes,D,-201.7637873132708,259.4558124325942,A,198.24224108876822,A,C,C,-37.12535614381043,A,61.93253395578078,E,A,D,0
32,Non-Veteran,Yes,E,-39.50321952525886,27.430717485113977,C,198.04216652772334,C,E,B,-40.00155174347102,B,75.09395324822701,D,A,E,0
50,Veteran,Physical,E,-95.28581456112519,132.78970575597722,A,40.06321466385335,B,E,E,46.09325172621169,D,102.54773200360188,E,E,B,0
32,Yes,Mental,B,99.3886204027513,-53.76178843317858,E,-7.2444829704812586,A,D,C,51.586589440755695,C,61.57806350416547,C,A,D,0
68,Veteran,Yes,E,-169.38917069390956,30.13010188523635,B,32.7478315465098,D,A,B,49.40837658392742,A,138.4805752043011,E,D,E,0
51,Veteran,Both,C,138.24420130366025,-75.0157283070335,B,-155.86018303860132,E,B,D,32.70533621281349,B,-201.42306256769382,A,E,B,1
52,Veteran,Yes,B,-114.9158267779063,-103.2919261640992,C,39.46089642037363,E,A,B,-193.46420005630938,D,168.96154981730024,C,C,D,0
45,Veteran,None,A,86.38880479358845,128.81959719828114,A,-166.84069838513332,B,B,A,-174.58560621747975,A,12.73802440514838,E,D,D,1
74,No,Mental,A,-6.891789871201716,-37.54967627019277,C,130.0699225146899,A,D,A,-97.3053081873758,A,40.764289022779174,B,B,E,0
71,No,Physical,C,-55.41012911180301,-110.06326298544728,C,55.91715996039347,C,B,E,76.72383886865313,B,88.13054773912133,A,E,E,1
74,No,Mental,D,16.504771066774683,-1.318843075506463,C,19.11209480134912,E,C,B,93.15810377025099,C,-76.08327717497602,B,D,E,0
44,Yes,Yes,D,-72.17983253765084,-204.0297071124229,E,38.87294206840692,A,E,D,-38.890916358266956,E,-43.129281804815086,C,D,A,1
73,Veteran,Physical,C,16.661216096597336,60.85035002128906,E,109.1972361101525,D,A,E,70.0045476954343,D,23.320194774818447,B,B,D,0
32,Yes,Yes,E,164.67517449803256,-33.767936245409466,C,-35.58087170074673,C,A,A,-47.66646435903651,D,58.331156495214074,A,D,A,0
35,Veteran,No,B,106.26323120664507,-102.41777793658618,B,-51.0176741309108,B,A,D,-2.5457040011785326,E,93.21725412231314,E,B,C,1
78,Yes,None,B,-71.59323337938014,41.810197715162865,A,-78.92659298716863,C,C,D,4.37929468875215,E,152.80476319554367,E,B,A,1
66,No,Mental,B,-40.7473312093436,8.627844445226216,C,-4.045685983600038,D,A,B,-126.46002660550988,B,-72.7276696172516,A,A,B,1
59,Non-Veteran,Mental,A,-33.85582343235271,-118.03132258231639,A,120.01234374066033,A,A,A,-89.57808614198358,B,99.91514627703766,C,B,D,1
63,No,None,E,-84.12767967461198,-0.48102761351339013,E,-77.23592653379325,A,D,B,200.83632430417197,D,68.23601973118687,E,A,A,1
29,Veteran,Both,C,-109.85530907584804,-161.00907976202882,E,86.62953117096643,C,A,E,-18.692566092576357,D,151.35660092464525,C,D,E,1
38,No,No,B,38.00619763524434,-91.91085498134079,A,300.37263758072,A,A,E,107.42625368594479,B,6.666571151576832,D,A,A,0
32,Veteran,None,D,-174.10150974595732,-112.78921216914985,B,0.44831515462758637,E,D,B,38.43291917549848,E,161.35834661657236,E,A,C,1
22,No,Mental,D,114.33753791509488,-89.6508282926383,A,119.28280980318253,D,C,A,176.89687413384482,E,-1.1398276195677268,A,C,E,0
69,Yes,Physical,A,60.27998284327928,-24.688308618192938,D,40.0408070195282,D,D,A,-129.55138674208578,A,146.37465283334086,A,D,D,1
38,Veteran,Yes,D,-35.819239729204824,-85.69385962827634,C,110.16181299155838,A,C,C,84.4730925868057,B,18.444204540424376,A,C,A,0
75,Yes,None,C,159.0423710891876,-5.830898917337162,A,-92.68711811581132,D,B,E,161.4006115876911,A,94.10330126098803,E,D,C,1
57,Veteran,Both,B,-38.311600383208535,180.60503169020672,E,216.16081751062484,A,B,B,-137.39370894911374,C,-43.68903787333614,E,E,B,1
67,Non-Veteran,Yes,A,-88.20290556459423,-5.480107951626531,C,-17.403757214208703,E,D,A,-1.2957067039696906,C,-49.007973452493715,D,A,B,1
