veteran,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,F,E,151.18832999165005,D,-150.41220575024943,B,-211.62115280911976,-4.098518772952393,-24.039466180856703,D,72.32682489846027,A,25.159475334041286,1
No,Other,C,20.98366468018726,E,227.693299606587,C,42.085212435380335,27.756354849247717,-59.16118726570687,A,-227.4681539806616,E,69.07682383233195,0
Non-Veteran,F,E,122.93748834642939,C,-38.3492094791552,C,-34.26740017436728,-140.30300914261466,12.418035218622999,E,-42.17724113357082,C,64.44593022286901,0
Yes,Male,A,15.51207261824963,C,-33.27034205044214,A,-163.8769176778441,40.759862760134595,-37.38026885552591,A,-65.73640066155507,D,48.35049265274557,0
Non-Veteran,Female,C,-147.31237008396582,A,-107.27321966039989,A,-84.95673997367616,-61.28483306796113,6.143160332235927,E,94.56402961524955,C,-88.33849252823197,1
Yes,Other,B,-22.663494995639933,E,-21.22211325252251,E,72.01327644127609,49.181194231445666,17.714511156173376,C,4.134245977986524,E,3.4930537193609252,1
Non-Veteran,M,C,-91.56468493221627,C,67.89428677576599,A,72.31969852724292,56.913411015902284,-161.19446163597732,D,169.59516757006386,D,-42.89490468378049,1
Yes,Non-binary,C,130.2320770749056,B,78.17638381745887,D,-57.135794223723465,-72.74733123661427,-51.39277008256967,C,-68.1079873554044,D,142.3887375388393,0
Non-Veteran,Non-binary,C,66.09242680184389,A,-127.03114287213072,B,138.31311488660876,-180.37764327874285,53.53738025840293,D,-140.25110045045545,A,-53.77856854548608,1
Non-Veteran,Other,B,95.4036668672234,C,107.52578903143353,E,-20.210804652758785,186.14726406276526,108.21950644334943,A,-24.515914567151118,B,-297.1526508639064,1
Veteran,Male,B,19.87022502513446,D,-38.00668438496576,E,-126.63945072225535,62.555689241214765,108.6682316205805,A,65.33600013116832,C,202.4308971543769,1
Yes,Male,A,-82.25331728498992,E,181.36585700923692,E,59.804074779230184,114.09408571652277,-189.86074855225928,D,-112.29777768169056,C,8.102758459492792,1
No,Female,E,-55.603025041305884,C,-17.24029553046859,A,20.812673607633645,-43.20934242787879,9.047283133384163,A,89.35860240068845,B,198.00553318785234,0
Non-Veteran,Female,D,-49.92329345275496,C,-62.13931971673725,C,-45.695599668995186,10.334920273918634,-16.783697572858333,A,39.80841709819464,C,-91.31323965154836,0
Veteran,F,B,97.0378843065623,D,206.76478174506005,B,90.73299942811839,-32.66906805987514,43.339014379477774,E,2.3919239485742967,E,28.02002582740303,0
Veteran,Male,E,-94.53802987823329,A,-38.97873882004605,D,40.64551305451335,-73.6374061852486,122.49960565688016,D,212.4201898312112,D,113.61803622481746,0
Yes,Male,C,-21.908819484637586,B,196.50717089154887,B,-59.934091173576476,-76.11771264505633,63.23375862508664,E,-2.3832417191343143,E,274.77704899911424,1
Veteran,Female,C,-6.584999966424504,E,242.41925942936825,B,140.49465019952945,205.8092657708574,-23.873549819021026,E,-2.4036691103775607,C,67.89020339894356,1
Non-Veteran,Male,D,6.532531210519011,A,-22.786628098867975,C,-39.57733982403679,114.56929075208026,-74.76969248564568,A,-40.16353938026139,E,-74.93000269381835,0
No,Male,A,130.69600062738695,E,19.24589284726687,B,-23.757891204675744,22.3230029467902,86.1844004298126,D,-25.31202813026381,A,2.9423579745892927,1
Yes,Non-binary,E,72.60010852620682,B,114.13441818473918,D,-4.089683285080062,33.27219325986167,-63.84424875035499,A,-11.848146716497213,A,-115.27425858592741,1
No,Non-binary,E,30.485297051218733,E,-74.24721041771389,D,209.20319044500997,174.8261341365561,89.06277033897568,D,-22.48925729429196,C,-93.09548716892017,0
Non-Veteran,M,E,41.05603265207072,A,-78.1985633691539,D,-60.910599194219394,-33.3152242771327,139.91706618089916,E,85.34244520790193,B,-150.34315235923873,1
Veteran,M,B,125.79544010512305,E,-11.633193359660615,E,-43.92160996208243,-120.54829598685637,-151.2355466449812,C,-56.066191942229395,A,82.74827003732135,0
No,Male,D,-212.31266078439805,A,-89.83574979906686,A,184.61275728279173,122.83378751456806,176.82816896872575,D,-134.87966419523357,B,29.776011973085247,1
Yes,Other,D,57.5583845749026,E,139.1632111990363,D,-81.41772813075573,-135.03659377589926,61.95772774678174,E,29.0710369299992,C,67.91909696308781,1
Non-Veteran,M,C,-11.968855035477873,D,-89.07842357316257,C,117.26172585252455,62.03354071899806,-46.50609802059333,C,26.711688325040477,D,113.7965051566797,1
Non-Veteran,F,E,-18.40697567823023,C,74.12091566825181,C,-94.18688166281115,86.9810225788341,166.62576543423964,C,-44.60321793723987,A,51.98130984682167,0
Veteran,F,E,-225.57359170264917,C,-124.15273859249379,E,-190.82223410371398,-123.14999443322729,-141.40015152725005,C,186.65842304724427,A,-141.36623383430359,1
No,F,D,-21.9276824957521,C,32.472805249678046,D,-239.79689030139508,133.15758578638804,22.592958153370766,D,44.76700074732978,E,88.73766106941136,1
Veteran,Male,C,122.7336334203492,D,-54.324093065287,B,56.247744058255456,1.9609746850515621,-151.65785948387312,B,-17.93992980426782,C,-6.320185241334136,0
No,Non-binary,C,-29.786280434272584,D,-118.67996475936889,C,144.78555819917983,129.26275229008945,107.68458902539113,D,-23.59232757443069,C,-23.634918920227964,0
Yes,Female,E,-19.54988086828779,D,94.50268565980952,D,-1.4869486848254918,-71.55731996807427,115.0346390021302,E,38.98240670193586,D,-31.217002639859587,0
Non-Veteran,Male,C,-0.8365789840977106,E,1.3130044796618732,B,-32.830466295896244,-172.0945531792039,268.0183102199742,A,80.78589766201635,D,-20.6721820014961,1
Veteran,Non-binary,B,37.783311721961574,A,7.381816386418688,D,13.369684436161034,-177.94548515721365,123.54995996098226,C,-14.285124001876365,A,-52.42738187988394,1
Non-Veteran,Male,B,-171.71955018429864,A,170.1221500934407,D,111.73188690919335,-39.59582425134107,42.20454657134793,D,78.11893603909323,D,84.81167241636442,0
No,Male,E,-71.86304624193627,E,14.745007318108227,B,128.8659347114856,58.6296366595192,-33.530453532163435,E,-29.342875520919648,D,15.766446409073081,1
No,Non-binary,A,122.48038105399371,A,45.55437039958489,B,22.599357418125436,-114.38026404083625,67.99502647164736,E,102.18378740449667,C,-90.78645390000914,1
No,Non-binary,E,46.61087601775824,D,81.95742057992813,E,-129.70303100189707,-30.729768033173766,-91.04455585859141,D,100.24839482020307,D,-90.97426785107515,0
Non-Veteran,F,D,-29.806583038731,B,-140.4634373214454,D,-194.40788127309253,-0.0002001330371270497,23.98818808349234,A,39.55160343792924,E,148.77419236047888,0
Non-Veteran,M,B,37.034518193291795,A,-1.8703689040226161,E,-76.96865682265629,89.3431343450382,-24.904405196310535,B,-122.5853481014108,D,76.59465537679341,1
Veteran,Other,A,-56.494707285371824,E,-179.8920959783856,E,62.067893909902125,-113.24079181323219,-16.767987199611685,E,149.3394334130855,D,-180.29718059265244,1
Veteran,F,D,-211.03164601708144,B,-126.32032915541555,B,-31.557338170214226,-40.64289931947766,-25.444717000046985,E,-65.00810739167065,C,-182.12641694202273,1
Yes,Non-binary,A,-48.34087887026577,D,97.78700478639168,A,50.59331914280028,-82.7027129939522,-97.12020098247281,D,-131.88157327214947,A,-69.01468022234695,1
No,Male,A,30.76896450971629,C,116.28094504905384,A,186.0710553179828,-242.68737424212605,66.08709866628001,C,94.29976169912638,D,24.232998716627392,0
Non-Veteran,Non-binary,C,79.28081338170009,A,73.68143301050051,E,85.08137432584041,-46.04421527416674,60.34994005085718,B,-33.04388105062039,D,101.63997722299369,0
Yes,Non-binary,A,-32.21923518727136,B,-34.07320195160698,D,94.03097717839633,-60.38318612374176,47.01593916951106,C,-55.29068723600224,A,-35.89017323717799,1
Non-Veteran,Male,D,-80.53884063676034,D,13.920592049326896,C,-14.83077884139071,157.56164238052608,5.866921051896547,B,12.457566450598726,E,-65.57251707850084,1
Veteran,Other,E,82.35606958978724,D,-241.4444914573872,E,76.86852521819529,196.3734361826159,44.10137050508614,B,-134.77215901903074,C,-139.6605587260481,0
Veteran,Male,E,198.1238136134567,A,89.18514506111201,C,11.534634693767105,-93.55710478646833,-83.9379735526667,E,-54.12758321424774,D,71.53284073920173,0
Non-Veteran,Female,D,-2.474194899443976,A,134.1385335493436,C,-128.55439388475523,48.80627469222406,113.57100871408086,A,-35.92530275765814,B,-72.37902688205637,0
No,Other,E,-97.16884633535878,D,13.429330980943579,D,-45.31115969050474,134.4470329433564,155.40683331690178,D,-155.23554192354737,C,-52.16028246022296,0
Veteran,Non-binary,A,-90.37657635252646,C,-175.73358298834668,E,133.01509537610252,127.3572574624487,-186.0180321867882,D,47.48368526257848,A,147.86447530847747,0
Yes,F,A,150.7433937501804,E,59.68995666666609,E,-87.75076704159248,-32.34889208042947,-47.50380654909552,D,86.60372093875772,A,-126.68887839818557,1
Yes,F,A,71.86948802555763,A,-27.109810399320562,A,-195.6109456783347,-45.97158953466891,-56.02367631239111,D,-109.70716329313362,C,112.62628101365581,1
Non-Veteran,Other,A,123.3699004228639,E,2.3702775746263653,B,131.16198281706076,-69.6434594252218,11.749480082694973,A,-64.18751129758884,C,-72.24808192276244,1
Veteran,M,C,146.20974888188465,E,-29.098465649652017,C,-42.67143325415353,-232.60740205342057,174.53207308315513,D,-185.07086576612417,C,43.984629830394894,1
No,Male,A,87.09933172972117,A,17.534302962108082,D,-123.40480761006086,74.6371753905468,49.89093135082387,C,22.28489349583544,A,-0.5613780317320127,0
Yes,Other,A,61.05447526525719,B,104.83708300557832,D,61.82194474774707,-33.26259534000528,-125.81414612813579,E,-62.079193741664916,A,-67.40789070568093,0
Veteran,Male,A,110.40966931394776,B,-44.68402536130212,D,14.006373256202378,-26.230342107571275,-57.41611617216805,B,123.82935628289292,A,204.0353993974201,1
Veteran,Non-binary,E,73.38883123286018,E,46.998606685656014,A,142.5460472820603,-83.69394282556766,-23.108014616811744,C,14.963465135362936,C,-3.1212897851110117,0
Yes,Non-binary,D,174.82918516591346,D,35.23533963276375,D,-34.829126772606536,-37.30905571720187,75.12317951635517,C,1.38662611167368,D,6.8546978866465365,1
Yes,Male,D,121.45100918312662,C,-78.3936084818908,A,59.59031250835102,-15.283830783400607,18.964054141300426,A,31.41141530222868,D,-111.24907177278398,1
No,Non-binary,A,-149.8107792643773,D,193.2672704718265,C,-33.361498067808384,-33.180133839183476,-7.6736788932599,C,-113.56837495559198,C,141.8871122554443,1
Yes,M,C,-79.35804907793046,A,-39.52949040680741,D,-2.7482469217783625,-71.7580428707829,30.588506752861534,C,69.90789719162368,B,99.41699442481902,1
Yes,Other,D,-212.6132680632936,B,163.6178287143123,A,178.57508321047774,9.750426314103771,169.52111042510612,E,-10.803302956352091,D,99.27193291849346,1
Veteran,M,C,-88.62954259503543,E,100.99583856625172,D,-81.57938467608416,-98.47257577076951,84.51524458103043,D,47.10750922419158,D,-178.43755116449054,0
No,Male,B,-26.08351962873344,E,-39.3975576465448,A,-19.42074430642031,79.8768121497185,-240.66614180335364,D,-9.328423443138538,C,41.98001930335666,1
Yes,Female,E,101.95012909250009,B,-10.705465910486103,C,43.612586677592546,126.95800657040044,133.73266865697917,C,17.035024680314283,D,59.852202425131715,1
No,Non-binary,A,20.055875377503664,E,74.26283500173983,C,86.72181175437453,-14.428900787331534,30.222945521541977,B,-52.097441433181466,D,39.67980918721783,1
Non-Veteran,Other,D,-105.09239436942401,D,-240.3416614656881,D,65.55330810689142,35.84725057016088,31.438173842257488,C,-16.22573349535396,B,17.63571260007999,0
Veteran,Non-binary,C,-170.17455511588122,C,17.317907495084828,D,-25.67425581055089,127.49319478332892,-72.97813859650158,A,-79.69135207474876,E,-216.95236421563936,0
Veteran,Female,B,242.61702718556913,B,25.814559240282335,E,-74.21887417167166,-149.49423141042902,107.11610188129619,C,-101.46821872802457,A,-12.176719873983423,1
Yes,Other,E,20.09671912995421,C,7.021898425610101,B,-115.91476489273069,-25.8192802903475,86.25804354389648,C,163.76981997521943,A,-53.95821889516142,1
No,M,D,165.31131596460207,C,196.5860881659275,D,-96.24333349636473,-31.819809237684705,-45.40531227947356,A,-111.18799386571598,A,-114.08136646060044,1
Non-Veteran,Non-binary,B,115.80440301745108,B,-25.428100346364797,E,42.110444039666305,-124.52011758250833,161.11459877114413,A,-129.24272720821673,D,-7.837128728383775,0
Non-Veteran,M,C,-57.46845547008399,A,160.87582731029616,A,203.35175547054197,124.98023251963133,-236.25854569398874,E,100.83272854870471,A,-63.47916582088293,0
No,Other,E,-47.091996103024805,A,6.882761586826819,C,99.06629608091744,-42.02507186224675,-14.404832533037897,C,79.13838549363741,A,-66.87285564500476,0
Non-Veteran,Non-binary,C,-94.85971136465892,C,-71.65880483077358,D,-36.509623970256285,31.414726549169742,-87.82049410089077,E,-13.723819779839271,C,54.11125157127664,0
Yes,M,A,-88.16092947027184,E,196.79862069028326,E,-21.496885246651466,80.08984093936083,78.87668659309254,C,-153.5152836252462,C,14.668443354414066,1
Veteran,M,B,18.633829470745724,D,29.922365385708748,E,62.32362462476683,73.14287713749461,189.9061965023927,C,126.7784369662448,A,-15.144080182643746,0
Non-Veteran,Non-binary,A,-26.59408775367515,D,28.98698618499011,A,-18.45983521752263,-85.6834018105442,-43.2103206247891,E,-42.053427720738256,B,156.4434175579954,1
Non-Veteran,Female,B,44.004281070850844,C,-144.2913525531689,A,115.83237074831563,74.64140809791367,-13.043008361631811,E,-26.303273515597432,B,-59.45161571393166,1
Veteran,F,C,94.08638683264374,D,-57.229672287640696,A,66.67897222013372,226.84156515971944,76.72653030179347,B,193.73957860332632,C,27.33456189165046,1
Veteran,Non-binary,A,-70.7207031465233,E,-63.41848369419172,D,57.6943886521918,19.093266184048012,-237.3355016208287,C,-68.77737427942911,D,-72.3546869557289,0
No,Female,D,-108.45870120625392,D,30.613548951025876,D,-47.67857040777456,-37.07194221711849,58.6467277777204,B,-60.53367642847529,A,-61.35777108543827,0
No,Female,C,-16.914609890770137,D,-50.606174784095714,B,83.77980592333117,-146.0764693894006,65.66855499143543,B,82.42220905455525,B,13.264210698530063,1
Veteran,Other,E,49.50246902950447,D,139.46068818006935,B,48.765593143132854,-36.29784855372273,78.43091926347215,E,16.615871658971226,D,-139.46615709219097,1
No,F,A,-93.81822247107372,C,170.00674546891867,E,32.35765049547488,-133.66914355408554,44.743243311633144,B,32.074744177795786,D,-7.218288585103018,1
Veteran,Female,C,47.91144418720696,C,58.99366807615738,C,-65.58987061903953,-37.60062196410891,-194.6638941708948,D,-18.965133720171817,D,321.5611345113504,1
Non-Veteran,Female,B,6.449313637333283,D,-139.68306047748584,E,-132.82563666157736,82.6908710539733,-133.95320592654372,B,52.738679345694706,B,76.1109869561022,0
No,Male,E,-140.64425833311128,C,-131.1119374709926,C,123.24429955203817,19.380411934260266,10.7439095060158,D,128.52381690873509,B,88.38716351297737,1
No,M,E,109.6923801966053,C,12.425565502315164,B,0.4444181147696905,49.835595977935505,-77.45433916254308,A,-25.588546290724757,B,74.03143073700808,0
Yes,Female,A,44.683014905355954,B,30.70176781942628,D,-43.96078012199627,89.6034047128373,53.84086625053046,D,191.0033191454643,C,17.87055244609513,0
Yes,F,C,-113.22497741120807,B,71.77031123512992,D,-133.15589095037882,-15.158664448955925,-18.59333114750445,A,15.356701385027478,B,137.09770395986644,1
Yes,Non-binary,C,24.86991029432249,E,-111.54069972114411,D,89.40588008900083,65.36225795132587,-140.36002638615005,A,-0.40514223294548724,A,-167.99914085580326,1
Non-Veteran,M,B,60.2655276731447,C,68.70134670254441,A,3.047126482366292,-26.672702067088,-87.26825877414213,E,42.74141877817841,E,-12.214396651219472,1
Non-Veteran,Female,E,162.67487206869652,B,156.74833506760532,D,64.79359900837136,24.634451105001432,-61.53123632883669,D,47.10859853131626,D,-172.7139952258863,0
Non-Veteran,Female,B,96.08583999225291,C,-189.47129963530273,D,-130.6287668193189,-102.76574758278647,2.819243253138885,A,46.13782559979403,C,5.605356155424997,0
Veteran,F,C,-87.51896097812597,E,14.585303658975873,C,54.854400804933036,-33.29993078783311,51.01074468888784,B,-105.71045875137095,B,-31.535773331811797,1
No,Non-binary,A,-48.77339728652252,A,-53.331128061664565,B,-132.77032640676356,283.0647035649735,-161.31113768455037,B,-7.675489592951107,A,-117.80763196083007,0
Veteran,M,A,44.467827509304875,C,34.6344831087204,C,-86.87499804260912,-98.36031648031985,27.322164056549507,C,-74.4862724343545,D,35.613281914895595,1
Veteran,F,C,-73.14435361972502,B,32.124062703037886,D,-97.15829196826581,121.24862903180897,-16.0620524996997,B,83.83408131689248,C,128.18404559305816,1
Non-Veteran,Male,D,58.12923207036553,D,-276.59890684309215,D,-94.06173876614127,-24.911711124710294,-146.84973769252562,A,-100.38935738455667,C,-1.281070198504337,1
No,M,B,-13.275718611034664,B,14.876885785309893,C,-39.36874328998191,47.94344153421194,-43.560518154728804,E,-105.48167236001854,D,74.74758573157024,1
Veteran,F,C,-56.40543198826865,C,77.36260319174738,E,81.23328251197606,56.955109594807816,-96.87239768857059,A,31.10842441856786,E,25.807977340986604,0
Yes,Male,C,-48.618237496465234,D,121.19338386901264,D,56.291223111958345,93.7251143795572,-126.63463969998317,D,-2.884921500915377,B,-220.15458426404507,1
Veteran,Other,A,-21.29686264754174,E,-83.30218495367559,B,147.07819969050544,-6.1944140164505175,47.533101331862625,A,-48.49810312349502,C,-11.24953129148373,0
Yes,Non-binary,E,26.528638531258242,B,-146.41250598248521,A,-71.145445717396,5.635312238344633,-40.205210670155594,D,-62.09930871385658,C,113.8546277846344,1
Yes,Male,B,62.722731151374845,B,-174.97092530056614,D,56.259996693058255,101.84284245504982,-111.44024759450542,D,21.178337994584197,A,-32.89781454025993,1
Veteran,F,D,-77.6104126888814,B,-53.06984530207481,B,100.22553792009217,-29.311390632884144,-9.201259858390996,C,-292.7417401940982,C,-80.94418118464374,0
Veteran,M,B,-89.02065790914122,E,155.90940358233556,B,81.00387467039897,198.63233279476643,22.307337034529198,B,120.76142266880659,D,-55.56710832229601,0
Veteran,Male,B,170.53353799629429,B,-70.73025579285394,B,21.319517094633635,-22.499635940910682,34.94920912667779,E,-139.06240605745506,E,-112.60073647763689,1
