race,civil_status,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
White,Divorced,Female,-89.78113227363839,-141.06776005607227,C,3.0029356942305774,E,115.92430554105506,-51.6938348593588,E,-125.98563807171179,172.85618745461778,-145.29593481107906,-22.900507208111144,94.62595016591781,35.172975202223874,0
Asian,Divorced,F,-12.689892667525202,-68.46908772102283,E,-10.335860216441894,C,145.09463034363193,-188.89548520499707,E,-38.08392941674551,-228.39730055054622,-64.88305819795028,22.837165525402405,117.94698299896062,62.41576713931729,0
Black,Widowed,Female,62.867292356162665,118.10442679311836,C,11.680070124464832,C,62.52006948369516,-28.539529050206824,B,-77.47108037565155,173.2734656972509,-31.110450304416265,-74.48418981118189,80.06369869185038,160.79421434116435,0
African American,Married,Other,27.20481751160667,-159.3802970982394,E,169.8085292544352,A,-365.8542923347297,184.15974227287217,C,25.280025171043068,109.44237230398619,-27.568444719030854,98.21590248727342,122.12136503248045,37.58702151260172,0
Hispanic,Married,M,-112.96761914724681,-58.83345517451506,E,205.58103333875528,B,-102.42392875225406,46.22859218721926,A,94.92911613599256,7.571550593564755,103.6464265456002,-43.672628461000784,30.40860842847943,-79.19583537151468,0
African American,Widowed,M,119.12641387586798,-3.1952556707747832,D,-84.5387227809162,A,-127.689999828137,187.95719214413617,D,104.30036161935257,-134.85259813539932,-59.06330766157794,85.62738230482374,-87.98088475309096,55.3241902301683,1
Asian,Single,M,40.18219536600345,-61.88334867426741,A,61.34272108875649,C,120.3027709018067,-34.34768567454401,A,-72.39608839662026,-144.83367630224885,86.37801456315512,109.05852095086979,166.78136652599238,61.80615565287565,0
White,Widowed,M,233.57168281653404,17.944396664124586,D,-155.67548291173682,C,-68.60028992538162,-142.33899937374872,B,-141.71054349799454,-44.504675983834765,32.64444561381192,-196.35112672567695,-49.299381236124546,44.55512169773302,0
African American,Married,M,-276.49663726134827,54.19794002733007,D,-66.11849744902244,C,217.75351948416363,-38.76472788539113,A,-72.98879776393899,22.1672770201056,-50.202075306604435,132.1766089166168,18.901010776687162,59.223280025706806,1
Asian,Widowed,F,50.683189838546085,-94.83389966690622,B,-104.8957535624698,D,115.52817101484412,68.61800175968918,E,-112.07185638731573,182.03316784241045,-57.52514634755915,177.06694933187214,180.83094434393809,-120.12169130626398,0
Asian,Single,Male,-161.74295778291582,-14.969780716546435,D,28.451367167736713,B,61.028660214213545,23.093155848837,E,160.53910040359577,-0.8265021944338473,107.62233040285705,-118.74663417977371,-18.077842720700644,-53.61996701490721,1
White,Widowed,Female,32.50593840041143,156.65761247530764,A,17.326759670472647,B,117.40086373499152,-46.0497259625418,B,-107.4404985417635,25.005654485875883,260.11737314339473,-99.55820032897185,-89.52112547561525,-9.768597100023381,1
Black,Married,Female,-64.91323277621525,7.098474565508371,B,16.112175973400316,A,102.29086365678504,-16.673181773669178,A,89.17636229103287,46.05552761163797,160.15587178584943,-135.41465420888892,41.48405385972338,180.55749489953834,1
White,Divorced,Female,-117.72361018264024,12.6208670730974,B,-6.291051403947299,B,92.49897658718818,-15.483360725307685,A,-52.31455652141156,-197.64588744399953,-124.38758193136306,-10.714954747579263,-62.00790864304643,14.045401059407872,1
White,Divorced,F,173.01999812377565,-43.71148753780101,E,16.262484693777775,A,151.1013845290519,7.289468411652232,E,-47.3840527707641,90.56767598983836,217.63225157238867,131.43370575872635,-111.57136552275264,57.85289182488539,0
Asian,Single,Male,12.938809441526736,15.689178003129033,B,140.87145401496537,A,-14.839721000050583,55.5746000938003,D,-30.256376674356204,-69.02907295440345,-164.49127989629665,70.98830258965818,-104.64331242871782,159.41972556587177,0
Black,Single,Female,19.99253160465628,74.98998238276143,D,-55.4248422076811,B,-123.10022615997536,-121.25212163036609,C,-6.557209766857667,7.496640340453915,-26.833194411442335,69.15789946472674,-24.188122108236122,-21.04362516325451,0
Black,Widowed,Other,-17.391948128688316,-84.61175179335663,B,-60.285560867422284,C,70.20448883558633,-25.1477023554874,C,7.092160627821846,-71.58688675094376,68.98754582465692,68.57203931197243,149.83562832845442,1.6014047404738618,0
African American,Divorced,Female,120.0198734468548,-96.11105441570125,B,132.29591916195713,C,71.57674063414477,122.18734883045232,D,13.119541208872896,-48.90249777528059,-61.37166916646808,-0.9251303806685117,-36.22848048131884,53.51752094483718,0
African American,Widowed,Female,-67.92854418597483,124.15194370052984,C,52.93821535986976,E,134.84726146574488,98.16879405847186,D,-44.51211467169385,87.9841622731158,-143.1198374684707,-7.812342542142714,-63.15514184523595,-138.43277100433835,0
Hispanic,Divorced,Other,100.41027982542438,-6.13484874233324,C,59.825493096207616,E,-146.45930717014534,176.9104022419648,A,-182.49225402695865,57.14470910414148,111.96215883967344,-10.623549226521321,268.32123473552457,-167.58097040192584,1
White,Married,F,31.93921476783561,-67.76071306515009,C,-28.747023911995818,C,248.8512185155122,-161.5678085212563,E,57.803299646143216,-51.620046074992665,134.26960505581536,221.72161731349456,20.806209607726007,-25.210943681038593,1
Black,Single,Non-binary,-90.62823643519471,-56.51178277612485,D,22.48626627834597,A,125.73692508626955,19.010328243542634,A,-29.321989678972297,138.03126666735923,152.71336536806086,-119.22227901308544,-81.66822193520562,-39.89973700671458,0
Black,Divorced,Male,-74.26397900470751,-81.50860450890072,C,-147.78581563477485,D,-151.4548890323714,-89.72350040724245,A,-38.466572287002165,-112.83894383637139,143.99853652353727,-62.44449569147197,-1.3738159240623293,73.89937368620846,0
Other,Divorced,F,89.7903085531818,-43.31128278224212,A,108.80829979048315,C,343.85980292140914,-41.990399721992986,C,-5.117262820435937,-26.91911877799496,67.44499460534941,-69.89936076257321,-97.65879893461575,-51.23737618054679,0
Hispanic,Single,Male,-7.109578189435803,66.03187333587603,E,-38.04728773809363,C,28.762144408697964,-166.53975089099293,D,184.02106187035233,-51.78987287377623,12.500313405501156,-92.07019960526881,-123.8372866728983,-126.54497078070592,1
Other,Married,Female,123.94131811321249,103.30638092297042,D,-107.28968605073261,E,75.67985352317145,-24.088444201840186,B,-30.934972326161436,59.00404812512959,-27.293735513239554,-45.495117611459214,36.07036423537537,-1.809057586361797,1
African American,Divorced,M,121.97993855940526,166.57296473649808,A,39.67834455729686,C,96.9518770097945,96.45734658523915,D,151.08724491406008,62.81204433689357,-98.12481620583621,79.80745654432612,-122.2193889787172,140.28038267602497,1
Other,Divorced,M,29.99355982930421,-163.2135167706985,D,-37.288771750407925,E,122.29046447925853,23.690844656680436,B,-1.2750703166277995,129.8191564978834,-66.03649747033413,-171.25342129973149,94.71653113777747,-78.16961027661543,1
Hispanic,Widowed,Male,-14.950304630078378,71.83739139656434,B,-49.61723663266721,A,15.390897695887784,11.091994530360298,E,-36.38910610474086,-39.36420348990301,-82.65698531494452,7.016290445217281,-74.57657648042967,3.9763171888279603,0
Asian,Married,Other,99.13275716184641,126.9694426977694,B,-54.76270650643287,A,-52.31771636982461,-132.9220988202695,B,27.638840876787953,5.439777548816205,66.55316888151712,-43.78418976701482,52.43309399974974,-136.37255813569848,1
Hispanic,Divorced,Female,-61.83123716905594,-183.23416410701338,C,48.8412594939037,E,0.36376895963793354,-26.880409883978356,D,10.793927201699335,-85.5453456538494,-64.89108619952123,-31.71219341683708,38.30015788941148,229.79147433707303,0
African American,Divorced,M,142.38468594661512,-42.07760503084474,C,-79.94573172257631,C,-23.78634457788317,-64.94646830033469,E,22.585843032203393,7.3869763787528395,-183.59286573686148,143.74158174193948,104.8965948628836,162.51975787394764,1
Hispanic,Widowed,F,52.93936249984307,-130.54700665513226,C,3.9207151620240266,A,-89.64040675223941,78.71211986120564,D,150.07831496617615,249.84606112844014,14.162912754692435,-52.782875000266095,193.95730047266557,-90.45246107650901,1
Hispanic,Married,M,-3.57521427168293,-6.865616011190088,E,21.766085572244247,B,-77.51554367605439,170.7208764714798,A,51.83641689254637,-41.06900923694784,276.25869398852217,-141.75701232509425,-102.69041045791913,45.82671821452042,1
African American,Divorced,M,47.2944063192366,22.32352807719146,A,138.18512670630926,C,-68.51192334077646,-79.31688266564817,C,50.65780752679824,142.2490074748872,170.08850412731684,-108.39374136896107,-52.52076547481329,53.37921051651342,1
White,Widowed,Female,-10.559460374882661,92.38752160574278,A,-365.0839025001214,A,27.634599422901,-233.43851696349978,A,-54.82211726425522,-145.40326387570232,-92.86186463021167,188.8265998782811,21.040784134535144,-105.7048933526338,1
Black,Married,Non-binary,-75.1608831059177,14.416710067860636,C,13.446290689552473,A,87.87272090269612,-50.12409398399051,D,-170.10388668011998,5.029838446208715,156.8927896925418,-83.4650553300302,-23.44905778392656,-130.78505457940696,0
White,Single,F,-30.352935549434523,53.61153623955761,A,99.72357080449467,E,-102.73576304885023,126.43871374012915,B,13.551970958086043,-113.00929123917798,-220.75682882459034,94.43766336255133,10.853236823909187,69.67891512127858,0
White,Divorced,Non-binary,-151.87348392819334,-6.05329253371225,B,21.720465571906313,A,-45.37133604655169,18.130343683804174,C,68.43921272586576,-164.800022203049,15.752052042398743,91.03929589319712,-60.688151494764774,136.7100767234139,1
White,Widowed,M,78.0659011252159,3.166246353877191,D,-7.714860150230145,B,-2.9250253839339506,-142.5145263027197,C,117.66759208514246,-44.231388092720195,-21.992969328559745,-40.864997569520106,-111.91380262690332,-158.55335688169748,0
African American,Married,M,69.83073969845732,12.718344453165523,A,82.26824498693182,B,-34.234678798381026,-64.59470448305387,C,-18.729684549843263,82.00359407504403,74.25834063709496,-128.64294642404317,-106.42435031769884,41.53221700860226,0
African American,Single,M,-83.79632063367582,-131.69915766974327,A,-83.13409695140332,C,29.303401134974578,-72.94650029933241,B,-45.600048841089084,151.55127006840908,-261.2080482333266,-45.123402943513774,-5.668182396149215,71.57170263049143,0
Other,Married,Non-binary,35.534967001461204,18.96411421735481,A,-118.61750666793553,E,-48.14917088279774,20.569777287302152,E,-46.466732989932154,-43.86065142997618,-14.835575566423767,-45.11720766021086,100.01413784932969,195.64828446270445,0
Hispanic,Divorced,Non-binary,-228.4599893487884,46.41066290644032,B,59.63634004748041,C,44.063836629857434,76.60911214005168,C,8.631508555424581,219.8379652627823,-211.50287371055185,32.230604954919464,-31.596637741767182,-81.36612708809209,1
Asian,Single,Other,-127.17433888875614,-184.93333172024282,A,-167.3657740870395,B,-116.44985756275427,-114.43774670248281,A,6.335821619167002,60.947305402228515,20.97064439010756,-122.61233700725552,73.17736663335467,94.90242186012853,1
Black,Widowed,Non-binary,10.837676797908193,30.909126239825774,C,29.17597618108646,A,-25.211598623822763,-4.671858846860768,B,17.733700736234304,221.38658843797486,247.66614656613174,110.73125574877439,-63.30421412503825,32.455005446629656,1
Other,Widowed,M,125.3169719855715,-95.4369981485766,C,50.62475277430353,E,26.02623038185474,39.60667835702857,E,-58.391194167427315,95.21869875914332,196.47353248870448,-18.97564798733907,32.57516761273331,53.13512439290522,0
White,Widowed,Male,-105.26124810451769,203.97300891146756,D,-51.947714379136535,B,-92.50452863882136,-9.59202603706336,B,-9.916413615432106,-54.090708508990836,129.85138467152976,-72.65455742116426,-18.368029803775325,151.16715787371,1
Black,Married,Male,7.939032636502406,-52.88952312979668,D,-147.30407388847905,B,57.67709422200708,-151.03136215459597,A,-30.67989726112333,-96.71248375928624,85.26311699807476,154.3733295960873,152.74411813868213,62.60195115970121,0
African American,Married,Other,-191.4042189332838,-151.1295346426835,B,-168.83423398963623,C,101.46917628857848,65.4772705298064,A,-51.79589316930397,-170.27826036480025,-29.595373970363802,-102.44324109288254,-15.95754077651939,-63.36272589422144,1
Asian,Divorced,Other,44.68850973028323,-164.7468523740966,B,-95.10932643215867,B,12.440420135216886,-96.7026169930309,C,-141.57821750715763,3.302182644277938,63.32860466792568,50.413407653643915,72.64456051389436,-109.3421158592386,0
Asian,Single,M,-42.713280451963385,82.42198887668391,D,-61.59493936536696,B,116.48007903105125,-181.7229171702072,C,-35.307846245091696,28.16795975613524,-88.75426077100967,-9.75779375290555,-14.991716660702433,-112.57432195447554,1
African American,Widowed,Male,30.506511691469683,6.379004555894101,C,-147.4563247929653,C,-54.996702198977424,-29.980450073140442,E,-96.34454070150021,9.671987261470019,-202.9644253404447,-30.448540366626403,83.37763812515932,77.31400154159415,0
Black,Divorced,M,10.983256543290533,24.381505397002133,A,81.60239110769733,C,41.80923277417893,-27.84006813512911,E,-34.266108082973595,33.41288489083677,-72.96702457953093,-13.858996202246068,-205.33864228293487,-20.035036681366268,1
White,Single,Non-binary,104.76696921671179,-59.123127398718054,C,-79.59367554027547,C,-146.2989605540881,-169.873096483822,E,133.9705316446669,126.18159297356992,71.845346181073,168.54273591905067,-94.05465686339556,-152.52432273099487,1
Black,Single,Non-binary,40.990247695466216,71.44286796429436,B,-182.094140376736,E,142.53902851265278,27.82707045846137,E,-47.51829793310743,-197.58585384526924,40.396660312410006,71.29249129332223,-9.974805670885987,69.75022051830453,1
White,Married,Female,-72.63137150864071,27.169234802372973,B,25.5147182122322,D,-205.9765222615468,33.39098690745976,C,162.48327761343654,-32.402002628182515,112.95896886070145,24.81782734542722,-150.5102888553598,56.91371150361544,1
White,Single,F,-48.77997986262487,41.22410093788327,C,-79.69280955828388,C,-292.20423763526327,-144.49122826340738,B,-24.63159378366858,-43.889492327681744,62.52064489886159,2.193247824089984,-11.727853951508742,-139.04502318080705,1
White,Divorced,Non-binary,6.159889461805265,171.12656653314156,E,82.82313213573283,B,-102.877366815914,2.9427256479754025,E,-247.94215945491973,165.60838504707377,-150.72158110270854,26.24824109718153,-105.63633109442083,-44.16828024153994,0
Hispanic,Single,Male,60.68523905204556,-296.84721831658834,A,80.56685988986797,A,-14.489370789829135,-35.81678066492564,A,90.31437871341457,104.18531175445173,132.66184000652262,-75.47023964076836,43.818839156184495,58.647358269532624,0
White,Single,Male,-2.365988085116332,95.58194993497634,C,65.0721257997369,C,-165.59302645180577,-40.224211176641056,E,192.41234578955746,131.55178010462166,-115.32710351701145,-51.1178454075104,19.985118613171217,-176.4818322297076,0
Black,Single,M,-50.579551143993264,-0.23180080916365553,A,-56.98798665941498,C,181.50862851642546,173.73705074825995,C,-43.49568052205596,123.64485625415446,12.775360978986802,-2.6084883879082357,-166.86444642586164,-200.49668530902665,0
Black,Single,Non-binary,-27.529931803439332,22.297369894181074,B,-119.40401237000475,D,136.08295835454874,-4.893241663585644,D,-5.699327132716475,156.5986105862891,26.144892909597576,-49.125730838351785,-47.860343750638954,63.116161241713264,0
Hispanic,Divorced,Male,-77.99202577971214,69.02381472010784,D,45.70438417104858,B,-120.49107973686435,55.13778076955711,B,40.927713780588,-12.50710334721076,-78.45195116551703,-6.528340558403466,-4.368346969763765,-73.80324951213308,1
African American,Widowed,M,-12.077975219117059,-62.739532095226515,E,63.57021471999417,C,72.91875696962778,57.450570865913264,A,-138.60228991350357,-20.41349688478819,51.03288565821086,-92.73992300056209,-103.05717711524598,210.35261904014803,1
