SEX,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,UK,51.7443356563202,-128.92367811019733,D,A,11.435239970966396,C,-33.835142339020614,156.32806799877852,B,-142.58037221540886,1
Male,China,-48.823470375960824,-34.092207147736794,E,D,130.61831192447983,D,-0.7609772557831732,-247.55721948040238,D,239.62220361222197,1
Other,UK,-5.783129220302167,-17.20003478789866,C,A,-182.97030589433933,E,91.49097771464608,68.785140232217,D,124.5807161319322,0
Male,China,111.26382777502062,-127.32599455087714,C,D,-17.2771610913817,D,4.385637144410535,42.15929382626049,D,87.87281245614865,1
F,India,78.28719496787812,70.95199556536582,C,D,51.3985337568054,E,9.68652281896339,171.69967244500518,C,-2.1003373356724073,1
Female,Germany,113.95056934072907,-101.33172745969465,E,C,33.52125303678197,C,-224.61021604632978,3.1694272490738995,C,120.56462530132765,1
Other,US,-206.94849310995568,95.90170788445742,E,A,44.31294854366561,D,102.59432764159023,139.29544086322804,C,-19.04923974674078,1
Male,Mexico,176.92126590782132,-15.001377630281207,D,D,-9.811115334821729,B,-34.34211648598021,240.5162372127773,E,-100.53994265467053,0
Non-binary,Mexico,10.553114555036316,22.913018915778956,E,B,37.314970883552064,A,45.37448725691806,43.30304340638943,C,90.47637598167634,1
Other,China,-58.642242907103714,96.45565292416083,E,E,89.67509671691471,B,95.99669801223534,-37.55797849845027,B,-18.314331593998503,0
M,India,10.670938262812374,-123.93344548336187,E,D,33.282148804878744,C,-77.53167918892856,3.534165262967025,D,-6.154561802331184,1
Other,UK,267.0216762403248,-47.79956431932651,C,B,46.33176762717592,B,-13.74918153531035,-51.59387732058119,D,-94.99549073834652,1
F,Brazil,-57.5760061889394,29.521953417958297,A,E,20.456246298711044,C,-14.229428930378152,375.8307239116398,D,146.45448692632596,1
Female,US,90.81187489944647,-12.405257662001844,C,D,-139.15731738981268,B,-18.365441490877938,-28.305891309562288,B,90.4128490316575,0
Male,UK,-10.72656191382645,11.280785248913789,A,B,-24.43132007005634,E,19.80080534138752,-42.95643889077503,C,50.11202324541762,0
Female,Brazil,-82.15831920537892,-65.42910887792232,D,E,18.37405262031851,D,33.98316125784081,-64.73022834316427,D,84.1025556934421,1
Non-binary,Other,-14.016924737445228,-119.8705613826141,B,E,-31.728264078692398,D,-54.33429362269543,171.8036412811045,C,-14.941974754344473,0
Male,Brazil,22.082158377698562,29.457141434791474,C,E,-88.74526109500326,C,-44.082712829238005,40.2231933091712,B,155.75114435323772,1
Non-binary,India,-77.75526433997581,-123.92803650259093,A,B,124.89169808104484,C,-70.45983823828867,-4.168652248484721,C,-131.40830134160933,1
M,India,-8.695385931997956,-67.54754702697471,A,B,-104.65201682298857,D,-74.91967763777855,0.062365605764323415,A,177.92251785592072,0
M,Germany,-53.10041687015195,-109.05813249485136,C,C,-89.21895786815065,D,108.16539130712393,15.700311391836477,D,0.3473173229225826,0
Non-binary,India,-209.57694414895616,111.85093816629976,A,A,8.411516029627416,B,-66.48158958394036,64.0956959313268,C,85.69658260217527,1
F,US,96.808492403241,-127.06455028763787,C,C,215.85922093190106,D,-142.25009855993008,75.0451408764383,B,-66.93306691763267,0
Other,India,136.99635694484593,130.54508187437955,D,C,-234.38996396987127,A,-34.47725615066192,-87.14599007728717,D,-157.69937724530294,0
F,US,111.29602561936487,-169.14610327841933,C,E,156.56894300097562,E,135.8712820311617,-4.09087721547491,B,156.80707722542738,0
Non-binary,UK,-35.331545198462415,-11.63426103931505,E,A,-170.311841485519,D,55.88095297014548,39.38617617745247,B,2.5791335241538693,1
Non-binary,Mexico,-162.4545674351172,48.51035932325773,B,B,-7.2299698566927875,E,27.00399776102414,44.88636007721296,A,-85.88872353484835,1
Other,China,93.77441107366316,-3.351236407774469,C,A,160.53138887578476,C,78.00252927596317,-42.070693989963246,A,-176.2454520233793,1
M,India,51.006743101961916,-230.1193500264747,A,D,159.00744755971095,C,-151.34584517849527,-120.08565774375248,E,168.68569826686107,0
Non-binary,US,87.23596161967927,-19.390623625097927,C,D,114.36728285744313,A,53.93117258295024,-105.99694152621693,E,-171.19762776326863,0
Male,China,85.48066450965455,-163.31515473696567,A,B,-110.13466152961581,C,-141.942320713796,11.82493714432469,A,-132.9067374231577,0
Non-binary,Brazil,139.46837809540682,89.87748433392908,A,A,-99.24193698934715,D,17.071643336985108,22.47087212745644,B,109.85002457793914,1
Other,India,-90.02000509345467,159.98618057027596,A,B,81.85309797453002,D,-74.77500466398878,-25.186565172952907,C,2.1202314928210586,1
Non-binary,UK,20.270983653293595,104.70048324595713,B,E,46.78032586029982,B,-37.26647721425998,-68.56375728248774,C,-11.206685952115228,1
Male,Germany,91.03892930393964,-10.05204128556187,D,B,-12.433547658412197,B,-49.88271914048398,166.34627712415426,E,-109.91528683307838,0
M,India,-189.22211366819715,216.65500086548425,D,B,-2.2044582908998023,E,-131.5806829251428,-0.6680459197473625,C,-83.79620406474397,1
Non-binary,Germany,-23.675661324545562,19.690817833119105,C,E,-21.527475725514737,E,53.98263646122151,-46.64067656122524,C,176.34815796005688,0
Female,Germany,35.766052220970764,77.79290223157814,C,E,-47.47764056404334,E,41.352244399796916,89.93928810244547,D,53.66916521313653,1
Female,UK,-31.840306428626253,27.70422760683434,D,E,-109.16069247613103,E,-4.843082697050774,138.1809804720958,E,-221.2450373147896,0
M,US,11.540053081877453,-46.13823261237998,E,E,11.60529771319756,D,118.89461904568715,-148.11787125384896,C,4.632871702476904,0
M,Mexico,-6.207539643228475,7.118501465860307,A,E,-17.27412371700671,C,56.77499601605257,-14.631548817736304,A,56.44983308901242,0
Female,UK,182.26818600955218,-15.640097623463763,A,C,117.73471846147487,D,-82.93488631592277,-200.52823130526755,B,44.766960442896625,0
Other,Other,-114.02964544548652,-154.1428378515889,E,B,-53.80574176670474,A,-7.245078209131285,-13.457941279461114,A,-15.707602894635505,0
F,India,105.68885739162816,-98.25903834944836,C,B,-158.69186622302587,B,-32.16750966443995,83.55460613006971,A,83.29152989989839,0
Female,US,96.8423926557378,-214.54319469357793,B,B,95.39287490156767,C,-115.29373209566383,21.74588060652276,C,143.52265768491927,0
M,UK,-121.62546280843571,17.079311875798442,D,E,-188.73813873242287,B,-30.008910227963142,83.17343287028216,D,135.0501000352913,1
Male,Other,148.00948618168138,192.49954496466518,E,B,-305.80740152694426,B,42.561913275616995,283.2193599265687,C,-190.71051804038447,0
Female,UK,-79.44260387501882,-43.67787780861389,B,C,-1.0763463747648458,B,87.26987743176838,-35.93229622060506,A,36.90555368950432,1
Female,Mexico,16.80730195858224,-50.674435682758514,B,B,33.509329685208215,A,34.96530434316815,-63.24039391184728,C,88.66526368322499,0
Female,Mexico,53.93911346100404,-48.42805550540161,A,D,39.847404169912565,D,177.45842436635837,74.87234401526241,D,130.24152110685992,0
Other,Other,-143.57919164126682,69.77450423988583,B,B,-45.03639820064933,A,-77.64873936774455,2.9880622675555446,C,81.91266004459527,1
Male,India,-136.20673988564766,95.34923732243199,C,B,-11.564770599385712,A,175.05296744425937,-112.7185075907212,D,-152.5915185653008,0
Male,India,99.51972086266781,57.28943761977079,B,A,-24.142369503423396,C,57.96341307637986,34.21324978229755,A,16.792769359972834,1
F,Brazil,-84.3708499219913,-23.54995956015416,C,C,-22.94415647601709,B,115.3657250311781,-70.94565778793118,A,92.91011582847149,1
Female,Other,86.53023888337647,117.63616121070326,C,B,111.21084395877168,E,151.423976406853,-229.58297231511358,C,-38.95317322306991,1
F,China,186.45798367900025,-76.81061811021372,E,B,52.43382289006898,B,112.34135375233988,-8.663341735789084,D,100.2682462078691,1
Female,UK,-17.09273306658885,38.26965557876242,D,E,111.83271295984605,A,74.78062161374582,-138.81714565085645,C,-3.22320322333098,1
M,Other,200.34009472114067,-54.08977441495253,A,B,47.393116073298565,A,-217.33311109681833,183.60513204549943,D,-19.213122047913053,0
Female,US,-102.47255837279504,-23.82202134377787,C,B,-71.68437769880322,A,-152.43660111408846,4.692729200846592,E,-86.67101463790445,1
Male,Mexico,71.1376563889847,147.96782926180288,A,D,-31.707544901697528,B,-75.17122755085005,1.3086896084432955,E,3.7292691645629468,0
Male,Germany,-49.67496260181855,-34.094902054756,C,A,41.67798185166346,D,61.71198075698692,-17.158693356814684,D,64.38097763996419,0
Non-binary,US,-75.4267953066384,26.121005644333025,C,E,13.730747217200753,B,97.84677850409489,-49.01030657040493,B,49.79296469078736,0
Female,Other,-63.149989063079104,-71.39839772097282,C,D,44.15122982698952,B,83.38374880675164,46.09450387426063,D,-215.26954101995082,0
Non-binary,Brazil,27.89328341581207,-89.15563343494514,A,C,272.6866313485707,B,35.50158197879438,-76.35046953188018,D,138.1205786575362,0
F,Germany,-97.69067253936106,31.88355903629817,E,A,-118.34908624658786,A,27.166277893638508,-136.89811397131783,A,-6.122103484543461,1
M,Brazil,-42.44521211217972,229.9188071375207,C,D,-1.5385395775316668,E,84.26341352566558,175.9614441158676,A,-147.41830897923342,1
F,US,-7.364694777226713,-35.165706514611976,D,B,102.67477388775073,D,53.51136146950206,-12.108080714263343,C,-51.689729147331654,1
M,US,-76.81346922749483,-162.33633088479627,E,B,-39.276005225995775,B,-97.5034706735378,-62.53160897656671,B,-127.42339686716274,1
F,India,115.07972429801794,-219.41783973961316,D,A,101.44383661427526,D,105.06059536887969,-29.63129095743313,B,-103.78056692334701,0
Non-binary,China,-23.693533469880414,-56.48260162488413,E,A,63.190201053367026,C,34.94487817652014,1.8600730956762406,E,-23.183348031542693,0
M,China,-108.6254966697286,-84.2796125038631,E,C,136.66631506968045,A,-79.05872505592563,47.5338147700533,B,-69.40987659756274,1
M,China,-132.10825200026096,123.83238842728814,B,C,-68.41846469820175,B,138.50150522477765,-79.907264350287,E,-92.1596430042172,1
Female,Other,21.06250716267414,252.04349977125275,C,B,-113.3141441178112,D,13.599182529157329,225.53675840082073,A,241.85994062754452,0
F,Germany,186.92828152092562,-28.52253972266458,E,C,60.207645090839534,D,-11.272971794752225,-63.56587895850077,B,-10.834517941086654,1
Male,Germany,3.7813649345729496,-115.40491192977503,A,D,-155.7791826845176,E,9.498038428996296,118.4237197374848,C,-97.92112570281891,1
F,Mexico,-44.346794894326656,4.233230247384821,D,B,61.610743470229835,B,-98.0127868696497,2.9432568456889796,A,-0.34025712658674573,1
Other,Brazil,102.82864073879423,200.90313824417382,C,C,211.55412249358366,A,156.29505203622736,131.25240434040083,E,-27.522683285541255,0
Male,Mexico,18.783614746827396,-173.87590096001097,C,C,76.9470908699992,C,-77.19567356317408,-27.65405974503721,C,-99.33387334264701,1
Non-binary,Germany,-56.445066244768185,50.30544350465049,D,A,-11.101358982178919,E,-161.07347745021926,-156.07087282951343,E,-100.12100960870096,1
F,China,-29.281084906676003,16.22611830510809,E,B,69.96568602584736,B,-18.099076201837015,-121.78502297156784,E,-60.38033557062532,0
F,Germany,48.917743027621555,133.9574638731846,B,C,144.79785220957731,A,-16.833072956489776,-28.640481899055754,D,-14.35888267123215,1
M,Brazil,-9.929245954261273,-112.6585467881647,B,D,-90.9160558435019,A,-77.39484889374853,33.2523520212812,E,-43.77501322411175,0
Male,China,-91.29387489128521,-168.46656583423112,B,B,-48.477433795479655,A,-48.75301686580148,55.37061915992956,C,-173.87013858041888,0
Other,Brazil,-43.495441649522355,-9.699086195646515,D,C,245.53279456121598,B,-1.556111868003502,80.45535417586322,B,-72.64124304416333,1
F,China,126.41104366020186,-47.08312375341759,C,B,36.40135215400106,D,-27.876388248772578,157.46785400045314,C,91.922212551162,1
F,China,-161.16578312052786,-96.84236568089352,B,A,26.045604246086224,B,-28.51459663560629,-31.386010620763187,D,-198.8974254472371,1
Other,India,-23.80775900394315,-34.76826182352352,D,D,95.86570504558124,A,-76.67049336164015,128.53892606573757,A,-58.70327283165291,0
F,India,-71.45743260673629,-37.32335730693139,C,A,-126.93274781907826,A,140.38100779530177,6.122669125439781,D,93.33748562651598,1
Non-binary,India,-100.46518156017561,159.00217712157172,B,A,-28.552423064407918,D,100.61521105511008,-158.35929202940108,E,127.7531227039462,1
Non-binary,India,164.5456000509561,-69.86981996790608,B,A,77.25551102249536,B,-39.42374614061032,-15.866217026411434,B,33.50638111497135,1
Other,US,-204.54342560112312,174.88500561124997,B,B,161.07526605705885,B,76.70930353951645,96.57686347819897,C,120.1818261376984,1
Female,UK,-75.97288098479524,-109.95535815801387,A,E,-38.36553727004383,B,48.630672944945886,92.52426187972658,B,-67.26057429876765,1
Male,India,134.73709460773466,-131.4515374372295,B,D,-82.08012558954947,A,17.97030382725973,121.91499181835215,B,-45.11497063919786,1
Female,Germany,74.11165422709409,42.81037619435664,A,B,66.8648610478126,E,68.28788686982723,-179.86720334915793,C,-355.63462659016875,0
M,Mexico,214.64268364805,127.48697194784575,A,C,85.44175949504303,B,44.40933739235071,-78.64963471207554,D,-196.71387713020337,0
Male,Brazil,-74.83992017863312,-6.475073780738243,D,A,71.22668426837434,E,-94.36562255931258,123.63783136790856,C,21.54401322977631,1
F,US,-71.23848376574352,-113.30920656886421,E,E,124.24755749326121,C,1.0891344094717532,91.20357523109013,C,-43.27566678016095,0
M,US,154.17493079360935,-96.64710897264061,A,B,30.773154738870822,E,-26.865412384646042,-202.98575792742497,E,-40.50977684638239,0
Female,Mexico,81.44416486320635,-0.6899469464859486,D,D,281.71120345416927,E,60.0813901638267,48.80826881208246,E,133.01607205554785,1
M,US,160.34729933863073,-48.7258130577706,C,D,5.27940121934528,D,-8.802362720701167,6.314780665772214,B,93.49029610505681,1
Other,Brazil,-44.87084913232425,170.4940418970373,D,E,-11.123024186490069,A,5.075890458138404,-126.17243377518905,B,-41.315163544798914,1
Other,India,-11.747951909690936,55.076327160884006,C,D,53.972889826718905,C,230.63573953258683,-103.67753260668489,D,-81.57057163710074,1
Other,Brazil,30.798970174990302,5.77071479093075,E,E,-41.68194226481472,E,92.28637061228993,48.33002062541346,E,72.05152892666152,0
Non-binary,Mexico,-81.53850792532715,-18.33880120629393,C,A,44.52675765579681,D,-142.5163759528103,-18.08473225002502,A,-38.764045044349054,0
Female,Germany,23.00385065752374,31.64966936754365,C,B,-130.52241164465997,A,3.554140940994292,91.49953222105744,E,112.23880112650207,1
F,Mexico,-77.53941076150112,-7.095993990717847,C,B,-4.464141840325988,E,77.36464484255123,73.78382917515978,A,-77.26323975936813,0
Other,Other,-120.18402448881747,49.649473701269045,B,B,-135.71518671393522,C,-210.20111091576794,163.2609783285371,E,-126.67465728303743,0
Female,Mexico,9.588923397128912,-81.94673857367026,B,E,-30.404840092027612,A,-76.53829105331856,-63.019690248547036,B,-132.4365558426609,0
F,Brazil,-20.771123166966255,-46.590733523696365,C,C,99.93035043344837,C,25.269554656469545,87.33574550447578,D,38.508609814423146,1
F,Other,-56.864978055633685,122.94273997632229,D,B,35.08725937450083,E,-50.910020927647494,-48.95544668702422,E,-104.85161044230888,0
M,UK,5.904698195048231,-6.241909487022351,D,C,90.06504691163597,A,-29.346622351867836,35.59635862701571,D,-3.8254475968238784,0
Female,Germany,81.77744395369719,-206.93108308763107,A,D,-37.887810158714736,A,-17.636888869630027,0.20181157450059545,B,118.00053364639524,0
Other,US,143.77402986753634,-88.671480021709,A,C,20.44219686288989,E,81.2860184289225,-123.913756252441,C,69.32322026254036,1
M,China,114.04882123870179,-2.9226366691298535,C,B,6.301193638794662,E,183.16014242818426,134.2088779717112,A,163.17640665259444,1
Other,Germany,-10.007769996245473,31.031420472312533,A,D,35.08315630141568,D,28.677316439238375,26.73147022681584,B,161.50191037800795,0
F,Mexico,28.52230619368194,-39.50185292712464,B,B,0.5659990690906365,B,136.85914291705535,65.87002355789589,B,132.99220225330475,0
Female,Mexico,-58.49322012562082,10.662290578775321,B,A,348.0614332180393,B,1.5327600538816732,55.0773977372296,D,15.959963215906653,0
M,India,-37.90699007756819,34.90201612495583,E,D,71.56633006293993,B,-18.88272915319502,-62.82045487485832,B,77.39241466975227,0
Female,Germany,144.905702982906,-88.15969223768822,C,D,-158.7536174923347,E,-118.27288083689669,93.44414589664567,E,-58.52929215601387,0
F,Germany,-22.295314412321556,79.56504518687198,A,B,-20.3227853852387,B,16.551204781570807,18.523605561181906,D,74.89699424502214,1
Male,Brazil,95.34243724217689,102.54637407923207,E,A,139.19208387011213,A,-4.5153494639381835,-57.97694821006368,C,97.35666850533711,1
M,Brazil,181.11246093933008,-84.85719244875455,E,D,-93.90481700377391,E,-61.42337370480383,-55.52861919494379,B,-71.03588980660443,1
Non-binary,China,-23.42567220791353,79.98179364904406,B,A,2.454966674317163,E,191.66115977703828,-167.17903924299765,D,40.803533676907975,0
Non-binary,India,155.72493200879128,-25.869537700692035,C,B,-193.08560665454465,C,65.17119721383983,166.22087907307795,C,-59.78467376875264,1
Other,UK,-158.69120557360833,-94.67451993710083,A,D,-7.028742935269864,B,-60.38402264090054,90.25504277560256,C,-63.71705802877591,1
F,Brazil,-38.1141838312758,141.4822119078752,C,A,135.70686536688612,B,-93.29569184938823,82.9140283863684,D,96.96266708129173,0
F,Brazil,156.53615686508863,-35.11399621559149,B,D,133.55631135944182,A,-41.609667347259276,199.1224758214881,C,70.22191261242364,0
M,UK,34.96405524095936,6.952992067581936,C,A,-6.656002800310766,E,48.59615736102931,133.08312178534493,E,170.79131347869907,1
Female,US,16.148464351377985,-115.44680043735582,A,B,98.21889156089452,D,46.94815601483726,-112.83447615124498,A,28.197231834252733,0
