age,country,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
40,Other,Buddhist,-125.27587606070267,-78.82408406387941,B,B,D,-59.7286616461716,-118.04180495313352,E,39.78347154688595,45.716513976178256,C,C,-18.20216727441954,C,169.62254773282038,D,C,C,0
20,UK,None,-48.75818286321918,57.563563710773316,D,A,A,-93.26505164934224,26.351071933515684,A,-132.04871941176182,146.5098577811047,C,A,63.87481458772465,A,-109.58043859010888,D,C,E,1
72,India,Christian,220.3477348056003,-67.31288053436695,A,A,A,-99.26294248141406,-103.74187313983015,B,116.56652830290524,-149.45979522577775,A,A,244.54318079420858,D,127.82126235411997,C,C,D,1
34,Germany,Hindu,-42.322386010128156,-88.93707305419234,D,B,C,41.46550186475313,-46.97783861961299,C,135.84379004017185,58.61382495328912,C,A,156.15865124697544,B,96.67410829068966,A,D,E,0
37,Mexico,Buddhist,37.07255252099102,-196.040826478119,D,A,C,-45.77819142670861,237.6681014228361,D,25.9314673966296,-71.56682656134504,C,E,116.27478401967117,C,-71.22064250327904,E,C,C,0
52,Germany,Other,278.38012664060284,-94.82582553848661,B,C,B,41.66216634807892,-66.6558771759101,B,-68.3942088084531,-17.242367915352723,D,C,12.22082088885323,B,-49.184341990705924,A,D,C,0
36,China,Hindu,46.9758246293679,-16.287614338930894,D,D,C,-3.1609864507759813,214.33989769184763,A,-20.24556956428791,9.347904425429517,C,E,37.19111781294518,D,4.534027884751516,B,D,D,0
18,Germany,None,137.2937898376478,9.684333056402169,C,E,A,-27.16210251998209,-85.22376243877969,B,-65.13859497888404,13.437136563197486,E,B,142.96955440956614,E,-168.90163254797613,C,C,B,1
73,Other,Jewish,93.34942468102957,-38.44820343170648,D,A,A,-21.20248410931715,63.17009556710844,D,-31.890690234576986,-43.97383769806903,B,C,45.704540188640536,B,-55.28466299414316,D,A,B,0
37,US,Buddhist,-86.5354782038591,-45.074994864930105,B,A,E,-51.729951816339046,95.38987027505608,D,-15.28833722273828,59.87362925965958,B,C,-59.310952703842446,E,-47.845148168555596,D,A,C,0
44,Other,Jewish,-92.44286791338784,-32.79894013984938,C,C,E,37.545915815179924,46.97528545894491,B,-119.27528157160887,-80.29942263758556,D,C,-54.11126938909603,E,26.35299678350532,A,E,D,1
52,Mexico,Christian,91.90210898317005,-110.38255481722956,A,E,A,2.6624146454265496,40.749424317019326,E,-99.56265471160897,36.54277774376114,C,E,29.861303677478773,C,91.44816262231092,D,C,B,0
47,US,Muslim,76.96739399365474,98.51139369387755,E,C,E,129.04431386785836,24.905472910924658,C,-30.255838833400244,-3.394394682467351,C,D,109.91787270349454,E,-19.330108997937177,B,D,B,1
51,India,Muslim,-93.50386151656768,30.00619027757459,C,C,C,131.0703359216565,-57.553979992759906,B,-164.5570623276851,17.138252065972136,B,E,-53.850486388382656,B,-17.9490407522458,E,C,D,1
63,UK,Hindu,-154.15043034434942,-60.536195633500554,E,E,B,142.73703405131175,34.78175401460931,B,-87.85267947626824,6.056867301216118,B,D,-29.528223612803828,E,-116.66706847516586,D,B,C,1
67,India,Muslim,53.27642112353007,47.8185537866526,B,D,A,-39.32750124195799,-166.87069595223792,D,-203.4041457134704,-8.17238966987968,D,D,15.04321711278668,B,-178.51513066735143,C,E,C,1
53,US,None,25.756046763772428,-20.51496766409761,E,E,E,37.52836550068753,88.3168657142608,C,125.096153533036,75.66254385541441,A,C,78.574220859527,C,125.66406515903135,B,C,E,1
43,Other,Muslim,-47.51896870354513,-58.75644336616692,C,E,A,-103.46802064477738,34.1760869369997,E,-42.46895734579147,-109.73278832782896,E,C,157.65575222776044,B,-3.8773263760487744,B,B,E,0
67,Other,Muslim,73.8197640963357,80.8542608554164,E,B,B,73.69382029273748,-330.49515159801837,D,8.393635258399671,171.72595479206797,C,C,88.21448331871512,D,-16.906890703080727,A,C,C,0
41,Brazil,Muslim,53.1888258301508,-30.33240966858626,C,A,D,-65.16462650782462,-153.6538062615271,B,-30.70330031918719,-92.15725489424477,A,E,26.611036290763135,A,-54.84888604336856,C,E,B,0
58,US,Jewish,-84.08402428670153,-31.49817954640064,A,A,C,-76.48323390128182,198.32571796317004,A,-47.850693051734844,77.24461249131137,A,B,-40.830887760848235,D,7.752051032403369,E,C,C,0
40,Mexico,Jewish,106.78667074262562,-80.44087940212924,C,D,A,47.43092003904186,-24.404694060284644,D,-13.1347285076502,-182.4179272600597,A,E,-31.359449855133164,D,62.15370020514969,E,A,D,0
33,Brazil,Buddhist,-282.2617878114573,197.94867758061326,C,E,A,180.35988431773876,45.594514738843564,A,61.6460599403067,18.452076376196697,C,D,-27.308497823777156,C,-35.69978280018304,D,E,B,0
30,India,Muslim,-12.882910539429085,-1.4748974424058556,B,C,E,133.38531468796762,66.96886282628702,D,-108.0480919444143,-112.91227401062298,B,C,-15.946951495250913,B,52.32750982264979,E,A,A,1
58,Brazil,Other,-48.6033982561614,57.82195893307238,B,D,C,138.7073406788467,-113.20585326705893,A,133.10535174751905,-8.735177265448216,A,C,-57.8223590104756,E,137.43238196202762,D,B,C,1
20,Brazil,Christian,-106.03290717888589,-6.1196206052694,C,A,D,136.56328278292895,118.34235799865569,A,4.060253112230819,39.714276779298615,D,D,-127.79439922786888,C,-116.3138173918384,D,A,C,1
77,China,Buddhist,-30.615895407031886,44.477373598514156,E,A,C,235.7251319053309,-148.89988666662651,D,32.62286553859378,41.27973073324743,A,B,181.4180012987575,C,-70.31486332730196,B,A,B,0
20,China,Jewish,68.30752851487844,-81.98360974377661,A,B,C,2.2717041386317893,-132.86765458488634,C,-5.39208448124027,8.287000377478607,C,E,34.00617860406807,A,120.36919233791741,D,B,D,0
60,China,Jewish,-8.85432926421594,92.83117212247299,C,C,A,70.41433128057051,-29.841836336072415,D,-1.3878904505904195,22.266427779824856,C,E,-54.83343847408372,B,12.963124135597237,B,E,E,0
40,China,None,-39.86482104527542,6.449950077767595,A,A,C,-75.83368292326792,3.4476400968811958,A,19.16327795565776,46.416548565803886,D,D,-78.67426841302581,D,-279.4131482999629,C,E,B,1
27,US,Buddhist,61.748225669548496,88.41585970952934,C,C,D,44.21669638524278,81.0649886430359,B,-49.88638822734097,49.25442334831327,B,B,-53.51554689008711,D,-248.01991692454055,D,D,C,1
60,Mexico,Other,-56.92763109459992,54.99266751722479,A,A,E,-149.56775071819436,-76.58864471386252,D,-192.71828344939416,47.076350770287476,C,D,-224.86938669558216,E,15.661593021073752,C,E,B,0
23,Germany,Other,22.78444091682104,-6.565805999155071,C,B,D,56.30638554077749,-93.1902813376645,C,46.26855758436363,133.087926574542,E,D,78.8940873545471,D,-44.733144370292564,C,C,E,0
42,Mexico,None,-63.171124940778626,122.36592994032058,E,D,A,-219.09982248190246,105.81768634992056,D,-63.57781018881214,-37.84208444297914,A,A,-14.01383755592984,A,21.070489926196203,B,D,E,1
49,Other,Other,5.106732209776435,-149.63233573664584,B,D,C,98.3150302390163,89.63575158073367,E,96.8822823279603,-3.226359899206599,C,E,37.19447658855676,E,15.310235251848574,A,B,D,1
32,Other,Jewish,-22.473043557878075,143.88711769280292,A,D,A,-120.79734869899337,103.21212502043342,B,-35.55525762212357,-44.5349131457105,C,E,-71.60459753028778,E,-214.30485182213843,C,D,B,1
54,US,Christian,28.775317479558417,-9.52035469938874,A,E,E,26.91418586661086,19.103756927079164,A,10.940963889742756,177.03392111860325,E,C,87.57302258241607,E,1.8390077206235957,E,A,E,1
65,Mexico,Hindu,-71.17452836803317,-248.43447725179666,D,C,D,127.88918681495764,44.65821331185013,A,67.22124276676111,39.20962281166969,E,A,-163.37466975657736,E,273.0388445655982,B,D,C,1
30,China,Christian,48.02602774610035,29.519362299077617,A,A,A,41.759079793857296,227.85254626356672,C,13.207745014806118,-29.3938572873359,D,A,-122.60530416729752,E,-11.31148201366179,E,B,D,0
24,India,Hindu,96.80136759792993,-60.025150765305945,B,D,C,-31.2429316386315,-6.423363781554009,E,63.76596531289063,40.60932930512082,E,E,12.861071700190388,C,-19.66401424974993,B,B,D,1
52,Other,None,65.71472297129488,180.11821149225912,E,D,D,54.299587866980445,14.125131384741149,B,120.58675155796357,40.27149937521241,D,C,116.01938894366228,C,-85.95253658402372,A,D,E,1
75,China,Jewish,-49.826629647996455,26.40146193821674,A,C,B,-143.1356994120291,0.4987274835531137,D,239.1423693247583,-103.78001910921996,C,E,64.58297592527022,B,-47.385693656062045,C,D,C,1
52,Mexico,None,-24.922138626051076,-143.59282071972297,A,D,D,84.60380108999283,-28.88262300436757,D,-107.62685947566031,21.936868262821267,C,D,107.93465724858432,D,-1.983970995387854,A,E,E,0
58,China,Other,11.745639512422352,60.29849175138,E,D,A,-6.955466435285981,-117.62218190358462,E,-36.37963651321344,103.94096713714762,C,C,91.16798540071599,B,41.73893347153293,B,E,B,0
78,US,Christian,-208.2293891532598,-41.89525158237748,C,D,A,-44.95036186803595,52.12053078805864,B,160.89772250523507,120.48446434133302,D,A,-22.914345485351664,B,23.676990424631196,C,A,A,1
19,Brazil,Muslim,-30.755848649248634,215.02836945940481,A,C,B,-136.1376006452761,63.069303218663734,C,29.594953176590117,44.88824938105513,B,B,-46.8372390564488,C,86.8358205330674,C,D,C,1
33,US,Other,-4.208788031219293,15.069313601433617,C,A,D,-0.8946345181133244,-69.13211965582782,B,16.144226925899606,176.96736329059584,B,A,64.74051618538452,A,-21.696500188471777,A,D,A,1
61,Germany,None,-139.03625933674698,10.387311580995668,A,A,B,-78.14978148055671,47.847021413859956,B,-140.65409552151468,10.549566367477425,D,A,31.753426999174145,D,-123.53575647088309,B,B,E,0
61,China,Buddhist,24.321426569997374,128.6560034544185,B,C,C,-20.967892715862696,57.19294927578308,B,-34.254638356197624,6.096967885132452,D,A,-95.94065419317145,C,-14.101610077199275,A,B,D,1
49,China,Buddhist,58.70844137302714,51.71256781942646,C,E,B,138.0009057467144,-334.9240712804476,B,-71.80855994533506,86.350745544621,C,E,-14.741705893150241,E,197.68443154059705,E,B,D,1
58,Other,Jewish,7.429389641105991,24.889887524739212,A,D,C,85.5995912556851,8.352279382183266,D,65.53997298741385,9.717211318552547,D,C,-92.00790137028416,C,-124.89907216185448,A,A,A,0
70,Other,Buddhist,-92.89705722433924,21.924059255435473,D,A,E,-134.4743853380207,-24.061086322514935,C,92.23914592478692,128.66603609779125,C,B,-54.78849028032492,C,-21.022796871442644,A,B,D,1
28,China,None,36.84540116602114,-49.68791842263995,E,A,D,-27.567064135081626,17.205493895149854,A,47.57781010021115,129.6325850965207,D,E,-72.49741429994806,E,-133.90535215833702,A,B,B,0
48,UK,Jewish,33.026276630055115,40.13391007538474,B,A,C,-133.43738692470538,-6.273101128336609,C,-35.57271730973321,-23.79792215900503,B,A,40.239049249984156,B,32.906585319673226,A,D,C,0
54,Other,Christian,-100.03780664489108,58.087427054325524,B,C,A,33.622977544491654,213.97193159894368,C,48.662289429503886,-117.18276562381962,A,A,102.09428533954895,B,-88.16483960910037,E,E,B,0
53,Brazil,Jewish,-11.113004734808568,-122.98056690157802,C,A,E,67.1764794978084,-23.385811100923494,B,140.67293829898676,19.78013817277296,B,B,-103.73587835763132,D,3.6845893458678876,C,E,C,1
26,US,Hindu,0.09355556425199368,70.08901085268799,E,D,C,-82.27890323417317,22.035662698139028,B,-101.894166967613,12.969966661077931,C,C,68.2103161087008,D,116.714580071292,B,D,C,0
53,Mexico,Muslim,74.13618513601827,-47.052120797953904,B,A,C,1.4309386623616818,43.336100713264514,D,-12.780255945225317,-53.42378016766869,C,D,-12.566744311504182,B,38.45856090517296,B,A,B,1
78,Germany,None,-80.93131836661287,-3.6085844470939916,A,E,D,-90.04091690627774,-92.42828322473986,D,-26.577680742836012,104.08899401595573,E,A,1.6593932283594286,C,30.75139363757602,A,D,E,0
26,US,Hindu,11.110812279054521,18.43171771295376,A,B,E,-130.1631864533113,-76.31303336137991,E,-90.27747213664263,-78.36224742728429,D,E,-90.94356879793483,D,-25.16950089941955,E,B,B,0
78,US,Muslim,-191.31791258828926,-203.94376145774,D,C,A,110.57400692814254,68.47644902963927,D,-63.44757431914461,-115.15713705442603,D,B,-85.49966823142576,A,12.459255620548959,A,A,E,1
29,UK,Christian,16.06523904483619,-123.74319951800581,B,B,B,-19.24271852092768,-29.309855082945578,A,214.54633754048862,42.83694622596177,A,E,-178.04051635546722,B,3.928039894012466,D,E,A,1
47,US,Buddhist,-25.24188087043015,66.52285044171066,E,D,B,-72.52163686275455,13.372447814214885,B,-66.29182382130251,-80.74340278613722,B,D,137.7019241014148,E,5.3275384660772165,C,A,D,1
77,China,Buddhist,-25.107084426435232,-13.539613512889453,B,E,B,31.782780710744017,-0.4201823221544144,A,131.31829468486745,-117.12072908042713,A,C,118.56752334081852,A,19.09617901197203,E,A,E,0
59,India,Jewish,-71.13785911333136,143.5206352864269,E,C,E,114.74459989884704,-89.00100440250262,C,-53.40047394330971,-129.37555812693947,E,B,-30.220390825971847,D,13.72050686228391,E,D,A,1
21,Other,Other,119.41133012394312,62.422853319643764,E,E,D,-2.5160010289150057,-15.029026724683597,D,2.1756965689650563,-151.02203858136414,E,D,-29.91131653476764,B,0.7179339744375529,C,B,D,0
56,Germany,Buddhist,-131.5726023006476,188.3588892467041,B,A,E,111.91637317468495,-107.49504548019726,B,54.02864668795851,-94.14362967188184,E,E,-78.10794950981273,A,-41.65297340409714,E,E,B,1
53,Other,Buddhist,33.48561210267812,-2.889849752733644,A,A,A,57.809140587812195,35.41005711249991,C,37.36394869084428,-83.24843734349653,A,E,87.51432154605232,C,-189.23315785689874,A,A,E,0
37,Other,Buddhist,-61.12742224044215,-40.21573694004502,C,B,C,85.36070275638453,-249.96347902762196,E,-111.43756247184255,55.521316319106795,B,B,-140.57925209429644,C,40.40750170867359,C,D,C,0
35,Germany,None,36.51404339563257,220.83886284650228,C,A,C,-127.19234740148511,-78.23835988148417,A,65.62065626313377,-78.30397220272262,D,C,8.253575560650404,A,17.189229413333535,A,B,D,0
64,UK,Other,187.81697582238255,98.90127116987469,C,E,D,193.32351477481217,-19.754206435013128,C,175.03601288995364,-45.80885449991808,D,B,49.10058707484785,D,-92.09325953728018,E,B,A,1
66,US,Buddhist,-45.407054137345,18.64555908347446,C,A,E,11.462308287757086,7.108148120914278,E,-60.24314594057992,-147.7700075454903,C,E,-41.54572535095117,B,-98.69193483689031,E,E,E,1
19,Mexico,Jewish,-52.49584760485049,-31.644450746510007,B,D,E,-181.22583626248255,31.3896381237464,B,52.390857511897856,88.90015064458994,C,B,-43.26268450026191,B,-10.65516596537284,B,B,A,1
77,Mexico,Jewish,-90.23638886700984,-68.85399002216893,A,D,C,-7.205410789980713,-51.918376218944886,B,-111.14442703913205,69.56312878144398,B,A,43.152964062137016,E,-194.02466449865133,C,A,C,0
29,Brazil,Buddhist,-25.746032834279653,-50.80404050896203,D,A,D,15.855433829974189,5.004832736912596,B,-48.899044930576416,30.524102325187442,D,B,-145.54882237049196,A,-153.7121917566333,D,C,D,1
43,India,Buddhist,109.37805348379297,103.1631433307669,E,C,B,-90.44592880325149,-95.19105480948758,C,118.87744668302823,44.579387154802326,A,A,19.985873295246197,E,-19.56156978204239,E,B,C,0
35,Other,Hindu,73.54932711672869,111.49167241329793,B,C,B,171.84565713460452,95.15344489817987,D,134.07551776060683,-109.26757782473429,D,C,-62.20516772178194,B,-89.81639603032589,E,E,B,0
32,India,Hindu,122.32972282958245,-29.72246626417508,C,E,E,58.33207786624149,100.74584437680431,A,-62.16771169454327,131.48219078439084,C,E,0.582905950590864,C,31.209240756212342,E,A,A,1
78,US,Buddhist,13.09532757831693,44.2652340611587,C,A,D,-57.505012846331525,-28.289621316053154,D,-61.9574671470435,52.7569439738934,E,B,18.22789525261198,D,44.2751255879106,B,D,C,1
67,Other,Other,-39.721494790704426,12.501465537523535,B,A,B,160.86910391311542,7.044827847693839,B,20.068923313581948,-26.79647326051845,C,C,170.77761373191584,B,-34.419877425632954,E,C,D,1
47,US,Hindu,27.943342307801338,123.599559628521,D,E,B,-13.896710945355226,-85.26966550249007,B,-16.88588161697758,22.897746935783463,D,A,17.295596858405638,A,-169.7825678409833,E,E,C,1
33,Mexico,Buddhist,166.5764442856853,-110.88804863621652,B,B,D,27.618681496476583,-29.729403120356363,D,-152.67685762260444,27.50978311857302,E,E,-143.24002589249133,E,-2.0449781103683193,D,C,A,0
51,UK,None,-22.302978426192247,18.878793920497337,C,E,A,21.808953353509455,78.07776798109755,B,-144.35470967708818,8.675099718559938,A,B,-277.0828476538947,D,-108.53360467522532,D,B,A,1
23,US,None,145.2734869164407,19.441328147045716,E,C,C,-119.69202926128848,-30.908040664642716,E,-9.863600346629761,-192.66236629049982,D,D,-60.17701729207481,D,-3.2717005025480104,E,D,B,0
24,US,Other,-105.73792754570796,-49.694143194887914,D,D,E,-58.0545513184841,61.03054360477705,C,149.16571657642893,-159.7290685166547,D,D,69.9034257633001,E,-3.8506570338505233,A,E,B,1
33,US,Buddhist,189.79900610436408,76.26520977925053,C,C,A,-105.38946497226294,-111.44062028106383,D,-174.49389504195102,-67.80582914354505,A,D,-115.29215354689701,C,-43.05005556411697,C,B,D,1
60,US,Muslim,-35.93580015778606,-2.4518097599010913,B,E,C,-39.272653435184026,-172.97298687564577,A,10.24664861841505,102.595648929224,C,A,221.28629089324576,A,17.80791419905303,B,E,C,0
51,Brazil,Christian,19.594710072025265,107.98574120383115,C,D,C,-21.828374563393275,78.70595295314563,B,30.497692777158452,139.2696019048113,D,B,-124.48777414115003,E,57.76092502357524,A,B,A,1
27,India,Christian,-40.19297302004212,157.37989732470476,C,B,A,278.2205839907862,-30.12988616102762,E,-120.47546611702305,25.06680759884599,C,C,25.171716686492505,C,-163.91466546199916,C,D,B,1
37,Germany,Hindu,14.941241334755247,14.413689730149985,E,A,D,-21.866599454662573,65.11271901561024,D,-12.000113053777788,-141.69780919932876,C,A,12.425696457566078,D,-0.25035428529088793,A,A,B,0
26,China,Other,-154.51956482452803,149.55792299589342,D,D,C,103.77730498803066,10.999357036577479,A,-103.42960875356071,-101.52115189557927,A,B,-0.8473085422143817,D,5.986083853352872,A,C,C,1
48,China,Jewish,91.23379080846993,-71.68407101753657,C,D,C,229.45954013092012,7.9198576386170245,B,39.0339815378978,-45.21021955997995,E,E,-60.24668244407195,B,-27.9330611643504,A,A,A,1
49,India,Christian,15.356208906235501,71.69211227852824,E,D,B,-75.53793333055503,-9.547811778910646,E,-53.77053292676954,10.556158756472545,B,C,-65.3460602352659,E,-31.19739857696322,E,D,A,0
20,India,Hindu,93.87220620479862,48.90422239402293,B,B,B,26.54302418686605,85.43866792393726,B,38.61751871645565,34.38337645457894,B,A,-119.0796944580884,E,31.561690659796966,E,E,B,0
18,UK,Muslim,122.90526380802882,65.13579868424262,E,E,B,143.11825901975024,146.86045844695008,D,-125.94927682685454,281.3531843296497,E,A,12.119028970335359,B,-63.35720260624391,A,C,C,0
74,Brazil,None,-43.9188397102096,31.266733325629847,A,A,E,80.6309764295325,75.75214645539485,D,7.803326487583417,-251.81373448601886,B,A,195.6148078887909,C,8.75362659000865,D,D,D,1
32,China,Buddhist,-74.94493528174779,73.8033628836397,B,B,C,-8.47979260434906,139.3054228768513,A,-146.80707044194625,-46.62733524872025,E,C,-167.5282852855512,D,20.662950768492955,D,E,E,1
59,US,Jewish,75.90482304462189,-116.72363878568991,C,C,E,146.53786016445997,-67.1838153430934,B,53.35494738130314,-66.24775152009441,C,A,-26.736674319102487,A,54.09941198283402,A,C,A,0
74,Brazil,Muslim,-6.980939118956842,169.91460666702517,C,E,C,-26.706480355277446,111.09475388771826,C,75.08213333367783,-56.02106103508883,D,E,34.99908066388285,A,-104.7795918543867,C,A,E,0
18,Other,Muslim,-62.78816357296765,21.164733404446018,E,E,A,0.04823284214071495,82.77349423604143,E,-81.97307366291486,-109.25246370046835,C,C,-152.1477599207776,B,24.06157316302241,D,D,C,1
