Nationality,anos,age_range,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Germany,39,26-35,Male,A,D,82.06452545604373,154.82035783548363,36.193690838135375,77.92755714608467,-3.773067948035573,13.625947850919683,67.89540182093475,A,B,138.84492954228813,-101.57183087627155,0
Mexico,75,36-50,M,B,D,57.875891723614224,-176.69132761238671,57.75516920219962,-20.045302706438022,-35.832926594389086,-15.76030952851026,28.530242812543953,E,E,45.29778142766702,-180.33000157405917,1
China,25,65+,F,B,C,-71.87031711619316,-174.32120555943652,94.1145091917615,-158.50294005846735,-38.42258400510325,80.27418512371386,194.5544783471398,E,E,-18.772967091242545,-239.71994446924384,0
Other,31,26-35,Male,E,C,-11.499237454450732,-172.07044190467087,21.63579673106901,52.34188572444317,-170.68871086185865,-6.432425302580535,148.1599827173216,D,B,55.37280549681969,11.597703558217425,1
Germany,35,51-65,Female,A,E,22.51339714251122,19.82443345478287,53.00382390523911,30.282582374707385,58.08729594890876,53.42899428485156,21.256020219340925,A,B,56.3280890639062,17.476476696583852,1
UK,35,51-65,Male,D,D,52.131496854956424,38.36397210888264,89.8915555705762,24.912837628059805,-55.57810295398606,205.08951028153427,-7.96713207683844,E,C,-123.04267310528311,-30.523377192670686,1
China,33,51-65,Male,E,D,67.23800487760049,5.864488603339943,83.20999965176448,-9.885760229363191,-39.255420985005316,2.9217379893476774,-1.5175555824738591,D,B,101.53029718322519,-21.452639997879743,0
China,49,18-25,F,E,A,-204.03351681246602,-80.52034179619632,-146.61269701462513,-101.50640943672103,-103.75832909719338,74.88981025354029,-0.17591628876152723,E,C,-89.63017355285639,149.5301478174762,1
UK,19,18-25,Male,B,A,62.32432387797293,13.010919283551766,48.66005625797201,76.64763352294534,-78.31167114564477,111.24674564214956,64.89340611425175,C,A,1.9742489962967056,126.77226627961937,0
China,24,36-50,Female,B,D,-217.78146077197204,-32.16883505156552,-110.27955261658215,116.31993968430616,-103.10153226109597,8.082971882296523,-54.8789670311968,A,A,-67.34917066588217,114.27956409907836,0
Brazil,75,26-35,M,E,E,-67.5511912028991,115.01020928834247,179.6602926879879,127.93043017334713,131.68680560147058,13.566800630929954,46.45478590860515,A,A,45.419281853324364,-0.8340545774726572,0
UK,53,65+,Male,A,D,-75.62118697772863,-159.7794297212657,-0.6571233921073703,27.65570842939871,-56.30227482665838,-41.482630009987005,204.5950908498383,D,B,40.98803571210538,-103.84618759046585,0
India,69,36-50,M,C,B,-127.98774985451098,74.27087614265065,159.73425531939526,-28.178386168947707,-52.26730129477244,207.36498268293553,-4.369758861757882,C,B,-92.5494967270013,-64.90711754930598,0
UK,36,36-50,Female,B,A,13.038973406518114,-33.85069018018656,42.96197925751728,-51.473489254892954,85.64348679114083,14.950990651874363,86.07001946587792,B,B,118.01752950165671,-32.397199320569094,0
UK,20,36-50,Male,D,A,135.35573976453801,4.74064008501188,118.30663067546534,-31.533630637630576,-165.7767601059065,128.2431095777571,-28.927978366664604,C,E,22.624714287191722,-112.25304418499351,1
Other,77,18-25,Other,D,B,-29.45490696268679,-15.276838873082365,-35.2134766503217,-44.19167459862229,33.4832521321609,-184.7282912241578,204.11218224908148,B,B,29.68443384210501,-12.592706646374719,0
India,56,51-65,Male,D,B,-50.430717903847565,-15.119842811615936,-85.01776288141485,24.115420438045742,-81.93071427217305,62.876690233758495,71.05675094743917,C,A,202.86651324003716,33.3263243214105,1
China,21,51-65,F,D,D,282.75790354868474,1.3801904337172968,31.671360655973444,82.071750212832,-76.73195484888576,-70.51435278331776,13.96872631128694,D,C,9.32324393825342,83.24404494315344,1
US,64,65+,Non-binary,A,D,-1.3617843531956,-134.93537674408614,67.4154831269456,17.556645546436325,-36.75825044845764,-59.46393416784771,-27.92681020034571,D,B,-48.01726210858567,-98.23092227994601,0
India,22,51-65,Other,B,C,45.052381208750866,195.13217947462567,-122.95284362637366,-80.10219924655827,-90.99149630466893,56.70703875299141,-103.97271869050158,C,D,-98.42043233359055,108.50388405458055,1
Brazil,22,18-25,Non-binary,C,E,208.3822921063418,100.66145346988542,-140.53236207308944,-57.04383883079349,-37.728590137206666,175.4130901927805,-145.26861738919598,A,D,36.90987626932953,-29.303269320283565,1
US,41,18-25,Male,C,E,-130.99592446260283,117.00849241281719,170.6826754151065,151.53861275343058,-21.650580333351094,62.25224285216697,29.832972804971114,E,B,70.69642426973618,154.6178565885744,0
Mexico,44,51-65,F,D,E,-9.695750092054086,0.32417729856786076,101.4416930055402,-68.76564744930975,42.5352767245708,-21.77817753164116,-97.18754184452145,C,E,-76.6409283917753,-70.15474660907263,0
Mexico,68,65+,Female,D,D,112.66969781306952,96.57773250731067,-77.94342074357189,135.30266267217195,-181.59745503701626,-22.49513683183693,68.54420963476342,E,C,14.792731718410348,-110.61759408016142,0
Mexico,69,51-65,Female,B,E,-176.95852205460955,-98.7834082124479,89.66658636505039,-33.031234498592134,99.06938946494147,181.3048230200294,-91.42223438636563,A,B,-144.4689723073266,-167.47940629002903,0
UK,66,36-50,F,E,A,-15.873328997512024,-46.116119818483725,-25.091830140701905,-75.20997310686695,-73.47350749216876,-241.42480443053773,-115.58559873430907,B,C,32.77438300807138,44.087042969434634,0
Other,30,36-50,Female,A,E,-72.88331217170092,58.06419702432598,-143.1456794074118,139.54995892994017,37.71215542382837,46.46015009517253,-160.89217417221536,A,C,49.98256067238119,34.021811573713194,1
Germany,39,26-35,Other,B,C,-30.742278138386002,15.994501028605338,26.75450007380487,-79.09714305866254,-100.90532200638978,60.812416296656465,-136.03120624439092,E,C,-62.45237915531511,-106.92123580366064,1
Germany,72,65+,F,D,A,72.17608276301422,-89.32483225667596,4.077709721158476,-45.5789051859926,-32.55507131751199,126.91846862961175,-89.56777072239166,A,E,76.12086929006855,120.35812758728794,1
Other,78,36-50,Male,C,B,-123.93397566351247,183.47219271095014,-65.0848707442235,-9.226101649554002,-15.483554103538086,26.278283439496413,-46.856439027375075,C,B,-130.18833690472897,42.77969068553367,1
US,23,65+,Female,A,B,103.93793737881293,-178.59294622631273,-80.42673832460164,220.99203196988248,36.62272401189966,-29.38917427951702,-23.620134814963667,D,A,256.14275407643566,-219.3064306383605,0
Brazil,20,51-65,M,B,B,210.54361166822977,44.23728283824654,103.88518473512356,-40.38379607230823,-18.17168721917879,-55.098040773662206,-86.87867522335772,C,D,106.035419973468,39.58912381437204,0
US,22,18-25,Other,C,B,-45.94777338303066,24.48846672005177,-31.113751730669875,200.52054918820033,175.84110301802335,-4.622068399094528,17.89495638030372,E,C,65.15894415290266,49.80493185680117,0
Brazil,39,18-25,F,C,A,-49.39122457717691,-51.60291571479198,139.4667083947657,-182.53960407153906,-29.330212520880917,-114.8591084194273,-101.08844676471055,C,E,-10.607178730912128,44.24001211963306,1
Other,40,36-50,F,C,E,-27.42216032126758,27.888022433905373,74.73210874538496,131.39103610908384,101.41761900875557,-5.421952308890979,8.065377267825937,D,A,-25.47407783964421,-20.303460065752528,0
US,31,51-65,Female,C,C,-5.388802087964304,-21.984823106844413,159.95505074082922,-22.85071025830324,46.88009739203433,189.17301410691732,88.28686823303372,C,A,-8.102522141989073,58.9676306756174,0
UK,36,18-25,Other,E,D,160.56363041281742,24.558455973508096,-53.6059948574198,22.41879577339126,29.38852070322581,-29.736166856521795,-25.047668058844696,A,C,-38.5392981545648,79.58256943053553,1
US,46,51-65,Other,C,C,64.2604097360379,76.35702115681511,-90.62642302928006,-14.89689206880255,112.94099092774013,93.8563117355643,-2.4904014363582005,A,D,-183.51139842580795,-67.72568077285868,1
India,25,26-35,M,D,A,-5.790484946607311,-23.266558398110735,-13.151239862314318,1.272049136181894,141.20962855473695,128.47187305743304,2.9512836240521234,E,C,25.08836758955492,140.06600172742301,1
Other,34,26-35,M,E,C,-29.686954954369828,128.6708873276073,59.17694721292818,-145.1966885506488,-31.149917270247187,-247.40084409737477,-37.034842404068485,A,E,-38.399661749295284,-194.6022010881646,1
China,66,18-25,M,A,A,-38.01672397634829,-54.625949385419936,55.632824500192946,63.212426285682675,-102.67976566404573,48.083707324511565,-86.64173784973588,C,A,-46.37964527145598,-44.412277479347566,0
Germany,55,51-65,F,E,C,-76.49588605916938,79.94559325078976,18.150366180486884,-145.14666008872842,-26.35732396571724,212.39584218924077,-1.8283766236929968,E,B,-7.525111282411808,-57.57249145537469,1
India,28,36-50,M,E,B,97.60156178184451,230.88239601256353,-126.3045903043883,-178.34131157598597,-179.96567012208115,50.11439891687427,-177.079223795728,A,E,30.839419253743593,154.99906542069718,0
India,63,36-50,F,B,B,-76.335063263078,-14.665166772679095,-89.31099651086515,-31.042124309407594,60.21862284320944,-16.11299729838282,-148.01424679246762,B,D,23.376938628526613,-4.64431634279877,0
Mexico,23,51-65,Male,B,D,8.655009490239436,215.37898086075532,-67.32094910515927,114.82157737002998,36.90494261302409,-3.8868365911292946,8.695408998244064,C,C,51.25737111766831,-60.3331887126697,0
UK,48,18-25,Male,D,C,80.18647367790844,53.31209432592161,207.4163891487251,2.1967239204840108,81.91584726250457,134.55128435521505,113.91278817608384,B,E,248.7879627105034,-23.656048274503664,1
Brazil,49,26-35,F,D,C,30.93503517644814,228.09441322685225,32.77064003021549,-14.577285227548181,-90.52713893239167,-7.819761362410389,68.42001511600432,B,A,-89.30316789040587,-65.26979948250661,0
Germany,36,36-50,M,D,A,-5.058913589334499,69.47982186077115,126.7071126265837,-101.02707851846651,-96.80729242614842,-29.507797614792068,89.76508750279596,E,E,185.22501822938577,-6.8409495568155485,0
Other,37,51-65,Male,A,B,-127.27192273426265,44.23695006989319,-50.931842495579794,-32.62009200635328,-10.987612905307769,-9.870482753451588,123.92624943612675,E,E,14.358989771312178,-32.75017385757166,0
Brazil,65,18-25,M,A,D,24.54251440822252,68.28091021250688,59.53514093360547,-19.040559211171594,250.81358490683937,-117.67419642028413,49.96776276834878,A,C,21.715150531565243,-171.358627392616,1
Germany,74,18-25,Non-binary,B,D,-129.93480965418996,21.134647548614247,207.64525361407755,58.99592265019757,2.5411502892756435,122.72252146030036,-48.2115789823426,B,E,-56.02225778622459,-9.023239210717804,1
China,52,51-65,F,C,E,13.39398644642219,-74.94324600960975,-12.569223240607824,-59.487179387881774,-18.757087689436972,-97.10052113891946,-49.17820506247308,D,E,143.5085947897564,-16.19130652764747,1
Other,31,18-25,Male,C,A,135.19179517624426,24.753487341131166,-131.6189320983196,-55.87473952804225,-67.13403598195956,105.43348882329899,22.78042334870154,E,A,103.28477554117161,-62.97851676792672,0
India,28,51-65,Female,D,A,-222.2915973164478,-89.33754465409366,31.823735776711025,-35.94280806111575,53.546313328911786,-149.42596051569288,177.8725689160825,E,B,-232.88300163298555,-31.358019841610606,0
India,34,65+,Non-binary,B,E,-86.51306323095145,-0.4576157464725206,-60.26586994831947,55.53688126765689,-56.71675254792602,-13.217382806361275,158.00515710623444,E,B,45.28643539286195,-128.1041029982586,0
UK,39,36-50,Female,C,B,115.48987218478517,-163.94409199795825,144.1017167004548,-39.79234499611524,69.56207218403351,50.46702268679658,-61.77755638349406,D,D,-29.845138097736907,231.41351842668652,1
Mexico,44,26-35,Non-binary,E,A,-58.301187904254014,101.72769916277569,99.3616243513866,-37.98030538234299,-55.12734099353174,-81.86219663154965,103.72057026501264,A,B,-42.679178505898655,-65.89201407182873,0
US,46,26-35,Other,E,A,-50.26664703822136,-92.40978461469979,-161.13591226516547,140.67372799127241,6.513150555710552,36.1904004318151,63.747802757505866,D,A,18.966185121273917,-41.68281303026588,1
India,57,51-65,Male,A,E,-94.02706262298088,98.05193253849545,-32.19638911692025,-54.2277269541284,56.038220253207186,124.77509988192071,175.23972526919871,D,E,-55.894047175241724,6.666986126489416,1
India,63,36-50,F,E,E,-112.03105915409675,1.3057543739039688,36.38231083677637,-51.317292319904965,-123.09319781350796,151.10989841452243,36.1187516330534,C,E,-71.50131422012163,42.01736883734754,0
UK,53,36-50,M,A,C,-65.23059560164721,-65.45128150129297,-100.18077341252595,-202.34312060115198,-124.18897762855306,82.57384226719957,-73.9571765018318,D,A,-29.067624688408984,-65.44909188331674,0
Germany,72,26-35,Other,E,B,108.45959411568711,-67.63970666587753,-56.92554220915197,-102.1489983080509,-80.66277311031777,37.3307234068845,7.855267352001798,C,B,140.91932078590642,6.588118143930685,0
Germany,64,36-50,Male,E,A,-38.0509457052031,-27.33294719183178,-77.93541003120724,-167.0119491423673,120.5235823865312,17.645979634704265,75.87466468260499,A,A,20.935136957041223,-47.11824824668508,1
UK,20,36-50,Male,D,D,-26.384454358028375,10.81395994928936,-7.358679458535315,-35.8185391053755,-51.37293770112188,12.598192679823402,30.796835432406233,E,D,112.13923221856459,-29.27990306086979,1
Other,78,51-65,Male,E,A,-8.012189368504302,-75.32003119705854,2.911283251781767,76.63285705078961,-144.98410624922036,45.0580551778933,-10.657625795128467,D,D,34.14843827098229,164.06690858061305,1
Brazil,56,26-35,F,E,D,80.98782186685052,-38.735403548466394,140.00932965050902,2.974822998184463,-59.13543891822841,-39.874044206797954,-0.2252716994291118,A,D,-29.630495403798196,152.0082939698411,1
Germany,32,36-50,M,A,E,53.08778067814176,133.59150731066828,17.35744849875219,-30.475879962442416,-98.59432250537445,87.47308814984527,-154.95692518514304,A,A,-33.64800873514216,-140.29176267591032,0
Mexico,71,36-50,Other,B,B,302.78536692956834,64.07759751702869,-38.02839885288623,-9.316226280292296,-64.87630550445321,110.78764207147309,53.24053681326042,C,E,17.145497352238667,19.263449478494397,1
Mexico,28,65+,M,D,D,-54.45652692992892,39.138041939585996,-111.80841041398939,108.34778112765657,-66.42275159552233,85.5019852034452,128.41617196753566,B,A,-41.077463855952686,-16.5940398598972,0
UK,34,26-35,Other,A,E,36.980994588990015,-169.21570848749445,136.96675931090994,41.95167197149159,-253.44441873084085,-147.14461628459034,11.650119069194655,A,A,-89.9093666437452,-68.16280332005981,1
Other,42,51-65,Non-binary,A,D,-93.51345801735484,69.38607259893357,-40.07542908799823,-195.87697545571933,-75.84203817693913,149.2821580660188,39.798131516120506,E,C,-103.64811361948038,-67.04873037036663,0
Germany,36,36-50,F,D,B,-124.62916857756431,38.86595276225783,-30.08043739732736,-55.77386291975578,-122.16704278774515,-29.703576960640326,-27.885078960796218,C,A,-72.98224896346342,56.810679102341325,0
Germany,47,36-50,Non-binary,B,C,42.330215780359346,-7.855421710310356,-44.8881085969887,-127.82983914874877,-115.22640471963652,26.93601995157282,-102.20073819149316,C,E,84.53419040939042,-33.93871397637278,0
UK,58,18-25,M,C,A,-22.112805972375877,36.47775589455565,7.605235212502979,-39.793779370563776,-23.072542723820984,-105.55479340765714,-80.83955276434334,B,B,106.30603150128665,105.30300254057646,1
Germany,68,36-50,M,E,D,79.06631797410749,-50.45755651226854,-32.98922018910277,-65.64620630669995,-102.36504711561763,-7.1105977051724905,-133.74830138023356,B,A,61.39643627379318,80.7645631390125,0
Mexico,76,51-65,Non-binary,C,A,-39.80925439505504,122.26361394222332,9.1376610502047,-2.995199662961324,-102.69241717529658,-46.61095323123499,-171.03371651961092,B,C,177.27491351325764,-30.833062963934644,1
India,59,26-35,Other,E,D,56.630148894402666,-40.616282769347514,-68.57686288964567,-44.769347650955076,19.246374381101358,-50.90709193148734,-26.012690126964742,E,C,-8.057693818242372,-10.620137014078267,1
China,44,51-65,F,C,B,-152.44724154878222,82.94742456709388,131.52771791357273,-179.41724417418686,-141.55842651537844,73.36510158270269,-115.22408590127544,A,B,-12.449704340417322,112.28484519664906,1
Other,48,65+,Male,C,B,222.9409676180738,152.7490771432212,-94.65132233737228,-135.38432040182775,-75.85043305705469,-6.870749891736523,151.14337690657467,A,A,-37.13683376449355,-128.95274760392942,0
Mexico,65,65+,Male,B,C,10.387702904857345,3.826330500310793,35.86838532372559,-35.03379867465342,14.162780617549927,65.12219138341774,194.25157268408216,D,C,183.74618913673112,-203.33827292344563,1
Other,39,51-65,F,A,A,105.15914584828113,-123.72757401589574,-2.351658867861884,57.702384489327976,-135.85115183795696,-25.993530717595593,34.2769512985882,E,C,-113.9092811020327,-100.13570342380811,1
UK,75,65+,F,E,A,-46.30081771300734,-241.92160820511245,226.99759511818976,-5.388463512590336,-57.167111844577455,-29.86533234916061,-177.5517228658173,D,C,-21.122325866062557,-18.709286013165002,0
Germany,60,18-25,Male,D,A,-21.168590671946433,-39.03334790438944,16.367492718000936,29.55896650647059,44.47301076473968,34.01446398088302,71.63408338344647,A,C,-0.6952980208400595,55.03009594140441,1
UK,37,65+,M,C,E,-6.26896566690419,148.28118123671393,-8.266001899283431,-116.35501070069071,142.8584359604304,90.12200105164744,-142.10407334136463,C,D,-49.20814769541666,-70.22296430264463,0
US,63,26-35,F,A,D,47.59779863593652,-53.16156310809767,-11.490097676776942,-57.687144921038545,92.40334166045673,-216.36595998383248,108.76386504366018,E,B,-0.8364575218423086,99.87047162929365,0
