faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Buddhist,-167.16116628439266,93.61756717433894,104.73600222113278,-77.50596085117911,D,D,72.79273934651232,E,B,C,42.45404625069015,C,68.65432216627521,280.9505059158149,-124.32374945847711,7.6810704802753875,-3.621789970935356,0
Christian,-89.59136185889109,-52.799975661673734,-128.15126803765475,144.61607123615156,B,D,-49.33230530163327,D,A,E,20.571306352321784,C,34.751214706839384,-77.9588395927413,32.18161614493628,-85.62810037593229,99.02901275119646,1
Other,27.15553379591842,56.1158579968669,-70.69671288549249,34.67361230919513,E,B,60.55196346803101,C,D,C,-21.557671072897627,A,-19.9422495371894,181.9548007615049,159.07369109108484,-95.66069681009395,-62.46252644704609,1
None,128.92654145608893,73.60034739325884,127.92040658149124,53.73755408262777,A,A,57.91230316240653,A,A,D,-12.67725078202179,D,35.32318637781765,17.778275377839357,-49.08666591993966,-33.48645106179365,97.07559341823895,0
None,41.67450937969288,-85.48048528003594,-52.01389924051508,-149.3898757459137,E,D,-0.3620449738864876,D,B,C,-91.6730441528889,C,-128.7119220198019,157.5981123805745,-33.467908717216595,5.194075205607024,-28.09909646471922,1
Other,-4.4142429048873195,121.79273924426555,60.74426015198593,0.26624301343971263,C,E,157.96575152022314,A,A,C,-47.39530185250761,D,97.07647218895227,132.13627958631818,-80.19440763912918,233.2525738692668,135.8972495250956,1
Christian,-42.72060977125125,-1.8749337875592755,-295.155740537836,92.7687518661046,B,A,70.39921923158737,D,E,D,-121.82602096985231,C,-63.96376122951041,-121.03226754418756,99.38289955127965,-158.08607138624453,-97.56437231349233,0
Buddhist,4.41767459518715,-17.79196591554174,-209.59921491757103,-46.846388962906445,B,C,63.553561120706966,D,D,A,-3.819763534486768,C,21.418652486957924,19.476616079474436,-35.37134454291528,-41.19127657418588,120.5396627262685,1
Christian,-154.0564671322285,8.30347407560532,23.086164730517485,67.10272121331712,B,B,126.82649723516712,C,B,A,-36.61313722789422,D,-110.64865477580241,-198.41894242269663,146.23683894562078,90.6251056973856,-42.20732580494587,1
Buddhist,-11.129017756113118,144.57272215634546,-74.06137796939673,114.8072243351212,A,B,-63.16723568487666,C,D,D,57.86866913295545,C,85.70593836600675,56.26109647385583,-31.311991510659677,103.63130057460661,-70.14919263647889,1
None,116.75160400323796,234.82656554328187,4.539527833461808,63.70097945173716,A,A,136.12373038106523,A,C,E,104.95496270469245,E,157.6713550780473,-38.661663142053605,151.11097165783667,92.52890065354771,-53.829003297018104,0
Buddhist,139.18771107823022,10.845530453819384,-17.927240859261413,54.5996638105522,A,D,217.6607426965543,E,B,E,-53.585627213142615,B,118.91318455922976,-100.41630793373541,25.21653502466642,161.30989189999795,40.82668521738738,0
Other,-96.70055535613426,80.85189804823888,177.560330865109,-81.90624343003563,C,C,-107.07521964231061,C,A,D,-103.43636191266401,A,5.335566555509407,-9.509440698086754,41.48241788453815,98.24051793544287,89.1314103639839,0
Buddhist,26.169484252530317,18.8254455468383,24.95333455275368,226.64645957551892,D,E,-110.59163637527287,E,B,B,-22.501092994200864,A,-96.54143172409283,231.27030041338168,-159.67112237931792,-36.614765118050535,-125.85552515140404,1
Christian,77.12104173642604,-99.33472448424794,-43.71396087777073,97.87600436769276,D,E,10.763856754973492,B,C,C,-50.774563241030776,C,-69.78759581871172,79.78490820849314,85.86065232640287,102.8892179940821,-94.81224582473332,1
Other,166.93171755763575,-187.15857976270067,90.98328057223101,244.17506134835952,D,E,-83.91036904929888,D,E,B,50.35974893686064,B,151.65950471027696,175.2205431170876,-23.03169218114958,155.75149863452157,181.13244307918683,1
Muslim,-81.66582187875998,-87.97188498728099,132.84986874584337,-213.5083840759818,A,C,55.47265811381661,B,C,A,-32.72074038011505,A,9.099783554735255,-109.72113537260888,-62.53111065739816,-69.52963892307164,28.096483468523903,1
Hindu,49.90573329004284,-118.87782976323535,-33.95290048074629,-36.08157173781185,A,E,-116.52135449686025,A,C,E,-64.61533046333997,E,-120.50165297344768,-107.04923424029245,32.82594605991936,47.067150669042675,142.64391378250306,0
Other,-24.838994470102097,-98.91432501811272,-2.539584776533565,-199.7806926018495,B,C,30.9779824855746,E,B,E,198.31984363489158,C,-39.5952615412756,20.155600420456672,27.79798731913594,30.310800052310714,-13.832619000738847,1
Buddhist,-30.91167244773884,-5.768726962255895,-4.396136260572786,-192.24276331128343,D,D,108.97551895499451,E,A,D,-22.515797617885983,C,-40.680732934533104,20.828681633186758,191.56844400672168,77.16976755829283,69.80647461289487,0
Hindu,-56.32315597899046,-128.49083847636342,-0.29903304928237756,-76.03983803028652,E,E,29.926664771153096,B,B,C,119.21200873759878,B,180.429874226556,-22.547849569416634,124.24692344729718,12.3381129889774,-36.01203056625034,1
Hindu,118.15265322498236,-40.04771365409561,0.31612071587417445,-73.74848302034667,B,C,-226.52930714119694,B,D,C,114.58749775717443,C,-99.49679559625288,116.96914261692379,28.002489786607835,-28.81890787587505,-45.830513025358634,1
None,-52.30062526047647,126.71638483217195,-84.0562739340102,-56.24885634358099,B,A,-71.98107928920277,B,E,E,22.40103625898333,D,112.02596497707302,54.09027757581656,-5.662240009548242,138.29967072920863,-36.10345071968688,1
Christian,-66.51157448806376,1.7902995613931298,21.974984626150697,-67.511409652508,A,C,-144.06873514128108,B,E,C,-154.57297309573323,C,90.95147949419827,-26.870164887479085,-72.14682187614075,-55.28594702666153,-23.40323552602944,1
Christian,167.67728012037733,-93.31560046864391,111.62468216284027,141.81472848212232,A,B,131.31731842091187,D,D,E,54.33908279008307,E,-28.270324842376965,136.90671297453883,-129.50539502788914,-41.82408454679229,-33.27937627056844,1
Christian,94.42958015586152,193.97318319041432,-83.04466368563881,-56.97892272073458,A,B,-74.73028044976623,E,E,D,123.39538684400686,A,36.47735843985354,37.40344398899651,26.967239385610263,120.65629590964781,-106.86993168009049,0
None,-36.73361282028218,-58.975383740682354,109.21623880309161,-163.2588948697336,A,B,77.78905681850331,E,B,B,-42.35033710750283,A,96.96314561043256,-23.459293485762647,15.200695452213617,-30.177921286139963,-6.112447016982457,0
Christian,-110.26548179513365,-17.695129873170004,38.62219195688495,-69.41863391752923,C,E,-192.41882156830587,C,B,E,-56.468101564025865,E,-42.877412568046,24.773880332868256,-168.04454230944322,-196.75985425412173,68.76244930043217,0
Muslim,-53.95103800736242,-100.36283589493597,36.177726190683195,42.40714721868334,A,B,-25.830216702720715,A,C,A,-8.431109856338782,E,-21.552567637726288,-10.219614665783554,-197.17438066332627,-84.611868701888,-145.45932894824352,1
Hindu,-76.75029199623154,77.52464207322826,171.46226966320845,37.311537034049636,B,E,9.895245979431154,E,B,E,123.92756383995196,A,32.4186587277218,27.158862245313642,76.12268486430666,-123.53176251820808,-116.14350874965196,0
Christian,-80.98606524483151,-212.79640033983736,-132.84866839633722,-145.25177437359733,E,E,110.43995255765195,C,D,D,-50.70911720570061,C,-2.3408769591819643,-68.29499616468327,37.14078407364442,-71.98069370177357,3.9657547222626572,0
Christian,171.1161370088119,141.3656381123381,2.8520664487438103,51.099310127219525,B,D,-95.23963561501832,D,D,D,-110.63759176498647,D,33.76079572556795,71.27170871061166,98.89178039773506,42.69730340551194,36.47864547509702,1
None,58.96075268657175,24.152091612714916,101.9914890962505,-102.35083089521058,A,E,50.31525444996835,B,D,E,-73.31859534878532,C,-86.18121355527084,-23.040824817772705,69.11187992077338,84.38241081924367,21.133692156315764,1
Buddhist,-124.79337105740218,-38.28133026356832,-91.40282392791971,-73.98351282929683,E,E,-68.06723461593667,E,B,B,237.54534766450323,B,25.800555599795143,-58.83552071902829,109.56621724018227,-25.162949275235054,-122.96221716370812,0
Other,78.10898200656658,199.3011930583718,-35.299757846292295,-33.389590546209305,E,E,106.78717617555992,B,C,C,-63.34028590695503,D,-52.06397285124339,-45.47232408988681,128.1024556731553,-87.71423924952866,20.957139608175872,0
Hindu,14.420566060441509,-116.94864500913936,91.85389188942594,17.218797267471995,B,A,-17.32121517157426,E,A,B,86.7583046245468,D,-108.2815387554884,-265.84786609745834,54.640627244223495,56.31901521859915,118.73355310827698,0
Buddhist,72.54780938322298,-81.47758888489766,172.8535122636882,-69.63930805514784,D,E,-76.4278300213128,E,B,D,-87.75056649783947,E,50.803196967503105,8.124469821706045,89.45543187459059,-107.6717130516665,-150.71018961917474,1
Christian,52.07321341839756,-27.434136129013893,-125.82655144372521,-36.815415284897696,A,E,-15.250726188692601,C,E,A,66.584512219092,B,-170.3823420561283,-22.044729645583878,-103.97491549556939,-28.721986547673843,-80.89929087095624,0
None,-0.9030145884879499,-67.88703782689664,27.961812847719475,140.21776201995215,C,C,-11.905742492274033,B,E,D,-22.66287973354636,D,69.638651018262,32.81200331705915,83.23569957389313,101.06817503093208,20.69856828542812,1
Buddhist,175.77804732472137,-12.354946136206017,142.622087910572,-27.83621952095282,E,A,-71.74538819365479,B,A,D,-91.30654623701456,D,37.60601325466196,202.1852222884915,76.26438910196856,-90.99064289898405,71.93187749170217,1
Christian,-36.574344007701825,92.92304439782548,68.46694339590744,96.56753674867333,E,A,-71.54026895721746,B,B,B,-99.86382966629921,D,18.898007856169087,-36.39550101727498,-203.06568959501905,-45.819485943185825,-34.29460540495325,0
Jewish,88.54259986033385,118.60338233341261,87.37534587788932,-131.10459762661247,C,A,-77.348230637057,C,E,D,96.64185837046413,B,-272.6979894268875,-124.58138302521407,-66.64779291713602,36.263761749619185,131.19370385668708,1
Hindu,132.05460671189581,138.48864448033694,-7.982164156391078,13.206841733425764,C,E,23.242811564567862,B,D,B,6.126165810752307,D,-171.84720405941178,-83.07866336107968,125.74973351169135,-7.411910219404047,-47.915465704087104,0
Jewish,-224.31468305556362,141.5116483662358,128.456617645581,-26.506445777222527,A,A,-39.66179339103306,C,A,C,-17.221279403897,B,7.759285605478501,50.56688462335023,157.1201540091298,202.44167741511922,-13.971361625515893,0
Jewish,-60.37446351081584,-200.05015327453668,3.8030129889426805,-33.235856780079196,E,D,199.17291415357585,D,B,C,81.93440703916453,B,-84.72355675476253,-34.14450393225867,21.589995129826576,95.91089900676417,8.65415262109957,1
Hindu,10.852124439505673,218.30068790487277,7.18044712782296,69.9636091089387,B,D,113.47051392372882,D,C,E,-270.23375607392734,C,-74.56209348942394,-61.0318793247544,-69.07761430095216,-8.297408024929537,-60.96348351637288,0
Hindu,49.397409693975135,117.92463560759148,18.608923113518614,93.90565586578927,A,C,-209.88028930533514,D,B,A,50.269701223329236,D,71.70055828024091,-69.15665317098943,91.01764770565588,-51.907809194614565,198.79980863700467,1
Christian,-92.94702093661722,-90.28280786477464,141.3385456514139,-141.61280271661448,B,D,-88.44238386613318,C,E,C,8.43324013983191,A,-116.5514371995602,-12.31750498725784,-18.853676750863247,45.559752270085816,-193.11889154740584,0
Muslim,89.60298056442436,-112.04661161358516,7.645040801206374,118.79756047621788,E,B,102.54210595766043,A,D,D,-9.141276681638695,E,121.48024209493411,65.00938075007404,74.35669543469406,33.230183918576586,76.04656143782682,0
None,-42.06838816013841,78.59363068807782,-88.52010225015226,-109.11043148729738,E,E,69.06992664617879,B,E,A,60.54540630224445,D,-55.135214513855466,-88.67481083456632,48.28743168135855,26.944275661928017,-185.76435692655784,0
Muslim,-113.94255678346236,30.51418875866062,54.048204683942956,-38.743794512671684,C,D,-132.14091322293115,E,B,B,35.33070937252068,C,-44.93529173473157,-61.84653512767595,111.69352728054464,60.91595754219705,-88.2141734888907,1
Jewish,-185.44921782192193,264.08543626550755,64.23718689324194,-50.52457945467291,D,B,17.621458831075167,B,A,B,111.06372782973139,A,8.69213553859558,178.5024210027343,-73.33773188407726,-114.31454442077826,173.09920391167026,0
Christian,-82.77239206542542,-179.6591801411098,-79.47209613042095,0.2105255505724349,E,B,45.38418946691197,E,C,E,162.9040233725137,D,-22.63625775583661,-46.42606331314539,41.951632625302125,-129.72056256574106,148.30574284427001,1
Hindu,-11.129660756037731,15.11857858311785,110.88644805402782,-13.21974610001094,D,C,-105.54890286815461,B,B,B,238.51046767489078,B,17.46028215504671,131.09962895803238,44.491679906265205,-27.37621937579526,-124.5730042687408,1
Buddhist,208.33145605061193,21.52536054443146,-6.33154083860897,-67.38736492650473,D,E,-31.645500241673858,C,E,C,-74.36350455481082,A,-64.31362220831743,-12.386378716752821,-124.25904148262038,58.96998313544526,-51.25021744678294,1
Hindu,40.39738708263536,79.54463989939569,-47.07969489190142,-47.10133041718712,B,D,-124.92276993153976,C,E,E,-28.26674469900204,E,-60.065912994442584,236.88554543985592,-15.880108921156447,-137.86547208728282,22.23233922181545,0
Jewish,164.36372987809935,-53.83613260505902,32.358247419751805,-109.89584461208086,E,D,-117.77186130093915,B,C,E,61.236325485916446,E,-39.518119179834,-88.42173135216849,-5.561875570129002,129.43027948858446,41.89588238765171,1
Buddhist,-101.45451899984421,-22.385209312956338,-27.7411670954972,-23.235934895297145,E,B,102.16268608174086,D,E,E,-18.134129878250224,E,45.335118841213074,284.58218221852036,27.79138062856033,28.309180918516592,-35.19167946944668,0
None,-57.10188185920124,-15.599302746535395,44.92910278868392,103.83081599262098,B,C,17.381672771404567,A,E,D,-68.59543866967755,C,-63.59057700754415,-20.665473694431718,-30.689845537569276,16.649057625502923,-176.24550744963173,1
None,76.64963325977136,8.108072633727414,-38.21996168568463,-98.02394980586352,D,B,22.47277419642782,E,C,D,122.36085319012426,E,120.64555228997176,-157.67631068074826,-146.62811089800664,69.13706161673508,-237.88466017178274,1
Jewish,-43.59204255626361,-109.87959501106555,-120.00312939231846,89.2864436042992,C,D,-172.83592957472365,C,C,D,204.99078865280472,C,-191.65876770551586,87.40874908741209,-74.68393024019731,-57.444913237953145,107.7551069753222,1
Muslim,-155.56533052367357,-89.31563282048344,-59.224567443274466,-240.81615875996602,B,B,-99.54466736556593,A,C,B,-30.710633974471886,B,-26.273701018689387,64.77917924369692,-203.48562927797042,46.89480849416299,-117.23946877921566,0
Christian,-12.619301887950824,-55.782845106177135,-15.015688599390014,-192.10468476927718,A,C,70.55560016833019,C,E,C,163.89523141088918,B,-118.67380388355852,81.18530982612161,-48.5304600191255,0.12970287243404827,-173.86350692819346,1
Christian,-80.53446672369657,-122.6099977549026,-69.10068753191051,-27.71686772565015,D,B,78.2854883337278,A,A,A,-33.35670354189982,E,49.06939376145558,23.815694109745912,12.035419349146219,-66.50284550913491,37.57407772869496,1
Jewish,-13.454906758573998,-61.232996582020746,-34.186450192766024,146.12095147346503,E,D,62.05161600519949,A,B,E,-156.75196198538694,E,-146.03068253697631,40.89536493595842,94.85440573096498,295.7127556262142,-18.714917570274096,0
None,-149.38621786766024,-23.070740598265434,-55.01788375128246,130.8097803224106,C,D,-53.76328278431205,A,B,C,-15.28118578411748,E,50.40820873585935,98.03326758912542,56.575932545289284,47.07017350743609,246.10956364155498,0
Christian,194.36591837563728,-54.461694635631645,103.55372447124897,-34.85579294120683,D,E,106.4560888257579,C,C,C,103.19804561716364,C,91.201209746106,116.87585290783727,-110.2492291521114,-88.83980630338077,-74.9998920832125,0
Muslim,55.35774383499806,35.18126137074021,45.174576486378086,16.53763451636514,E,E,-7.03524815341226,D,E,E,-46.09198436161746,B,-23.00265653277868,65.95239623960035,-7.508087339110553,3.4452267155342033,39.91949351301473,0
Buddhist,-122.65765648272946,-25.518228052889185,21.76744527244416,-12.309088712555296,E,C,189.5899786949657,E,B,C,39.64459521076273,A,-32.665252887377186,-250.33065235365592,30.2864525740559,41.39341645001264,-76.99984188570127,1
Christian,3.035372317923712,-9.023514944685127,-71.93544000806013,-62.76750066038977,E,E,54.07465205162821,E,D,A,-67.73955321677805,E,118.29737043238705,149.05831122732081,3.7457466178992087,-14.417510135536387,-72.1951440454265,0
None,-187.5855971867278,113.56074211196956,-131.16520734914005,40.48010659540805,B,A,54.02281610044607,C,E,B,114.18635192402947,E,-4.2665813493013145,-88.50662796409048,13.387957131640485,-147.6671206340704,79.65509415020067,0
Hindu,26.31738298273472,64.72375082912784,92.94928216818649,87.27163249269752,E,B,-2.401253358071905,D,B,E,-151.8189572500155,B,14.76316471884355,92.32493900742469,62.88654277674512,65.44202396419738,37.060572234807196,1
None,27.855367459368065,123.2877633060737,0.6294474552632293,-64.90314467338611,D,A,25.394834635579144,B,D,C,-18.442958421180343,B,-62.25209448460285,-42.22195310645112,-132.7941338041395,32.12070702225812,-192.45207469942454,1
