marital_status,Veteran,gender,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Widowed,Non-Veteran,Female,Mexico,-52.96323827822881,A,88.89466734481881,B,152.55947828423731,6.417476927202034,-23.393137445640512,1
Single,Veteran,Other,Germany,75.48541368692239,A,-79.67708956192494,A,6.012874236398692,-161.45097696131984,10.951269094887744,1
Divorced,Non-Veteran,M,Germany,52.384336764872664,C,74.2002259450385,B,70.206090496053,-119.11102627566498,25.383640337341966,0
Divorced,Veteran,M,China,-53.04198802736075,A,-100.33822095919503,E,39.67932959469523,-112.59633935424735,-103.12363984703536,1
Widowed,No,F,India,29.588139242354227,C,-28.475107978769092,E,-35.04558565068373,-75.07869974974058,156.43252860176517,0
Married,Non-Veteran,F,UK,18.626745483642555,E,77.88003201052302,D,-94.42157569342707,4.020343792891809,73.88863884602883,0
Widowed,Veteran,Male,Mexico,95.79287672613168,A,37.52142155672715,A,32.78551585226218,12.818143595274384,-47.62257389968356,0
Divorced,No,Male,Mexico,-75.58206839286585,B,-2.3159563472827163,B,89.53796037612808,-106.9290538915017,-109.63387309276393,1
Married,Yes,Other,Other,-8.004944240847921,E,-149.17697907049683,D,-63.86154623466205,-89.38979073903727,199.76127934082427,0
Single,Non-Veteran,M,Germany,28.105168188518835,B,-163.79392887774898,B,60.31616531214238,-12.721554511073426,68.48924970735786,0
Single,Veteran,Male,Other,34.08288436828348,B,-165.44860931473355,E,59.55129559272373,83.64844994018348,-85.72449346378559,1
Widowed,Yes,Male,Germany,-81.53930962269587,A,88.8358695945401,B,-20.03165275488809,76.05474152264775,49.280255969706744,1
Divorced,Yes,Non-binary,US,-30.97135541307153,C,37.86497930647592,D,3.4121042370652175,-86.3621790850812,-116.79846728036838,0
Married,Veteran,F,UK,-65.65190928398184,E,112.39793386058696,B,-141.91096233567814,-16.95768186846208,-18.98430301496148,0
Single,Non-Veteran,Other,Brazil,-185.72232959618893,A,133.68545996625093,B,216.72626043556198,-60.766810147153635,137.85544639859827,0
Single,Yes,Female,Mexico,149.40456294983397,E,-112.68079143239538,C,56.800073082124456,70.69293802368209,-144.70599721347713,0
Divorced,No,Female,Brazil,123.81995669963794,E,-145.64939628424534,B,56.5462206232521,-84.50362722317962,-171.04518102551464,1
Widowed,Non-Veteran,Other,US,196.45339972894612,C,-154.38356359820068,B,123.6901982422181,29.576157791521023,102.44722065174714,0
Married,Veteran,Non-binary,India,88.99317037023883,A,30.093170167612477,E,-172.82447872682854,77.30146426453332,-29.884145038880938,0
Married,No,Female,Germany,-54.87518995653738,D,77.65367650711526,D,-45.262603407574375,74.45389874050167,72.9001988616852,0
Single,No,M,Other,88.96515036106169,A,-102.49902884003674,E,-112.73842678581121,-39.75890035182753,-28.235530765945686,0
Single,Veteran,M,US,117.25485855283999,E,97.57073257474569,B,-3.763291804440815,153.52489069675056,-74.29635682226032,0
Divorced,Veteran,Male,UK,16.894647440813095,D,111.13477033367897,B,18.154590168435732,70.07896913261128,-78.59593261625524,1
Married,Yes,F,Germany,-29.867547861569694,C,-50.92447029019252,D,-70.40856405457225,-31.34579605559135,-25.542160354994763,0
Single,Non-Veteran,Non-binary,Other,-55.32188892092381,C,-47.998797960747844,B,-52.963083753975745,-48.660985600254676,-9.487129433207938,1
Widowed,Non-Veteran,M,UK,192.7742942801727,A,-116.37898030774925,C,67.70491591018278,-101.87730584357419,73.20531449140472,0
Divorced,Non-Veteran,Other,Brazil,-20.726613642135067,E,-37.49042052860557,C,32.809855392039736,-166.1144433222221,-2.516976815675976,1
Single,No,Female,Mexico,-62.503503638812816,E,-85.75786886399294,B,51.9266059409076,-10.423261592668407,71.86646202038426,0
Divorced,Non-Veteran,M,Other,-30.32407297785359,B,6.253331026986741,E,-39.34205736700173,-126.39832688335969,148.4751706551043,0
Married,No,Other,UK,-187.58837238992885,A,-103.74559890386703,E,5.556110302488274,14.309009968825908,-3.7973149898217935,1
Divorced,Yes,Other,US,94.88526019757711,E,8.355436841566089,E,-10.631898961862207,117.15353018845671,-165.6654425125025,0
Divorced,Yes,Female,Mexico,-26.70847534684384,C,-23.01355534818765,B,89.6616851320556,-115.24059022767479,26.871993892527996,1
Single,Yes,F,China,16.34176619235227,A,4.966642573212514,A,-96.22991327514532,47.696232317264126,92.62303063325088,1
Single,Yes,M,Mexico,-113.96450084566538,E,36.34941338410062,D,148.03699277527335,44.77049370503964,98.73488829747157,0
Widowed,Yes,M,China,45.18135446896922,C,-15.195308451116112,B,-17.10057143871769,-50.959408259216765,91.75076685762986,0
Widowed,Non-Veteran,Female,UK,82.20075567574192,B,174.1988026579737,A,-93.65870000612688,53.544862790831935,-55.23865036436991,1
Single,Veteran,F,India,-18.346501377457862,E,12.36955490266844,C,-70.76896331224076,48.11539592567557,-160.80388432418917,0
Divorced,Yes,Other,India,-178.76563840030104,D,57.417520667146206,A,31.121305377737844,83.47771167962365,-111.69499354220889,0
Divorced,Yes,Male,Brazil,-3.1215550867009974,D,-67.65112116009684,B,70.65683667630694,-33.820771339371156,156.22533575144914,0
Divorced,No,Female,UK,-113.97013327625136,A,-82.93711783904214,A,13.98657225626027,-54.37982803044083,140.8627454334338,0
Divorced,Yes,Non-binary,UK,21.10239526649946,E,-59.4876069836853,C,-40.45782718471263,9.213490266530169,-141.25320618922456,0
Divorced,No,Female,Mexico,79.08196114964613,C,23.789840772664686,B,-70.38491475023083,146.9606938230363,-132.98096256096085,0
Married,Veteran,Other,Mexico,-41.272092807051564,E,102.70852056192976,A,-64.91737644608892,2.6804396198090337,-12.42837101374617,0
Divorced,Yes,Female,UK,-166.6210352169037,D,115.92739137692148,A,-85.48646321435336,-21.61269100543411,-106.31097009180046,1
Single,Veteran,Male,US,-57.70036509665908,A,49.483769443204565,D,-123.05509157412355,92.34251314887271,-13.2127544524795,1
Divorced,Veteran,Other,Germany,109.86523281004321,D,-15.893314129233833,E,86.11694782274733,97.36861461297643,-124.90671081706522,0
Divorced,Non-Veteran,F,US,-64.99272726920222,A,-43.63705303040751,B,-2.1924788789315164,-245.09750536446128,-90.86064174714592,1
Single,Non-Veteran,Non-binary,China,53.9234385955367,E,40.66791272583502,C,17.726881435125964,101.28187573030354,-22.71451652440995,1
Single,Yes,Female,Mexico,41.64296228831542,B,101.43952421947056,A,-47.33022023348183,123.03640262482651,-46.42294781871332,0
Divorced,No,F,Mexico,39.75005048042494,B,161.4053678586358,B,-86.86042176440222,280.06102725545804,-0.05716214227901125,1
Single,Veteran,Male,Brazil,-35.44025026334459,D,26.196575596580157,C,27.702367701256097,-113.35579825651423,-103.06448725769415,1
Divorced,Yes,Male,Mexico,-141.2164413639979,B,-10.512865440553384,B,23.93819092463879,78.9042612800628,2.744297176429046,1
Divorced,Yes,Male,Brazil,-12.861315456423556,A,58.32493803950577,E,20.85172536090015,12.32100937876091,46.70650914358906,0
Widowed,Non-Veteran,Male,Brazil,106.46564638286502,B,7.922919706108828,C,8.869388473303271,-121.12224775388134,34.35948686087794,0
Divorced,Non-Veteran,Female,Mexico,-202.39689633923726,A,-86.30843176117381,B,-96.55820340884436,28.81948363208135,-43.54098479468668,0
Widowed,Non-Veteran,Female,UK,-137.66301960171293,D,85.40509355403412,B,-113.09064489845917,-47.47056669935441,-28.825353948786958,1
Widowed,Veteran,Male,China,-8.31046477517478,B,-66.17740092061155,B,185.55210218782463,95.90890591344035,-32.1588236057953,1
Single,Non-Veteran,M,Germany,-126.7976554590031,E,80.39376774412904,C,-0.9726309108762901,155.20888179659607,-118.64263073905565,1
Single,Non-Veteran,M,Other,12.082814988839157,E,-26.501223842783467,C,149.75278691911328,-20.786810920081695,-43.26020332261874,1
Widowed,No,Female,Germany,-1.922893783522483,A,99.67555055632565,D,-100.36153417335576,102.29372540866319,-58.83222239408242,1
Divorced,Veteran,Male,Mexico,-92.1777952704154,E,96.8760998932423,B,-73.23180082721046,-218.87667560754255,37.82533894817126,1
Married,Non-Veteran,F,US,-159.70971090534005,D,2.837485994479593,E,-25.92312780773408,34.301675160038336,9.238854576528963,0
Divorced,No,Male,Brazil,-101.85478342489141,D,-175.54276061223524,E,40.974070257569714,-33.40028374726518,71.89730726231853,1
Widowed,Non-Veteran,Female,UK,-61.41276972210373,D,-65.27879948796125,C,-1.8850581940399755,-64.12876917829804,-102.23655107561711,0
Married,Yes,M,China,92.35923888079262,B,-21.639243996264245,E,-58.567304849638504,82.9770955859877,112.40081123850388,0
Divorced,No,Non-binary,Brazil,-92.37422103909752,D,24.708163314067313,B,-16.32414601429932,23.074554353308336,48.10245883153853,1
Single,Yes,Other,India,81.95611352473014,B,-7.212767061341991,C,-15.7211198633315,43.704024952018386,-71.24590815917493,0
Single,Non-Veteran,Female,Germany,-116.7342468278537,E,-149.8240182485802,D,-148.18612053824515,-155.7454622357877,-107.90508090842168,1
Widowed,Veteran,Female,India,-13.259773976401512,D,34.08356997231379,B,124.96132468263139,193.45076376540428,-92.85280179740921,1
Single,Veteran,M,UK,77.0476786750157,A,29.569956122151414,E,-37.01949848137133,-12.609757193500082,116.45371042343102,0
Widowed,Non-Veteran,Other,US,10.315909146736935,A,1.9984931233556051,A,179.2562296042095,41.81234985123495,36.59210860627632,1
Single,No,F,Other,302.3502049309518,E,21.906065953177386,E,6.190248003066361,-4.600639230207557,215.91616330251733,1
Married,No,Other,China,97.45143109159989,A,-80.03836187384661,A,-31.808088361918756,-74.35614777039623,-161.96176521516486,0
Widowed,Yes,M,UK,158.86947771535074,E,36.8268742486807,A,221.99920471639584,199.62497250764238,-52.87614927052794,0
Single,No,Male,Germany,-7.653543360070246,D,-181.6722700508116,A,103.99093078204366,14.409106351371756,-100.74814917623965,1
Divorced,No,Non-binary,India,122.72377308679457,C,10.18207351036353,E,264.5544511040892,-77.27738555830733,-23.150513749658355,0
Widowed,Non-Veteran,M,China,-104.0293335835123,D,-87.94477674411124,A,-121.74960397525392,127.22064354210254,-163.3940555586967,1
Married,Non-Veteran,Non-binary,US,-55.43184324471769,A,-21.291005472407303,E,89.68825838206058,-185.00570670072568,81.73161856822257,0
Widowed,Yes,Female,US,-26.44771564599249,A,137.5657172962575,A,-155.3960821585041,-61.44008448911422,4.202137464698119,0
Widowed,Non-Veteran,Other,Mexico,-136.5867559200328,B,-63.2560790844083,D,-170.60705985042708,1.692092051627463,-35.5391146773318,1
Widowed,Non-Veteran,F,Other,42.63987968463956,A,40.4213295207323,B,77.94576082303047,-88.20228703209924,-17.712307354972594,0
Married,Non-Veteran,F,US,-7.89560007570479,A,178.63195356970272,E,38.77200429768698,25.342623173817742,159.35398302613945,1
Married,Yes,Female,Brazil,91.34827871362828,D,97.88868167501421,A,-355.59860139968913,115.69092463520016,242.96305968246114,0
Widowed,Non-Veteran,Non-binary,Germany,1.8509247005293015,A,6.93210917201925,E,-113.0010785195438,146.98396896702852,13.332692591432133,0
Divorced,Yes,Female,India,-104.31523072224927,C,85.93867577489162,C,-15.563558451566667,-94.217764720864,-35.742495114235965,1
Married,Non-Veteran,Non-binary,UK,90.39846540269468,B,44.97890340569687,A,19.59646015290364,-41.13399598037548,-34.954662424742054,1
Widowed,Yes,Male,US,-31.28227025643966,D,21.661908721279147,B,116.1022254727287,190.87266749059947,-77.62641853584198,0
Divorced,Veteran,F,Mexico,80.4008526400223,C,44.61743673599926,A,176.39450890759335,87.47662324407708,96.8600442721056,1
Divorced,Non-Veteran,Non-binary,Brazil,254.49121528834402,D,78.52776350468076,C,-90.8477304503827,-136.2383951259122,-76.19368582212813,0
Married,Veteran,M,US,-18.31689144578526,A,19.811504030810127,C,-55.31720842537088,-93.71476753449059,119.44536878707804,0
Widowed,Yes,F,UK,-56.097502532382,E,-111.97922529051507,D,-195.95185598779398,-3.6165677625364783,-78.55161861076431,0
Divorced,No,Female,China,16.69401181825155,C,192.19257058936125,C,-23.62591629004573,-14.224214785953135,63.712335043782986,1
Widowed,Non-Veteran,Female,Other,18.526066878682627,D,14.913431979646175,D,8.187916622935456,48.26376595042425,-111.73005814159589,0
Divorced,Non-Veteran,Other,UK,-90.64978781595596,E,40.44611247549732,E,-167.5127622558356,9.856159758069495,63.95078058325746,1
Widowed,Yes,F,Other,85.67519520211803,E,7.260675362766984,B,10.456763733881436,80.66722251871451,-52.89448192905377,1
Widowed,Non-Veteran,M,UK,-15.197177629938766,A,71.48722230935309,D,-78.51396189018664,-100.8931063320277,-27.883837964337754,1
Single,Yes,Male,India,63.1365944458661,E,112.03747322642934,A,-111.06506416555513,170.19964733171065,-63.127560327218305,1
Single,Veteran,F,Other,-78.8004695067083,B,-5.045334113489072,D,24.956381027374903,132.93064985864484,-4.598509433707569,0
Single,Veteran,Female,China,-118.1154792117812,D,-15.404071274576946,A,34.034723400614766,-7.036607398017153,95.18718036509698,1
Divorced,Veteran,Non-binary,US,33.160002349895784,C,-94.43619634602499,A,103.7803396634925,204.37874297552932,-159.3210266691132,1
Divorced,Non-Veteran,M,India,61.09713469842454,C,-34.227773765627354,D,116.37468093014922,13.718480079100349,-177.0659026851264,1
Divorced,No,Other,UK,65.17206144321068,A,-36.96546288642894,C,-129.69433194428117,9.560857462686172,-60.59650500397106,1
Widowed,Veteran,Female,Germany,58.431577008048826,E,-8.020337587240062,C,23.90526180448707,-70.81190490818398,-184.2324066863512,1
Married,Veteran,Female,UK,95.81084714823848,D,-198.19897355042076,E,-91.17165210707137,-245.09853266179636,191.6356732090847,1
Married,Veteran,Non-binary,Brazil,-177.12399936676553,C,25.83450183019857,C,144.79035307771295,81.81029008487334,-217.00951467251036,1
Divorced,Veteran,Male,US,-74.07031728501796,E,-60.17408573456676,D,-56.61375827626345,68.35158706735419,-128.5992004691886,0
Married,Non-Veteran,Female,US,-53.19062122291632,D,55.65290643026458,C,75.14937707538871,111.3859355251972,101.53524105706045,0
Single,No,F,Germany,26.474763439675662,E,-47.2157619891746,A,38.273320818608866,30.347042288423047,-183.0496581150477,1
Single,No,M,UK,-69.9753880730282,B,-213.98830977483692,B,10.289421820899149,-103.34538073848456,109.88024029337882,1
Widowed,Yes,Other,UK,-26.48103717627968,C,31.462267528760375,E,-156.08845046986283,-104.02925193789609,82.16505684997442,0
Widowed,Yes,Female,Brazil,-43.21386571675067,A,-148.85434773863645,B,77.98419051185627,69.4804244234706,-12.49103542974365,1
Widowed,Yes,Female,China,-39.87308432477742,C,-5.70234565317345,A,-200.5809713879477,26.866508027074104,8.283389129651287,1
Divorced,No,F,UK,-99.66456261017193,E,58.4188186042345,A,-18.563003514774586,-61.5815603706564,11.476861924506698,1
Single,Veteran,Non-binary,Mexico,-221.11808955820766,A,-32.47417892966957,E,14.161326991520168,-90.33899131128577,69.63863001164825,1
Married,No,Female,Other,35.304659596270014,B,246.56791643507142,A,71.28214610497217,46.76816065808417,132.81015589870327,1
Divorced,Veteran,Female,China,158.4500693945019,E,54.14331013413835,B,19.45196118269227,-204.54572115184044,-189.59266718588214,0
Married,Veteran,Non-binary,China,62.020826277280236,B,-28.592578266099096,E,-144.7613476129925,-69.78408369574541,-160.24837362534063,1
Divorced,No,Non-binary,Germany,-49.42791532447773,D,-134.7907980683902,D,-73.76522834019545,-190.5695092078559,97.19339400942295,0
Widowed,Veteran,Non-binary,China,76.27727194532467,B,-193.36132949841934,B,99.34926269750088,-89.01997166819834,128.18683687154245,1
Widowed,Non-Veteran,Non-binary,US,85.94602042026946,D,-216.2221181289317,A,3.012259285134938,-58.80530621817064,109.50154252865435,0
Single,Non-Veteran,Non-binary,UK,33.949491887901225,B,-39.83815663396805,B,45.43386020122034,38.384614982993675,30.754445999838964,1
Single,No,M,Germany,-42.02708093881783,E,-50.287797761374996,D,52.261139498718336,80.8246750499207,45.232868238965644,1
Married,Veteran,Male,Germany,-49.06795177606765,C,-32.887445305979334,E,199.86372386757913,-70.52054017644242,27.480178293408635,1
Widowed,Yes,Non-binary,Brazil,132.13035430834876,C,66.90012435094813,D,35.214695264195065,63.71520381354296,-32.92282408619151,1
Married,Non-Veteran,Male,Other,23.350329255269784,C,-0.7749655196706492,C,95.2487619948563,4.742818492626182,-81.67535901546924,1
Widowed,No,Non-binary,India,229.5950862310015,C,119.4477501047638,C,124.5082797255753,-19.82469046138518,139.42989062412778,0
Single,Yes,Male,Mexico,-23.55585761864453,A,-49.54306117833524,A,-161.10700680122875,-189.59670499396628,-122.24225964751676,1
Widowed,Non-Veteran,M,UK,12.443672452015129,A,-12.334467680765677,B,255.89342697398766,-145.6377717499278,-18.475253941443253,1
Single,No,Other,India,-82.11103740741027,A,16.78754191559759,D,5.680860783658211,-170.8913647512761,-227.7834376469885,1
Married,Veteran,Non-binary,UK,-156.1287523153486,C,-41.41653947631146,E,-30.903137949450247,33.67026089679613,116.74906612122784,1
Widowed,Veteran,F,Other,16.662502905561055,D,-13.892125191519952,A,104.91798603723154,29.297589404183107,72.05458074698247,0
Single,Non-Veteran,Other,Mexico,-5.712466340473734,D,8.748837581839682,A,-119.87335382022349,-7.707750533470064,-126.27922966759206,0
Single,Non-Veteran,Male,Germany,62.82488620107634,C,-197.40513214472145,D,-107.88568593243315,17.050693983826264,59.1877974364065,0
Married,Yes,Female,UK,212.9301563976547,D,194.5843434556173,C,-181.28979841698546,-303.28684870802266,-15.63679178138714,0
Divorced,Yes,M,India,-85.91085906910249,B,-81.97700168384007,D,43.14213192187521,94.2172410302697,3.3686632166088653,1
Divorced,Veteran,Other,India,-72.4388875700043,E,72.10645674862138,C,-90.0715647235825,120.43395741519767,-61.761243807981536,0
Married,No,Male,Brazil,93.18578045182903,E,-141.38482167776712,A,124.9263662319433,-40.756453731378286,35.82479193082862,0
Divorced,No,Female,Brazil,-181.60401083954392,C,90.35226692766908,B,163.284162751779,69.95568551928105,97.93520864758698,0
