faith,birth_year,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Muslim,29,Mexico,-148.00459264357545,-131.7974902002234,206.43414169658024,A,A,D,A,83.49391951621702,D,-79.94084212211384,22.653212426326842,B,1
None,91,Other,-91.10881063541152,-110.85968146270145,-18.2792404636149,D,D,D,D,52.67825408702962,C,-94.5836651544277,45.582875324466784,C,0
Other,44,Brazil,70.33320951238959,104.63968301201672,155.12143204183323,B,D,D,D,89.30490996924499,B,-14.120196307110536,-40.48224110615541,D,1
Other,76,US,91.33718192977868,20.65078419477106,97.75133930534655,C,D,A,A,95.96068598597252,B,-70.71656596163842,-89.95735583244763,E,0
Jewish,48,UK,116.97686359125059,-65.59907411933156,-58.96673386049779,A,B,B,E,110.3155125857753,B,27.565251203802493,65.8893699557041,A,0
Christian,56,Mexico,43.32899706004097,161.11823842096786,162.01606728467937,C,B,B,A,216.50224283892547,A,-4.771880183671037,190.43282494594425,B,0
Christian,24,US,-49.80480008360402,6.134069223247719,235.27323344102166,B,B,D,A,-27.473037822195167,A,7.110065384411572,97.0215104376057,A,1
Other,95,Germany,89.87066590555557,27.913524891346597,71.14517661091642,B,E,C,D,-191.62285144538328,D,57.48552839770535,-153.6612324511577,E,0
Hindu,30,UK,-18.677551428324097,139.8961759771305,-91.13284410943912,A,C,B,B,-6.762320327516054,B,23.32259405110168,-151.36139023236794,E,0
Jewish,68,Other,30.47673186423548,-69.0890813499237,-1.2648671510020124,D,C,D,E,-128.3440031242446,B,115.77579757134431,80.97899916924449,C,0
None,47,India,6.492715999125967,9.590448656148485,-51.2766781654101,B,B,E,C,187.14464032975516,E,-7.054592656157601,47.25404928911205,C,0
Christian,63,Other,169.04609214437673,-91.87259788131158,-45.17998135642915,D,E,D,D,83.98588891026239,D,-161.79304113028394,101.1144875333863,A,0
Christian,38,Other,-155.57910455543245,138.3917602528307,52.049310942531804,A,D,B,A,-15.991864863315767,E,-29.78052147059309,-224.43660126279755,A,0
None,81,Mexico,-52.04247190983219,19.603628737051313,-154.8615951472798,A,B,A,C,111.68543599166757,D,-47.60098673496651,137.15248134598372,D,1
Christian,50,Mexico,-92.81917074337204,-101.82572969170198,38.19603050403505,C,B,B,A,7.250241829687226,B,-4.72798205988504,-23.64807649828307,C,0
Buddhist,42,US,-45.64591338813581,149.18323783873444,-140.75754424675267,B,A,D,E,-63.73444619736102,E,89.42944871214846,-201.1489985118308,B,1
Other,98,Mexico,-39.190296348211504,18.985917569084236,77.33496711399071,C,C,D,E,176.02548008972377,A,87.31327873644248,-62.797971530285146,E,1
Muslim,63,India,-40.20026088456683,-115.60371342334732,-205.98316627051315,E,C,D,C,-31.60977401079597,D,-27.15754936393553,148.49866046433613,D,1
Other,79,UK,-158.53147455751494,6.094987768838848,33.632806648031924,B,D,D,A,-125.65236165219349,B,88.30269282355279,106.69362003871166,E,1
Other,66,Other,-143.70045219079216,109.40318051810497,24.760003494526334,D,C,C,C,-48.39886557511593,E,82.34078267197444,89.71350885664971,D,0
Jewish,71,China,-113.76734881651294,9.444937279220039,-70.1636665153562,B,E,A,E,105.0673613906081,A,10.909281994090477,-74.08719787508178,D,0
Jewish,73,UK,52.500772310767694,-46.73243218122387,-28.158867932010846,A,B,D,C,7.324519330247556,A,-9.167833521968358,-168.87692993185468,E,1
Muslim,97,China,-58.19543370106198,158.740475613051,-70.21327335419535,A,C,E,A,38.745732306492414,C,-33.97090955659697,-141.20880767160224,B,0
Hindu,73,Germany,9.945710355429258,85.44019964040692,39.277016574803895,C,A,D,C,122.63621189023873,B,41.2815278353825,-187.22057099199955,E,0
Other,90,US,4.16169416721044,-90.68135636246562,-11.845664011308635,E,D,B,A,60.23714149889027,E,-36.95535492146927,28.726005062957288,A,0
Muslim,61,Brazil,95.0417620671545,-94.82818998915646,219.85752123981368,D,C,D,E,125.38960383758774,C,22.289687478724478,179.1757873517137,B,1
None,85,India,212.18708919526716,102.63804618987147,184.125919100593,A,E,B,E,-265.66691223232215,C,83.53278921113873,96.46867004958591,C,1
Hindu,60,UK,-146.04934318023382,28.515545560073775,3.0840004368479184,D,E,A,E,11.072532700879009,A,-20.57101492987569,86.9517044216456,E,1
Other,86,India,47.2929403909781,102.90229114825323,-103.0647361770956,B,A,B,A,-45.64753747546921,A,16.304264799382594,-45.43119564052205,C,0
Christian,82,US,84.20601500281629,69.35994966525824,49.09123319712346,A,C,E,B,119.95791528970166,C,-11.618484051208446,38.77685176078719,E,1
Hindu,93,Brazil,-42.39597475013525,150.57444829840347,-124.11913609093455,D,D,B,B,94.56010568328803,A,18.85329225746552,148.63102724211677,D,1
None,64,Other,-141.44490677579188,12.943971562745087,-78.55883624132409,A,A,B,C,-27.29136991412475,E,82.72738033749508,-84.7188602081681,D,0
Buddhist,71,Brazil,32.26880414338558,10.81559020712132,25.17794460134733,E,A,B,B,97.40184021813168,B,134.6688067842076,30.143359041764157,E,1
Hindu,72,Other,-183.1260602059569,35.41028445289331,-48.01422209233796,B,C,B,D,-24.444179804638676,D,53.7617105410367,212.63972881100187,B,0
Buddhist,61,India,-18.44631019392094,-46.1339446413786,13.77778288442181,A,A,C,A,-94.48801403386435,D,-18.604669966863334,-160.82463411218293,A,1
Buddhist,52,UK,102.71224287585082,31.34543968573325,25.964990540427195,B,E,C,A,-54.50398488145943,D,-60.528747926847394,-107.35897462070692,D,1
Muslim,74,Other,-112.7098079406712,-169.33026504205947,38.98083981897466,A,C,B,D,23.592704454539632,E,-29.93444446210191,-120.74630366293336,D,1
Christian,53,India,104.80705372357974,-96.99762292449881,7.583618189241875,E,D,C,A,56.012709061206934,E,-206.67358505809634,-38.09168022871274,A,0
None,20,UK,152.0216638335068,28.452576033260428,40.64451230579056,D,C,C,B,4.315447120406158,A,-39.9284971868825,-9.948760482064564,D,0
Buddhist,41,US,-134.6090370220111,-25.843625731374047,-3.508514078626876,C,A,C,C,176.46375422149148,C,62.98978289664095,83.60774087426493,C,0
Muslim,89,Germany,47.893143642240446,-66.77057609106892,-161.62632529036816,B,C,E,C,-36.80102221498144,D,0.40084311048637866,-114.73006811905468,A,0
Christian,47,China,-41.277079117607016,111.84080780580948,37.31054273206088,B,D,B,E,45.6587537452488,E,33.544594621127,103.357499853708,D,0
Hindu,20,UK,41.508791051174896,48.31811948815519,-36.857531832567325,A,D,E,D,57.65847081209016,A,-129.09631090831954,114.57361384095601,B,1
Hindu,99,Brazil,-100.1807058928964,-42.55982637297505,-50.03867080806115,B,B,C,C,-200.61270938994892,C,-29.19452618660772,132.71952892700972,D,0
Jewish,52,UK,76.84951860512867,101.9175382978193,-132.1465760662601,D,C,A,D,-208.75631800316992,D,-156.1895910585252,-34.27478476898395,D,1
Hindu,96,Other,7.440763699426793,-25.900121545180937,33.110219083880295,B,C,E,C,-75.08649420257562,C,87.47378202906395,-184.94539149170265,D,0
Hindu,36,Mexico,18.43393847440978,108.39825096168497,66.62349966406039,C,A,A,D,32.80431016557962,E,26.977443320284976,188.0154573813954,B,1
Buddhist,80,Germany,-1.912595768062308,-128.7786788775824,-71.56173984873251,A,B,E,C,-106.7859202112486,A,-129.41279936363452,-123.91645659599303,E,1
None,34,India,-124.92482844540858,-118.57853843144963,-67.89782233184992,B,D,E,E,5.373999275121108,A,46.25411268981317,44.519697715287144,B,1
Buddhist,69,US,-164.18664866085078,149.05559759809134,-15.897244203052086,C,D,C,A,-62.3172077981668,D,94.92571987068182,-157.5488444838453,B,0
Muslim,80,Other,96.744828912658,13.606719905668868,162.0821833925639,B,D,C,E,-134.5399391635895,E,-11.314888466359685,60.039195633781084,B,0
Christian,29,UK,2.4752102016143556,56.15761740844219,75.03859025232626,C,B,D,C,-155.9664718167398,D,46.27521489709852,-129.60080476057902,E,1
Jewish,25,China,57.07152252087213,5.174215932792916,144.04713828702668,A,B,A,E,-81.77037041808714,E,-130.0449814716734,24.45517335088587,C,1
None,78,Germany,-4.740211460300933,60.3305467776626,133.70137170547792,E,D,B,B,-41.9077346777856,C,-111.18767283956413,-10.73609061511987,D,1
Buddhist,49,China,-83.97867430381592,22.472418090553308,60.15302048823836,B,A,C,E,-101.48166027391655,C,47.06398649034975,1.20929157323582,B,1
Muslim,19,US,-69.50402720557356,-31.82849953926821,-167.59843152608772,C,D,B,D,172.40371394304012,B,54.823330760619186,-99.55899026775597,D,0
None,31,China,-36.9543149426342,-192.57203585454735,-68.12427954269211,C,B,C,A,-118.55015739086392,D,-95.47180235036788,-188.2281502867327,C,1
Muslim,20,India,39.4941655646124,-98.06253173191905,58.84501768851822,E,D,E,E,88.67708000252244,B,-46.9361757141517,-39.35096300388361,E,0
Muslim,77,US,-23.837563380433178,-129.36214192132815,35.92880060822985,C,D,B,D,-90.30001578099765,B,47.79554702780616,35.683898545565526,E,1
Hindu,33,India,85.71707739005915,-124.36393116072475,-2.8672303021592196,A,C,B,A,-126.30140175176695,B,106.07248202736876,-35.08272414205161,E,0
Buddhist,69,US,38.14548398140692,9.802327690136776,31.980267346114786,B,E,C,D,-112.57105495176228,B,-26.168892829312373,-134.25591827883923,C,0
Christian,88,UK,-200.97910170331724,-134.98219312631005,-130.71334072786718,C,A,C,E,131.07529941319532,C,-4.310447171369951,36.460141311373405,C,0
None,29,China,-9.512370145091957,34.182806815816704,-98.14176683152523,C,E,E,A,-112.2375585268392,D,5.604334408835091,125.58072024501345,D,0
Muslim,44,Brazil,-31.779577413479608,-166.23207107960275,102.85046189941332,E,C,D,C,204.9167106383675,E,28.994977568491166,-34.46067462993837,E,1
Buddhist,93,US,53.61203979922118,91.76275537369851,58.36733061843616,B,D,A,C,42.04230811969409,A,54.862760424580294,66.78618268161196,E,0
Buddhist,31,Brazil,-66.92054806036045,54.4924604594057,-170.25486310904984,E,C,C,E,-91.27886452897346,D,-5.65534190844302,22.970309147387425,E,0
Muslim,18,Brazil,-50.72569314854016,-0.7514109765065646,129.69279001252164,B,D,E,E,-40.045955325353226,A,93.7442705888807,-22.26790602484613,C,0
Hindu,24,India,83.67992270585852,127.81164174788573,147.15302925973376,A,E,D,D,-151.3219576902907,A,18.793147081871066,59.09068368826655,C,1
Muslim,39,Mexico,3.3502145387951336,106.24766904105954,-152.12489149892497,C,E,B,C,53.72099779314959,B,-191.0299811693237,-20.613231479456616,B,0
Hindu,74,Germany,7.854873298322253,85.30323109588221,49.38545380245064,D,E,B,C,106.30343983017163,C,38.53245274382361,-149.9141473957765,B,1
Hindu,98,China,-65.54921809010408,84.75643660978307,-89.97008832758013,B,C,D,A,206.83889655626945,E,-4.442181494137877,-64.92271847690407,C,1
Hindu,67,China,46.826728445280104,33.915003599550666,-32.239806160039734,B,E,D,D,-93.65086206579107,A,-75.02020835061506,-43.71115762360803,E,1
Buddhist,87,Mexico,65.8634732961838,11.817433650942705,100.80102609021655,E,A,E,A,113.02256913293769,B,-141.47047385316768,151.93196675515773,B,1
Other,74,Germany,-81.59528387053663,-32.37067260128644,-112.94069656282137,A,E,B,D,229.88148316746475,C,106.5198512969047,57.565338179642744,A,0
Other,75,Mexico,15.289072414034019,23.982071542340215,171.0121533755561,C,C,E,C,-102.53659133113939,C,77.33294817666366,165.29731117350096,D,1
Other,53,US,68.45883639873433,13.31973452779008,117.94512863988756,C,D,B,D,-93.57645122460464,C,-30.70808706231421,-110.76653472076745,B,0
Hindu,92,China,21.944206725408,35.482870539177,-23.301578172881566,D,C,C,B,106.06612949034404,B,150.34983906036499,84.10845840542275,A,0
Christian,54,Other,28.445568031580603,-101.52970206757685,-89.16364398784525,B,B,A,D,124.7938845755699,D,-25.87755054303215,72.72024429177736,B,0
Muslim,80,India,-84.7565995118173,154.8487231961809,-44.60023030942504,C,A,A,C,-54.62109531396027,C,19.271685014399335,-186.28944549892407,B,1
Jewish,88,US,93.91655156120177,130.90068427618468,80.8631561852688,A,C,A,B,28.269096610782896,D,-23.10201011519576,56.000029953481146,B,0
Hindu,51,UK,115.65939951177788,5.483270724300141,-38.602899021391984,B,C,E,B,69.64873437654013,B,-100.44417240310146,124.59702832996375,A,1
None,64,UK,18.87965245253536,123.13496972584319,-87.0867932506067,D,A,C,E,39.2022996019692,C,-39.40663682301535,50.624691316149736,E,0
Muslim,94,Mexico,-77.17005073752887,5.459370917751906,69.18621023379745,B,B,E,A,109.9313769575079,B,112.34333907624662,7.639611391086786,C,1
Buddhist,95,China,-16.440596438414417,-93.87893011225115,33.593894372323035,B,C,C,C,148.27447069718738,A,159.1328960422198,56.5297979315973,A,0
Buddhist,50,Mexico,-33.36976885120829,-67.42609835979178,-90.54790063383857,C,A,C,D,-22.134821816418015,E,9.211086116244651,43.84600462946244,D,0
Christian,22,India,-17.28801508664766,-47.95615931411001,76.06434928187905,B,D,C,A,54.707956266743196,A,-66.08678487108445,-96.229770108599,D,0
None,73,Other,140.27552584866004,-22.69837071371439,-17.95710962726923,C,C,E,E,77.18440867178992,E,-67.45555380800612,7.446214464605802,D,0
Hindu,31,Brazil,-112.510901600045,69.08502689853113,-90.63418653474467,E,D,D,D,-97.83589944495598,C,194.89645987593917,-12.585308195158925,A,0
Christian,50,US,-97.19154172090892,-9.508038075098181,28.151529494949695,B,D,A,A,-247.6848987092597,E,165.91649308961343,-10.568560866234177,D,1
Other,23,India,-52.36965393054006,-30.931984313539424,85.25083744856201,A,E,D,A,24.678293395796317,C,53.06346966850817,-7.022784983262821,D,1
Christian,98,India,-59.19535445429601,-39.05521418257901,-1.2874549251095673,A,A,E,B,-284.11200789062036,A,40.28087178652568,-11.641670606938929,A,1
None,83,UK,-65.5236189708563,-71.45621218399081,-88.9489641946519,B,E,C,A,-151.83783331860508,E,-96.39994357728625,-47.3900819636297,E,1
Other,76,Other,-198.09567590901847,16.077936675659014,34.77215006744306,A,D,C,C,23.11147596069624,D,112.46410340043302,-52.842424432813054,D,1
Buddhist,40,India,68.82602776984334,-124.53352397153235,144.8734282911931,B,D,B,C,-159.72551685050576,B,89.02904221548802,-11.850955464302784,D,0
Muslim,83,US,27.65061915793327,42.33597686580228,65.32405254000336,A,C,A,C,-191.9351869806831,B,102.09422972007718,-20.727198440397196,A,0
Hindu,42,US,26.42374182006968,-35.52430298598716,-96.05590524756548,B,B,D,E,67.11112991592596,A,17.847140303795094,-108.13909444509859,A,1
None,46,US,26.30257484664793,142.61006289402707,-18.584366572636867,A,A,C,C,-97.79438175550972,E,59.11705524128962,-133.5785256442274,E,1
Other,76,China,-19.840995691444952,-78.68818815945879,100.0950229653719,C,A,C,E,56.890096702971334,C,52.42826464409649,4.099113927551617,E,0
None,42,Germany,60.35481299676728,154.9709320096161,24.35272291010497,E,A,C,B,-137.01365605348767,A,-137.60383405569868,117.51914111269046,E,0
Muslim,52,India,89.13141770992394,-78.90670120067975,123.7849603234502,E,D,D,B,130.45400150579445,D,1.1315195291263498,-119.3322974615932,B,0
Christian,70,Mexico,-42.067723379450655,2.4691117381648144,-9.954783164901041,E,B,A,D,83.98461053252552,A,154.41737202035378,66.85187665897837,D,0
Other,99,Mexico,-9.331801972429473,-36.89788039544942,-73.34893564803883,B,A,B,A,193.45674223654063,A,-98.7666685189655,-15.404473559632265,A,1
Muslim,82,Other,-3.7510708123211507,127.87076196446418,-35.40452014316573,E,B,D,A,-21.39543750112653,D,57.017394872566854,15.804533418629447,A,1
Muslim,39,China,-113.26432813637398,-95.54557801754717,118.17062335087081,D,D,E,E,138.14542160299848,E,38.043175179818014,-42.1521518254452,A,0
Muslim,53,India,27.766497081356267,90.5183234848021,100.37573642485435,B,B,A,B,-4.881715640350078,D,88.21012481192089,6.602991617849304,E,1
Jewish,65,China,-130.61731926183361,62.81420678684025,94.11907454799908,B,A,D,A,115.98140193865301,C,-36.73046571438315,111.56261667648175,C,1
Jewish,81,Mexico,-28.103638064587077,-106.94567288687202,-105.11281817691665,B,A,C,C,127.57434401564602,C,-297.32558770043613,-105.03337376445899,B,1
None,73,Germany,-44.26959265095505,-32.77457841874471,62.21338437452151,D,D,E,E,120.46668496796961,D,77.60661394604412,65.07819739090239,A,0
Hindu,95,China,7.2283051475021205,46.37082531058937,196.76574966945356,E,D,B,D,-126.20142353771683,A,-10.303627513091788,-105.89254237563894,A,1
Buddhist,70,Mexico,-168.687098194058,-39.67054918104592,96.59341220260825,E,D,B,E,60.637177288216606,D,-9.395863730399869,162.4717361985251,B,1
Hindu,70,UK,-2.959081158998564,91.55486788897372,95.88577558453359,E,A,E,C,222.84642249890788,A,104.65729352515835,-60.630359685777215,A,1
Buddhist,20,UK,77.92330581447625,-78.19400108994351,-60.83044763977801,B,E,B,D,-2.391022831317631,B,160.40024947274324,-50.38677211167545,C,0
Hindu,39,UK,-17.179956757824336,-20.966583713388268,40.4385324253179,D,D,D,A,37.00473829092473,D,-166.64986077490013,-21.685208626399657,B,1
Christian,99,Other,139.88646653759795,-53.01415199010157,69.94144971821397,A,E,D,A,-139.4384974267321,A,42.885258082638735,43.970028184053916,B,0
Muslim,85,Brazil,-152.67597812066077,15.504008694736951,57.34717887092666,E,B,B,E,42.38762487267015,B,-124.57543241044324,-12.041454504944076,C,1
Other,68,Other,-54.18052060102006,-68.40547300337917,205.93704655581476,B,D,B,C,26.05622153970058,E,-85.52284644926486,109.6283292534916,B,0
Buddhist,51,US,31.272549694598055,-28.35056539453285,-57.94906969551994,A,C,C,C,-74.73421855055858,D,116.29068365818449,47.715520583586255,A,1
Muslim,54,UK,39.07423031335633,8.729823975684118,-121.5927519429172,A,B,C,A,-31.47499737289915,B,-44.74746402379191,-51.885069779857204,D,1
Hindu,90,Mexico,-38.857938661713796,150.1949972420483,-88.80814721026275,C,A,B,E,-125.5698891737008,A,-11.246582440513544,-59.72074694411238,C,0
Buddhist,83,UK,3.2163258080223,-67.54229632481707,20.299952143400137,D,E,D,B,-16.86116765513434,C,-203.17761924365948,32.49769754844563,D,0
None,43,Other,-22.679799709365387,80.57358099877497,-0.7518520004070893,C,E,E,C,-174.71124165398876,C,154.6385702920701,-40.305262461543,B,1
Muslim,47,Brazil,-4.4909851219495724,-27.193133091897653,-29.161170748972935,A,B,D,D,-140.9153907769294,D,32.89303861720877,-30.6627585108935,B,1
Muslim,73,UK,64.1497971494068,-166.49826469636304,-56.41276761530653,C,C,B,C,-44.501175321484425,E,-13.991260784997605,74.30957546270737,A,1
Muslim,47,India,21.260342439297432,-162.76668431469378,-133.5188014814928,C,A,A,C,189.32293072251244,E,34.01962800068905,-135.3544774159986,C,1
Jewish,87,India,0.3962626176358886,127.53620307297933,152.45985506088138,D,B,B,E,183.76764259225735,A,-132.4716761513239,84.55120770868419,C,1
Other,93,US,0.9741063167946935,-79.78924890978232,-215.78057021102538,E,E,B,C,-115.39093029538319,A,83.81180778391692,27.541713710280614,D,1
Buddhist,18,China,-66.5335988010705,84.46434475770627,-94.49414502907621,D,A,C,E,78.61132807102138,D,-128.23501795250104,-53.24883395160753,C,1
Buddhist,90,Other,132.84646925573125,166.41394602957726,-86.43535526305234,B,E,E,E,-182.16498115643182,C,55.139230852275304,-45.58494694452022,B,0
Muslim,45,China,196.24282614848937,-122.56264505405684,-60.12560001331529,A,C,B,C,-42.135950683269236,D,83.88474478667311,17.71244206677927,A,1
Christian,42,India,-116.65299978399375,-11.29467755549743,15.478731430560815,D,B,D,E,-151.4369213079573,A,71.73907801545387,111.51151230160681,D,1
