country,anos,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
China,60,18-25,21.1573287425311,135.1246007554686,-166.64018462527187,A,E,C,A,D,29.308919139784738,-68.54241844100802,B,E,C,23.82088022905091,E,118.63903483537376,-137.11525289636114,1
China,46,36-50,-52.03107089038903,31.41112087642961,20.553145711576875,A,B,A,E,B,86.80640061926394,188.66971207480412,B,E,B,-20.798080473607115,C,-60.18450423760392,-15.596740698275196,1
Germany,76,18-25,7.391265793022664,186.75728470449243,-21.20447633941485,C,A,C,C,A,-65.76976550568729,-29.486093292231992,A,C,B,-142.35113341155397,D,-181.11446728050623,-22.72095263772022,0
Brazil,70,36-50,-14.415731012455979,-28.18840981916318,22.53338538751274,D,E,B,A,B,-72.36730447318457,-120.26233755441409,E,E,A,126.08859800917298,D,-42.9272830691418,53.524547754905704,1
Brazil,23,18-25,-47.92304126964945,-267.07166056384284,15.22687264056539,D,D,C,E,E,-2.7484845021860163,-113.6454599540451,B,A,A,69.19932670293272,D,-4.629863046826252,-59.83669514774665,0
UK,63,51-65,-35.534650788231275,-127.06053327072244,64.8924299129101,D,D,E,C,D,-94.56530817425475,-63.98617657674832,E,B,A,-102.619230831171,C,-76.45249993045293,-99.5815744690748,1
Other,48,36-50,-57.25915390921501,50.12848329403094,78.98541833922512,E,D,B,C,E,92.76734888251255,-49.02286446739504,C,C,A,-116.24839559680463,A,33.69547655026873,-61.126682867232475,0
Brazil,20,36-50,-46.85690271793174,212.33614783165996,-8.123368894528236,B,A,B,B,B,113.96085315808683,73.71415372916682,C,B,A,61.88338444891121,A,-87.56753766425078,101.47513820209919,1
Brazil,61,26-35,-98.7243829064439,231.46770488119986,-26.05076940742344,E,B,D,D,D,122.7797764117773,-169.3612160431257,E,D,B,112.09388487624568,B,79.56516129799812,-126.41503676016386,1
Other,44,26-35,13.46363512198735,4.0312451291974085,-166.38451494961038,E,C,A,C,E,55.869819581522215,20.583088973863074,A,A,B,-62.062984938029565,B,51.425896055244124,63.098576411993555,1
China,43,18-25,-224.2971176600494,-78.96134402075022,-149.56933186169215,C,D,D,D,E,-183.58894043336602,32.25529424062427,A,A,E,93.46707864020868,A,-114.9013885286036,41.91361369905969,0
India,47,65+,-100.01506928313184,-23.6271270708176,-21.647875774281644,C,A,B,E,A,65.07730915238005,-162.6916843848818,A,E,E,147.9898105794804,B,-127.47038809431712,105.31434624617839,1
UK,73,36-50,-20.109855631199945,-29.008911987134773,193.10080638919968,A,C,B,D,D,14.651807610301432,42.94123215916167,C,E,B,-3.1274965240621873,A,21.32922492546584,70.16132464351325,1
Brazil,72,26-35,7.453286086175946,32.52898421239918,73.35151621982402,A,B,A,D,E,109.062728209562,41.65811422175108,D,E,B,44.51648647633964,D,124.90943952225632,-129.7604003547944,0
China,42,18-25,-27.933766077412937,-21.650253659474778,-168.30259256527964,A,C,E,D,D,43.16365657321477,58.68808633299969,E,B,B,-42.59148733453239,D,0.9036969218462884,-126.64163378157276,1
US,62,65+,-94.25850322028347,0.511937681378828,102.45687805491808,A,B,C,B,B,2.657927088657572,-13.186550136491915,D,B,B,15.777826594772154,D,163.69086965056238,-141.7440694265716,0
Brazil,54,65+,56.070117438457665,-91.05595637626985,100.72127366877798,E,B,E,A,E,-80.72448379323771,-177.64415424740614,B,C,B,-161.61114305462348,D,-20.106106157334956,66.81841728263875,1
India,43,36-50,112.06086603097339,76.83607908503794,-54.72632697750326,D,C,D,B,B,-98.72002135976284,27.736876835442377,B,E,B,-7.14680021921525,B,-181.9103464746704,-37.25604088949006,1
Other,52,18-25,16.978613321439656,-67.36077828441903,19.80364679021149,D,A,C,C,C,-188.56235347100693,-190.7949061057621,E,E,B,34.56684318211603,B,79.45698630911168,-39.455598493878924,0
Brazil,68,65+,89.14358426498235,54.380122692915464,148.89335222724324,E,C,A,E,D,249.3038220721917,70.76338989396164,E,A,C,-17.73698349243294,D,41.69544425499516,22.671547754525825,0
Mexico,25,26-35,-64.1206852864853,-56.500163360293406,90.54330994462816,C,E,E,B,D,-66.469628188833,15.780955753869396,D,B,A,27.544299988556553,D,85.31146656807873,69.42436261690958,1
UK,21,36-50,28.53857846114704,126.88396267221003,-110.6013060690529,B,C,C,C,E,-4.860702300897855,4.5553182175645155,C,E,D,28.762118086318573,A,137.5621427457658,-100.2227552348888,1
US,29,18-25,63.93860484026158,-59.45498860508264,46.623486989414516,B,D,C,E,C,-142.98519661151664,26.128192791478693,E,D,E,48.67130963679315,D,-140.58520447936712,-149.87824255153467,1
India,71,26-35,45.83709810854694,76.83868396376072,75.45567951724117,D,D,D,A,D,-237.4873309690591,122.69615597607147,E,E,C,-123.06141807442566,D,11.868061086164259,112.53772593041688,0
UK,69,51-65,-192.74879075350123,185.186282325894,22.805660730233793,A,E,D,E,D,121.23430063323349,-1.152960417608042,B,B,B,155.99448843682129,A,41.533892108636856,229.20579764098855,0
India,54,51-65,154.6385425403104,86.8743094581942,1.0880857878099055,E,C,D,B,B,187.85349378474214,-46.104762025026474,B,B,D,-81.84316675061895,D,-94.69545729437523,61.918418873842626,1
Brazil,70,26-35,47.91299409264829,20.06890711690724,24.371567527304247,C,C,D,D,D,18.251818615164126,20.654916491195944,A,C,B,71.78211215605135,D,137.8134907116896,1.8725323251629715,0
US,24,51-65,150.95957011367233,130.34766710310012,93.15363867688072,C,E,C,D,A,-28.58725300615101,-94.34211498629433,E,A,A,-85.35967594081019,A,28.819791678999607,37.19403849189062,1
India,63,18-25,69.25013764369436,30.323827819590115,296.0657259457451,C,B,C,B,D,-58.37637027054675,34.3281387398683,A,E,E,112.75928251085612,E,-155.2468582577198,36.44665995999316,1
Mexico,66,36-50,-68.64105423966143,245.73207628027856,-119.63184932460973,D,A,D,C,C,66.70093647459254,87.9526889991041,D,A,C,-14.868607748158869,D,-6.504003656943821,-43.125185029469975,1
India,73,36-50,13.84460534654068,54.44144692935859,-31.088722932145384,C,A,E,E,A,47.65571735673725,-80.03598753662205,D,D,C,-16.077077285420174,E,-12.04188266802869,3.0392150848527346,0
Brazil,21,36-50,61.13324908135025,18.574294067319443,58.93743946757984,A,A,C,B,C,52.980771965826825,-17.83636845130511,A,C,A,52.45051698420799,D,102.31167772915626,-67.2900900633835,0
Other,50,26-35,1.300031345976653,29.687075704618405,44.581328630889736,B,C,C,B,D,30.103681998524944,-4.200714088326322,C,B,E,-130.2221144456258,C,82.14023781203473,-53.95353159761339,0
UK,29,18-25,-105.42924829813134,111.35308325212154,-15.113562216863988,C,B,D,B,E,-77.08498697171777,11.329701601957925,C,E,C,-93.97840815279463,C,-16.469322258825773,-58.177418363350476,0
Germany,75,65+,29.55737664338134,-76.4462039773774,14.532708096672106,A,D,D,C,B,-20.60713664300612,36.32522633752567,B,D,C,50.64508376231499,D,-15.90375234056918,-17.233868590353406,1
Other,61,65+,-58.34176364035417,-11.294265891990428,11.514618972098875,B,A,A,E,D,-120.34855686283967,304.5993757582233,B,D,A,-131.2420746540118,A,89.7526311177004,-60.43279834910382,1
China,70,51-65,57.78119891715405,12.899980707608002,19.482265359106584,A,E,E,A,A,-38.49671968331055,89.66659622491736,D,E,B,-95.83817393212877,D,28.16117456429531,-72.98130003447315,0
India,34,65+,152.05999324016983,-68.90181441584404,-163.62866605663186,D,C,E,C,D,277.83455812050744,66.45724147785111,C,C,B,-48.03051769777763,D,66.49381462283309,-0.9274283019911655,1
Brazil,60,65+,82.94215070380042,13.615022054700537,100.84048592291617,D,A,E,E,B,109.31308180694394,153.8035358411031,B,B,C,90.32832465829841,B,-24.12470499298596,116.65891663227646,0
Germany,30,18-25,-203.43643464284403,-18.814595835535506,-60.114248698951656,C,A,E,B,A,-122.68678263484975,115.80647841361491,B,E,D,16.484043182959436,A,-80.82035579997785,-7.654784019126165,0
Germany,72,51-65,-196.03731771757452,70.85520777767998,-121.99788312748848,B,D,C,A,D,-30.61918713275708,-6.626042754174163,A,B,D,-84.45385688416012,E,-215.31328576325075,234.3975234773541,0
Brazil,42,18-25,-71.14187034608904,63.97553416812486,-136.27306931186575,B,E,D,C,C,81.28140398375882,52.68224887857218,D,C,C,-53.99504089987458,C,-73.15907023356944,58.942232761804334,0
Other,60,51-65,-53.69360490199311,-158.2250182842625,-11.774652787691695,D,B,E,A,E,-96.35652447315168,-106.79497755265048,C,C,B,7.535227620317827,D,-156.12747551538527,19.727470042214787,0
US,22,18-25,-100.17727175600604,102.05657354973432,-167.46151854355597,A,C,B,B,C,-60.27165011477232,-51.60055526949954,D,E,C,-65.24616319146368,D,-55.14872609045985,-36.49570345676555,1
China,42,51-65,-106.6827964159815,252.40496312362214,-147.5585587932807,D,D,B,A,D,-7.793236515058613,-63.77952934377616,B,D,A,37.11191919297769,C,94.58175447738249,-0.892259408870618,0
UK,18,18-25,-117.50307846600514,14.018858165959239,67.10495663388132,A,B,D,B,B,-39.768638863509906,112.94284154976847,E,A,E,290.47777952898235,B,-147.96420714465685,122.4170002420871,0
US,50,65+,-135.51482246236674,-24.22522794401541,-23.549045416707155,B,A,C,D,D,40.92264558401254,77.09290819121132,B,D,E,50.934725167418485,C,-146.7976297873969,-90.24197314093914,1
Other,23,26-35,-143.00374585871606,-84.38186325543117,-1.0772967091247,C,E,D,A,A,-35.50095285374038,-34.084558547986596,B,D,D,-63.7417189211017,D,7.792547837814406,-180.00606598409462,1
Mexico,52,65+,-28.9473564165246,14.507590303620542,130.85907973282173,C,E,A,D,D,-97.73190902066453,-26.759510168911717,D,D,D,-115.2795253287217,E,-4.075575855332658,-38.60257634857251,1
Mexico,30,65+,-206.00360047464318,64.14062148978743,-10.832430444056197,E,A,B,D,B,-49.1715547425936,104.75888215974256,E,B,D,158.02644952088067,C,38.27942887015517,73.679438369638,0
Germany,62,51-65,-115.57109086445116,-53.08967816054416,118.32460353248501,E,A,E,C,D,186.11732404762364,-188.32331598156776,C,E,E,32.41089515583143,B,75.34938354078245,-40.59610364421881,1
India,65,36-50,-40.47225864972644,65.53543051347745,-55.96018555399063,D,E,A,B,D,-78.21496223471974,-15.680674018402224,C,A,A,-145.4981628269429,B,-124.84408635588761,49.29440864259592,1
Germany,27,26-35,146.83439393403407,-172.65881886288773,4.086131317437061,D,D,B,B,D,14.86554804090364,-118.08285928823996,C,C,C,-20.533886492529994,C,-57.192088595910974,93.67426233831043,1
Germany,23,36-50,-128.6220720399521,-198.95242342842658,-116.98572236289996,E,E,A,C,E,-21.914620657767514,-3.15188678649009,A,B,C,15.978022979968163,B,-96.30786010659781,149.70654234309728,0
Germany,71,51-65,-59.45635637234146,126.43772268421858,13.337664217609568,C,D,E,B,E,-8.262309467047341,30.370301783666402,E,D,C,-39.66137512282007,D,67.37933512290694,-233.25730136619782,0
Brazil,69,36-50,-17.467908740096476,174.82965950794727,-153.9958928122914,B,E,A,D,B,107.77209514909228,-30.833937507605697,B,B,B,-81.35954466481843,A,61.45573149939385,70.54133457865368,1
India,24,36-50,47.86379281622348,-32.4303791666898,60.504929379318426,D,B,C,C,B,35.112785776343436,-23.2683540751427,B,B,D,-93.50380565212872,D,-99.96436556447266,48.971107161467565,1
India,51,65+,-59.91166219407813,-82.18989617041139,73.11941649350999,E,D,D,D,E,29.34734256651859,-62.1977476706554,C,B,E,-170.92397582525396,E,118.05809513009189,89.08581699350374,0
Other,32,36-50,-43.68246056799517,-36.72603470233792,-93.67819393555357,A,D,C,C,E,-61.447286890532915,-5.762342562491039,A,C,D,88.46361389755076,C,-85.32007504023703,-112.86296644127157,0
Mexico,49,51-65,113.78251661326718,84.32472213935294,6.829355379496632,B,D,E,B,D,35.273603185598986,-129.5600058603799,B,E,A,20.3234279340827,C,95.00812701221813,93.7671727827282,1
Other,68,26-35,35.06703902301792,-90.41518814964903,-190.52971186367614,B,D,B,B,D,40.673426681207175,-5.169225077215576,B,B,D,3.8459167995639656,D,-85.85096158555343,135.42504732225336,0
Brazil,57,65+,81.83420738940889,-82.83827887522959,106.40883582216863,A,A,A,B,D,-127.49742050417736,-255.64444595076492,E,D,E,67.30085391313345,C,169.88453979459368,-91.95599124279954,0
Germany,29,65+,-142.38381538676174,-103.76666869797664,90.92663792485311,A,D,C,E,E,131.13093302747436,-9.980301068700653,D,E,D,-155.97310322314485,B,51.55639007333539,0.8625234476003286,0
India,54,18-25,-19.97218239070128,-59.109838493134006,36.7128754087638,D,A,E,A,D,140.85904100830197,82.17165746925048,D,C,C,0.9861365245700413,D,-100.48494085235848,-54.63047523528992,0
India,29,51-65,120.53425267460773,-32.82070879346188,79.10762957699144,E,E,A,A,E,2.7763695813309957,38.56611790682029,C,B,C,-16.449316787387282,D,-17.179993536942842,69.72936433507824,1
Other,67,65+,-18.33651656743643,2.6481624865050866,-175.36453522069087,B,C,B,D,D,20.082888421315637,45.967236305918306,C,A,E,181.29396436510493,A,-48.77045493324436,-47.94060154875373,0
India,22,18-25,14.587319503505897,265.5303905878056,-84.86711750238375,A,C,A,A,B,-18.7281421091267,30.83466586292658,E,E,C,-192.3254917129734,B,-178.33835407960737,-194.69844055049995,1
China,29,26-35,26.39375576077663,130.56272341936233,-21.334153193828985,E,C,E,A,D,16.019674392233863,15.345739460469632,C,D,C,-14.549598779421077,C,17.107198424683766,25.7794999491047,0
Other,18,18-25,107.25480497564443,-21.749449348874354,9.642548886324482,D,A,A,A,B,88.89759953327973,-31.2603468606593,C,B,A,-28.15929964783664,C,69.81340823796307,-126.20825462476894,1
US,19,18-25,-85.31347814528036,54.83649211617578,-76.9093481229386,B,C,D,A,B,-192.0914116309404,22.719057730244966,A,D,D,-43.32551713398038,A,-50.72745379243864,-83.91116412523836,0
Germany,31,51-65,-111.14115680043139,149.79839595659763,44.912980250569554,D,C,C,C,E,-70.74895316486781,3.901447056911019,C,A,C,139.71478383113077,E,-197.4609279466469,-10.19400233595438,1
Mexico,40,26-35,-155.20771552828748,42.97010662972413,3.4451507731573976,E,C,C,C,A,-150.33872786363702,77.8253745977072,A,C,A,-23.63431466980802,D,-135.6820726397583,15.37623027359712,0
China,45,18-25,76.87836162590392,170.39793719471243,-0.3802746561696805,E,D,B,A,D,51.31476873848673,-12.197727821963094,A,B,A,156.85483020374886,B,-12.658848867875271,151.2482977014965,1
UK,66,26-35,-217.24627678884033,-39.91644613842705,13.742167001021782,D,E,C,E,D,-63.56339376498492,-157.08624804449184,E,C,C,56.46407374924415,C,-37.79194281344178,14.3385958840764,0
US,29,26-35,115.771221251203,43.681260333911496,130.16459779670984,A,A,E,C,B,36.55902838686265,-43.128636743651185,B,E,C,97.94381329069516,A,-135.1053393851599,-171.72314071382863,0
China,79,18-25,8.626723107358169,-102.86034288975445,-144.54422078270335,B,E,E,C,D,-90.83533621967254,-25.432882551075643,D,A,B,40.563058936353954,E,-50.912389193199715,-41.54556913114517,1
Germany,60,36-50,113.14229411685226,29.7605396204026,30.494299043352456,E,E,D,A,A,1.772381443994632,-46.77718029369361,B,B,E,21.144502727143212,A,-13.873604981187269,-216.35689001403117,0
Mexico,42,65+,-50.61150899277891,-63.08845365424575,39.01682576505475,A,A,C,A,A,-6.5403787066454235,120.80104425362677,A,C,D,-11.937172182911159,D,118.45388328064143,-19.165688693136676,1
US,63,51-65,-162.03531568736963,-91.10842393892429,-32.80357489822217,A,D,B,D,D,18.451018201795552,130.83959809563737,B,D,E,23.41004308708012,D,-145.7729772788406,23.78033357561047,1
Germany,72,18-25,80.84395869661535,9.959888170675221,95.43359329320532,E,D,E,A,E,85.74408902432776,40.61925440380019,A,E,D,5.7061918384629084,B,-33.49970510322582,23.078283141669594,1
India,33,51-65,-125.38240914604133,-8.726746036374347,-15.891951616017769,A,C,A,E,B,54.62148702166236,-63.42388099734916,C,C,D,119.8447044924005,E,56.78272314805778,54.08871076832502,1
Mexico,23,36-50,-69.23036246164139,180.48450816145024,21.09691885686456,A,E,D,C,B,140.87108130178098,-31.552684574255252,E,A,E,-40.97472628571228,C,41.44928048107614,4.662042008516915,1
China,35,65+,55.293936951666865,132.64207346123578,116.73328152831894,D,E,D,A,E,-38.62845040349494,15.221629908465442,A,A,A,60.86592351634831,A,-159.70718208812232,-66.08832126569204,1
China,54,51-65,-53.820189992142694,-12.463095646320262,-3.133965757820103,E,A,B,D,A,-27.20938339803083,-123.29799570479831,E,C,B,-133.089001426006,A,-76.89200179569494,43.6862234767796,0
Mexico,19,51-65,-8.916659682227172,7.665855329903572,140.5465629248898,A,B,A,A,B,-44.375251283822635,16.312599773162837,C,B,B,150.1328537066537,D,-27.80058332119937,11.895153888272276,1
US,78,18-25,69.68277357086842,-27.231627890132533,144.67739411466843,D,B,A,E,A,-221.26250360157212,66.07211947764465,B,C,A,-18.278979980121115,C,41.92437713652218,-171.50940378048577,1
India,40,18-25,-39.29745443445746,-129.0598037696579,-84.50974157562429,E,E,D,D,C,189.50136486016046,24.85257516344699,D,E,A,27.567744222156293,C,79.39453653181427,116.09174960019233,1
UK,72,18-25,-127.46938325104458,-34.549079130865664,170.89868426008434,A,B,E,E,B,118.62356315750486,-16.672228220317635,D,C,D,-23.907975810732154,C,-20.20301863295111,37.866745491140726,0
India,70,36-50,-49.704310089890825,-141.8776590660315,-213.27236502285683,D,B,B,D,E,79.01693586770352,-333.42953941041156,D,E,A,235.36393663277943,D,-175.0978308836342,-20.792802536849557,1
Brazil,73,65+,158.7516500334955,32.19442177669363,100.93838827522148,E,B,C,B,E,129.42424480652056,-80.33833657120499,B,A,A,79.64396770224431,D,114.90963244993846,291.8828846995232,1
US,50,65+,-62.43789218958848,86.15281598912198,-234.2038092334234,D,B,A,E,B,33.79064388713648,68.74074993589008,A,E,E,46.615223273573164,E,52.038876626868976,48.3364280622956,0
Mexico,29,18-25,128.02173010501733,81.92999633389017,73.97366024142087,A,B,E,A,B,44.15224278827397,341.38427150395506,A,A,A,-15.98484085336599,C,-91.54804688928986,-153.10695658403992,1
China,28,65+,-42.88449217552886,129.98721050566581,120.29898067894402,A,D,D,B,C,-20.31932598966289,-70.64612693939073,A,D,E,-121.78994685019833,C,-150.00963472996565,-160.04784910832987,1
Other,41,51-65,-43.35533449774642,28.850886524956103,85.96662131154915,D,A,B,B,D,82.16996163618289,-7.438552534883169,B,E,B,21.61128092477421,D,107.69078178272915,-12.795838267213808,0
Other,48,18-25,85.39078333249807,-25.923287967996473,53.7136469275947,B,B,C,B,E,-96.77049724008779,-37.04766728519255,C,E,E,135.49495188774586,E,-215.28282381915514,67.3919238285127,1
China,69,18-25,-81.46790133870907,-63.72100783141356,67.64284005343355,C,D,A,B,C,50.57966547014758,111.82457568298298,C,A,B,112.8262629198052,B,-128.4020720075687,48.409171072824954,0
Brazil,65,36-50,-100.5832345634706,89.75508400261072,53.17370652683719,E,C,C,E,A,82.31901438322488,-65.44671872080652,A,C,D,80.8246804878009,E,-188.08734139917613,129.26371958925287,1
Mexico,42,18-25,176.3067918044172,127.21432374040977,86.01295616056346,D,C,D,C,E,-42.24559963016314,-94.80738730697293,E,B,D,-3.0383187789106936,E,132.8481780167606,-134.90380100949966,0
Mexico,71,18-25,41.829461085272776,147.1708737013805,-50.93437839954703,C,A,E,C,D,4.1372678344628815,-76.4743646479498,C,D,C,207.19135287022823,B,-228.42644959533357,-166.52759253874228,0
Mexico,69,18-25,87.97377008798165,-133.04043274534433,-46.53874521131828,A,B,C,E,C,-15.374242313132925,20.88350059019193,D,C,C,-8.824053815824863,C,205.2158931705336,-174.92158491595782,0
