veteran,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,58,A,C,B,C,E,23.18192455221181,-2.271808891986193,D,53.39639251329127,-34.07385014811271,A,B,38.934630155864056,B,A,E,E,-44.24186967583743,6.340131913005105,1
No,62,C,B,A,E,E,-48.4835829746141,-195.4681445387036,D,135.1411135590058,67.95353926397237,D,A,-92.61230898304463,E,C,A,D,8.9729518184148,-63.23326891705151,1
Non-Veteran,46,C,C,E,A,C,86.329699868738,-40.594744101297934,B,147.53652452212043,155.87265890017193,B,C,85.66977351186115,E,D,C,C,14.148473804511935,147.7520496056791,1
Non-Veteran,59,B,C,A,A,E,103.0528045323734,-31.98189166943111,C,-65.64733462888402,104.59898181586249,C,B,21.13323621307364,C,D,A,E,-160.63689433855043,-10.579499936231942,0
Yes,71,A,C,C,D,C,-73.89234053931848,55.50062403529955,B,66.43137769621882,9.844309117476008,B,E,82.66258126782904,D,D,B,C,120.25069456432735,74.05796171534989,1
Non-Veteran,50,B,D,E,E,D,-22.030298817307276,123.73701083778579,D,60.91146049584996,116.68389985944681,E,E,-56.719307961179155,D,D,D,B,-49.31662734551842,-99.98483595807183,0
Veteran,71,C,D,C,E,E,55.06990506293482,287.9827692153926,C,-6.238494225810447,-3.609109000388962,D,A,4.588637143258529,A,C,B,C,-98.60990442499563,22.965357414384187,0
Non-Veteran,30,A,B,B,C,C,-15.690350413271767,-0.1598322502960104,B,-39.07959137980809,-34.902800560007464,B,C,-183.7972206207871,A,A,D,B,55.578054733222515,-15.085913276488998,1
Non-Veteran,36,E,B,C,A,B,122.00117359381764,-44.807482819350106,C,51.175796820893616,84.96468293242212,C,B,-87.85538594085959,D,D,B,E,80.80659522643089,22.884190772840125,1
Veteran,59,B,A,B,B,A,151.89209362800185,88.66094956209652,A,56.13626129988021,68.080719501707,C,B,-94.3825748252739,C,D,E,A,-133.72068403127508,39.78384639351698,0
Non-Veteran,65,B,D,A,E,A,-205.47794127375573,93.35674731275584,C,117.88891645673758,88.79689610085131,B,C,-111.08096660600395,D,D,C,E,81.01651281420776,-90.265403827109,0
Veteran,21,A,C,A,A,B,-116.94062258061255,-21.861537070251593,A,-29.226722630297314,-13.43403056189042,E,E,239.67739270019197,A,D,D,E,157.8538900427916,134.5519694168825,0
Non-Veteran,69,D,B,C,D,E,131.70597501493086,109.32806697610448,C,-26.345797610201476,-58.38411349673326,A,D,-14.057856836169275,C,C,A,B,57.13275198860334,-110.99761519147695,1
Non-Veteran,30,C,D,D,C,E,7.167691869323278,-109.70314996608678,E,26.46154207324708,-152.52565615273843,C,B,35.25710150718661,B,C,D,A,-134.30717529086786,-84.03494761872268,1
Yes,68,A,D,D,A,D,43.42195363845772,-12.840505758347451,C,43.41386532743595,9.516690562366916,D,C,127.89917378514836,D,A,E,B,-2.2865820881346695,-77.04847022142073,0
Veteran,73,B,A,D,C,E,8.643260224345385,55.40345321677567,C,-128.3907507239951,37.27636162930987,A,D,-126.10135837733674,A,C,B,E,84.78615933432938,43.57235081032617,1
Non-Veteran,48,C,C,A,E,C,-11.33471837926665,-132.1890458011556,A,-48.50738867017066,85.21301364059168,C,E,111.56861084991203,B,A,D,A,-44.37705849298137,-21.59339925272829,1
No,31,B,A,A,B,C,27.685942652897783,-189.04917469023482,D,-20.8381577694429,5.480680208832448,E,E,-19.854686144566294,B,A,C,B,37.969376732666404,14.380440636417246,0
Veteran,32,D,D,E,E,D,-73.88678192905334,-62.66030390299888,E,-48.56401915292255,-123.31306443463804,B,E,38.52674336581646,B,E,E,E,50.62635380509034,157.69609009788442,0
Veteran,54,C,C,B,B,D,32.51748604138868,102.45707615476383,C,47.74070721854002,-103.59006080423379,D,D,-39.278497607497734,B,A,B,C,-95.00436234602185,-35.58672114979416,0
No,59,D,B,D,B,E,88.12262707665157,-148.25441138994876,C,150.83557558724303,-0.6584722030573795,A,C,-8.88881586339765,A,A,E,D,177.2933926519652,-119.21261770470917,1
Yes,78,E,A,D,E,C,58.56951614259073,-32.774646102380224,D,2.367104789715828,79.60319233316203,C,C,73.94997028779395,D,E,E,D,8.94178630601998,97.76626539234357,0
Veteran,34,C,B,B,E,E,86.34715125648943,45.29548590440189,C,19.211980972366565,-234.52671161685396,D,C,41.952770726008,D,D,C,D,173.442584707874,-101.34998427147832,0
Non-Veteran,21,C,E,E,C,C,-0.8222671231356721,65.00471948810338,E,-23.624001491511095,31.800521195961167,B,C,27.360490344219073,A,C,B,C,-40.23908912334373,-70.56167247836784,1
Yes,44,B,A,A,E,C,-163.19137644051207,-95.2331612714916,C,89.44512549630264,40.34868480841713,B,C,62.60332549050073,B,D,E,D,127.09146273657935,101.31944596216698,0
Non-Veteran,49,B,A,B,D,E,-72.57689753251499,-188.3515276056954,A,158.62679697865462,-49.73002679982012,B,A,-9.84431117332574,B,A,B,B,-86.65301057052625,41.68327518618914,0
Veteran,49,E,E,D,E,A,-36.87059602696798,96.74186883233342,C,3.4239727449775463,-148.94859865430277,D,C,49.49637751480472,E,E,D,D,24.737054711772135,-165.0736940490639,0
Yes,71,D,D,D,C,E,-45.17856277143715,-10.079122225217649,A,-126.93552096506029,38.3565234082619,C,B,145.09088961710498,A,B,A,B,122.49927688837144,-152.57582729347183,0
Non-Veteran,20,D,C,B,C,D,-171.59137181684423,-3.6190269782434745,A,28.866931276273576,129.85496765463546,D,B,125.00444338125496,E,C,B,C,46.336541106803715,-50.27443973042389,0
Yes,77,A,B,C,D,E,9.619915644127506,2.2645490090314078,B,-17.365767812367313,-7.338039825128634,C,A,-159.76300785893477,E,B,B,A,131.571818668515,110.1072146548931,1
Veteran,44,C,D,B,B,C,-35.99145616243744,-172.9785405565911,D,106.42744395752901,79.23239650235088,A,B,-60.914261984991704,A,D,A,E,156.36928756033933,105.64706073963713,0
Non-Veteran,44,B,E,D,D,E,165.34285012169667,-87.27392299982432,B,208.9925670419608,31.390691041216083,E,C,197.25139024262316,D,B,C,A,-26.14852198711835,3.3157394399034397,0
Veteran,51,A,E,E,A,E,-42.07374659437096,-21.338302816724326,D,9.577842345830117,75.27037462188272,C,D,-50.77006208599912,E,C,A,B,59.91203479845778,-51.8198573404777,0
Veteran,27,A,D,A,D,C,2.99046750602908,-77.95259752214723,E,-102.90801071933764,-169.7194389233002,C,E,21.72908414569509,A,E,D,C,-133.94231497791972,67.83497267574923,1
Veteran,53,D,C,E,B,A,59.72812024253038,60.171081304299854,C,-20.050846991156995,-19.941414668839457,B,A,57.891354127877214,A,A,D,A,19.932095316172227,-112.20322677936268,0
Non-Veteran,60,A,D,E,C,A,29.40298379259208,-125.42684677007271,E,-117.76878745278636,3.0440072424727203,D,B,-167.72002340494896,B,D,C,E,44.20847506675787,-124.59334791702479,1
Veteran,27,B,D,C,E,B,-16.179546424345343,83.38216461809552,C,28.392684641984978,12.503727167355708,D,C,-29.33152124472848,A,C,E,C,-3.0804987400363375,-4.678360971624295,0
Veteran,18,B,B,E,B,E,-32.840921228406366,6.8905863882706155,C,-223.1207108124789,-153.36680289233718,D,B,87.84797722596858,E,D,A,C,59.280023157561224,65.92288777016081,1
Non-Veteran,49,E,E,D,A,A,94.35415193488392,71.52811560686588,A,123.30356552771309,-53.8735004687574,A,E,45.61526133546538,E,E,E,C,-3.0233418139974835,119.83501758900023,0
No,73,E,D,C,E,D,94.10522708225109,-228.49599210723696,C,-39.01923665072625,173.847185320108,A,B,91.74624235884833,A,A,B,C,116.16231472524272,138.1095834783117,0
No,39,C,B,C,E,A,-207.64154735992565,86.83610009868595,C,-27.904147768892024,-183.82098295055425,A,C,95.47721600032123,C,E,D,C,-70.16342812224539,-188.25124597519994,0
Veteran,36,D,B,C,A,A,-145.77595828860302,12.95893419351644,A,144.31772777463237,16.992765489065054,E,E,0.9326583904567306,B,C,C,D,17.94081968158388,-68.32348973499795,1
Yes,28,D,C,C,A,B,36.259042736527356,-189.70275901118922,C,-5.284903069243275,-31.661824936333495,E,C,-105.76661601290706,E,E,D,E,-24.16899089708624,-9.049729571857776,1
No,57,C,B,A,D,E,25.205315870733735,23.803483890401182,E,-160.20314326787133,-111.41276115730811,B,A,-36.7343116748972,A,A,B,D,94.13132313171342,55.33970076249476,0
Non-Veteran,57,B,D,B,B,E,74.42285328221215,-101.33540727922919,E,-118.75872776226953,59.58912222452904,D,D,27.971553655729803,E,E,A,E,90.29190772913763,78.20614218158924,1
No,54,B,A,B,A,E,72.90044190502658,88.21538495101878,C,6.423499910904443,-62.6010611404768,D,D,76.5055461179016,C,B,D,A,98.91150574273357,-182.34633409570745,0
Yes,69,D,B,B,D,E,189.46313074308745,76.376432792304,D,-87.43389966205346,-10.577296303847605,D,C,44.341773682135525,E,D,C,B,72.80382047995744,-37.02142925301593,0
Non-Veteran,27,B,D,D,E,C,-51.90642005575407,185.612220982207,A,47.9273329921771,3.774669812990644,A,D,-25.84369370092799,D,B,D,C,34.75674494348476,-87.89215826615458,0
Non-Veteran,29,B,D,A,B,B,-57.969888372386045,-232.10983968786843,E,19.314716589986617,-109.96902153813066,A,A,2.2144283800461104,C,B,E,E,107.69640149037517,-23.180041176616143,0
No,24,A,D,A,D,B,-116.37614499073314,-42.51827837558883,B,175.14794221083784,38.737266632439464,E,C,25.829097732737683,A,E,C,D,111.93223408064748,-123.18905721552879,0
Veteran,33,A,D,A,C,B,79.24402119712065,18.483156485469152,A,72.20356339141001,48.279156127506525,A,D,-22.080597545122206,C,B,B,C,21.968512635963958,158.9959204534762,0
No,69,B,C,C,E,D,-54.3229920963041,-34.161442194799434,D,13.289524452732614,194.33765997419988,E,C,-56.78414150152869,B,C,A,A,164.8202877011433,-7.8800638039246005,1
Non-Veteran,18,E,C,B,E,D,-120.09536476708735,67.38833663374967,B,-8.277565576160649,-10.40842716275586,D,B,54.034170585881704,E,D,C,A,-32.69037994549059,24.13040864092887,1
Veteran,51,E,B,C,B,D,69.91851214073968,-5.102729541924078,B,21.62897667030492,-124.66744727868789,C,A,-51.731399163898985,E,D,C,C,42.2281127421557,51.50403558973603,1
Yes,78,B,C,D,A,B,-25.143408965648828,-79.36490449304101,B,7.990468862441974,41.950313484578636,C,D,-161.7775264972226,A,B,B,B,110.2584435999105,-26.038038166216836,0
Veteran,56,C,C,B,D,D,138.62826986715933,-97.16347958591751,B,170.35087339508132,37.89020142916967,C,C,-19.168259715712935,E,C,D,A,-56.273530870090205,-85.2206794319915,0
Yes,30,A,B,A,B,C,56.51487569491472,50.298066613523076,C,148.65707496569078,17.315242651666825,C,C,-118.85901144934543,E,B,E,E,-25.021621179796693,-31.02078397513463,0
Veteran,71,A,A,C,C,B,-128.87821519364257,-59.00205706439301,E,-15.788111246183508,-55.75536272747457,D,C,-5.269503191848624,E,A,E,B,96.8598477894809,-54.88898021634373,0
Yes,74,D,C,D,C,C,-32.326266816387175,104.47167602523398,E,-101.53864624212095,-52.49938123247638,A,D,-74.50333664845455,A,E,A,D,94.19392008992523,161.6228268665197,1
No,49,A,E,B,B,B,-54.912017140725986,-161.539337636114,C,-203.47256474814316,119.97783429486783,D,C,108.59961716062467,D,A,D,D,72.52628466532667,145.95608325731143,1
Non-Veteran,31,B,A,C,E,A,40.21363027368328,240.5982791665577,B,-115.17817407503577,43.60802053865458,E,A,-59.08976873570418,D,D,A,A,270.416400636713,40.7906751416438,1
Veteran,33,A,B,A,B,C,-127.68707043615109,-155.19115901863412,E,181.13491615004793,-65.80778781930934,B,E,-23.1836400099178,B,B,A,B,-96.35433459370397,92.10462703183997,0
Veteran,56,C,B,B,D,D,135.62632152834496,-96.93561068189886,D,-162.5370349339931,35.74633997581186,D,B,118.27082655761525,D,C,E,C,62.27539224831742,70.79539409708208,1
No,21,C,B,E,B,D,110.06038104632579,-2.6512645852765115,B,87.07076219950406,101.53381869416454,B,A,-123.77635954894761,E,C,E,E,-21.270271970298396,17.605104305239852,1
No,79,B,B,A,B,D,-242.45726964907269,64.0945700444424,E,109.82581554879611,36.63854476364607,A,D,65.41999757845437,A,B,A,A,-7.067130006007225,152.6397283269006,1
Non-Veteran,23,B,D,D,E,D,-95.20266181363591,120.55628358260182,E,3.50992989430874,58.652991569356224,C,A,-89.03774649396806,C,B,D,A,-22.619733925901876,80.0224795274059,0
No,34,C,A,A,C,B,79.38442331278227,40.181481041555465,C,61.56814161720441,92.2683772998097,D,A,-78.1862475522046,A,A,A,C,1.2771274674930035,39.26050561606592,0
Non-Veteran,25,A,E,A,D,C,-148.63122414297007,-27.138291318721166,A,162.35151924995773,-51.633750198916175,C,C,147.79595441300293,D,E,D,B,-54.496559395946086,-7.519839216001162,1
Yes,40,D,D,C,D,A,16.711874332412755,-104.08728489072683,E,-84.86946768648309,10.656955970916993,C,D,-31.05202394097994,A,A,E,A,-41.111696806250805,-33.70652955375496,1
Veteran,53,A,A,A,A,B,-1.091802734684997,-21.005414070631055,D,3.914400317707862,5.605078588220298,B,A,-41.66095567987381,B,C,A,A,-95.44351105375365,133.78629193100534,1
Non-Veteran,47,E,C,D,B,C,-93.15947998288951,61.42950645537194,E,-125.30372275714132,57.6611539300805,C,E,-136.98035879829467,C,B,D,B,55.32140987602363,152.232676545404,0
No,79,A,B,B,B,B,18.87364437841208,-106.77768283906484,D,51.523500684104675,28.27981215529461,D,E,-85.89208935305255,A,E,D,E,139.09051010458606,197.21032394188796,0
Yes,41,E,C,D,B,B,217.95565629976448,29.36610267803777,C,-187.87903807943448,-91.88944298498815,A,B,-60.16055401978109,E,E,D,E,-20.67170759624848,26.2136987824909,0
Veteran,70,E,D,D,D,D,164.96222048228162,-63.110395694986366,B,28.443816387836375,-50.732157206064386,A,D,92.14747273170993,E,C,B,C,17.05433821912883,-7.245424154567025,1
Non-Veteran,25,A,B,D,A,C,2.4417541660151105,128.23620204143677,D,-74.16548108852716,-197.97771876707654,B,B,184.43540688727734,C,D,E,A,-174.05167325736318,-212.27374077841458,1
No,73,D,D,D,A,A,-28.03049545112306,50.32894066046233,C,25.142302262193088,232.28545098241912,B,A,116.87954103941047,A,D,D,A,-61.92168511430918,73.06163645328492,1
No,79,E,A,B,D,C,56.11862971996822,-14.882799721076022,E,28.058162684805833,43.89061645813969,E,D,148.8817135815894,B,A,B,D,2.267514558999152,96.2607165151767,0
Veteran,75,D,D,A,E,A,-249.5273227406965,-118.28314086327781,A,-3.4466794289186886,-73.36646384871912,E,D,-54.34196031547539,D,B,A,D,-115.0816782476258,114.06440917568491,1
No,69,A,B,A,D,B,22.635725091669297,-134.0420867458206,B,42.865017357121296,29.308185087449022,C,C,-151.90776297072406,C,B,C,E,-46.205339379356914,11.035101876886735,1
Veteran,20,E,E,B,D,A,53.554486933718145,79.20920987390235,E,30.430755333195457,45.13121271516625,D,A,-47.89520575902949,A,C,B,D,34.16304912961113,104.6971600699622,1
Yes,42,B,D,E,A,C,54.48543879757297,-47.61716717265646,A,-44.81420160082659,18.031660533536574,A,B,25.403957266302722,A,C,A,A,37.03852265381556,2.2983850854382064,1
No,78,C,C,A,C,D,27.15740358921333,-36.8000437985542,C,-41.75901603558509,-119.93896708664076,B,B,-36.00641785262007,B,B,C,E,92.5919717251462,-56.82044896927749,1
Non-Veteran,79,A,A,A,B,C,-69.90780562436247,108.97679329123903,A,75.55429834754142,-39.1380168608679,D,E,-91.39860986530695,B,A,B,C,-74.25598408032272,-100.92314525248727,1
Veteran,34,C,C,B,E,E,163.3358946910512,-43.76821737458071,D,118.56943994698025,57.17565757628118,E,B,54.07490277817064,C,D,C,D,10.586227971746148,273.3919598390075,0
Non-Veteran,33,E,B,D,B,D,46.58499927939758,-67.91909211288211,C,62.315374469378405,159.1980731931446,E,E,24.557398372768912,D,C,E,C,174.321819886958,71.81096909536019,0
Yes,25,E,E,E,B,C,-96.89591211625772,-100.18840834125223,E,3.0466346244946494,-46.87855522609954,E,A,-9.187419752726491,A,A,C,A,37.11891445900719,-139.91095582958678,1
No,24,B,E,D,D,E,-118.79775970071304,-75.28432588368116,A,-139.15115994117312,68.47896259675066,A,B,-62.92794604589036,B,D,E,B,-71.93270251832882,-29.32960345222046,0
No,34,B,A,C,B,E,61.2555452214749,-72.09663471380766,A,-212.36490760306305,-54.61283759893043,E,C,-169.0136523358942,A,B,C,D,-198.79935748568846,-180.81947343733023,0
Yes,54,D,C,A,D,B,203.21605649642186,-59.0875342763623,C,121.57657496001126,5.503196350970298,E,E,-78.471801473226,A,B,A,C,10.925208763522186,5.693722477292159,0
Veteran,40,A,A,B,E,B,-104.80423427252843,-36.13403532564464,C,31.148237439076947,-8.563136530247668,A,A,-93.99891942286845,D,A,B,A,-30.580355468982685,120.46752552441387,0
Yes,78,B,A,D,A,D,-20.31880751232752,105.40579649047548,A,183.67961163205493,42.17202086056086,A,E,-34.860354276363715,C,C,E,A,-67.06801594045103,-7.206000682930154,0
Veteran,29,C,E,A,C,E,33.993330576275234,-13.32798850575155,A,140.33447910071223,-63.7214110770043,A,A,33.476190304176704,C,C,D,B,58.90348427140763,96.09491974096103,1
Veteran,51,D,A,B,B,E,18.448573830186753,-204.5296669485061,E,57.126069755114464,-48.31254795379425,D,B,-225.2840231211577,B,E,E,C,-72.28255112443833,-196.28984162176698,0
No,44,E,E,C,C,B,-3.255085987216961,-76.33646976578734,E,44.906394540874736,-173.20137518768396,A,C,-81.388229815999,D,A,B,E,-10.911752903421926,51.99968143962608,1
No,36,D,C,A,C,D,-105.94439902909151,3.5194228384537984,A,76.56889982591365,-136.8517560431954,B,C,5.109725529232746,C,B,D,C,108.87354437188735,96.14368624467555,1
Yes,40,D,D,B,E,A,73.35997096127994,-11.036810256415288,B,86.38817742541336,157.14355480217688,A,B,-101.21489344294918,C,D,B,A,-99.98411873505538,89.29334397369277,1
Non-Veteran,32,E,C,D,A,D,36.580030280392286,-0.8331550950133755,C,-102.76968583488357,-75.68100329286912,E,E,90.36537631317569,D,E,B,E,-76.90139704190666,15.12448783486903,0
Yes,56,E,B,D,E,B,146.05786919855646,-94.06881612999783,C,-2.6305596533756295,20.407044215403904,A,B,226.87380337941377,C,D,E,A,137.83160947559105,-17.711864614302485,1
No,79,B,B,D,C,C,-90.26142504729488,143.68629967560426,E,-15.909170692570553,139.78338023703162,C,E,-141.23311381984408,E,C,A,E,142.17429721045713,6.284972964181472,0
Veteran,20,A,C,A,A,C,-56.912213225844575,-43.66560648206064,B,-108.62896884289681,-19.023779282423884,A,A,-20.50353790085183,E,D,D,B,-10.711251498088819,43.813949165837506,1
Veteran,23,C,E,A,D,C,12.10500610825758,111.07602304155498,C,-87.61483151893533,-95.858151620618,C,D,81.81565845830406,B,A,A,A,-136.33445158997938,-25.32521653442895,1
Non-Veteran,55,C,A,E,E,B,143.23842395171448,36.56758396070901,A,87.2468365757204,-25.932978681219936,E,E,-9.99357727977892,C,B,B,E,-13.187469423789135,-82.21400038464294,1
Veteran,66,A,B,A,E,D,76.05656850462861,-15.500481288992093,E,38.71825068655877,-112.51001511361902,A,E,68.79777790254596,B,D,B,C,7.359445922597358,32.68530093655375,1
Yes,62,A,D,B,C,C,106.39486255374517,160.50647313449664,D,88.04990470664956,147.2315429556697,D,C,315.3193186043104,D,C,C,A,1.061410332712653,43.92885949040174,0
Veteran,53,C,A,A,B,C,-84.31180976369441,4.9064765803216455,D,13.100119955095446,128.19607707462876,C,E,-17.321604452347714,D,E,E,B,44.37350647887865,-114.40230318249687,0
Veteran,21,D,C,D,B,E,1.7809361154639107,-18.586964674023154,C,-92.38431730082165,-7.649121206344425,D,A,-65.95250721611737,D,C,B,D,85.94699302331934,117.09452508143907,0
Yes,20,D,E,B,E,B,-54.545172245514394,92.197675156663,E,2.390165026021292,-65.44425700488472,B,B,-7.487453823627432,A,B,D,E,-5.266451474499807,-176.67277686808953,0
Veteran,64,C,C,B,C,E,-122.9748736871016,-98.08709587776775,C,38.229957114424465,140.04996804110445,A,D,-76.37015727407878,C,E,A,B,90.64190802179306,64.53045756443953,0
Non-Veteran,43,B,C,B,C,D,-70.10123344686899,150.17295778396021,A,-46.79275310741709,83.03964484982248,A,D,-131.1399465486303,D,B,B,B,-92.51566522410232,-117.24064608909607,0
No,33,D,E,A,D,A,88.42591294916488,118.9147120154446,A,-213.61710074697814,-110.29014914356068,E,E,50.669254266241325,C,E,D,A,-113.19959442021559,-162.6076437707004,1
Non-Veteran,28,E,A,E,E,D,-112.05065158668476,174.7971960075648,E,181.34313235075498,-96.38735774824892,A,B,142.63774954912682,A,C,C,B,110.67403603904467,144.8333667584518,1
No,41,C,C,E,B,C,-0.9775263236423914,-114.79307356805282,A,-47.91571008413133,78.98366344715704,D,C,115.07696832034064,C,B,B,D,45.31667219370905,-52.66163551942873,0
No,23,A,B,A,D,D,84.41951421041468,74.81437713604213,D,-21.221032029780115,-56.46543890114325,A,A,-183.65940258398342,D,C,E,A,-275.9987041191465,-128.7690910050532,1
Non-Veteran,33,D,E,D,C,B,-81.37966490077633,-103.99423952580251,C,-8.655631685414535,15.798503512635298,C,A,-25.23987544792241,D,D,E,B,-35.517249465572135,122.33455681778284,0
Non-Veteran,42,E,E,E,C,B,111.19937906974388,28.088706261806024,D,47.634008548073844,85.39077485350248,E,C,26.741206007937894,B,A,A,A,-90.14601434800267,100.6278778158372,1
No,35,A,A,C,C,B,173.44198999055277,-69.19751530607488,E,123.4841452945929,-52.28490256727717,E,A,162.60435808454156,B,D,D,C,66.68415220362873,1.2802881423634815,0
Non-Veteran,61,C,D,A,D,B,22.34601174137884,-30.553539225713177,B,18.74518922812397,-20.147336780156696,A,E,41.50919498246981,D,C,C,A,22.9607022516509,-174.24979425826942,1
Non-Veteran,20,D,B,C,D,D,66.8558648994137,17.11624100726404,D,142.2188981931051,-86.95356106342301,D,E,283.24877185089224,A,E,B,E,10.152404623042516,115.33070527611726,1
