genero,country,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Other,US,Homosexual,65+,C,A,C,B,37.4251324020086,A,-18.1029503871915,B,D,140.14217993906095,C,E,118.04608716149063,16.633290848723373,B,D,-12.703232152358874,-68.00729918153282,0
Female,Brazil,Bisexual,26-35,A,C,B,D,118.97720158033394,B,-90.8761591004291,B,B,-97.05694830114375,C,E,-131.35912247910062,-42.43420947333213,A,A,-205.84711836885168,106.52315540946584,0
Female,China,Heterosexual,65+,A,A,E,C,245.1683832901148,D,47.17968954842255,C,C,122.23424357891348,B,B,106.47269891749754,33.57136948350035,C,E,-160.59973120765454,76.8487756037606,1
Female,Mexico,Other,26-35,D,B,D,B,-75.43889271696989,C,-158.38562991574463,C,E,-77.67687618099866,C,C,-16.961165919581607,24.816544907770282,D,B,184.5977107650659,-6.832335397312512,0
Non-binary,India,Homosexual,26-35,C,C,E,D,205.605078539171,C,138.90828943238796,D,A,-139.26920030890867,C,E,-5.216787839111517,-21.967552946827823,A,A,-8.444848606630998,-151.44382426539778,0
F,UK,Homosexual,18-25,A,D,C,A,25.50798307675522,B,-92.193964365473,D,E,-143.80218742056692,A,B,-52.2180935822404,80.14972129646911,B,A,57.54525403636238,88.21388026979285,0
Other,Germany,Homosexual,36-50,A,A,C,C,93.812120492414,C,86.5705829592556,A,B,13.11367160964252,C,C,58.894252090334184,77.14734204552529,B,C,-94.21350406315744,-51.028261274945116,0
Male,Germany,Other,65+,B,E,D,D,22.383263649226613,D,-91.10588859401632,A,E,266.3363973887757,E,D,-50.87123425677655,-23.72897226649052,E,C,-19.092265128722147,198.20349528591245,1
Non-binary,China,Other,65+,A,C,A,D,87.37314345401754,E,-64.1254025498544,E,B,-26.095741715755366,B,E,14.066110637319278,-108.73988778392336,B,E,40.63965087339741,57.23390302915291,1
Female,Germany,Heterosexual,36-50,D,B,A,D,-45.442207301876984,A,-100.06354291416328,A,B,65.93300208540724,A,E,-36.7255564306201,-11.635714231928702,A,B,64.8702572112573,-0.78021415897991,0
Other,Brazil,Bisexual,36-50,C,A,D,E,-53.712666137139294,D,43.648395419357946,E,E,132.28062624923572,D,E,105.3878470226412,-45.63872883593993,A,B,146.6553730124551,-75.00159524967243,1
Male,Mexico,Homosexual,36-50,C,D,A,C,44.0350261563492,D,63.7864403885852,C,E,211.39959244127263,E,B,-69.63058633243259,-104.06590583132026,B,E,27.24943201519809,8.866457993858607,1
Female,India,Bisexual,36-50,D,B,E,D,86.15797178582059,E,15.058155833961123,B,B,54.43698014193599,D,E,62.06337533587971,198.04095113172448,E,C,-55.404376340509785,20.52320195429401,0
Male,Mexico,Other,18-25,E,D,B,D,-17.651376462569715,E,-56.61465331771347,D,B,5.777302854852095,D,D,-52.65862213012311,140.97333661728618,B,C,95.9540129397108,245.26682197547015,1
Male,Germany,Bisexual,36-50,C,C,A,B,-62.40872798737749,C,53.25535224069938,A,E,14.648908273548644,E,B,-22.90185057050293,48.492824857681654,D,B,72.29179351220328,-59.44071927507344,1
Other,US,Bisexual,51-65,B,E,B,D,20.03927122177122,D,-42.249393177163554,E,E,19.193671559016078,B,C,-9.35723380730325,-113.97999687266105,E,C,184.48887488756276,-67.77150755842149,1
M,China,Other,65+,B,C,C,C,50.66847305419796,C,133.06586167174316,D,B,6.163854618726949,B,E,-194.65577909611628,160.10223284369437,D,B,140.23518081904473,96.86192410370792,1
Other,China,Homosexual,51-65,D,A,D,A,344.5976546117893,A,28.79656381562245,D,A,39.74883167319753,D,D,58.480803662164064,-68.86350522440584,D,A,-81.92665797156322,-64.45266386935671,0
Other,Other,Bisexual,51-65,A,E,E,E,-33.11593058673062,B,119.4941009294183,D,B,36.41043652662505,B,D,-23.06974897330313,233.96310811668712,E,C,46.579975443885736,118.37744556363221,0
M,China,Other,36-50,E,D,B,B,-155.93392202771713,D,64.57173273226923,C,E,217.22422170067279,D,B,14.829841402324462,-76.72626946565111,E,C,-42.334207961436235,154.2456365298817,1
Male,UK,Heterosexual,18-25,C,A,E,B,-210.6915571240301,D,-104.6646613417669,E,C,-246.18345784866932,C,D,60.82123596043668,-49.53925658916819,B,B,17.073311858508763,107.89844474220078,0
F,Mexico,Bisexual,36-50,D,D,D,C,-7.236499009341254,A,164.91076135536795,E,D,8.905159083766781,C,A,-94.52052939995703,45.15649022084534,D,B,75.40199261917726,33.36437598013207,0
F,Other,Homosexual,26-35,D,B,B,A,-74.59258012717737,A,-128.81300348566756,C,D,9.561453449927056,A,D,93.3918634840158,-77.78802171935003,D,D,15.871117168701401,36.21837074217687,0
Non-binary,UK,Heterosexual,36-50,B,C,C,C,-88.93642701039582,D,-95.68608475623724,B,A,100.05919939710661,C,D,61.09814874989837,-59.15681845753442,A,D,-25.557369468177114,40.9700738603823,0
Other,China,Other,51-65,A,D,A,A,51.84628176593217,E,-151.37749221258034,D,D,-8.319524140096606,A,A,-146.55357306788483,-131.00603106473986,A,E,35.21083158585386,-85.24109930952113,0
Male,Other,Bisexual,36-50,C,A,B,A,60.38259347583824,C,68.38599057197487,A,B,-24.721546138044985,E,E,-74.53508067750309,-35.41089962690633,D,C,14.716100613601524,170.32866375465017,1
Non-binary,China,Heterosexual,18-25,D,A,C,A,174.83344409218589,C,-11.789175529657054,B,C,32.87148233754857,B,E,-45.08702795584544,112.28310581595957,B,A,155.23385064207102,63.27678613712512,1
F,Germany,Heterosexual,51-65,B,B,C,E,85.38585048242098,C,33.39179697184515,E,A,-65.24776427659263,A,B,24.846325778079727,29.12650786190455,A,C,-99.46523685029895,-47.96006033758329,1
Non-binary,Germany,Homosexual,36-50,D,B,A,A,56.67023244862942,D,-90.7261936806634,C,E,-18.59162254681157,C,E,2.174142510788022,-58.11176444647749,B,E,-166.70593595564642,-36.68126102579527,0
M,India,Heterosexual,26-35,A,A,E,D,105.61178744294529,B,-4.198673276976439,A,B,-38.011626355255345,E,B,33.95300414712975,-93.97538368125691,A,D,-53.94540227342222,-17.042331304560356,0
M,Brazil,Heterosexual,65+,B,B,D,C,30.963467662801094,E,34.72205121757606,D,E,202.37201686782117,B,E,89.33926066608592,-62.71515841653733,E,E,96.71719873286297,-44.68400094700851,0
M,India,Other,18-25,B,C,D,E,23.639206573060736,B,34.84459312591374,B,C,-41.454639823180635,C,B,87.24418303596376,-113.68803403689466,C,A,-36.805702581154286,-184.0010669445758,1
Other,Other,Heterosexual,26-35,B,E,E,B,85.66957673359083,B,-83.59874039766544,C,E,70.83712442887318,D,D,-12.822150748585825,17.906642628872113,D,D,111.21534040101247,-157.57937144639945,1
F,Brazil,Bisexual,51-65,D,A,C,A,0.09412105361184604,B,122.180893633847,E,E,-120.02626095614828,B,D,-197.06128432144726,-184.53880577824847,E,E,147.8649856564266,-141.8863165894342,1
M,UK,Homosexual,36-50,B,B,D,D,51.31688066993758,B,-87.02756729437337,D,B,-101.92650074364988,A,D,-14.321022086251286,150.2226308627723,C,C,-89.32507054405026,-77.81566805806193,1
Other,Other,Heterosexual,65+,E,D,B,A,85.68172128133027,D,-166.7914935778637,A,D,112.7561565866292,C,C,-107.85601279316042,9.329383049444932,E,C,-14.00011885185852,110.1778557019778,0
Male,Germany,Homosexual,36-50,D,A,B,D,20.449970472293362,B,-73.04094951275152,B,A,-3.2946213604960786,E,E,92.66246201108726,-143.05136421531813,C,E,124.00617316401312,-122.91704808238488,1
Female,Other,Heterosexual,51-65,D,A,D,D,204.34037907958773,A,34.487076366249745,E,E,-15.591669786083132,A,B,13.382274352398513,173.4630127689103,E,E,34.26051945069244,10.159081262808355,1
Other,US,Bisexual,51-65,A,A,A,B,-8.254812525560137,A,-59.623715835789156,D,C,12.508499671011213,D,E,25.004627598319374,75.08931688207801,B,B,18.160353441133097,38.717456186438866,0
F,US,Other,36-50,D,E,D,C,45.11585367147119,B,102.5853606887053,A,C,218.68422388794184,E,E,-158.1646095817939,94.18790423767443,A,E,64.3439188766359,153.05694864740747,0
Male,US,Homosexual,26-35,C,C,D,D,48.88915527710018,C,34.08536038060846,B,A,-62.788601123249954,C,A,-3.4094790688163608,84.35921744140805,E,B,-220.07889201006498,-11.05276339818466,1
M,US,Bisexual,51-65,C,E,D,C,80.86943933061413,E,-99.1204679032938,D,A,119.13593161214091,E,B,0.7156410788877094,-63.889275786357146,D,A,181.35439874352008,22.009980715971174,1
M,China,Homosexual,51-65,C,B,A,A,-100.21626722776871,C,128.02603708651623,C,B,-43.03975635237041,B,B,-23.42204109942764,-110.46313585254266,B,E,-60.108118977696535,-51.72311688773522,0
Male,China,Bisexual,26-35,E,C,A,D,-134.3440904739638,C,113.01591177430619,A,E,-23.170808974239403,D,C,90.07361666783021,112.39149139639994,C,B,48.823385368873595,-36.70397779554972,0
Other,Mexico,Heterosexual,18-25,A,B,B,E,16.09766864314768,E,106.32602051799967,A,D,-209.4195133843063,B,B,-145.83833429811747,-15.728216967364778,D,C,-25.69163647634779,-10.230094002434734,0
Non-binary,UK,Other,18-25,B,B,D,E,188.75184012504567,B,-64.26934792096242,A,E,68.61772479447583,C,A,-58.60652388970373,108.27464591525337,C,C,96.88034263032644,-157.07694477086682,0
Other,UK,Other,18-25,A,B,A,E,-137.7933665806061,D,-162.0226027568394,D,E,-0.16224798352009456,A,C,-120.48323997124923,-39.094830705215614,D,C,-85.72779093049834,-100.30027949721104,1
M,China,Other,26-35,B,C,E,E,-80.18702139072188,E,-28.044785506658705,B,E,135.56760915605187,D,E,29.983981488564414,102.39608952804203,B,C,-102.44817868445892,71.11572417669194,1
Female,India,Heterosexual,36-50,C,D,B,B,-52.61217069180827,B,218.62725400772894,C,C,187.7453105074792,E,D,44.32437070758236,-85.5457167788768,A,B,138.98356107544564,84.79649768069928,1
Non-binary,US,Homosexual,65+,D,D,D,D,-116.18259519404378,D,-168.8246961028002,B,D,13.76117871924634,A,B,-64.8708402927194,-15.71224258555389,C,A,-130.53542092754475,61.06342225572148,0
Male,US,Heterosexual,65+,B,D,E,D,-40.307117542244505,B,-16.998386829473784,A,A,-119.40625752231138,C,A,83.03152850283415,30.00969141071945,C,B,20.50836997056848,17.973433201508513,0
Non-binary,UK,Heterosexual,18-25,A,E,A,D,190.11196920989104,B,178.50869264263812,C,B,79.92607419611228,B,D,1.025869537365636,20.641025238226828,B,C,24.002604595245533,-212.89759983962972,0
Female,Mexico,Homosexual,65+,A,A,C,B,-46.97750061039074,D,-163.10964522632503,A,D,31.105920566476563,B,E,17.863233540457337,-112.2731751859124,D,D,46.384536819242165,-99.1189753464135,1
F,Germany,Heterosexual,18-25,C,C,D,D,-63.575211694771305,B,8.449145816436276,B,A,-42.612208537530094,A,D,-27.40908421801798,-10.604966413409745,E,C,-6.794445974260355,71.38782764301706,1
Female,Other,Bisexual,26-35,E,D,C,B,-132.44930070552167,A,184.79546369460374,D,B,174.08537609410467,B,B,327.9553547243843,-41.16601612344989,E,A,-92.8694471875189,53.86216139447042,1
Female,Germany,Other,51-65,C,C,E,B,47.93866586148843,C,-13.077180212281473,E,E,67.4533147053823,D,D,-15.143696872537946,-9.23540868869748,D,A,159.10303668292661,-14.638425045907333,0
Non-binary,Other,Other,51-65,B,B,D,A,-0.12146992620309112,B,-15.722246071955839,E,A,3.797932789628479,E,E,-55.57854756176304,12.18316666238732,C,A,-139.04981457006508,22.256396399506656,1
Non-binary,Brazil,Homosexual,36-50,A,D,B,D,-78.3525269356642,A,124.20661013444865,A,C,4.171026971288284,D,A,-25.060450312855497,72.3836665621372,E,D,-25.42013954234048,38.28569044359016,1
M,India,Bisexual,51-65,A,E,D,E,101.85661715327363,E,-26.413452298702055,E,C,-138.71393378294792,A,B,54.010760506331145,11.519127428927279,D,B,-244.0921716214207,19.432899978381712,1
F,Brazil,Other,51-65,B,C,D,A,-8.778074747551482,B,9.72332123108426,D,C,-82.41253051181923,B,E,79.70226458257895,-39.62523623388513,C,A,61.76094409006813,5.433873452283757,0
Other,UK,Homosexual,51-65,A,A,A,B,23.942874355974972,E,80.97284989203402,E,B,164.02021337249457,E,D,139.67589103202428,-24.604068236089503,D,B,-28.62529729417233,-106.49626507545005,0
Other,Brazil,Homosexual,26-35,E,C,A,E,-104.1280762387113,E,-55.06972118403096,B,D,63.61649321048783,B,E,17.426181686314234,-96.7558367039144,A,A,151.82311114695128,-0.7105058404242428,1
Other,Other,Heterosexual,18-25,E,E,B,D,235.07879674136058,A,-40.16330171898842,A,A,74.37830177481575,B,E,-39.801785424247186,65.40580712366284,D,B,96.3731884224566,-44.75900779816969,1
Other,Other,Bisexual,36-50,C,C,B,B,37.386614194794554,B,40.49967638403515,D,C,-175.2311496699063,B,C,-184.95363066698457,18.397351754743358,B,B,-127.1752035434503,74.44579559739029,0
Male,UK,Homosexual,18-25,D,D,B,E,12.723029072860031,A,-46.21651460632879,A,D,-50.847824812998496,A,B,-6.033627643126008,59.52471997997206,D,E,-48.47785423064636,30.183031210698868,1
Other,Mexico,Homosexual,65+,D,B,C,E,32.874314286879205,A,-11.017327000013239,D,E,106.15274756492232,B,D,80.46405253643056,-54.80673305860992,D,B,137.94119625186158,-108.2646982934334,1
Male,China,Homosexual,36-50,B,C,A,E,-86.0203302566264,C,-210.57811342856039,A,B,-6.828680786682117,A,C,8.023560314227595,-76.95164557136658,B,A,107.19254782633911,9.120269583569062,1
Non-binary,Mexico,Other,36-50,C,A,D,C,10.404351480650208,D,52.1810432943793,A,C,-16.16389919024799,C,B,73.47916678259378,10.277681230933261,C,C,139.1631133406887,-80.70628216714043,0
Non-binary,Other,Heterosexual,36-50,B,A,C,C,-19.705036494764645,D,-74.75928847404849,D,B,-48.14303215544608,A,E,-47.362993955673744,-0.04762779420445897,C,C,163.71134380237956,203.48749357351448,1
Other,US,Bisexual,65+,E,D,D,B,-118.9564778376884,E,-64.54288077825989,B,E,106.43780624508963,C,A,-89.86112408451653,67.5720402549588,A,D,107.67845719870222,110.13083748821775,0
F,US,Bisexual,51-65,B,B,C,D,108.92341289772467,B,87.32965685917459,C,A,56.671657119399896,E,D,-12.90573350532434,211.584182644149,E,B,29.680749319424386,-295.75634924045465,1
Non-binary,UK,Homosexual,51-65,E,C,B,A,-153.45010217975403,E,-65.05272708609117,D,A,-69.66830948329317,B,C,-93.06381449924915,-114.00425532645515,A,E,-36.90105500854127,-153.3769537033467,0
Male,Brazil,Bisexual,65+,D,C,A,E,69.51118356427988,B,41.77666000934442,A,B,77.3035042918159,E,E,-107.1459205078691,164.44391914136713,C,A,138.48107066780025,15.45757376012043,1
F,Germany,Homosexual,65+,C,C,E,D,22.555214425950187,E,-151.19185275571675,D,D,-132.88418790355837,E,C,-13.784585563978105,23.63456536312567,C,C,113.86891683305733,-65.91200702082372,0
Other,Other,Heterosexual,65+,C,D,C,B,3.10066442510064,D,-78.2456120949321,B,D,52.82503450517504,B,E,-105.74957328369202,46.55626531332251,D,E,-128.55430188824118,-55.611960518018996,0
F,Mexico,Bisexual,18-25,B,D,C,D,57.82295839163004,D,-58.174375784587525,C,D,-28.61905368023468,A,E,-249.0341139065775,-103.57790094953752,A,A,-91.96602213611285,-82.51814624975921,1
Male,UK,Bisexual,18-25,A,A,C,A,-40.462413968220126,C,28.442742612762856,C,B,26.171335304241644,A,B,71.33435995489657,38.000391902918636,B,A,67.15566888100174,146.7157690918922,0
Other,India,Bisexual,26-35,E,C,B,D,-38.18118827457085,D,180.36025686715703,B,B,-5.263759591522533,D,E,-116.94980580742471,-83.87484382119248,D,D,-40.63356891707271,58.44641137519858,0
M,UK,Bisexual,18-25,C,B,A,C,3.4526840456618233,A,-3.701585260787242,B,B,13.330435383697695,A,B,30.8504676482068,59.54336216309771,B,D,7.879807844158204,40.475467550127114,1
Non-binary,US,Other,26-35,E,B,E,B,-159.81287204998364,E,150.59858020205533,B,E,-19.54551820920109,C,E,20.15483818538198,-82.73217719475787,D,E,-166.87579123377262,-62.75659539906254,0
Female,China,Heterosexual,51-65,A,B,D,D,83.076727222517,E,-58.47106892165683,A,D,-44.8931844581424,B,A,133.51147912567595,-32.00441102855829,D,C,129.1054567086148,-18.99935446662736,0
F,China,Other,26-35,A,B,A,C,30.343229323661596,C,-70.52326820641197,C,B,-54.27225306662331,D,B,-54.27235833667331,39.54056749971481,C,C,-55.231275089795695,-140.21120163857427,0
Male,Mexico,Bisexual,18-25,C,E,D,E,15.985274797194174,D,141.89455019320138,B,C,21.664698450320127,A,A,-71.35644289783153,205.54712181808088,B,A,-76.73652106918829,-58.55075083708662,1
F,Mexico,Bisexual,36-50,E,E,A,B,-16.725440500812528,E,-117.96231578204338,E,C,-51.35914428460637,A,D,192.64547091643743,5.9194607133898005,B,D,-124.28881453525884,102.03357889268104,1
Non-binary,China,Homosexual,65+,A,B,C,B,-135.71353249322627,C,77.54776970696614,D,B,-247.71196311617604,C,C,72.95302166596517,-17.041835564687688,E,B,-216.55235842822557,-44.25608137988921,1
Female,China,Other,51-65,C,D,C,C,-90.36487023729872,C,137.90660510294109,E,D,-19.986433759935363,E,A,-170.83749790180437,26.8474486700432,E,A,-137.30379428622868,163.8789950381496,1
M,Brazil,Heterosexual,36-50,C,A,C,D,136.2764409877749,C,61.32388618296768,A,A,2.200441814490661,B,B,0.0004720530614628867,177.76909360065443,B,A,-194.06059608750851,108.61973674613307,1
Male,India,Homosexual,65+,A,D,A,E,256.5795847203875,B,95.9601518989054,B,A,-90.06398274601995,E,D,-53.50813503298202,96.8664366931355,D,D,-6.7964105378220685,34.658594266931125,0
F,Brazil,Bisexual,18-25,A,C,C,B,-54.58834690989395,E,71.88672246465337,C,A,154.3568834791643,E,E,-109.36949889289109,18.768405066600018,E,D,40.77807353433819,-118.57258283732288,1
F,India,Heterosexual,18-25,B,C,D,C,93.21633691996328,B,-14.648846071608517,A,A,9.470414753747235,E,E,94.2051671904953,29.75841419603865,D,A,-137.37988451331418,-92.6283071331083,1
Female,UK,Homosexual,36-50,E,B,E,B,-63.72216632130506,B,-76.4737339329106,B,E,-17.301628626210107,B,A,-106.57573978842332,21.00505260471625,C,D,84.87502027544667,-67.58153218393736,1
Female,US,Bisexual,36-50,C,D,A,A,-58.02179234528872,E,-29.665340069477026,C,C,50.79789346987762,E,A,42.56659038788332,-35.17839660777038,C,B,-30.829729807124846,-39.73627254854497,0
Non-binary,Brazil,Other,51-65,D,C,C,A,138.09277890341662,A,127.28492314517952,B,C,99.91277487894223,E,E,-127.05001380930223,177.45990359636878,E,E,-96.75543815287423,-222.55551948473067,1
Non-binary,China,Other,36-50,C,A,D,D,56.20938802635994,A,-22.489152363296792,B,C,200.764787079657,C,C,-83.32188753391695,-45.331741045120076,A,C,49.86382834253048,-69.04994510864368,1
Non-binary,India,Heterosexual,18-25,B,E,C,B,-1.5977367693389373,C,-10.075981647196741,E,C,172.2452465606869,E,B,39.75135728631379,55.37743416036418,B,D,10.293476319568665,17.00322551605086,1
Non-binary,Other,Bisexual,36-50,C,D,E,D,118.66654122312619,B,-92.97112648204003,A,B,-92.4752490226335,C,C,-40.29532251922557,-102.096064744379,A,B,12.212227778287696,32.246122925160066,0
Non-binary,China,Other,65+,C,C,C,B,-21.22384511903979,D,-138.07667105370328,E,A,87.38154491591207,C,A,-173.2977310991713,-108.54718587334884,E,C,127.38818021903859,135.18261739143423,1
Other,Brazil,Other,51-65,C,C,E,A,-75.83539198095198,A,-2.986796032871049,B,E,128.820337259439,E,B,118.56316514789084,11.969680717536404,B,D,-143.3358865274123,-0.38183951741164773,0
Female,India,Other,26-35,E,B,C,B,-39.89779969850874,D,18.068935061567256,D,D,-28.36853911615111,A,B,99.32329918159853,-75.27450348834586,B,C,51.5483627495586,-8.310497374655377,0
Other,Germany,Homosexual,26-35,A,B,B,D,99.75012759986981,D,121.30486682625468,A,D,97.73752565847546,E,E,10.60185372715389,-126.93191387886466,A,C,56.694559448167404,-3.271719832142143,0
M,China,Other,36-50,C,D,B,A,23.309394505236067,E,55.46896803909882,C,A,202.0379970199266,B,B,179.35982585799184,-75.09819741155371,D,A,123.26049887152686,-148.0151773541475,1
M,Other,Homosexual,26-35,B,A,B,E,86.74177804765817,D,-169.2724891716152,E,A,14.694700895146564,E,A,-62.997232411324475,-69.00564388241641,E,E,87.47907932481819,98.52329035248796,0
Male,Brazil,Heterosexual,26-35,D,C,A,E,111.45846721970496,E,-106.60429674698248,B,C,-154.60429755632526,D,C,57.91865682101726,11.873957653340812,B,D,119.27319098124269,6.607430326311999,0
F,Germany,Other,65+,A,B,D,B,33.44249329848808,C,-26.433199215637398,A,D,-90.60216229454433,C,E,101.69809296899446,53.82713636209856,A,B,-13.627231433702224,-118.60863198104393,0
Non-binary,Mexico,Homosexual,26-35,E,C,C,C,4.579243981225614,D,76.53095341046836,C,B,-80.0368831544678,B,C,-44.691396698829216,111.57100371831051,C,A,27.454483650632778,-101.74573072873739,1
Female,US,Other,26-35,E,B,D,E,145.5282689659116,D,-67.41736318241837,A,A,-193.15690777729236,C,D,155.47869228573114,111.26023056218197,B,D,48.417161439212684,-21.1347133957358,0
F,India,Bisexual,51-65,A,B,B,D,-111.58425950822017,B,38.971592613946626,B,E,-7.559256667146158,D,C,70.03443005469904,-24.48095833030195,C,B,-82.33721658144354,21.807398815873647,0
