ethnicity,Veteran,civil_status,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Asian,Yes,Married,Physical,A,227.46994379242892,D,E,14.134121866250137,9.453768336495257,25.07487892847567,41.84718883285532,76.65747561163664,B,83.14821873990914,-69.58846599449224,-60.93816980207454,1
Black,Non-Veteran,Married,None,B,-2.7467571314162393,E,E,-51.087238994877836,88.79371645445826,-59.74614552665535,-123.33870451810864,-113.9653411808923,A,116.40307584288068,151.9043069910488,204.72018802626036,1
Asian,Yes,Divorced,Mental,D,-52.42534214539819,E,E,160.77394874156263,35.24271289807493,136.25904692450388,116.26772774586784,-62.205677809271506,D,-10.506045558074868,25.842161175588448,57.0734397341124,0
Black,Veteran,Widowed,None,A,-158.29316224730866,E,E,-4.169117871934805,61.87991699788141,62.6821639378199,-88.87580480280948,-1.0375131984155301,C,277.53872889377374,33.80123776891606,25.547927233019436,1
African American,Non-Veteran,Single,Mental,B,27.82944092092745,A,D,147.6289641913602,88.46167341770223,59.36007160233194,-55.33662219102475,-140.20786935485216,E,-45.4953778838344,-16.81471380266301,-56.257763623836965,1
African American,No,Widowed,No,D,88.8659323606799,D,A,106.27631593490752,-92.59857358029515,-14.70126816052886,-43.96892202003601,67.33661551040656,D,151.8608808616146,7.176360437520994,-53.89419203627721,0
Black,No,Widowed,No,C,-76.72153744856783,E,E,-113.79267261574752,14.123643087077694,-111.14360701228385,167.04024689431748,214.01481746127266,A,-230.26058304662317,-55.20621388632503,320.8869975279224,1
Asian,No,Widowed,Both,E,-0.9536988689591386,C,C,-141.54318245651467,-83.31786928690835,-110.85652779747322,20.82112168157795,-53.20256214263366,E,-98.27714674137098,-16.193081880530386,86.68682216822239,1
African American,No,Single,Yes,E,-113.89942936310081,E,A,105.70696565199995,-35.0142728992232,109.82930974884077,124.47816530506184,64.17808414200127,B,-90.4052114988266,151.14909710089591,131.83072177182078,0
White,Veteran,Divorced,None,B,-102.52543051898955,C,E,197.26210839095728,-7.882264482400247,-68.12552902852903,-67.78094418219663,74.71486206978058,D,49.720196184852114,-113.84153600754483,-142.32486334326202,1
Asian,Non-Veteran,Single,Yes,E,40.90700958625397,D,D,59.6622289073361,85.05955724370791,-194.40722870252569,-49.90960126584573,114.60011273814774,A,55.508690153004366,114.87770427842656,-66.75698726576572,1
Asian,Veteran,Widowed,Both,E,14.466064150628835,C,E,-124.27514445096904,130.3785496987787,-106.94773124029172,-180.09069611123513,47.55593898068917,A,36.02990382230406,129.06748001529272,36.564656317685866,1
Asian,Non-Veteran,Divorced,None,D,-56.1534125831626,A,D,-107.26000795722574,5.575015195996841,42.05378982747784,16.994956512251143,-71.12983432596788,B,33.47286298610224,-16.80702885920179,78.28137471194412,0
African American,Veteran,Divorced,None,E,76.28553283531897,D,C,15.538732201439295,71.67935752642137,115.0255318577923,-116.61316550829494,-89.07022481813483,E,-59.568938303289144,-125.11364231436713,-52.229694890043646,0
Asian,No,Widowed,Mental,C,53.522437420231064,D,E,-31.234330147338984,42.90901376192827,-39.846477242879644,-3.4427835260470467,-127.10740510643342,C,-48.033859413627596,291.86678585565215,-53.35850309050889,1
Black,Veteran,Married,Yes,B,-57.01082696871874,B,D,-171.41374706821756,-46.273786782809296,51.19313363212213,-102.70671461311147,8.550121148921127,B,-15.793787293132386,163.28202716275803,24.712557494109877,0
Hispanic,No,Married,Physical,A,-71.12591739292483,A,D,28.732631454933973,11.224772149411155,85.31208355070243,-43.93990912715019,-93.79269474558266,C,-14.183821566815832,-15.40714152064589,-49.42469420390891,1
Asian,No,Divorced,Both,D,-145.37656006335376,D,C,-40.98650311524556,9.06995818350237,61.03799413983742,-6.777909257758445,23.049093140231392,C,85.52966939515878,34.045778069571,116.05951272426236,0
Black,Veteran,Widowed,Both,C,72.23559925146021,C,C,-58.2919158019856,38.85674995483448,-54.32552506983832,-30.275703795132596,18.157079661482786,C,-152.62919287383454,58.86167951266687,-19.995780690465295,1
Asian,No,Divorced,Both,B,106.71280370678895,E,E,72.02443706574736,-51.89553475286808,-148.27983176146233,-97.92174522168891,-11.353413078206536,E,-20.061434523436738,-133.06016390277549,-149.60963816558416,0
Hispanic,Yes,Divorced,Physical,C,-23.736504696636803,D,A,-76.3243354683654,-93.38950623655815,23.665685993513794,17.285844690440268,62.15116466037851,A,233.1531013346705,42.9601752780691,0.46901297645813766,0
African American,No,Single,Physical,B,61.349014682117954,C,E,92.18958852892072,69.41167591626392,106.20480860906679,-116.45726206122843,-44.51656282033865,B,4.568783100223468,-3.5056336342673675,1.509979749023431,0
Asian,Veteran,Married,None,A,91.22367457376498,B,D,-5.139473812589538,93.96329559875609,-71.53593111961783,28.146368116807746,-176.6857031768649,A,-25.317978331877516,4.880475341514477,68.95652787989526,1
Hispanic,Yes,Divorced,None,D,-10.368956211547392,E,B,58.80217897663139,129.50207619952175,-82.57719607754748,20.129365769437012,-91.12728135379649,C,-9.117925411005757,-102.68854052860857,-133.19548738802328,0
African American,Yes,Divorced,Both,C,-178.58064878572247,C,A,-14.006578277643586,-53.561821983292724,190.38440573265677,-19.057877718435133,27.4716888407126,E,-147.48101291487546,121.48118099069391,-23.16389701419737,0
Hispanic,Veteran,Married,Yes,D,10.231534062732567,B,A,-175.6766431055687,70.33085750038298,-19.21086670165213,-90.74392116265084,10.632283736324105,B,63.41365653597772,-73.43796481281474,-52.1101594048333,0
Black,No,Divorced,None,C,-3.1581068071179317,D,C,34.36488544081902,12.282436221746552,89.35764223160021,-76.42342462695734,-12.449666249988454,B,155.39948823384216,-35.39686326660861,78.45718647196178,1
African American,No,Single,Physical,A,63.19582245250515,E,E,-19.602137682354886,-9.157303736364899,-17.553601730691245,-38.658032292863105,-50.444811719700866,A,-74.23979837265219,-40.141882444738606,-16.805418598431253,1
Other,No,Widowed,No,A,209.4031734540502,B,B,-20.79251296009074,-62.89514333050378,62.779634519542974,172.41205087975138,170.79023274572265,C,-167.52718035859232,37.805187663325206,-11.67106367765243,0
African American,Non-Veteran,Married,Both,B,-52.72589113499423,C,C,-3.994997294030964,101.55445009498847,-28.97829129314353,63.46975601628703,-26.336505173744975,D,-214.24116503171206,133.28140862746437,78.21447540143842,0
White,No,Divorced,Physical,B,-31.747583215845577,C,D,27.868615472183766,25.107860105368722,33.960132249164836,143.07547392846033,123.95533521369266,A,170.19196973846013,16.12394802660288,180.57126203523185,0
Other,Non-Veteran,Divorced,None,D,42.39487506897157,E,D,-90.58362553252226,64.54696311893755,24.69330711344134,97.60456041995444,89.97354096622894,C,63.01980596567471,-13.72831886080209,91.50811814818333,0
Hispanic,Veteran,Divorced,No,E,129.31471567068738,D,C,-29.16745828598119,14.081584878757344,-125.45716914993315,-254.18745963946776,-52.957863763315416,D,50.18319406757767,123.44246033308235,-43.90904559397846,0
Black,Veteran,Single,None,D,156.24837817067558,C,E,61.39820461133494,-17.84557785100956,-261.1660433039969,-80.09232636460669,115.98300698857828,E,-22.182157388813202,-34.770111556867874,-9.369871537477348,0
White,Veteran,Divorced,Physical,A,-7.145742589879441,B,E,107.04605500066089,23.56029753891115,103.55644166064808,90.3950607094247,15.7398694992224,E,-74.06340408455303,123.91210884909489,111.4682478132088,1
Asian,No,Divorced,Both,E,31.480929888201263,E,E,186.84443591430517,149.51849297717018,1.2790300136159098,122.83864746506217,-10.088845330620778,B,-49.63663927002829,0.9587453057380733,-122.48255818628377,1
African American,Non-Veteran,Divorced,Both,B,-110.14172572454291,B,A,50.25964134498301,130.6297262643409,79.93279416997898,-15.195292045473058,-173.5594850186222,E,101.69875845915726,-65.07935896471434,29.80557818919759,0
Hispanic,No,Single,Physical,D,150.24485983735397,D,C,33.71439569526136,-164.73161713555916,167.44830251127695,72.66935786279547,-37.697134535616364,C,166.94889702051924,-2.0066759546354667,-97.32500124994898,1
Hispanic,No,Single,No,E,-17.293019940586262,D,A,92.7359584071633,-11.123576290674261,183.18152363563368,55.10157025545678,112.21041742241613,A,163.7693928103539,-115.18888563337568,10.607562145852974,0
Other,No,Single,Both,C,-68.50719314400551,A,B,-65.58609758959231,18.54359459426982,180.77417660553309,-77.542059402377,25.99151833097019,B,-81.3074134679992,148.39147580013565,-108.69920830150342,0
African American,No,Single,Both,A,-17.623091012532665,A,B,76.673432576728,132.47238719787177,158.29199721858797,18.51904941656329,54.58388648740241,D,70.98091158375844,78.52467466392157,247.62763289966733,1
Other,Yes,Married,None,C,-17.11982340863809,B,B,-88.83068150982915,140.83244128625685,-82.26269434212949,139.30495042896564,-67.89219512759772,A,-4.954325136980603,-69.32185792330972,169.75520456336548,0
African American,No,Divorced,Physical,C,64.02724668614532,A,A,-97.17550391685208,200.20244936154424,143.28317579898308,-29.27161780311407,103.06516756224798,B,-52.68947777382489,29.848804919035377,88.06613938797206,1
Other,No,Married,Yes,C,-52.64183460632337,D,C,70.0887775173358,21.39508163922428,-246.75746710278807,-82.33748515484847,-167.93722515078008,B,136.13537175204692,-25.806267208828466,-168.4189830189887,0
Other,Veteran,Married,No,E,54.22603690257377,C,C,-76.81458346099589,-88.49830039292034,-11.846072693854326,18.02668471332379,-46.987849529714104,D,-21.23659452874082,-62.07970293769816,-19.491368929130374,1
African American,No,Married,Mental,A,181.8526933088447,A,E,-209.1883575028807,-167.93846410979214,61.032904600489935,231.48542982674715,93.67268967625567,A,-165.33877512236592,10.484020728788646,58.07964759474501,1
Other,Non-Veteran,Divorced,Mental,E,107.10113048600671,B,E,-179.59419472608033,92.6723592898283,-40.431554471630406,-157.01318843739992,-13.411143364373244,C,-66.69638885859467,281.6129543836899,-38.47269475182462,0
African American,Veteran,Widowed,Mental,E,-47.24069330934712,A,C,-30.040824474156903,-54.533349308161284,-88.34262811242269,10.252024541302319,97.87945053747,A,26.235761374842596,-27.197942361813805,72.20425035747353,0
White,Veteran,Divorced,Mental,B,62.64175440819068,E,E,103.50608102987063,-36.52080467200703,-305.88835779508844,1.0430634046502276,-6.922094139929552,D,12.549462599461222,220.367038912326,-77.11805896306811,0
Other,Veteran,Single,Yes,C,42.329571938677006,A,A,12.48570960589768,-85.36853721565465,73.99431932769257,134.2828295377056,1.2366964984066544,C,14.093960796116384,-115.88005021024743,-60.03934219509325,1
African American,No,Single,Mental,B,141.82680068873802,C,D,-13.922661619904517,13.228438819007623,-68.11062636338526,20.129594610241977,-18.336627312044797,B,-4.2040163554838745,-35.409535255445014,-61.91403886144706,1
Black,Veteran,Divorced,Mental,A,-102.24978206611317,D,E,-23.769547604007172,-3.695725637388044,-154.63285551972834,-90.38062606318623,-144.29443175881914,A,9.679113046763717,-97.63588497401814,45.196884926529485,1
Black,No,Single,Mental,E,-116.9395478493714,C,A,22.37744945876277,-101.75769716951622,-105.76490562145615,-27.768667732837958,138.11707949614376,C,140.52396676721847,0.08830814769925886,20.193732557752778,1
Other,Non-Veteran,Divorced,None,C,-153.20403898405067,E,E,96.61167083410184,-20.70972628981029,117.90108381974893,-37.811769319751,-233.27988841397092,B,170.80870192505063,233.5767703688187,149.69359144390052,0
White,Veteran,Widowed,Yes,D,151.65300236922107,D,E,168.39726267561457,-122.45512046629787,-74.03976655431545,-142.0893030063054,-296.0474232291817,C,-59.05023841197784,-52.81087159983604,210.27923412575197,0
Black,Non-Veteran,Married,Both,D,-57.62668789562761,E,A,84.67341890902446,-68.79413390400087,-70.62199887143308,35.71456631709899,-166.82092206139842,E,114.29523718393327,109.35742898432939,-183.63763413660251,1
Other,Veteran,Single,Yes,B,-77.98814508051203,D,E,-89.21408426700192,52.32215952593224,113.0440978404436,-48.61147499357335,50.10686088850247,B,117.86756293389446,-167.2479180734051,-56.902924791692364,0
African American,Veteran,Married,Both,B,130.1956912779167,D,D,-21.10403735389185,57.73816113532926,12.386111992749779,-89.66486842607888,-149.32018552137882,E,-21.6348306404275,20.711479330265515,122.5420059297776,1
Other,Veteran,Single,Both,A,-83.56418411646086,D,B,150.9629459113876,85.14710919813304,-45.58627226196437,36.662782519852826,-96.42072826990915,C,210.1524107105787,62.669055438728684,-97.68767622906675,0
Asian,Non-Veteran,Divorced,Physical,E,26.40948221501648,E,B,-36.354566329949364,-165.50164342951535,4.836823274320347,115.98487743905817,89.74873752657012,E,-118.63272311394965,213.4311501686951,-39.620957710202134,0
White,No,Married,No,B,-72.09392593841993,B,E,-6.78958002807522,-15.618572825693583,67.10255685798788,-16.59347588594088,17.11140269943174,E,-15.387654716788276,9.891186013062656,-84.82355465479067,0
Hispanic,No,Single,Mental,B,4.137238245281797,C,B,63.563153114027195,-163.42552542722507,-40.017575825431514,-30.797904946173453,61.23620474222774,A,75.61960117523387,-23.659643315859327,90.4739098820524,0
White,Veteran,Divorced,Mental,A,-128.08141359267285,E,A,-47.89825586389797,82.51548682837307,-10.004304323926055,-85.6340880321384,71.99610916618403,B,146.66119999843815,-109.46309488549485,122.61509934479618,0
Black,No,Widowed,Mental,D,67.75947794536148,B,B,121.25365939563902,119.03060470245464,-161.6021954328414,2.6196756495208318,-8.173638445020277,D,-14.620906717032037,103.3532560434612,-44.6256394137531,1
White,Yes,Divorced,No,E,-114.44505608395559,A,A,-57.34999260725927,83.724040700287,-240.9060918151225,-28.514451686267122,56.39338043163497,B,-139.99204186198145,131.55595398640185,162.56370041615068,0
Black,Yes,Single,No,C,-173.88828650298996,A,E,-182.19858027117496,55.14846889229689,-35.22554881310857,-30.76495879297683,267.83214577676966,E,11.619072155391553,116.22025915668578,-24.120567135066164,0
African American,Veteran,Married,Yes,E,-122.84212051463703,D,D,32.123782961195104,-156.99919233718887,51.21157114505917,-74.00710238508587,125.65514035703875,A,-79.44276166261676,-75.9376098587904,122.1940959451566,0
African American,Yes,Married,Mental,A,24.451856048601414,B,C,26.587887088104477,64.81703140099046,-15.809206204507866,2.4258517157681516,93.06434897328889,B,-24.923954654932682,80.28532239005654,-34.50248328634384,0
White,Yes,Divorced,Yes,A,-165.0139057225629,E,D,176.4024716156471,130.17683335174993,-25.366210016892854,-21.9071926763676,-143.6112819602885,A,56.44224245296681,-122.36346595263481,-18.632564430399142,0
White,Veteran,Married,Both,C,150.63613025995826,A,C,-66.31718126700417,-176.47177744670947,-236.29008027713297,-153.76245903396077,-12.198892154310382,B,-73.30768517042587,11.607538695319224,5.7862854426285155,0
Asian,Veteran,Single,Both,D,113.29751511821806,D,B,-40.37082056743248,47.79642504823345,1.811934760116158,-37.42678805323341,15.42079390520794,D,-120.09420594954838,-176.42534752787256,12.215247281464963,0
Black,Non-Veteran,Widowed,Yes,A,-24.066824835245175,D,B,-16.862240878095047,161.09718073984837,-74.36895731891295,91.84950507541912,6.079409117725551,E,5.379384276462669,-113.42675005337665,184.9096568947582,0
Black,Veteran,Married,No,D,-165.8831732652709,B,A,-292.169386616278,115.447805679253,104.5305461599813,-40.669467690625254,14.050376637992827,B,-104.6064279752849,53.131486464077916,-120.80484663756825,0
Other,Yes,Married,No,C,8.726308798225132,E,E,65.19954618709423,209.2729677446031,32.64596571409193,-70.533422076911,-12.170821569269275,E,24.249237250051902,-107.51247005635068,-50.51521766177968,0
Black,Non-Veteran,Single,Both,D,-45.56574372129526,D,A,-115.40054137439088,-56.660879218826665,98.4810891238184,42.51959744706779,45.706375071293124,C,70.34637839925861,20.64982910417926,115.2248317129732,0
African American,Yes,Divorced,Yes,B,-12.641458127394397,B,A,176.0825393319478,-150.7445577246936,-75.2271632005416,9.114893607890945,112.38076954964293,D,44.87189368174254,6.745991904452195,86.68548796832792,1
White,Veteran,Divorced,Both,C,43.718434366364804,B,B,-38.621166257643054,21.02152365416027,62.2629194618721,31.93008434534854,-74.55921420138527,D,-33.14138368274868,-48.82965666848363,-87.63017579256143,0
African American,Non-Veteran,Single,Both,C,-58.77131402538023,C,E,-110.52680212780037,-86.081382187135,-281.91982418730043,55.53935328204128,-21.55070961889096,E,-89.86904025305772,105.91354067409027,-86.15592733582722,0
African American,Yes,Single,Yes,B,-32.16363694445319,E,E,1.4366126927644032,60.703410139085754,111.01696541685205,50.180542614045024,-172.98502798978092,D,-25.781713903713328,-138.0574892986078,-25.511200220696455,1
Hispanic,No,Widowed,Both,E,146.9261605634312,C,E,66.76271742357854,-22.98905931833512,111.18994005953877,-6.9194927614521475,23.55475577925453,A,41.486381686268004,-87.12374623526128,-151.5914646734327,0
