veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Veteran,58.38479260144689,E,E,163.4155075455101,-12.814313394922328,A,-4.1844785447661685,1
Yes,-43.89005228819395,B,C,65.94452781533772,76.46679204458408,E,-26.775197549113006,1
No,-19.38958834695064,A,A,80.04905152791699,-108.69798850560805,B,3.9392656097967644,1
Veteran,-122.56727995708658,B,C,71.31572389904395,-97.71281444961544,B,-65.91364940924696,0
Yes,9.85250526133599,E,C,75.05741697799871,-210.61914921034895,C,-104.63218298710997,0
No,109.16750010016938,D,C,169.59142697351925,-155.18640054928179,B,-159.66358139492118,0
No,-121.26839505174974,E,E,-66.53838135069037,-60.39666106658574,E,49.44205727013558,1
No,-12.304556011651158,C,B,-18.81253250637084,73.1296211864551,C,-59.949616205488965,1
Veteran,-6.075689040483266,D,C,30.628441452576045,36.526655718277695,D,-50.18517373892676,1
Non-Veteran,8.4263156631397,C,B,-84.43849007556938,-28.14396010394636,C,-107.6243064788116,0
Non-Veteran,251.52163765889273,A,A,-72.0722304545981,-14.365425145065744,B,-48.8972724365283,1
No,-19.32692573708215,B,D,-11.995428027678454,101.34507347172723,D,58.95956333174578,0
Yes,-43.88439579710232,E,B,41.693350863683264,66.2417139122144,E,-21.540896277219,1
Veteran,33.72654910952598,A,D,-92.51758362298845,-97.68114560150279,B,56.39388060156166,1
No,212.5568813386994,D,B,33.14707389013316,131.5460030947915,B,115.73759374984502,0
Veteran,39.76550184235598,A,B,22.01526705907961,73.92096489123145,E,-27.461531292313946,0
Non-Veteran,128.10200288664856,B,C,72.75456812756005,-19.891005046200117,C,-116.41569499482583,1
No,-18.82390492858462,D,E,-8.471587623682172,-35.77459213657438,D,21.073457021266652,0
Non-Veteran,77.77333699864816,B,B,-60.92711414216527,-131.1123255336109,E,162.25854842179263,1
Non-Veteran,-83.1390472192839,D,C,165.01452734105612,147.8909234948473,D,-34.83749735283412,0
Veteran,50.62985186176334,A,A,21.645912313720974,-66.18456055672561,A,-251.48470380565306,1
Non-Veteran,4.874626139964478,E,A,86.91839790789886,-142.40989531855837,C,92.56042235354886,1
No,-262.1812593890588,A,B,56.418699780951876,12.069071223190123,B,173.03457498199086,0
Non-Veteran,38.42596332360777,E,B,8.50174348208837,-58.7231044629145,A,-31.143399540357187,1
No,-14.312740316299017,A,A,-174.95032820398117,99.16826362873998,D,104.31865727498489,1
Veteran,-155.81429386953664,D,A,-78.1019444196571,54.02649516234119,D,-11.732814890070435,0
Veteran,14.744620093427299,D,D,40.348241136829465,-29.04745580838658,C,-34.20236211923165,1
No,110.36282128631466,D,A,37.31899316610212,-27.066769734732173,C,-178.89493307971597,1
Non-Veteran,-10.004356294767,D,D,172.4031093082777,85.52869767801907,D,223.75873791228992,1
Veteran,174.50130187284648,C,B,71.68360438611937,38.38348283832451,E,114.28439055745814,1
Veteran,-5.764129324421265,E,D,51.330139795655505,13.468740011289231,B,-181.2387931103482,0
Yes,-146.25456846935668,A,E,150.38194863279227,-138.4616120743444,E,92.64614486937637,1
Yes,44.262225561445916,C,B,-17.969488228222836,152.83800003023853,E,94.56411271009611,1
Non-Veteran,57.26833864159935,E,A,17.995760399104775,34.121290777573094,E,-29.76190553118652,1
No,-133.52949164362386,A,A,-32.662275938005536,-2.8184560382838644,A,89.8317086037703,1
Non-Veteran,36.656893132247994,B,D,47.84024397667043,-214.4551690614075,B,245.84206699719456,0
No,-207.34812457826087,C,B,39.32761137620565,96.65724637392292,E,-93.92025689977626,1
No,39.41306295100465,A,C,25.353457892037078,121.59902754698253,D,126.08444154801481,0
Veteran,-74.70620636757363,A,E,-6.9659924067974,29.710645029039632,C,93.49679912257149,1
No,173.33581493389758,B,A,-4.498211701324433,-69.20680405120014,B,-63.35235867140715,1
Veteran,-93.21129636406029,C,E,-44.367342420307146,56.21960524989124,A,-117.86129477803485,0
Yes,34.61041014118755,E,A,7.872553759241264,-8.138263185387023,C,21.896799306360997,0
Veteran,207.51494235293947,A,E,-1.2240885532017676,-16.182059365770314,A,54.40319379346364,0
Yes,18.2084422254544,A,B,196.80017591917354,46.996417911614955,E,24.88381676436437,1
No,84.43465098974193,D,B,-175.54997231410107,-22.172322635825655,A,-74.02834155976356,0
Yes,-70.14962423402984,C,D,111.72503187342677,4.470693645857132,D,-33.43398773430794,1
Veteran,-3.70745276720093,A,A,69.10148898999904,-186.60961082771323,C,19.59763570769426,1
Yes,101.25841682217404,C,B,-103.11591755313742,83.15457494662287,D,-73.8067573238014,0
Yes,-79.52316062065057,B,A,80.59075540979191,5.9322761415008145,C,29.462167019515817,1
No,46.66816742171967,E,E,-40.28496492412819,15.364045384783182,B,-7.356650628189825,1
Non-Veteran,-25.53889103328527,C,B,33.96011925082407,-83.49439722933938,D,-85.5782136370941,0
Yes,60.3107401564348,B,B,-36.570656984178804,-25.568752332347977,D,35.09348680145271,1
Yes,27.049889375407123,D,E,107.05411895203527,-137.84129550208135,A,-3.7552920237736696,0
Yes,34.216401407984,B,E,118.47768744398964,-4.409275219509625,D,6.971148986965911,1
Veteran,96.7895702483125,D,C,-153.41354541056307,-8.166170595789279,D,83.53748776144167,1
No,176.07838042123382,B,C,-17.602854135182763,80.11261249626293,B,-3.9847578026346047,1
No,-47.40072505453223,D,E,11.781375272671566,52.28881794265357,D,44.46258630703903,0
No,-44.21491146092138,B,D,186.77504428261443,20.626961954782082,A,68.34565123720283,1
Yes,134.27214277293805,C,A,-28.739283387112486,219.9487306863807,A,-58.257288039682685,0
Non-Veteran,67.33576739446019,A,E,-77.29932650196454,-92.7970244484978,A,-85.07028235968693,1
Non-Veteran,208.23598679060288,E,E,-95.96881747434115,-47.665918002361686,C,76.3591065220751,1
Yes,29.565122416224405,B,E,-56.14091816178627,50.65681175001823,D,63.34864408066914,1
No,-106.20227415495222,A,B,139.80771891741867,52.15415640252527,A,28.082003714995157,1
No,-11.098047908148587,A,E,-15.285750721447341,-36.04185820304121,E,-9.219325694409171,1
Non-Veteran,-18.4936904071737,D,C,-24.42242302211077,242.73708999896115,D,-23.918568517497057,1
Yes,-0.9470073287109795,E,B,-58.72637272873287,32.32577929479065,C,-148.6327203792203,1
Yes,-118.61236607635723,D,B,-118.57317400573379,73.47583343934049,D,-57.48055924368003,0
Yes,11.227030702060745,E,C,87.83755881485591,-162.8088021335803,B,164.53419197541834,1
No,27.377477357914675,D,C,-157.18749737535478,173.45170096497844,A,91.98232163492492,1
Yes,-34.5293718717346,C,E,123.48870008018102,-198.48406749074482,A,-19.540279987066196,1
No,-3.1091262623861065,B,C,2.6453692526209203,-120.69033342727766,A,12.027727227276339,0
Yes,-27.01070588119118,B,D,160.2835971736189,-180.79795118733014,B,163.14660075028846,1
No,-124.66260767307217,C,A,78.8462857924269,-36.188542321714564,A,42.530281976008055,0
No,24.37237859045028,A,B,-98.57868061508556,-66.25178838227458,A,-41.62905813443232,0
Veteran,99.02625201450009,D,D,-220.52616057170758,97.12182208451331,B,-278.6912209095343,0
No,80.6000071999798,D,E,159.03028497888465,-2.9810063394889417,B,-75.70848226465041,0
Yes,70.81073831591402,E,A,-115.42241874227139,-1.7013316413261832,C,73.66671522518116,0
Veteran,-229.6701739891533,D,D,151.0410011755753,144.7422747301679,A,18.54191082105071,0
No,-35.527898037087205,A,E,-73.87120971044209,-107.32307577000392,A,-65.42544578460983,0
Non-Veteran,16.80664810606065,B,B,111.69597883828321,11.908712138080709,B,-141.75873362986576,0
Veteran,66.63710556968027,B,A,67.37025255999932,97.71720694744107,D,25.031232455492415,1
Yes,74.09629548608265,A,E,98.69870783941775,144.49621357778244,D,-25.796572208444758,1
Yes,-94.40927985883222,B,C,77.16669470523937,51.274842559761765,E,-22.87817016588443,0
Yes,-14.626134896482569,D,E,-44.15583309600339,-74.81119677093156,B,-81.75949809720093,0
No,45.023064577110745,E,C,11.307731253538043,-134.74506351031465,E,44.70901842517241,1
No,-74.87930624686602,D,B,-123.53403969033172,-46.243422253283136,E,-109.51247150297286,0
Veteran,-100.7760359893551,E,E,6.565610331800211,-41.09181757743077,C,-6.005105864832509,0
Veteran,69.52833155351715,C,E,30.962484011898134,84.2344579017622,B,181.7072403078867,0
No,12.524331075287233,B,B,88.76342667684125,63.92628763601608,A,-115.9399157420656,1
Yes,-86.97954064184142,B,C,-99.57880746923178,-21.328319153216608,D,-97.8829723606387,1
Veteran,95.03909595504153,B,D,54.575415288342334,50.10245414829022,B,158.10360539895348,0
Yes,-125.5724864946502,B,E,174.32541766742483,-128.8806765164016,D,110.45590790509074,1
Yes,144.27485985121325,A,C,-23.521338084621913,260.94625979440036,B,-34.04469998046073,0
No,148.49368583434347,B,E,32.18876589419865,69.1881730497198,E,2.1268716323916075,0
No,123.62108340138943,C,A,-35.397407904844876,-300.52711057171433,A,-170.5620122610128,1
No,92.8563683605028,C,D,20.254847240660744,41.93269489773548,B,-97.7320368777846,1
No,66.74794291494305,E,C,73.31714571830759,6.5114702147853425,D,-57.69035199801971,1
No,133.9285076669283,A,D,76.29485007718456,108.85464198814252,B,117.0924524622247,1
Non-Veteran,75.32385813169545,D,A,94.43770971228568,233.71150675712857,C,15.671446812053446,0
Veteran,-18.802735803405742,D,B,-61.272645444430104,180.29739589584338,C,-95.75652279817874,1
No,-63.02121527117445,D,E,106.38134092242379,58.47614041199306,A,-48.659645459902315,1
Non-Veteran,-143.27557282124238,E,E,-175.65265341950442,93.40726573687733,D,22.603917901489897,0
Veteran,50.474367006005494,E,C,-53.64116290959547,68.68482288523545,E,106.5632064532522,0
No,107.44933103263409,C,A,-9.848735646091376,123.7880210660259,E,-96.43534469642854,1
Yes,2.0813840576277656,D,C,-8.693296679939019,-106.61494217483518,D,-22.796827030101184,0
No,-172.72963092304755,A,C,-127.45382744617243,-288.0349108237548,B,-116.22505141351833,0
No,24.531281039654814,A,B,18.704038676178374,7.337134337834293,A,10.188315716482705,0
Non-Veteran,-83.49296376471041,D,D,42.51613018491414,-67.22233237369922,D,51.39552365260863,1
Yes,93.26680822395876,C,A,32.888266617631416,22.35103102690784,E,71.36821318642681,1
Veteran,-4.650601840825093,A,D,53.25027219265945,134.9857168026084,E,2.538300776061214,1
Non-Veteran,69.3407413631238,D,A,-76.18647170135513,-26.035908028573296,A,62.97335827560434,1
Veteran,177.89873301290598,B,B,-5.202709226732165,-28.708216410818938,D,-104.52735675358076,1
Non-Veteran,8.39221136070998,B,E,-67.79531367086348,-59.06124766224264,B,-18.09869148935162,0
Veteran,43.538408633680994,A,E,41.37401484350606,122.94840528504226,B,206.68183621006085,0
No,55.614489570324274,D,D,72.03937803112683,-22.930622544328276,D,180.06792340993317,1
No,78.95722737772951,C,B,-67.12496613470024,-119.26052533359115,E,55.50129474775506,1
Non-Veteran,84.79053914424584,B,D,-126.74164577048069,65.78452732167567,A,-72.79210923289968,1
Non-Veteran,54.34022945754743,B,A,-142.71305394011213,-102.87670438616942,D,-60.64767192158803,0
No,-114.88804204144174,B,D,-124.15107585933221,230.61973484302624,B,88.95307188893666,1
Yes,91.20778889559023,A,C,-270.3340490809637,-64.8852242407171,E,-7.5939297986009775,0
Yes,12.13080000931508,C,B,-15.244320858280021,-152.81638538282832,E,116.33013593956278,1
No,-40.368333114379844,C,C,2.4787004501803143,-41.47796693287526,B,-113.46569457986323,1
Veteran,-69.39552567378267,B,E,-73.9484754910356,-32.059771064534374,C,102.03833187363291,0
Yes,-130.843386865132,C,D,-125.74690008169351,-59.85888065951097,E,-84.2777437197068,0
Veteran,25.816843457030348,C,E,-162.1111363675719,37.13795318966699,A,-120.03595005256781,1
Yes,97.44055560854288,D,D,79.38655404954785,182.27142904850328,B,53.4864477439007,1
No,23.65168286517832,C,C,-83.50516557944388,2.0524211194266333,A,395.9788619996711,1
No,-206.5279352463655,D,A,-142.13436632064673,-25.124837422913142,B,10.430362653999893,0
No,85.17980151136364,C,A,-61.77451509288156,-70.15336512089794,B,19.95255485089468,1
Yes,144.91638705710312,B,E,59.2973920041292,22.773047985862164,E,3.8323011790096304,0
Non-Veteran,-4.512506172904321,C,C,99.85122702292755,-133.12696372357786,D,-8.495804525015345,0
Non-Veteran,-145.23481600005468,C,E,-90.5983102816558,97.06786360888067,B,-1.1369898147641293,1
Veteran,32.45484380625214,B,B,-180.1848627430023,-38.125333170300976,B,38.94309509827234,0
Non-Veteran,-12.366902829971691,B,A,14.400404469859279,38.356613307454836,A,-34.32282623063378,0
Non-Veteran,-86.91177761718005,E,B,-5.003422333432036,-107.58690686418815,A,-1.6854810539674705,1
Yes,-1.869004428754295,C,E,175.3298200060007,-10.827828273508853,B,17.350405694168714,1
Yes,-49.22892688181511,C,D,18.563959586815873,219.37664649259165,C,23.488955186701304,0
Veteran,-60.54642738171895,A,B,-85.75277651687713,-58.76542535006226,E,4.619068164273074,1
Veteran,-60.828805017097956,A,B,-19.67735586289464,236.03760354178726,C,-89.94284825526388,0
Yes,-131.37165608078502,C,D,122.0963322323239,28.926012253493504,E,133.70597559628916,1
Veteran,108.06650939429036,E,D,109.82221464699589,-24.26951057936821,D,38.27545519651166,1
Yes,-30.398644466568946,A,D,-24.26920711375169,112.01373759012495,A,-52.16832547689302,1
Non-Veteran,-66.28374570582393,E,C,-86.93388835320309,36.50615672706607,E,86.91669841896824,0
Veteran,-56.42292928174878,E,C,-15.48746774945544,-45.91015643412367,B,-102.58508934349362,1
Veteran,39.90314444051432,B,E,-66.7329722146611,182.06194381348695,D,28.06881123861403,1
No,37.129375587101556,A,A,71.91031615175777,-50.76846040232845,A,-103.01816875555288,1
Non-Veteran,-199.9444123588181,D,A,-194.30864805806632,151.91978763699564,B,121.11324123850974,0
Non-Veteran,-107.76684822149736,B,E,74.99714887564284,-11.740365113527934,B,-91.408145258085,1
Non-Veteran,129.09928853805786,C,E,-65.64373303495425,-9.111554326630653,C,41.3468228097708,0
Non-Veteran,-125.2532341904802,C,A,130.9797580233041,233.8817140401033,D,47.88145573770108,1
No,65.1115938787274,E,D,-135.3846848065725,130.1501322473674,B,48.02696429814671,0
Veteran,145.8981046836637,E,B,-40.7469342559929,-113.18476841563947,D,-185.22191915159755,1
Non-Veteran,-25.755963042461687,D,A,42.924348943858234,25.144305233520146,C,-40.18915442122189,0
Veteran,29.777431059670178,E,C,-67.66849052620911,6.197635424723127,D,30.287316043433986,1
Non-Veteran,86.87513316333663,B,C,-59.77036875176418,-69.61239425902305,C,85.97612960597534,0
No,-80.97761578028502,E,E,-68.09265896022522,-129.46318062127855,B,-55.60052390356891,0
Non-Veteran,-13.422798664936467,A,C,-46.218802133153375,-193.1613188745721,E,165.97816864771812,0
No,-77.04229225406637,C,D,-193.165969886923,-116.66533602764702,B,-60.59892058015297,0
Yes,6.512558925358887,C,C,-85.03069675258541,93.29673624067468,E,-215.1919004543348,0
Yes,-123.90594809508156,D,E,14.394047621786257,-43.08386951299202,D,153.82111215227513,1
Veteran,-94.13595463962147,D,B,33.28365722035674,-196.61099989899637,B,6.0698765234149255,0
Yes,-10.659942657770834,A,D,-72.57563474621392,52.25017568394542,C,-38.66425217278787,0
No,-3.2865306342208656,D,B,19.236415976728935,-30.17636405420468,B,14.553641449584475,0
No,64.85859005486017,A,D,-25.298547771897955,65.43741277162859,A,-143.3637954037627,0
Non-Veteran,-46.182869611296084,E,D,-148.33934124581737,-75.93037269876602,A,-144.1579749078761,0
Veteran,-11.314887057149638,B,C,11.127466081915031,-52.54282065869075,A,21.521907528077858,1
Non-Veteran,-71.6381690281664,D,D,-132.43595685545165,72.58507882461298,A,-207.69577447225984,0
Veteran,25.089109445236296,C,A,-89.46000882940606,0.41350647706644195,C,-28.21810233534781,1
Non-Veteran,-40.23895553989452,C,E,25.202743204234608,-86.62092543598948,D,123.82165994429961,0
Non-Veteran,-89.09509826457877,D,B,114.09961444818117,-58.06389017410453,A,259.04345317855336,1
No,-122.65347087320066,A,E,59.51741201326514,136.9619628366269,A,146.77240771106955,0
Non-Veteran,86.03201622097454,B,D,57.14200775743513,-10.086175660654732,E,15.395437233735631,1
Non-Veteran,-40.677888943653834,C,A,190.4008072188731,19.516436787371187,A,-105.68330502837135,0
No,-122.06534816447683,B,C,-179.2145620811985,55.35423672159821,D,28.893571696159015,0
No,-100.63441230820342,B,E,88.29602844097496,86.79644842504472,A,-82.87546445638749,0
Veteran,-96.6416909309425,D,E,15.94519089201264,35.55404377926779,E,-102.77348952463589,1
Yes,-77.27068055132868,B,D,171.00981822496854,141.8450715173669,D,-2.7572539491726356,1
Yes,-169.9768445367724,A,E,1.118452160716607,-26.216417895146172,A,81.11685637913787,1
Non-Veteran,-65.1593862254388,A,A,-108.86103632205877,182.56971511924408,D,-174.14964359634408,1
Veteran,96.19666545393675,D,B,49.02595017129839,138.09829295240772,A,110.77388752935387,1
Yes,47.579801606583786,C,C,-54.562170818413726,-130.57351028172778,B,51.47213494573618,0
Non-Veteran,60.89751295474788,C,A,-24.318596795683938,47.80254296919798,C,67.3992247298837,0
Veteran,175.6584461948105,C,D,-148.61617872297072,128.58640559655734,E,116.43579864419029,0
Yes,-7.531447386568672,C,D,-162.06049209648154,-65.38148324344839,C,-50.53118360223174,0
Veteran,243.85611776810245,D,D,114.20302351779996,59.0897766151574,B,128.26441200709493,1
Yes,27.37190363502083,D,E,-3.2986503616056764,169.42712705064105,A,36.763518566739414,1
No,-105.52789291827784,E,E,11.800123372454792,80.36864518982813,B,-33.1459837064234,0
No,26.92558623434516,A,B,-134.11138591744495,133.48233534474318,B,-74.72057777354246,0
Veteran,-114.81380445938252,C,C,130.51252677955276,57.25375939732281,E,-92.64054493464897,1
Yes,88.82516366906525,E,C,201.8047091996205,56.866172789379156,C,7.423467125760023,0
Non-Veteran,38.512892429392295,B,E,-174.741483284612,-172.66514965027773,E,3.0733858464169272,0
Yes,-55.532600662497245,A,C,-0.5297519653517693,-98.45362232832147,A,-10.541693615403327,0
Veteran,102.40522924867412,E,A,125.23570944806434,-102.64258884855704,D,295.6781095118998,1
No,-57.103707450710274,C,B,-13.036232390281672,-147.9263363253065,B,296.068163841361,1
Yes,-229.17963225269742,E,E,-14.344354331642622,-92.06873768531645,E,28.87130141326784,0
Veteran,-41.33649760809378,B,A,61.792987262227506,62.17886236428561,A,-22.084005485379226,0
Non-Veteran,-77.72545340702851,C,A,-248.77670438247983,-56.884257119904646,A,-11.681526487848783,0
Non-Veteran,-50.833180930221374,E,D,96.03824289453162,-117.16407181179025,D,-125.30532821909344,1
Yes,-99.97803190546101,B,E,57.7394897225948,80.54828380414276,B,-187.02647819725948,0
Non-Veteran,30.12436092374788,A,B,-87.54870279198357,-97.31967376728767,C,-118.84041618837209,1
Non-Veteran,37.64647443756388,A,A,-40.95164041250127,-79.03212330622256,D,-17.977622930979624,0
Yes,91.40186500599648,A,C,19.443923112721556,49.42981912202091,E,-238.10958245641066,1
