ethnic_group,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,25,E,75.98569230570793,B,148.11054408665746,44.62235161805295,0
Black,93,E,148.18551546373035,B,61.93139187315575,132.33394421127485,1
Hispanic,31,A,53.69698418429822,A,-42.70539710397479,-38.66762463029981,0
White,34,D,113.9346187930835,A,28.973625349257038,56.484869037856754,1
African American,95,B,76.08100122899165,C,-155.99182153731343,-45.34182941002351,1
African American,82,E,64.12646576852282,E,-50.20825861370702,-62.312467277157225,1
Asian,81,A,-104.32826745043633,D,-21.143222191013475,50.31811645182296,0
Hispanic,26,D,54.84830212147078,E,127.78870517531243,-54.09155526252094,0
White,30,B,-71.18091549741294,E,66.10829892141675,0.8067661892875644,1
Other,90,B,-139.9648528644397,A,102.26537942804296,58.725520786185,1
Black,25,E,0.4498938591067308,A,-139.70432170221537,-37.638610586084056,0
Asian,62,A,-123.55400256675837,D,-117.11885914416857,2.3787908299392773,1
Other,98,A,115.12527543579121,D,91.97258845510167,-100.95870972545691,0
Hispanic,27,D,35.1558361091313,D,26.837062536140955,97.62285067815296,0
African American,86,B,-5.30936025475552,D,110.43001531630028,-144.35024739512485,0
Other,50,D,85.77152588797179,C,-85.74845465885157,95.91848022836625,0
African American,99,A,-129.70276406589994,D,-42.76277968941342,67.73567855874639,0
African American,24,D,139.0474254398413,D,233.93627854369424,-169.84071389048444,0
Black,75,A,52.39620741382605,A,49.574280767015,-125.01087256372676,0
White,77,E,-0.836033976259316,B,-40.018174619588315,9.913107906951026,0
White,25,A,48.19306184977373,D,-33.26766999804506,-88.40438149941352,0
Other,81,C,-76.75884785362999,E,78.23294757343223,61.16521846534643,1
White,20,B,-83.85282090556088,C,-43.02842314267177,-72.5428042214151,1
Black,32,D,115.33543364863648,A,-36.565540542703836,-54.985186564357235,1
Other,58,A,28.366284188197564,E,-228.99175795575823,56.6452300251746,1
Other,63,C,44.3188718415389,C,138.3315838826,64.53886029042091,0
Other,58,E,-45.82856384703387,B,-65.16742568921732,-84.39468207831162,0
African American,71,C,143.8545675862832,B,12.734608659999083,9.768640316363689,0
Asian,88,B,-71.9215316553359,B,64.4617427146489,-129.25082096390517,1
African American,52,E,-117.19931968413464,A,-82.15208719924703,-91.01694803703997,1
African American,91,C,112.55205369512566,C,15.2559361212202,99.83463959066732,1
Asian,31,A,66.92527780861103,E,64.40412600515887,-53.456884767488155,1
Hispanic,20,A,90.16315019086143,B,28.290673962443908,-0.9522401513706853,0
Black,83,E,-55.46091721292793,C,193.1442748658195,31.649901297571436,0
Black,83,A,-152.70281481092906,E,92.37073938595533,-196.27940842284852,1
African American,30,E,255.1971056540071,A,-63.5731305916699,40.5868558561586,0
African American,79,E,-36.57534825374801,B,15.053479203368353,-22.08500673312073,0
African American,28,E,101.80477601927025,B,-158.21974646077373,-148.19016201425538,0
African American,99,B,-89.08281985514553,B,-140.50514689198278,-115.63153232321825,0
Other,57,D,-83.35803544622307,E,155.52702491757276,88.14326181387237,0
Black,58,A,-11.13155220881951,A,-124.40757903726947,-161.64573372627854,1
African American,97,A,118.07548569384039,A,2.5252896714529895,112.04705195396095,1
Asian,39,D,108.06462320904984,A,17.927787356786894,148.24362438377898,0
Black,20,D,219.10126666037507,B,247.35201459117474,12.534928188774867,1
Black,89,D,-5.637437844289543,A,234.2128752861969,-82.35366269331746,1
Other,57,A,116.78609936481959,E,94.87230692482696,-52.14948047784392,0
Asian,58,E,133.53140659463293,A,-30.771328948357894,77.76813076590484,1
Asian,31,D,144.43061092398986,B,37.39394692884917,-136.7629858559652,0
Asian,30,D,34.70923998337533,D,32.473687211137445,7.498706990629035,0
Other,25,B,107.3695058449483,C,25.389567886835092,-11.543676079440605,0
Other,61,B,-210.50964305921678,A,-53.37025290389944,-63.849958800815855,1
Black,39,A,-49.95319436824982,A,69.6828185062848,55.312906230179884,1
Asian,21,B,-132.61687168838853,E,-13.407517671766723,26.142572300857765,1
Asian,27,E,-40.36274789274227,A,16.465871600884803,24.54789115266569,1
African American,82,B,68.90664131968428,A,158.52744436609288,-10.854671192020888,0
Black,35,E,-171.15847893079456,E,-48.16131627368713,-2.1384570450862386,1
Hispanic,57,D,74.5258622885856,A,2.881609907724304,-108.78258060265198,1
White,61,C,173.20399821321493,A,-20.739734402161126,-229.23189751038134,0
Other,86,A,-5.926236713981334,C,-36.45882510550947,157.95786023559083,1
White,75,C,-17.254570341784106,C,-4.037579427734951,-17.43450526012463,1
Black,52,E,-61.011621111466695,D,-118.25449040505973,-68.68143768153003,1
Asian,89,A,62.039262274201455,E,-97.61866464242264,-93.0179316492978,0
White,44,D,-39.976173059046666,E,18.813122015170006,-37.03867167436949,1
Black,69,D,-33.375605367418096,D,16.549457667784946,127.86165453443054,0
Other,59,B,121.96263900475839,A,-13.733800746486354,10.046097063989464,1
Asian,64,A,-31.500836300950176,D,88.27775445316239,-10.715932269326984,0
Hispanic,26,A,111.99898874483551,D,-39.41663095845793,-96.38913161110777,0
White,22,A,-50.07226279787479,E,-151.21679872199218,-18.378259332544367,1
African American,66,E,-25.058576987448223,E,0.37134527664739514,-54.72569336593256,1
White,94,B,63.930629144650496,C,98.82184168540616,-52.374078346144316,1
Hispanic,53,D,-14.162950434324568,B,-73.50950222814448,99.77563723501918,0
Black,42,B,44.44861463186686,C,-66.09777119272972,-8.810005043850564,0
Asian,21,A,-39.466371948979074,B,-215.0612454399049,-25.338765991190158,0
Hispanic,74,A,-6.676312576077952,B,-25.203287925422906,158.28115578674345,0
Hispanic,45,B,20.86880583304798,E,-70.5454873450116,-27.182712608077637,0
Other,65,D,79.83108886162474,C,9.321366276449321,-90.8530398741777,1
White,63,B,-83.62541600642541,D,84.02147220476228,24.670928061659943,0
Hispanic,65,D,-144.18382500160283,E,11.630401736608743,-5.088820207824814,1
White,49,E,-18.906274573252215,E,-74.12162025295636,120.16647844360702,0
Other,49,D,46.13858942274629,E,49.90453504743828,-91.33286668925567,0
Black,95,B,-16.902574877385007,D,-61.30570678890225,0.5739733991763201,1
Other,87,C,-157.3544994913822,B,84.63850358962989,73.56531145437047,1
African American,38,D,51.70738377445351,E,-58.79670077759525,18.579650495461383,1
Black,88,A,112.14931151086884,E,176.7200639292388,-94.95041149451964,0
White,56,A,70.60079748371231,B,-135.10971861835824,63.807486191792584,1
White,99,E,163.4581977853461,B,85.63437841095022,-86.00669982376148,1
White,48,E,-117.34514764311305,B,-95.96672736131318,-22.18073028863756,0
Hispanic,69,E,-53.71566841077684,B,71.40420714668153,-133.58724344802425,1
Other,80,A,76.99337479523986,A,24.54791704347046,79.72161650386582,0
Black,19,D,-0.20579929834132712,B,13.698391908525664,-142.40366260304788,0
Asian,38,D,-60.59166364535756,E,198.9681560377211,-39.24923004751593,0
White,50,B,112.91092715608899,E,36.677943510730614,-25.57074394924466,1
Hispanic,48,E,-82.96116507029748,B,57.69936596215779,105.59531628202741,0
Asian,88,B,-168.0756903293652,C,28.646873377847243,-18.105251601758205,1
Other,51,B,-55.026951074428034,B,143.09856528541192,260.5487056450688,0
African American,26,A,101.88010200049816,A,25.70898024439107,90.54925601602663,0
Asian,88,D,145.6784338568967,C,201.22102443305317,0.7690627543103388,1
White,86,B,119.28992804469338,E,-3.6794011940556612,96.2189018959203,1
Asian,36,D,-22.225995091350626,E,-52.5388054048614,-65.69165140645511,1
African American,68,C,-70.65451674151292,B,-118.64448867754922,-15.838344369080701,0
White,81,C,-6.575429275171437,E,109.16418734127365,-43.71281029154385,0
Asian,90,D,-67.13397269712114,C,-93.59383949425046,52.224227405276515,1
Other,32,A,-141.9277630154266,C,117.18614535436105,97.00886225351941,0
Black,31,C,81.79260458588105,A,-65.28141267119658,58.017208974811865,0
African American,68,D,109.59177328063035,A,101.85072305118335,-1.360181825717479,0
African American,19,B,-10.661072611728024,E,47.163682576977365,87.54329460412404,1
Black,25,E,-65.08390978620776,D,-173.1296169281184,-5.284149796128781,1
Hispanic,65,E,-22.98992721610908,A,3.8814709827021314,58.66496628410233,0
White,67,E,77.03145564203612,D,-216.49075820298927,-218.66561927084967,1
Other,48,B,36.13960627684956,B,-57.893886709120224,-19.24008135085534,0
Hispanic,63,D,199.40282648899773,B,-19.937400658397394,-54.71490628246697,1
Hispanic,57,A,75.44249497774592,D,-150.4133862960335,229.52351403627222,1
Asian,70,B,102.74322039048151,D,0.5678429103460764,210.57271649043946,0
African American,26,D,69.94845795010782,C,29.735102253948526,-34.083326686695145,0
Asian,72,C,40.82120866633923,C,-70.29020924357505,29.238537257310703,0
Asian,29,C,101.75189046930737,D,-29.66072992930096,181.44469536615202,0
White,73,C,114.40145753393043,B,-92.33858149592193,21.698216546364428,1
Asian,54,B,13.049828288776204,D,36.387444163476104,164.06097247528422,1
Asian,60,E,-21.93660029264491,A,24.84765460049247,5.48228534618104,1
Hispanic,62,A,97.86487083252375,D,-68.91728580324063,-44.52316082073452,1
Other,18,C,-7.536340174574933,C,71.44845754134383,1.0957618846659312,0
White,99,E,-89.99892067702311,E,-56.63576341239525,178.9429551664373,0
Other,57,D,-36.138168962170255,E,26.253294107014785,-2.6844243983630256,0
White,37,C,-57.44056450137046,A,82.57784903176,-89.6506939613081,1
Other,43,E,-50.3961224528579,D,-14.708706645584483,198.2307321530935,0
Hispanic,70,C,51.32945464727102,B,-5.372259992220914,-132.24772302953326,0
African American,54,C,-47.45410481631541,B,25.73553930597498,19.696934726200013,1
Other,55,A,-90.02501503351414,C,117.6737977078243,96.09861816223028,1
Hispanic,77,E,119.90436808319316,A,-70.89407938744988,37.23057683528887,1
White,70,B,-41.238248697580445,E,-132.16608512785288,195.38115799093586,1
White,61,B,-114.69575578107138,C,68.81657271685674,-105.78006177950226,1
Asian,99,A,231.1573849204418,A,68.45768697113502,0.22732611654642554,1
African American,92,E,-77.6451296123882,E,62.23573086085238,-19.82313150754739,1
Other,93,E,-34.99572732472739,E,137.81995329084666,32.295373497148105,0
Other,67,A,-98.0913179995451,A,-91.8553352758504,23.955385231126105,0
White,96,B,-68.83947929068815,B,110.04600762965487,9.258363436972122,1
Black,42,C,-48.3109228507647,D,65.4372871328396,-125.18553906042516,0
Asian,75,C,-50.52432193150419,E,12.712278419645278,39.89990457318777,0
Hispanic,52,E,-85.15678994078917,C,-91.90193874739295,-129.69244354286323,1
Hispanic,63,A,-88.83442248594314,D,-232.26052846390073,-99.17560005145899,0
White,50,E,62.518982381657075,D,-196.46087009462715,-15.831698070840144,0
Asian,52,A,-147.2113420266823,C,-132.35375698886048,8.382636442445742,1
White,22,D,-160.5787308090725,D,111.04916232050893,-30.479184191658103,0
Hispanic,78,C,10.120615860695995,C,-157.5060015117878,-135.4583786616039,0
Hispanic,44,E,140.34936704645736,B,231.53590621875105,-110.71206523660202,0
African American,80,E,-80.5243019516543,C,-141.62194260479407,192.49367497777962,1
Black,87,D,77.58622960775394,C,54.10347096776411,-90.1055527514404,1
Asian,85,C,-62.383515211475284,A,-182.6453578998128,-29.52710234322648,0
White,75,C,-7.284199518904644,E,-125.32550256928221,61.83539362685615,1
African American,39,D,98.80393638580613,E,-48.33396778169798,51.79297467768668,1
Asian,84,C,175.60168615156277,E,-52.897689787930005,110.74167211501016,1
Other,47,B,75.3489873281368,B,-51.48139034653833,92.43507047521447,1
Asian,26,A,-38.942471350281075,A,-21.954572429034386,-26.396978270470306,1
Asian,21,D,-70.5878351960069,C,-24.148490459596715,-195.02693440752438,0
Hispanic,29,D,-87.40278703222435,C,-74.57060765509354,-43.22197266380209,1
Hispanic,38,E,-91.28354568196471,B,-26.491443428903416,104.01779162621436,0
African American,46,C,79.33386499704736,C,-38.84791845766129,-76.32067833940866,1
African American,95,B,-82.39517188225906,A,157.18250548248076,-2.7876264126941255,1
White,31,E,-98.9294651877577,E,127.46665870734437,32.07359599240349,1
Hispanic,60,C,22.563602500569583,A,-140.69912028218525,0.8967354488795555,0
African American,44,D,-27.398348912469373,E,-103.06911637821594,-112.83502043736493,1
African American,95,B,-221.22468788182604,D,197.91284753060964,58.56600784544025,0
Asian,33,D,-21.208607212310433,C,-99.5496391453014,51.50819580213957,0
Asian,93,C,60.66000959144494,B,-82.26781998624436,193.4517037240049,0
White,86,C,-10.02092164654624,A,-24.2331398694634,272.24386750993983,1
Asian,75,D,-15.536042006792904,D,-85.485246861222,77.87779799243502,0
Asian,65,C,-48.8411186820942,C,32.11519678354313,-8.413127389861755,1
Hispanic,68,C,-96.11763030002032,A,-128.47999494671336,70.12280488599411,1
Hispanic,93,E,107.19188406430122,B,27.148203853715604,-84.3340054709205,0
African American,44,B,174.97299024586752,B,104.3752950532155,-123.57416414457563,0
White,41,D,7.84198600645431,A,-91.74290990001107,-63.93833504535549,1
African American,43,B,-7.364708236476892,E,-51.10434535724359,-7.93508592935182,1
Black,63,C,-32.422215997495,A,-174.7322265339435,69.75944648495613,1
Asian,34,C,-82.24698909686833,A,-139.4010908583655,-118.97968904075525,0
Hispanic,73,A,-30.534466645364688,E,-187.35935702543395,-163.67059264132388,0
African American,48,D,78.85904641877316,E,-132.837382725363,40.973209851436756,0
Other,82,B,200.33569263117764,B,-36.26197225631802,155.4331241905751,0
White,34,B,-20.1327554478081,B,-29.49649355350264,-99.36478444521339,0
Black,36,D,-94.37417256813434,A,-12.054925247905917,-21.019491999690537,1
Other,22,C,171.97783311560215,D,-13.843461648785274,-47.30681655797965,1
Hispanic,45,C,28.67596921036446,A,60.10409018872267,-180.8591321001276,1
Other,31,D,-101.30613761842999,B,102.24427508061666,-131.18921363958225,0
Other,47,D,134.85784961349862,D,93.8033372779211,64.22424033675041,1
Hispanic,59,E,87.61090676207985,B,-7.697951331622925,74.78985471167043,1
Hispanic,44,A,22.266359264997085,E,-96.13011415503556,88.01690889873471,1
African American,79,B,-173.81766737229867,B,-74.27513882884828,82.37896325869049,1
African American,56,B,233.71136119794502,E,52.923900830669666,-80.86147491307828,1
African American,30,E,-42.82747636936198,D,-142.81928218134817,-152.48854874081127,0
Other,69,B,-17.505120026286757,E,-165.53518839426314,87.85548158104326,0
Other,70,D,11.49153885184648,E,98.27101201278269,80.82481754989274,1
Asian,26,D,41.124959909032306,C,-14.794253476007945,-53.59596691067957,0
Hispanic,71,B,-45.87889317057904,B,-130.71243435657834,184.87331349842634,0
White,59,D,-143.20303490369542,C,50.14605470553288,87.73689592143062,1
Other,66,C,-71.90839203852109,A,15.705060611685628,161.69026371158483,1
Asian,77,D,55.090702538647726,E,60.48541782031266,-54.91392224282454,0
Asian,18,D,-164.523276986089,C,54.59601763649762,-108.31110426872306,0
White,91,C,-4.143492406402989,D,59.131772897932464,133.9694813995989,0
African American,31,B,8.752482731014416,A,-14.01046972237531,125.49572924924179,1
African American,75,C,-69.54799813149137,D,-157.69506403097333,146.24697387225532,0
African American,55,D,173.21647415361744,A,54.31482687988428,8.226193684990715,1
White,85,A,59.18686826468181,E,-85.49865448317868,-56.543744737549,1
African American,37,C,-51.82451419662001,C,-145.24450478348558,-211.43945397241785,0
Black,62,A,-194.26018881906165,D,-41.53460197035393,95.3582685882212,1
Hispanic,40,A,86.25587746757675,C,-15.47241337422378,129.84919930937957,0
Other,88,A,-87.21798725532722,D,32.63237816079139,38.33708811493828,0
White,22,D,26.655631842205345,A,59.38980100651027,-66.81885205145834,1
Other,68,B,104.35222344566763,A,-161.56511539226338,41.12172677883708,0
Hispanic,50,C,-37.300858788875075,D,-12.124146729111573,-1.8789192166112931,0
African American,31,E,112.12507673755327,A,99.99434450000079,-147.01141688904943,1
Black,96,C,-48.2622972337127,B,15.163887463614309,-133.29052232637045,0
Asian,80,D,24.9665342717938,B,-137.58605750720022,-6.385389342605903,0
Other,29,A,-10.228821695295599,D,85.55339260997683,-70.37035658012051,0
Other,89,A,64.52779587342648,C,-79.00444735451767,23.086922803186024,0
Black,28,C,112.08175438885777,B,-165.16500830477355,-40.17887792976262,0
Hispanic,24,D,132.85820074171588,C,46.936227821527424,-129.2652978571898,0
Hispanic,90,A,-105.11779232530863,B,-158.2873208099769,-100.69968827351985,0
Black,59,D,41.13476681899817,B,-114.95968728768393,68.61170632640214,0
Asian,32,E,-87.60861187979059,C,59.42860372935266,-51.36419926863777,1
African American,85,C,-53.99897700686468,D,-111.89468086954786,70.56605843146735,0
Other,29,B,-35.779949372136315,C,178.7260685834322,-29.224871017251353,0
Other,54,E,-85.91887182709635,C,23.41630909688675,-38.30834576215745,0
African American,74,A,25.680981879103882,E,-17.953739558085015,-25.056311100537936,1
Black,51,B,76.63338868383332,D,-215.58622940304755,31.08573568582653,0
Other,88,B,-33.62416978268419,E,-12.214044424027977,31.445422447709458,1
Asian,85,E,66.52448691117648,A,-138.4201003756266,148.66731375644383,0
Hispanic,89,A,80.1624328575675,B,-40.2134384765173,-115.67328350186037,1
Black,75,A,84.47573764844067,E,-66.37598381605973,26.85119348217153,1
Black,57,E,-91.26792208648922,C,-91.5103529903952,-43.63031878572611,0
Other,89,A,-52.80928007202309,A,2.4477777046245834,30.249124464763028,0
Other,62,C,-40.05426710831258,D,68.29306606489446,-43.075774199356715,0
Black,25,C,-54.32124737327323,A,-49.608724249105826,84.50764377925266,1
Hispanic,56,C,-79.55454498771908,D,132.26047204925868,-118.10455440114542,0
Black,65,A,-100.28894032679227,C,-94.40730553724168,7.443319070089645,1
White,88,E,-151.88953490032483,D,51.40175653433596,142.5864656327867,1
White,90,C,98.73076607965403,E,-63.12632469948925,52.40521136174425,0
African American,51,B,81.83024825769789,C,84.25585735273133,65.83886600032176,1
Hispanic,52,E,68.57428441548457,B,68.13088060835383,-76.83203516668078,1
Asian,98,C,-147.24502268992163,D,-31.787188380993598,62.651470394398764,1
Asian,31,E,-25.331082161096308,A,22.202920702462965,-114.00922643122493,1
Hispanic,78,D,167.60756380157247,A,-148.78514212955236,-98.7430138229393,0
Black,33,B,-103.85889943309988,C,-116.90351010090272,137.4137354761938,1
Asian,71,D,148.41357389435106,A,-62.410400672183265,107.37866746430626,0
Asian,74,B,-57.94097900325163,E,107.22633858759025,-5.627658213757933,1
Asian,99,A,-33.35871961461576,D,13.018849600061591,1.5747896215037118,1
White,77,D,155.23813375310272,C,15.561792077304782,75.64768945526953,1
Other,75,D,2.756253758822595,D,96.61221023368628,-76.85271377473737,1
Other,66,B,53.7796096428854,A,-21.100380423324278,-167.41476356625452,1
African American,83,A,159.74037266240606,C,-56.02499753438326,-12.15536704706748,0
Other,31,D,166.99564074320426,E,-118.84926779804496,153.69169543188272,0
Other,31,C,29.648727737080055,C,108.19718758430625,-1.6364669796584845,0
White,65,A,61.777268983760955,C,-101.66291774475398,33.626298676491324,0
White,25,C,57.879725148114346,A,-73.61138584854126,-48.109377690725566,1
Asian,26,B,-133.36845875164371,C,185.9277213793286,150.83857022396577,0
Black,27,C,-10.741982772519139,E,22.966202001800806,186.82210038703914,1
African American,66,A,108.32837103077124,A,22.41344183998738,-58.18830641399114,1
Black,63,A,113.64054708768936,D,205.44158724966968,-25.26943197926294,0
Black,79,A,-123.2133038648706,A,-130.60426300120224,8.065809745363142,1
White,65,E,-151.87432003909083,E,-69.63823797667025,191.3777962125106,1
Other,66,A,-6.961798399300173,E,-48.054348553857565,111.5008080438177,0
Other,94,C,-60.95353194878588,C,44.26322602909985,6.598348765059585,1
Other,32,B,0.6827511141709415,A,-150.75129840389707,115.74353432851754,1
Asian,98,A,-55.37834488123544,B,-20.476323815788845,-63.73847778538525,0
Asian,53,D,-85.82745772662149,C,-180.75404565018022,-134.09634176185318,1
Hispanic,32,C,-106.57430906555518,B,34.382559213554856,43.252637521996654,1
Other,96,B,-212.19296237944013,B,-142.90910953691986,-23.586314876990265,1
African American,80,E,105.43860876809998,E,172.892135202785,-37.61072580926743,1
Hispanic,79,E,-162.48178521473992,A,37.47569765966743,-50.81252275462105,1
Other,50,E,-26.091067290102426,D,109.89048651054469,50.053250401148276,1
Hispanic,96,B,212.05280114903275,A,32.0079995671957,-76.53844379517462,1
Other,21,D,58.61229893621515,B,27.751696141153577,-76.62743476143153,0
African American,82,D,122.39177287753635,C,98.35972147934817,-65.96161906744533,1
Hispanic,98,D,30.49081407052586,C,173.31998293922274,81.11199754325217,1
Hispanic,39,D,62.12596438189105,E,109.28719587161446,132.0822179707472,0
Hispanic,56,D,136.27066037161532,B,75.12448800269456,21.58410501859127,0
White,82,B,-100.0120479532345,B,74.9836509489689,46.043495909393656,1
Hispanic,32,C,138.1124299328879,C,132.1472916489626,-36.668490830839914,0
African American,33,B,39.57714829468701,A,-6.5300617369430976,-32.46930536282228,0
Asian,56,B,55.903335935236576,A,46.65101020761673,-41.72224944270943,1
African American,60,D,-1.074567454890705,B,69.06830703017297,-76.0278572119235,1
Asian,22,B,26.81106960264129,D,-101.05304274963585,-243.81735093029738,0
Hispanic,46,E,100.16236409555984,A,30.67887877616005,-66.36423367051472,0
Other,57,C,68.7314790359614,B,-20.641473689955596,-105.45303239402337,1
Other,54,D,-7.6646050558098535,A,243.91468326721838,-157.6292076311296,0
Asian,69,E,41.881935125056714,D,46.04162970824445,82.7024656996614,1
Asian,43,A,-13.528884847376812,A,112.457816665412,82.8585001761618,0
Asian,52,E,148.14185841537068,D,28.58423692145442,62.580716317350735,1
African American,20,D,-49.44608870694647,D,104.02381062839032,119.72307110121872,1
White,77,A,-68.84883477938483,E,-83.17465399770855,-123.47881084193824,1
Black,19,D,-125.44263669315212,B,98.46391212497659,152.6467904073687,1
White,34,E,70.73503513838484,E,234.2142817014357,-0.4648324364402447,0
White,76,E,127.77113204830815,C,88.93667497898831,22.278296016970465,1
Other,46,A,-42.411813053283545,E,77.10703503062545,-93.41914068864521,1
Asian,58,C,-159.58163901046566,E,188.11066237762063,61.09461232201573,1
Hispanic,33,E,153.15570051577555,D,80.05442560276775,75.73766203334034,1
African American,33,D,149.36812342788383,C,15.779412103180832,8.666841083119662,0
Hispanic,37,A,135.788161052913,C,-167.268540437655,-28.690758825112976,1
African American,46,E,78.26291146699343,B,-160.35141704102034,-10.485721203191051,0
White,40,A,-218.4296604664467,C,63.56527968315178,-74.53894703136123,0
White,18,E,-85.10642919182135,C,-8.335608962087857,103.47519832273564,1
Black,19,D,-23.61019979062121,A,9.164338672944819,93.56575865628596,1
African American,21,B,46.123127006747836,C,179.05645915501094,-15.551362852710088,0
Black,62,B,-1.3989844406020198,A,-85.95076649049686,-1.3754025920182789,1
Asian,33,B,131.77155135709208,B,17.058860720453424,53.56453107747863,0
African American,60,C,-119.97122517403973,E,-119.02647271570177,-29.999257331888767,1
Asian,46,C,-36.103745864067896,E,61.22880819823686,-218.90874639399226,0
Hispanic,42,A,-201.11378155929395,A,126.36234561943938,180.2198714618143,1
Other,31,C,-141.74295523170238,D,1.8440305850753167,-92.94791151528504,1
White,33,E,-24.805726294809226,E,78.99319730903234,138.08058468583897,0
Hispanic,45,D,214.44828272967774,B,2.3397622271819905,-40.442836203976235,0
Other,77,D,-119.75142658115945,C,-91.03499223986378,-23.767749226682554,0
Black,95,C,183.78081255091777,A,16.15819973537,-70.28078999430835,0
African American,89,E,-65.39401825788033,D,188.84593728460942,131.96266136988456,0
Black,98,C,-277.1217829646907,D,-18.935215029581165,-157.49573732826298,1
Asian,26,E,35.37498443097466,E,10.8294948119557,39.573778574277185,1
African American,67,B,6.847361222142732,D,-122.65490804498937,-38.754662715864804,1
White,89,D,41.35319523243912,D,-90.17426415258053,-81.69915326522515,0
African American,97,D,9.140169070538255,B,-59.36856435381862,10.43012234122914,0
Black,40,B,102.91526140982438,A,37.61098049275996,35.41004203757719,1
Other,57,B,-85.29477860316514,C,-42.20516429059154,117.72101140735063,0
Hispanic,58,C,-60.456734236160436,C,65.04380211231886,75.27530875670317,1
White,38,E,-96.7186770644557,D,-95.6702959030341,-15.127782602993628,0
Hispanic,37,D,-75.33081583095525,A,-24.398678798061134,-47.487320745394435,0
Asian,72,D,-23.679479260739296,A,-149.0374832182163,170.57764376618297,1
Hispanic,77,A,-100.49138410633702,C,-97.03767637307253,-172.1563485007699,1
White,48,E,326.92429693165394,B,-256.074441673662,-35.628934572866115,0
Hispanic,94,C,59.67885608578742,E,-65.00801048453536,-115.51150799081893,0
White,21,D,-208.3014231495257,D,39.414656446818135,90.77500252913799,1
White,38,B,83.38330433740786,E,97.8329046612364,-33.911389825902184,0
Hispanic,36,B,-247.4774920800126,B,-158.87120359334546,129.86685678319498,0
Hispanic,22,C,-52.39610585524665,A,-5.325679298440888,117.3259365207393,0
White,44,E,36.77595150405482,B,-53.46840866357488,-152.12732639583274,0
Black,87,D,-133.35431432566352,B,139.86237537698003,169.33410268859632,1
White,51,B,-65.1171428837094,B,-204.9487140192341,114.6505070694474,1
Hispanic,40,C,-18.44934042952114,E,-67.78224336040284,23.971899618113927,1
White,68,E,132.98580944745265,E,-15.111242916119599,155.1787553085312,0
Other,86,E,88.42232483691912,D,-93.55740981774827,68.3965305055413,1
Other,29,C,116.65271146211748,D,-92.08584618212964,-100.82901991250215,0
Black,86,A,58.102944856402786,C,92.7510918707158,13.724459127712581,0
White,64,D,67.28038196351184,C,34.85073389255914,-48.011015093015295,1
White,18,C,26.371743735490362,C,-78.85317524228942,49.111248463125364,0
Other,40,B,-120.33760627573866,A,-121.46784812998597,301.52163129150256,0
Black,91,E,172.98136232536584,A,-16.658922517425548,-120.44034294069637,1
Asian,50,B,-5.991459572960899,C,2.997869963841178,-134.2875823552079,1
Other,43,D,32.67798770944314,C,-47.67837667058463,220.50776504039763,1
African American,87,E,-48.1484416284663,A,-154.84070624978582,-27.124838870914758,0
Hispanic,57,B,41.064960630668864,D,55.7918563449709,-20.64196725903512,0
White,30,A,-85.97582011219434,E,-124.8397346274309,-13.657879497214617,1
Hispanic,31,B,-129.14634828073585,C,-186.5099798091569,22.04894081043952,1
African American,50,E,9.605205554248984,C,-48.94185634835544,-26.516748650449202,0
Asian,57,E,65.30192488484448,A,-19.757946303620574,-37.93816519617664,1
Hispanic,52,E,-10.612051110390547,B,-76.3090645293483,7.79107464172056,0
Hispanic,96,B,-26.04609076915223,D,-18.53349105102783,130.48491748721213,0
Black,76,D,124.81275606500158,A,99.15247888554065,53.93449135921522,0
White,76,C,5.625938228056417,E,-156.19631041132052,20.64146225035381,1
Other,30,D,-93.5798900514331,B,20.872571826465723,-23.558877229797428,0
African American,55,D,26.28481383026122,A,-72.1896400047353,19.08167357521168,1
Black,62,B,40.61594120344224,D,-62.96779323117134,-154.55414798671336,1
White,38,B,7.636396808615839,B,-1.289705881787539,115.8755583477576,0
