sexual_orientation,AgeGroup,SEX,disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Bisexual,18-25,Non-binary,Physical,18.195640620883392,C,C,105.6432494935797,81.98914058128518,1
Homosexual,18-25,Other,Yes,-24.627544510530676,A,A,-134.11014707313277,-46.97838458260569,1
Heterosexual,26-35,Other,Physical,22.983823661955675,B,A,-159.6427517030495,46.095415380352264,1
Heterosexual,51-65,F,No,98.01772925860014,B,B,-16.323451058144737,-40.381097979484615,0
Heterosexual,65+,Female,None,122.96817821950725,D,D,-186.18007953979526,96.24802031474682,1
Bisexual,36-50,F,Yes,22.267729324242158,C,A,-16.189348540856606,28.002053931503152,0
Other,65+,M,No,-57.531554818775376,E,D,-130.83139643073426,124.81727092095727,1
Homosexual,18-25,Female,Both,-212.12938376740692,E,D,16.580232667368694,-127.02080757168332,0
Heterosexual,26-35,Other,No,96.75773659208235,E,E,134.54791400894612,-61.7006127663071,1
Homosexual,18-25,F,None,81.69849090325917,B,C,-47.608850204381916,-100.16884194631584,1
Heterosexual,18-25,Female,Mental,39.011721418055586,B,D,-216.85362290967248,149.11990000458366,0
Other,18-25,Non-binary,Yes,67.3261732115495,E,B,114.23214260988249,21.10532337894394,0
Bisexual,65+,Non-binary,Physical,-78.58329751967626,A,E,8.314136932984653,-52.05713190540785,0
Heterosexual,18-25,Male,Yes,160.82710113679767,E,B,51.80975677397037,34.217906880634494,0
Homosexual,36-50,Non-binary,None,10.366636940957276,E,C,-62.79445544804888,-9.385614712004163,1
Heterosexual,36-50,Other,Mental,-103.98637576339664,D,D,52.47255143887718,-144.08575876104194,1
Heterosexual,26-35,M,Yes,-62.16039097121027,C,C,155.7837762835488,-186.08065125632945,1
Homosexual,65+,Female,Both,37.04642140704748,C,A,-160.80259436995564,-33.06505109065544,0
Heterosexual,36-50,Female,Yes,-28.909679716906826,B,C,-27.437679946748506,-139.73287088928336,0
Heterosexual,51-65,F,None,134.4917544418298,E,E,-63.639198064912904,122.75934745260273,0
Homosexual,18-25,Female,Physical,5.245901053782342,C,B,-13.016576177151851,71.63583871400698,0
Homosexual,65+,Female,None,-20.285912069964454,C,B,5.435007186990628,9.520916556142636,1
Bisexual,36-50,Male,Yes,-111.7088957892817,A,A,-38.89683556701496,-56.345753899586285,1
Heterosexual,36-50,Male,None,38.01222711072661,D,D,11.15564919523759,-8.513239950982173,1
Bisexual,18-25,Female,Both,-36.57701643456494,B,C,49.93430133934703,67.39850952338475,0
Bisexual,18-25,M,Yes,-117.64089704453966,A,B,-2.625193741982153,-75.8152364476315,0
Heterosexual,18-25,F,No,-44.7895908362955,E,C,-59.727463272629265,5.5665416974848405,0
Homosexual,18-25,Other,Yes,-97.93568837315883,B,D,-20.79470678165088,112.31532279177956,1
Homosexual,65+,Male,Physical,78.38966977108458,C,C,187.13374079938353,-218.61034090440688,0
Heterosexual,36-50,Male,Both,93.24174523322662,E,C,22.559116542780462,72.33791367001704,0
Heterosexual,36-50,Female,No,35.17626765261971,E,D,7.344076424784792,138.8149107839345,0
Heterosexual,36-50,F,Yes,65.74200424477067,B,D,-157.567141448009,69.55678093727464,0
Homosexual,26-35,F,Mental,-53.47597704968693,A,B,64.67735760777488,41.25284035464558,0
Homosexual,36-50,Male,Physical,215.14215341712045,A,C,41.89457625733197,-144.2333090680347,0
Bisexual,65+,F,Physical,140.41029099664803,E,A,139.78596303603445,-32.838044955965955,1
Heterosexual,26-35,Female,None,176.8825426117625,E,D,-77.90274067062954,-61.17483582958253,1
Bisexual,18-25,Female,No,-44.845383141820314,D,E,-0.8189972730099325,100.19710187216712,0
Homosexual,65+,Other,Both,94.48681561901428,B,C,60.54378251810074,6.445719412470995,1
Homosexual,36-50,Female,Both,81.33446013410558,B,B,81.36955337227795,111.27981975274442,0
Bisexual,18-25,Male,Physical,151.34059636466029,D,D,69.76844431104614,74.64224552448171,1
Homosexual,65+,Non-binary,No,-90.22266875914812,D,B,-80.43635429645276,190.6268766879366,1
Bisexual,65+,Other,Mental,-2.304762896474795,A,A,-15.864470346317324,-140.44740173978042,0
Bisexual,26-35,M,Yes,107.99835496978704,D,E,49.84462315508548,153.36470815585724,0
Other,51-65,Male,No,12.19831122142789,C,A,7.22004040489568,-96.896431914041,1
Heterosexual,65+,Female,Mental,163.4704916449582,D,D,-33.77784688339031,46.10300258115642,1
Heterosexual,36-50,F,No,-178.00868117805143,E,B,-61.89722992175468,99.95657829015366,1
Other,26-35,M,No,75.84514540854764,C,A,7.774021851344346,-77.1650825388532,0
Bisexual,26-35,Non-binary,Yes,64.07495857490349,C,A,67.80279083110818,49.443556997285256,1
Bisexual,18-25,F,Mental,77.1457029901448,C,C,24.596269858277378,-16.07040958963928,0
Heterosexual,26-35,F,None,133.89125369278113,C,D,7.666514896746829,76.37597555899353,1
Homosexual,18-25,Non-binary,Both,-143.92005341650537,D,D,104.92272375370047,-308.99014336704596,1
Bisexual,65+,M,Mental,121.37053549700963,E,B,18.09618116410478,-15.086557469523038,1
Bisexual,51-65,M,Physical,-39.3340633265256,C,D,-95.14017250398737,-111.97524090978996,0
Other,51-65,Non-binary,Physical,39.65525379577093,A,A,-30.466523131294686,66.5595162033364,1
Other,65+,Non-binary,Both,89.67706696797815,C,B,8.338479310837956,32.619070250069086,1
Homosexual,51-65,F,None,242.36069878558405,C,D,102.87941056458085,51.37643652211585,1
Other,51-65,Other,Yes,78.42218648480056,B,A,86.34545661555835,-50.438069952642564,0
Homosexual,36-50,Other,Physical,3.2700563188593477,C,D,-137.97487874366544,-66.52995650119655,1
Heterosexual,26-35,F,Mental,122.06500283150841,A,E,62.20279203923257,224.7948487619379,1
Homosexual,36-50,Other,Both,267.0814674856154,C,A,103.33720884657932,32.017968840016934,0
Other,26-35,F,Yes,-83.83313092343984,D,D,50.35896517372519,-143.64673222579856,1
Homosexual,18-25,F,No,-16.24204039261188,E,B,-235.9184283913748,60.48538743603644,0
Heterosexual,36-50,Other,Physical,-159.92800011887857,C,C,0.22432911031284603,13.341053289756232,0
Heterosexual,65+,M,Physical,34.95176987955715,A,E,122.96321581711649,22.783783867537593,0
Homosexual,26-35,Male,Mental,-81.87619156216408,C,B,-7.431036807506033,68.47155669624976,0
Bisexual,26-35,Non-binary,Mental,22.643169990608556,C,D,-82.02297562874627,-136.4330945426523,0
Bisexual,36-50,M,Yes,-109.79108983081736,B,B,3.922616617654225,-18.18621405134851,0
Heterosexual,26-35,Non-binary,Physical,155.38912631600678,C,C,40.537911895482836,-43.23259685894619,0
Other,18-25,F,Both,206.74929301680856,C,E,-27.628944116678944,15.099112576905924,1
Other,51-65,Female,Physical,-144.7311586528121,C,A,-58.712908894343684,75.07527036265394,1
Homosexual,36-50,Other,Physical,120.6085260923105,A,D,25.24357020546682,17.028500841471086,1
Bisexual,65+,Male,None,93.33284816677806,B,E,126.97655458502678,-204.02911852737913,0
Heterosexual,18-25,Non-binary,Mental,309.7284848959742,E,B,-13.254839012322952,-16.655010219612425,0
Homosexual,65+,F,Physical,-25.068932813093486,E,E,-105.59811821932908,-16.084920482091643,1
Heterosexual,26-35,F,Both,-81.82220603615417,A,A,-0.772589210755363,194.1920148119124,1
Other,26-35,M,Mental,-159.79317809292556,C,D,55.1082529098723,-84.59459809918016,1
Bisexual,18-25,Female,No,-16.869551048469344,B,A,-50.963159449625486,-47.46870412335175,1
Homosexual,65+,M,Mental,-88.15878860669436,B,B,151.06200572223057,-141.64965472090472,0
Homosexual,65+,Other,Mental,62.80872951404529,D,D,57.49641796129813,89.11501975231234,0
Bisexual,51-65,Female,No,-43.58874803701223,E,B,200.7680904984331,-117.29754499627087,0
Other,65+,F,Mental,-113.76378145710588,E,A,182.6325495501727,-28.571179807502606,1
Heterosexual,51-65,F,Physical,-44.47524908716178,C,B,40.90195865655586,1.3492432090165993,1
Bisexual,18-25,M,Mental,-43.34162842169663,E,A,-36.3327041376095,-42.30445181424802,1
Bisexual,36-50,Non-binary,Both,-98.81927641721013,B,C,119.38412210320351,-146.85960868261506,1
Homosexual,51-65,Non-binary,Both,43.05582875065379,A,B,52.988663015698066,-78.22561986824213,0
Other,51-65,M,Mental,41.04485345807346,B,D,-91.99548694340551,21.006819818365898,1
Other,26-35,Other,Mental,157.79727079537264,C,C,92.7225660238436,-5.746703887497845,1
Other,26-35,M,Physical,65.39927723891796,E,D,-42.63422878140808,0.08423594157048402,0
Heterosexual,65+,M,Mental,-71.44959357789152,A,A,-10.017027899149385,83.39991219726183,0
Other,65+,M,No,226.43086621983292,B,B,-192.9322059750475,27.722928494532745,1
Homosexual,18-25,Male,Both,-43.80046956125511,A,D,-20.99428270280636,-80.19089126285245,1
Homosexual,26-35,M,No,240.86935005213007,C,B,0.5101568663553104,58.24056866212608,1
Heterosexual,65+,Non-binary,No,6.925024908308686,C,C,215.08012279795614,121.92262207868299,1
Homosexual,18-25,Other,Mental,-64.43838882732258,C,C,-106.31336949838439,72.89114620055531,1
Bisexual,18-25,Male,Mental,66.92716629928734,C,C,71.59170983689643,168.1552799361217,0
Heterosexual,26-35,Male,None,90.27523023617381,C,C,230.73455004600464,94.81658410344996,1
Other,26-35,Non-binary,Yes,6.3403229660584355,B,B,-51.89942360512691,-27.21286548141442,0
Homosexual,26-35,Non-binary,No,-44.41855815238767,D,B,-33.774258684253226,28.94181218961311,1
Other,18-25,Male,Physical,-206.93898606309514,D,D,77.03753424420977,105.61465709742819,1
Heterosexual,36-50,Male,Yes,232.7316577448475,D,E,-100.4192950338777,143.62995949414847,1
Homosexual,36-50,Female,Both,68.88512176321187,D,C,-49.971655907988236,13.37976197689732,0
Other,51-65,Male,Mental,9.454283282189527,E,A,-0.8387129607573368,-126.04606281733903,1
Other,51-65,Female,Physical,-45.512951204984574,A,B,38.46045067366607,-48.38563061098532,1
Other,36-50,F,Yes,19.777567879414683,B,B,124.77452347346426,138.98793460224852,0
Bisexual,26-35,Male,Physical,-86.25838375489016,E,E,60.56528068778072,7.886549259065189,1
Heterosexual,65+,Other,None,-99.16099033496153,D,B,52.28333430895519,162.1317504567058,1
Heterosexual,65+,M,Both,58.19381801771644,E,A,8.386369574392765,-78.60087659817087,1
Heterosexual,36-50,M,Mental,-30.13391765490247,B,B,-0.007455611636359736,-31.01791013338346,1
Other,18-25,Female,Mental,-82.03036499996547,E,D,93.21308704873927,-0.8035358530832785,0
Homosexual,18-25,F,Mental,54.52866997328311,A,D,-14.979556546786712,-152.9500613125699,1
Other,65+,Non-binary,Yes,-12.14205813097083,A,B,36.546133447728934,6.469209448166163,1
Other,65+,M,Mental,61.901912854502505,C,C,108.52777608102733,-71.4901018838968,1
Heterosexual,51-65,Female,Yes,-71.63025415974535,A,E,-69.18158605906716,-95.63350122741672,1
Other,18-25,Non-binary,None,154.12494937697093,A,C,50.87757712706546,-84.39520715527549,1
Other,26-35,M,Yes,52.22822621094292,E,A,31.79357086417371,115.95283195557471,0
Other,51-65,Non-binary,Mental,67.13010237958075,E,B,-94.50783350541634,-52.330159030838374,0
Homosexual,65+,Non-binary,Mental,-19.753131824195304,B,C,-93.27200898068212,-4.226291064681602,1
Homosexual,26-35,M,Mental,-93.57570045735707,A,A,146.8626564999785,-30.60502836172117,1
Homosexual,36-50,F,Mental,35.42228128155106,D,A,77.33149978424836,-47.68197182661299,0
Bisexual,36-50,Female,No,-175.4812486853224,E,B,67.82933476943695,-130.88478845105237,1
Other,26-35,Female,None,-14.303087696782724,D,D,47.374418612202135,-119.87215150243887,1
Other,18-25,Male,No,-43.335806775692646,C,A,-17.35160715848168,-34.05923990704143,0
Heterosexual,36-50,Non-binary,Both,-54.56694285735318,D,A,-128.11815810154562,-39.35086725688802,1
Heterosexual,18-25,F,No,-16.253748025862922,E,C,5.488736715772237,6.146966071809899,0
Heterosexual,65+,Non-binary,Physical,111.87647598169677,D,B,27.106243402112728,-83.50370587864553,0
Heterosexual,26-35,Other,Physical,112.84116732044345,B,B,75.87329107971868,1.5971342094972412,0
Bisexual,18-25,Non-binary,No,-101.37586538524613,B,E,-97.59049223253594,54.28644428971102,1
Other,18-25,Male,Mental,19.9981734671396,C,C,-137.41250220752826,97.27387008063022,0
Bisexual,51-65,Non-binary,No,-80.33396138813472,D,C,-98.23688821985266,15.77482640546019,0
Heterosexual,51-65,M,Both,44.79695500623295,C,C,-13.173123079384542,87.75701663820952,0
Heterosexual,26-35,F,Both,-157.87294414497427,B,B,164.98514944652703,26.10262472333143,0
Homosexual,36-50,Male,None,-13.918831654868063,A,D,-97.17867466091043,-90.31907973807091,1
Homosexual,51-65,Other,Both,-63.48263649163724,B,A,32.71242880954252,55.13581274174575,0
Heterosexual,36-50,M,No,14.918480105558599,C,E,-7.847590688209525,107.60752178536113,1
Homosexual,18-25,F,Mental,40.856696459484006,E,E,114.46701731582758,7.79454847923593,1
Heterosexual,51-65,F,Both,53.987415569050114,D,D,31.17545153662183,122.69708782241393,0
Bisexual,51-65,Male,Both,5.757851422141673,B,D,-116.48539418888151,137.67852148890927,1
Heterosexual,36-50,Other,Mental,-4.014015640972832,A,E,-87.57871706586086,51.48239821231476,1
Heterosexual,65+,Other,Physical,-54.18687219004607,C,A,27.795269418192316,-104.49885035895781,0
Other,18-25,Other,Mental,-9.55792097553996,A,E,-144.50072252225775,-163.79968078246134,1
Other,36-50,Female,Both,-30.645776498839044,E,D,83.07935597444252,-89.67732133350034,1
Other,18-25,Male,None,44.22625012653888,E,A,-160.39225876578186,-48.41812590112159,1
Other,26-35,M,Mental,-50.76899431848453,B,D,-87.91455315408874,-27.17207378125071,0
Bisexual,36-50,Male,No,122.96395413838157,C,D,53.98205639325625,-84.52344877857946,1
Homosexual,51-65,F,None,-102.06657429747861,C,D,-40.352241060562854,-100.36473134293682,0
Other,65+,Male,Mental,-157.43258459146534,A,D,21.233665013634734,15.938170877425453,1
Other,51-65,Non-binary,Mental,-86.43335325855979,C,D,-17.06352423210444,-22.066260064832935,1
Bisexual,36-50,Non-binary,Mental,-103.54514123131975,A,B,184.18427564041468,-35.45913747990234,1
Homosexual,51-65,Male,Mental,-118.81967739450252,D,D,174.32222121000973,-62.99646813101146,1
Heterosexual,65+,M,Yes,-35.054252592789496,B,C,12.872030973858688,133.19102189279326,1
Heterosexual,26-35,F,Physical,-149.11927909549166,B,A,16.319447715344328,-57.17610021102972,0
Heterosexual,51-65,Other,Both,149.91021244312086,A,B,-18.664330009526473,99.20645881013387,0
Other,51-65,Other,Both,-91.51668996296934,D,C,106.60516924067736,-141.82192389504607,0
Bisexual,65+,Other,None,91.84601907574542,D,B,-90.8546129992103,66.17569997701523,1
Homosexual,51-65,Non-binary,Both,-144.87846713383027,C,C,-41.123340231993005,-221.18764045320458,1
Other,65+,Other,Mental,80.70050237375645,C,D,79.3368987634325,-86.15218701091722,0
Bisexual,26-35,Other,Both,13.408563722670886,A,C,108.45993413361457,-55.93705222618345,0
Bisexual,36-50,Non-binary,Physical,-17.775586450458086,C,C,13.478681606332396,-128.89087658564665,1
Homosexual,26-35,Male,Both,9.469216255829373,D,C,-229.00833513782882,14.514220920044993,1
Heterosexual,65+,Female,None,64.88728643357898,E,C,57.752415754472075,114.22525240921988,0
Homosexual,65+,Male,Both,-30.541325231280474,C,E,-95.68463346710809,-72.5431469915762,1
Other,36-50,Male,Both,-115.96582599919232,C,C,33.743752393734574,140.89000465586983,1
Other,51-65,Other,Both,-38.26603428559076,A,A,132.80808834202494,-141.483523858995,0
Homosexual,65+,Other,No,-18.89464009227538,E,E,2.2033363022346726,68.7259003746331,0
Other,26-35,Male,No,13.489852554852492,E,E,-1.6484809708010224,164.54057061159872,0
Other,18-25,F,Both,-12.604138562278756,C,B,-34.50260603379065,-73.538395316995,0
Other,26-35,F,No,29.252852052308263,B,D,-178.78853817850376,42.462525186528985,1
Heterosexual,18-25,Non-binary,No,14.323898979862667,D,E,-27.219079497264282,-224.35978603833843,0
Heterosexual,51-65,Other,Mental,73.5047048812091,A,A,-97.85211397000432,56.92106846140496,0
Other,65+,Other,Physical,-13.890288648638121,B,E,22.215126435077824,-6.18357644923994,1
Bisexual,51-65,Non-binary,None,-3.3133275748347866,D,B,-52.69895846061772,-39.66980104648085,1
Bisexual,36-50,Non-binary,Yes,-71.43155910672083,A,A,-48.130082230043385,106.59605321602331,0
Other,65+,M,Physical,138.08522737930176,B,A,-99.68979964317217,-103.07939175388117,1
Homosexual,18-25,Other,No,162.67598201764588,D,C,-30.381159173565536,77.67974068876026,0
Bisexual,65+,Other,Yes,-54.43433791515435,E,E,-168.3353487041729,-108.10888547012884,1
Homosexual,36-50,F,Physical,-5.586010890061817,E,B,110.83546447419037,-37.067640747732696,1
Heterosexual,65+,Male,Yes,-202.81461465022784,D,C,74.66443026413994,-12.587529152512674,1
Heterosexual,26-35,Male,None,-117.16923452511902,D,D,154.05505644738778,264.27163066526725,1
Homosexual,26-35,Non-binary,None,150.3425946481579,D,D,42.332244480021195,-67.8786807514308,1
Homosexual,65+,Male,No,41.972340304484455,C,E,99.95138713598381,-159.5838924485986,0
Other,51-65,Female,No,-8.850031294992593,D,B,77.29384319138336,-81.066495985937,1
Heterosexual,18-25,M,Both,73.27177221073961,D,E,54.59680281297926,55.495562622100195,0
Bisexual,65+,M,None,-23.46723282977269,A,E,136.80328431725184,-222.64563247005285,0
Bisexual,65+,F,No,4.785279513289612,E,A,-25.3565980509757,-100.43172974836443,0
Other,65+,Other,Yes,-144.06847874856737,C,A,-132.24761020860217,-144.60947909444127,0
Bisexual,65+,Male,None,-32.56082520284563,A,E,-6.834689442287005,105.32224375419574,0
Other,18-25,Female,Mental,-72.01676398240838,A,E,-55.81384070997617,13.542764959359355,1
Heterosexual,18-25,M,Mental,122.40154685961564,C,B,43.17011479564767,28.86893770400722,1
Bisexual,51-65,Non-binary,None,21.429344844476265,A,A,183.98151455745852,16.531949903293714,0
Homosexual,26-35,Female,Physical,80.50187995419358,A,A,11.947214682576742,26.178953203277207,1
Bisexual,51-65,Male,No,-23.158257753848215,E,E,-180.45411581345851,-54.70821989053988,1
Heterosexual,36-50,Non-binary,No,100.86233642932143,A,C,20.6299556277627,-221.86926050533432,0
Bisexual,65+,F,Physical,26.254077775025554,A,C,167.0735076547142,36.6631274513702,1
Other,26-35,Non-binary,Both,160.12834148460786,C,A,-11.245016476199531,82.06289550305438,0
Homosexual,26-35,Other,Mental,24.5252823970414,C,E,-33.75429885330617,-105.76550007890427,1
Heterosexual,26-35,Female,No,84.57517193309836,A,C,-20.312697693498862,-16.711131845309716,1
Homosexual,26-35,Male,Physical,14.489035693054364,C,A,-0.3809870110590582,-74.74578372358168,1
Heterosexual,18-25,Male,None,27.494475905126016,C,C,67.78389638059629,-17.890629231667784,1
Other,18-25,M,No,104.92815912177285,B,B,-186.73795202021796,-73.52764635658811,1
Bisexual,26-35,Non-binary,No,-131.41458977776244,A,B,134.17572745456255,263.4505944385189,0
Heterosexual,51-65,F,None,74.59025388357682,C,C,224.7237275929244,11.843822871305253,1
Heterosexual,51-65,Male,Physical,170.50504164580855,E,B,10.727425205090348,90.90572007683451,0
Heterosexual,51-65,M,Mental,-54.595688353640206,A,E,-107.29205589613781,174.99216713222947,0
Bisexual,51-65,Non-binary,Yes,121.61475687844153,E,C,126.69160222214467,-21.807976245134558,1
Other,26-35,Female,No,-196.8726237984757,C,E,132.50417101147787,-93.77042820825518,1
Bisexual,65+,Male,Mental,63.559613144998664,C,C,31.430683053155423,39.127074502818616,1
Heterosexual,26-35,Other,No,-38.29330441073267,D,D,-83.22697043561385,-53.838699891654905,1
Other,65+,M,No,105.49457342102349,E,E,50.82714949972753,74.37722611758561,0
Other,51-65,M,No,126.387987252748,A,E,-140.042428239454,128.66645270864018,1
