age_group,veteran,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
26-35,Veteran,F,B,D,D,-22.134597700421065,C,-38.650986207376185,E,21.10293703183374,54.908904652530055,-19.052905922607586,A,E,1
36-50,No,Other,D,E,E,153.959383769463,B,-94.87256004996692,B,95.70222669987592,37.11471213254703,32.26625535975053,D,B,1
51-65,Veteran,Other,A,A,A,2.5315756581368705,E,-27.4405141355204,C,-79.18193264316751,87.66125193471849,90.98185845281034,C,B,1
18-25,Veteran,Non-binary,A,C,B,-6.830866695778931,C,-51.533916996520624,D,2.627537403252328,-93.79339084865231,57.8080765708456,D,D,1
36-50,No,M,D,A,C,-136.8058329810615,D,-7.997944067320249,D,-58.83775255982731,203.36303561134116,142.37005821355456,D,B,0
26-35,Veteran,Female,C,E,A,-125.29871291417098,E,86.28290010562432,C,-69.99409916324723,-16.394407519295566,56.70758262750992,A,C,1
36-50,Veteran,Non-binary,A,B,D,132.88990720548495,C,-6.70000275718962,B,57.447852286650466,138.50460225106346,128.60448353940035,E,A,1
51-65,Yes,F,E,E,B,-107.42281063662651,C,-76.63407295118392,E,84.35007045005337,133.813745468942,-205.52561894490475,D,E,0
26-35,Veteran,M,D,E,B,-115.96747936888421,A,59.512168848695254,D,-108.75102563624097,40.485258257890926,-83.88746073846754,C,D,0
26-35,Veteran,Female,E,D,B,24.10962540339225,D,-166.29460672229916,A,-100.72310394943862,-163.66916803486623,-93.17128817335568,C,A,0
65+,Non-Veteran,Female,D,A,C,56.66692013149445,C,-45.095832940744614,D,24.73824309725882,117.5822311339594,-129.98969958661272,D,C,0
65+,No,Female,A,D,E,-157.67155735836022,D,-125.04392217316817,E,72.57472631314543,58.18234854598666,-11.690069038884468,C,D,1
18-25,Non-Veteran,Other,C,B,A,228.78513716218842,E,-5.35291659611179,E,-110.34369710636408,-47.957710612396156,-154.80585631562138,C,C,1
65+,Non-Veteran,Male,B,D,D,-18.949146361651312,E,51.78344758487493,A,-5.660966281866691,-101.97943182423033,-99.49822309638043,E,C,0
51-65,Veteran,Other,D,A,E,223.5733077385496,C,56.41396866486973,A,81.07318504873902,73.63826002852973,-13.18760090258651,D,D,0
65+,No,Female,C,E,E,41.57005338580152,E,289.0105581266263,A,188.73265555574275,-101.41956014231475,-62.47899423853759,B,B,0
51-65,Non-Veteran,M,C,A,C,-84.52452542752886,D,23.504875196543708,D,66.8994943805395,-129.46665660866825,-35.21546738770894,D,C,0
36-50,Veteran,Male,B,B,A,109.7500001067848,A,-122.19051223269959,C,118.90694270466378,43.86015360491449,35.711809323454915,E,A,0
36-50,Yes,Male,B,D,D,225.1161802628739,D,-151.26994038964673,A,-76.67415355574165,-51.77318966078565,99.74919994708674,E,D,1
36-50,Non-Veteran,Non-binary,D,A,A,-102.09759888882297,D,-47.31020589908238,E,-28.355740420237545,16.298871278627587,87.28892217928122,A,D,1
51-65,No,Female,A,A,B,-127.24765476316375,A,120.86877809534744,D,33.14873542068547,-191.98323455541671,-15.900846297427387,C,D,0
36-50,Non-Veteran,Non-binary,A,E,B,-21.42201023916095,A,-27.607663895418185,A,124.51078137130906,-39.36503982726837,19.33252510602526,D,B,0
65+,No,Other,A,D,B,-111.94302295545187,D,-37.77379951187536,D,15.901696086433784,39.39978358998128,89.25334402512512,C,D,1
51-65,Non-Veteran,Male,C,E,B,39.775370195408094,B,-139.95146353100873,C,-24.435784083094692,119.07808350273032,-39.95837786402526,E,D,0
51-65,Veteran,Non-binary,B,E,E,-24.545511338172183,A,-70.58159268237823,E,105.11478525080067,276.9617015408685,29.802390845354545,C,D,1
51-65,Non-Veteran,Non-binary,B,C,B,146.2873759419823,C,88.97774953424201,E,111.96410829541567,-140.74295246929483,-81.64475051319806,E,A,1
65+,No,Female,D,B,B,-95.39168483041645,A,-22.853165397353234,A,49.73932726138626,29.352324189658557,7.6875927744583645,C,A,1
51-65,Non-Veteran,M,D,E,D,-114.45436599960779,D,-64.25308559329208,E,127.47077616148826,-199.51524804136415,-45.69273383205111,C,A,1
18-25,Veteran,Non-binary,B,C,D,-12.415222692409117,C,95.69775494876302,E,92.91965708442717,81.65543862480297,-209.52593979650146,B,E,0
26-35,No,Non-binary,A,D,E,53.63682313264672,A,93.39821573074512,A,-59.53481779079423,8.719947382242264,-52.01196476425225,E,D,1
51-65,Non-Veteran,Male,C,C,D,-4.022798307199576,E,-55.68101763203539,E,-8.774037651004809,79.05469809215181,183.4514595613775,A,A,0
65+,No,Female,A,E,B,202.9854351107372,A,158.53049049708093,B,-68.9376252229773,44.28487360608885,22.819156919048883,E,A,0
65+,Yes,M,B,C,C,15.397112673464882,E,59.38636319638848,D,68.28173555563868,-100.7135687228238,-67.07223899607658,B,B,0
36-50,No,Other,A,D,E,160.18437553154624,A,120.57730344579578,D,50.30527237976472,176.48330245056573,96.63305662136798,A,E,1
18-25,Yes,Non-binary,C,D,E,69.46797157401448,C,85.76196444147946,A,166.97654902063869,118.35858091903684,22.910346468370197,D,D,1
26-35,Non-Veteran,F,B,B,B,208.38195068766981,B,-45.8280147440464,B,93.7675374058759,135.3841804457896,-106.45512219941583,E,E,0
26-35,No,M,A,B,C,14.370042690379641,A,-184.6556951137042,B,89.63558177629608,-82.96455909519993,-89.78912097243045,B,A,0
51-65,Veteran,Female,A,D,E,109.21540122265179,C,73.46935167511232,D,-137.30398703259837,7.496210459320047,-152.87489854727636,C,C,0
26-35,No,Other,D,E,A,-199.85545722241534,D,-47.13970324520857,C,-68.77459042980088,74.59512898549318,44.80062046431428,B,B,0
26-35,Yes,Male,B,E,E,77.73065348407098,B,-39.67310339589022,B,-5.244143722489934,-171.99830390404153,58.118758321579975,C,E,1
51-65,No,Non-binary,C,C,C,114.09732901820206,C,158.06944222403988,D,11.330888593795754,35.465927603826295,-48.76064404239907,D,C,0
18-25,No,Non-binary,A,E,A,14.252335989596569,E,104.65334196730561,E,152.99516918491628,45.587605716412334,-40.10338144222885,E,E,0
18-25,No,Female,D,E,D,79.0944487177114,D,-38.16525316282929,B,62.03317212031998,-79.99960344367136,-23.681229875135653,E,B,0
51-65,No,F,E,D,D,19.74768519501399,C,2.4421812463410983,C,159.0876468117861,181.48150621354463,-61.51991727452951,B,B,0
51-65,Veteran,Non-binary,B,A,D,-80.14394722949191,E,273.46630147664126,E,236.87172884551205,-203.6377696086413,46.89695932544419,E,B,0
51-65,Veteran,Other,B,B,B,-88.77485402779885,C,67.8008829432144,A,175.1734791846396,-142.68441214812117,-84.19831173786577,E,E,1
51-65,Non-Veteran,F,B,E,A,229.8010346433992,E,-205.5959577888454,C,-99.46669140012186,-67.58236042321556,-25.985067784080606,E,A,1
51-65,Non-Veteran,Non-binary,E,C,C,-200.55687039955785,B,114.0300769203188,B,-31.199270990337535,85.1431628180011,44.93622586763044,E,A,1
18-25,No,F,B,E,E,78.87419113086979,E,-202.95847795971102,B,-93.585365428519,140.57129687319286,22.504109086527066,B,A,1
51-65,Non-Veteran,Non-binary,B,B,E,-11.653458825932546,C,154.18364615173178,A,132.26800410815403,-112.39735193798137,-125.74212675349672,C,B,1
18-25,Non-Veteran,Non-binary,B,C,C,-107.29363493885195,A,-83.28876272565014,D,-3.111304489984293,-83.18331012155933,-109.70591897637965,B,E,0
18-25,Non-Veteran,Other,C,B,A,-76.12522881785611,C,33.52944782134125,C,-45.03739626982406,107.50305402144168,-62.09554369819001,E,E,0
51-65,Veteran,M,E,C,E,71.81600042738378,D,10.190870540501209,C,121.22416103590888,6.816309678281889,-137.38656437331213,D,C,1
26-35,Veteran,F,A,C,D,-34.57104305121413,B,243.4539638569736,B,-37.35756487667407,-22.931561759820266,-93.84989000571132,B,E,0
36-50,Veteran,Other,C,B,A,-132.58721712557235,C,103.10302868241024,B,40.390091405522085,40.918967878425505,-73.3170458302138,B,E,1
51-65,Veteran,F,E,D,A,-97.28960157738425,B,-179.3865934676655,A,-4.443082990798479,19.046079635089917,-122.90510984506658,E,D,0
26-35,Yes,Non-binary,C,C,D,9.410665151977977,D,11.138146562408902,C,221.938850146631,-63.8026273069592,35.259788196846046,A,A,1
65+,Veteran,Other,E,E,A,21.843811878114526,A,82.96587701340276,C,25.01374213731754,2.8271322961956016,48.30721810353029,D,B,0
36-50,No,Other,E,B,D,109.03626901568903,B,-30.007462574171807,D,80.43877525749915,-48.08023922306177,-36.99849616545275,C,E,0
65+,Yes,Female,C,E,A,-67.36886829313022,B,50.756900615198795,B,2.3553226583341207,30.36748882010709,72.18361605460183,E,C,1
65+,Veteran,Female,B,E,C,-70.71070626533692,C,86.44598965939691,B,-124.38018631090893,62.52354434405133,-56.92487276827094,C,B,1
65+,Veteran,Other,E,E,C,86.0135030528725,D,-46.413931145468226,C,-91.99369086052673,-31.198111331304368,125.78465864011719,C,E,0
65+,Non-Veteran,Non-binary,D,B,C,-55.091745323978984,A,-40.576820814534486,C,-99.7083675141164,-112.75195236001787,-141.7049335330112,C,A,0
36-50,Yes,Non-binary,A,A,D,82.23474161559795,D,113.11765640697107,D,-57.533927060438415,107.71710719918133,139.24122286633633,E,B,1
51-65,Yes,Female,C,D,E,101.8826866880312,B,-73.94139696585329,C,-62.67561102171839,-26.22361117763771,-0.49931047330643313,E,E,0
36-50,Veteran,Non-binary,C,B,A,139.23134793930626,C,-20.938381948306418,D,-75.60947134203946,-172.97487266997337,-79.61038323490114,D,C,1
36-50,Veteran,Female,D,A,E,-11.68735169691089,A,-204.74962489614487,D,23.062835579470757,32.101570455987286,98.18374219183755,C,D,1
51-65,Veteran,Non-binary,D,B,C,-33.05088902536425,D,275.27777990990444,A,44.837558107701945,-19.47935145365439,2.7683730785370524,A,D,0
65+,Non-Veteran,Non-binary,D,D,D,-20.160059328129496,B,-61.72563785278834,A,65.2746287226631,-252.20564353122907,163.5405691252604,B,E,0
26-35,Non-Veteran,F,A,D,E,-101.77616808928,E,-63.12648169677759,C,-24.639264122005887,174.0047410127516,118.79588478092296,E,B,0
18-25,Non-Veteran,Male,A,A,A,118.39255188050346,B,35.15800811488327,E,-205.56416883413874,87.54259615933482,85.4568546614157,C,A,1
36-50,No,Other,E,B,D,-73.91188935713822,E,-10.791847962426543,C,-93.01086533283913,60.59987490496253,-113.95417347601204,B,E,0
51-65,No,Female,E,E,E,-90.68346001822634,D,-79.85578589792208,A,38.69752863011646,38.2662879120003,-27.461296577063187,D,E,0
36-50,Veteran,F,E,B,E,-20.377069552546292,E,-46.0058390119536,A,-4.233794794042956,22.852128949491206,-70.81008246941329,C,A,1
18-25,Yes,F,E,E,D,-87.85671042795042,A,60.99179551460752,E,179.14575947978608,-45.55246517519936,-82.94883403642123,C,A,1
65+,Veteran,Other,E,E,C,36.4278938277936,C,114.12905140192223,A,-103.34510910872274,109.3012143115252,58.63294671428285,E,B,0
26-35,Non-Veteran,Male,A,D,C,-314.82523482307295,D,-1.8025996953104435,C,-92.61707980844355,13.902314363508111,40.162586401405896,B,C,0
65+,Veteran,Female,D,D,B,68.13117964578569,A,-46.652734633761256,E,142.85352705742648,92.77877775621909,-13.582002883387133,A,B,1
51-65,Non-Veteran,F,C,C,D,146.07942293436415,B,88.85357117261438,C,-145.01625521881843,-140.3066069135255,112.97993206353807,B,D,0
65+,Non-Veteran,F,A,D,E,-2.05703103596521,B,-37.85011331235915,C,-28.804636188121673,-83.98757078479797,-156.71343472173064,C,B,1
26-35,No,Female,C,C,C,-33.823690776276024,D,-19.667731753180163,C,-27.551602556950417,3.3775229185286046,-68.99860402059208,C,B,1
18-25,Non-Veteran,F,D,E,D,159.9230025787004,B,107.85362851903419,A,-11.912558685498281,21.56658722633242,-0.4195691129692018,E,C,0
26-35,No,Non-binary,E,B,E,50.714521586270536,D,2.257134749662795,D,-146.1842505789396,-90.69281408950025,-135.0086140138546,E,B,1
36-50,Veteran,Male,B,B,E,69.3934636177444,E,-71.84592558270599,B,126.53750416973637,-76.66981892300221,-20.824717913205816,B,E,1
51-65,Yes,Female,A,A,B,-65.38771228234752,A,-193.90014013977805,E,63.80800974400947,-214.33540660969646,174.8923969569155,B,C,0
51-65,Yes,M,D,E,C,-38.71226918846479,D,-1.7440460783004694,A,23.80696487301931,28.062615463209806,80.89348426072259,D,B,1
51-65,Yes,M,B,C,A,-12.655328631779849,D,-22.625162954111826,B,106.12757121985292,-72.439397324597,79.40335538777798,C,E,1
36-50,Yes,Other,D,B,A,-22.119274643487305,E,105.48586576356247,B,-58.53279125426396,12.769752800781268,28.672255469170032,E,D,0
51-65,Yes,Other,E,B,D,173.71828183473085,D,95.20785375215102,B,155.4258309282301,21.272928138397347,191.75290647602935,C,A,0
36-50,Veteran,Female,B,E,D,320.330229486009,D,-164.46415781442866,B,80.93220408629811,118.50454149572145,72.20937356586823,D,C,0
51-65,Non-Veteran,Female,E,D,A,52.220708427955785,C,16.09256823236871,A,41.843484335434724,-100.53659654268756,-39.05092181734731,D,E,0
18-25,Veteran,F,E,B,B,-0.8028792980107635,A,77.14374097443468,D,-129.31273044154787,-90.84370873895695,117.73219505884653,D,E,0
18-25,Veteran,Female,A,C,A,99.25478643363317,B,72.96828797594287,B,23.47020277863861,16.865834774498843,14.288063060800487,A,D,1
26-35,No,Other,C,D,B,-117.85942594047609,B,17.995751113636814,E,94.57702732258397,60.064324725401576,22.13015337959469,D,E,1
18-25,Non-Veteran,Female,E,E,B,-39.13021035615276,D,-39.49100768532456,D,185.6341391631813,40.5230281558426,15.559564917989292,C,C,0
18-25,Yes,Non-binary,C,A,D,197.98190840507712,C,42.71899845989984,A,-55.17493276794742,-51.77046634368904,1.58221079691248,A,E,0
65+,Yes,Other,D,C,B,-158.76358035096186,E,130.78576514411202,B,-202.1884806496777,-54.55781104773748,-81.8386622548641,C,E,0
26-35,Veteran,Male,A,E,D,-186.6188797894559,A,66.22956590041272,D,-119.45372542448413,-85.29766509405704,-8.364703852016271,E,C,0
51-65,Veteran,Other,A,E,A,-71.33375063608604,E,-77.1615266043639,D,-87.13537982475809,64.95610951735813,97.46540713289006,C,C,1
36-50,Non-Veteran,Non-binary,B,E,D,61.178956164305454,A,66.28881415598798,B,7.86200977038799,136.01351586402606,-40.74106592653528,D,D,0
51-65,No,M,A,B,B,-33.681719018781706,D,43.59321080362631,C,-50.05658940241597,-4.836752594547458,172.1104838652502,B,E,1
36-50,No,Non-binary,B,D,D,188.58211844843348,D,-134.23792735071717,D,1.1650000456313174,139.5907826666285,-13.250106948471451,C,A,1
51-65,Non-Veteran,F,B,C,C,-32.479202925916624,B,-61.642403109457256,D,-67.60555622941492,-95.56801624879924,51.72198834962353,C,D,1
26-35,Veteran,M,E,D,C,86.04959838869797,D,-67.14550638334399,D,39.41107279653376,186.60606210167353,48.50952202404127,E,A,0
18-25,Veteran,F,E,C,B,-49.363361643627876,C,88.92276936734218,B,143.6122473533964,-25.91002237222796,-185.38753748694822,B,C,1
65+,Yes,Non-binary,A,A,B,-140.83362232716345,A,22.276343492013925,A,-66.49212776106374,111.48426243074778,-20.392886472766953,A,D,1
18-25,No,Female,B,B,E,39.27099500126486,B,119.13198076684523,D,28.32260302041625,-89.90736168824529,130.51918350226708,A,E,1
51-65,Veteran,Non-binary,B,A,B,32.296869393244464,E,40.89865824077278,D,0.28424416135316183,-182.3501019467619,47.96459395369715,C,C,1
26-35,Non-Veteran,M,B,C,C,-24.97948251303602,C,-35.301995997719885,B,88.69283279266725,112.06972296496713,-93.4796470254488,B,B,0
36-50,No,Male,B,D,C,-16.20477372226309,C,109.82910729535237,C,39.75912486478516,10.027186595860869,103.93049122584956,C,A,1
65+,Veteran,Male,E,D,B,-66.54816916020675,C,-17.729642225740612,D,41.168123220171964,-29.940027890530057,97.52225537949005,B,D,0
36-50,Veteran,M,D,E,C,82.87962059117103,E,-7.415876050538094,D,21.26804893207183,44.91947722666278,-5.671661173010416,B,B,1
26-35,No,F,C,D,D,52.926452806880874,C,43.416595301067275,A,-123.07315839461293,26.336794709793516,-330.9689259866708,A,E,0
65+,Yes,F,E,E,B,178.72000061365137,E,34.833924029658675,B,-76.05844320856602,-54.95698294439828,35.24988252946485,B,B,1
51-65,Yes,Non-binary,A,A,D,-151.59995246532492,B,136.45158119323196,B,-110.14553844013975,-140.5919586975794,90.71061760055834,D,B,1
26-35,Veteran,Other,E,B,D,-168.06461035204597,B,-6.719882777672359,D,32.208724964611484,45.37314386068806,-76.50844871367309,A,A,1
26-35,Veteran,Other,C,E,D,-71.65546226674428,B,-82.78844389240304,B,-89.62216230852097,-19.32122773881305,-80.74169426897998,C,D,1
36-50,No,Male,B,C,B,101.0477255674509,A,42.501549173023285,A,17.30909792798483,-121.43704426088931,-152.08242264816084,B,B,1
65+,Veteran,F,E,C,A,42.08135290673369,D,-3.9871368843776427,B,35.79350685736145,-168.2850277536439,24.556887860416367,D,E,1
65+,No,Female,E,C,E,56.16947549092045,C,-61.54414390711054,E,5.1467587535539625,87.71767077820257,-47.70409539118046,C,D,0
51-65,Yes,M,B,D,A,-46.20066073955108,B,81.07973526049123,D,59.89074806277219,-24.962935209560392,-24.673219870019558,D,D,1
51-65,Veteran,M,B,D,B,40.96442834582837,E,70.60821644069077,E,-4.188251223677696,-169.2133614520114,-17.17750579094117,B,C,1
26-35,Yes,Male,D,E,D,-78.45395602740534,E,-20.18991068582778,D,75.81591678901718,244.4479789087485,-129.47871458982587,A,D,0
65+,Non-Veteran,Other,A,D,A,-134.25994902597594,A,59.82536791589248,C,17.54075478632511,-87.96334467257473,-71.64622739061627,A,C,0
18-25,Non-Veteran,Non-binary,B,C,C,127.12842697806795,D,58.651020965946074,C,-139.36422484508623,-51.46501961961929,140.77668504318203,A,A,0
51-65,Non-Veteran,Non-binary,D,A,C,67.68017286625826,A,-120.39140869397313,D,123.83793627911042,51.81333687984441,3.33703938093357,D,A,1
36-50,No,F,A,B,A,-49.60754548799709,D,-144.64475026407894,C,-54.27338220536897,60.70175463864692,-110.7105111374574,C,A,1
18-25,No,Male,C,C,A,33.053259860567515,E,102.60602477332652,A,35.229992512638994,-30.677087291069693,-141.23963484398584,C,C,0
65+,Non-Veteran,Other,E,B,B,-97.89929487859432,B,0.8762599440638218,C,-13.338125392885,-77.73801457055589,-114.60537478919647,C,B,0
26-35,No,Female,B,C,D,147.38254039340362,B,-1.9540189130366246,C,45.64258257495107,-32.50597903273816,114.20120105946584,D,B,1
18-25,Yes,F,D,D,A,-39.81898161306027,A,0.041534784891407966,C,142.26389272442145,-21.063160265011287,-133.0408750348364,B,A,1
18-25,Veteran,Other,E,C,A,154.19355199771934,E,-207.08140809931862,B,104.98650001926231,25.57342722754476,-152.02958726963868,A,C,1
65+,Yes,M,B,C,C,-158.52899101035592,D,-149.9632427760336,C,-55.556789348745916,98.04955508018884,-114.7372684461807,D,E,0
26-35,Yes,F,C,E,C,38.9976009600186,A,-26.213751928260088,B,-125.01484809747024,122.75212505318073,-40.37747338436511,E,A,0
18-25,No,F,E,A,C,-64.21151025308751,D,87.63482048126855,C,-49.16499018024537,-36.846203408081735,-18.97264282272917,D,E,1
65+,Non-Veteran,Male,B,A,A,89.90883793522933,B,24.573409500073627,A,121.87465451736541,-93.11444870423523,83.99181498016495,A,C,0
26-35,No,Female,B,D,D,72.416810566348,D,-116.02836113707879,B,51.840674370269646,-57.5284337290261,17.13274825454811,B,C,1
36-50,Veteran,Male,B,A,E,24.34275083378912,A,157.29070819285437,C,-164.8176744855094,147.7925363444848,1.9654055138894722,A,A,0
18-25,No,Non-binary,D,D,E,75.75817978132079,C,-37.94497557226627,B,-28.980266582338686,7.683350978271863,8.848202327488702,C,A,1
51-65,Yes,Female,D,D,A,3.291956046903441,A,-65.84290584181548,D,139.3703834984148,-85.11273367172367,132.89520345207936,C,C,1
65+,Yes,F,B,B,B,72.97225613866773,B,80.0388822360549,D,-83.3278157003122,143.27932068950582,-19.675960911080082,A,A,1
26-35,Non-Veteran,Female,C,A,E,-98.4487742533676,C,-39.545181021619726,B,-176.17237550968346,-37.82765631836828,68.81431965997061,D,D,0
26-35,Yes,Male,C,C,C,-122.18019485290466,E,-12.44817058097186,A,62.89937028491194,116.00936801305977,107.65305413545238,C,A,0
51-65,No,Non-binary,A,B,D,2.1076166486324444,B,3.793717893363555,D,-55.770842307562,-169.0667095284462,84.64170030218531,A,E,1
36-50,Veteran,F,B,B,B,23.05520885686551,B,63.37142211719572,B,121.31689386752885,-20.901127315926406,155.20298303399673,C,A,0
26-35,Yes,Other,B,B,B,-0.8166312657585915,B,69.4531017883468,C,37.41949227497792,-27.261061511804613,26.55196248509739,B,C,1
36-50,Veteran,Non-binary,A,D,B,-26.463351601598788,B,166.24597439379718,E,-121.43768818745812,16.734285051024262,140.44466286515075,A,A,1
51-65,No,Non-binary,C,E,B,18.37037260976872,B,153.36465531050783,D,140.70382315739272,-13.01223601706846,164.43711318744795,B,B,1
26-35,Veteran,F,B,B,D,-128.83878596138368,B,-168.0612374505274,C,169.92406791066946,-175.7423283729637,-3.2288690536780935,A,B,0
65+,No,Male,A,C,A,261.9559395528383,E,-41.04606698595426,C,-31.156834833628665,-39.08118696371547,33.51628864830775,A,A,1
51-65,Yes,Female,E,A,B,-38.11716317451142,C,6.140552737794642,A,-77.79413418893951,72.97985652373669,-2.364499981681307,C,E,0
36-50,No,Male,B,E,E,-134.06413286031557,D,63.055391041310635,B,137.1596319735712,25.546645972023597,83.90786937443254,B,D,1
51-65,No,Non-binary,C,E,B,47.22286851013146,A,-113.84409421720196,B,-29.9058899271914,99.61455318856532,-90.71900072364258,D,B,0
