age_group,AGE,nationality,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
18-25,28,Mexico,Mental,-1.1390213843395958,C,-102.05581906605252,C,0.47339332942700396,A,B,1
18-25,23,China,Yes,7.208367600496326,D,-95.19460771142153,B,144.01839167494882,C,E,0
51-65,77,US,Yes,31.015781239519928,E,-62.390907367174584,E,30.6501341310687,D,B,0
51-65,29,Mexico,None,-45.63940309413932,C,-49.750414061651,B,94.09952688455871,E,E,0
51-65,34,Mexico,Both,144.3860266244852,A,-140.69410094883804,E,130.5601425452627,B,A,1
51-65,63,India,No,-37.36838868772599,C,55.16705122012233,D,-104.52391735809825,C,A,1
18-25,37,UK,No,-76.38541967584472,B,50.273550977339035,A,-75.59703267827179,B,A,1
51-65,55,UK,None,-155.25432106979463,A,114.94887610189078,A,-5.0387411560197455,D,A,1
26-35,39,Germany,None,-124.94379058878758,D,13.124569742365361,D,-78.61077527533055,A,A,0
65+,41,Germany,None,130.94562151547547,D,-47.25688799746223,A,-5.789422381710974,A,A,0
18-25,75,Germany,None,16.451100423203897,B,36.10314923699726,A,-126.32773150129975,C,E,0
36-50,23,Other,Physical,4.902842923213091,E,3.381164196330048,B,45.07540091274861,D,D,1
26-35,18,India,Mental,-8.713954180471113,C,18.010766322782555,B,-139.5015509325077,B,E,1
51-65,38,Other,Yes,-1.087380288724796,A,162.77737709621337,B,114.95133514487325,B,A,1
51-65,68,India,Both,84.38288489349686,E,-128.41121230326024,D,7.243942439947654,E,D,0
65+,68,China,None,-0.9246326729985493,D,-72.19985173758775,D,-224.28012657472132,D,A,0
26-35,42,Germany,Physical,-50.446689468075704,E,164.66298508206518,A,33.5995509769469,B,B,0
65+,60,Germany,None,18.693533899212394,E,25.82186224145908,A,-104.35381820104294,D,C,0
18-25,52,Other,None,-76.02642181408233,A,-118.85079921115782,C,-154.52332198320175,B,A,0
51-65,69,India,Physical,66.09874020532204,C,50.7843116772738,D,-155.5049551169261,A,C,0
26-35,53,China,Mental,-47.62965338097778,A,145.76490080577963,A,34.54093195772467,E,C,1
36-50,20,Brazil,No,-30.514372636851096,E,35.55970763548866,A,31.493046875287522,B,C,1
18-25,46,Brazil,Mental,-65.89967351936282,C,15.999158396460272,A,-83.86501118153936,E,A,1
65+,57,Mexico,Physical,-34.876675387978885,A,55.85434200003162,C,-110.3195799841414,A,D,0
51-65,73,Brazil,No,8.66936031459676,B,-66.17508805902075,A,128.53349640057283,D,E,0
65+,45,Germany,None,-173.04160470764376,A,95.63132801677484,E,32.575920783788995,D,A,1
26-35,60,Mexico,No,88.70565555197825,A,56.99724968033433,B,180.73390348072863,E,C,0
26-35,36,Other,No,-47.15882707541154,A,-168.33814575334435,E,-34.571419857639235,B,A,0
65+,44,US,No,-130.59249934925867,A,13.344611865781495,A,101.60969981462739,E,B,1
26-35,23,India,None,120.31932855560189,A,12.181170865203708,B,-104.65253686828709,A,A,1
65+,23,Mexico,None,74.32338853764888,D,-152.92391242677306,D,7.3050639257534105,B,E,1
65+,62,Brazil,Mental,-12.870632757214098,A,180.81280315383052,E,-66.43101876367011,E,C,1
26-35,27,India,Mental,-63.13292535197368,C,-226.01835636386988,C,9.001813267532913,E,E,1
26-35,29,UK,Physical,-48.35191254523361,D,-55.78428658488789,B,-135.5892269262925,D,C,1
26-35,32,China,Both,2.436399941035016,B,-19.477632224013867,D,-162.8102056622051,B,E,1
51-65,69,China,Yes,82.06146826488595,E,-70.65566002066977,D,-13.342291186224701,D,D,1
51-65,50,Germany,None,-33.48976556532342,A,6.262404110546506,A,-251.7208256893415,A,D,1
26-35,78,Brazil,Mental,50.31018511059988,B,-292.90261169095226,D,-18.22877730508915,E,D,1
65+,18,Other,Yes,63.610444104556485,D,17.658864536146343,A,-69.98318798610606,D,C,0
65+,37,Germany,Both,-35.54528152143489,A,226.07055551099398,C,-271.87569261417184,C,C,0
36-50,58,Other,None,90.56494831553582,C,-40.483429361653236,B,83.44732338171296,C,E,1
65+,51,Mexico,Mental,-15.06766917398719,C,141.53225191859522,B,-48.99611622098328,D,C,1
18-25,60,UK,No,-95.59952541327561,C,53.62985536721217,A,-145.1474078230106,C,E,0
18-25,41,Other,None,-31.77749008396856,B,-64.13354738289742,C,-11.745831305418115,D,A,1
18-25,73,Brazil,Physical,-255.02650650586176,B,-176.84123089346855,B,-156.2421619514161,B,B,1
65+,21,Other,None,-71.42254961474218,B,-110.86128762949414,A,201.3488791990114,C,D,1
65+,46,US,Both,47.632793531671894,E,-61.77054543622139,C,-132.50476796474257,B,D,1
51-65,33,India,Physical,-43.32709987514946,E,18.121971121616955,E,-41.120164462804794,B,A,0
18-25,36,Germany,No,-49.19913720209138,D,25.158769311627072,E,10.510195640747822,E,C,1
18-25,48,Germany,Both,-106.50173947985407,C,-131.69715369268164,E,209.188382618653,D,E,0
51-65,74,Mexico,Physical,10.36321919074015,B,-7.3777751700705805,D,54.43508663452773,B,D,0
18-25,32,China,No,55.88467696613232,B,-176.94622986940624,C,16.2281170443593,E,A,0
26-35,79,China,Physical,-147.99579467695335,C,-47.29706502226105,C,55.0206267360383,D,B,1
65+,30,UK,Yes,-35.29993593867851,C,-15.068592484744652,B,51.09793249345995,D,D,1
65+,47,India,None,-31.00299426155999,E,-72.48374889933716,E,26.028933813845917,A,E,0
51-65,35,Other,Physical,23.710233169318453,E,-16.93006001970748,D,188.781678234863,A,E,0
26-35,49,US,None,267.23849331937515,B,21.81967420818364,B,273.40854661050713,D,E,0
18-25,56,China,None,106.76215939571563,E,-51.48904899720457,A,118.65693523207767,E,D,1
26-35,72,Brazil,None,-189.70848440368647,A,-50.464831715768256,B,-192.6645673704666,C,E,0
26-35,66,UK,Mental,-5.545473221021966,B,-200.7826430073583,C,35.08068139967405,E,E,1
65+,74,Mexico,Physical,84.28276140497043,E,28.043350241592996,B,40.93893550243637,C,D,1
36-50,34,UK,No,69.0230182738264,E,75.88838641221516,C,180.77205139003368,B,E,0
65+,32,UK,Yes,-246.86008802344395,E,-122.99916600712541,C,-13.922566942566995,B,B,1
65+,54,US,Mental,72.86621253219235,E,-76.2898075573227,D,95.16302621457025,B,D,1
51-65,55,Mexico,Physical,-90.61276499892219,E,12.331479868901472,E,14.006101072891092,D,A,0
65+,19,Germany,None,-103.86335669062971,B,96.40384329897874,E,-25.433918871280962,E,D,1
18-25,75,US,Physical,-65.64964338230138,D,101.14940004094287,D,39.97449107687559,C,A,1
18-25,25,Other,Mental,135.7876099102465,B,-149.12105736347792,D,-73.68476800107612,E,A,0
36-50,36,India,No,-62.58973210772897,D,22.838224040881773,A,-48.29219270873778,A,A,1
26-35,62,UK,Mental,-40.653429057708365,C,43.59047270756455,B,-285.5606348291535,B,B,0
36-50,57,Other,Yes,16.529646173278376,D,-6.177518869881526,B,-25.732622786967397,E,B,1
65+,79,China,None,49.61416481707761,C,-30.758857304651922,B,44.303277105282156,E,D,1
26-35,34,UK,None,0.6842797403031476,E,36.1099275552217,C,-67.95715382563621,D,E,0
51-65,77,China,Yes,151.35621960909373,C,0.6330403495492004,E,29.348122156086493,D,E,0
26-35,61,Brazil,No,-36.627655687967334,B,-149.14330661213265,D,-43.892212740550264,C,B,1
18-25,63,Germany,None,-105.92689681217959,A,-257.29063303978677,D,83.20495667960252,B,D,0
26-35,54,Mexico,No,35.24883670895123,D,166.1945141777446,E,-6.935843668630996,D,E,0
36-50,54,China,Physical,-40.57742594309613,E,-56.62215033163341,D,-9.656844587893993,C,B,0
65+,68,India,No,-25.084999527554448,E,-57.053034982090544,E,53.19455612064499,B,C,1
65+,35,Mexico,None,102.6560751145419,A,100.75141784175969,D,34.969979689623784,E,B,0
26-35,73,US,Physical,131.78788921318335,D,155.22705644808644,A,-39.069813360748256,C,D,1
36-50,36,UK,None,-69.66901674672212,E,-190.1643430888621,D,-35.57777729941905,E,A,0
26-35,46,Other,None,28.623981330971272,D,66.02865471504819,E,-26.87396036410967,C,A,0
36-50,74,China,Physical,-31.561577059703772,B,-30.926981343889548,E,31.116878871837933,D,E,0
51-65,36,US,Both,-45.86205552199702,B,-1.722539216136875,B,48.662864140109825,B,D,1
51-65,44,Other,No,118.58361380441391,D,29.36042292020141,D,164.63738082975914,D,E,0
51-65,39,India,Physical,80.06697233158957,A,73.73538908169476,C,-128.8892717032182,B,B,1
26-35,65,US,No,141.44320675183016,D,59.97362591833247,E,-108.06144189386413,D,E,1
26-35,75,Other,Physical,146.31478594333905,E,14.493843173424615,A,90.68224950113158,C,E,1
36-50,30,UK,Mental,-68.77687316601595,C,-9.793483771831067,B,-106.36575325421778,A,A,0
18-25,27,US,Yes,-26.149791952120605,B,59.936009433350456,D,-26.88742326876251,A,A,1
65+,40,China,Physical,-1.0367476865559464,A,269.9845680515593,C,30.835149655499723,A,A,1
18-25,47,China,None,-30.071764775292987,E,30.075576306523068,A,36.22514038392625,D,B,1
51-65,29,Mexico,Physical,9.365545207462763,E,-131.020789749326,D,-347.65685514749106,C,A,1
51-65,19,Brazil,None,106.47597157562399,C,-29.937417799385813,B,48.8204199677311,E,D,0
36-50,77,India,Yes,48.83651163668027,D,-5.767698209119077,C,47.952555432315265,B,D,1
51-65,47,US,None,-28.977265427368852,C,-29.771374122238463,B,-102.69121697088275,D,A,1
36-50,51,Brazil,Mental,-35.236638393236355,E,100.88592844861097,E,182.46238934869135,A,D,1
26-35,45,US,Yes,164.93585741066843,C,-59.58450037209103,C,36.89764167925119,C,E,0
36-50,40,US,None,-56.300173880474105,A,-60.57194896297868,D,-68.23565441908556,B,C,1
18-25,52,China,Mental,-2.2924086656623115,E,-138.7736076633268,E,195.63787574882923,D,E,0
65+,37,Mexico,Mental,47.14757742237354,E,136.04192410268126,E,-15.770262540063914,D,A,0
65+,61,Mexico,Yes,45.58402603971688,B,5.386073571837585,B,112.728950525859,C,B,0
36-50,77,Germany,Mental,62.707026673065926,A,-63.16006599427979,A,49.84065781646424,B,C,0
26-35,75,Brazil,Both,34.83735556884388,B,62.481308512157355,B,62.526572858789976,D,A,0
65+,59,Other,Both,-29.83582665216831,B,-70.95270698680658,A,-231.36146082321338,C,E,0
36-50,29,UK,Physical,1.0696493654566865,C,50.284973081895465,A,42.59579189866178,D,E,0
51-65,57,Other,Both,182.81555032700254,A,-104.09551154405257,A,-37.53147946622516,B,D,1
51-65,57,Brazil,Physical,-59.35575262792538,C,-50.34206293584259,D,-17.31857654108147,E,B,0
26-35,77,Mexico,Yes,22.964959017422434,A,86.85662982242836,B,114.2172892220433,E,A,1
18-25,61,Other,Both,50.4290919910351,C,-65.24123868510527,B,-2.115953847076656,E,C,1
18-25,49,Germany,Yes,-47.756141428959104,E,47.07702438070201,C,-53.322074730966065,C,B,0
36-50,74,Brazil,Physical,93.84053958400278,A,-16.120905981890036,A,-47.839923272173394,A,D,1
36-50,27,Germany,None,110.2434555183867,D,77.31420578665092,A,-80.1091936188169,C,B,0
18-25,38,China,Physical,-39.53511235610275,A,-8.268410538607366,C,65.62984466918955,D,B,0
18-25,31,China,Mental,-52.90640398933165,D,2.717144907016861,E,-34.34245901287998,E,B,1
26-35,76,Germany,Yes,127.4002687766456,D,20.324241060824143,E,-103.91955033938206,B,B,1
18-25,42,US,Both,119.63615806448016,A,-84.41119567361464,C,23.265544818966383,C,C,0
26-35,31,Mexico,Yes,-15.336840105139634,B,-28.899632643890193,B,-29.90946644652726,E,C,0
51-65,30,China,No,99.89262359378004,B,-128.41094281559177,D,6.177569452793405,B,B,0
51-65,36,Germany,No,108.2578780590132,C,-1.9672080728759502,B,-91.93685870202835,D,D,0
51-65,33,India,Yes,-53.748237907734776,B,-114.06786704152555,B,85.18593595284112,E,C,0
18-25,45,China,None,32.15379256064969,B,134.37892880290002,A,50.3929766660367,E,A,0
18-25,64,Other,Mental,-97.72633537889406,B,99.7443138559156,C,-82.67199812915482,E,D,0
36-50,68,US,Both,121.72990948978864,A,50.57784141190663,A,-9.116909842103398,E,B,0
26-35,26,Mexico,Yes,-115.962152721953,C,-35.45526375924805,A,-16.020873000032985,D,E,1
18-25,28,India,Both,154.95656910597097,D,-85.97009427092875,E,-201.04038459954245,C,B,1
36-50,52,Brazil,Both,-60.2375192910393,B,-119.87656313943545,B,-47.4141324597468,D,E,1
36-50,59,UK,Both,13.690181276679505,B,96.48593707778392,C,-107.52937364080626,E,D,1
36-50,47,Germany,No,105.3743582804956,A,93.0098984738548,E,-111.13353314495411,C,D,1
65+,78,US,Both,-66.90379346246199,B,74.48932670037564,E,-40.351151396903774,D,C,0
36-50,22,US,Mental,-225.3899650226608,A,76.43008706215237,A,64.62608752481667,B,E,0
51-65,57,India,Both,69.83165190175853,E,52.0865235932575,B,151.93466663981357,D,E,1
51-65,64,China,Mental,-81.99681895156512,E,-39.13491020660223,B,41.409281204227,E,E,0
51-65,71,Brazil,Mental,0.7455761414400675,A,173.79735984820098,D,-62.69947404802154,C,C,0
18-25,31,UK,Physical,62.918543399584884,B,8.47064153534181,E,120.36760226846262,D,C,1
36-50,25,Germany,No,65.88800175228423,D,-101.033759506495,A,-34.60881210441957,B,A,0
51-65,61,China,Yes,-31.752425925251877,C,65.02669335957572,A,28.663016830288292,D,C,0
51-65,66,Other,Mental,28.428111653857595,A,-79.12102116566048,C,-115.19536972200535,A,E,0
18-25,35,India,Mental,32.919817554814514,B,36.30060279931123,B,-56.36309653798419,A,E,0
18-25,30,Other,No,-179.74373620085134,E,-71.42783129138502,D,-67.19383233201913,D,C,0
65+,30,Other,Physical,75.45626933012416,C,-15.067263023341976,C,29.99458389421685,C,A,0
65+,52,China,Mental,164.12089870968208,B,74.8746701742275,E,8.004347416101933,E,A,0
36-50,61,China,Physical,35.038496151593954,C,-42.12537770881679,E,-68.59100648560806,A,D,0
36-50,64,Germany,Mental,159.95709057013227,A,-0.7849454511918195,A,179.4423125660698,B,C,1
36-50,37,India,Both,52.94218754061415,A,104.91478249991285,E,-181.96299368497932,C,A,0
36-50,79,India,None,30.049561467858364,B,-91.1340623309557,D,63.01321730197069,A,E,0
18-25,21,India,Physical,117.4293485144444,A,107.67626592658723,A,78.17206356352592,C,B,1
36-50,29,US,Physical,-77.04434146293148,C,50.27525881548459,B,62.75696622821212,B,A,0
36-50,26,India,Both,23.55619583725152,D,42.36103957431489,B,31.561465408496986,B,B,1
36-50,18,Mexico,Both,-50.982191467961016,D,-205.2926017215276,E,111.58192633601318,A,A,0
26-35,78,Mexico,Yes,-0.5126656308350794,B,-86.21768134339302,C,42.954779440650235,A,A,0
65+,64,India,Mental,36.13395122048292,D,-45.52752756356211,D,22.887447934631027,C,B,1
36-50,30,UK,Mental,218.92971027359565,E,97.64764271489808,D,-105.32418785601148,A,B,1
26-35,45,Germany,Physical,44.059205568215134,D,-205.6267063139814,E,-13.032931950446208,C,D,1
65+,72,Germany,Physical,149.6208413643584,E,-165.57541433931243,A,49.96898869427616,C,C,0
36-50,33,Other,None,34.66724392464403,A,68.1752867747858,C,164.19578066614446,A,C,0
65+,68,India,Both,-203.017198916366,A,-83.57548124773916,B,84.92071349491522,C,D,0
65+,46,Germany,Mental,-137.86691020244513,B,91.4353300330291,A,-99.94240372924796,E,D,0
26-35,35,Brazil,Physical,-84.26228947974893,D,96.28462792883813,D,38.1454244719189,D,C,0
51-65,36,UK,Yes,76.20275631733493,C,-133.85486293500844,B,35.38281639578679,B,E,1
26-35,37,US,Both,68.4379320287673,D,-12.535721024591142,C,-2.080887812140187,D,C,1
36-50,69,UK,No,-249.25339838110156,E,-20.86414323065709,B,69.3986484524311,B,A,0
26-35,78,UK,Both,49.60065135083031,E,-110.39788631261595,E,26.0116834249711,C,E,1
65+,62,UK,Physical,73.45092071509931,E,-53.80572752616729,C,-231.24230542374974,D,E,1
36-50,79,India,Mental,19.764053680995104,D,10.819847960110627,C,54.66478518230461,C,A,1
51-65,18,Other,Physical,-48.52815944884353,B,184.22678840792858,C,28.43144594444631,D,D,1
51-65,24,India,No,-88.501653558114,C,-102.60685024798339,D,48.701705953781754,B,E,1
65+,72,Other,Both,177.2308312767191,B,262.9842706686307,E,-84.37446863770798,A,E,0
26-35,21,US,None,-46.66708426808262,D,-197.44744145090226,E,-31.86674774975572,A,E,1
36-50,22,Mexico,Yes,66.54483394442063,C,69.46154476767413,D,6.688950648958403,C,A,0
26-35,42,China,Both,-150.44013746372678,D,-208.7541453780829,D,-66.9426014098819,C,D,0
26-35,47,Other,No,-33.268773022986046,E,-2.925255748620153,C,-66.05087418319894,B,C,1
26-35,39,Mexico,Mental,-229.22869011337173,D,-31.14337621657552,E,-171.00880465781796,A,D,0
18-25,58,China,Mental,-8.31381206895083,C,-25.558142346531476,B,1.7544550161631562,D,D,0
18-25,30,US,Both,-40.52306979357543,E,-52.61768737710699,B,-55.50078695112022,A,C,1
18-25,44,China,No,-76.44897961158227,D,-12.817939889214589,A,-5.18798966259243,D,A,1
26-35,74,India,Physical,10.435977867080032,D,-63.299429701819335,E,-63.38389796890106,C,B,1
65+,39,US,Physical,-257.10344985075807,E,127.09024014950725,C,51.09287653072968,A,D,1
26-35,26,China,No,43.0546394567837,C,-85.71523256831368,D,29.562001288527263,C,C,1
18-25,62,China,No,7.9771535077439975,C,128.79452987016077,B,-55.02201544329347,A,C,0
51-65,54,Brazil,None,-39.804587084562215,B,-30.970385347986568,D,52.53078245228501,B,D,1
18-25,19,US,Physical,19.962276945172913,D,145.35798698422434,E,10.98941471742726,E,A,0
51-65,58,China,Mental,-29.366535264923765,C,-2.7860824839758216,D,-270.6110163291881,E,D,0
65+,30,Brazil,None,-180.46070320313075,D,131.35713744687624,E,-39.11936846156013,D,B,1
36-50,64,UK,Mental,73.33647414325091,A,-52.357405710020785,E,-77.24972008952787,B,A,1
26-35,35,UK,Physical,-25.128464311139048,A,47.4825804315721,E,77.17444910945997,D,B,0
18-25,55,US,Physical,64.7331349823128,A,-39.97449582476735,C,-8.691528340716442,E,E,1
36-50,78,Germany,None,253.34265028675048,D,-13.945824041611116,A,14.236761947575758,E,B,1
65+,44,China,Yes,-13.542033529650574,D,-37.4395237064059,A,73.91357375588034,B,D,0
36-50,57,UK,Both,-57.684140575933625,B,-70.01731835359311,A,83.55331201278523,E,C,0
65+,75,China,Both,151.6099967726766,D,12.432102724029523,E,-85.88870316213912,E,A,0
26-35,21,US,None,168.78229693531205,A,-18.001008110613235,D,58.80589159059034,B,E,1
51-65,28,Other,No,4.604721734392158,E,-101.27180443535192,C,-16.87184736012284,D,A,1
18-25,75,Mexico,No,-144.60758110003474,B,22.200807478639682,D,-19.222275572605284,D,A,0
18-25,78,China,Both,-54.222334627509106,C,35.55313045128409,C,-9.002972326182485,A,A,0
26-35,22,Germany,Physical,-27.68908856733092,A,42.69545116865211,B,9.7687771124575,A,A,1
51-65,76,Brazil,None,-114.56040911177435,A,34.99148360549221,A,97.24515783458035,B,A,0
36-50,68,China,Mental,-277.24084684568913,B,13.741568961620414,E,98.42990822544759,B,C,1
65+,39,Brazil,Yes,66.4390268505206,E,-49.64461784984625,C,-76.90318962517469,A,C,1
51-65,68,Brazil,None,77.74796600485793,B,144.02339972366343,D,-32.25809315962403,E,D,1
51-65,63,US,Both,-119.76275838741563,B,-98.31986548909195,B,-127.9127217748639,E,E,1
18-25,31,Other,Mental,-29.528849571734174,B,-26.91537809423763,A,4.829348651009286,B,C,0
36-50,56,India,No,-15.232440314196753,A,-6.164483680162826,E,41.297932931083565,A,C,0
51-65,63,Other,Mental,49.86935996006971,B,9.944511946820958,D,55.20033318349197,A,B,0
65+,66,UK,Yes,111.50624758980705,C,-108.4821008495926,B,25.28338495813226,E,D,1
36-50,74,Brazil,No,22.33960002680152,C,-19.627846984621442,A,49.498738589237604,A,C,1
36-50,55,India,None,90.92337640596733,E,218.5599461926698,C,-90.63020415964871,C,D,0
51-65,60,China,No,-13.646307911643381,B,-181.64277414377588,A,-101.26876560689762,A,E,1
36-50,72,India,No,106.49272315816457,A,-65.73078189934965,D,-5.046885871401603,B,E,1
18-25,31,US,None,-18.571067802253676,B,-118.75222639871686,B,-157.49567508776565,E,D,0
65+,44,Mexico,Mental,-174.8935996465388,E,-74.33329959753604,B,43.627848203056985,C,B,1
26-35,53,Mexico,Yes,100.70872558874441,D,-51.040973076664244,C,-126.92379182685143,E,C,1
51-65,43,Mexico,Mental,-85.43110891204118,B,50.79474685728129,B,-95.18254055436913,D,D,0
26-35,40,US,No,74.84308383207753,D,-136.05778698758255,A,-132.2077234867982,C,B,0
26-35,43,Other,Both,-87.70647658544841,E,-16.172047970779488,B,-57.03912705906477,A,E,0
26-35,44,Mexico,None,-189.27983888337147,A,90.83247041321347,B,-84.48297175315757,D,D,1
65+,66,India,No,-16.177349438081094,D,-72.96988825068597,D,72.87987786902048,A,E,0
36-50,50,Brazil,Physical,-102.85352492933382,A,167.75276115261548,A,30.615423290875516,D,A,0
65+,55,Mexico,Both,20.187852846425777,B,103.30368841946942,C,105.0766635628745,B,E,0
51-65,53,Germany,Both,-114.18879616065117,C,1.8664765459482053,D,-11.88296059400086,D,E,0
36-50,25,Germany,No,136.40489796589355,A,-22.0602817410948,C,-90.60610757616142,D,B,0
18-25,40,India,Yes,75.92969820580552,D,198.4959447549626,E,-38.43198926008605,E,A,1
36-50,47,US,Both,52.99619038368557,E,-46.97667961287898,B,94.2534664318435,A,A,1
51-65,43,Brazil,Yes,-100.80107294290583,B,86.08688645330015,D,-124.21160766573564,D,D,1
65+,67,China,Mental,112.34544577787145,D,-4.316973298900165,A,-18.99062799567275,D,D,0
26-35,34,Other,Both,-35.31580697845012,C,-112.11663870796016,A,92.23199435908101,B,B,0
18-25,29,Mexico,Both,-134.87493244842491,E,75.04820910725542,D,182.87050392659435,D,D,1
