civil_status,AgeGroup,anos,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Married,18-25,65,Veteran,113.73252697413929,41.35317244376399,29.253346914499197,-34.26776795126564,D,-133.1823946405511,71.07292881294237,A,102.93868351678557,1
Single,26-35,78,Veteran,-33.061702569439696,-115.52321237856142,-194.9835560581939,-60.87204659996301,D,-109.88424356848334,162.48103879038578,E,-96.29809993259471,1
Married,18-25,50,Non-Veteran,47.70646412677515,-139.45256094870572,-183.8160349260546,-170.7172953781159,D,-45.61951687121674,66.16854568911337,D,182.01488100019156,1
Widowed,26-35,24,No,-97.77917816970081,-129.61121476452226,25.163315842290007,-22.78141364564791,B,-49.83539964566801,-16.788857096489888,C,99.3391713711222,0
Single,36-50,47,Yes,156.61992174532375,45.222070515728426,108.29482396946443,-105.97235277833725,D,-81.45802977508104,30.54904586609203,B,118.68059979234222,0
Single,18-25,56,Yes,-73.83117861590519,-83.76207385140056,-99.38601386804922,-60.026097847080194,A,60.156607285835676,-28.978726294178394,B,14.364086498730494,0
Divorced,65+,59,No,-12.42258617315984,-54.38939799791967,14.589976977241928,-98.25004750076538,C,-4.442357668122679,32.29259629979563,B,82.52936898823324,1
Single,65+,74,No,97.68463757727783,141.4379275502016,-86.25129442352527,-134.6869753596713,E,120.33754173290507,-103.27269887346553,D,68.59969512221792,0
Widowed,18-25,76,Veteran,25.46778812236389,88.31978083758776,-39.27536204488046,77.7452537652347,B,-22.15137452876079,-50.088297594685905,B,203.91907595653396,0
Widowed,51-65,44,No,20.940601063575272,98.15263839616684,-139.68920544169794,4.135529414676938,B,31.9130614943199,-306.32640241516765,B,0.3503284156439751,0
Married,51-65,50,Yes,2.9860118861957803,104.18914573674157,36.711017971602026,102.32378921943967,B,62.09941241954463,92.52762060241989,C,-20.07550193532536,1
Married,65+,33,Veteran,-22.167431036273694,13.308844096239575,15.503526809798393,-68.89908730986468,C,27.041529617754062,-116.87304762308135,A,-94.51709379551261,0
Divorced,65+,34,Veteran,-46.34041596254704,42.34577224727071,-65.94341380866138,142.06512638854102,D,-101.61314649712354,2.429615142714804,C,-270.9593197547539,0
Married,36-50,73,Non-Veteran,118.2706767192866,-16.163299763837824,-93.19053743317846,-56.78476059319433,B,148.21812966433103,42.58176176969272,C,162.21511537149362,0
Divorced,18-25,64,Yes,31.579802067379454,-184.57796180170584,-23.103349189671686,-33.756419640542745,D,18.27723652486508,-101.66731818866401,B,-69.73372888154739,0
Divorced,18-25,63,No,106.10771108360389,31.701384804045336,96.57543286509154,-72.16047365244142,E,110.21281210548517,-11.077058198280442,A,-246.9414127201943,1
Married,18-25,45,Non-Veteran,179.39240732552628,-122.86733175050118,-51.14975476302014,-77.16344510107501,C,89.15613624584884,96.14001255516365,B,-98.27815853304062,1
Single,36-50,22,Non-Veteran,100.56529053783329,-5.518550736633229,139.64643464867916,-119.0606735020024,B,-30.370366633181344,80.38996913925898,A,99.0446970438292,1
Widowed,36-50,22,Yes,35.10375576983524,-45.66397075853604,3.7889691636870095,113.51294730681558,C,-64.63684590674089,-10.8025553407867,C,-33.9093963041015,1
Single,51-65,28,No,22.010059169240858,-56.898031541630885,60.75540663530956,44.56983264141514,E,59.45697877766808,-16.576272129646767,C,-144.52238410125392,1
Single,65+,55,No,-157.32818001843768,1.0023324811647396,-189.41182170160113,-66.77228054643312,E,-20.653341474199824,56.33559141259712,B,-184.1513372997665,0
Married,65+,37,Non-Veteran,166.26080168794473,112.7498730250851,-45.4746650413215,202.70456741323133,B,86.75166091397675,-69.51922251604992,E,111.07697863963357,1
Widowed,51-65,68,No,6.370848276056631,-21.404625915189563,-16.531876034887762,111.05958500450245,E,-153.06395592474365,-4.603543727536194,A,-67.29475031607683,1
Divorced,51-65,69,Non-Veteran,-117.24024495280622,-51.81660179816377,-54.7983955044271,-114.52614442813669,B,-39.96600310266251,-179.10990451327402,B,-106.04289465051761,0
Widowed,26-35,68,Non-Veteran,26.36104956389173,-10.819919516403544,32.770207041592045,28.434117751129417,A,116.05185231554272,130.05993955196817,D,85.19768186963476,0
Divorced,36-50,77,No,134.545270743552,40.84744437797297,40.5277287382133,42.24262418290114,A,60.10367297906841,-34.32087622885675,D,49.18129291478061,1
Married,65+,70,Veteran,90.95328417064356,-69.0833800291993,97.90878436347545,-121.16935859432773,B,-57.51942367335062,-176.7399476536324,D,-233.82102355343704,1
Single,36-50,33,Non-Veteran,-43.7602181590642,-67.0222894885951,30.627757621469414,8.694149491161978,B,-143.81316778004776,38.191656311477324,E,-58.310416630158755,1
Married,36-50,28,Non-Veteran,22.000389437495226,-54.50776085562815,10.41252978369626,-32.88585455235481,B,-87.0882739078188,-79.19340121201327,E,-147.69356469292302,1
Married,51-65,70,No,65.54736894347381,5.969056093108381,-90.83999596039979,86.47144114354516,D,88.39326907730171,-255.8285913576242,C,0.4791200421457278,1
Divorced,18-25,40,Veteran,-7.041952777857741,212.83249970191633,8.2792840657858,-13.753349162328485,D,-180.41010688770712,19.95686322201861,E,29.55483052348732,1
Married,51-65,59,Yes,162.52358905834524,-104.56266823007456,-112.95399922084695,-53.06744428476956,C,-148.78052832988934,39.172864371362735,C,7.578886929563941,1
Divorced,18-25,53,Non-Veteran,28.45875127181307,-51.99846998008947,12.247620805683237,125.56020370481677,D,-53.798490799450725,2.632722942554486,A,11.950172661384292,1
Divorced,26-35,58,Yes,58.129713857285005,42.37631016678212,217.87924049281293,-6.381210628347425,D,27.650493751156542,65.7912942953883,D,156.49833248152768,0
Divorced,18-25,78,Veteran,76.57736868326931,-165.2945632034098,-116.18742517088074,49.88803216078946,D,-67.2851639113168,108.21618234412588,C,14.06086962996122,0
Married,26-35,53,No,-82.90245340647505,171.7085986620607,25.19524254034544,-136.28892475707164,E,-253.22785434246464,341.8000769945264,D,-32.93254521398373,0
Married,65+,19,Non-Veteran,-8.437459415245383,145.15766786872763,38.08169452576843,15.096843858288642,D,106.38062987071658,103.45406436833298,C,170.8459161073473,1
Divorced,18-25,75,Veteran,73.18369597716215,-9.75381287228145,177.01754822332646,-177.30164938766853,B,96.10891596291611,-109.26628069223017,E,-46.84287340751519,1
Widowed,18-25,57,Veteran,-19.38396251221084,78.01466555999708,52.38228644396942,-14.193895012835078,A,-65.9188743336694,130.9131145967429,E,-149.59083961940368,1
Widowed,18-25,28,No,-116.9138783458481,-104.27849652625558,-112.58602315741504,17.817426626611166,B,38.55150897195436,36.32650086479378,A,90.11062353264224,1
Divorced,65+,74,No,-22.883396411755776,75.46810247032832,-43.79144640707258,94.64135416879552,B,-177.22111387027329,-76.91285751986089,A,80.55897247040278,1
Divorced,18-25,69,No,63.68202989584444,56.23328553839573,40.71789108582835,83.55544136232845,A,-59.527735366840005,17.54632788862471,A,-161.09127087940712,0
Divorced,65+,36,No,-118.51745449127502,9.462830857937545,-26.99749298091319,-8.827951265390785,D,36.13694063171181,82.9966155849236,B,-17.3623056312557,1
Widowed,18-25,76,Non-Veteran,-133.88140211067622,73.23725640492886,99.67800964744751,190.8980159529747,E,-84.98317429653869,-68.79205939222697,C,-60.41418899217157,0
Divorced,65+,73,Non-Veteran,-151.20365663175716,-6.74285798038998,36.86368148725395,110.69097240563875,C,74.77504362160053,240.29231684026033,B,-21.281627539021933,1
Single,18-25,44,Non-Veteran,-59.26704906909755,79.47461654505213,-35.26804997411045,-10.701571534422689,A,-121.0262850066046,-49.72353039393838,A,-55.621253867553975,0
Single,18-25,66,Veteran,-8.664974216583971,111.40609694371457,-110.9374320649282,-8.825816916871364,A,49.707908388853475,-144.6027805191582,D,-68.87314365047648,1
Divorced,26-35,20,Yes,-35.391043989812914,18.274099030374995,171.13955066267016,-85.52450181231922,D,-100.62967258363369,118.28961317398294,D,159.42881564745574,0
Divorced,26-35,54,Non-Veteran,-27.046221368296276,-52.32052072993388,-73.70455025982383,-7.4346483366945995,C,31.186777018155304,128.14827789440642,C,-81.21056440727436,1
Widowed,26-35,27,Veteran,76.6481679270833,-41.06577000738872,85.29962043457515,75.50083815617083,D,51.95214881354101,25.323756901748474,E,277.0664008153567,0
Married,65+,51,Non-Veteran,-26.693988540292757,62.45828207018867,-99.37467184302791,173.7045957173752,D,-51.458261913574454,-77.48576372507851,A,-46.52085907569188,0
Divorced,36-50,30,No,-35.55780123233493,-72.0743130268948,79.94364754279579,-4.616418922519583,C,-29.25880675872039,-32.807590742599984,C,-9.952452333042203,0
Married,51-65,49,No,20.374129596279374,57.73676620440368,-70.24846053294141,35.13849171259657,B,-30.005045916204192,108.5972849148633,D,15.549063066934785,1
Single,36-50,32,Veteran,24.070429220992747,-6.567436461534274,80.56178542252901,307.93993835313967,B,-27.036512289921955,94.19121069816227,B,-26.913679122287746,1
Divorced,65+,21,No,11.481252676906351,-61.2414590270834,-246.96982551815395,-49.47283128606075,E,-78.54712659168716,-38.34870644727433,E,36.850206003760256,1
Widowed,51-65,62,Yes,-99.23348665176567,-1.6919694251148694,-38.18838342469256,145.83828075074308,C,-107.88540757281689,-34.976024240860184,E,106.38755566323582,1
Widowed,36-50,38,Veteran,11.777637031047382,93.69392714241079,-45.26753833452762,-126.12766548384656,D,-151.67360186635977,96.17979870605761,A,85.15274603463318,1
Widowed,51-65,68,No,-159.29908655461702,110.46783345168004,-102.00110382370853,-24.414533186895735,A,-47.20857774639704,-138.41914050461483,B,-107.49189142961986,1
Single,26-35,50,Non-Veteran,51.80930814359079,-8.313632321147765,137.4802551814195,17.75439802361567,B,-121.43796725650466,26.47196672919449,B,9.564439693741118,1
Married,65+,54,Non-Veteran,98.70596445926333,-134.17498249055947,72.9440465639428,43.10309923450338,B,-64.40452588404709,53.69248927412061,E,-117.11684960509439,1
Single,65+,56,Veteran,139.13950721465355,140.31683660663447,-227.49614215280909,145.66685863340064,D,91.86763702951062,-75.4380108672768,E,-223.22205651599697,0
Widowed,65+,45,Non-Veteran,-207.43718027284146,66.88818153890908,33.29917400424252,49.43720696900104,A,11.94530216491938,103.4696541180228,B,41.5689911106929,1
Divorced,36-50,53,Yes,-30.00548431421841,173.2518705587783,-206.42706211404973,-94.75903534482967,A,9.639177824217485,83.79411413501165,B,-34.53903867951678,1
Divorced,36-50,46,No,-233.84929758381426,43.00648422553834,35.597582815065664,35.85387612807754,D,191.28159376045454,-202.0585180380059,B,-24.449089335906255,0
Single,18-25,45,Non-Veteran,-68.60788899250299,-125.07991959082783,-20.180869083460493,-17.993831033218548,E,-7.164092782942724,-84.7967553287446,C,79.09043095168144,0
Single,65+,68,Yes,-77.55437622064001,140.51861130078748,30.180770984984918,90.5663759346212,D,-67.91011324042593,-34.43510013412786,B,-61.95364594268325,0
Divorced,51-65,70,Yes,102.48269036632371,-129.4467584900611,107.08202642450435,-158.3891587565384,D,-48.285172842014,58.13404932131334,D,30.414619845776613,0
Divorced,26-35,71,Yes,96.77753490948426,15.276402404138729,98.61990962123639,-22.38175933802325,C,-68.78505752977222,-1.0731564872644308,B,-67.59079000645397,1
Married,18-25,47,Veteran,-138.03994700364393,-4.343203306017908,79.96979038287834,119.82205588114925,B,-246.19722791196943,-198.964928051287,E,-72.44181683538817,1
Divorced,51-65,79,No,25.517847398301548,151.37689133500498,-43.484999274996675,0.6470444781062824,E,-74.97323364817676,-103.92078733834784,D,-1.4806525786538023,1
Married,26-35,41,Veteran,-96.94940509111312,-83.3988211962337,-59.322335414389336,132.23821334144387,E,42.71298329355971,-27.331981217302836,B,-81.67593208540622,0
Married,26-35,74,Non-Veteran,-274.68354808486544,-89.43920357209865,-191.63890980263233,37.67006431904765,A,118.01096338754742,115.69860593871,D,-110.85214184002459,0
Married,65+,40,Yes,-60.73334882563223,-30.62482098725455,-12.043986740807345,61.38381128660678,D,-95.05479024809563,43.85863524359093,B,-83.6980720739534,0
Divorced,65+,20,No,-14.267616091707975,-62.87843229857567,63.88088564634642,-118.49499197997446,B,74.42582796421645,60.30103873112624,B,-5.532132421995159,1
Widowed,26-35,42,Non-Veteran,0.6170783381809417,-69.11035426337058,-211.57585438169008,100.00052844865888,E,-83.46180846136313,-19.71592391029991,C,109.25461272209529,1
Single,26-35,61,Veteran,-116.04822148910195,-4.361990887239682,91.98020559396268,-84.10208786653027,E,-225.62112602052972,134.63884856291878,C,-20.095078351796626,1
Widowed,65+,22,No,49.2397540830014,63.710849218720014,-66.43967827794751,-111.48468124869497,A,57.47056087645972,-8.533412033444181,A,49.8484571908682,0
Widowed,26-35,24,Yes,133.38588725090423,-130.5888905829626,-47.93194636745275,19.402421547068215,B,-162.6042445845933,48.514477590275476,B,-3.610669817728344,0
Widowed,51-65,72,Veteran,-155.55264116814533,-38.52893555165425,34.67988000391774,-49.31181254300487,D,-62.638768194361994,-30.148791547602073,E,79.20030494100597,0
Single,26-35,40,No,291.0216229714213,-137.4775267080393,-60.37926561570918,318.84130412373463,A,88.003306110156,-2.5916799082129587,E,-148.20881091250547,1
Widowed,26-35,37,No,-82.2374361000893,-82.19085944255177,-52.94817843486356,219.74744870659504,A,-4.272988506350893,49.457611758786356,B,267.41191204557924,1
Single,51-65,56,Yes,12.568515285803977,118.98950375092913,-84.41670040586884,-160.76250038015226,E,101.80491006597781,156.27774576550678,C,51.69135351916779,1
Widowed,18-25,50,Non-Veteran,-182.28584611298152,54.85171640766414,56.738166049738666,-30.995708628674638,A,-26.9161895216884,20.40685840355127,B,33.86938682793895,0
Divorced,65+,27,No,-31.78550985967334,-168.79987008928913,155.26721856365725,51.82667603811848,E,-30.897090155999468,-136.5370034165542,B,95.56700946179876,0
Married,36-50,23,No,-82.65478039315146,-175.8484593090774,-52.701340892184504,28.127517493763715,B,97.16807568869939,68.88160284116226,B,27.404856173441022,1
Single,36-50,74,No,-94.33450860775807,66.84043236243588,58.590315186840044,164.51624849532857,A,-79.05750639252207,-84.81737539758811,E,170.7735898359131,0
Married,36-50,47,Yes,-7.093537072862007,45.014528700371336,108.78229657587555,48.35969534363285,D,138.7855564444606,14.636918020740191,A,-23.124682885709873,1
Widowed,26-35,56,No,42.01532064129449,63.47360636011891,60.041177765182816,-59.10422855246655,C,-26.944215831522396,-146.390977731523,E,-86.28498645347689,1
Single,51-65,55,Yes,-67.56864576147554,-8.321827262840847,-174.79712618565998,-37.98984493774276,E,146.22646012547878,155.0480925676654,E,80.04958456426185,1
Single,26-35,27,Non-Veteran,178.12170581903763,-48.25015718334303,-64.04539457322497,110.56950821235105,D,-66.75054650640452,29.628269747287888,A,-24.897819442907572,1
Single,18-25,61,Yes,-69.54989836381458,-31.279654494218295,-72.69073926245011,14.720331107078366,D,32.78401574511809,-142.26376993364468,D,-276.1431517643636,0
Widowed,36-50,59,Non-Veteran,104.0546372883079,6.9387965440915504,78.92774912845533,-170.40478470523766,C,-17.513460922090264,86.31949626505147,C,-19.138101263017845,0
Single,18-25,56,No,-42.877307514062615,-100.62088441834405,-9.260287215234916,2.274633779170244,B,-3.284115196214939,43.08491287673918,E,-123.525935733689,1
Single,65+,49,Yes,-16.823325543950414,-56.85807783375789,-66.40618400249141,44.706069854952894,B,72.17124210696633,-85.06313098305714,C,-163.9922116936501,1
Divorced,18-25,52,Yes,213.3684536880665,152.6705590521504,-33.22657557706676,140.45469346403797,E,-37.651199207886236,13.432864262835759,C,-20.72024364042672,0
Divorced,26-35,73,No,-20.155753129864344,36.974739351956636,-138.91879591866746,-76.66392888996597,B,-221.3468611946994,-97.23870240713339,E,-269.93051914972705,0
Married,36-50,60,Veteran,-69.77990303579111,-104.1124887039341,42.99467376410506,105.03385995209347,D,-123.67084973193082,-22.853550644211868,B,-6.746908840086596,0
Married,36-50,45,No,-116.99129220567879,-132.51054332151065,48.9173778887715,73.74253592080287,C,-5.356684359363518,15.210438616692542,A,221.2665137903558,0
Single,36-50,29,Non-Veteran,37.0052303723673,91.0610893331129,-43.46954410933414,67.0421051514702,B,-117.9295111377417,19.20119961457294,A,49.6238453892865,1
Single,51-65,20,Non-Veteran,15.975966397581857,106.23205922977333,-81.32958844270907,59.45626945174462,C,126.89618132469624,78.23604960445817,C,-53.6833742595548,0
Single,18-25,60,Veteran,-104.84591471129225,42.33365692262622,-210.158465533417,-104.86574876165638,E,58.498936698853676,189.85531209423112,C,244.07132060265013,1
Single,51-65,71,Veteran,-72.74240790445548,-15.654260863495594,19.77998421031423,154.0930088771057,D,145.30437378435218,-18.15538562789664,E,-101.99647853178544,1
Married,51-65,40,Non-Veteran,-74.88370532475712,-53.33383382229805,-52.919928175159626,-83.44115803341523,C,106.64816642657355,-30.193275552375127,B,34.040181490702935,0
Single,65+,49,No,11.91150417667212,-80.72832827091828,118.39779624985776,-67.71897712148223,B,107.74690338211903,-57.783116849298985,A,-69.56152138671679,1
Single,26-35,76,Yes,22.418371631810352,49.068497847331614,79.50619252033995,-224.597367199237,A,-132.0234548161953,-58.21464472711091,C,-36.736453456838866,0
Widowed,65+,22,Veteran,-9.435180476194613,79.3822436309274,48.38119474119302,61.330824560008566,E,136.19808934026747,78.72623319549594,A,-38.02572466822301,0
