handicap,age_range,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
No,18-25,22,-251.45259070591504,A,-14.71216491578667,C,-157.06759798580464,124.81128264456045,E,A,E,151.01672139100845,1
None,51-65,40,22.042374657770278,C,95.71970086073306,B,-51.94892855050065,-23.697039132885354,B,E,A,-185.3297777154029,1
None,36-50,47,0.5040339342067475,A,109.98719313300747,E,-32.37798092628655,-29.985047384266412,E,C,D,-1.9509371341323263,0
No,18-25,56,259.28674765131706,D,-47.151663958498865,C,-126.9597989086743,87.87476452497216,B,D,C,-44.7480141427862,0
Physical,51-65,45,-0.9544169240891052,E,3.9310964579174663,B,-50.37506875799629,42.61074942268012,B,E,D,111.96140877015912,0
Yes,51-65,38,-103.85028973102534,E,24.921094917136095,B,85.24259510149288,22.677215289514294,B,D,A,-19.40888849985058,0
Both,36-50,52,66.49493714036349,A,-143.9225229975883,B,97.27840213027645,-168.33566253146552,B,D,E,87.8436264224473,1
Both,36-50,35,-46.44592831891133,A,43.69133976642093,D,84.5209844000564,-108.35639341521926,C,A,D,19.72659383767299,1
Mental,51-65,28,61.09473952046278,A,-67.35334623764025,A,-128.1863366357346,-235.8765081753035,D,E,D,-235.45029330910023,1
Physical,26-35,76,69.21463759784939,E,-240.36724116713114,D,138.3278458168733,-237.33685312351068,D,B,D,-250.57760364249359,0
Yes,65+,41,-92.96416097858129,B,-52.3266144912114,A,-185.73679614755133,-99.1531982083904,E,C,C,101.2781574760188,1
Both,36-50,70,-74.05085322614866,D,111.50330613752004,C,-40.72882904714701,-202.9584476486086,E,C,C,-4.389299564083858,0
No,18-25,52,-18.435667071555795,E,40.739760408348026,A,118.07414541986702,-32.85224497737385,A,C,A,70.1894960239521,0
Yes,65+,66,-140.2764128255819,B,-75.16361822321578,E,-96.56144093095266,-11.83727172091765,A,D,D,146.5454519015863,1
Both,36-50,42,47.657664602896546,D,-134.5907311735956,E,-107.86656109145028,-79.75524411377553,B,B,B,-66.35321282556832,0
Physical,18-25,78,109.03124636895743,E,104.57254585501734,E,-91.88974775134824,-66.85272078643956,A,D,A,38.8551418019589,1
Mental,65+,22,127.49686277078838,D,-9.03782652290211,D,-18.210246726036385,148.85283839138225,A,C,D,-86.35946055758143,1
No,36-50,79,-161.82329785647354,E,-29.575032686530793,A,18.735203077573015,19.249386584971635,E,E,B,118.71228810148227,0
Physical,18-25,23,139.24797971118917,B,-206.4897795268629,E,150.07532046218716,-48.14501519673017,C,B,E,216.20473591426298,1
No,65+,52,-5.882350372436329,B,32.53254074625753,A,-200.86102122615125,143.48092895210695,B,C,B,82.22374773126006,0
None,18-25,79,100.23116570272109,D,90.38983555544013,D,-45.37165195799925,-94.36161598600036,A,D,A,-53.464182432341204,1
Yes,26-35,58,-12.675650866442933,A,188.59344337771452,E,-39.941305795110836,-66.66139913675592,E,D,B,-47.10046622864879,1
Both,65+,63,80.29857587257546,A,121.43737481561345,E,47.82767866557878,-42.3975994379201,D,D,A,-54.74428865625842,0
Both,36-50,24,221.28704261856998,D,-102.77933391192032,D,72.73348868956064,-22.98798866922524,E,E,B,94.1719844689264,1
Yes,65+,56,-107.16238790457733,B,35.2841967573379,B,48.394568955548756,20.72508892656073,A,C,E,197.4473487153926,1
No,65+,77,133.97875894486592,A,-6.5477036922349585,A,61.940376012914086,-69.87750149646439,C,D,E,-71.01030553381261,0
Physical,65+,63,-29.591397129006474,C,62.179984391089626,B,-17.950826443616904,-247.18987644034414,A,A,B,114.8712612330786,1
Physical,18-25,68,92.02067627669767,A,23.35377734705342,D,-41.29083716993905,13.023598018076301,A,E,C,-15.046656744668812,1
Both,36-50,56,-84.77823740198373,A,-25.830499204092476,A,-62.220054139307436,-165.05663264303482,D,C,D,25.17635682825191,0
Physical,51-65,55,-81.78176596903565,D,41.07670290272429,D,45.44144731570238,-106.05851226872593,D,D,E,71.53223284384647,0
No,65+,23,39.057173717518914,A,-44.12422098241224,B,-91.6767333972233,33.38491360510565,E,A,D,-4.523395041233447,1
Yes,36-50,33,158.35204594451537,A,-31.977338151390395,C,19.888679302478916,-34.693366758352404,D,B,E,108.5800166076023,1
No,65+,64,-168.06427432902603,D,58.06975149369315,A,-157.0999079831026,-0.13446037377473002,A,C,C,15.951141360141941,0
Mental,26-35,62,-98.29481224190062,B,2.4780445128934177,A,-5.670671470053468,-73.88993140536245,C,E,C,36.86135634041056,1
No,65+,61,68.88545505337359,B,-103.33282998549518,D,25.7920765447803,159.81842462200356,D,B,A,199.9181474260254,0
Both,51-65,70,-166.5649490267655,E,72.55205239488774,A,52.42308891472247,164.0810350655718,E,B,D,8.769348025345739,0
Yes,36-50,73,4.544188888326079,D,184.20418964204066,E,34.977145870438186,20.045914575133597,E,A,B,110.46537023103053,1
Mental,26-35,77,-33.75810025659645,B,-34.255323947667,E,-48.0458043921268,-15.929949993458228,B,C,A,-199.32907378786138,0
None,65+,52,39.66143778739775,C,15.3034060990369,E,111.21938500949513,-11.524345524124906,B,A,D,1.7445159786341449,1
Mental,18-25,64,-127.14637681781728,B,-24.42886676261549,E,-86.21756126012056,-127.85152636530965,A,B,E,123.69605892001383,0
None,65+,40,6.525289671268242,C,-130.85697515218516,C,-56.736535426023224,-67.81916175512185,A,D,C,-109.60361570102756,0
None,51-65,25,76.65481539407985,A,140.41711233157204,E,117.72763790951313,69.29512201664373,C,C,E,-106.47461536725675,0
Mental,51-65,38,-93.61586765217206,B,52.408094271283176,D,86.13634405226165,25.54128397605918,A,A,C,-38.80724509346651,1
Yes,65+,47,13.288220086065285,B,-21.34611391965633,D,25.39614874143955,10.985330702165088,C,B,A,-145.36889003578503,1
None,36-50,63,31.50410587524727,E,-6.3596677164269755,B,-114.00295540139412,126.43984962053398,E,D,D,-61.86874640340883,1
Yes,65+,57,-31.177710412075964,B,-33.760631445222806,E,57.86485016268661,10.138939227210738,B,D,B,103.65377202725014,0
Mental,26-35,74,-86.76511823763914,A,6.2250278283500515,A,-88.102141907528,37.21821147884242,E,C,D,-276.4677071411102,0
Physical,51-65,25,127.8653155308191,B,-38.371475427380574,B,16.430158081328834,-189.62981388334666,D,C,C,-111.01967724121164,0
Yes,26-35,31,83.30934002219779,C,-61.59423922669558,C,-10.850681281847507,-57.44418360533545,D,D,E,23.26918611631072,1
Yes,65+,75,105.18624891602697,B,-198.4209353288062,E,107.10578312759547,-15.353809100370105,E,E,C,43.57439928181668,0
Yes,36-50,77,-219.7329940543188,E,-54.43351297193198,A,-54.65206173538023,-217.15848639850756,B,A,A,13.714160249923694,0
No,26-35,55,-32.735250019231934,C,-87.94650042799452,C,111.52917491304855,64.69130065327509,A,E,A,49.04114599748543,0
Yes,65+,74,21.58822455533416,E,13.570686492227043,C,-190.44246328716113,85.49545209307135,A,E,A,31.91403760533244,1
No,36-50,57,-38.377610778248915,A,280.4574493137531,B,-187.24684459523013,-67.6690765320424,A,D,D,-99.15697268626778,1
No,65+,52,-6.302454386611828,B,-57.49552341934429,D,-115.23894837364152,107.87210206510724,E,E,D,-61.892589420763585,0
Both,26-35,36,29.179920889051992,C,-104.69451378293387,E,-120.36436562276351,-16.106401584442782,D,A,D,-110.76057404784237,1
Both,51-65,72,14.024483081662787,E,60.80399860022925,C,80.30451451436863,91.00814973110917,A,C,E,134.4143992903729,0
No,26-35,79,21.793068785403026,E,69.93381492619176,C,-66.94521871240065,-145.40886880115113,D,C,B,-76.26641374739546,1
Both,65+,26,97.12247169410186,B,-55.98764148294584,D,-32.87828283099257,66.86900233797284,B,C,D,27.819606203130625,1
Mental,51-65,56,-89.26772879763972,E,-11.506497868834504,E,75.32673722022551,129.12469368873965,A,E,C,-109.78767095255687,0
No,36-50,44,-85.08004343048115,B,8.789257656177048,E,36.09746104595532,-24.830336191137533,C,C,E,140.918714783417,1
Mental,51-65,74,64.03782691592326,B,27.434736876060544,E,121.60231557588348,2.5203518904545854,C,E,C,-82.41691255834641,0
Yes,26-35,23,-44.43579777532947,A,-209.18271362748882,A,-32.933773346510385,-37.73426874422988,A,C,A,60.58920931683859,1
Mental,65+,46,103.17775725456823,A,-58.54681786330948,E,16.990068936254804,-65.63578485432792,A,C,D,87.09028468316856,0
Both,51-65,34,-212.5577122441623,A,-86.59904784009434,B,94.02130906241773,-156.35235876213687,C,B,A,8.019523130960511,0
None,26-35,35,152.64300293331075,A,54.637945259127626,C,-52.029099529296495,-79.2825653165549,E,B,B,-115.49311672402465,0
Both,51-65,71,-34.58520505560369,E,1.257302678548053,A,-50.369080391355695,-150.72351431966175,B,D,E,-82.26521279799373,1
Mental,18-25,18,-24.564254223149135,C,-10.490062216707695,E,91.6128299020447,-152.50907509098712,A,D,E,247.95264795754437,1
Physical,65+,71,-94.92065547837434,D,-114.43453137760167,D,-59.45003902040954,185.64795876616262,D,E,C,72.04823757424275,1
Physical,65+,22,34.75887599046916,E,4.2020603914704555,E,-70.03499911380322,83.15713149177628,D,C,D,-48.26085773666839,0
No,26-35,38,-3.8587365590637273,A,-172.0537856058048,B,-83.46773050884642,-6.775705948500968,B,A,D,51.92492748105091,0
No,36-50,79,34.94444683091663,E,-214.7122596310362,C,74.43787542670988,81.98741089887089,C,A,C,-188.7716141379174,0
Both,36-50,33,144.2133508312069,A,138.1717672720192,A,3.617718848320116,-37.296539843512186,B,D,B,48.00201891913186,0
Mental,65+,36,-54.29231728403289,E,-38.01149127852488,C,24.374704834044007,-41.10809744370599,E,D,D,-47.54379846020851,0
No,65+,24,97.84143933407842,C,10.242278550768933,B,-34.79479232303589,46.12189671601131,E,C,D,156.26512985335555,0
Mental,36-50,23,198.40749566798627,C,65.54759101806994,B,120.9115192166838,-59.559672319039336,A,C,C,38.30111090694826,1
Both,18-25,36,88.32047035207981,B,12.932191723233725,D,62.39031923365063,132.59258039971118,A,A,E,-15.021357328512563,1
Both,51-65,24,59.25409433264686,B,194.44302811830377,C,26.641075837342292,52.84679887482415,E,B,C,-149.2579834248413,1
Both,18-25,27,26.321031559130148,C,196.8272230014871,D,135.27626205568217,-24.35433368627217,C,C,C,-137.18757002589803,1
Mental,65+,23,54.80143808286171,C,100.98978575199172,B,61.11953589181797,-212.43277167793812,D,D,D,15.544118309523627,1
No,65+,78,-67.37792885832451,C,7.127583726314788,C,15.81245465995508,21.600984964629628,D,A,A,-79.25807183431418,0
Yes,26-35,49,203.3105748868559,A,-114.84547785894212,B,-220.00237840661416,28.68308367834867,D,A,E,-17.564251228238007,1
Yes,36-50,50,88.8484761141314,E,-45.50561076669115,E,130.16193776265786,-72.01979665106016,B,B,D,-112.99513681752175,1
None,26-35,58,-99.88275619653824,A,99.60468874276638,A,68.34234072874844,-32.578834377662496,E,E,A,154.98874950853244,0
None,36-50,28,-105.33274904989467,E,-88.34147432978415,D,-2.4359732018158455,-2.791743259841583,C,C,D,-67.13280269012965,1
Yes,65+,66,50.91212572776509,A,76.9526850787965,C,96.35854401028467,86.9013301094887,A,D,C,-31.212969430887604,1
None,26-35,62,-105.8062894382262,D,-1.0249120758575718,C,35.65742920683301,99.647792521542,E,B,B,21.673203047925846,1
Both,65+,41,-119.9602022441214,E,-32.85182744793026,E,-199.65802611233994,63.97251420487304,B,E,C,34.27666333039719,0
Physical,26-35,36,-18.62455525237854,B,76.91047389096775,A,227.07642586838256,58.68636987959476,A,E,C,-167.5800871013254,1
Physical,26-35,71,45.9076664285955,E,93.63651550696741,A,-72.09167306052761,-46.182141625834085,B,A,D,299.7139264313165,1
None,51-65,59,252.33584676899693,C,-142.5311086248063,E,35.11272091760523,-132.57105480619282,B,B,D,-139.47344210032512,0
Yes,36-50,63,17.180810290317503,B,-80.09992498040616,A,70.21478432012634,-92.23830818091689,D,B,D,122.17571878671282,0
Both,65+,38,109.01701310177347,D,1.329726839030943,C,82.47018016489001,72.79740071916922,B,A,A,34.30501515473475,0
Both,18-25,62,56.84383324891111,A,50.17030195664106,B,-64.65810174260118,65.39280479289575,B,D,A,77.22788021836938,0
None,18-25,48,-4.7032513432743555,A,-193.76767745209216,E,144.29810656870742,71.62615080946341,C,E,B,-16.27130709356065,1
Yes,65+,32,-272.15523493738243,E,24.90327420349983,A,17.702625220789407,-40.644638959398335,E,A,D,17.6538814141742,0
Mental,65+,62,156.0149026357389,E,169.43627587954657,A,-196.5563746429003,-20.202925453607424,C,C,A,-64.25672480344315,1
None,51-65,46,52.903846391982945,A,120.84290921928384,D,57.765087037111606,-72.94799005130952,A,C,B,112.15688907202994,0
No,51-65,48,-43.27359080722562,B,9.472049523445365,A,65.98518934541411,-48.66628148311673,B,E,B,101.97097634732319,0
Physical,18-25,27,-145.09036835020288,A,-93.30502115178005,B,-20.608511226254823,29.41944820611383,E,E,E,36.33977293458563,0
Yes,51-65,41,12.254898593746193,B,-16.57884053768384,D,-99.49644950600158,222.2263362657644,A,B,D,-3.203635656376367,1
No,26-35,64,-11.317357518390372,B,58.02726505237925,C,-131.5626782654044,-150.31577369879466,D,D,C,26.156490852888208,1
Both,26-35,46,-246.54645161171146,E,-97.63161011161168,B,-78.10773944743994,-36.55334615328837,D,D,C,-46.64627943793797,1
Yes,26-35,23,-3.6480365053028603,C,145.56670623822635,E,25.31965762621421,19.844564960289464,B,D,B,134.12097604225474,0
Yes,65+,27,118.67918516215062,E,75.99330236832522,E,-30.854108241935407,104.07744205651981,D,D,C,196.754070952015,0
None,36-50,46,112.46450487489368,E,-116.00203076864342,D,3.5481039708058546,-97.43818432903254,E,D,E,55.4029634793652,1
No,36-50,22,-118.63068627095119,D,-42.9481167876016,A,1.1217431725185698,75.04919668340132,C,D,C,-50.24082197552,1
None,26-35,33,135.83925100282644,A,-76.96053533166098,D,-84.32424888890118,-104.20065651919926,A,B,E,12.378400631225572,0
No,36-50,38,-27.293321227779842,D,-277.1378999417803,E,43.36124225358259,5.466521969529377,A,C,B,31.79485208095877,0
Both,65+,76,-87.57774004060383,D,-35.9267110864874,B,12.041727838215502,64.2955586080698,E,D,A,-119.25427079967447,0
No,51-65,76,129.32557015995877,E,-8.852390551250396,B,167.55709790114793,-117.57064444900047,C,D,C,61.02332436307507,1
Mental,36-50,73,-52.426641715787426,C,-116.92390833810428,B,68.39498651118937,10.804720599734656,E,B,E,-83.66983004060924,1
No,26-35,59,5.905831281080618,A,-8.088025598624569,B,20.29470891574095,1.4257819055980252,E,E,D,-29.41748879839214,0
Physical,51-65,22,-59.50735785269554,D,152.8427194098115,A,50.68632661873181,30.34673864522141,D,E,D,-71.13110176501107,0
Mental,26-35,49,276.8704636147366,A,100.82408158498635,D,-10.75410028407735,-171.7405127011331,B,C,E,96.87588996188184,1
Both,65+,74,40.65551463953707,B,19.672345314041195,A,-57.77445438692828,0.1602134711312288,C,A,A,-188.3393728003574,0
Both,18-25,63,70.39521855702222,E,164.94146554390122,A,-75.5600721850127,-50.8618747954682,A,B,D,72.13293832005455,0
Both,51-65,24,76.15340417440743,E,96.22255507502165,B,2.5309777071350656,73.94231140644791,D,C,E,-33.41456231974999,1
None,26-35,70,-91.0773789272312,B,-11.942738850452947,C,3.136516960707002,170.57018928362703,C,C,B,2.647589785212754,0
No,51-65,71,22.62040566697007,C,79.17082437021607,A,83.66810752548164,76.11230517337677,C,D,C,10.938608691724141,0
Yes,51-65,66,-29.04816499974218,C,-99.00582998926039,A,-134.2115218438756,64.41378816922636,E,D,C,0.6881872674496148,0
Both,36-50,70,98.7698574072199,B,-31.584866541464667,C,-38.25971829632835,-2.1945228903230567,E,B,A,78.42073088772548,0
None,51-65,59,-19.70445948254549,E,239.33619225469855,B,-75.23944928089179,-41.50867925423042,C,B,C,78.13510472572742,0
Mental,65+,42,77.82407358539297,C,172.41957099277644,E,101.65593227441889,-6.850026678615373,A,C,C,174.0738877935553,1
Physical,26-35,33,-226.36949699835856,A,67.12904407046273,D,-100.68541922541473,-26.71824653463076,E,E,D,68.38349597523803,1
Physical,26-35,43,-66.70477921195959,E,26.666054106245273,B,132.16528208527868,115.0163537272571,A,A,B,-126.32210825519918,1
Mental,26-35,20,-182.42000403483434,B,52.14519856434426,E,-53.52548369524236,107.58672988239726,C,A,A,-18.35982081716463,0
Physical,65+,65,66.32548300694975,D,-122.36876805050562,C,47.55455478294969,-223.6883416253929,B,D,C,59.53607712828729,1
None,26-35,30,18.54147818163214,A,-90.80888266087725,C,31.28991140397191,-50.711365152290824,D,B,B,-139.4207564023022,0
Yes,36-50,51,167.37638924221193,D,25.024433007685143,D,77.96190106587996,64.89645785480788,B,C,C,-80.905537625205,0
No,51-65,38,-42.493526799021645,E,20.16512806393054,C,105.5816171379532,93.45907054805078,B,D,E,-268.7109452235486,0
None,36-50,76,-65.06155001119228,D,26.880482878043395,C,139.4623832053639,114.2657135624799,C,C,B,-136.27647040383462,1
Yes,51-65,78,-127.35193358288606,C,66.17047868709777,B,25.42297305624398,-22.443880820307726,C,D,E,-52.063158126243245,0
No,36-50,58,-9.813961454811329,B,64.56731706196855,E,-3.2565652619561583,-162.79273704016202,A,E,A,83.79245458687345,1
Mental,65+,34,-20.960881031420325,D,76.09374373491492,D,127.8159143063513,180.1610757236873,E,D,B,75.22911702982238,1
Physical,51-65,69,-96.63500731729292,E,-99.95732739101774,A,49.73883002973577,12.842458409478505,D,C,D,-81.27120625148042,1
None,26-35,25,73.60137127949133,D,157.15589489894512,E,157.09024098626062,1.8457044511578407,D,A,C,80.03807309442045,0
Mental,36-50,37,36.05240233721173,D,-4.484385779872,D,34.95503299038619,-53.559016210664915,E,B,C,-94.58422063289225,1
Both,26-35,77,-7.592606053916036,A,45.048183937285586,B,-19.85647219490351,-28.120561608179727,D,B,E,11.859263084744113,0
No,51-65,59,-32.979547932378665,D,-185.8667751925235,E,-20.43612550503287,47.69376517432055,D,E,E,-36.9473312901583,1
Yes,36-50,26,39.716910709551115,D,7.508950855244784,D,-151.2290156691138,165.42940763192965,C,A,A,-127.93699804216112,1
Both,26-35,38,-121.29390143619796,A,100.29005880159447,A,12.261879458412723,1.8718863305463105,B,A,B,-69.88742772049592,0
Physical,26-35,45,-91.25856911924765,A,68.09419425333343,B,28.253292881533692,-19.803177912283758,E,A,C,-30.710283965630786,0
Mental,36-50,45,27.10022375855245,C,-48.08596730193695,C,1.8180174976398864,-63.011980186253204,D,E,E,-41.93179515592861,0
Physical,36-50,57,31.7781874188698,C,93.68632774507833,B,122.20275591150384,-22.127701818795526,B,E,A,38.16750824458972,1
Mental,65+,73,-118.08211916258679,B,13.748741555901129,D,68.76047862079366,164.43406156680902,B,C,C,-27.9005656669321,0
Yes,65+,79,-16.940497841069654,E,-82.89217635861566,B,116.38183004773286,-261.6669813858148,C,A,D,-115.46374107419672,0
Both,51-65,72,-166.3557322162766,D,98.62548396006244,A,7.32665007923212,56.9353006748828,C,B,D,41.005332032589905,0
Yes,36-50,24,40.93461508493392,C,164.5197132088235,A,-97.0879882075103,-58.007869809922475,A,B,E,31.54188117256923,1
Both,36-50,60,-189.6706690062587,D,123.07612816008337,E,-0.9395318281244821,55.315551903050775,E,E,D,182.72586785819317,0
Both,36-50,24,-5.961278255913846,E,-18.526463638337813,C,98.2611055257893,-157.6612591360907,A,E,B,76.8501043224988,1
Yes,51-65,44,50.2342284110278,A,23.54456602299341,A,-99.19727032890933,79.18969038576846,A,A,B,30.638781070632355,0
Physical,51-65,37,140.39509950253722,A,73.90990688326366,B,-23.33086904287101,120.19222412877059,C,D,A,95.87391467827507,0
No,36-50,25,104.57792430046273,D,-33.85761129835586,D,127.52175041002327,-225.44508982854464,E,C,A,11.624100751813128,0
No,26-35,21,120.24738471087275,E,-106.2385446300725,E,16.685077001209745,-0.8336301009814266,E,D,C,-139.41417863581984,1
No,65+,62,-41.025302035336544,A,-118.34459349370057,B,50.03334851259814,-50.060422586725075,E,E,C,86.69570643362736,0
