country,sexuality,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,Heterosexual,Other,40,119.50438417653007,A,-87.54054360967453,-197.8102790749515,A,A,B,A,E,D,A,-78.44082638644171,0
Brazil,Heterosexual,Black,19,7.768313851210852,C,55.06477246424394,-114.43994425536471,B,C,C,D,E,C,C,132.63878034953922,1
China,Heterosexual,White,51,73.50865151017358,D,26.43101335292067,109.45461194937292,E,E,D,B,B,C,D,-49.706631696697265,0
Brazil,Homosexual,Asian,26,-91.7130965402413,A,-175.68668044517779,77.46016342660852,D,C,B,B,B,C,D,-37.624986878133555,0
Brazil,Homosexual,Black,60,125.81699860810602,B,71.64339870700368,68.99797675379226,A,D,A,B,D,E,A,31.818466385942234,1
US,Bisexual,White,35,131.82716148334444,B,181.64628891923036,-95.88291058526221,E,D,B,A,D,E,C,49.04803232947869,1
Brazil,Bisexual,Asian,83,-58.13665261704285,C,-45.064927107123374,-74.39121688294385,E,A,D,D,A,A,E,104.18920454011848,0
China,Bisexual,White,61,-64.95169481550658,E,30.208973841724802,-186.5507893726893,A,E,E,C,C,B,D,101.92302615625411,0
India,Bisexual,Asian,86,31.481309995021522,C,38.60437228260898,114.34304561535727,A,D,B,C,E,B,A,-88.022261619761,0
China,Homosexual,Hispanic,63,56.05951926577591,E,-2.0573362138661144,141.15959549283002,E,A,C,D,D,A,B,87.38284517199347,1
India,Other,African American,19,143.02309813512775,A,-54.23789258292084,211.83045416233108,A,A,B,C,C,B,A,-15.295379163167173,0
Other,Homosexual,African American,31,-211.6459081150176,C,-245.79702841759655,127.91831884383895,C,A,B,C,C,E,D,45.02311218415087,1
Other,Heterosexual,African American,78,-140.44058541196597,D,1.1375315179246945,147.2153302390222,A,E,A,C,E,C,A,4.448932314165012,0
Germany,Heterosexual,African American,59,77.97630733550733,A,173.32970116399267,-117.69086436772692,A,B,C,D,A,A,E,10.12640594928283,1
Other,Heterosexual,Other,90,-94.48731686731136,C,-26.5531881984715,-166.82043173627147,B,A,C,D,E,C,D,-12.680934584483476,0
Other,Homosexual,White,46,101.74329612624152,E,30.479668393206072,-73.14009255911945,A,E,E,A,A,A,E,91.0446076366918,0
Other,Homosexual,Black,74,-96.52349529476552,B,166.4034449264399,-37.002979800508804,C,E,A,E,A,C,C,68.69694053612947,1
India,Homosexual,Asian,56,-11.563268053422817,E,-103.59896597996156,-30.412353554924497,D,C,C,E,C,D,B,35.10480649836832,0
Germany,Homosexual,African American,83,-23.63599851142687,B,15.007685242123822,-81.12073872072747,E,B,C,E,C,E,E,-161.47352971359038,0
China,Homosexual,White,68,55.09963464014649,E,-125.71399515354203,31.732781455195497,B,B,C,B,A,E,D,5.236729528436525,0
Other,Heterosexual,Hispanic,98,77.70413084874282,B,-59.164071876981325,-28.24949353935338,B,A,A,C,A,D,D,-121.31154842440755,0
Brazil,Homosexual,Asian,35,-19.87848079749811,D,-36.82331056851175,11.387743500206032,D,A,C,A,D,A,A,-42.752607954012475,1
India,Heterosexual,Hispanic,24,60.56903466304787,C,17.4748212591904,126.17275635485667,D,D,B,E,E,E,D,73.1245828116887,0
US,Heterosexual,White,45,99.46544118418016,E,-39.18083254035132,78.36656749007231,C,D,A,D,D,A,B,123.57891054550423,0
China,Homosexual,Other,26,41.352478148977866,B,-97.19117695275357,110.05312020675255,D,C,A,C,E,B,B,154.54836214462853,0
China,Other,Black,99,201.40640510083568,D,40.84702681010882,-130.60841797713482,E,A,B,A,E,B,E,-114.91130719684224,0
India,Homosexual,Asian,97,40.37296156465293,A,21.060661522288456,-86.9866372497003,B,C,C,D,C,D,D,-79.66425526322902,0
US,Homosexual,Asian,49,-3.484452781922867,C,-55.31403048171305,117.18459107827057,D,A,E,D,B,E,B,-90.33530694939925,1
Other,Homosexual,White,44,146.92434018279144,D,124.33731190658854,30.808820732696702,E,C,E,B,A,D,B,-41.26777857029538,1
Other,Heterosexual,Black,59,-54.94274465114673,B,169.78964621082713,-327.708928782491,C,A,B,D,D,C,B,124.55177672169684,0
Germany,Heterosexual,White,43,-4.637296473186685,D,31.18085034702942,28.665004612638988,C,C,D,C,A,B,D,-56.77704676783799,1
Mexico,Bisexual,White,19,64.76251134050548,D,6.524556073246406,131.85705381179278,B,E,A,A,B,A,B,180.6202619771189,0
Other,Other,Asian,89,-20.66985018620653,B,-201.78839722692751,45.46514216404777,E,B,B,A,D,C,B,165.68363094919823,0
Mexico,Heterosexual,Other,21,102.02287829879741,D,-18.022283700023927,1.2465979290469165,D,C,B,B,B,E,D,-43.25017869829845,1
India,Homosexual,African American,47,-44.20054792140583,D,92.88398655507578,-49.762854047609714,A,B,E,D,B,A,D,-136.86497989286482,1
UK,Heterosexual,Asian,80,-13.66437512875159,D,120.45660732956303,97.47501572751496,A,C,E,C,C,B,D,19.988620102487168,1
Germany,Homosexual,Black,76,76.22474458610503,C,125.61260483987378,-67.84671374481766,A,E,C,D,C,A,D,-17.13318468869457,0
China,Bisexual,Black,52,204.18488987936686,E,62.3441062325839,36.425860140500696,C,A,C,D,C,C,D,-70.4213946151286,0
Mexico,Bisexual,Asian,45,28.58960380397797,C,16.135100686943108,-0.6963673824007811,E,E,D,D,A,E,A,3.8076817919322457,1
Other,Bisexual,White,85,-23.466643015020676,E,-15.366422329561722,1.1409344522573897,A,D,E,A,A,C,A,-151.35450556185162,1
Germany,Homosexual,Hispanic,94,23.767440720288622,C,-99.5087739474109,-205.53546990939915,E,B,E,A,C,E,D,119.04477054924232,1
Mexico,Homosexual,White,26,-37.21994878388759,C,113.9692268977767,28.254489947176758,D,B,E,A,E,C,A,34.49592784872421,0
India,Other,Black,48,14.487179580190581,C,123.39352736890186,-44.76070411589364,D,A,E,C,E,C,B,4.453312189777084,0
China,Bisexual,African American,92,-119.20850691349511,A,-28.795213569141975,67.3715588372731,B,E,D,C,B,E,E,153.82003737768997,0
Germany,Other,Asian,46,165.68153733054237,E,109.25086714426062,-54.66396036350702,E,C,E,A,C,A,D,-37.36460892328816,0
US,Bisexual,African American,68,5.707221144086894,A,9.632625770447783,168.76547374028493,C,B,B,C,B,B,D,-273.8748829534258,0
India,Bisexual,African American,99,-48.173522701892054,B,-27.259747944682715,-59.832627193598654,B,E,B,B,A,E,B,93.55556586577258,1
China,Bisexual,White,77,-137.36109826591542,D,-10.780776386689524,-201.63010575088066,E,C,B,C,C,E,D,-135.29097714292433,1
Other,Other,African American,75,-127.54582815270527,A,152.13649489816711,-86.62142049366733,D,C,E,C,C,D,D,-209.56435742981395,0
Germany,Homosexual,Asian,31,128.2239560452915,C,-38.45433359586339,-17.433974744372698,E,D,D,C,A,C,E,-17.059232518767047,1
UK,Homosexual,White,33,-113.09541303341007,D,-0.4192101887234287,-119.32092405309986,A,A,C,D,C,A,D,-62.46272294747164,0
UK,Other,White,74,69.61153825453783,B,-21.17692585418383,36.59337901374654,D,C,C,E,B,E,B,-79.93599680159475,0
India,Other,Black,50,-96.61568906406048,C,-1.634488379702791,-77.48351981482682,E,B,A,B,D,D,A,91.41366297452804,1
Germany,Bisexual,Black,25,-42.75444024007754,C,111.06631723392991,77.25235853023267,C,C,C,B,E,C,A,31.00861846932908,1
China,Bisexual,Hispanic,27,-6.889700558085366,B,140.8605303916226,-25.03745878556942,C,C,A,B,A,A,D,-58.762302354410586,0
Germany,Homosexual,African American,71,-20.332321359441575,D,-53.18543019988279,-16.035295678645852,C,B,C,C,D,D,D,-25.507259237845975,1
China,Bisexual,Asian,42,-32.791400161077725,E,65.43427042674563,-79.31274990186093,C,A,B,E,C,D,C,25.701855012701074,0
Other,Bisexual,Asian,28,-74.20524383081913,C,77.61240307402562,-117.24937074309332,E,A,B,A,A,D,B,-147.4422739195488,0
India,Other,African American,96,34.37405430723266,E,153.293816501516,65.68472797729235,A,B,C,B,C,C,A,-82.03433669455511,1
Brazil,Bisexual,African American,98,-87.68544632256776,E,-169.39496196208538,78.84394623073035,B,A,C,B,C,D,E,64.72099644713953,0
Mexico,Homosexual,White,45,-113.95229365265338,A,-24.864622752223745,-102.83815875372919,D,B,B,C,B,C,B,-30.497661249137597,1
Brazil,Heterosexual,African American,54,-5.388701167643135,D,79.77649339861667,-68.23536679555811,E,E,C,B,D,D,E,125.4257051756289,1
Mexico,Homosexual,African American,68,107.70056662583988,B,28.15993134080614,44.40124812080584,D,C,D,B,D,B,C,-17.19482224440799,1
Brazil,Other,Asian,80,148.07855227148957,C,-99.56954418700344,60.56578316129189,C,C,E,E,B,E,E,-1.469041661138101,1
Germany,Bisexual,African American,49,-102.95076987380551,D,127.35886124971829,46.44133136835091,C,D,A,A,A,B,E,51.94671328000787,0
India,Other,Asian,19,-41.95894548418186,E,160.76088709766847,26.819821025873747,B,D,D,E,B,A,E,-124.19084372534299,1
Mexico,Bisexual,Other,62,144.31716286471692,B,-177.59199382565524,-9.377652046926032,E,B,D,D,C,A,A,-101.04213880356525,1
China,Homosexual,Hispanic,85,-94.18909260919428,A,33.29049715416141,69.25129433529685,E,D,C,C,A,A,E,-15.816059594642958,1
UK,Heterosexual,Other,71,59.421438078787126,E,15.852208499264547,21.016571366158598,B,B,E,A,D,B,B,-85.35303309602759,0
Mexico,Bisexual,Hispanic,34,48.38614037813067,B,-24.95482250601271,-55.92509668787259,A,C,C,A,D,B,C,-50.94141004990104,1
India,Other,White,68,-4.319271007273064,A,-27.692328607630607,7.332013206551817,A,D,C,C,E,E,E,123.09754315874761,0
Mexico,Homosexual,Hispanic,29,104.80117317527305,C,41.127537213097874,-62.25391600805722,B,D,E,B,E,A,B,91.17392429501369,1
Brazil,Homosexual,Hispanic,79,-30.91329971734996,A,31.413551239174048,-6.530409400603824,D,B,E,D,D,D,E,21.873320885557195,1
China,Heterosexual,Asian,59,83.35807490525146,E,23.563545759366615,-132.11798985851382,A,A,E,C,B,A,D,-35.842776446482596,1
Other,Bisexual,White,65,39.11232723552574,E,224.73746612380685,98.4943650160883,E,B,E,C,A,C,B,-88.98137107114758,0
Mexico,Heterosexual,Other,76,-42.70901693734036,A,-59.83326299300876,-107.18255771408569,A,E,B,A,C,C,A,-16.658906506829886,1
China,Other,Hispanic,90,37.37019136395263,E,31.3471163722325,-97.19146588526752,C,A,C,C,E,D,D,92.35581886549646,0
UK,Bisexual,Black,72,202.91150720847742,B,-69.89376314540114,143.04067915980968,C,E,A,C,E,B,D,159.27439994696462,1
China,Other,Black,25,-31.854284273881024,C,-99.61466673098408,-40.33087590372181,D,A,E,A,C,A,D,171.47365297401683,0
India,Heterosexual,Hispanic,79,-19.590624435150165,D,-1.0827793014247185,-211.09021414558796,E,E,B,E,A,B,B,-60.37907376981826,0
Germany,Heterosexual,Other,71,-35.35554850571586,C,-24.278062716325206,3.5072232415156375,E,D,D,E,A,D,D,-121.97656327925843,0
China,Bisexual,Black,73,24.755909702539075,E,-26.732095141645246,127.44151375150543,D,B,B,A,E,E,E,-51.20175938943101,1
Brazil,Heterosexual,White,90,49.195351626878505,E,42.783386554127354,87.49074469385377,C,D,E,D,B,A,B,-157.34703013737743,0
Germany,Bisexual,Other,69,-36.78682196361579,C,23.219685076257672,-76.37332363307608,B,E,A,C,E,B,A,-122.36946697485102,1
Germany,Bisexual,Asian,20,-82.94033110050285,A,-6.732287052001522,99.4945325359768,B,A,C,D,B,E,A,27.50426506824712,1
US,Homosexual,Black,47,55.10866347235081,D,232.39254177753946,-107.86187039133688,D,C,C,A,E,C,A,-192.97912303114205,0
Mexico,Heterosexual,Other,44,18.872330932936446,A,86.03080935265879,110.66912437054192,E,C,A,D,D,B,D,7.141739716908335,1
India,Heterosexual,Black,51,129.08802589780248,E,-20.32725161615878,28.007406840537957,D,A,C,A,E,B,C,-55.98864772020134,1
US,Bisexual,African American,71,276.30831528965433,E,95.11288921873955,36.23130040366897,B,C,A,C,E,A,D,21.180863819539002,1
US,Bisexual,Asian,79,7.963758180678802,E,15.920028810875655,1.9320148461694804,A,B,D,D,D,C,C,-121.94255455746188,0
Mexico,Bisexual,African American,52,-242.4686146677264,A,-235.32567351900974,24.73093495561321,C,D,A,E,B,A,B,0.5232067158483968,1
Other,Homosexual,White,18,-136.11572907554972,E,-19.166428737544503,105.24006501880156,C,C,D,C,B,A,E,37.90070906854801,0
US,Homosexual,Asian,39,129.56298336502115,D,186.1544016145182,250.622161248035,B,B,E,B,C,A,E,-105.71338445233678,1
UK,Other,White,89,58.09498598066312,E,-13.65868590017243,-144.70161315125293,D,D,B,D,A,D,A,-33.81783142589389,0
Brazil,Other,Hispanic,26,-63.413063878866616,C,33.94739772462084,59.70028135826809,D,E,B,D,B,E,C,-34.38230347689296,1
China,Heterosexual,Black,97,159.6507066779642,A,72.93956519755895,37.30995172873191,A,A,C,B,C,D,D,101.28176761146366,1
Other,Bisexual,Hispanic,86,-127.61275207420466,E,-15.724964174191197,-73.31926891234454,E,C,D,D,C,B,C,-106.51241141596506,1
Germany,Homosexual,African American,46,49.22039612387083,C,47.71114973934124,62.386230479821435,E,B,A,B,D,D,C,20.975160698172488,0
Other,Other,Hispanic,67,131.68669210596943,E,36.061065877844776,249.16976514008562,E,E,E,C,B,C,C,-130.6169951755517,1
India,Heterosexual,African American,42,130.38429580108277,D,45.93607178250174,145.77891550385033,B,C,C,A,B,B,A,4.226397095995731,1
Germany,Heterosexual,Black,20,67.37421710564102,C,-3.6536800440252106,-54.294771866373225,C,C,D,B,C,C,B,56.51322098456218,0
Mexico,Homosexual,African American,40,7.675223594729156,E,-41.43103024187928,43.749844571444726,C,C,A,A,C,A,E,97.82567790292524,0
India,Other,African American,69,27.86937561983095,D,12.383407334563623,33.70486469412475,E,D,E,D,B,D,A,219.26785275233658,0
Brazil,Other,Hispanic,94,12.52860892141911,E,72.82343524649586,-41.355561306581436,A,C,D,A,D,A,E,-172.8870856892606,0
Other,Homosexual,African American,18,-127.2182046013177,E,25.632806730520567,-70.04476878177519,C,A,B,D,A,A,C,130.5189370846968,0
Other,Heterosexual,Black,56,105.21528247625787,E,-191.6684744178757,180.6465422465558,A,A,B,C,C,B,C,-17.735219669866368,1
Mexico,Homosexual,White,19,45.517359990747224,E,44.066022566873784,9.396889511114434,E,C,D,B,C,D,E,-210.81123700633208,0
Brazil,Homosexual,Asian,81,-124.51913636967174,D,49.82956403474996,93.13688788432546,E,C,C,B,E,A,C,96.07727507491758,1
Mexico,Homosexual,White,54,-84.55957010213699,E,86.93166249899106,76.84152585420237,D,A,B,E,D,E,D,46.26086635819615,1
China,Other,Hispanic,22,4.499261754590112,B,59.8368558831115,145.17789258822705,C,D,D,E,B,B,D,80.76331126364703,1
China,Heterosexual,Black,31,-82.11506579298447,A,-62.90396938466078,100.58240794839155,A,B,E,B,D,A,D,25.800640372575188,1
Brazil,Bisexual,African American,73,-82.62332756550943,A,48.99200207625611,-31.917751513892096,B,B,E,C,E,D,D,18.610222695243547,1
Other,Heterosexual,Black,55,-152.89298062797653,B,-12.19384494495307,23.908497425016336,C,D,A,B,A,D,C,-114.98366614114184,1
China,Heterosexual,Black,18,-22.414139765785624,E,-12.395708538508487,187.88943793283275,A,D,D,C,D,B,C,56.45676409264203,0
China,Other,Asian,84,-84.3432247950828,B,-169.70398128058363,-105.9124662205743,E,E,C,C,A,D,A,-191.61480171120724,0
UK,Bisexual,Other,36,-10.616562017287375,A,32.405998665676904,-42.338880065311606,A,C,E,A,B,D,A,47.2784490742698,1
India,Heterosexual,African American,83,-121.55210257833787,D,-133.12925147911386,52.724155293790865,B,C,A,A,A,A,C,120.01899663266586,1
Brazil,Heterosexual,Hispanic,56,62.062173210038786,D,-56.12282831169762,-31.18811838892419,B,E,B,D,D,A,B,-4.4313925644894825,1
Other,Bisexual,Asian,89,29.376638152650457,A,65.65933271820516,-66.59225563965717,D,B,A,C,B,A,E,-51.31992353749302,1
China,Other,Hispanic,21,-78.02826959812175,E,20.49571417884714,36.25589214161645,A,B,A,E,D,E,B,-124.3587313115057,1
India,Heterosexual,Asian,33,112.38956409519251,B,189.22400253887952,-113.08445338214727,E,D,D,B,D,C,B,-123.68616607174265,1
India,Other,Black,85,131.30219808049858,E,171.88562524914443,57.93738607145556,C,B,E,C,B,E,B,-29.510144816313066,0
Other,Homosexual,African American,60,-24.846894214557523,C,-158.27621567133434,-105.98044761713568,E,D,B,A,C,E,E,99.25249153211921,1
Brazil,Bisexual,Other,28,-216.8726168380255,A,-21.911112081221262,19.70650642691676,C,D,C,B,E,B,E,6.467048988836453,0
China,Other,Other,79,-86.75850396693427,D,-64.88850927748497,177.30051644282153,E,E,D,A,A,A,E,-85.86563858100268,1
Other,Homosexual,Hispanic,83,-96.85700861644668,C,33.64045112216459,-141.93719586890313,C,C,B,C,E,B,A,-16.74523245152336,0
Other,Other,Black,92,29.35298898019507,C,-15.629628404726278,-47.81459445814014,B,A,D,C,D,B,A,-93.23719675096925,1
Mexico,Other,Hispanic,96,-78.42923916151189,C,86.58952830665751,30.018705812691138,D,E,D,B,B,E,C,31.149429138263784,1
Germany,Other,White,91,24.958787717850214,C,135.20047327776535,51.76260873217259,B,C,A,C,C,E,B,-98.47601261753891,0
Other,Homosexual,Black,36,6.590142021859835,C,57.9826336876343,-38.66771173939637,A,D,E,A,D,B,E,292.92104089568505,0
US,Bisexual,Asian,28,-206.29685070840864,C,-102.3147340063156,-27.57441382881698,D,B,E,E,D,C,E,240.57982437168857,0
Mexico,Other,White,35,48.40024667788666,E,186.60173921788086,-82.10589345028549,E,B,C,A,B,B,A,211.80925718141793,0
Mexico,Heterosexual,Hispanic,37,10.563929367811234,C,10.205766680969319,-73.46081615584295,B,D,A,E,C,A,B,19.259717052178424,1
Germany,Homosexual,Black,87,-89.04480637696437,D,75.92826915137371,-9.86030893635068,E,B,A,C,E,D,B,240.57782948075408,1
US,Bisexual,White,74,51.08398076477394,D,26.142733638753718,128.53787155363779,B,D,B,B,A,C,C,-58.28046706160941,0
China,Heterosexual,Black,76,91.96206341399954,C,15.38496742181965,4.173568200368314,A,E,A,A,A,E,B,96.97651360227049,0
Other,Homosexual,Asian,86,-19.652723810925217,E,73.77410098262055,174.6686400649777,A,D,E,B,C,E,A,48.07032389454762,0
UK,Bisexual,Hispanic,50,27.503029100357413,C,75.83236548958196,-14.839318989810172,B,D,E,E,C,C,D,21.766140579987788,1
Other,Bisexual,Asian,60,-91.45686083847968,C,26.117649579684937,-2.1148356392061496,C,A,D,C,C,A,E,15.98197104162185,0
Mexico,Bisexual,White,83,-52.73938684013392,A,-27.588481671831524,151.8272931450011,A,A,E,B,C,A,A,131.81457671642954,0
Germany,Heterosexual,White,46,187.32874956459332,C,91.33728427459079,110.05433473953387,B,A,E,C,B,A,C,-171.27741185491053,1
Brazil,Other,Other,74,49.407062627228235,A,-88.13039359192712,-58.30510170895054,E,E,A,E,C,C,A,-101.89857260720139,0
US,Other,Black,49,-2.0080685984277187,B,-7.793227427682874,-119.36182693046389,C,A,B,A,C,B,A,-97.55789590228945,0
Other,Other,White,53,-9.075487536022859,C,47.720579319112275,-87.04434824563756,A,E,B,E,B,C,E,-90.8553292610618,0
India,Other,Other,90,-200.9890787052705,C,-134.42790422955537,17.343350293126317,B,E,D,A,C,C,B,-175.93917162422215,0
UK,Other,White,86,4.66470025701564,A,-6.659021528388295,62.80805983081581,B,E,D,D,E,B,C,57.734292484622095,0
Other,Homosexual,African American,50,147.08085410877837,D,-41.05976651385385,-52.19918650538068,E,E,B,D,A,C,D,121.24245682526427,1
UK,Heterosexual,Asian,71,-30.154055787543456,D,-7.331185899724553,117.67916271440795,C,A,E,C,A,E,D,147.55838671862378,0
China,Heterosexual,Black,67,-211.62292724074123,D,-237.64168418856886,-76.07854305100044,C,B,B,A,E,D,A,-46.3018489147859,0
Brazil,Heterosexual,African American,61,37.86300198157893,B,-120.1246619439335,239.77113880641917,E,A,D,C,A,D,D,-0.16127129114962016,0
UK,Bisexual,Hispanic,74,40.92729580067346,C,349.3509013661784,131.15743094215435,E,A,E,A,E,A,A,69.27137791492306,1
Germany,Heterosexual,Black,94,30.515235089882353,D,-36.86633748803287,-20.45538414670598,A,D,A,A,E,E,E,-175.15113638449128,0
India,Other,Hispanic,39,-10.689843811876926,E,44.44257695177995,50.80964721435617,E,A,E,E,C,E,E,39.80994585357072,1
India,Other,White,95,164.32364388531497,D,-24.715845803995187,-75.74149290117019,B,D,B,C,C,A,B,-112.26161314232985,1
Mexico,Homosexual,Asian,22,89.0165870688978,E,22.576603766193273,1.6320087655965736,C,C,C,C,A,C,A,-18.221022239968725,1
Germany,Homosexual,Other,62,16.749524541309228,D,-19.63553555251462,76.61926815309863,B,D,C,B,C,C,B,-22.721012544450918,1
Other,Bisexual,White,55,-131.65051448505548,C,-131.16770918263535,137.76301900983609,D,D,A,C,D,D,E,74.64622086681976,0
US,Other,Hispanic,54,1.6804786621941639,B,45.582980843047686,-149.38216105414654,A,C,E,B,E,E,E,-58.40228316658854,1
India,Other,African American,96,6.419592347790419,B,117.44076956075749,-41.25569424940073,C,B,B,D,A,C,E,-104.86785052769909,1
Other,Homosexual,White,56,-146.65151116900307,D,-99.74273267408059,25.092088496986896,E,B,C,A,C,E,D,158.99082023934497,0
Germany,Other,Black,52,-30.26707249127939,E,115.66585649294396,64.6735172343698,C,C,C,C,D,B,D,43.16408424265216,1
UK,Heterosexual,Hispanic,82,38.96685285722462,A,-39.21363449539905,44.32704401227493,C,C,B,B,B,D,D,208.1224576771259,0
US,Bisexual,Hispanic,28,8.587122119626457,B,-125.85850936838858,282.0481414647367,B,B,D,C,C,C,A,124.72869535627922,0
Other,Other,Other,87,-122.43373845602166,B,-50.023523022627856,128.31119913781072,C,A,C,D,C,A,B,37.045210043575906,0
