disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,-156.81997659205948,B,101.35947352973807,B,E,-104.90761868927123,46.429895534954774,A,A,-32.317649267570395,94.46816390769632,148.26455283369725,B,104.40952942736155,C,C,-78.00371965277728,-13.264766891923943,-31.87947109021025,1
Physical,63.03488181873376,B,-38.963986856645896,B,A,-42.89366977730418,-6.886179889841236,A,D,111.8632503900805,104.07619985268978,-3.6454846178452036,B,14.13518594460742,A,B,-29.933639957523873,-114.46381194521061,154.13726876636653,0
Mental,-126.6347609848302,B,-179.90074644811423,A,B,19.940507485237504,-46.85682902523168,C,C,-94.148468933909,68.40770320496644,64.89295608117482,C,-73.91620879742293,D,D,161.52627302717423,93.55688143269246,10.068597801623186,1
Both,52.124774092484806,D,-80.58947606550466,B,B,5.746646163123902,-138.64233244405153,B,E,107.87371888198017,67.26156443950217,-118.74702877077472,D,50.66983748656669,B,A,56.623294299159014,69.17980202884726,32.594765485974484,1
Both,18.935704793975333,B,-61.053767235546985,A,D,136.16572986648788,-63.60647771432749,B,D,165.16668423083323,-177.78692935281066,82.46535775058754,E,48.27758291010553,B,E,16.931356450220328,116.48498190302749,-6.216779217737674,0
Mental,-6.648189619942663,D,165.74293000336857,D,D,-68.34128632813807,30.29082690047279,E,D,78.51720843063592,-13.616756637113744,-146.69234844285518,B,-110.89881053720123,A,A,-6.7729952927210375,268.1853688201713,201.0448419699487,0
Physical,-15.659476161377533,B,21.33585922259927,E,E,159.27178545136908,4.691334535104525,C,D,114.60616346367387,-187.33032334327294,5.780856468831668,B,108.68698797720685,C,B,39.30821719364379,86.83117744685809,-104.34575775522433,1
Yes,-6.006974160612886,E,-27.70728044898984,D,C,24.558886035687973,26.821795950333183,B,B,-29.20501705205534,126.3353502470913,44.15304194046751,E,-136.4006629310308,C,B,4.595110390777537,-211.50944540543946,134.04933490844954,0
Physical,-31.552421990380097,C,109.45136032522547,E,B,166.3232882753167,55.58942300503665,A,A,-230.11779428821563,93.91804299682177,-13.727134977912186,D,15.675408906160149,C,E,-65.99258481053563,-25.541151128967922,-37.012344364341864,1
Both,-44.53639585632666,C,-1.4790962287693583,D,E,-47.4283464361006,-88.2921409535525,B,D,-134.73620130307418,-65.57646377545584,-18.85465693879366,D,11.449632635079228,C,B,189.13494984462343,174.7435067335476,-255.5718544751426,1
Mental,-53.978737703932026,D,-215.08922414104066,E,E,68.49128645907406,-111.48978642114224,C,A,176.2596129864261,150.67957557726754,-165.3624941275268,B,-146.85708746174197,E,C,-21.287168867343425,-45.09703836676443,-138.703334529311,1
Both,15.226283319370888,C,13.496036543830911,E,A,-286.16890020127556,131.563319681795,D,B,110.90876568435306,79.82187464204405,-27.062461225207414,C,-22.012072221870547,B,A,32.86739274471067,31.366222810762878,-109.96461117918983,1
Mental,-86.068923196274,C,-141.2565248207786,E,C,10.56902410363826,-157.72266728636978,C,C,173.22337353351716,73.22040066924028,-6.405234182721838,B,-84.33562321005117,C,E,141.906344559386,-73.40541009264253,90.24905593239312,0
Physical,-9.739296367864712,B,-159.52070551371426,E,E,3.9218514775747506,144.57792603126958,A,D,126.76010282763556,51.613894821843786,61.862840957667686,C,-95.27642914330019,C,B,187.23285945352822,81.43401996273712,-12.313380060015698,0
Yes,-65.72110538637018,D,2.590929642945348,E,C,-18.710556859329223,-113.55218937843827,B,D,-84.0846853821269,35.43552619791239,72.31302998907373,D,-93.53647018314801,A,E,-42.05945721888282,41.77816958379979,-182.02274271419037,1
No,-17.426277602343834,C,152.65203603627617,E,D,12.24210094412057,68.61930211485975,B,D,170.95695876157052,71.15470857971995,-61.80258060093914,A,9.38587633635112,C,C,35.641833163382856,-46.97522781820878,67.19678408729673,1
Both,51.60333705645967,B,75.4431560305459,A,B,-91.0821249765098,-74.66592447490602,B,E,9.812708602469218,5.721846265526852,-92.99858162475924,B,-24.74884744610801,B,B,57.17751224108474,83.4907189312,83.25700388987401,1
Physical,52.32896906684004,D,46.7275037701048,C,B,-41.017598436527116,-13.154761310572608,B,D,-248.4663914057993,-70.47427075534358,121.0997890402234,C,131.39068809099982,B,B,-1.1359023411186377,139.05271223244412,-110.40661539253614,0
None,-7.029712503247941,A,70.94907992984844,B,E,-140.5121781706684,-54.7442656128101,E,D,136.31226631501582,-110.19519774480307,18.951882042212784,A,-85.65163220051394,E,B,62.54799164121157,-190.2258749672226,-18.575014175478874,0
No,193.9362309523893,A,-25.803581786246404,C,D,69.54785188280059,129.90598843211848,E,B,49.61901530180866,160.78999779706757,99.35308991447646,D,-230.62088610243183,A,C,-56.14240150018084,-40.14470718682723,48.651370209081456,0
Mental,-190.4784954662618,E,106.21557701945817,A,E,-117.51459430311793,131.583576208148,D,A,-154.0957118360092,94.43690481516086,-75.74282056932763,D,9.006732424438802,E,E,-10.866912036944774,29.864396380236048,-24.843970140657337,1
Both,-120.11465412080628,A,59.439271918922564,C,C,-193.2907092597344,-12.526013155972448,E,C,64.31883948674637,-19.210473228718058,167.94682177613285,C,5.582620014538851,B,E,-0.5191761765194033,-76.03596586613838,90.87430557092217,1
Yes,161.7458752904864,E,-18.66788438860191,E,B,17.72755110505826,30.90329602388851,A,C,-166.84877056466254,137.74909074874603,205.05742619850275,B,129.0307687115667,B,D,88.59698726069207,56.08221297043391,100.79147745153168,0
No,132.59305456249393,B,152.4147527184369,A,E,-10.075278517712992,3.123952870141463,A,C,-18.13228822932521,-48.62453540480769,3.441119813108177,D,1.1517478221007054,E,A,-26.01278419371868,39.442611949644046,89.66599111221691,0
Both,54.83032519134654,A,57.21350386583821,D,C,-144.8291033075436,-187.17963400238798,B,A,110.47460588627305,108.60924441323945,-108.3285868754736,D,54.862535092411946,A,C,110.05452588278092,-59.63917093202833,-96.38191158741498,1
Mental,-55.82308798751385,D,96.01554440200046,E,D,-11.160718080930575,-78.04378800692245,A,C,-135.20274795615944,187.27324120284547,8.160548854734273,A,18.354947727667202,D,B,54.002259995846636,-23.585361702004583,87.09952827673693,0
Both,229.99952371428577,E,61.205857585987964,A,C,-75.12017832444894,20.590984880046253,C,C,-191.76409311095395,-114.46606305208182,104.52928911922396,D,78.88716282253651,C,E,-88.62036847155474,58.743573814251214,-2.0138867640802993,0
None,-166.92852704601728,B,-5.877042447580974,D,D,-3.403061814136633,43.373042092784964,C,A,-22.657979736037916,67.45874162305171,-16.33174827936632,C,-3.077592672263094,B,B,74.394611989371,-52.04569228894689,-47.844308687024814,0
Yes,-69.9016515033565,A,-158.84789841059867,A,C,34.193978466037684,-16.787416327333418,B,A,-81.75218518245809,115.14093121708615,76.63594255239815,C,18.81956621295448,B,C,-16.54577783956637,34.34656069443953,-61.818640121166254,0
Physical,100.93666815004059,D,-58.10860767838724,D,C,3.7304624963507225,-111.52707624006513,C,B,-50.010455500494956,95.67274085873939,-116.1543481617273,A,-50.032411619112985,D,C,36.67082214864281,70.59180029511668,87.2429592339695,0
Yes,-113.45044962099422,B,-124.39163027931698,C,B,-49.12030209349202,-55.03699842788576,D,A,84.18751042113799,-64.3730480820858,-84.17673692050897,E,59.442414519094434,C,C,16.884565114522086,-28.5483063937422,132.77609890848322,1
Mental,77.26228982391157,E,26.063347718047137,C,B,-206.94398674895385,-113.49895399756164,B,E,132.9427427538755,-170.381739509603,-161.84794120266594,B,-271.77318645304183,E,D,-120.67684990174212,-59.17773427475805,-50.42165546746823,1
Yes,120.1042378442492,A,19.828984344241384,A,D,39.639019299435724,-43.019068643064294,B,A,58.948548922533995,-69.38534374716662,84.58834647082418,E,1.8651656039251934,D,E,10.787337599803337,109.10664612869263,38.72958252349681,0
None,101.78329785511355,E,-70.89352801830593,E,B,-36.03594534696169,109.29543163977304,D,C,168.68793650346421,-103.01256623910196,-64.26385725731544,B,-89.68315444560008,A,B,-44.3768467009909,163.09567922246814,-41.101610726588916,0
Mental,84.96692465680479,B,19.896957647719045,A,B,-17.497370278826647,-11.444163799724212,D,C,48.18734824838279,-91.71750480182087,-15.433270439491489,B,157.7312505562309,B,A,15.738091342441397,12.984479523215073,-17.82525094922256,0
Mental,-196.104189930623,A,-46.570092393165105,E,E,-46.829249503133624,-31.474930759999147,E,E,0.2847366049985035,21.6444249551618,-111.96940447039938,E,-1.4333540588851592,A,A,83.18482656697739,-136.55261158896116,87.99049648261803,1
No,156.4379992970325,B,-64.14519104857457,D,A,-29.21606076168539,-17.990585502509187,A,E,13.40316059734695,1.6482404725861113,-88.82162771551471,C,55.98963782358837,D,C,19.20707731861823,64.4988697106768,33.78280040745289,1
Both,75.31811976969533,B,-119.76519628738949,E,D,-1.627515243063672,-126.39150875323473,E,D,4.180424777399218,-195.88300401848045,16.202459909490273,C,-17.80256380077777,A,B,29.91158054442891,-59.10755924491694,-13.638024160078412,0
No,-10.351094800155938,B,-35.963820418801404,C,D,51.692201002182614,21.13000640479486,B,A,174.32030726474267,-49.108493986912585,-152.42228466620662,A,-112.60944695031996,B,C,-131.1061759559971,-81.6007427895692,-106.4045043668006,1
None,-60.55231260987538,E,76.73541575137789,E,B,31.26991124101563,1.1321996975983044,B,D,-48.678626394437195,-11.034693611179959,-78.79460540796902,C,80.60372470190993,C,B,48.912800735931214,73.63654423735436,-57.999687187828386,0
Physical,14.495446291936442,D,57.34205039706302,B,D,-46.56881739797587,-112.78710636517235,E,B,241.62960426604832,58.124974595077546,96.60423059241194,C,-135.98327347751368,E,E,68.96737783545844,84.32236477596688,166.46528570497205,0
Yes,96.41940257565304,B,-133.64127830457318,A,D,-47.85382915273865,141.40976887249215,A,D,52.74116548504914,-111.26725357901559,44.96314246314704,C,29.404657625484653,A,E,-89.8831449888021,-78.57582218774621,139.68449318346794,0
Both,-70.3305991942437,C,-64.75709534501206,E,B,113.17556788252767,-154.57113704486378,A,A,28.592734942174182,80.66471798613615,-38.7393718923488,E,14.786311798755456,E,B,18.95451183131875,20.30013288999251,69.08937165046815,1
Yes,6.7508685628537,B,70.73286039167684,D,A,53.4929587954222,-75.9229657396356,A,B,45.61877550149569,71.69170909268946,-130.26002738041734,C,-33.47136570731762,B,D,-25.238353734992806,106.0742389679722,68.35663262650387,1
Physical,83.79815302137004,D,-37.12207216265147,B,A,-111.28812370660232,-60.31176875966418,E,B,-100.07996134513397,-50.01657011547079,79.28242086258196,A,-53.976268380682434,C,A,26.56125456165655,-20.242585669721198,-18.44732305086665,0
Mental,323.50905314468895,D,75.84449034988911,D,A,176.96299115235652,73.47470313936273,B,B,-164.3202573708616,47.594194154879034,4.8060542913966655,A,71.40854673145866,B,C,-76.68225851130362,40.385604732745826,54.91648135439351,1
None,-56.672359270494375,C,-1.3464169116631048,B,E,-99.55378631971557,105.5990129677528,E,B,96.14361589512767,-115.73167414182421,9.110412022506944,C,-120.34442378528607,B,E,222.01913467978906,20.85373884482212,9.406762647906259,0
Mental,146.63939733743644,A,84.619130376974,D,E,0.9104710473293821,23.174555361007158,B,B,202.91589895303463,206.4205037842982,-77.97376273001792,D,109.47320292129265,C,C,101.82590639107228,66.46717358866128,-34.38040128520995,1
Mental,21.455304517627606,E,-74.18475215707147,B,A,-32.5286658930396,48.258743943272144,B,B,-65.15158226078273,-22.57780609484056,-144.03538941861498,E,105.02403551910162,E,C,-37.30890491779214,-26.009606302264714,-118.88253143207706,1
Yes,111.74138654204597,A,49.00351569074656,A,C,-129.2313760290183,15.152668352281667,B,D,32.070805481842655,94.8808432050512,-35.76345084641318,D,-78.78985135360276,B,B,-114.86152156778067,262.5629267342535,-101.59876679837316,1
Both,-1.0919413116492334,D,-107.9549012452649,E,E,92.73235356878969,-207.3815680678973,E,B,-158.79521602401365,8.619460061855447,44.50924225851702,B,-8.482816900614457,B,B,-88.97616573569168,3.103622788980664,-57.2994064147756,0
Yes,4.995001056237233,B,-115.8615281802197,D,B,19.85174525764643,111.7452817230969,B,C,-59.830336765020085,147.9243637769759,-57.92755386942796,B,79.29507568823858,B,C,-92.73833848687956,142.72182126648286,-33.98819486297607,1
Mental,10.878035491495046,D,98.57487396495216,B,C,6.579383185933595,-205.65041658483523,B,C,230.4324389365151,5.6208589330200125,-60.89783180720549,E,-112.16457570240973,A,A,-96.51778026767394,-32.03248034671438,-49.98928012891071,0
Physical,-20.450696257638633,E,-157.21185129755435,D,C,37.47152445781471,11.890785635728928,C,D,-113.13244761997665,112.39941202517902,67.85634572564797,D,-93.3000507305677,D,A,-76.29719041150535,-43.42398708768084,5.345818827484547,0
Yes,-1.8914768382355573,C,210.74901039395007,B,E,-0.23006934053021116,-39.38602238117011,D,D,52.50332339363675,-71.58036741048875,172.16510611969525,D,138.8960671785912,C,A,83.06022052110649,-109.14479914212593,-41.16676404834012,0
Yes,-28.73624880524288,C,4.453674366446577,A,D,90.72030680935383,-52.14105840872945,E,A,-45.504333548905436,207.54263948314357,27.248426108342695,D,-59.71618048428054,B,A,-73.49818277834844,-45.4593214757339,-90.94329434500239,1
No,23.169661398764813,C,-110.2744467260046,A,C,-40.219040956372154,-0.6508634024464104,D,A,-166.19645064728778,173.19680161191081,59.2197799910961,C,32.15998219225258,E,D,-50.99789539476822,-66.77900386918559,119.71101749160611,1
No,-114.7513871430312,E,157.65270299796668,C,B,-40.68802730226761,12.916574230451019,D,D,-73.62522374724702,-139.28742101604132,79.04866379361141,E,50.08000067367478,E,B,-31.555500065075314,-6.8769123734347595,-81.75111461064449,0
Both,29.457468901177215,E,55.48715890489223,E,B,-40.697749145914926,-31.06191482196488,E,B,-72.79751755825494,100.96121934215303,-49.90199024874841,B,-101.83354662596982,B,E,16.261096707811205,65.93961959526847,-84.67335999577485,1
Physical,29.80670055892248,D,-72.77847157411124,E,C,-63.49887666050773,246.77990447975398,A,A,-40.11928008035426,-11.696780886676,-13.638625773189517,C,27.42498132789921,D,A,-58.81489837934451,-62.132149501882495,-53.400983069813016,1
None,11.465909582008338,C,-16.99490463656949,B,C,-39.22065795043548,-95.48391655468534,E,E,161.61664079699446,32.88873302357407,-112.42753767942122,D,-66.92017272034211,C,D,168.95456587121927,11.085317181317263,55.00797838446816,0
None,-5.817588383778936,B,63.28568824122759,B,B,16.743037446485857,4.2890479215430295,C,C,0.5616597476051215,36.25585858295902,27.041340389824814,A,12.900853658202132,D,B,221.89654640223333,1.9259939838521478,-58.477922173646476,0
None,-250.76267115822506,B,-25.8658031822597,A,D,9.92940851647309,-225.43638258372854,A,E,-8.912390988274216,195.33846418992658,-4.101940642232028,C,-83.34348149221532,A,C,-12.896885943285577,-141.67640984949946,-41.489218130733775,1
No,-262.9168299460727,D,182.42598848238572,A,D,21.079328619180522,-232.89900611128925,E,A,-129.45228828972736,-127.40818738341446,71.56792090555432,B,-64.93673906995548,C,E,-56.813679662251005,-97.90345851027755,56.85096176403791,1
No,47.815624450368155,B,75.28605062265189,B,A,73.44107288271469,108.58070996666962,A,E,65.66676849760448,-58.690318612287875,72.96242857202796,B,-19.313745369290814,C,C,136.4858371692806,26.72398765424468,-13.126403063009274,0
Physical,-73.96666100421817,B,-60.855876290201074,B,B,38.26920461099197,19.206041543606712,D,C,154.91599205118598,-54.34301632569388,127.76476297107689,A,-67.5808779412518,C,E,-5.280158890134383,-81.62139239097928,-1.7097237550309146,1
Yes,-45.429153180375685,E,-94.45667917429887,A,D,-22.089407346510015,23.535745796701917,D,C,33.3784226533588,59.403365695560204,-129.10997894940263,B,1.900654526600922,D,D,4.8934794445125265,-52.77585059869624,2.6326181885471094,0
Mental,28.920107770660543,C,-203.2896057099752,E,C,92.74540719729,-26.166752302365314,C,B,-0.3605013649532596,231.29460834740917,-81.85114078908539,B,13.069629371477411,D,A,-10.079650405481894,-294.61911298868347,-61.90905452673559,0
Both,-26.159235788601286,D,-95.82639716017836,E,C,-26.42404769837129,-15.25266474906556,C,B,170.3402241621524,-76.03084906238054,-18.05708855896675,A,-121.8075987462081,D,E,17.116659856698906,-206.4952613035371,-136.74383400028657,0
None,7.079404021157465,C,103.27543101869439,C,C,162.34751426693092,86.32280183487421,B,D,61.83810801289636,-185.6356630411499,9.444807819948444,B,-120.83035609607956,B,A,130.2482198570364,-6.781307199928224,-60.733170666556966,0
None,130.39721236908838,D,50.02929845594646,C,C,-40.63743216070003,-214.54790515103647,E,D,1.4140791450283694,231.27615178894442,25.43950389076205,A,-60.04681800103657,E,A,-74.16231201856891,-53.565986538640175,-86.93111233477093,0
Mental,-101.15016146767715,E,-62.96001561083181,D,D,-92.11236419269224,75.78259361850398,D,C,-52.67749553261265,-96.49651684674886,-44.88952341832917,D,-165.21078215232384,C,D,16.55595464240661,-84.0232247409649,-53.197877574979316,0
Physical,-129.34381531722278,E,18.63597802981298,D,B,-87.07578949797897,-28.31464313067191,D,C,161.19654819643532,-49.80342147971966,-24.7275637566671,B,-31.609320550475612,A,C,-121.70151650707204,121.0208275344576,-40.634839932279135,0
Both,37.43019430447652,C,59.38565359460037,B,A,-247.1956319208216,188.97651735986722,B,D,-87.80076953328738,-174.06607341263322,-76.22985207550799,C,-12.823192108404474,B,D,-154.0207141805103,-9.629622681089103,78.56301204454866,1
