birth_year,faith,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18,Hindu,Both,C,175.535387411068,111.949331171738,43.38188302446606,-4.573430771304303,211.3048888406218,0
18,Hindu,Both,E,-109.42874763018544,-254.65360612575077,93.22502424642957,80.88702055364452,101.85566341583193,1
76,Buddhist,Both,C,57.35227319323498,55.06826992022533,-48.08934623259808,181.36824116624817,62.84987943154792,0
41,Christian,No,E,19.484074662371885,-62.62615112122184,-183.9046995366006,-28.568955279819473,-73.28497941672703,0
37,Muslim,None,C,27.79363154025073,-136.3078393810406,141.12179601624467,35.41658800370919,-87.36243390860083,1
44,Jewish,Yes,D,-62.98987967337385,-105.25474190403021,-71.74652004908143,-111.73715839567035,176.2012446943081,1
71,Muslim,Both,D,95.92768208266139,237.46050282795733,-1.522781338238321,-57.12123676890762,-29.862703061852404,1
69,Muslim,Mental,E,-10.41983383789137,-17.160180440806585,-195.94685166007503,145.92063693997724,96.05773880124974,1
68,Hindu,Mental,D,-89.6463129770482,-111.22562389085529,250.34945226137629,-131.03098192039192,-10.268461186161138,1
70,None,Mental,B,125.83117504517998,94.61172999419148,-114.30751712092069,165.16461507755926,13.695720192297362,1
27,Hindu,None,A,-248.0301192577238,-49.479668319611754,19.42179241725646,48.13807175542653,-174.6826560990586,0
66,Muslim,Mental,A,-103.67644982441702,23.908107983327152,-279.33501335158877,122.96581324007907,-97.1309753012749,0
32,Other,Yes,A,-63.26541808251157,160.29895819611332,214.9175823098929,62.1551440986672,45.05665049373271,0
76,None,Physical,D,-32.49621699098651,32.77279735623021,57.376297332396284,162.91440432834844,77.40770024785674,0
41,Jewish,None,D,-3.9488107371706347,186.19848092152563,-24.561883547598075,133.15188223197194,-46.440426780953075,1
62,Buddhist,Mental,D,43.485953177698924,-67.25789292101892,203.86847372842504,-56.317587278772216,62.81299660061025,1
39,None,Yes,B,27.522654706861655,175.87531900922735,-139.65198215438096,67.77357628483354,47.151953817339844,0
77,Muslim,Physical,E,-66.21685198334805,17.795604599785474,98.42009953613893,-56.39729954202826,-223.81877652001498,1
42,Hindu,Yes,C,14.558606492396228,33.69232696915594,-19.84811207921063,98.1547661017313,104.76962024791634,1
43,None,Physical,E,-28.280837476542047,-121.57827991338846,76.92248001079199,-37.53069850873903,-24.39058535435783,1
22,Other,None,D,-125.44341392183367,-251.7363405870396,64.84428556171392,157.72198326930828,-107.64097763759095,0
23,None,Yes,E,-54.48132931751544,67.95966712281289,162.7741081024509,-44.47355907405991,-12.10596530990581,0
19,None,Mental,C,72.59284871593566,-119.48135886479028,191.47010189271214,-62.077825459985604,18.461085334550873,0
18,Hindu,Mental,C,-41.7610167781244,53.9926261365603,-34.84691517072919,-12.451554770755603,99.14160621069287,1
52,Muslim,None,B,-19.963654411954472,-5.331758593019957,-43.73040463340012,-0.8217473815820941,176.6244952470982,0
24,Hindu,Yes,D,-174.60078967734145,-11.919576213423452,45.13827428979427,76.55312798388728,-141.6898493516593,0
19,Hindu,Physical,C,33.36256894496603,-213.00565992402647,187.61025991682533,-66.5978351584455,162.51733492304544,1
74,Hindu,Physical,A,84.70187701727644,-12.499900486622753,-14.300630499026292,-114.05835662418988,335.2655758907179,0
62,Muslim,No,C,44.49664321163954,60.65070584454509,1.4867021502584652,-65.36765147976219,71.5701879115844,1
72,Buddhist,Yes,B,-96.24651609362618,-73.16596043631377,19.960794471902705,2.0529863728022923,-116.90040476049126,0
57,Muslim,Physical,D,-14.922973868521048,76.11970478786719,27.996758225346063,121.5841692574172,0.3811716660973427,1
32,Jewish,Physical,A,54.35241683844894,8.6373320075581,123.86811917346121,-57.99622980600437,-289.14036300720153,0
32,Muslim,Mental,B,-20.998584050031045,7.008710610358721,-75.90995864790109,-45.307402604833264,196.0826287275468,1
52,Jewish,No,D,-167.34020490679546,-125.85371696341777,-4.849185209427728,-0.10974040570783368,81.17165473462148,0
39,Christian,Both,A,161.8735318709984,83.28304577451931,243.9668509003698,-2.6665990706703875,60.19587831546724,0
27,Muslim,No,C,143.4814356759606,-175.1884373167794,-77.50455115899531,13.779905479736254,-251.97439058988627,0
19,Jewish,No,E,-44.86534946988607,-21.22690209465434,-148.32357470702416,154.35777200322477,-98.1989286565551,0
66,Hindu,Mental,E,43.35926265208796,94.57470202904886,-47.09545912678135,48.192069880193216,-106.14583914992491,0
41,Other,Physical,C,24.94136606678338,14.07110303200395,18.418379058251464,-8.428394120348862,10.150590799764087,0
21,Jewish,Mental,C,-39.2977299338549,86.31900216822578,-17.894249888270966,203.7664206560498,-137.13471163829644,0
36,None,Yes,E,-53.04164874851697,16.75933829710923,-50.62270701013375,61.447367455713305,-67.16927509242035,1
65,Muslim,None,B,20.570320392577838,65.98599911630706,-191.42884910680783,-246.2869069536979,63.34123901328669,0
46,Jewish,Both,A,59.28263033216695,-282.5844197567789,-55.72880479564974,100.15964518908208,-47.26840923325516,1
24,Buddhist,None,E,-107.64535390733094,22.982607994025265,-173.29729037966953,159.69758836591132,-96.28223099022749,1
29,None,Yes,C,132.53389146798514,-14.731922180340723,-92.9823530716567,-246.41388534680604,145.2520157691656,0
51,None,No,E,115.24156304831101,-173.92851471199117,-172.63487779405574,242.2531215146781,-60.03655068819162,0
32,Jewish,Physical,C,-46.94718047712138,191.0389761220725,167.8681656028423,-43.257644054968154,54.246217254369,1
64,Muslim,None,C,29.528965921543822,114.7818563198532,150.83634405197478,-46.61236752952362,84.02032566030853,0
33,Other,Mental,A,26.05392318421219,-26.247384204179625,144.7558708767329,-92.77203947344367,-67.5259053373653,0
38,Muslim,None,D,43.249554656367636,34.39613390597524,-58.59181623676382,97.171290487147,-59.37649549059063,0
51,None,Both,D,-72.74460494608688,45.01574118098359,108.98831254773388,-5.719085779578011,88.27959398022787,0
77,Hindu,None,A,-14.308922702637162,-65.90128750019953,-56.97541885174194,-68.81305785945382,-27.97348424219072,0
67,Hindu,Mental,C,110.98416176976764,-116.44678323814716,-66.70192618640581,11.72786513447122,-9.256538415935573,1
19,None,Physical,B,35.13766746717785,-14.108656215411788,167.02659468500428,-84.16261199565557,64.19358720184228,1
29,Christian,Mental,E,-64.13288261555807,-66.7621436929248,49.06283137234652,78.61671404868709,53.95259338942224,1
28,Muslim,None,A,-24.432941367367622,49.74259655359696,113.54799394957595,80.90155913324205,-63.49262817092094,0
67,Jewish,Both,A,-59.577632929256474,-51.462974834168584,-127.04977543126346,-100.75331104466719,104.42382032825586,1
35,Hindu,Yes,D,96.0636971962744,-124.56715704155603,64.3312663216144,-54.92975058747317,-38.842181031696924,0
65,Christian,None,A,80.83973980376177,50.91161276856108,56.622105648083966,21.303305905229706,-19.797431163243168,0
74,None,No,C,-113.02543403765335,282.95607123890255,-38.43481364742881,27.808698049511055,-150.8775205752694,0
78,Other,Both,A,31.796697854727622,14.383682908711892,-9.689439554142247,25.066281838862732,255.65943440822156,1
27,Buddhist,Mental,E,103.03309030524599,112.15572021686644,-72.68862448139649,-79.11385362440781,182.43856438420863,0
55,Christian,Both,D,-22.48874901491056,57.67185869795686,-31.766482346174683,-116.6877606701824,-47.76031678446676,1
20,Muslim,Both,B,-123.96837326689929,97.9221871311098,143.23819767972034,-97.12572242806282,-20.344399259126313,0
25,Christian,Mental,D,-121.45223589330392,82.88113920319459,34.596368715746074,-138.3457450493736,-23.91373762896003,1
26,Hindu,Both,A,-35.24492078833879,-83.22583277241696,-77.74424718118007,48.06838463985788,-121.32483036225648,0
61,Buddhist,Both,E,33.808855247773145,99.64299885899125,-52.484090785944474,20.776756000177013,-66.52950403452455,0
39,Hindu,Yes,C,-185.82463322684478,-169.30016893967831,-144.0246210368044,9.861736361570957,-16.731444363477426,0
38,Hindu,Mental,B,-10.15543228528284,69.37262276904882,80.51350787891388,138.1246511092368,157.5350056302416,1
59,Other,Mental,C,-42.84329270416378,33.74534705445738,28.590228354233364,69.7115391314854,18.65470582380729,0
67,Christian,Physical,A,88.07556914728289,19.243544844741812,61.76792359779678,204.08475664484374,44.53584617181473,0
67,None,Both,B,-161.30112525841065,-29.806095293870005,-34.32938735407439,58.338005523875495,10.965647431327946,1
32,Christian,Mental,B,7.563904730934253,165.73746780018453,-23.846897163848265,-199.14308679597457,-42.51622166989629,0
22,Jewish,Yes,D,38.363901070437976,76.6935826504109,-104.06845311967791,-84.51673902927716,-63.72188204928767,0
69,Hindu,Both,D,68.22351381144466,182.58830498432022,-109.07560922693358,78.81187474128801,-85.84311844449265,0
30,Christian,None,D,121.7021461092373,-63.61778540977523,167.03832623328233,-125.33862441826533,47.59624785480426,1
28,Muslim,None,C,-167.74332173665275,-13.469886138068683,-34.829344569658275,29.59486896214053,-135.21407749041657,0
78,Muslim,No,C,75.35392190816059,53.73704492426985,69.12175385565065,53.40341594139492,33.84720742802785,1
66,Jewish,Both,C,81.35057109924972,16.022297156188063,-20.552205615149834,-111.3986536545623,6.012462233468769,1
39,Muslim,Yes,E,-32.90618756166372,111.24492728373161,-159.87336132386625,1.5928357123197439,-72.62177010156485,1
25,None,None,D,-80.84657578781975,57.046111703516544,18.724874873542753,25.185559823491065,177.1751125541533,1
52,Hindu,Mental,A,-34.09305740878323,-20.690557102198728,-209.6956766118531,59.91060550595103,-128.77376269084337,1
21,Christian,None,E,-184.36708253589592,3.240888673490975,-11.454606123979637,-46.81405397051639,26.55737568200291,1
24,Other,Mental,E,98.2195578819765,-64.58882497546475,-50.90913394242096,-42.84346036200147,-217.59649428963348,1
51,Hindu,Both,A,46.59522478810284,-105.62427407839088,49.82759901340476,78.10781433770842,11.127973710870261,1
62,Jewish,Mental,C,-46.66962931089029,77.61609698314408,50.29253284809817,42.44727861068458,15.677712257823678,0
44,Muslim,Yes,E,58.27251760290372,-94.33082044811185,-2.6317806192123063,104.14191387484055,-26.67788745691609,1
50,Jewish,Yes,E,45.09699271312132,-43.168676363751004,70.93845041477687,-39.035976803860564,83.63872590041046,1
32,Christian,None,A,-14.692354281439599,-126.3263361548423,-122.0720447331499,-17.106478795884488,4.5048541388628,0
46,Other,Both,E,12.73622072589366,18.686212216657836,-207.92582469914217,-129.20178302445663,-1.1771864708690507,1
52,Other,Physical,E,-14.537148081019696,33.766513601664954,-38.219766530637614,81.52797965249763,-151.80661800187875,0
35,None,No,C,138.17225142277283,-21.71477355064137,15.457251123613213,51.271774865513805,-203.1433927474263,1
70,Buddhist,Physical,B,28.05018026738086,36.46177196822324,-7.336362897610013,224.1142302889035,-150.4024065144127,1
27,Hindu,Yes,E,-43.13069649120399,-130.6221583917679,17.42762514218939,-81.67536529756799,10.560213077123711,1
23,Christian,None,A,65.9008367850942,-52.59908966806861,-150.47158655723933,-69.72866963776477,-52.61667095891325,1
23,Hindu,No,A,-41.05669679670432,98.75118713457476,79.27512720213585,-97.8862051039691,-67.83078072889043,0
20,Other,No,B,-57.69916683066435,-14.85859630361645,-16.99520789715244,-31.200658696566887,-104.27781423049271,0
66,Muslim,Physical,A,-32.31179406119065,134.64021076609816,-168.36100967205985,-61.50962883905833,132.4054474858989,0
34,Buddhist,Both,E,-64.57668078709897,72.58153490432183,47.47284760084634,153.0602789166855,36.66320288803135,1
61,Jewish,Physical,C,171.91753303377823,79.36591122497293,-112.29825812587772,-10.437242757293744,-172.98654451175227,1
33,Buddhist,Physical,E,-23.840809408287566,82.36659879195169,128.0077518849822,172.26715012422733,-41.76624291230372,1
34,Other,Both,A,-62.37776063496432,-101.20379324125986,-4.16855560022647,-28.00363110484515,-4.288848198530175,0
73,Hindu,No,E,16.49391411694524,-25.043276278491327,-8.549009535483512,-69.10976672980121,-68.08531710365908,1
39,None,Mental,E,-20.45687570418389,116.36480414705683,77.50828866624117,-27.058271897287696,25.496269175390335,1
50,Jewish,Both,B,-7.496409107922602,-3.120145043233496,-126.2052551771946,-58.962878441901644,-73.54512445658918,0
40,Buddhist,Mental,D,138.64976069885864,99.93400977762639,-24.388642362346562,2.365106147406624,61.97887763975466,0
76,Buddhist,Physical,A,30.221566947969798,27.8969161521327,90.35464167415341,-70.8016901307911,229.36569568327675,1
49,Christian,None,D,169.09201746445945,-17.0193132001691,-55.78705204938312,-33.85183707732729,-137.9580062800758,0
50,None,None,B,6.925607342245266,-65.96387954380216,-198.4333877470802,48.506642901064,186.7391771986641,0
76,Hindu,No,B,170.80006108921665,38.86188463028951,68.60913626259325,-75.11040669051592,23.467390975738066,0
59,None,Mental,E,-78.5781499017488,-52.48846717175874,234.64751236798332,-46.96436871970346,13.35672965694506,1
55,Muslim,None,D,-187.59530882287567,86.75514165683703,-2.0436297774864896,-63.444366242177075,13.396546346195656,0
58,Other,No,A,22.79046617940986,159.6482237119437,14.107925131335234,58.14116262357061,-28.01822006649918,0
28,Christian,Mental,E,29.55898390683636,185.36500917637196,-34.95508550883727,73.39834704630773,5.928354331212901,0
48,Muslim,Both,D,-36.15483644739058,-219.6922073024689,69.1755073256458,-77.27339496745455,78.00323869508973,1
54,Other,No,B,127.60618068735951,168.77567316578214,167.1583475296392,-50.49776890540174,-64.27079737980257,1
44,Muslim,Yes,D,-6.264714296621864,-87.63244473607622,90.07850600302032,-24.212987489888814,104.20515719379321,1
21,Jewish,Mental,C,91.2360365680441,-158.7488431237259,-117.02610113168153,-45.70439971989815,91.48203767919598,0
50,Christian,Both,D,154.37408102663645,70.97363742978234,124.20088921223238,-118.14711072727077,10.508353225340581,0
38,Muslim,Physical,B,-28.580565731690495,-69.8702676657562,-104.2958828502627,-50.02311819799053,83.24404101866072,1
61,Christian,Physical,D,-19.634364525522706,-147.60577730515044,34.850994890989135,-46.799602402210404,-32.64635954942591,1
55,Muslim,Both,D,109.29740984642746,-49.24914077902088,-86.54866130731939,161.77767316061497,-164.13365489096273,1
47,Buddhist,Yes,A,141.31799812422773,98.67598533571831,60.00200248135514,-70.553043552907,-41.576855173773005,0
66,Muslim,None,C,57.245508676901956,3.6953133046612527,-138.84067872801992,15.780918859326984,-16.311995342942563,1
42,Muslim,None,D,65.00222212293703,-38.138889009615035,-71.02110475939017,-43.60490097568076,-49.415741899307235,1
43,Muslim,None,E,-48.27756315285636,-14.268806650781313,143.4585411238073,-77.9149932952632,27.994266812668105,0
38,Hindu,Yes,A,55.7982308257608,-108.54755820879589,-103.19415151471583,83.49711343728922,-59.96039336713791,1
73,Christian,Physical,D,2.330194441852507,161.417472905474,9.495613050541749,50.859519132803854,-58.10477290357946,1
53,Jewish,Mental,E,95.5655289411528,55.85197708817225,21.618391504413236,-106.11315600882546,-58.80620693589791,1
68,Buddhist,Physical,C,154.58754511445235,-58.41633136845581,-55.673639586548695,-26.906425173626154,198.44100518039005,0
78,Christian,Mental,B,-45.34666834307517,79.66267152258006,18.06657792846991,-186.56328504364083,-277.63904929601136,0
43,Buddhist,Both,B,-134.48244457647158,-19.96618260529236,90.16356284623471,9.049148325264083,-90.61499201355188,1
78,Buddhist,Both,C,89.44871673776316,14.13003578453769,128.91683725419128,45.0907031620666,69.81210996189023,0
30,None,None,A,-90.32418632192983,-194.5201224028264,128.71102384372173,80.71712154398709,-7.4812480938800565,1
78,Hindu,Physical,E,2.9224487363078873,14.254594471320075,124.32976030026384,210.6025705903785,-138.15446593505388,1
20,Muslim,Mental,A,-113.5334282075481,-203.33804557599913,-16.88116782218272,144.77128898538862,-19.126204534222815,0
78,Other,None,D,-46.68316295138569,56.064744440188285,46.31774236899883,38.1695599803647,44.10860328042889,1
60,Jewish,None,B,7.818403182753896,-19.121344482478595,32.2045489012129,-149.48021323929137,-29.09571627419182,1
26,Muslim,Both,D,-48.848244384949105,51.2042741412141,-68.29184683611356,202.01228524827823,-55.36981721812671,1
60,Muslim,Both,C,89.83098309641711,59.95862968947846,31.840978795384395,40.802975015675344,68.20135653297092,0
34,Other,Yes,A,131.81445656462367,12.796158218306195,-98.30864119456756,-153.2627418080138,-0.8628631471915859,0
57,Other,Yes,A,201.98836456692945,17.44568465836447,112.907264171719,56.10995675594166,-76.7642649386529,0
51,Christian,Yes,E,-6.376409508757503,-39.968978251338925,-50.096121808434056,23.11541586361882,124.99400336065428,0
70,Buddhist,None,B,-42.260583737612926,7.569367464078293,-269.74075029265373,19.53943895562737,78.8351058439547,1
59,Christian,None,B,-62.02420170803856,112.98129839174244,-24.401747817492,80.17217426630971,-26.876950861976024,1
55,Other,Physical,B,-61.4225054351261,-196.4656320198447,-20.107820163492608,7.94687430327502,-82.17815345987125,1
