AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
26-35,70.25304375258732,A,-18.59728823513392,-41.40450336548977,137.54964823176556,29.45113608392205,-93.06833417343145,0
36-50,37.16168295533954,D,-137.7067523983471,-108.14702094577817,44.32746429762109,-9.486404944586214,34.09638246329199,0
18-25,-104.43941261252674,C,54.26491163417989,-53.915721793270464,24.076809553746745,-57.181586457593056,38.70883226631939,1
51-65,151.41732025951964,A,-158.2259497983592,99.67678523254038,114.71036683709899,170.72492607959975,40.639570641902814,0
26-35,69.7605518643421,E,-12.509141625341222,193.50008023876876,-112.19460809184127,-63.761388117310304,-31.910506492337554,0
26-35,-25.862800273313262,B,-246.49357982148973,118.66080803470092,142.30466443548423,232.30421494714793,67.79665147626811,0
65+,127.70526432381698,D,115.82238701878606,10.894038594714072,47.48520251209894,48.46048715364394,-13.129170371377045,0
65+,71.60742853585842,C,75.17511077351568,-26.02656942597235,22.582270492884227,81.84230249618354,-50.86288177866992,1
65+,-13.369329154312723,E,62.67984630208525,60.974656102840484,142.66768281708414,-107.34220563048065,-117.67697457962025,0
18-25,-128.90216507083682,D,-213.32296929124922,52.50081963327028,41.360207783632156,222.87360963034752,-49.00597577526246,1
65+,80.76360067462403,A,110.49832591169701,49.089014247065634,58.16780940969033,150.01644191679705,89.6279068696809,0
51-65,-48.05801292810748,B,112.4386728122716,205.0388969646502,22.81110495567329,108.88772037541194,5.645432116988499,0
36-50,-46.1586491832536,C,-8.958095816170095,11.705707283610893,37.03518813711022,17.83788248099846,-49.09769449271639,1
65+,-52.10597170986819,A,-142.50522594957891,96.26753741873448,24.535599735011495,109.74053378833297,-91.21831570579462,1
36-50,14.937419638717842,D,-5.021414486732642,-116.47656917028159,-146.07819640727882,-76.08147921244579,102.59296658504394,1
18-25,326.2098252367471,E,95.22568795168998,-44.85809105414435,-86.40713521362551,-77.44048158029874,-119.05043221523415,1
65+,-233.61190165195785,C,-127.5491758874716,19.057291444436235,-15.312380189668046,-57.07826807939913,108.25806251173138,1
26-35,-98.30229315725185,B,47.05807750886796,-57.00481672462413,5.3333922090521835,91.05356602035975,174.38294654635976,0
51-65,-3.22336168329525,C,14.449607342360363,-232.74669516066413,-12.398002971946969,89.73208244630048,-126.49347182074735,1
51-65,133.8462860723749,D,-45.80189251345716,68.44858519914389,94.90673087917834,-32.656549595591535,-56.062641361061374,1
26-35,36.967462845347264,C,25.29506981086399,-13.932137651726869,86.28884173677727,-20.50201502991616,-68.76667090484123,0
36-50,-82.75922956007125,D,-140.40309820091088,25.37375857032102,12.673516826084075,77.44604215764153,121.79077143299443,0
26-35,-36.45167845533439,A,-165.69652115500264,62.09514149159067,-263.3561165885317,-120.11926245131004,65.69859037147417,0
26-35,46.66874733505669,C,18.00976967322077,-79.13683273412009,30.97904602400694,-15.659570379124077,76.78237817237154,0
18-25,-92.59216547893921,A,-117.74344976119326,11.821362523732928,69.54493822847215,93.02415189654512,26.195973125139275,1
26-35,6.868790447411143,D,162.50794717854228,-60.45827113020125,-73.32660664382341,49.44738903184919,9.744160412792944,0
51-65,-28.735742120194836,E,107.6735464605949,75.70739846369939,-184.56331920175234,23.10213436102547,73.1015917479325,0
26-35,-57.78728192092299,B,32.1513352918953,30.534090696386677,144.8611211279483,-123.66542692162854,49.75058035775709,1
26-35,54.053184913365456,D,-32.657635133146314,-5.093792002760128,-10.406609937274048,100.07105295898415,-1.956930742287503,1
36-50,130.84972330260706,D,-26.85555848661181,6.177724218340389,16.63055966255804,66.97916590314547,-106.0881159181616,0
18-25,-5.353219709791433,B,-261.9220374274386,-172.40515688973792,-65.73462518333587,172.50072039107823,-4.297216953066059,1
36-50,-212.4256064991218,C,-53.78852425010433,-49.38334132213633,-37.35488072297084,84.26331359032329,-39.29028869637532,1
65+,-55.20545590600435,C,-156.24473831242923,8.790341231291949,119.47675540603315,-88.34089202314559,89.18562189512247,0
36-50,94.76384211287565,E,97.76535582113524,-125.15852654748412,90.21413137530789,44.95343996690629,38.71461440618927,0
18-25,-48.719473472362374,B,-36.80755483246476,51.8333057599879,-1.5908788608516349,117.84044170239562,-55.725744193280846,1
26-35,85.02867739293437,C,-186.54587731899258,-88.82319130276592,79.70684202541159,11.255544506173,11.455539411356149,0
18-25,-51.86261265319043,B,-52.03244842921742,145.42756937008605,-116.01228934828247,-37.56854037651301,-29.963756550453375,0
18-25,163.19405188265236,E,-57.733980370751304,132.64612195384458,-146.86581529476354,-92.00266128121845,227.93836806585642,0
51-65,7.702249053934359,B,-84.94686082997697,141.60611839886766,-186.55703973790034,-72.27813275077524,65.10968246029604,0
26-35,116.17603388805429,B,126.7370251184447,-12.045563043723893,-61.52516539373794,155.43407333799058,-48.97891248848153,0
36-50,-73.570762544649,C,9.190532213801433,-12.055522479373595,7.049634221864942,-27.834514905424122,-16.60575919377855,0
36-50,-23.84904907318267,C,72.05820330823983,77.27118822442242,72.99923270719752,3.6104170208434456,147.28364319779354,0
26-35,-7.449787371702284,B,-67.11505757269353,128.8442539715118,-105.2550194979026,-211.36103408536746,24.174206478412184,0
51-65,-9.208461538604563,C,-12.929631259593902,-56.27872567252237,-10.339351356568322,-33.880769827930365,-30.156306880333105,1
51-65,-83.49625844393512,D,6.864075434375455,-42.810631846741884,204.7215703467226,-18.198334819782595,-51.308389820275515,1
51-65,-105.80285123823452,B,185.60364576582396,288.3671575351768,-5.286012759678727,-27.929555806893134,-20.362533429347405,0
18-25,-38.76693998996595,B,43.04764948337343,44.81426986025294,-71.67874669732211,11.908731200164976,105.56734137676406,1
26-35,-63.677889179972944,D,9.418979994043715,-68.94830202201948,-77.93006423689353,-178.78830038296135,-188.24058054097966,1
51-65,-36.89336798397476,A,84.21103846858904,-14.464694038980822,-19.240582011534222,19.115657117804194,-23.93835848398231,1
26-35,80.51189928381092,E,-9.248392924600518,-9.380515260094601,-17.441676042625435,-54.8168897867377,-84.84212858022244,1
51-65,-58.96713266633715,D,-75.02258274244275,-93.1022445377684,-132.23954096132744,-32.675336716771056,76.838064074908,0
26-35,-110.6533769205516,D,-214.44600257304685,-206.97797509528993,-124.60153197544528,-12.06646641924934,50.5570610593365,0
26-35,-79.48310745522427,A,-26.336626288739385,-148.74106298828667,-220.09576847014415,-27.72174916473714,125.09264054321017,0
26-35,16.931689174953686,E,95.44040592879755,-116.69720593009613,-49.820296158631464,-48.80282474697395,-53.496458223695576,0
18-25,-69.0441922868457,E,-111.40177829086973,14.996323928599478,73.14576638619464,-96.15351402265358,53.230805825456265,0
18-25,13.222032189158025,D,-22.36814811138683,135.39319625141349,-153.6256026771525,14.318682700334302,-155.27191601373602,1
51-65,-126.63368016334948,A,149.6787179457395,105.72944943013599,-114.79850625358688,-86.90028385705784,-72.28098108958191,1
26-35,-65.35873729025882,D,46.0333071480715,-63.67720924551019,4.11835804095753,54.26789788929122,126.56435642941824,1
36-50,-42.11559036162608,A,43.15824036029119,32.96168495338257,159.2094857793485,115.41993323878934,-54.34291452667407,0
18-25,-54.305565945510125,C,-113.0780955165327,-47.54517230548656,-49.2034409153835,-59.820045629920685,-51.35761119583206,0
36-50,5.523605659079195,C,-89.62596912464949,-111.09598252500841,-2.7170956761219034,-388.70720744445424,-78.17649053749749,1
36-50,-125.2292651158758,B,-30.314213798055224,7.240383959128792,-33.46431693416781,41.973878669846705,96.38920528750612,0
26-35,94.00098309697225,C,-32.70475752229788,42.141368524236626,-111.30404033294248,-54.41734615633463,-13.067914278622434,1
18-25,-66.05936790712607,D,109.00517063966424,-211.091342479815,-33.47708788712266,86.17780422165747,56.564256508364764,1
26-35,26.455492369995227,E,212.58370225496125,-22.31980291482547,-44.77758987738481,3.655669468547372,-21.779453619240762,0
26-35,55.12088039483998,C,85.38210721450672,35.84858436815227,232.99525636626663,-12.83243480110386,-45.78236508107689,1
26-35,-169.20395657546777,B,-61.09445145995609,-80.37722785230194,-136.83893108690256,-77.57039987107257,158.01948743107826,1
65+,160.59437573914929,D,-114.88873983908665,80.42818386553147,-27.02730059177843,-7.68091308784845,49.04867456457866,1
65+,-57.92170672399814,E,81.68849437065975,-121.02431512488809,-42.49132381778213,-8.769247684506276,23.41389929214296,0
26-35,-78.14796512279,A,11.757810164906397,108.03861725135515,-123.37626188330786,-52.044457487614245,114.78349320177388,0
65+,21.952063165754836,B,102.20232102462423,182.0262235480897,81.49321618742424,-15.809922913940344,128.91383838757534,0
36-50,-76.95580617258099,D,63.89406096731464,24.629402478553438,59.0304686017448,-69.92732236636832,-8.630624897895993,1
36-50,17.268527278423036,D,-100.54269206241979,148.3023211524219,-175.37844989232852,-121.56848472025973,28.315164957695316,0
26-35,-44.697667213888124,A,-11.106234086417333,-134.7275736325535,187.78288776136435,-189.45741911855714,-97.42015407941426,1
36-50,167.92109302633068,A,-283.28351650299385,63.8599420522595,75.46511466923687,102.65424698418661,98.51805374168177,0
36-50,191.4185418843039,D,132.62915685053963,-85.35627454766467,-121.8213197689775,87.64706075226296,-83.06089248000822,0
36-50,-0.797826630420406,B,-8.096068472263525,-100.41236424025095,-91.64694016612917,178.09504760060807,-53.82053083902799,1
18-25,-76.00559480969558,C,-33.30257091366863,301.1678963599837,-51.099106940786086,24.415826427834897,5.843720744153529,0
18-25,-32.395359377396375,C,-73.1579244613709,77.25037312288391,-29.354035935685392,227.24147528035178,119.40678220954182,0
26-35,23.4539115931975,A,18.542299171699685,201.03366799950874,35.68151322564779,-92.82679805981464,-181.7108905344547,0
26-35,46.50261174649388,D,108.06257707839823,-187.35808846301038,-68.05041977319539,-139.31335750166335,190.04921225597343,1
18-25,-40.75750695649016,C,-10.299117576701939,-17.876240218447872,-103.41514740265806,16.012492728052116,146.75122509527395,1
26-35,35.70344690981144,E,-6.182208680797737,7.468339194082913,17.584095676212446,-23.469293445885008,-96.21825372645309,0
65+,157.72648687021925,E,15.895917916546448,113.15191958194453,107.41810945256071,1.2349361339107137,-21.433305808532737,0
65+,2.7266425506207326,D,64.07283473190452,27.44962212171694,-42.44368146695207,-130.5424688244385,-36.23069033057396,0
18-25,-206.83222320197285,E,-45.66037997160278,73.90883046325436,80.6797544188459,-29.154112723493537,-144.5847578757308,0
36-50,108.6184343330157,C,43.66852336772013,208.05344593331418,-55.062934105903786,96.6600508096682,56.71658772796828,1
51-65,-92.08460030540849,B,68.36845519482205,145.89559661562313,-64.2383926229385,30.620399170325186,31.627279140138963,0
26-35,-113.91859602062804,A,-83.31493530035681,-47.702276350639536,44.29482257968495,-85.92751774534591,127.42501498545113,1
65+,146.2746422372073,A,-182.87329252865615,-2.1874123712420155,124.82618702524555,71.0411927720894,125.69985444633693,1
51-65,96.18625688074297,A,-68.50194130417512,6.088800710744561,30.311361523796364,30.691724886823607,61.491346144734415,1
65+,33.019200908654064,C,-31.886150014809022,91.65740716497395,-187.02298984123183,-22.8947553340626,-34.64752447918849,1
36-50,-64.43803420548052,E,103.98837355835762,-211.77430545023032,-43.620893135174754,-105.68961490424591,5.542362333824101,1
36-50,-94.45382827903718,B,-36.85532847375019,-289.67357229929695,17.85275467661853,-110.53266213579008,36.271724653562,0
18-25,-51.35768383183179,D,-195.16867061698434,-67.06521752609108,-125.16467335086945,131.9382188027583,-47.251531833369214,0
18-25,24.45558856254199,A,43.3783307814967,78.51800903630568,11.830425543007566,-23.16542967682931,266.71592479037434,1
26-35,71.9254862865169,C,128.851419502472,103.22065454923323,-22.051015269869147,107.5922470088089,20.40388378510273,1
18-25,87.27146646535014,D,98.74820125469084,130.21100888012919,-8.03536527103944,-13.278747294203836,70.81948501809575,1
36-50,-136.84461292823417,C,40.94635888046746,-128.60259358535774,-78.58774731912267,-13.081153026592832,254.69792827846507,1
36-50,19.291553345116135,B,-54.603080552287594,-16.080977063382935,-30.948196827735035,-99.06159407104859,-105.88717847220985,1
36-50,-92.43114008575466,D,52.13718715816326,58.892364176929526,17.98485838826074,15.982881982855544,-94.80582962644212,0
26-35,-57.78603685919791,E,92.36604189064279,43.6401327041726,71.45082494735381,-10.826164957713164,72.4999250479206,0
65+,68.17170495446628,B,-179.11383364108116,-32.13002321389584,42.11130739851912,-97.55399558469229,45.40592825777162,1
65+,-74.03565039828777,A,73.33769327393918,118.80669705021856,103.45138302821508,-46.01108647417768,-296.20687630111905,0
65+,-159.30392094714367,B,96.51742278612174,37.94767265695464,-4.837928499310984,-52.89170124230721,-90.0522755903546,1
26-35,-4.018040252877937,E,-113.73666688132616,198.6909436521631,-81.74406064320353,118.03551604278297,-153.21106899742492,0
26-35,11.364039890396748,C,27.623149299488865,51.8983835227173,49.56570947466532,-76.46793687050824,22.083452121568836,1
51-65,28.54535215737789,A,134.68519833223417,-214.55397885058596,-52.078449196409615,-92.38874436263792,11.029092866227499,0
51-65,-111.9690501586242,A,145.22679491016828,42.08751516632952,49.20683773329476,-49.10600637493065,-10.499298438162791,0
18-25,41.863779549720554,C,-134.64027012523843,-42.911754355291315,66.9979945170384,-78.21392372640246,53.74701339240534,0
65+,107.72989460083053,E,-110.13985101945414,153.477394997822,27.049731318910304,-0.8011501990634692,-42.53281641806076,0
18-25,126.28751768958824,B,-61.36829987273492,55.51643049568224,12.218582815247892,27.55920072942902,-64.72172901901224,1
36-50,-115.12566677256208,A,54.11697391552286,-35.67069956532226,234.11857064713737,-189.20179696830616,53.892889277344565,0
36-50,140.8168290682036,A,34.09238293867449,-60.97250214523275,-138.16737668505598,-52.47175063185326,58.711030695927526,0
51-65,70.72202396458783,B,-44.47959485261598,150.0229105811355,204.27113515199068,6.221349082010436,-184.28418857167946,1
65+,-21.28237726270418,A,-113.66875094249616,-35.19224287301131,98.12281847363053,40.025951531115815,65.86869812579627,1
51-65,32.45250449962249,A,165.13227990068006,-4.97396283942275,76.58045058321564,-45.96958042865784,93.16357341374469,0
26-35,14.904539903896428,C,-91.73239148290332,-112.54807005566063,83.20283927118723,-56.60388641167587,41.683741407010984,0
65+,8.320638087775208,A,-44.562848669404474,4.325167991822436,66.71190420476717,-80.11085366023282,-116.84918480858593,1
51-65,16.850965485326384,E,85.4518917612608,-86.45808169115104,180.1956912315885,-16.4298869650101,19.076626924654512,1
51-65,23.19269748651879,D,145.030040338775,-115.38020388852766,-42.71289237391031,-93.00168528149852,-70.88293524455037,1
18-25,-33.54737523901996,D,203.22669933706283,293.91405093706453,19.676008357527692,-102.10172453749722,41.686055372393874,0
51-65,106.56018858394386,E,56.03812003156278,58.276094581863205,82.76721810135913,-348.1766734324819,65.59547624264238,0
65+,-93.38047501335652,C,-83.74237565221493,-2.295522679739594,-37.984534475346074,-24.994113923203383,59.439703369452126,0
18-25,61.625427572849446,A,28.48535571184401,-68.7783582309999,73.17865604047905,-11.749975053997584,-120.40353741518513,1
18-25,78.32063347627609,B,-80.0422295320281,-12.354801611518889,-54.77766410475893,-21.11408352107699,-74.23979966035759,1
36-50,-5.7715394817348695,E,-107.93859731823838,-3.999921169208995,-0.3588280180191345,122.61422653647958,91.41425234850543,1
65+,67.11251655175438,C,-21.56304623055333,-70.95189699572593,4.5138169631294796,155.76489882188994,25.189564617483672,0
36-50,-55.24474164136647,C,-35.132912246175124,56.83455268381336,-98.87491944688081,-71.12133467087965,-166.2694643175741,0
65+,108.61826767811999,A,-96.70007652035306,-96.22641429246853,-181.93852354166785,21.52586656972852,218.01405507832524,1
51-65,-19.684462926057034,E,-11.473843229581053,123.1536171470785,-64.93066762642114,40.78471220047424,-32.53383141730992,1
