orientation,age_range,Nationality,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,36-50,Brazil,F,C,-2.43191343778286,C,B,1.4852503645625967,-78.0832296135146,A,81.21379738588105,101.19023149115216,5.840544485232278,62.60011190587116,E,236.61015259470855,A,118.10928505714777,D,A,A,196.61896910370413,0
Bisexual,65+,India,M,C,108.69135753295802,D,B,-8.406980201641556,-67.70393128031861,C,-350.48808380273675,-85.42093124986829,-3.693061171028854,159.25398140310853,E,-75.78495396369473,A,-36.64970289798498,D,E,C,84.46781646605699,0
Bisexual,51-65,Brazil,Female,A,45.261728437685925,C,B,30.95728363940824,-150.44145552460893,D,-2.988909228223929,3.9225912245609575,-5.567096668354455,33.13342376120576,A,83.12368865570052,D,-82.01077446046983,E,D,C,67.56737318087637,1
Heterosexual,26-35,Brazil,Non-binary,E,196.17993978495525,D,B,-86.3094799220964,15.672955825595428,B,-88.95125055810324,-254.41665294683244,2.74413696766263,-86.07148169825822,A,-73.37187411985053,E,-231.6569303143162,B,B,A,-80.3848413606542,0
Bisexual,51-65,UK,Female,E,46.84205630483073,C,B,-82.87009157087338,-164.26798651176065,D,84.52875512789636,-84.75441138880446,65.74735984529512,98.09089858410827,A,-35.110864374272836,D,143.04647356299455,D,B,D,-185.38533392093225,0
Heterosexual,65+,Brazil,Male,A,131.87060604193084,A,B,-28.713402854177644,-81.35426935471929,B,-182.35179051924436,-70.66198242069528,-131.383342675443,49.359890853827245,D,8.142481508835504,E,27.596106999790948,B,C,E,137.82593997843315,1
Other,36-50,India,Non-binary,D,95.6935286167852,E,E,47.72222370352516,22.22278765274145,D,29.174441355659113,98.71204170101848,3.5914414709579194,119.3409000484453,D,-153.55443105476806,A,114.72297754783716,B,A,D,93.56293369542935,0
Homosexual,65+,Other,M,D,-55.85745745219434,D,D,-42.870677497572565,-65.29147103160537,B,81.59463859553621,250.37006101530008,55.817392589633684,61.10432241918584,A,73.79220609456553,E,-169.71672932618395,B,B,B,35.88394888156428,1
Homosexual,18-25,Other,Other,E,-75.71642249985534,A,D,49.26630597623659,-222.82651696036027,C,-74.49154815248836,16.699346352942815,-68.33367827423031,93.39128920697006,E,-142.4383934492858,E,86.58728108101913,C,D,B,38.60125396596852,1
Heterosexual,51-65,Germany,Male,A,124.69524183326448,A,A,-148.94629886678118,34.39514767678647,D,-33.63776644585981,101.7414623423166,171.48043037482412,99.43583396670024,B,-162.0523668750347,C,191.35800213016566,A,C,A,-103.46246353584658,0
Other,26-35,UK,Female,A,13.202993548173342,B,D,-119.78366178718427,69.6419432159189,A,-232.51076784779352,-49.603681838181245,14.481541515419508,-261.8432186574637,A,160.0953247005493,D,-42.299753428300654,E,E,A,-158.7695627945329,1
Heterosexual,51-65,India,Other,A,-37.95730170262802,E,E,-30.843472377881614,16.956400123402613,A,-81.36991695571281,21.67779457362193,31.762574363350694,-186.78382083843604,A,-91.49967358682488,B,-72.92456610679808,E,E,C,-93.0098956300811,1
Bisexual,26-35,US,Other,C,58.1714809664881,A,B,-2.9966097141057157,100.98992976602727,A,54.55951249801587,-154.77417197697946,14.978222392314661,-62.91037092742995,D,26.650593922278055,E,-71.6071219608418,C,E,B,75.68517228875612,1
Heterosexual,26-35,Mexico,Other,D,-55.6358628667857,C,A,-79.18324819539447,-285.7334282502606,A,83.40525799912768,-237.94798949786616,93.29500943434937,-53.391533063585015,E,40.82565852219695,A,-0.5733031914126726,E,E,C,-5.563153832363095,1
Other,36-50,UK,Other,A,95.98647748570875,E,B,229.64467105439743,-121.82167787253483,E,54.23031068555114,47.23335339096995,135.61310019413165,-201.3011304827781,C,-182.41724441651232,B,-76.25214788242961,C,D,E,121.54288161204067,1
Bisexual,51-65,UK,Female,D,-42.79744998294374,B,E,116.60213093092986,-79.70379582436782,A,25.649265243955433,-189.0319403159871,-19.629264658851113,166.4264967393345,C,37.27862899691824,C,-143.47617890642724,D,A,B,-34.26044872097218,1
Homosexual,26-35,India,M,E,-228.6525349766007,E,A,80.90657535074197,31.396846796596467,D,111.59945462216238,49.45123869782499,86.65533591745377,28.840362209554794,B,-153.03915749994468,E,45.85217584702823,E,E,A,10.538956645289277,1
Heterosexual,36-50,Germany,M,C,-30.283278748364246,D,B,-61.45159928585768,-85.79815338584439,B,78.6477506147874,-96.82952014370953,38.71670827301158,48.76613385727984,C,113.09908299802636,D,-25.388427075848206,E,D,A,63.140466446373885,1
Other,26-35,Brazil,M,E,-191.4626572322895,E,C,193.88858524224185,-146.949110963348,B,-8.603489813668912,-188.81100556661067,181.36530464197912,34.2141109117148,D,-123.34164133032056,B,108.52934915055039,C,C,A,12.89325303957104,0
Heterosexual,36-50,Mexico,Female,B,-66.25361591240252,C,A,28.72446389644157,46.257203341195705,C,155.97853505420176,-113.61902879535218,-37.36421235175881,168.05258724930397,B,-70.11617643344537,E,21.826640081915123,A,A,C,245.19728282129117,1
Bisexual,26-35,US,Other,E,-116.56185044813527,E,A,229.08030734704425,-191.45295381348438,E,-107.60604049146116,26.152685092021837,-72.01291931014038,-34.232395842727364,D,7.459280249892711,D,56.936473348666084,D,B,E,-160.83891500343606,1
Heterosexual,65+,Germany,F,D,111.13090641173382,E,C,-10.340315536920453,-15.98834501848318,B,-62.54798836077248,-79.39159518329271,174.41215665803082,94.70891073403786,A,156.02444467774083,E,-133.16945258782962,D,D,D,37.810776658159234,0
Homosexual,65+,UK,Other,B,14.261064237881468,B,B,17.734211589697715,-98.24365716691659,E,59.735907332847006,106.72716828184792,-40.89422247658414,-52.74644795685893,E,97.49789778311053,D,-65.8880866881599,D,C,C,-43.73240408067493,1
Homosexual,51-65,US,Female,A,-192.72065628857752,D,D,-75.87248362606186,14.760670389722092,A,-38.406235204015374,-10.119161273833424,92.49604548909336,59.496308789351794,B,87.34006798826215,A,73.80379533619347,C,D,E,263.56924033735436,0
Other,65+,Brazil,F,C,79.10703843833306,B,D,8.73712641040388,-134.11858057840206,B,155.22309927313177,-160.79456552352087,147.07486268901565,-107.75786591913936,B,-123.30366681313257,B,49.250025739499634,A,C,C,-21.657466410705865,0
Homosexual,36-50,Brazil,Other,C,-65.93638471632912,C,C,235.2913790839705,39.68637144357643,C,139.89497542286907,50.11082243715197,-18.350797398266412,-207.13616997499784,A,58.56374808094865,B,130.00877086753417,B,D,B,107.02589975229179,1
Other,26-35,India,Non-binary,A,78.61617422538038,E,D,-124.2513141858071,-17.315879341241544,E,-84.92160902513639,-59.591632051262536,-38.46057507681413,62.72991465137757,C,74.60708430601736,C,72.0556951256874,E,E,E,-41.94589351862937,0
Heterosexual,36-50,Other,Non-binary,C,171.44966291355377,E,E,-109.28488199206316,-13.063965115652376,A,189.60775762161066,-175.42674964374513,45.58140342808914,-50.686253424904656,B,165.80312661120672,A,40.34702424463152,D,D,C,15.950796290775045,1
Other,36-50,India,Other,D,33.87781046914197,B,A,-40.99180448682084,-72.51211170056611,E,37.42838604559191,147.5755626594583,-38.85934573626621,-189.05337752448108,E,-99.69604833228681,A,-13.878967564187029,D,B,B,-111.25070305470366,0
Bisexual,18-25,UK,Other,A,11.542970124314035,A,B,-125.67212203355591,-47.40295214423761,E,-136.44629180325,-34.67460396566845,153.03251835593252,-123.22876487296257,D,-0.462482478079848,E,54.0527513483469,D,E,B,63.446948449213224,1
Other,65+,Mexico,M,A,34.278303870529996,C,E,-51.680360901443166,-97.9737278540957,D,61.34547176108857,29.36252450870857,96.35120746652547,189.70810309653828,E,47.240383985039706,B,112.03002903028327,C,B,E,-123.65668055454904,1
Homosexual,36-50,US,Non-binary,A,36.97157857408344,D,D,-0.8904273029046043,-10.287938249788619,A,-9.387932802455541,34.604153601270745,-45.493260057479276,-64.6900037069041,C,-40.61305030742612,C,34.95829687475419,D,B,C,-42.5587075407205,1
Homosexual,36-50,Brazil,Non-binary,D,35.40253612570083,A,C,-64.271884723647,15.76954510002237,D,148.76159986027943,-26.55391237438404,131.6712802598711,-128.60936942456377,C,65.76405243318197,B,-32.87689940019939,B,C,A,-94.67760492268282,0
Heterosexual,26-35,UK,Other,D,-216.56587428982647,A,A,76.98956416077522,-29.191577589880684,E,-24.84763650287022,-82.34657604767027,25.688885047422993,-9.833344658235253,A,112.03908318858625,B,-6.54601111397035,A,A,B,-187.80772470366873,1
Bisexual,36-50,China,Other,D,-75.53922799520457,C,A,-98.81892530016142,-110.42639013983393,B,89.30287428405076,-37.08357946428213,67.8829253404452,-35.9151976097368,E,-35.42956680744496,B,-117.12064887344853,C,C,B,16.018112232638682,0
Homosexual,65+,US,Other,E,-26.040670125517877,B,D,-44.1843355192086,-80.07144455397328,E,34.105773733822616,67.69886490043358,124.25347899766601,-37.33691546904962,C,98.38333058310366,D,89.10154589694295,E,B,C,106.5155851262886,0
Heterosexual,51-65,China,Female,B,74.63027702661581,D,E,105.35394626091788,-87.29189249285139,E,165.3169164218744,-43.26563725827896,-15.253517339767534,86.78007883274158,C,163.4124866103318,B,-70.6586585971437,B,E,D,173.19460484438054,1
Bisexual,36-50,Other,Non-binary,A,62.958562474305126,D,C,97.67479885846146,-62.13415913523106,C,73.97329411546612,-85.36460385413987,-26.608931399479975,-124.92480004022039,C,45.28322426262055,A,107.51974003770432,B,E,B,47.655689574432294,0
Homosexual,65+,India,F,E,31.202777665937237,A,A,-169.21085597621214,35.392688340652754,D,-92.09522753264997,10.26798337918984,-88.10202719032615,114.32608801077926,C,92.45106672492254,B,69.80543024365609,E,A,E,143.0135103381782,1
Homosexual,18-25,Germany,Non-binary,D,-30.87257676204876,C,A,215.58795070610682,-22.54837020556595,B,-31.50112274362254,179.4386925016874,92.44524855228545,-32.26475596854101,A,-130.03620780333603,C,96.50525509569776,E,E,D,-249.04169075946987,1
Heterosexual,36-50,UK,Male,C,36.996887124765095,E,B,35.81459015865083,-43.62595246395311,D,79.71113560510952,-9.589311969939823,178.76001185543404,-12.519148795582147,C,-31.34292178295245,E,-164.0442827233692,C,B,E,-10.557746435652808,1
Other,36-50,India,F,D,-84.28170621619601,B,D,-10.650822947128786,199.9533187267652,C,-93.38865575791291,72.90511459064516,-59.1497777084836,-18.33136584393402,A,-73.76433945420008,C,-38.387164414948906,E,C,A,-54.79179004530932,0
Other,51-65,Brazil,Male,C,-125.06150996610745,B,E,159.29771193589147,-1.8990783142192043,A,-86.07603053095885,12.45901632182184,-31.157993419833797,-12.236788385605776,E,-38.77960320674785,E,-98.36405722524148,C,A,E,92.82928742746502,0
Bisexual,65+,Brazil,Other,D,192.85248735139413,A,A,63.688177081647105,-184.5419656536254,C,-3.0294853051024933,5.502110104705054,80.9473854027606,128.32285386370378,A,93.93391085551328,B,-10.412355112282775,B,C,A,89.78110192055352,0
Homosexual,65+,Other,Female,C,11.602382138437429,B,B,22.02512678099049,184.78828376314164,A,256.49752098988176,188.1402236296963,-94.93173751013147,-104.85120235187688,E,-64.76538956780975,A,-35.047252017037955,D,E,C,129.7227004314691,1
Heterosexual,65+,UK,Non-binary,D,60.43340413413814,C,A,5.148051402861951,-266.61536488211783,D,-3.3073337189077394,-53.63569656878501,-75.9747999598982,84.58323921235399,E,-69.96922195071171,D,-2.5705323597380003,D,C,B,-43.545169025296026,1
Other,65+,Brazil,M,B,-153.31317800960372,E,E,-10.087088108587977,40.99760939845709,E,-64.71657301402448,-38.86831222733071,109.41084008211209,143.07090900167148,E,-34.435640375468545,A,-167.47678990695036,B,E,E,-7.141792064630255,1
Bisexual,65+,Brazil,Non-binary,A,-21.41597228434691,B,C,10.013829604602813,67.28632026802788,E,91.92049366510697,95.77244288171148,17.55703796013713,-6.123474151868854,D,63.87857315359342,D,-50.76608739269661,D,B,D,-189.3537433293931,1
Other,18-25,UK,Female,D,123.9578794636986,C,B,9.3744757334098,7.867213482691812,B,-172.28713585796663,-8.419339546009947,159.76389380290968,-12.850667433186278,D,-9.82313570042501,E,-46.51569642511516,B,C,B,75.55871483763991,1
Homosexual,36-50,China,Non-binary,C,11.610362368109142,E,A,97.75298157051012,-224.22421733588013,D,21.772949989200164,9.103196145480148,270.438130214119,-93.44350545433387,D,-21.58102943107278,A,-49.36825537203638,E,C,E,31.278891709700407,0
Other,26-35,Brazil,Male,D,-12.083969717085594,B,D,47.587787590224494,-83.86684692550712,E,94.03933459564772,56.27144782281175,-42.639845414911925,46.165981143917215,E,10.9828209624243,B,79.1188130517886,C,A,C,78.79719177112395,0
Other,36-50,UK,Male,C,-114.95470570588775,D,E,61.097220410561384,63.4234074255804,D,-98.94649623703825,49.540416967920095,-148.37033065955245,-195.1873179317166,D,120.70918334088829,A,-85.26229857108207,E,C,C,-31.02917547330292,0
Homosexual,51-65,Brazil,M,C,65.39996780015402,D,B,-122.75665940936878,-183.55646527553642,A,63.12027343206016,57.22889718970232,62.79827242636088,32.60416978629148,E,-80.81868106728818,C,71.31668967555865,B,E,C,-195.35655600222452,0
Bisexual,51-65,Germany,M,E,90.58921823234803,C,D,19.41858286192889,52.456380345199335,E,17.620190621531137,-31.744880418419086,175.7241034165345,-84.67034937163773,A,-184.83408058355735,E,-49.04779825255994,D,D,E,29.419348352127905,1
Heterosexual,26-35,China,Male,C,-28.4224399351292,D,A,95.75078018920767,-91.59511397375398,C,-65.14822893463742,-26.777382149234057,54.18043360948381,-111.85017241616335,B,154.76839692793186,A,67.1269719965166,D,B,B,-10.831096594795229,0
Homosexual,26-35,US,Female,B,157.4556448486407,B,E,36.393907789152635,140.59191561846265,D,-99.61156602826318,22.149276264097377,-14.078224744295929,-160.12699218423222,E,-29.13166156528782,E,-124.70840653767243,D,E,C,-74.87009600427939,0
Bisexual,36-50,UK,M,A,142.06631083940078,E,C,-62.981555633420385,74.30721005309216,E,-190.1591034364571,58.33653130785318,-14.127584758882788,10.735954984394082,A,-226.60426572135003,C,-19.301600850054193,A,E,A,167.28346398432765,1
Bisexual,26-35,Mexico,Female,E,20.829577082938417,E,E,166.61516166393864,49.917876752352726,B,-99.93615067645962,-65.49957125834648,-339.6741090188713,49.061202489812295,B,-118.09952633309292,C,-22.751714339013215,D,A,C,231.83423254429476,1
Heterosexual,26-35,Mexico,Other,C,-8.582455433092166,B,D,-141.89982850386636,-60.24337898845502,C,-71.80700357429671,-31.199558973284113,-99.09020159092067,-70.88056833412566,B,-70.86550882060163,B,-168.80900529014048,E,E,D,-23.877509701160815,1
Other,51-65,India,F,E,15.633698016856453,B,A,17.988408396392416,-1.9261725906265397,D,45.73974219609133,116.75582148038697,146.29876737571382,8.253208319269893,C,88.41042585086457,C,88.9062679882483,B,C,A,31.73177421181296,1
Homosexual,65+,India,Male,C,179.4304224015979,D,C,-84.68426722687403,-106.1028727682686,A,-28.234110729557727,-57.643982471534805,7.579471214686572,-69.19565783296217,D,-61.63756749795923,D,52.319626148299434,C,C,E,1.711191424098288,1
Heterosexual,26-35,Brazil,Other,C,56.41107879875155,A,A,194.360100837296,-111.05717264737054,B,-67.01364541419173,-32.237256483279644,120.04795406573922,-132.02853837604457,D,-37.58823829926637,B,-183.12576566303343,C,C,A,-125.6013444716358,0
Homosexual,65+,China,Other,C,-123.38055281353047,D,C,139.58899716691698,-56.2746221555363,A,60.22247021306257,-102.14248571760945,94.97177610791894,26.256669560841743,A,27.712960606697752,D,8.614766416770886,B,B,B,113.92727177415283,0
Bisexual,65+,Brazil,F,A,-5.1508371639575365,C,E,-107.47841659518306,-195.61326770617185,C,48.532824612307465,-17.49827158928003,117.96893452778272,-152.8735806812992,B,-83.50112997078618,D,-157.21486234763577,E,D,D,-67.08986937524891,0
Homosexual,18-25,Brazil,Female,C,-17.536326326094056,E,B,-2.0784725659599275,-56.601346986324316,C,-12.918797661182117,78.61264182304991,55.45624797621457,3.1712644012350273,B,-56.35951727077335,D,-10.682214097810954,C,D,D,78.39282961588177,0
Homosexual,65+,Other,Female,A,106.08233051733107,B,C,63.51733363230535,126.54284752433152,B,6.246176441240921,-72.32055239605627,102.761948487898,-21.1299495464484,C,-33.63588337410064,B,-66.76548739173221,E,E,D,78.46069157114776,1
Homosexual,65+,China,Female,C,158.70183412455356,B,B,96.30807902403542,51.78305680983571,A,-89.76707346905819,-8.963559095695347,-20.307475515161634,62.21058431810849,B,40.74058740090061,E,172.83401580023997,A,A,B,-86.53201068720226,0
Other,65+,Brazil,M,D,28.016084935761253,A,A,-118.8287866220192,285.87857174022633,C,142.5467222640553,-115.64020607494656,-10.081321966040793,181.91250043513963,A,24.274902564684705,E,-17.926541275690976,C,B,C,75.70847995297618,0
Bisexual,36-50,UK,F,A,62.0676805889537,E,D,-37.52089281872018,-228.95497022254094,B,55.28397714241211,-62.006048583091456,103.57321412643674,125.8838270601371,C,107.58982015073657,C,15.932845193161432,D,B,B,-31.911145308934785,1
Other,26-35,Brazil,F,C,-130.9595930761513,B,C,213.74383088896312,-23.278530880300664,D,77.31535214131667,77.51720249294888,204.4599268738589,-91.51386314613966,B,-104.88646293257915,C,-59.323303520922344,A,C,E,-25.416174065881897,1
Heterosexual,26-35,Mexico,Female,B,-21.40469767882094,D,C,-18.352389936559717,31.490887020129648,C,-62.17249556403809,-51.66858673971224,-28.117266225222366,-127.54484532454104,D,76.54303918724685,A,160.80846303991362,E,E,E,-74.62136069450828,1
Other,26-35,Germany,M,C,114.120587942551,E,B,-3.660077768863131,72.02950087010822,D,59.42142848485339,-1.1957491378905059,-247.74726959052927,-51.20022089411954,E,-2.5871440990823444,A,-85.00799553369471,D,B,D,-27.30763748668797,1
Heterosexual,65+,Other,F,B,-88.3235216097121,C,B,110.93540817210268,49.97748413953839,C,-10.767242382533153,-13.662596167615119,-50.22590487244998,-237.70065911236165,E,48.98288050344382,C,-55.47905465472615,A,D,B,73.85466511485428,1
Other,36-50,Brazil,Male,C,-38.04510227491679,B,A,67.90671258531049,-172.8461517207222,D,25.475381340634357,100.11192695919217,57.06732615682615,-30.546837152330536,C,-36.42085704304667,A,-38.257504696943116,B,A,E,7.542585357138694,1
Homosexual,18-25,Germany,Male,B,-161.1238321909766,D,C,53.5105997282536,146.3109985458028,B,-93.62682074027458,-13.039291817436322,-45.152002838642844,77.73930320107712,E,-117.26555742375555,E,11.070996305472725,C,D,C,49.677720626184886,0
Heterosexual,51-65,India,F,B,72.62985814718552,C,E,-26.981643143570572,-51.84936047923823,B,121.78129106956487,54.85003532598297,-81.82533776595184,40.25534895159681,B,-173.96355842733357,B,59.990850832494324,A,E,E,84.38029640302858,1
