age_range,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
26-35,African American,-62.30675199759078,E,-25.640599604384878,8.907536727571621,D,-50.50588478412671,B,71.85836464901816,-24.046078239714294,43.45392908443216,A,A,1
51-65,Black,31.956110615695305,C,32.03052372666852,184.0163816979468,A,-6.496288103399651,E,52.31036323576299,-24.78440791356324,-49.45016042646392,C,A,1
26-35,Other,-40.84719554726434,E,114.51813982075217,162.43781261593242,C,-19.433506233113786,A,-36.01875871545875,100.5679346893178,-94.98262751347384,C,A,0
36-50,White,-92.51566354874429,B,-24.668064201722657,-115.67381383726412,D,57.51211769218521,C,-150.92017716367232,40.144096818436545,55.09263897647833,D,D,1
65+,African American,71.82266274373178,B,-103.63428824492291,93.15488643928647,E,67.11061711033175,E,73.15948343956403,-34.41327597994802,1.1524057247938413,B,A,1
26-35,African American,31.717794954153867,C,-64.02332644783617,11.880613249799946,B,-261.05943772114546,B,-7.240369273254947,-86.56215581461637,92.71106855849213,B,E,1
36-50,White,92.33661042638253,B,31.423132845873347,61.49885421621737,B,-44.30893052710857,A,38.737394721075816,-9.329912486438625,80.59164798649086,C,B,0
26-35,Black,122.58792046172368,B,213.12616218392694,-76.88995581520666,A,203.49455946699743,B,-13.57613341206184,-144.40463805676927,197.33531029158624,C,E,1
65+,Other,-190.18641993293062,D,23.307292707881725,130.06231500778708,C,19.162065917358976,B,8.801167557196711,235.68489545770643,-79.18444979926288,C,B,0
36-50,Other,37.509306587278815,E,91.0545227884474,78.8416916409298,C,84.13741713970172,D,-23.26195432940501,20.059968264705414,122.19663054170103,E,E,1
36-50,Hispanic,204.69346430162813,D,-66.56423234310655,72.7524796061563,E,51.17440090322185,C,-279.6105563567692,-114.37645154526845,-13.141382429977686,A,D,1
18-25,Asian,-194.9665699559651,C,97.90834637698445,92.85343210438238,C,115.02002554058046,B,-37.05574420384959,-26.272715549876697,89.23500496100822,C,A,0
51-65,Hispanic,-48.69516231946131,A,-90.46822347720665,33.47103968210403,A,-87.55036656054335,E,11.513056714794413,-47.00331019632111,-37.105096048992955,C,E,1
26-35,Hispanic,305.28218267209604,E,-133.06507436763027,182.44823838821347,C,18.55425203869174,D,-65.95838328971307,37.326676071190576,-36.096971580477366,A,E,1
36-50,White,-24.495677532396257,A,-145.47641787680183,-15.978455847199674,A,156.09431535826954,C,-104.8198616997668,46.206457221782365,-130.37240743634675,E,C,1
36-50,African American,-44.61911441487534,D,183.80412801788592,-161.23971670034805,C,73.47596594726717,D,12.69544758224361,207.47620663775504,27.515720800077865,D,B,1
65+,White,54.59076224251758,A,-102.07469844550063,12.55240311558374,D,-164.86484774942366,E,24.89480181006586,-121.92633648433633,44.519990442715745,C,D,1
36-50,Black,-81.5653363924012,A,107.90750901735898,3.1369907629066227,E,54.117659607352905,B,-34.50939677433066,18.547619699080602,11.074618478317005,B,C,1
26-35,Hispanic,141.23788260495564,D,24.176465461303533,75.92163783394625,E,-193.78952640028072,E,-173.0753460310831,27.725541629870655,163.46479930208972,C,E,1
65+,Other,33.856858420507855,A,-250.64145090743128,-74.86380528229812,C,107.53110557034233,E,-154.14988533602377,-0.8420396080964806,197.20765925966955,B,A,0
26-35,Other,196.55079158229228,C,-87.82260399730606,-36.79053975519106,A,-19.871401553241952,E,-132.43183411607936,197.397111967961,-50.83747435033009,E,B,1
51-65,White,-10.147851899354613,B,24.425824667092073,-113.72826394015019,C,-8.654208091516734,A,-46.73325657078548,-83.27673645276337,-77.38860161060957,E,D,1
18-25,Asian,48.919758303659464,C,-188.67285236681067,13.611700261843387,C,132.9065270041897,E,24.091294748463685,-185.27001334493525,-8.806011370696995,A,E,1
36-50,Other,53.604256496516825,C,-63.58754504487979,-150.90166132823853,B,142.01563844540047,B,-105.1200761981142,-59.636657518896875,-27.561813441436485,B,B,0
36-50,African American,-97.51691242671838,B,72.82637693077686,55.07299488347513,A,-171.98023588407378,C,61.54876894539236,-98.42286526819423,-135.82982426942178,D,A,1
26-35,White,-193.0678792782312,A,-44.61708360153418,43.57257815084632,A,7.740391744636624,A,62.34424291282077,-32.09727361093037,-21.123380787157675,E,E,0
51-65,Hispanic,-70.75197816218825,D,53.10099315271637,-25.106752675827686,C,-93.17490564827045,D,18.731570852296066,109.8683939601029,138.69542538494682,A,C,1
65+,Other,12.204494968959413,A,54.616650663618785,67.82467598032952,E,121.89506725350559,A,10.707186190690516,41.52664070629278,77.06028164015969,A,E,0
65+,White,-18.260131834027245,A,49.804558331160656,-175.9611694703265,E,-18.533394955116073,E,49.017121903516,47.32590942291656,-132.08909089984638,C,C,1
26-35,Hispanic,-94.3093188434425,B,103.35284020847861,-127.45323483441189,B,-5.770141553646377,C,33.32094529915836,-141.95700372758444,87.69393631610524,C,C,1
18-25,White,-0.5557717627882841,A,-29.48825423140309,42.15689299570608,D,-180.2733061711751,A,-63.744026155977984,-118.07701513980011,-72.38940109654857,B,E,1
65+,Hispanic,-51.55459660916088,B,-71.83811179531077,37.72329144654735,C,62.463998517610705,A,53.61227829420386,-10.642130087617566,179.453305609014,C,C,1
18-25,Hispanic,47.43030273654683,C,-47.1499578474657,94.07247934418464,C,3.0857650820844604,C,-35.88608221865786,-37.07431415875397,-71.26972261327053,C,E,1
36-50,Other,46.27573925879745,A,0.5805944825823153,-10.82631195845361,B,-68.62231988320431,C,14.202557686912687,155.26562691833462,143.23254003459326,A,A,1
26-35,Hispanic,-94.78102378562737,C,0.44696814948381103,2.481694775172874,D,-158.6025555462686,C,206.41787782123106,23.101735490685545,34.080822746393295,E,B,0
18-25,Black,112.19555075384599,C,33.40489278136568,-85.23675994581484,B,56.20983324186756,B,156.4836937234828,-169.0712310266727,50.88222085598076,B,A,0
26-35,White,-114.97867728047488,E,-30.95388359316661,199.19317369076734,B,-38.07756719083684,E,-107.70366904875894,-120.35880774291388,-42.411047050764864,A,E,1
65+,African American,-47.561685213026294,D,-95.94537734150317,-107.7253303310367,E,-91.8471711151797,C,47.0342453175292,0.4034842829755152,-173.88454309116128,A,A,0
36-50,Hispanic,-11.500420873833484,C,-55.538048365193845,206.13502599732456,E,48.181327698200384,D,77.43521296305728,-121.53038672973122,-191.94977350676152,D,D,0
18-25,African American,-236.9649222005747,B,-45.896796370388785,23.813766633288772,A,28.07478658560165,D,26.238954351003162,-86.66873219607922,127.51239225318317,D,A,1
36-50,African American,123.02861049978051,B,13.437971025949771,25.925254267979952,E,165.2593843509806,C,1.2276316132454015,34.52707621699643,-142.25878361591273,E,D,0
51-65,Black,249.24425547219556,C,23.587323674852072,17.574085300268074,A,54.01177116179618,B,-42.18237878772212,-68.71494682303792,57.33939703204975,C,C,1
36-50,Black,-36.57922753877722,D,-68.71074885615873,-24.08833314858619,E,-6.483506671709025,C,112.01951877147988,-13.694355491426647,-83.24236102862366,B,D,0
65+,African American,75.39394142998,B,111.98644023216897,173.70860687224265,A,77.61459260947223,D,91.90791027640505,196.76176616914836,-0.025177550058921742,A,B,1
26-35,White,122.80376292061015,B,162.9564865939279,-65.75152990350259,E,-106.666358102051,D,68.41411942695878,-39.29237634590435,-44.49278040882377,B,C,1
18-25,Hispanic,-195.91610607292296,A,79.93780847825047,-44.79206120334428,A,93.63977170962518,A,-4.854261700637971,59.66457261101041,-12.913118395314175,A,B,1
51-65,African American,-125.93110349274677,E,147.86735945156454,-61.222941763054926,C,46.20806305645159,D,63.22008530787853,-138.7770557684188,-81.38846526766088,C,A,0
36-50,White,105.73350942135274,D,71.36264672611497,-58.444591870276184,D,-34.632538085230976,E,-196.34397683735753,-73.95415714702128,-76.85944640055364,A,A,0
36-50,Asian,-182.6825799703029,C,39.85399176757479,-21.997131650472078,C,-4.304933961065185,C,-87.22901801897974,-38.7933447629539,-125.34125184459685,A,B,1
51-65,Hispanic,-16.321071813270642,C,24.060208056981445,-40.03086285842404,B,-92.81915537519217,D,123.45638910907064,-60.838448344114404,-251.86761669367738,D,D,0
51-65,African American,-80.08256010259743,D,6.4207182075465035,-90.52735868309551,C,20.473937228521194,D,-183.63052609437108,-51.554421735628864,8.822867508753655,E,B,1
65+,Other,-41.828523991809334,D,60.425655991467366,-1.2716369651334645,A,12.094498275790027,E,-26.329639799460804,-45.508558192531446,-48.63921019038089,A,C,0
18-25,Asian,136.04972025173046,C,-35.54558553185584,-26.996925536519296,C,228.78587256108705,D,-159.6318014608095,56.54293316218166,119.8251277652808,C,A,0
36-50,Black,-123.3850576499504,D,74.72455281267564,157.1703608969135,A,-57.69220427435806,C,36.819678153085825,-220.27473807957233,35.37564010438821,E,A,1
36-50,Hispanic,-13.130630361791443,C,-29.674424534844068,55.656455403216476,E,-118.74916782510621,E,51.11456934919156,94.61774680351307,-182.47059021340118,E,B,1
36-50,Black,74.40722368429408,D,-32.85295031801822,65.58859388659529,C,203.1842179160575,D,93.26317697304668,-6.989129687030903,-14.962993934388713,C,A,1
26-35,Black,-53.51808136012085,E,-179.61511413619795,149.29098076754602,A,-181.4512112926963,A,-66.66903293877105,-162.42700953679133,155.09082064039598,D,D,0
51-65,African American,-82.71797062784331,D,-97.6417595879649,25.138982018565176,B,-17.8435038797575,E,-64.11673074770243,-26.900767730631614,53.80304736514966,E,A,0
18-25,White,-10.199694625516415,D,123.76638550284042,-69.25032349136812,A,17.195604551021916,B,36.97948566052791,-234.32209117756523,-8.524873902702508,B,E,1
65+,African American,46.14517504333449,E,-125.4567730305427,47.67664185491968,B,170.72816628337628,B,133.33833224383028,-5.5435695118766715,-31.38390898401418,A,E,0
65+,Other,-147.58903981341462,A,-27.43469468879439,-62.40082343848927,E,-76.89169640274696,C,-48.385119144999685,-31.620700669436193,-114.90446773916109,B,A,1
26-35,Other,2.343665769735458,E,-145.45089815553243,162.27549206600466,D,-1.7409132012898225,A,72.26129068733201,-68.23323343659041,-49.42061464370063,C,D,1
36-50,African American,28.415511347686014,D,-61.416394913456195,68.17638006662877,D,-181.11977224396944,E,-45.970753492667335,-109.83158628422815,-162.76571407016002,E,A,1
36-50,Other,234.2061535645224,B,-83.22119244567433,-96.54244788961184,C,-45.81326982448109,D,-25.129765176109814,1.0855199693354352,35.7768869710942,C,C,0
26-35,African American,65.34563426106264,E,-90.44062640364913,-6.46980607187971,B,10.47053509064938,A,-60.423535897007326,-44.83084389852966,-4.712727022288461,C,A,1
65+,Asian,-97.64029840214148,C,76.37774004662745,30.79113169564527,C,-127.62401669408445,A,39.49338424119898,-249.8144068574656,1.8959149633269903,B,C,1
18-25,Black,11.598464380550322,E,121.22921230106752,-60.80524116550986,D,-80.521102952824,C,-219.19427808236503,-209.03579438035442,-29.364043696025803,D,E,1
18-25,Black,79.117211930178,B,217.86231799438355,-90.64773285714628,B,-79.41197420910959,A,196.18208810777162,-1.3820510768385668,-72.1332241019395,A,C,0
26-35,Black,9.358873034680897,D,2.2354499449435408,143.93828432087318,C,-7.075282261801941,D,136.85438019144706,179.44723420838562,97.43575133798214,C,D,0
26-35,Other,-66.54961039934408,B,49.54598222895568,-23.812154063126446,B,25.032475532888366,D,112.2931532304509,-112.57714515751398,18.339224742904392,C,B,0
51-65,Hispanic,-135.07779234697966,E,1.9651948322291988,122.77211356927928,A,-223.39338403257432,B,6.170081097469359,-144.687732624379,-61.833949218400384,B,C,1
51-65,Black,-24.140551158855132,A,-178.75530291177216,105.1062328253867,B,1.3475644934601811,C,-101.66947134948504,172.9890492992019,32.623471573916326,E,B,0
26-35,Asian,-74.21260181609844,D,81.77391665161213,-68.53485166968612,C,-17.742197169081138,A,13.312477184178057,37.29958148733521,96.84869155788877,E,D,1
26-35,Asian,153.62298322044524,D,4.199299209646772,-26.688253604212854,D,43.328784497360274,A,141.94668033999773,-12.577774296109279,-126.58235920425953,B,E,1
51-65,Other,39.869713876021166,E,7.895219431219889,60.985955956314754,A,156.8180028243003,A,59.6967309776259,-68.71746412418919,-174.79925187011773,A,D,0
51-65,Asian,38.67301214781065,B,106.21424014472267,-10.778957528150906,C,-183.98070179112005,C,-0.580423017225299,-211.3983191866812,-140.4772460895886,D,E,0
51-65,Hispanic,-1.0868547129682498,C,-23.64002326634889,19.686900481539958,C,-61.74453577037102,D,-77.84135423703027,-106.09855066518486,147.86988173670372,E,E,1
36-50,African American,173.20336583008717,B,9.513777337294737,32.273074410749366,B,-196.02547321712,D,56.10643073400895,93.90786212093386,-17.69590275107824,B,B,0
36-50,Black,-48.482060772084665,E,133.9939276528698,114.28672164288668,E,107.84511160715881,D,55.835781773889295,138.75802587846883,42.74279090617404,E,C,1
18-25,African American,53.74613048735058,C,65.83584336000848,-14.427274592123219,B,-95.60497992951167,E,-205.60150761127284,-226.45262884529146,26.797813121047444,E,D,1
65+,Other,-25.2592424619258,A,-105.71148385461429,-29.356457812351085,A,2.60548687722956,D,-167.95220160339846,-155.552461788905,-162.135049931364,D,B,1
18-25,Asian,153.02420660719932,B,-211.35582952591093,-52.49454595788296,E,-19.523240071307477,D,122.2299220364535,8.791915829972584,-48.06936507998333,A,B,0
26-35,White,49.264630919963345,A,-131.91037467827647,96.6741390011918,E,-136.08058960598132,A,-31.963255300323546,99.21163145242534,-229.40607052438668,D,D,1
36-50,Other,23.764641883931336,B,29.23563036635545,-85.57149116432244,B,31.700305670017865,A,-114.72136246957163,11.743049704505836,-150.13412773792356,B,B,0
26-35,White,-62.173388168930785,A,-20.53037463148162,41.49533863878271,B,-82.73828134095561,D,-24.46372059781651,-99.4690777604672,9.080201836218984,E,D,1
51-65,African American,87.07602352851312,C,5.085087434372011,-28.633293825136064,C,25.807645915715565,B,-144.44163167187853,51.537753576615465,9.605518343019481,D,B,1
51-65,Asian,23.28419232916866,E,3.257976996581171,-134.3905102599389,B,138.73962947728742,D,65.95058396453616,45.55534074230725,115.21987345787352,E,E,0
36-50,Other,70.39162915169028,D,-75.28930328082404,-54.51034461974361,C,-22.172592959690228,E,67.78535804645244,46.11620470951073,78.35114910620379,E,A,1
51-65,Hispanic,-50.57028333110147,B,120.24873729106133,-85.62210351020092,D,145.66053282545738,B,36.23937563087292,-75.67665726385246,-87.50471057560637,C,E,1
51-65,Asian,-3.515697870125482,E,-69.16534383004267,34.36647688717447,C,-90.31358993597318,B,-163.07226600542754,208.93470471121813,80.99135107863442,A,B,1
65+,Other,129.53571706286448,D,54.46251023089492,-152.84801621988598,C,72.7661180236592,B,13.40007187189068,44.806532632282206,-101.95183432261008,B,B,0
36-50,Hispanic,-114.10439040919418,A,-139.22327332581165,135.6717595151526,A,-136.92322347127873,A,-64.80880697338701,-63.263076455695625,171.17725356976484,A,C,0
18-25,Asian,-90.35541146336912,A,-119.17835249116062,1.8638412060399074,D,177.90532541736272,E,-98.7739813319486,174.06867382005154,-89.05527446302484,B,D,0
36-50,African American,70.93176982919633,B,-72.1212821369338,42.06012569776021,B,-113.4216454496491,A,-193.60454022015062,249.53464950980998,20.638703234707954,D,E,0
26-35,White,375.6957304136756,E,-21.802753159066253,97.19121934119481,C,-204.19017996377042,D,69.10357567843884,-53.186094120228546,-161.8099860204713,E,D,1
65+,White,44.09325897477007,B,107.37107779589587,1.0593166739499678,A,-70.68713279515039,B,40.782901697054974,30.96954131408523,203.708030530611,E,D,1
36-50,African American,9.379456184865553,B,66.37309291443825,20.913814627458947,E,-4.182566017598852,D,141.52178223416882,-31.404876553981293,-22.796736706354036,D,B,1
65+,Asian,-162.70612138647112,B,-58.418166320078946,-67.95943043955022,C,30.26006595142893,D,-70.50668840731272,-81.6272960135691,154.55536061805728,C,B,0
51-65,Hispanic,-66.19502648277266,E,104.18430537350936,-40.202601096622736,C,-23.674744890785487,A,-37.47271090635068,65.29548980637682,-44.773041464698906,D,D,0
26-35,Hispanic,7.471861149681051,E,-69.02870368040965,-141.3717011623856,A,95.05500141888086,C,-97.55278707638611,0.3220079343266782,-171.75725720036417,C,B,1
18-25,Asian,-51.33911950045486,D,35.095984098559576,6.896976580917682,A,-22.66896103601544,D,-64.032439890163,-3.7902685744580458,-21.11319933499007,B,D,0
65+,Asian,34.81831862717054,B,146.57756630018076,9.663082179103132,E,69.93495701675745,C,73.07919686501357,9.348568354604744,-163.08153582573595,B,C,1
65+,Hispanic,60.6176531034913,B,69.52254647575161,45.127198105629766,B,-130.28236185206092,D,-67.56655673822344,24.788872590870657,-43.07039634499604,A,C,1
26-35,Black,92.65050897884271,D,-199.4803811326616,48.21369655442263,E,-153.1722785611209,C,56.6549923776536,7.225170016416782,4.737008513639865,C,E,0
26-35,African American,-3.414412245576092,C,-89.79697681975793,155.67442998659337,B,-93.16726637815937,A,-121.89900540016978,-12.633244718884571,5.387826754374944,E,C,1
36-50,Asian,54.38310992839581,B,-136.2277089861762,98.54824761820969,A,65.82478041508625,C,-124.65155550438041,-124.12199866680575,-119.97945463306993,B,D,1
51-65,Black,-17.571216804682273,E,-46.22412527834551,145.40612051986,D,58.26715722570209,A,-10.819518460132546,-41.78538469599618,40.00122685226439,B,B,1
26-35,Hispanic,-75.60441680079136,E,-242.64217045305435,-165.41850583437906,E,-58.370910451429836,C,20.40633454905623,-93.15186101014638,-131.1825930883344,A,C,1
