Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
M,Divorced,C,A,D,-122.46209442108587,D,-179.06753394272062,-54.19482503983798,A,148.78470882726427,B,-10.663650129155581,D,D,138.19368142005715,A,E,-4.1222405807553475,-36.106033915465865,-64.44593202483682,1
M,Single,E,C,A,98.14718296314712,C,-85.47258271991564,-52.813405323994246,C,-17.1331294186015,A,-169.78573822856978,E,E,-79.7395227022178,B,C,-18.13070330300187,207.6607832576384,1.35538973050705,0
Other,Widowed,B,B,D,-72.38662541284903,E,-64.9229103074603,-92.77230579871812,B,-167.72914206682927,B,-49.35693922517775,D,D,17.94119047562093,C,A,290.6513241763627,-121.74082818696019,190.99594398742624,1
Female,Widowed,A,B,B,-189.57932640365925,B,5.086943737231935,-24.626294896888464,C,10.488085126789104,B,-67.09368355787272,B,A,-140.48175225301256,E,C,67.15396977264176,91.13668192006699,66.70315884393723,0
Non-binary,Widowed,D,D,E,50.3938291980556,D,307.72345538078054,-4.119173563388793,E,-137.88539130029739,E,83.45209385759034,D,C,-92.51148174587601,C,C,-27.761936815665166,-126.07432239143786,-113.68770625022353,1
Female,Married,A,E,A,-105.62040699235342,D,-132.22784154606825,43.32532970060422,B,-20.34732201499902,C,168.34913530119542,C,D,143.45077367151043,D,D,27.382206355998086,77.78647100387097,-60.51563836699286,0
Female,Divorced,D,D,E,37.819925953468484,A,-34.633968277660955,198.00351985586965,E,60.5235615300575,A,-86.22121476583013,A,A,-184.90719725129998,D,C,0.895861752632239,196.25738432148023,21.68417765776996,0
Non-binary,Single,D,D,D,-133.09458875996177,E,-163.36798998526524,0.7601691620812601,A,15.606920814330238,D,25.57763758398729,E,B,9.308723694358875,E,D,-122.8353149960343,81.25917238668043,153.5618062732998,1
M,Divorced,D,E,C,-57.696502063815444,A,146.71754295251438,68.9481335452086,B,-71.211256781903,D,-142.41379509353348,A,C,53.72585215789304,A,A,-150.74014761771838,-235.0957305519366,67.59984845366577,1
Non-binary,Widowed,A,E,E,-55.16047957203959,B,-34.967323336920394,-67.79876523662261,B,107.99600392858595,E,-121.63378239773787,D,C,30.737994191996993,A,E,53.59602408797103,62.683354594731064,-100.47548629791972,0
Other,Divorced,B,D,C,40.14318632750983,D,-28.272291508984317,-97.53930043997589,C,12.649521916965414,B,34.46360724817764,A,E,-149.47129511414968,C,B,63.86357078128631,14.546880019551972,54.14590356592082,1
M,Married,E,B,E,56.26347745726774,B,-12.46238866213514,-33.96606295301428,C,116.34942550459179,E,16.274518017552165,B,E,-205.8231521509939,D,B,24.982885987001822,20.98795844292794,-22.167418243691756,1
M,Widowed,E,B,D,-8.895717296618814,B,-60.46251503381876,-11.404859926348681,E,-187.6335936332784,A,2.907623704666169,A,D,85.91198702778952,B,A,-156.92643297325196,39.33629601052082,22.180910686440704,1
Non-binary,Widowed,D,C,D,-75.19632810405035,D,-6.538967881367672,107.40748442647565,C,-83.55678863623864,B,47.08448323302957,A,A,-28.976312026182864,B,E,-50.093541271941476,23.06296393801968,132.43969008993605,0
F,Single,D,B,C,32.224638877795975,B,-86.2209600852338,-6.504564410482458,B,-121.72990425049423,E,-44.06033590253489,D,D,-46.2743096288161,B,B,-153.28426284510326,-54.853831419998656,-56.83664663602834,1
Female,Widowed,D,E,D,58.79126865065114,D,67.73890254226154,-82.30722393054886,A,-51.1553549537979,E,-156.55092142281921,B,A,107.23530884633756,A,E,-59.75518666743779,0.38038641381574284,-16.371121975208627,0
Non-binary,Divorced,C,E,A,42.737901753302395,E,34.13407328963935,54.83294072408095,D,38.760449538765165,E,-28.249207921219217,B,E,54.761144437541795,C,E,-53.53593135220412,-173.53104331371372,-157.60654209070293,0
Other,Married,B,A,C,186.0808094428217,E,31.616403223930906,-64.34461101155357,D,0.94568163864565,B,-149.15596566810788,B,E,-84.25411151039238,A,A,15.197303569087376,-194.3251630995909,-25.50943941433993,0
Female,Widowed,E,B,C,-57.04961301471868,E,80.42166499716123,-72.04568059004716,D,-7.782684317629357,E,-0.33353740634598605,C,C,174.47869091523006,A,B,67.49910193277185,250.78369425686645,-49.61558749135648,1
F,Married,D,C,D,-0.90468577962621,E,-108.34855896707107,80.46221588373893,B,41.71712161464834,C,-103.54160382592346,D,E,99.31270736718399,D,C,-45.56277281702453,-27.127985328664273,-43.06378282221871,1
Male,Widowed,D,A,E,133.43128834564882,B,-59.73970315857963,-0.5496287394939631,E,-8.60049794231187,E,29.96082514904043,B,E,36.0903168510292,B,E,56.08993197026629,-159.76645549644456,-24.41908910178101,1
Male,Married,D,B,B,96.2487126995803,C,-222.27165416260308,73.82580190304537,B,148.74442387276935,E,55.29021757567415,C,D,-63.89469603532682,B,E,96.57355334253415,74.68116977739892,-130.86923238003328,1
Non-binary,Widowed,D,E,A,-76.98797703090892,B,-19.679613928993128,-16.451399650435043,A,22.27891159116809,A,34.38889952510174,E,C,-56.547448418303205,C,B,185.7501547400824,34.65272136558576,-56.9587748379504,0
M,Single,E,A,D,-44.92866959037689,C,22.46479124649947,-120.30585582442323,E,-109.3705660943583,E,-32.570321509665426,C,C,165.97919544247895,E,D,82.29085372848492,135.1035359166336,-109.33102019694236,0
Male,Divorced,E,A,B,-55.48967827267415,E,-24.37484223287144,22.156077445784057,C,21.444926866472752,D,57.0115343420248,D,E,28.585654174293246,E,A,-61.09710665957087,-168.17377554720204,-131.7349133671946,1
Male,Widowed,B,D,E,-103.18216345977365,E,54.81502998389692,120.98332077959367,A,84.30423051030299,A,-18.337384155198844,E,D,11.59699372064692,A,C,62.937826920390336,89.09781555610601,142.58876052808702,0
Non-binary,Married,A,B,B,-55.46417784335706,A,29.719216171880404,-79.508126073482,D,105.98393470708827,A,-198.4738243758871,E,E,153.0871028655125,A,D,31.757023202149448,-7.7841584133862165,70.9908537399196,1
Other,Single,E,B,D,-22.68166315820677,E,-101.23433876497006,-77.27678572878105,C,20.92153867735005,C,107.01212957064065,D,B,111.44235191558892,E,E,25.238266491676658,-49.017945812146344,-5.086279544426122,1
Male,Divorced,E,E,E,-35.444864748356395,B,117.9537858115877,-41.66449443166352,B,-106.4005185850444,E,72.72326012771735,E,C,122.2646229906815,B,C,-76.03204036255879,97.65302352510912,-21.557831257612953,0
Other,Widowed,D,D,D,-49.93613907663047,C,100.09680636401445,-125.99648216652494,D,-58.29745737452675,A,-98.25427029364853,B,C,-186.04120622999255,A,A,159.89108247341827,-51.439000434375245,-38.645695005599464,0
Other,Widowed,D,A,A,-48.10930234335896,D,-29.091073428104664,-51.79691807726808,D,8.815475099786722,D,30.6268562936478,A,D,-23.505491515288288,B,B,15.626235217869567,140.2247530522666,164.84106512367737,1
F,Widowed,D,E,B,29.876850365901834,C,-110.85551974805948,-44.885347150248094,B,101.37717744581396,E,234.82793419707653,D,C,-194.27090759898093,A,E,130.11555281367544,155.84808006322962,-260.5847053247516,1
Other,Divorced,C,A,D,-94.47557706113918,D,12.796712381430833,-24.272270944204447,A,-213.64546374303154,C,38.95275341529521,E,A,44.41371286017194,E,B,-247.0239580978048,1.1512102913614053,171.65249640518948,1
Non-binary,Widowed,C,B,D,23.339056270767557,D,43.47024277631284,-66.83236270438638,D,6.073780944139994,D,66.03966641838129,B,E,206.08492335829868,C,D,113.74024772114555,21.220139155706885,-65.97345650432457,0
M,Single,E,C,D,-78.54628577335328,D,137.15647123299948,-43.856517787218955,D,-82.00299158970894,A,-70.72624576880385,D,C,74.38385805546534,E,C,94.87984524515588,-17.64479115533777,-28.999816633468097,0
M,Married,D,E,A,-136.68136117841283,E,145.47463218270778,-81.48110716420304,B,-206.29263208185532,D,157.84877635501354,D,A,-60.2149311812618,D,A,-133.2977147129895,-97.12679449236751,-30.812732389665136,0
Male,Divorced,A,D,C,-2.397645876542485,D,-79.14036461087044,54.08518843962845,A,-75.03555573509402,C,87.43432490721669,C,D,-31.452348124370772,E,B,-17.846610052159654,-70.18739521056612,97.52849724840453,1
Non-binary,Married,D,D,C,190.8162556218565,A,77.04915904014841,-74.19622815236619,E,-131.7702478925728,D,0.8873394565985342,A,A,-189.40907307001441,A,C,-50.0641486442551,-40.95091033471071,139.892776418257,1
Male,Widowed,B,C,B,13.43476226336599,D,-146.47429884621343,-6.765300090042879,B,-267.40358916183703,E,-101.5873165487712,A,B,179.95478113286893,A,B,36.23527257542571,77.00511174894318,-36.65072793467519,0
Female,Widowed,A,C,C,-188.48282535116252,B,21.925250177317274,18.357152652988677,E,-134.9256295810713,A,-352.51011379995794,D,B,46.06980607157313,D,C,210.54611088996506,-150.5260204987869,47.46993328222133,1
Female,Married,B,C,C,82.78972800506067,C,-91.28578637707609,79.53519400033593,E,101.77311743881768,B,265.95541186029396,E,C,40.401798232233304,C,C,-134.42766259173453,116.18908402785546,-135.57135693327746,1
Non-binary,Widowed,C,E,A,172.85924339346732,C,-12.730121626378072,-61.18878478206447,A,55.36945895510003,D,-24.17624174301537,C,A,-44.21517884430135,B,D,79.31785811560292,-118.15714605789103,-19.35797166700757,0
Other,Married,D,C,A,33.150503650925586,E,73.01047420862011,74.99415282029919,B,-321.5002607540555,E,120.83366582279189,E,D,-9.673964017208956,E,A,-44.438182372666226,-90.81543228353775,-138.40428687558105,1
Female,Single,A,B,D,-10.506816702291264,A,59.15088219661826,34.20297449693903,D,63.53202214436971,A,141.02771642223368,E,A,28.777276723619245,E,D,67.0302797172188,162.25096386809153,4.9800493769604275,1
M,Divorced,A,A,B,93.91146637339881,B,-273.2606867209449,157.71280611192378,A,175.73215278182374,D,-84.2562118231874,C,A,129.68528322805315,D,E,89.01099006590972,-35.948157288070334,-201.4802786700398,1
Male,Single,D,D,A,-15.98107928729171,B,-0.47838696023871935,19.809183670448167,D,54.92837497486954,A,-99.12993899570122,A,A,133.02456999489925,B,E,-54.92043811752069,-13.124060802801086,-190.35895681109182,1
M,Single,C,C,E,4.143555191281253,B,175.19653073591707,134.6211520609909,B,-48.84909649690699,B,182.88174371552628,E,D,-9.786874106268018,B,C,80.30440840235164,25.701211278781845,-68.23183623943491,1
Other,Divorced,C,B,C,10.801323427877685,D,67.31895745773232,-167.58205151005646,E,85.78639942057343,D,17.07971586523834,B,C,-29.664264352208985,E,C,-38.71205453423322,47.212185531330036,-193.66737416007985,0
Female,Married,C,A,E,-26.73484352984172,C,-27.094827757756708,94.23177815462977,B,20.261978407124843,A,67.49440401992686,C,C,92.23483778732748,E,B,-118.66542678296379,-108.17745072485268,-132.00483775584914,1
Non-binary,Widowed,C,E,A,-44.03638055298021,A,101.08346797682894,-30.415370561829526,C,-23.579098529745092,A,200.31808325829118,A,A,-70.6838227444958,B,E,95.40596978549543,-129.82694536305868,-189.20096655603746,1
F,Single,C,E,C,-102.14585386632793,D,-88.68405863808752,82.10806153360154,D,93.1286451645891,A,41.33790883817141,D,E,-21.98205199401891,E,D,18.741938191925172,34.0791735612212,-35.48267275900564,1
Non-binary,Divorced,D,C,C,23.27211031591763,E,43.314195429821794,-112.64160213397922,B,168.23961409206186,E,-147.36611493307345,A,E,-157.77650519686273,D,D,57.41894277100553,0.5134096433540292,130.80821096878887,1
Female,Single,B,E,D,-110.3975249953195,D,-28.03059496244538,153.2234357555653,A,-104.13396794905923,D,-104.61614136936639,B,D,147.17415211284782,C,C,141.33680061999965,-142.72717664052723,-137.01797275775996,0
M,Widowed,A,C,C,-33.370572675301474,D,144.98842626766861,-36.58892404303229,A,-58.65576147055863,A,28.87950689602145,C,C,-101.17825651374048,A,D,-26.202509254031053,-152.35790267847955,-152.47809377879864,1
Other,Single,B,D,B,-210.96035478438807,C,-97.29875814259914,-10.035598810967372,E,-36.92325365835444,D,-178.65204146163637,C,A,-267.2742109478078,D,D,-165.434102067867,65.5876078229375,105.63749325137695,1
F,Married,D,B,A,-143.89876507519938,D,-21.28991763358138,-22.555472112423853,D,-180.68926565544803,E,-21.65266305792305,D,B,130.34066173382038,C,E,157.39155399966907,0.13395294002921374,90.60070509842161,0
Female,Married,B,C,E,170.03853483301123,A,-101.38595789347511,-131.37910542213268,E,41.9162731139099,B,-139.45475838114797,C,D,-160.43036498042002,E,D,-104.93270177022774,-61.87743859982079,68.79463031233122,0
M,Widowed,D,C,B,-119.52286910314629,B,44.37110259324486,-34.38607196607409,C,210.73922315600672,D,-76.32401253876724,B,E,138.6258680697771,D,D,74.76771556790408,104.19238462376063,104.51486438552007,0
M,Single,C,B,D,149.2394916959723,D,18.47674878268476,31.16424571514046,B,228.55228716191823,D,-14.549392840438205,C,B,79.83288494004694,C,C,-93.95779178326168,-126.90035168917306,-100.96006614470159,0
Other,Married,C,A,D,78.52528415174822,C,-17.619895469584815,128.5506197075315,D,-6.80771573366812,A,21.780538672121637,E,E,53.43847673036643,D,A,-61.60009377756251,160.3079842393783,123.04768088335724,0
Female,Single,A,C,D,58.251679262017085,D,39.53234066796146,19.02075392852442,E,-182.6291062971359,E,-123.83813301601249,D,D,152.96109478781543,A,B,-33.189794284911876,103.03856120476532,44.82365573273788,1
Non-binary,Single,D,D,C,-70.7801354261796,A,163.1211433323008,-107.99799043488439,E,225.72239363320853,E,-32.503454597193105,D,C,-53.88450941058684,D,C,113.96159320229803,-126.59514794706371,159.5273824559386,0
Female,Divorced,D,E,E,-90.24557481829748,B,-45.119488988876014,-25.905366382056368,B,-25.50338250054906,A,98.41795522122358,D,B,-173.73814680645634,C,B,-97.54876931436269,-28.931198188540584,-226.63417740275068,0
Non-binary,Divorced,A,B,A,258.62154259000715,D,-86.39844118599753,166.91268835118944,D,17.015187893826813,D,84.76625342941186,C,C,107.02212888905397,D,D,-132.17185825738594,-63.38731095918278,-4.813471802898666,0
Female,Divorced,B,B,A,53.81356113786215,D,-85.30834206377489,3.724700175844928,C,1.9096627258735768,A,-89.32532507155805,D,C,6.86245389707138,E,D,43.81184089351501,19.129847989880805,51.8006840203663,1
Other,Divorced,E,D,D,32.43050145946039,D,-51.1998416475417,-56.82922315287424,A,71.76883952888124,B,-47.23496231473575,A,B,-68.67876130946038,C,E,104.7439331606689,-44.13455822113011,-79.90376606156036,0
M,Divorced,B,D,E,-67.22383324235635,C,101.1632897033172,-144.60281868776215,E,-112.09871057364931,E,-116.96649657614242,A,A,94.87692155009198,E,C,-131.0927918689141,-85.69743637138613,103.42335574764489,1
Male,Widowed,A,A,D,59.46840746847427,E,-147.44353077302634,41.031965567044146,D,-14.107815484139119,A,-301.706380950483,D,C,-15.215125704301066,C,A,30.268231874490585,-6.008250042643593,76.39002690194714,1
M,Divorced,E,C,A,-133.86334683407676,B,42.81093680622134,43.981778930839674,B,-35.065021352927914,D,149.44981386274083,A,E,-32.42770839019505,D,E,87.74140143226937,143.9703631429103,-28.185141327398185,0
M,Single,A,E,D,60.087279032605544,B,55.54466713483133,-140.02496783429473,D,-58.46308464476502,E,-4.5710643605435415,D,E,34.232651021567854,D,A,-37.86707113710699,-132.59689478769735,17.16716524400607,1
M,Married,E,E,D,100.8411468881308,E,-130.80875193720453,164.41346030939266,C,-118.93608617391487,A,94.38859560608594,C,A,-17.19730452352596,E,E,-140.15111592182564,59.45559078161467,-89.71430149656922,0
Non-binary,Divorced,C,B,E,-13.454623081011619,C,-29.324987918964656,-136.94780550236004,D,142.60914092997487,B,-0.7115672166487169,B,C,49.83526346005225,C,D,62.7657577170726,-125.99275980936912,-152.37643510404027,1
Other,Widowed,D,E,D,-14.65862092369263,A,2.3697239736718894,-174.86281069939847,B,-181.2687482110411,C,85.60300387080837,E,B,-80.07874088047836,A,B,48.41516096436196,8.65751407134862,72.19577683346093,1
Other,Widowed,C,C,E,-105.29873234694371,C,56.38506327543351,-11.442385249696468,D,-140.16994509087473,C,22.967805105033342,E,C,35.12911130403565,A,B,34.27070465403618,105.37281759278676,-6.279028809501258,1
M,Married,B,D,A,0.8179786572843369,D,-134.79999257626383,-128.23599709832052,B,-19.708797937648896,D,168.99361070961547,C,D,-14.762263119185684,D,E,-8.345942360542251,-142.7632922969253,-59.59324761050148,1
Female,Widowed,D,D,A,43.389059881490546,D,21.253445206863226,-74.36720301632319,D,-262.8149703413999,C,80.74006425507899,C,E,45.74796704162985,B,E,53.3024992893772,25.5046283789985,-164.258526183382,1
M,Single,B,A,D,-114.27011001738565,C,-1.1841935547075628,102.52875731504653,C,119.60402326150597,A,-110.68726261198734,C,A,20.041525203611215,E,A,-254.80727980709733,-1.2923182134831859,38.59058028525915,0
Other,Married,A,B,E,30.906811793542822,B,67.9436376228099,83.30959323230654,A,126.12481937681991,B,-141.4600598378549,C,A,-2.911402218310287,B,A,0.2599268141504139,137.89220895028413,-12.586774819334098,1
M,Married,D,E,C,-134.12266972125423,C,-123.8288743891866,203.21832252316577,B,59.65885405538641,E,-30.321521614135833,E,B,127.80172295757602,A,D,28.614278572418733,5.813205235388316,-173.61146910204158,1
Non-binary,Single,D,C,B,-19.432239260193306,B,98.94434065689984,37.04647651493451,C,212.26696223736622,D,23.61345193356191,E,D,160.10944426600813,A,B,-45.422481496407705,35.24939057840303,196.97654249158603,1
Male,Married,A,C,D,33.54838577583238,B,93.11550574833882,36.225045500676956,A,-160.3598313333514,A,-16.65129468462958,D,A,126.04684477645749,E,C,65.03802434843337,-7.640005933655939,5.078847241930805,0
Male,Widowed,D,E,A,15.395897674405182,A,-95.24907803857533,61.27497125114157,D,-167.42220108740733,D,-2.4868682671549176,D,C,-92.99298464898365,A,B,-230.10488563328474,-109.85131472225478,-108.00506658872109,0
M,Divorced,B,E,D,10.944131879299192,E,199.6448018792514,48.17778465545132,B,-3.1239871446092127,B,75.48014941524998,C,E,-54.57071216716556,D,C,-36.76051643493841,-27.497820094150132,-15.180767414293756,1
Other,Widowed,C,A,A,82.30142116666337,A,11.4201229111558,116.43799466971532,E,58.478006211756714,B,-154.3918880918764,E,E,33.24624535212452,A,E,-19.328635497920434,119.57995781957058,123.8641382758701,1
M,Widowed,E,E,E,-5.207971469276332,C,96.36477837546218,-47.045188146929625,C,-20.734229465946335,E,-121.38552551916175,D,C,47.97335541095733,B,B,51.01658274016428,56.29016510193403,-42.52028293795313,1
F,Widowed,E,D,B,161.7392054033278,A,51.94171807285901,64.18875743934395,D,143.70197830958423,E,173.75630926753539,E,B,-51.629291955165776,A,E,-50.92769838483699,-98.45622568776335,-170.72794940787344,1
Male,Divorced,E,C,E,-113.01437760589499,A,-2.590127915551963,-66.60487642463612,B,81.71909583148924,A,-5.881993575672885,E,B,116.68739653020326,A,B,48.56548428062011,17.743969603350237,54.4269642472726,0
Other,Divorced,D,B,B,82.27650971901357,D,-29.8693987090273,-141.94023960391124,A,111.4655477023132,C,36.824105238871425,D,A,-72.81809712721949,B,B,29.99199338591484,10.467987614194872,70.23391211052655,0
