marital_status,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Married,Non-binary,26-35,20.36322917579976,A,173.87644456583305,D,C,27.04615222246929,-118.4261773258898,1
Divorced,Other,65+,142.04225529932248,A,-134.67275853938756,A,B,139.7912232778875,-2.257634361008541,1
Widowed,Other,36-50,7.037110716039355,A,-58.10911043125745,D,C,43.3228685168341,172.29624448225042,0
Divorced,Other,36-50,82.11442939583556,B,-87.05319253005845,B,C,130.07209784315233,37.05651409805611,1
Married,Female,26-35,-195.91069247130656,B,-135.37529615737148,E,D,139.83875008085488,92.94833061837964,0
Widowed,Female,65+,1.8579721787356003,C,240.18505197150012,E,A,-147.6590836554991,0.5435651704890433,0
Single,Other,26-35,28.465939163759522,B,8.56438288439268,B,A,77.33657516962579,-63.20623545123727,1
Divorced,F,51-65,-32.657306583948,B,183.18194252346683,C,B,-13.026869168757942,-38.25270080713917,0
Married,M,36-50,-55.98887797979858,D,-3.8470160051293965,D,E,8.494280883847724,102.80066723014151,0
Widowed,Non-binary,26-35,178.86290538860075,A,112.77429665944825,D,A,-106.99028877503001,-131.7315781448627,1
Married,F,65+,44.090185083771146,B,75.06096928546934,B,D,-109.70736462210206,-71.55380466292567,1
Widowed,Female,26-35,-3.182882653177387,C,170.9565080437213,B,A,234.91319389122035,98.87679952957973,1
Widowed,Male,18-25,27.83950247084822,D,-39.907118897936265,E,B,53.32842281003124,-43.44498204954468,1
Single,Female,36-50,-1.0849009203004263,E,28.40196792200029,C,B,-94.13385199884435,26.450140717933916,1
Married,Male,18-25,-156.93612011707302,A,-58.269134261595134,C,E,-104.49066026530325,11.265145221563605,1
Divorced,F,26-35,16.272218612013074,E,-48.637656242777496,E,B,58.32828817828809,-19.23154943051009,1
Divorced,Female,51-65,-50.30155016991472,B,-3.529504604433257,C,B,51.070811739502666,-13.232499396729672,1
Single,M,65+,-154.86638479829907,E,-56.21424288831215,B,C,-5.628524275352975,-216.5549553628488,1
Married,Female,18-25,-134.11969692736085,E,-115.5870577806647,C,C,95.56020283019552,102.92632534065493,1
Married,Non-binary,18-25,-74.03663028236525,E,-74.78328535038291,A,A,90.75542839539624,-51.540411918503125,1
Widowed,M,26-35,123.13590278062796,B,-116.57812710313509,B,D,220.60072791313124,67.532763785573,0
Widowed,Other,26-35,-106.1000165987175,A,87.7097474455951,C,A,-32.35118651873647,-81.776990962163,0
Married,Other,18-25,-73.29567350414302,A,72.44157500679887,D,C,-157.0003384820587,-44.18821012069028,0
Married,Other,18-25,-30.26894187027916,B,-19.154907927078256,D,B,41.22571903898995,-155.97493431266554,0
Widowed,F,36-50,-16.954282022335114,D,-49.632291263657216,B,C,34.49238055249685,-109.07073946096301,1
Divorced,F,18-25,193.42503703029047,B,-68.92855406020227,B,D,80.17223862438128,87.84728265941467,0
Married,Male,51-65,85.41270668454884,B,99.8824264210348,B,E,84.74168272434486,115.90371829080146,1
Married,Other,51-65,-43.576395008009385,B,-81.06727002684092,D,B,99.46288258530733,-50.02729693560654,0
Single,Female,65+,26.696671947730106,D,-116.36808123070975,D,B,-38.81346999826302,65.49728679968725,1
Divorced,Non-binary,51-65,168.90375001863615,E,-61.81491709667621,B,C,-5.595274363453793,82.73050792832862,0
Married,Other,65+,149.71023371561435,E,-109.32852240951479,C,C,36.61083644038999,-51.76863503727084,0
Married,Female,18-25,162.69754945488282,C,97.82807519203921,A,C,20.28799158136175,22.453698732226286,0
Married,M,26-35,1.2906630423586587,B,-97.66771225463778,C,A,112.13023707345691,-83.8865329709765,1
Single,F,18-25,40.253645587982994,B,62.21254763122725,C,E,120.58561419771556,3.563724929114307,1
Widowed,F,65+,19.792984832701528,D,197.04424052429457,C,B,35.77254536417136,-96.59015277561626,1
Married,Female,51-65,65.80204657825041,A,103.70326528643699,A,A,16.465193198049924,212.4288964056988,0
Married,M,65+,-133.76847359360698,D,9.93008169224661,B,E,-141.44832858787203,62.39161458153952,0
Single,Non-binary,51-65,-85.1747824513499,B,28.901395273559054,B,D,139.9398094658041,8.506527301527697,0
Widowed,F,51-65,-91.35349472898625,B,-7.976494462676651,A,B,39.67220939930349,43.910011112061866,1
Married,Female,51-65,-105.92407089057114,E,-35.905224427450634,D,A,-135.22269258502828,-61.45950639272032,1
Single,Male,65+,71.41825831732619,E,-17.043567072631944,E,D,54.42710837879963,-29.323385052079313,0
Single,F,18-25,-56.46806603033924,A,44.92098641657593,D,D,-34.95725423503444,125.03541520654962,1
Divorced,Female,65+,56.64415204147214,B,-94.38994030794264,C,A,194.15617468755022,22.848829239794803,0
Married,M,36-50,93.29319437764511,D,-95.33974617192415,A,E,67.09246784628208,-58.85659697093503,1
Widowed,M,36-50,-32.02452772250991,D,-161.5752729838049,B,A,-98.611431967634,92.80504347039039,1
Single,M,26-35,86.11894538428388,D,162.08726084091518,E,C,7.238097598904243,-50.03518334319808,1
Single,Male,51-65,-20.7671534672427,A,47.228808595771035,D,E,56.44731570927336,-46.86883739905385,1
Single,Female,36-50,98.91804757791343,E,-144.41930809935693,A,E,-23.201770791890038,199.17813650780136,0
Single,M,26-35,-39.89483465958293,E,71.05677045213861,B,E,-23.453854612475304,-26.615729129061737,0
Single,Female,18-25,132.35472868002947,B,-84.903222322706,D,C,-118.20547465464088,36.48779945889608,0
Married,Non-binary,36-50,51.70287218864439,E,-9.854198030188655,C,D,-24.316151203036085,-124.8105391870326,1
Widowed,F,18-25,-34.73025183445599,D,-55.30868305831851,A,E,-49.939857873514256,74.96356029685238,1
Widowed,Non-binary,36-50,72.7946247878878,B,64.11440096237692,C,D,92.49202196165768,81.78550784109406,1
Single,F,26-35,-174.87429669940224,E,-3.568577565618579,C,E,-61.12534464171594,-57.893580882056916,0
Single,M,51-65,29.810287852507876,C,-73.1038817598434,E,C,-182.45521658521224,-158.2090285283207,0
Divorced,F,51-65,-68.32559255541155,B,-85.9947521739486,C,A,40.56877434781169,-34.14894081236589,1
Widowed,F,65+,-136.89827701061932,B,-218.82026929422,C,E,106.4739398569712,-210.9160279372713,1
Single,Female,26-35,-108.70248790805046,B,-145.56741768628862,B,B,45.16163839168283,-68.05015593558372,1
Married,F,51-65,-57.87733951002794,A,34.654397698045585,D,C,242.77913214372217,-55.83536289962938,0
Widowed,F,51-65,130.5814768239528,D,-169.62856546659276,A,C,192.6967924831388,10.853036077199175,1
Widowed,Male,65+,-135.8346938081872,B,-268.3242112946533,E,D,-97.4564045594871,-53.31308345878578,1
Divorced,Female,65+,-131.47149302268127,A,50.57671655733699,B,A,-44.24235173503753,244.38218656414642,0
Widowed,F,65+,141.51440439068725,E,-18.40346446834154,B,E,3.202465125922622,-83.56235043322935,1
Widowed,Male,65+,-140.5930739338488,D,11.390987727430462,B,D,124.40042240805877,-23.635485257090444,1
Single,Other,18-25,28.693248317888465,D,-10.434364611054411,C,C,-40.20789139194423,113.94787701329614,1
Single,F,26-35,150.8424370438611,B,89.38285172426839,C,B,125.48569871495336,-2.1028372542453115,0
Widowed,Non-binary,18-25,28.08518089095867,C,-7.390798126810788,C,E,-90.9675715004306,-10.451951955648713,0
Single,Male,65+,-163.24198168711993,A,-2.2169834740908483,C,D,54.36047637597494,-84.58364700762861,0
Single,Female,65+,44.90479472931172,C,-78.51647155927317,D,C,128.78398868003856,19.830208395507846,1
Widowed,Non-binary,51-65,75.90853824498193,D,-87.7917903992768,E,C,-70.75671466961067,-69.9610681396356,0
Married,Female,51-65,36.90766859557779,D,-48.78850241423052,C,A,4.303471491254936,15.125339457912043,0
Widowed,F,65+,31.965669978301882,E,43.00070462085875,D,E,93.42506209479679,73.5553238855742,1
Divorced,F,26-35,-54.959711436824364,D,7.397729139023141,E,D,25.81491641252599,-96.88294208194984,1
Married,M,18-25,33.51329868182164,C,55.852264009837405,E,B,94.09970481205238,-38.28092400012574,1
Divorced,Female,65+,70.50042913054536,C,-47.858660758190055,B,B,16.52126348857863,-1.4255693923774948,1
Widowed,Non-binary,36-50,-29.94235950165343,B,-172.14494193096576,E,A,104.41283795543008,34.18321367546231,1
Widowed,Female,26-35,-21.177856329360473,D,66.2209204608445,A,C,72.77706901180984,62.257184418065,1
Widowed,Other,18-25,-65.6052000327576,C,-207.93858737312146,C,E,-15.73576811922131,-93.44747992722407,1
Single,F,65+,3.491096704859241,B,231.41617248641347,A,D,-160.35363840387419,52.97453497639045,1
Widowed,F,65+,28.425012099082302,E,65.5871754878426,C,B,-44.29616794682267,76.55538341407298,0
Married,Other,18-25,-149.69768108840105,D,9.614818793800072,D,E,25.88975514936441,-67.17954307664769,0
Single,Female,65+,-0.8572998995769533,D,-123.6542893422878,C,E,47.6166054576798,16.655321361775762,1
Divorced,Non-binary,26-35,-57.9376555830726,B,-33.13352551244312,D,C,90.85708664063972,-72.53349870528525,1
Widowed,M,18-25,1.913391226803803,E,-58.566833026846524,A,E,38.209999694785324,-74.25754942431458,1
Married,Male,36-50,-76.57456996016923,A,-35.31614948214899,A,A,-76.27067512967199,-3.132140533201283,1
Single,M,36-50,20.57994682898398,C,-126.9109714388295,D,E,26.442762929581242,-27.277347602845392,0
Divorced,Female,36-50,57.94956249317762,B,111.05458283626098,E,D,-159.78519139227376,127.77503745652818,1
Widowed,Other,51-65,-43.19254136303199,C,132.1532404462254,B,D,-1.1450016894293098,-29.335122084773406,1
Divorced,F,51-65,36.248640096403925,C,96.78485233198778,C,D,86.74613624970206,-104.22037785996581,0
Widowed,Male,26-35,0.15906872846045772,B,-120.5030040611906,A,B,-67.86143618111245,16.224368607108726,0
Widowed,F,65+,44.97103862747993,C,-1.1406182085497396,C,B,18.764594967640544,-149.6989813703855,1
Single,F,26-35,-121.63172085336325,D,-37.30834521131407,A,E,49.690529383503815,34.501608710927826,0
Married,Male,18-25,-79.2892575619958,D,121.06667315598318,D,E,201.54201750183537,-86.16778582211995,1
Married,Non-binary,26-35,-41.99959372006898,C,-148.91502515945126,A,C,35.6853438491022,39.102160528990936,0
Divorced,F,65+,64.25036487125905,D,16.34080889498457,B,B,38.045452819604456,-7.860283101096427,1
Married,Other,36-50,1.8593960450383493,E,-56.239251668156086,E,A,-81.360651360354,-33.91110619466172,0
Single,F,26-35,-37.62369901425753,C,-35.92437321979917,D,D,105.78452179697241,-73.32633067945473,1
Single,Female,26-35,-21.06228652595724,D,-47.596611068535374,D,D,49.21987954708712,106.23343278599631,1
Divorced,F,51-65,136.66543374494006,D,-40.22173430932645,C,C,-85.5479134690513,138.4033732247861,0
Widowed,Female,65+,-29.947483525142378,B,188.8000977547406,A,C,54.785204138994494,-48.53298410629561,0
Divorced,F,65+,48.31936020675582,B,125.83160990412927,C,B,48.641829886118195,-82.45297994158422,1
Divorced,F,18-25,62.80923534439301,E,-1.5779421119464447,E,B,37.6452442592272,80.7003796995704,0
Divorced,Non-binary,65+,54.626992628777174,D,64.91930211820177,C,B,-42.64874370442155,-27.13080812457965,1
Single,Non-binary,36-50,-36.832309537562466,A,12.135409004348316,C,B,131.31567234998266,251.52852414826364,1
Married,Other,18-25,14.706586841243062,C,-13.754302001057992,A,A,13.842724508163428,-0.22321158176468203,0
Married,F,36-50,-30.24739491769412,A,-263.11755871061854,D,B,-83.87066904647405,-93.57065287799841,0
Single,M,51-65,57.20205028947585,B,-51.13787855526366,E,D,-85.28041017676729,-110.46925485627901,1
Single,M,18-25,4.868460296144473,D,126.19804251095618,E,C,32.54661410832392,55.69884598953764,0
Widowed,M,65+,-137.0421596530425,A,-20.283076364929283,C,D,-61.24097471464258,-124.17629316029416,1
Single,Female,65+,115.32651664185896,C,-111.22182166040315,E,D,57.310553460864746,91.1095898323817,1
Single,Non-binary,65+,-253.60759023963638,D,45.782967598374285,E,C,19.84822046824139,-67.30894558034281,1
Widowed,M,26-35,-123.91008840756687,B,-67.94386376299728,B,B,-20.124701465171878,45.15925316805507,0
Married,M,51-65,27.02410634185438,B,114.66499780505212,E,D,38.685533027943656,7.843072044003552,1
Widowed,Other,65+,-95.94340352741607,C,131.54999303438584,E,D,-201.49210242374204,146.90789175220002,1
Divorced,Female,36-50,124.70771592872933,C,129.51124424552873,E,E,90.37316923655479,-62.80947740828612,0
Divorced,F,26-35,-21.380383622173103,C,244.46236214893727,E,C,93.21952972312305,-2.532529973879574,1
Widowed,M,18-25,141.48000010868785,A,84.9754744516479,C,A,5.733433017933417,-31.04146834195667,1
Single,Female,18-25,-40.462531826929585,C,-183.0573336261232,A,D,243.84772028024838,-11.737953395995035,0
Widowed,Male,26-35,-108.71309271410475,A,-77.77703598790603,A,C,-7.719647142295805,239.88441269414923,1
Single,Female,18-25,-41.84988688605569,E,12.66324741116322,A,E,25.354511282387254,-1.6467401882426809,0
Divorced,M,51-65,-131.651427742878,E,103.86358924586581,E,D,-83.95365864876794,46.29235163123545,1
Single,Non-binary,36-50,-136.5126384925874,B,218.13755519741753,B,A,90.00877041873888,87.2984780672411,1
Divorced,Female,51-65,53.6542525141722,A,72.79379159645532,D,C,-77.7181652874246,198.1023515794257,0
Divorced,F,51-65,-181.9178337792412,D,221.04577522834083,A,A,16.956785494909514,109.2361169680845,0
Divorced,Male,65+,33.06251954158021,C,-117.83254372826384,D,D,-95.5098188379876,-155.87817890400078,1
Single,Female,18-25,-39.70618506830596,D,-28.715271467516857,E,A,-68.98843104301406,-1.6976230379748884,0
Married,Other,26-35,44.431746930410576,D,-159.52143972696544,E,C,-51.31190784832792,-68.21080451613291,0
Married,Female,36-50,65.6572338231544,D,117.70254729257661,C,B,67.76921096512262,120.7882444268332,1
Single,F,26-35,-144.39123256760664,B,67.87667345479437,A,C,-55.75195937282308,-44.79341452442536,0
Divorced,Other,65+,9.485904536267645,A,-26.347881219618312,B,E,-170.53407441472388,87.00469118250686,1
Divorced,Other,51-65,83.3058883763839,C,8.768163177470727,C,D,6.942562931662273,8.814988725009885,1
Widowed,Non-binary,51-65,-30.826209716435827,E,-91.79040925610677,C,E,9.535320395591684,-0.9867641397819658,1
Married,Female,26-35,53.72843083641124,D,-176.61066702859952,E,B,-148.50224018421727,-166.83805026600822,0
Widowed,F,36-50,105.10085463294597,A,29.958977950046844,A,D,11.793077564559399,-174.57366323683289,0
Single,Female,18-25,-156.59355614303132,A,59.4135938801408,A,B,-145.54526276676884,44.399065385371,0
Divorced,F,36-50,-80.32201622515491,E,-6.254822764660778,C,B,55.60096767805528,47.25194559192365,0
Widowed,M,36-50,68.91923529990822,D,5.03515079274288,E,C,71.07165668210061,-120.47134774311148,0
Divorced,Male,65+,-159.49462145296337,C,-119.93139491902762,C,E,128.37929243812388,-100.15953757142083,1
Single,Male,18-25,-199.18873081393812,C,5.462475569605911,E,C,90.49673593238523,93.8382294943281,0
Single,Non-binary,18-25,-84.46152084300746,A,-36.33939849900785,A,D,138.26378064830794,27.424738698527367,0
Widowed,Non-binary,36-50,36.02541386737594,D,56.04046051231835,A,D,-93.18365374990462,-119.49694421069763,1
Single,M,51-65,101.38539803386382,E,281.2952945984366,A,E,96.75800883458253,157.04707326767834,1
Divorced,Non-binary,65+,-64.56032954918808,A,6.132940490921876,D,D,158.19765402552207,-9.207373214447664,0
Widowed,Other,65+,115.24698048679387,A,88.19549047222525,A,C,21.18932948709736,-55.1308160999918,1
Single,Female,18-25,-118.73723130471507,B,-49.81579439529049,C,D,53.77523907728868,162.92979632753492,1
Widowed,Male,26-35,-102.67033754815209,B,-95.10783968582486,C,E,-34.7095397143343,39.345352245714885,0
Single,Male,65+,81.06110976553505,A,-167.50207324913708,E,C,58.4769960152421,51.484594181028974,0
Married,F,26-35,-182.17086542816327,C,-34.413560618772976,E,C,5.9759649484627575,-195.96474729833983,1
Married,M,65+,153.18523364922402,A,-70.10744759457269,B,E,-47.23615568313384,-70.41929191315937,0
Single,F,65+,-113.60435488764828,C,147.30321962759112,C,C,-76.91324749743826,-78.94490680052338,0
Widowed,F,51-65,-96.77153986221234,B,4.50404470093097,A,E,-55.22073660700174,-6.703371443611209,1
Single,Female,65+,-110.67108978183265,B,231.62850471559162,B,D,126.36267756007528,-44.42160461106109,1
Widowed,F,26-35,-53.826255270939704,E,-105.47896234694707,B,E,-164.11283401158175,1.1713306353938562,0
Widowed,F,65+,43.88105872167763,B,-99.75307420178618,A,C,20.790863668173788,-8.174038637429787,0
Divorced,Other,18-25,-57.00497314911339,A,31.857759786011297,D,E,-17.506518205481715,33.979445267912666,1
Married,Other,51-65,49.27990277217,E,-24.525582896500524,B,B,-43.86001291536315,61.22328046318688,1
Widowed,Female,18-25,6.3729796325442525,A,6.339286208160411,B,E,226.79695449916082,27.059357432349923,0
Widowed,Other,65+,-109.75433237867347,A,-11.447655145500814,C,B,-183.18822648401664,-11.441694373620573,1
Married,Female,51-65,31.121469871806507,D,-152.5955433144718,A,A,76.48986952486302,171.14210749476143,0
Single,Non-binary,26-35,51.70799718384005,D,70.13686327330898,E,A,-31.213556672238653,-17.63202102673854,0
Divorced,Other,26-35,-193.47024903433257,C,-7.707063940053851,A,A,110.06343492235375,-30.7614974709359,1
Widowed,Non-binary,26-35,9.561557879929577,C,26.47268606396189,E,C,-65.18556323951394,-90.79484503689115,0
Married,F,36-50,295.3343709245699,E,-124.7664690840725,D,E,114.74680864211064,-79.46687542002671,1
Widowed,F,65+,50.666917096104534,C,85.81962957736584,C,A,-26.99008199377795,10.763694362739734,1
Married,M,36-50,-91.23166322331431,C,-160.13429089020713,A,D,19.90080625015203,-157.82464909455584,1
Widowed,Other,51-65,48.28760758656303,D,38.44525268839898,E,E,11.447363449438548,-100.10015942754747,0
Single,Non-binary,36-50,101.84894048999857,A,-131.88562802917764,B,B,121.84655399705005,-15.277542218344658,0
Widowed,Male,65+,21.161234878068388,B,145.21819451889505,B,E,-67.18464240851989,-4.266215987274705,1
Widowed,F,51-65,-7.46336651622945,B,-26.64564015881749,B,D,31.916440987569445,54.17110681132142,1
Married,Female,65+,126.92641929480982,B,-10.169736683254033,B,D,28.54468711735022,-0.9660406786007855,1
Widowed,Male,51-65,-139.94626419717332,E,187.19163734215752,A,B,-74.34415678390194,-3.217251264693752,1
Married,Non-binary,26-35,0.6712878121460838,E,144.68975113202228,A,B,-43.149273549687045,43.25160581204728,0
Married,Other,18-25,-52.155489200280336,C,-49.020309002976624,C,D,-73.271517822251,122.8116441430409,0
Widowed,Male,18-25,101.77916976080562,C,49.742328536005644,D,C,61.75051640296427,33.823779374776485,0
Divorced,Female,65+,-27.334600084129857,D,110.47489322764332,A,E,-107.31775188031503,21.265561451111587,0
Widowed,Male,51-65,72.04219161195515,B,-124.55952220919248,C,B,-24.930015823496966,17.06614493074782,0
Divorced,F,26-35,-169.01199908800325,D,-86.6035511860083,C,B,159.83905387482702,142.2256360499441,0
