Gender,religious_affiliation,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
F,Christian,African American,265.15419610520877,-7.003554116437245,B,C,C,D,E,C,-4.303202348084385,D,4.216932478978081,B,C,-30.553710397756113,-86.93684330987477,-28.96076309211752,E,0
F,Buddhist,Asian,126.19828562802802,-35.175878820762726,C,C,C,A,D,D,-192.38713254125983,B,9.996931326609273,A,A,296.904706949961,74.82919498133651,267.21311484772457,A,0
Female,None,Other,-188.42471002879614,46.14686370429708,A,D,C,B,B,E,155.2599078690466,B,161.4572395851723,C,D,-149.74506285709208,56.21387210955532,67.94773923769884,D,0
Male,Hindu,Other,9.410613073520569,-135.66617777466058,E,E,B,D,A,E,46.23211930538923,A,224.18545724004787,B,A,-52.52784546609516,99.63018322337568,86.97242835145224,A,0
F,Christian,Black,-327.81745929064516,-20.52027916162068,B,E,D,B,D,D,-27.61600918885329,A,53.478155750738075,D,D,25.031450794551112,-48.08620706600139,-142.10742847209252,A,0
Female,None,Asian,4.463161233956154,61.26008688645046,A,A,B,E,C,E,-30.94335498309419,A,-55.47694503453994,C,A,-72.10197668563376,119.63605734093183,-33.979584435558834,C,0
Other,Jewish,Black,28.462896728210772,51.8782914586093,E,B,D,A,A,E,202.43024786198146,E,-118.28997896000895,E,D,37.25311734930385,46.274920180448625,134.79809012489184,B,0
Female,None,Hispanic,6.585494116880949,8.56790599787576,D,C,A,C,A,A,-245.2178210263745,C,224.06320817344064,A,B,-115.66769583844143,-55.31301088661584,153.8677768489259,C,0
M,Jewish,African American,85.17235350455141,-166.20298140878631,A,A,D,D,D,A,74.38560554368232,A,-32.36409767760093,B,C,21.771259994850585,-8.576746856927736,-84.62883090899675,E,0
Other,Christian,Hispanic,-84.61629628009445,-33.47550730770253,B,E,C,D,C,C,-88.58830926844554,B,-70.72734707382799,A,C,91.20684631338099,-48.98705140021989,-84.7590097099725,C,0
Non-binary,Muslim,Black,37.241133813850084,11.18955945239274,B,A,B,A,A,D,-32.49789626375081,A,-61.6468107935261,D,D,-66.80172157830438,-46.69084672576319,-104.55883999818964,E,0
F,Hindu,White,53.5712830100792,-67.86177837201072,D,E,A,B,E,A,-291.4810616381676,C,-242.4733283276365,B,D,84.88811815868202,138.79915517631608,-109.93541631695854,D,1
M,Jewish,White,29.21230729869552,-59.94228166908629,E,D,C,E,C,B,-179.8926980603532,D,-163.01043111079696,E,E,-139.48827634587118,197.82636763182347,-11.928813220894819,E,1
M,Christian,White,125.5832802842369,-73.43741702104815,C,E,C,C,D,C,191.64630806051096,E,-29.204858248757965,A,B,163.31458758560333,205.26458872461274,-76.38179485319765,E,1
Non-binary,Christian,Other,-77.97554916085684,-58.67487247003701,A,B,A,B,E,E,43.14815000966246,D,148.67618545457196,E,C,239.01958870127507,-88.04900878926036,-139.78622501962633,C,0
Female,Christian,African American,-128.51078500971676,25.607515467675878,D,B,D,C,B,A,232.63700621181096,B,-82.6197082645638,C,D,-71.3163201821904,-4.464937043984473,-23.57299788163667,B,1
M,Hindu,Asian,131.82895146453455,81.81150742083008,C,C,A,C,D,E,-18.87145355763289,C,-158.630131081697,C,E,-10.842212575013821,-50.99430259752522,-33.73071301811615,E,1
Other,Buddhist,African American,-0.5002893352751814,233.13577794517434,D,A,C,A,A,C,-38.851244569707006,D,-243.61958376035426,B,B,92.50234865531071,-5.129623800207144,69.70335383805467,D,0
F,Other,Asian,57.07365243951511,-89.5103002417636,A,A,D,E,D,A,-54.04647903323644,A,112.89509444244348,E,A,-2.773452111152835,31.85907763915884,71.66726283697625,C,0
Other,Jewish,Other,58.736497309682775,-28.147111338540764,B,D,C,C,E,B,22.53600272567038,B,-14.311344125623556,E,A,70.22068605195084,15.301292513976014,83.67472493954547,D,0
Male,Other,African American,26.860560534347975,-20.78962692651866,E,E,E,B,C,D,-130.31115407089857,E,-102.30187106072985,A,B,27.5850228361537,37.924751430091916,52.11706250932172,C,0
Other,Christian,Other,28.23859757992475,1.4727086319699285,E,B,E,D,D,E,-30.601147227420288,C,-0.9674582379248253,B,D,-121.20959997558379,71.56330477471029,-243.82270365451686,B,1
Female,Jewish,Black,-64.5268762951502,71.14371664357753,E,D,D,C,C,D,-217.37557403109787,C,-84.8211368100726,E,D,21.241791085078574,52.76121873802169,141.40273350252664,A,1
M,Buddhist,Hispanic,-25.101980136340487,11.320791675386529,B,A,E,A,D,C,-71.77592618140497,D,61.05036725456734,B,D,-145.13357558656264,133.6276151212954,-158.17535465530733,C,0
Male,Hindu,White,6.930928960823297,-119.7520871323335,E,B,D,A,B,B,90.57721323279489,C,216.3364764875153,E,E,62.07833269293913,13.959758617383763,-153.08446312605815,D,1
M,Muslim,Other,101.26124007076042,23.632041529297013,A,B,B,E,E,B,-8.24314326928117,E,-221.50883114876746,C,C,91.13370326678566,-58.73042559670497,-86.94896443048059,C,0
Non-binary,None,Other,71.55744167115515,-21.48839969106284,C,D,B,E,C,C,-54.16482545057383,A,-43.119139530792886,A,B,-47.78699895585567,3.4577945949923916,67.64990799954111,B,1
Female,Buddhist,Hispanic,-127.508603743634,173.96242157242798,B,D,B,B,C,E,-0.8611071658912419,B,220.73370777186594,B,E,90.07589657864389,68.58597662418337,-27.45986536152759,D,1
Female,Hindu,Black,-114.80068483658965,-204.85208308730378,A,D,E,C,D,A,-146.10014288787974,C,-102.91076543241864,C,A,-170.89952584078893,84.99977370635976,-78.92981354855539,B,1
Male,Muslim,Asian,46.68223253216316,47.64131039703546,B,C,A,A,C,E,-120.85333557073687,C,73.83293539614682,D,A,109.79635922093951,55.07960595854679,32.236830640674604,A,0
Non-binary,None,White,-106.0210105708925,101.90484247790098,B,B,E,A,A,A,192.15191505034156,A,-8.288867246708891,A,E,20.157434866040482,17.409671456313557,79.05467376261171,C,1
Other,Other,Black,-134.47556762715215,174.2750741402273,B,A,A,E,C,B,-224.2158723384746,C,49.16673143299624,B,E,-83.30079761693648,41.23219817311279,53.28497749416373,A,1
M,Jewish,Other,-33.3573431095566,-239.62214635288026,B,A,D,D,E,C,53.11879685309362,A,-73.46039182663088,B,E,-29.022932989808435,28.540397460144106,-59.69655257287157,A,1
F,Buddhist,White,174.00947222596034,119.32747430741186,B,C,E,C,E,B,76.53409435046933,E,-138.34555482571034,A,B,68.20803849018804,105.06961335274715,83.36083899314596,A,0
Male,None,Black,-22.763772056833602,15.349240519275023,E,B,E,E,B,C,103.84469142977689,E,14.02732291533563,B,E,-188.21369188140253,18.372313027764413,78.3421430875297,C,1
Non-binary,Muslim,White,-176.53750802676774,210.3601657882749,D,D,C,B,D,E,72.75139532230794,D,214.026079700009,D,E,-135.91325480795604,8.78965723371525,27.85694823763134,E,1
Male,Hindu,African American,-79.17083412659522,15.165263937421186,D,E,D,B,A,A,10.098882200036764,E,106.97807284269723,D,E,108.99806933416836,68.9938363853393,-0.38400415468999327,E,1
Female,Christian,Other,179.53379560062257,66.55300499763385,E,E,A,B,E,E,-8.91135421096269,E,152.13533074934227,D,A,-52.414249880968775,-64.09613193875865,-73.2994812261559,C,0
F,Hindu,Asian,6.717700031634322,225.50544430184965,D,C,C,E,C,B,-89.34373515895963,D,157.17302495232465,D,C,-8.630739156198239,117.41457621302551,173.6601970945846,C,0
Non-binary,None,Asian,7.41467518757404,99.57347208946122,A,B,E,C,A,B,74.21419105868246,C,-47.92706783414956,E,D,134.68106721097922,58.1432560788095,-3.578310319560786,C,0
Male,Christian,Asian,15.739847886981636,-31.710337910054857,E,D,E,A,D,C,129.9907379902806,A,116.56775036261237,D,A,-114.17587062426323,-79.20425163609093,-115.20810921444824,D,1
M,Buddhist,White,20.484541297412296,-85.36042041190608,E,D,D,E,C,C,-43.065447056292484,B,-34.91371881044555,D,D,-5.720077254733019,-125.97557886908596,75.03666939582232,C,0
Non-binary,None,Black,-107.27057955151065,54.771446910448276,D,A,E,A,D,A,109.48921201435735,E,77.10641877570356,E,E,-22.186664583933187,25.552158649157718,58.717316588619795,B,1
F,Muslim,Other,-155.616654912585,-167.94886724853947,B,C,A,B,A,E,-219.08215266940002,C,95.77740939302156,B,C,140.59329469116526,-20.164871516192942,21.42707064127882,A,0
F,Buddhist,Hispanic,174.58943333172186,147.09784686375502,E,C,A,A,C,E,-225.47664502582353,A,-67.91642981468542,D,C,76.71912174046003,-45.86926163762223,-24.175686319404928,A,1
Female,Christian,Other,-81.56194155941915,45.90508342457021,E,E,B,E,B,E,56.13318919018256,C,-27.80661351348893,D,D,104.99527600010805,94.57034367965241,-86.49507847628922,B,0
Other,Buddhist,African American,83.58500875902475,-40.958730184260595,D,C,B,E,E,E,-67.38781051670813,B,-21.88194107465023,A,C,123.397966150358,-111.69783708894454,168.87931395870726,E,1
M,Buddhist,Hispanic,-29.969983208486738,114.39739823268312,C,C,D,C,D,B,-154.4120317335237,A,-39.63784651298471,D,E,29.969731928388093,-19.22093574202897,-59.010273244780024,B,1
M,Muslim,Hispanic,103.20408746589023,123.39918591012207,B,E,E,C,C,E,107.32143075743821,D,-69.94095195430808,C,C,98.51057500531742,-81.14921349265383,2.622406532201083,A,0
Non-binary,Jewish,Other,90.1776604051176,-95.84215301383809,D,D,A,D,C,B,83.11869250497519,D,-39.639181662686326,C,A,-11.367385874478478,-164.7397064133386,-52.545874013618665,E,0
F,Christian,White,-10.913967418619714,-138.8314462061427,B,E,D,D,B,B,-125.69168642618519,D,91.53859853107164,A,D,-134.38642487890195,7.360529077755855,141.21868109208725,A,0
Other,Buddhist,African American,-258.1689871292232,72.1963406149097,A,A,B,B,C,D,29.588745856608018,A,-59.19150307589517,C,B,44.888511653632676,43.14487638791767,14.637261995780012,C,1
Other,None,Black,-76.04737759595042,-90.2200542050496,A,E,B,B,A,A,36.363124113054845,C,-17.79620350825068,A,A,230.74321052899234,35.96837633594795,207.19958464505953,B,0
Non-binary,Buddhist,Other,-169.06857268844925,86.97641481897547,A,E,E,A,E,C,147.48011618092073,A,221.73123405267143,A,B,157.53673059613936,-22.765467648216166,-30.065035983959355,B,1
Male,Hindu,Black,14.84959904975454,96.69312413767386,D,D,C,E,E,D,57.41061733101586,E,118.86899911821205,B,A,36.859406677647094,-183.79428228253795,93.2346277380226,D,1
Non-binary,None,African American,-119.76298270225219,17.482758584462943,E,A,D,E,D,A,-82.70106857590656,A,34.0724454841469,A,D,-18.31512649132434,39.837444848626845,66.76722743413522,B,1
Non-binary,Hindu,Hispanic,-9.298810316289961,-89.78245846309117,D,C,B,E,E,C,-157.98716310341575,C,-20.413116041708243,E,E,26.472933499780904,24.696583025611112,-14.252506048218223,D,0
M,Other,White,188.44432922818623,-54.353576347619814,A,D,A,C,A,B,65.9608196315624,C,-20.053730276380684,E,B,14.779669910044849,-71.33970903118939,19.699161921433838,B,0
Female,Jewish,White,-65.16066164527476,-47.65250412566166,D,A,D,C,E,A,-109.4613016499838,C,-102.06494458580207,C,A,-135.71789484922414,26.43692918463062,-37.35499902494696,E,0
F,None,Asian,-15.02235741938204,155.53525874850786,D,A,A,D,B,B,52.343253941615075,E,-193.20008181384014,E,B,108.0876860262074,76.91226804519383,94.9400029015378,D,1
Female,Muslim,Black,16.43271398877186,-111.3750634194451,C,E,A,D,C,C,-117.73340294668675,C,-101.77796078404558,C,C,12.891535218233086,43.323462074169036,82.40824760111093,C,1
Male,Buddhist,African American,-56.72111914058995,55.29122045504001,C,B,C,B,B,B,-171.33569130636928,A,-93.09418157490143,C,B,59.80194268756526,116.68081777237494,-39.285175467135616,A,1
Other,Other,White,85.57803157868058,25.09844384656178,D,B,A,C,E,D,12.343291038330333,A,-89.1815671291135,D,A,-54.226752327833694,59.16400296702569,82.60572857836593,A,1
Female,Buddhist,Other,-163.53331857341445,140.6090619950406,B,B,D,B,A,A,4.426419314303918,B,-81.25332297193437,E,E,201.59440159768857,-110.27313548039257,-91.86479957742812,D,1
Non-binary,Hindu,Black,86.30305602210406,-41.63967977360824,E,E,D,D,A,E,104.67175069023385,D,101.62392145746463,C,D,-40.16148363081611,-24.018469891046585,-15.68428784744191,C,0
M,Buddhist,Hispanic,61.65472493306744,54.75116135182,D,A,D,D,A,C,-86.00201631046012,C,-164.26158142709565,A,D,69.11530121032608,108.05888937613844,25.100733460394803,E,0
Male,Buddhist,Other,67.23288712660172,10.265222224595101,D,E,C,A,D,E,96.52661886418718,E,50.61414142453127,E,B,-9.250094747016409,111.26307924862763,-71.18445846140489,B,1
Other,Other,African American,-127.39545578249268,76.85302772906472,B,E,C,B,E,A,-19.837583809641828,C,17.005583074802978,C,E,79.93758473370876,66.35030497986162,-35.43536339465923,B,1
Non-binary,Muslim,Asian,-99.27939887347792,16.60288357773136,B,A,E,C,C,B,-52.049612423244106,C,146.09587333588743,B,A,-46.81200088408736,-7.727892733710965,-22.935452391449164,B,0
Non-binary,Jewish,Hispanic,-81.23853761080343,63.51686947226754,A,B,D,A,E,B,84.50725627203207,A,-68.65499098941306,B,A,287.83150789158475,-4.106875046594936,-15.032424462643046,D,0
Other,None,Hispanic,-128.55501181544048,-5.843761941377825,B,B,D,B,D,E,-221.09237396951607,A,86.09837331394522,D,A,120.19069864383445,-50.71156805729178,36.40596844205925,B,1
Female,Other,Other,-1.9876279427407266,-73.09861999144552,D,C,C,D,C,C,186.22829119802097,A,90.34699362775555,E,E,9.041980826446261,71.18793793071528,46.90436694244854,A,0
Non-binary,None,African American,16.303764307132973,-5.2331828773187254,A,A,B,A,A,A,-140.11006529742937,A,65.29920352733996,E,E,-18.243437808586837,-107.42538885991007,-250.09722674951766,E,1
Other,None,Other,90.06024973362797,-154.74780828281604,B,A,B,A,C,E,129.84956795432868,E,-107.98158984095197,B,D,-3.080319072530739,-10.538140028702351,-12.575970168021849,C,0
Other,Other,African American,-33.11314356658857,93.82740143211254,D,E,E,E,C,D,71.56859942994818,E,86.68592513699565,C,B,79.64799577829979,70.62806040816392,-139.56861550742045,C,1
Non-binary,Other,White,22.492139514650365,-16.914968070790778,C,D,D,C,A,D,116.88083885265502,A,66.7968098786545,E,B,88.28099259710388,22.343004220349552,-33.79458967853738,B,0
Male,Muslim,Black,-106.13463247107904,19.504838161339595,A,A,B,A,E,C,-69.98456061975226,E,24.11246479769978,B,E,23.596246693469936,-13.325262790955101,-78.53106685523124,A,0
M,Jewish,African American,-60.2947101347326,184.4561050995896,A,E,E,D,E,C,-46.325885410888205,E,62.76739288224298,C,E,-86.30129849093201,117.47811884346136,108.54293978110074,D,0
M,Christian,Asian,63.00956519168507,-3.0026539715518346,A,D,A,C,A,B,57.87755144667904,D,57.64781960314135,A,C,-183.2079220450527,-52.470729374744764,9.398150201486285,B,1
Male,Muslim,White,49.144841504867074,151.76901134012897,B,E,A,B,E,A,-19.208940100755164,D,-92.52841877918124,D,B,25.53414832594227,-168.25437758309823,63.89057610926323,C,0
Other,Hindu,Hispanic,57.631851800468645,-12.209337999039992,E,C,D,C,D,E,94.89539724056971,E,141.36538525614856,E,C,123.48651961418464,30.7166479587461,-56.97026125883286,C,0
Other,Christian,White,39.77541510566254,37.31905175624113,D,A,C,E,C,A,154.8628681151015,D,120.46299061884793,A,A,-72.57129793888137,-108.59514400085885,-68.29947020932373,C,1
Male,Buddhist,Hispanic,-52.63531273688634,175.47206206124878,C,D,E,B,C,D,20.80578775661455,C,-21.219435830183684,A,D,-91.4622385588421,60.27242184421324,108.78947790946316,A,1
M,Buddhist,Black,77.88871248180598,10.663430285959675,A,E,A,D,A,C,-113.37676090118694,B,-2.8285016933191147,E,A,-49.02260868584839,-261.2353650179982,49.48818480982122,B,1
Female,Jewish,Black,-28.420379983998806,-53.97376020259303,C,C,D,C,C,E,49.9122719593639,A,-93.01602719674057,A,D,30.08027283510794,-118.09801334430618,-194.9365538198602,C,1
Other,Buddhist,Asian,-104.36068446417018,109.66348614513015,E,E,D,A,E,E,98.57286938165528,E,101.05379125018865,A,B,122.81194245902628,-72.06905021697042,62.673854741272116,D,1
F,Jewish,Other,13.580224886913753,156.49369315015494,D,A,B,D,D,E,64.7814694402651,B,-32.985278058213794,D,B,-208.29530208547365,-148.26741114320046,55.40357327588651,A,0
Female,Muslim,Black,-204.87132541036428,37.6717330751428,E,C,C,C,D,D,94.58679466486059,D,22.079185502448112,C,C,58.29784657937762,34.8793941565631,272.73971017465027,B,1
F,None,Asian,247.1030480101268,-28.577043059102188,D,C,C,D,B,B,10.473635506211243,B,191.3741856280196,D,B,22.401353908702294,30.67680334305062,-65.40846889703607,D,0
F,Jewish,White,92.9519182536211,64.70695978767317,D,D,D,C,E,C,119.71972545205847,C,-104.05624236432065,D,A,-28.89180793262786,88.18032073903983,-70.83941020749181,C,0
F,Buddhist,Other,307.4005364366612,26.44309874474636,C,A,C,A,B,B,-39.745941262224775,B,13.807591674561486,D,B,-16.379562726479627,-62.520106320183814,-22.55079839111166,E,0
Male,Muslim,Other,-71.65593972314464,13.090228906763308,E,A,D,E,A,E,18.696681156393467,C,-27.59928140403694,D,E,57.70051811729433,-30.235315047713197,-187.16048633687632,A,0
Other,Hindu,African American,54.26735028454355,52.55575069276149,B,B,A,E,B,D,99.15967225578305,A,-129.82933862668474,A,B,117.34488855168463,156.87926428049573,18.25654720729613,A,0
F,Other,Black,-64.05161855273163,-33.93949855407996,E,C,C,A,B,C,111.61215962738336,C,-14.623787808571933,B,E,-99.00680914060494,-69.84155785339297,-207.84169955157762,E,1
Non-binary,Christian,Other,-69.16773675140368,-99.13770571883715,C,E,A,C,E,D,25.90951199313089,B,46.92632344272792,C,A,82.27040009103045,-48.032390852901905,22.097529240713964,D,1
Female,Other,Asian,15.622526812042596,-90.57598145892854,A,A,B,E,A,C,-85.66120142682223,A,-175.9054449835614,B,B,-69.43757952018693,121.91108764264493,-202.253145202438,B,0
Non-binary,Jewish,Black,209.92120318667932,-28.182194933527523,E,E,D,B,A,A,-73.24133554896898,E,-63.86777439204659,A,B,28.446215273354643,31.30126686536659,24.126871123973682,B,0
Male,Jewish,Asian,-50.07486159062194,-163.5905067898863,E,A,E,B,C,A,111.46434890062255,D,-4.550868061472128,E,C,57.55451079937536,-149.06344912409895,83.1789820111085,B,0
Female,Muslim,Asian,48.74484776784282,-63.749078231222455,B,D,C,E,A,A,55.64878215158914,C,-89.0229428568164,A,A,104.84344022643309,-7.980353909398528,-33.03132367533249,C,0
Male,Muslim,Other,-140.04052005146514,83.32781975313706,E,E,E,D,A,C,-115.80913836807593,C,77.94886219071188,E,D,15.28593556026474,-34.25719911054432,-48.31286620067943,C,0
Female,Other,Hispanic,-117.86390459559539,72.74654640357751,E,C,E,A,D,D,138.86374851606485,D,131.86519480370828,A,D,37.79545308949224,-121.29040096856917,126.47265354874409,A,1
Non-binary,Jewish,African American,-112.51936613998113,75.65397282699502,D,A,A,A,B,E,-48.64131110079295,C,-35.402310544394844,C,D,30.53857252807677,32.13087766255525,-178.91980050602658,B,0
Other,None,Hispanic,57.97080505871649,64.45979012142587,A,E,D,D,A,B,-42.14106457813128,A,-203.9993772754264,D,C,110.29605777464799,91.30108266110226,113.91017864892146,D,1
Male,Christian,Hispanic,-30.46104943648182,34.6331821265185,C,D,D,A,A,B,162.8139216242076,C,71.57722144426155,B,C,88.77950913868433,59.19337025104965,171.73317040427293,E,1
M,Other,White,83.16848764392243,-3.15585676570955,C,B,C,E,B,A,-27.28414229068378,A,25.665264507002767,D,A,-93.39291376811335,-15.748103752787895,-67.3029271789696,B,1
F,Muslim,Other,154.10092900681346,-1.3819160458842776,C,C,E,A,A,C,103.91265818618534,B,84.46866779433223,C,D,37.87496406470091,-105.53651255661794,67.89493559856808,E,0
M,Hindu,African American,-119.74622484239256,-47.6481281447547,A,B,D,B,E,A,-192.20265185576216,D,70.5425096618124,E,E,104.10361858269394,9.263058831570204,85.41430649243676,D,1
Other,Jewish,Hispanic,81.59065485350897,-31.48913232773016,A,C,A,C,B,D,-39.04756425497259,A,148.33235863160107,C,C,38.85571520516792,-106.79794494635362,-19.856100872576196,C,0
