AgeGroup,Disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
18-25,Physical,No,-46.8866688853684,-124.77405484166025,B,84.63477401012442,22.97776323182982,B,-59.11684822992049,-27.004982898607004,-19.519024615813528,E,A,D,A,22.074219850972767,1
18-25,Both,Yes,-1.1220216601094948,30.931913846321184,D,-62.76233575028846,-37.428682955827014,B,-5.061404122826932,-125.0748527959847,-50.41240673379641,A,C,C,B,-98.1002464537846,1
65+,Both,No,72.70896738537422,10.814847615554141,B,-4.954192467801228,43.852688935470304,C,80.46594679608593,-28.51079905511485,52.38944600946461,C,E,C,B,-209.45544182881412,1
26-35,Physical,Veteran,-85.49210844026494,-55.62986808771272,D,-12.07514489780405,19.323846922723494,A,97.54162763420632,7.9060431533890805,-28.90033474040155,B,E,B,B,6.456145270695572,1
65+,Physical,No,-153.74423631501676,10.26265201525768,D,31.650489515515012,-44.6488223577283,E,-66.0565306805285,-82.75441818843929,-87.49516740750455,E,C,B,E,-93.01492008824646,1
18-25,Both,No,97.5921729009237,150.33012515688324,E,166.45885222032413,-129.45364213373404,A,-5.152427100107544,-15.744522201710037,-5.380172275673278,D,B,E,D,45.20549288914001,1
65+,No,Non-Veteran,103.00673925308841,-132.67817080714164,C,133.2281142326785,70.71238898315335,B,2.4191523605721783,135.9836579906713,-155.2080972003055,E,C,A,B,-19.559382923592864,1
65+,Physical,Yes,-104.64648357202628,130.82941302776658,E,-1.4614015289176039,6.717058447661501,C,-15.432188791230844,72.11871038078354,-52.473617824874964,A,E,A,A,-131.72867128646476,0
36-50,None,Veteran,-29.081599166854428,-50.1159897685981,B,41.73500460823986,-370.8001961490016,E,19.099989930181728,37.791911881063115,61.812356270929335,A,D,C,A,-107.93454713706842,0
26-35,Both,Non-Veteran,89.34148452774586,-10.717505015244512,C,-24.153313391167746,75.1579694165608,A,85.273070436719,-147.9966081399174,73.45845532094799,D,B,D,E,34.964769937501416,1
65+,Mental,Veteran,-50.526819684378765,-74.3728439878645,B,85.41945836407325,-24.166334370839824,A,-53.965159017426046,-124.52942227632704,-64.06961233070402,D,D,B,A,8.007267868801225,1
26-35,Mental,Yes,-91.34419660744939,147.51242477079904,E,-118.33518459431538,216.28755112598404,A,-89.585193190262,129.32651953346897,160.26611041130806,B,A,B,D,-7.5276520846225035,1
18-25,None,Yes,-79.86750428167892,5.840080273709841,D,110.04935320802637,8.61637050559648,E,-235.86345910337405,29.743474782551004,-0.7952897696114023,A,C,C,E,213.21408926393977,1
51-65,Physical,Veteran,10.461190541355334,86.50656885971249,B,-108.03299169588503,127.71497560666569,B,-31.22904428209693,-32.9942580803712,-79.56104682055111,E,A,C,E,101.94473856693334,1
51-65,No,Non-Veteran,-164.39671502333815,26.97927462355569,C,-63.339692890758094,155.9248573330961,D,166.56469454373263,36.43064829679543,-45.11103310799707,C,A,E,B,-42.7236782100769,0
65+,No,Yes,4.905690037189584,221.94969551095286,C,110.50736689073435,64.25101063386336,D,97.28964212085306,34.01958660844993,21.266374692606433,B,A,E,B,-146.2624021952438,1
18-25,None,Veteran,102.994752231947,-133.55420215531467,E,3.5345031552283377,-76.79641928618062,B,-0.31752130142469404,7.006149161724476,-8.953677359224406,E,B,A,D,-43.2151993495367,0
26-35,None,Non-Veteran,33.2383690409148,-4.587449001113486,E,-165.5967304923244,-0.6857702191346986,D,-3.2056517035739507,-7.33876409628426,72.75969117332012,B,D,A,D,15.51720875267798,1
18-25,Mental,Veteran,-72.00544714438206,44.071396991345175,E,22.859452114051326,-60.90909929102067,D,81.11768239989797,178.80886797935273,44.4874776348001,E,B,D,B,-142.9321904494916,0
18-25,Yes,Yes,81.24076926958682,-202.11725182767407,D,-59.27860733763225,72.77921709014653,B,47.78944775409333,91.95818846387014,-37.01861244997876,D,A,E,D,-61.98346028829147,1
51-65,Mental,Non-Veteran,-13.60072814065859,54.37451946164158,A,124.28211970980001,-95.60349493996793,A,-175.4919199427214,-103.50974239162176,9.531213955879021,A,B,D,B,6.572649815396041,1
18-25,Mental,Non-Veteran,116.84224017197916,131.7845713826963,E,-78.28472207015858,-135.3205499095642,A,30.9049417686215,92.51176543051149,-157.94757828309443,B,E,A,C,-58.400709717491395,0
36-50,None,Veteran,-163.1019331396968,226.00426283447223,E,4.087756850732526,47.20657708670789,A,24.754377005474844,-95.2573569700837,-58.69476895968477,C,C,C,B,-38.19550992043014,1
51-65,Yes,Veteran,-152.00857225363475,-185.86438611696198,C,142.58395395029325,38.436731011797285,A,124.46084838838189,32.8728033612459,67.53217352971241,D,E,B,A,95.70424256743007,0
36-50,No,No,-65.52361863731927,129.35752336606132,B,-58.326256416323154,-41.40106036060817,D,65.89482955875263,-72.69161830466214,90.29455542278951,D,C,E,B,-146.03252734313492,0
51-65,None,Yes,59.20106371867884,-42.4539022672877,A,24.485186882340606,-91.71489566306586,D,154.89441426826895,62.7208059921318,-166.00882286950213,B,B,C,D,-100.81620698167859,1
26-35,No,No,-106.72104823344833,-325.1253512484926,D,35.96181752073952,11.164054066854122,C,-85.39479895806178,-94.86451579154578,9.620657442257132,D,B,B,D,23.39112568897979,0
26-35,None,Non-Veteran,11.032110743257343,-58.02240779376999,A,-70.9838686889071,-97.62930405515935,E,265.2693711689591,-124.19328048851825,55.77909254716536,C,E,D,D,35.881581958439604,1
18-25,Physical,Veteran,31.293918327428806,91.01120786771138,D,-18.82283137394551,23.285443582616963,C,12.224725457720718,-30.24402609832225,-21.150098561380826,C,A,C,C,-93.2766546747062,1
51-65,Physical,No,49.08339254473662,146.17034932310332,B,1.4855732897439085,-38.41489790326514,E,146.0032479440035,-92.34337664262894,135.62502260471507,E,A,D,A,132.49133826553648,0
18-25,Both,Yes,-46.16251754613392,68.61250766319972,D,41.23275811244069,-23.74022508889041,B,189.34624837606555,-68.04996927972876,-17.221713590229065,A,A,D,C,19.032143359849147,1
36-50,Both,Veteran,73.93671004557854,-60.714601797081755,D,-155.65499829086232,0.7108887209033319,D,9.289289478830442,92.98863905181278,-9.786819497687132,E,E,B,E,-270.557682657063,0
65+,No,No,98.18343926759606,-89.12108215766214,C,-7.935656619926423,18.951666456705233,A,78.39939613397475,22.880979022926855,-17.817889462123095,E,A,A,A,-133.99442155089844,0
65+,Both,No,118.31627589999765,115.18576786140767,E,-83.05759926883228,179.9220711401325,A,-51.870326617824084,142.29330422555628,21.8286094650029,B,A,B,E,38.271059640754935,0
26-35,Physical,Non-Veteran,-39.2223230603675,9.142378976966437,B,65.78839268675924,-117.46814757386596,B,-139.6629009054389,-70.58901542932448,40.46807271648631,B,B,E,B,109.48816656382574,1
36-50,Both,Non-Veteran,9.186666894704068,-111.20018690085216,D,-49.575153224242605,71.46574139441898,C,6.124957330164752,-39.64844469058506,116.81392609171317,D,A,B,A,50.08115083352186,1
18-25,Mental,No,91.73919515257302,137.45570664030691,C,-35.63207142314077,35.81024205157875,D,-136.3124741940504,-80.01875858417785,2.4669692102708427,C,A,C,D,-16.538911327742742,1
26-35,Mental,Veteran,94.18539485023638,-13.457415463808337,B,-228.75048775375961,35.074172331250594,C,13.68510648572161,257.26837443584805,-106.84571821565918,E,D,C,A,58.11160719729037,0
18-25,Physical,Veteran,-130.19686071510813,13.24831809810481,E,-114.3963150212103,136.57932040431479,E,-60.34205340977874,42.23482798686531,-38.819230705993945,D,D,E,B,-42.0551710081402,1
51-65,No,Yes,-74.88300426898896,-52.46555931067016,E,136.66032569068418,9.013082828546072,C,189.8089090232608,15.148410920469496,122.91617696992223,D,A,A,B,-27.23803108519769,1
36-50,No,Veteran,-192.50038074803666,-5.456408985076261,D,116.43337183483496,-47.792284906728725,D,-77.62170159305491,-11.89976009596938,-12.466705297862841,B,C,E,D,34.30233321577466,0
36-50,Both,Veteran,-80.16142621723222,-16.233015735575005,D,47.693370067137394,99.8501980080711,E,-121.89947652299928,-26.36278698421512,-59.437920994690685,C,B,B,C,34.48290167564596,0
26-35,Yes,Veteran,32.628453865888105,-123.58746093471895,C,48.47424406458577,-73.64225139424265,A,70.63183199005056,47.60860876377179,76.54981272296963,B,B,E,B,-70.21673383052894,1
51-65,Mental,No,16.09967797692137,-77.59106466452685,C,-127.84526573479656,17.30151187223412,A,112.68420741981235,-48.24716760522093,-85.79762723085673,C,D,C,E,-48.70208231205667,1
18-25,Yes,Yes,-238.75559000587128,18.92706354934046,C,-122.18428663342553,-135.7708217733991,E,15.86577965984051,-60.15203459271302,-94.0210525352108,A,A,E,D,-49.721235651211046,0
51-65,Yes,Veteran,-70.37845613588739,21.55736770164781,D,66.77872973678757,-49.246393338671034,D,-76.96279694553489,-75.73131712265533,-90.73289123452054,A,C,D,B,4.606207614616795,0
36-50,Yes,Non-Veteran,-206.35494572418048,-65.18055105180002,A,127.60434306667324,89.44282760801363,C,20.644485435497533,-7.417048749374016,-53.64994536688539,A,C,D,B,180.28914878156385,0
65+,Mental,Non-Veteran,37.89140413746052,-89.01404420679022,B,-65.95636026892436,-21.207767600374915,B,26.813374646392035,-60.22506930963103,-181.40391518109476,B,D,E,D,48.414573143325576,0
65+,None,No,-51.957813193405656,32.79115390414464,D,15.75286273491737,281.229793241509,D,138.49438931669553,121.16163849659796,53.283235376058535,B,C,E,D,200.71905751513785,1
18-25,Both,Yes,49.02662146357467,55.828375003892084,C,108.88750404866026,10.846243178178325,A,58.44435483887279,-81.39332091012676,-83.55401406079851,B,D,E,B,95.30541057517071,1
18-25,Yes,Veteran,-58.6223549444855,17.14054207509515,A,91.09465982751232,-68.21374607521862,D,-34.07386247746992,161.29145985509084,33.020492841932246,D,E,D,C,-58.67648331232472,1
65+,None,Veteran,-21.23981729386474,0.4202266984138059,A,49.160846377424505,-60.18502140494761,A,33.35766558114802,-45.58221992150007,78.7317398827036,A,E,E,C,107.47763582150102,1
18-25,Mental,Yes,-49.08705715039758,30.247277972542086,E,63.83247392762244,7.310301674517728,A,97.81316754489347,62.62165333707965,-5.851857383773167,D,A,A,E,52.73073663899036,1
18-25,Physical,Veteran,-140.8293360084854,137.68181784580855,B,90.12367294302962,-26.21115962964534,D,27.19802572149464,-95.81597838801629,-49.735683866012174,E,D,A,C,189.66833245613424,1
36-50,Physical,No,29.976659385912335,123.3029851345125,C,-79.87479390718914,110.93842521083042,B,11.372143130589961,114.00587076587136,58.76401476844043,D,A,D,B,-71.90969382024144,1
51-65,No,Veteran,-45.03292875664773,-7.262221316147394,D,-43.71238528188455,-17.725086069497888,B,52.065320782318125,61.39388618526023,-70.84464538719219,C,D,B,A,-68.98067121464967,0
36-50,Both,Non-Veteran,-52.04859958110468,16.534589198544406,D,-45.56252084571246,-64.94169855024643,D,81.02004412134437,32.04860615235183,-55.13954518334329,C,B,A,A,-146.66043475277178,0
51-65,Physical,Yes,52.58997117825434,42.97546169117294,B,-181.27577344667853,-35.073673188842164,B,9.545896086290554,-0.7643910179080718,-47.78558091486873,E,D,B,E,16.184494378990674,0
51-65,None,No,54.445250934603784,-87.22914138186026,C,125.18415029186272,-130.54825115231444,D,-49.13268123515951,76.0167311234799,104.36526737331006,C,A,C,A,11.178885343070773,0
18-25,None,Yes,96.85439905906146,-60.0445937935268,C,-108.81183961913862,49.697895299145095,E,31.784691237698866,6.086984207607155,-48.148861618368315,E,A,A,A,164.9385430062084,0
26-35,Mental,Veteran,-27.579501121501632,-59.455217185365385,B,-54.371957309761335,-40.74335689101354,A,-29.772850449179582,-70.2716012855708,-118.2813240092575,B,B,B,E,1.2388603308394843,0
36-50,Yes,Non-Veteran,131.0024859962297,-55.30533106787505,E,-142.70297607868727,7.468737227093433,E,-0.5414824750512077,50.764237136459776,-33.06513203016951,B,C,E,E,-57.62727823400958,0
51-65,Physical,Yes,116.29705655209024,-59.86527815160565,B,69.91213503769819,-62.67107821295258,B,-158.7919264467384,-3.1820415238884006,10.272389057969363,A,D,C,C,152.1873907096095,1
26-35,None,Veteran,-112.68105633423242,9.400908906756618,E,123.0228074030555,-2.4352155299430107,B,-127.88524225623546,56.69549933360014,-1.2207038755245168,D,C,E,D,77.44120274274194,0
36-50,None,No,5.348084598246934,-4.685776041486015,A,28.796241488325613,-151.58310800065436,B,-104.609100792159,38.06500071619715,-48.15970700686542,D,B,C,B,6.032498195724509,0
65+,Yes,Non-Veteran,41.73497951499138,-85.42162676482675,B,153.73993000777068,27.079227571105584,B,205.68259766282662,-87.2787778005787,48.41425435832573,A,A,A,B,-46.039879624301804,0
51-65,None,No,-69.56914069739315,124.58177405610836,C,64.94375269228301,-263.79141991932767,D,19.616128147383776,77.09496252340361,-149.11403918675742,D,C,D,B,89.27892788010064,1
18-25,Physical,No,-70.55544956977162,6.924038615379442,E,-108.29693791581127,128.33723267303034,B,6.700942236322225,-59.662256854713625,47.55011819530808,D,E,B,A,124.60956846717828,1
36-50,No,No,29.355088434480514,105.28084269867894,D,212.11989588683298,47.894904767246196,E,100.56233353811803,-67.2368666867029,-45.40320669974355,A,B,C,E,79.78621362248045,0
51-65,Both,Yes,-37.284539650415844,17.759136837250363,C,13.210617959523816,-209.6703315992566,E,67.29001993290524,-88.51878912225061,-128.71972991830455,A,E,A,C,70.22609825822403,1
65+,Both,Veteran,67.3639150034003,39.929222068460696,B,82.24459558300254,57.62620275596754,C,-44.41967975226535,34.26691022710912,299.4102644267196,C,A,C,B,95.73309538645883,0
51-65,Both,No,-47.232333193450295,-118.01726065030205,C,-53.05467740286913,-3.123247683953567,D,63.90604109304838,151.15317634090653,206.79090009352961,D,D,B,A,96.55218534515512,1
65+,Physical,Non-Veteran,-95.4077354486937,-174.8276298855103,B,-58.27864390713273,13.113898471836933,E,13.356979704555153,108.72754801854731,39.545672278324844,A,D,E,B,-52.84805283103289,1
51-65,None,Non-Veteran,157.031359110428,-87.9585998695371,D,188.89823509707236,-17.02918038733991,A,-119.53850919006308,128.01306973606702,42.68647115829063,D,A,B,E,32.09830015647013,1
51-65,None,No,-64.89609389888138,88.52158889724065,B,121.46827071368219,40.338020733547026,A,54.58578540531516,79.56501573345366,82.29828020881162,B,E,A,E,-69.26536133548335,1
18-25,Both,Yes,17.276469322057743,-339.4615000312548,D,59.703735575387796,-20.580975307008227,B,22.76110017262194,146.83423361087654,7.3379670556585275,A,D,E,D,-33.89403197811277,0
65+,Both,Veteran,226.77642596992501,-62.79565855808211,B,-125.53020374172237,-34.7314373682838,D,-112.16393557125772,28.049601077728433,56.13965738950218,B,E,E,A,240.47042218072048,1
51-65,Physical,No,-98.56509153813808,-12.795486723787874,A,38.04354299667046,74.69318060375885,A,24.51997968863554,275.12445031005115,10.63621175833709,E,C,C,C,-19.454425402481863,1
36-50,Yes,Non-Veteran,20.224067948698572,-38.920180429591355,E,-25.62138563113432,169.46945949396493,D,86.05894595819004,20.858872258622718,-27.22080094607418,C,C,B,C,-0.1347840005357234,0
36-50,None,Veteran,28.530935574892442,-51.23636505643848,E,102.7374772451739,13.078152930153012,D,49.554642770189474,-46.24216331595874,-65.36812976445054,E,E,E,B,6.429332298433753,0
65+,None,Yes,-133.26550702816664,79.01772120946164,E,-27.484730871178947,175.64806885610548,C,-114.28556278207984,159.134069666229,11.278782907522258,A,B,E,C,-44.51154825634907,0
65+,Mental,Veteran,-22.87701073368382,-174.43666092924323,E,17.237670774233425,216.42556330967034,B,-100.93417828153792,-164.62574756570177,77.99388370755386,A,D,D,C,-139.70934827915391,0
36-50,None,Veteran,-76.15838921272041,57.57059035706943,B,-23.59636883302418,162.56499548010547,B,43.01324580863493,27.270461156798966,-25.09719902217417,A,C,C,E,-15.328246137000152,0
65+,None,Non-Veteran,33.42255336692066,319.62268400149634,B,-23.38539446005933,7.005495564946601,C,-108.7471908515252,47.39414241717419,-127.51061563368748,D,E,A,C,-44.92989724149557,0
26-35,No,Veteran,-61.02220131372905,-166.69382055581977,A,-21.62086717434635,2.3236059736196935,B,-5.526190932649707,138.59261072614498,124.36581350500873,A,C,D,C,24.9715677982203,0
65+,No,Non-Veteran,166.54063545494319,-118.44528525994474,D,162.04197052451784,142.79921898394684,A,104.39497629574387,-10.29684519137415,-44.69435412778459,B,D,B,A,-126.22747148013258,1
36-50,Physical,Yes,-148.2129294866601,-48.43556735365518,D,-35.00618324225561,-26.246806010498215,D,63.71346666630513,65.10499471400898,75.94498934334851,B,B,B,C,6.542779101238988,0
36-50,No,No,18.843116763591205,85.89458409513614,B,179.76764509557026,-146.1582189489253,D,-86.67882772102692,-224.01679664623396,119.91148606066426,E,C,E,E,37.754032792363354,0
26-35,No,Non-Veteran,24.01464311767158,-38.484733666725866,B,-73.56577242513981,-160.8785327044734,B,-43.56076778061005,-20.269684458758768,-63.94346060244352,A,C,E,A,-17.649841412299285,0
51-65,Both,No,-154.89814762454216,-32.257955276022436,E,108.50105089759504,67.88553767898664,A,48.04939476557135,84.8124885231951,-16.724818901133315,D,A,D,C,-149.566610161794,1
65+,Mental,Non-Veteran,-106.06297686294593,75.52218499064003,D,-248.8347947541208,-77.73910061453232,D,113.860820585493,-110.66812335518573,-93.67735815852907,C,A,C,E,61.32032268827645,0
26-35,Mental,No,-25.551547621275372,-37.877970760230504,B,-199.25152506236026,-19.855003770335735,E,121.9812530100977,-29.139235486540237,-34.83144051938902,C,C,C,A,46.049178383273244,1
26-35,Physical,Yes,117.1240692456504,-136.6838110866691,C,96.36072743997563,123.27939887461123,A,74.40498905365344,29.278394731557288,213.72778858930084,E,B,E,B,-206.99844474533867,0
18-25,No,Veteran,107.11439769923263,-66.50390256602896,C,-13.428410799061139,-95.11897390735007,C,-109.18459876587958,-191.01262249442254,-4.0610164311003025,B,C,C,A,133.15668293265787,0
36-50,No,Yes,222.87612494161294,-96.77594307788027,C,56.08089184869803,-95.78912696800572,B,56.11307354844567,-14.092452066911804,-94.65054314201848,B,E,A,D,118.4307187013719,1
26-35,None,No,-11.461548957247778,-3.122300191053431,D,-51.8993255602736,75.84827339128154,D,-3.3618457756365476,-6.248557146290134,90.59479254370433,E,C,D,C,9.322810545451125,1
36-50,Mental,Non-Veteran,-97.69809619202762,100.48833073636945,A,-10.997687526730363,30.03506179741462,E,-29.418747042256836,26.496415215702946,36.384804671247565,D,B,B,A,11.408683898218065,1
18-25,Both,No,127.2424536072459,-228.33216639250122,B,75.02701788595492,-217.29481696478666,B,-196.36302314366876,16.55767583900078,151.75717153542968,A,D,C,C,44.750042266741815,0
18-25,Physical,Non-Veteran,-149.28251865089013,-270.39378733636727,A,-45.825951467148094,76.27234048517934,B,-106.5862505287608,-149.7229379852701,95.49396996479733,A,C,C,D,-129.47168111874856,0
