civil_status,sexuality,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Widowed,Heterosexual,Hindu,-33.09936494440204,192.49038355932535,240.71326005300895,15.377148171678371,-50.005425220741515,D,C,41.617681463722214,D,E,B,C,C,31.12286709966679,1
Divorced,Bisexual,Buddhist,-47.920861238698386,80.81624503537172,-63.87602301351782,41.99781913520332,-93.08959780619332,B,B,-136.18961258170455,D,D,A,D,C,-78.74795925971705,1
Married,Other,Christian,-206.72059696099998,-14.514844327185191,-15.70518401625213,-133.86882711196472,100.57553514632991,E,C,-83.1524900749028,E,C,C,B,E,-62.30230565952245,1
Widowed,Other,Buddhist,-62.842880045850514,100.09208354177895,134.43310896125183,192.0501537337633,-52.00096461491766,A,D,149.60666192280667,A,D,D,D,E,12.244306823286854,0
Widowed,Heterosexual,Christian,21.024648137491884,123.44586944802629,-96.8875651590659,171.01462087496841,-34.12156171741243,C,D,-129.44180497764478,D,A,A,A,A,-104.25044091333133,1
Divorced,Other,Christian,47.951274083006524,3.2069769060809774,49.704422424313094,-5.438594129852802,-7.081320914708947,A,B,210.12573693027986,B,E,A,D,D,86.75496559066954,1
Married,Bisexual,Muslim,-39.513575910705114,64.36636307096204,-254.23011196038678,46.53549130645774,-32.310680214791105,B,D,128.50974657451997,C,C,C,B,C,15.374293852243234,1
Divorced,Bisexual,Buddhist,94.60503045499364,106.86725213659001,5.823352193977611,-226.3432852314848,16.331603682832515,E,A,51.254369709174874,C,A,D,A,E,-2.8346657249304115,1
Widowed,Homosexual,None,-152.25337878334088,-10.817026266011883,-142.1788182901076,82.04238744526904,-97.9031939516133,B,E,77.27291854895246,D,C,E,A,C,-103.43216051056248,1
Widowed,Other,None,-172.6196608160156,-44.677394872851806,17.348334506869595,-65.42799018162935,134.58591303992586,C,E,-165.58161574162492,B,E,A,D,B,142.20860352657604,1
Widowed,Other,None,105.69400251417353,-17.149999872600397,4.100594364747406,13.587273460239013,-166.83945245013044,E,D,-65.03510231512823,E,B,E,C,B,192.7889879030127,1
Divorced,Other,Other,-58.704009926411075,-39.520412798942985,-66.3006868753685,62.28028766949487,103.60240680693155,D,B,142.48258490875187,C,E,B,E,B,-7.614468588817069,0
Divorced,Heterosexual,Muslim,37.72545119360888,-118.59610643872236,88.37610045737817,-38.79389689317443,-129.3020063160683,B,D,-5.007176877276754,A,E,E,B,B,-145.12075019683687,0
Single,Other,Buddhist,31.832702769953812,129.1798839013778,-20.87390444092138,-86.97720917251812,145.80096774448364,E,E,-55.13979381911548,D,E,C,C,C,223.52404383012652,0
Widowed,Homosexual,Buddhist,54.046957841982234,87.7271141435432,0.4677609790837845,102.11764663531322,-18.86479964013368,E,E,-62.88822945514805,D,C,A,B,D,55.22080013801786,0
Widowed,Bisexual,Jewish,-6.5196417047547754,184.80027999614774,-6.05937337840929,54.1125979556159,-36.50080903724693,C,D,33.708787556211355,D,C,D,E,C,110.67911324480933,0
Single,Other,Christian,-132.18577810608195,158.21176219738686,-44.44970700059801,16.969693721906662,-13.218514116718016,E,C,-104.84233243104006,C,E,D,A,B,-25.59687690338449,0
Divorced,Heterosexual,Buddhist,-59.682114549549105,-110.28990175013465,-45.69231614024022,-5.074732939045014,36.815845010784244,A,B,76.19347225484677,C,A,C,B,C,86.28518251176274,1
Divorced,Homosexual,Other,-75.4188978762231,118.97541083919056,-18.476799605626745,21.7438907240139,-116.25226438304621,A,E,-45.62467609861849,D,A,B,C,E,-130.59453477675228,1
Married,Heterosexual,Other,-61.84846303866989,153.60129190880122,112.7147612878683,12.36365199353994,-99.00861743792466,C,A,213.33528250827953,A,E,C,B,C,-75.67774480098566,1
Married,Heterosexual,Muslim,-8.76811558673065,53.500197169652274,-19.140218353164915,4.537080788858608,43.6531828433944,B,B,-33.23685622225965,B,A,A,C,E,40.32220706217441,0
Married,Heterosexual,Christian,-21.18757503288689,-64.50698967794504,-134.5074569475064,-111.46663045124734,254.0708372424572,C,D,0.38252006327923516,A,B,B,E,E,112.37239498595063,0
Single,Heterosexual,None,-31.561723035952234,17.298239690297216,142.47723900287218,48.353035555728916,32.63021034211484,E,A,-55.38325937864263,C,B,E,C,B,-37.17540722892779,1
Widowed,Homosexual,Christian,40.717130404933734,254.64906061235772,-28.00906390976337,179.04033229674545,55.76181833248802,B,D,209.89849436194393,C,C,E,A,D,131.19860088119702,1
Widowed,Other,Buddhist,-22.122910707669416,177.4614113301011,76.7074823825443,-25.534240968210398,71.46280436369095,D,B,-63.63096936418633,A,C,C,D,C,120.49271586426914,1
Divorced,Other,None,91.2289504104122,-49.679694977921976,21.09770453653236,137.58085778478707,-49.78588403051199,D,D,-151.7808181907912,C,C,E,C,E,-16.335098456846797,1
Widowed,Bisexual,Other,-79.99540520649772,-0.6261353781625879,-89.11181148108857,-62.613402486081114,-26.58648164985426,A,E,-63.41984253495806,B,C,C,A,C,-1.5059256164765422,0
Divorced,Heterosexual,None,-35.207447895431585,-122.3283546275252,108.30561388264948,51.499665299520025,-49.18671714354117,D,B,-65.25519336826427,D,E,E,C,D,19.091998349176322,0
Married,Heterosexual,Hindu,39.72263585304796,-90.34857400958744,56.27312715042678,-16.74759888279238,141.4209800644423,C,B,-216.80425193198022,D,E,A,D,D,75.86578537176581,0
Divorced,Other,Muslim,-36.48800085677238,16.250855760582642,25.031813273532332,-197.93961551902234,-50.292658364155116,B,C,-197.4013787852798,D,E,A,A,D,150.61643110687842,0
Single,Bisexual,None,-142.00309692965774,-7.780740015867167,-77.51511310497882,66.75860621421465,135.98861530861012,E,A,-24.40009294691333,D,B,A,A,C,-44.74039556987837,0
Single,Homosexual,Muslim,-184.1906233283869,-40.77946220924385,-164.62119521453144,10.731634244784523,-165.77983156253717,A,E,-80.68517901312056,B,B,D,B,E,-112.37023751436443,1
Single,Bisexual,None,-26.987890485420884,65.14940766288552,-94.44362332239149,26.831574937760877,-14.197465580631757,C,A,-84.70261215210458,C,E,A,C,B,-187.17546929745453,1
Married,Other,Hindu,-4.499505932061046,-35.83619233185832,-103.75886143925639,160.24000216003503,-9.752889758874375,E,A,24.81634419301794,D,D,B,B,C,87.11653255113302,0
Divorced,Homosexual,Buddhist,47.415538834998934,-81.53633638366529,176.3686682791268,-37.1354381473906,111.47279566587476,D,E,1.3153623038243218,C,E,B,A,B,229.15574659910658,0
Married,Heterosexual,Jewish,45.439962739587195,0.2214361420836693,4.526013437722274,-124.61390840831102,180.61254878845324,B,D,-11.430935723872647,A,B,C,D,D,-49.47250329221481,1
Single,Other,Hindu,-42.42206685814833,39.153959209385334,230.6410024988137,88.78512568075571,-45.44816607962718,E,C,-1.8086833834755396,D,D,A,B,E,22.579481468956075,1
Divorced,Homosexual,None,81.97687433057719,-94.31168689909354,95.82000175791606,-79.99977974356966,77.30396763411397,D,C,21.282635364959457,A,C,E,C,E,-92.29894891407666,1
Married,Homosexual,Jewish,-111.02568824343871,-221.015782728157,-132.92563340490895,50.93728047233458,-31.747752296543485,E,E,-39.23653220988019,D,D,D,D,B,46.452291067656546,0
Single,Bisexual,Jewish,-114.66914393183009,80.91016799051538,34.79203772476597,-5.776552954980193,-8.82242419929626,A,B,25.757461712500263,A,B,E,D,D,-194.017918881131,1
Widowed,Homosexual,Other,-44.353468743648456,127.75619026409078,-20.876021849673947,99.02885179979567,-34.86239721983225,A,E,-133.81978206333483,A,A,D,E,A,-98.5562647345936,1
Single,Heterosexual,Buddhist,80.99341276760917,3.748350303067353,83.04158425313705,-69.76654822451692,53.171155602707884,B,A,114.43829374430811,C,B,D,D,C,-67.88000030628508,1
Widowed,Bisexual,Christian,-1.4567132533749032,-75.53066794515726,-4.315206283610805,63.08926437495248,16.858239949424636,B,B,-97.70883076132831,A,C,E,C,E,-23.749127202559826,1
Single,Heterosexual,Other,-18.996280982093175,74.27306124932385,-81.60878505595375,98.18689510582963,-42.56786908406456,E,D,-242.96557575394408,A,B,C,B,E,-59.86919906415099,0
Divorced,Bisexual,Christian,-116.2842643107868,142.51339698476588,-6.842211717682418,34.5631295133895,-8.378618342838946,E,A,-137.7588076546124,E,D,C,E,C,59.737782082016324,0
Married,Heterosexual,Muslim,-105.46022236982728,91.88754034431147,-138.69085128784832,-235.4276656150433,10.353729781558043,B,D,6.948376551880031,A,B,B,E,A,-60.305485529804045,1
Single,Heterosexual,Other,94.06872524412113,23.02375244791458,-95.07317614098577,-44.36748947559324,-88.85689086758059,D,B,-156.81131532855318,C,C,A,E,E,47.799467471980904,0
Divorced,Bisexual,Other,198.1443009835619,-39.417786843819556,182.57933029517434,-46.39483372369967,-142.80722956620636,E,B,-42.82567490054595,C,C,A,B,C,-118.888694301018,1
Widowed,Heterosexual,Jewish,59.163007098998044,-22.58261134012372,-48.88965241466464,68.33760943016838,69.82484607491085,D,A,5.841376060128507,C,D,A,D,A,-126.41672317113274,1
Divorced,Bisexual,Hindu,-81.92986023333341,-11.097649734829849,7.4643028401847475,6.940391582995613,81.44784421736243,E,C,148.75348135534034,C,A,A,E,D,38.12041810463177,0
Single,Other,Christian,-105.1323788866349,65.64103088575763,135.67390168014367,42.33978340663941,-96.94060618894292,E,C,-23.3270243012354,C,B,B,E,A,45.20436467657315,0
Single,Homosexual,None,123.55327652313947,-77.4788983347866,-114.16528579081431,28.095944339393732,-79.93656432667017,A,D,-52.56646048635958,E,A,E,D,D,-12.955176291143108,1
Divorced,Bisexual,Christian,-33.28738835444319,200.67108022526088,25.383352889473006,90.2841508957982,-22.799309439188153,A,C,29.258650951690562,E,C,D,E,B,133.6821933246042,1
Divorced,Heterosexual,Muslim,193.4308022007633,214.4308554515393,114.383208112028,-82.44472559218082,-158.19826600166184,D,B,-64.37055794444674,B,D,A,B,A,49.58893227688197,1
Single,Bisexual,Muslim,-169.32272460616846,-28.97473457428393,-8.17780614105856,70.09146301712586,62.74711674899286,E,C,-68.6074258775257,A,B,E,E,C,-46.870361159326514,0
Married,Homosexual,Muslim,80.35641217196451,85.22023187075648,-65.65171904763788,-77.05869678731604,-172.0509228967832,D,E,94.55982864501388,A,A,E,C,D,55.39993369545553,0
Widowed,Homosexual,Other,-4.868131842383944,129.65709623743,-82.78863310022008,-113.17302315755093,-164.4796366741644,B,D,-42.45146047289642,D,C,A,C,D,-36.98446046345555,0
Married,Bisexual,None,136.6825580003854,-114.78312597568564,-87.44464158574422,195.36781424258385,-34.2951580379232,B,D,-106.52864564001798,A,B,C,D,D,-5.711645715920252,1
Divorced,Heterosexual,Muslim,-53.745753388674004,19.21568356428018,7.776410933473878,-23.405127551258087,-6.021115349167547,D,D,-19.78469700157585,C,D,E,E,E,110.82656232286408,1
Widowed,Heterosexual,Buddhist,75.61386210359785,-84.72619733212122,-106.35208785730808,-12.697679141117476,174.9531492294444,E,D,22.64138295096832,A,C,A,B,B,-55.592657220707785,1
Widowed,Other,Muslim,-50.733173019326394,-168.61086355863455,-133.5454974923738,66.52265101558393,-283.3832825554413,E,B,66.60607308683402,B,C,C,E,A,-104.43145032030469,1
Married,Homosexual,None,-210.2277283813553,-23.630470204581215,14.227448944686355,-22.29168191723683,-208.54252475435487,C,B,-25.35322676354549,C,E,E,B,D,-89.76815051081417,1
Widowed,Bisexual,Other,-86.16642700943011,-135.5507531671191,-183.6785439267623,-103.32530738033032,57.87838472760117,A,D,-166.9118744839489,B,C,D,D,D,105.06008932196937,1
Widowed,Bisexual,Muslim,-24.743549850981008,-168.52602410369624,-0.8576436645277614,111.71298443562634,44.3344934247838,E,E,-40.57424320653608,B,C,E,E,C,20.703504915899,1
Single,Other,Jewish,-81.30202702161532,133.1198151217929,-69.97510713050984,-0.3976097999855306,26.85455421708753,D,C,5.92861177970374,B,C,E,E,E,-12.419728386922962,0
Married,Bisexual,Christian,110.4478351889589,28.543486913194027,77.57064329330679,17.880834444648304,-173.81091685251891,E,D,225.6835053320957,D,C,B,C,C,180.2125669370524,1
Single,Heterosexual,Christian,193.73027429364274,-63.68412899615994,61.732235395881304,82.64564510640209,-231.98517270829413,E,A,-47.14460468720118,B,D,B,D,C,-89.80333678281757,0
Married,Other,Christian,3.3264359692634726,125.00810021740558,67.9575708378284,-59.78683882791624,-222.63398621231985,B,E,14.297986077678082,D,E,E,E,D,141.8715630218473,1
Divorced,Heterosexual,Jewish,-9.600750229118796,230.99889277590756,-47.652747213364115,300.89026784117215,-68.65036361326375,D,D,22.287261776436765,C,E,E,C,D,-35.75242942939345,0
Divorced,Bisexual,Buddhist,165.55107488572395,-99.60815456705673,-74.3950490071584,-70.34381703257147,-101.26175687574832,C,D,-23.884219326168484,B,E,E,A,C,61.3133741931605,1
Married,Heterosexual,Hindu,-14.120028437401153,60.29047386010545,-135.96096130607498,-271.23206841488184,217.9210015467343,B,A,123.49691410621963,A,B,A,E,C,-59.860702021802716,1
Married,Heterosexual,Hindu,-21.465083303860013,-110.19205626926474,9.174683872590075,17.576944918667216,124.90627211187106,A,D,102.76976411286005,B,B,C,A,C,-23.529687154082215,0
Divorced,Homosexual,Jewish,-20.920464706156075,124.92641647884271,-127.56844847669238,1.1796391170565201,-81.66489581288829,E,D,134.23141737715468,D,B,B,A,C,78.36616832371173,0
Married,Heterosexual,Hindu,-82.08527762313372,-97.26561905035538,98.12104640140045,-8.251374197200269,-128.60205432400505,E,C,141.22725773896667,C,E,B,B,B,-86.0241303287687,0
Divorced,Homosexual,Hindu,-39.839580497258964,4.309078984757755,59.47267944660272,-162.7516403047611,76.06894584817819,B,D,-13.043429119561711,A,E,A,B,B,19.01368126410969,1
Married,Homosexual,Jewish,-35.938642834693404,8.114144390634822,-25.619192228147604,175.38390488649605,-5.902629506006574,C,D,88.21006132458773,A,A,C,D,D,-32.068516264188254,1
Single,Other,Hindu,49.002086478624754,-190.19603044972,-188.30712031616738,82.9314309924979,132.8704267708776,C,C,40.518058787558175,C,B,A,C,D,71.63196675519593,0
Widowed,Other,Buddhist,-223.75100074455938,-140.63403720088644,89.97018772353852,24.476671694308262,0.4121728040969737,D,B,-64.19868039594608,A,B,E,D,B,45.00887048519551,0
Widowed,Homosexual,Muslim,159.63628365429867,4.94107666871163,137.28496368948083,60.301345407064765,-55.204921563232645,E,B,164.0646138409054,B,A,A,A,C,34.154473454364876,1
Divorced,Heterosexual,Christian,79.09045645681934,86.93766112938589,112.15937430207843,-72.6517411785912,-105.85562610007673,D,D,117.23702328011363,B,E,E,A,C,35.20900327996653,1
Widowed,Homosexual,Buddhist,79.62270309489963,-148.39662653921644,143.59490864734926,-222.55641703115202,68.06637167461102,A,A,-66.84756526105306,C,C,A,B,D,-18.823528458577343,1
Single,Homosexual,Hindu,-70.81677315070301,59.188807670350215,-4.329451451355375,-66.83668521659791,-104.46722459397498,E,B,143.28843904100654,E,B,C,D,C,-28.68725992705014,0
Single,Other,Christian,178.21107522842786,-34.12217141711001,22.982371217723557,0.5621349987335332,-88.1922445066313,E,E,-148.02497051635422,E,C,A,C,D,91.86493725935952,1
Single,Bisexual,None,-158.51193205232948,26.150766738602965,15.962691860036719,-86.07206141380517,189.20796723310798,A,D,87.83161898801669,E,C,B,E,B,173.3720660485928,0
Single,Heterosexual,Christian,-71.3738818677319,-58.28921669498445,-73.2293095529294,105.99401146292334,41.80458451147558,A,B,-203.03397347654985,A,E,E,D,E,-177.07705403754633,1
Married,Other,Muslim,-88.55067950814653,26.118633104940415,146.69581358354708,161.85270843333356,-26.010577758608694,D,C,-8.092987549767857,D,A,C,B,A,9.45190976951224,1
Divorced,Other,Hindu,11.446233510967758,262.93211324452403,-3.673419271342441,-18.02382150137491,-50.629098781294715,A,D,-109.76747034178749,C,A,A,B,A,-181.94683819545375,1
Single,Homosexual,Muslim,107.25738597691515,-62.26353362971285,190.43879760841077,-107.26678919881351,-14.52640335528948,E,C,95.04371100000738,B,E,B,E,E,122.09602818627081,1
Married,Heterosexual,Muslim,-84.53786033280721,143.10634859198424,-101.59746959052111,144.3619774192901,23.130875768713523,C,E,44.95226789648727,D,A,D,A,A,70.84499584468026,1
Married,Bisexual,Muslim,17.950687377408734,46.369122300819654,22.248308722728545,21.451118346322033,-32.2081173261941,E,C,12.707631142471481,B,E,B,E,B,108.14826428104138,0
Widowed,Bisexual,Other,-19.823817727686,93.3240862430147,-123.65899948058174,-16.34700189148189,38.42618931456193,C,D,56.396291787278194,A,C,B,A,A,-10.04658411978352,0
Divorced,Other,Hindu,121.05296968392099,107.09683131658987,-93.08671494766078,-98.64301373198502,-9.184092725068895,B,B,48.741853637513174,E,E,B,C,A,3.7895520362413193,1
Single,Other,Jewish,-42.65369076584997,28.082441907162565,85.98884591780464,-39.21360451919955,31.62363685692841,A,A,184.73952579107214,A,B,B,B,B,-80.25367557225358,0
Single,Bisexual,Hindu,79.19561474433077,-100.44083519723534,-13.80902995267249,83.31744506986394,-104.38771214871132,B,A,-51.20441954572308,C,C,B,E,A,82.7023785212082,1
Widowed,Homosexual,Jewish,-154.57797592674757,-24.115840123179467,110.33770660838758,109.99007867984459,-19.853351006738993,C,E,-128.5620093138723,A,D,A,C,E,12.431639845960603,1
Widowed,Homosexual,Hindu,127.03231980670276,-26.415893564123174,-74.93404901048002,63.547450303283824,-76.62536249376221,B,C,168.77948370394157,A,C,E,C,C,-82.46366605489666,1
Widowed,Heterosexual,Buddhist,95.10407394130523,171.1474521198106,73.16653287568906,102.44629276952641,-76.14636059119972,D,A,67.07941762305467,A,C,B,B,C,-12.589999716696756,1
Divorced,Other,Christian,-164.705205747132,-66.65076963650228,40.74425218383503,10.474507333369996,49.12066103194557,C,D,-56.98993938603565,C,D,A,E,C,-53.50409576692856,1
Widowed,Homosexual,Christian,-70.23032640558061,97.63346294573283,232.7101250912885,-68.48147790768245,-102.545274544846,E,C,45.37908971820478,A,B,D,B,C,-61.52033683177114,0
Married,Heterosexual,Buddhist,-19.828205635389544,-28.849255417563885,18.562768121417676,-69.7889360332158,-103.35616130121636,C,A,-88.89206965716131,A,B,B,A,E,3.064981312951461,1
Widowed,Heterosexual,Other,99.44217850221422,161.98071538170774,176.384205414221,-151.2123328600835,-21.795230684677634,E,C,-117.6161748562312,B,D,C,B,B,202.7833494645267,1
Single,Homosexual,Jewish,77.2881005983497,40.26959217912493,13.596548941050376,-28.062699201387808,-51.12366280118991,D,C,0.3346236598301864,A,D,D,D,E,75.66893516579351,0
Divorced,Other,Muslim,41.81677100365076,-21.077197871128714,128.49680961815068,110.71898153040391,-58.173554348600156,B,C,-233.61857519634395,E,E,E,B,C,-52.68577876627499,0
Widowed,Other,Other,-43.30448102301245,17.947190470886458,82.95311758569774,23.453608897544765,-80.60338394152828,B,E,-23.735308357674207,C,C,D,B,E,-102.2397987204992,0
Single,Bisexual,Hindu,-37.35352627905915,-6.541867418482742,-85.10853267357706,43.26615006825791,29.054687647555706,A,E,-12.011073287019519,E,E,E,D,C,137.96019744216363,1
