AgeGroup,sex,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
36-50,M,Christian,B,D,105.45943092918012,12.104071962155865,A,35.83126562066615,E,A,86.06273409034716,1
26-35,Other,Hindu,C,C,201.47164226365456,-23.17815285608106,A,48.72055382892516,E,A,-75.78587947726766,0
26-35,Female,Hindu,D,D,95.66535355295969,-72.91845242196597,A,-65.43107561131374,D,B,-82.24911341862887,1
36-50,Non-binary,None,D,C,145.85562274824807,-20.24996710779434,C,-82.40388370328321,D,B,-61.84639374251759,0
18-25,Male,None,A,B,-116.79784333360756,173.5243411887442,E,141.38141714852557,A,B,-59.40544684454528,0
36-50,Male,Hindu,E,E,-12.33204838040367,-26.951172784515727,A,-64.89344969221987,A,C,-33.89184826570436,1
18-25,M,Muslim,B,D,-91.54629918369082,59.49922618191904,C,-66.45155713426814,B,C,-74.27626242554531,1
65+,M,Jewish,C,D,-213.49027641960245,-34.06558374682574,E,144.78113470856363,D,E,-151.01582113661522,0
51-65,Male,None,C,D,198.67326174220256,5.4144224512639205,C,-102.05239319987645,C,B,-26.412475686671062,0
51-65,Other,Hindu,A,C,-12.693673259455476,75.78335135245507,B,-54.4714193321762,C,E,-123.18383418544651,1
65+,Female,Buddhist,A,E,-123.37819702285925,137.40282983159463,B,188.5203518391316,E,B,-227.49333957972772,0
18-25,F,Other,B,E,27.771774667489773,-38.094727270499355,D,27.30737177256791,A,A,49.76363444495177,1
26-35,Non-binary,Jewish,E,D,12.598816031434247,-117.32956936870514,B,72.76584880581993,D,C,60.295066311446746,0
18-25,Female,Jewish,D,A,-172.11304817608212,-124.61447760826951,A,-110.12210632108001,E,E,-128.2726018963065,1
51-65,Non-binary,Jewish,E,E,12.0585071023017,-45.59337100773227,B,182.75488940395843,E,C,-19.438768900738925,0
51-65,M,Christian,E,D,93.4818631271026,74.31146838853405,E,3.5709978949468826,C,C,41.59664075603769,1
36-50,Non-binary,Buddhist,A,B,-108.86565995530728,99.28927738257099,A,-95.47248708413268,E,E,-104.93873984354927,1
26-35,F,Muslim,C,A,22.46585404116475,20.442207768757335,A,67.62870805946119,A,C,72.85020481842353,0
26-35,M,Hindu,B,E,58.92698467113854,-0.6383790046915157,E,245.10122747309998,D,B,127.56294064942844,0
65+,Female,Other,E,E,-125.73916455065135,112.6935884468547,E,55.20304256304627,D,B,-7.228382728956939,1
26-35,Other,Buddhist,A,E,-84.49638770956616,0.6205257853006413,A,-68.36353810258048,D,C,55.634508222594015,1
26-35,Non-binary,Buddhist,B,E,56.39871602607644,24.521095698367567,E,-23.48635194254807,D,B,77.42440577486094,1
36-50,Female,Hindu,C,C,81.18922605808845,-1.3578357259807885,B,-21.806266727831726,A,C,114.07834908239094,1
65+,Female,Other,D,B,63.13043397780381,-48.10494244992904,A,35.24773314523186,B,A,-29.604441649272577,1
51-65,Other,Other,B,C,12.04124528303306,13.819998275537507,C,76.17372149302531,A,D,23.883717296313044,1
26-35,F,Hindu,E,D,-132.16974494802272,130.613509158605,C,-9.291744500972959,C,A,-10.634938102671772,1
36-50,F,Buddhist,E,B,215.9943107475689,-115.15385650940786,D,8.685656903070562,C,A,144.2692582585454,0
65+,Other,Other,B,E,-52.76437056958954,-241.384602672035,A,151.61608414406535,E,D,52.93750865177104,1
36-50,Female,Other,A,B,-33.7307534796643,-119.81776797030071,C,-66.67752888916266,C,C,-84.26012768722161,1
65+,F,Buddhist,E,D,-167.8221878194816,-118.42482152252956,D,-235.2618279501784,C,C,151.02371387367094,0
51-65,Male,Other,D,A,-48.53260772681504,-178.7979007421609,E,-185.6269079906149,C,E,7.047838479021584,1
51-65,Male,Hindu,A,D,-168.8008351155248,-98.6141830465983,B,53.56701759783616,B,C,-100.32108563964108,1
36-50,F,Other,D,A,-79.94057838894688,96.28312439753515,D,5.738075630996053,B,C,108.75241245404365,0
65+,F,Muslim,A,E,55.437973473305824,-7.6341251611661,A,-61.92199746289467,E,C,163.34603917234875,1
65+,Male,Muslim,D,B,-106.77006156712605,73.78350982375872,B,24.832915014592103,C,C,9.811691371571856,0
36-50,M,Jewish,C,B,-44.29796502940562,-232.97803842126172,D,15.565748833030135,B,E,-65.72804262368601,1
36-50,F,Other,C,B,27.53590438746336,90.40018899469757,A,-127.0297181800597,E,E,28.6035567227641,1
26-35,F,Jewish,D,D,-14.031938463438301,130.99122774040134,D,144.78188121686821,B,E,76.95552300787814,0
51-65,Female,Jewish,D,E,-85.63460826468348,-76.75597050220166,E,-23.688894684623403,E,E,-8.382287765735494,0
26-35,Female,Jewish,A,A,36.25232488478403,10.518658888431712,A,-58.10611592038617,C,B,-113.69259610249168,1
51-65,F,Muslim,C,B,4.523389184768563,71.46190011761774,A,-14.605088406004263,E,E,-127.48914126066157,1
26-35,Other,Other,A,D,-90.05076001975502,21.69842023270889,B,-48.606457192917205,A,C,-174.84745036829082,0
18-25,Non-binary,Jewish,D,D,69.61465838787872,-35.31636542741057,A,-42.329028877149085,C,B,-63.97769932605407,0
26-35,Other,Muslim,B,A,206.57506644383687,-9.433448366186123,C,-196.0674018500506,E,E,-75.86548371382587,1
18-25,F,Muslim,D,A,-67.95674468306791,-92.45470237533868,D,50.49094297772848,C,A,147.88939434313718,1
26-35,M,None,B,D,-77.928064336804,110.95972531175585,C,58.179456241569405,B,E,168.8869316308904,1
26-35,Other,Muslim,D,E,-24.695688555853145,-18.89944995830858,E,197.72461251892375,E,E,-13.851101160026635,1
51-65,Male,Other,A,E,69.0177229856398,-132.1425021536588,B,2.502162514143617,D,B,47.521453555404875,0
26-35,Non-binary,Muslim,C,C,-78.70025186700956,24.97842602880434,A,22.93828499517217,A,B,146.14800862280393,1
36-50,Female,Buddhist,D,B,-48.95806025007479,-87.00603434412729,D,-31.639645104560937,A,D,17.034772380568263,0
36-50,Female,Other,C,E,128.83003992492337,-87.15710927887332,B,-78.16696620944278,E,C,-2.275924676096579,1
51-65,Female,Hindu,B,D,58.0673446076461,-27.28444225500058,A,-15.488595116489313,E,E,-20.491040921170324,0
51-65,Female,Buddhist,C,D,-21.39563108971726,154.22514483872465,D,26.316034739784083,A,C,42.95901734951673,1
36-50,Non-binary,Jewish,E,C,31.004798227644986,30.579792818121433,B,-282.88460692699135,C,C,-38.11146902521532,1
65+,Other,Jewish,E,A,44.3195559076118,16.332832352040914,D,62.08661302916163,A,C,-75.1605659354338,1
36-50,Other,Hindu,D,D,39.01674729289507,-54.526264673771806,C,-5.025890377306521,B,B,15.450133324882879,0
36-50,Female,Buddhist,B,C,64.78384426912443,-30.70580287594618,D,59.59449935095641,B,C,12.235551235170245,1
26-35,Male,Jewish,D,B,-20.617304345237926,170.37134917695425,A,40.364647121553574,E,D,49.78767216951341,0
65+,Male,Other,B,E,58.0752445478939,31.626264977383695,B,8.512031491902686,C,E,30.251615608081078,1
36-50,Male,Jewish,D,E,-214.25904434340862,19.45516957870244,C,-108.30492503365157,A,E,-22.134597229479784,1
65+,Non-binary,Hindu,E,E,163.1642400880807,33.0147842564256,C,48.17049139469695,E,C,-111.22509568861527,1
18-25,F,Jewish,A,E,-98.09225645564122,-106.50785589117851,D,-83.55006109465313,A,B,-58.697576628030546,0
36-50,F,Christian,B,A,-1.018804962509163,42.89806676136105,B,-132.65724042923318,C,B,35.93604842379,0
18-25,Male,Hindu,A,A,18.105319543458084,112.16938201541295,D,-195.19612305819547,E,A,-116.96369325609498,0
18-25,Other,Hindu,B,E,-20.74409387738107,-133.73963681877373,D,160.0111513973707,C,D,-98.46935082196691,1
36-50,Other,Hindu,B,A,-61.52453797524996,-189.3529455291946,D,97.74053141062258,D,B,97.47365740793764,0
36-50,M,Muslim,D,D,103.28362086595162,59.65822008610988,A,-22.832182764331126,B,B,93.02467521599941,1
51-65,Male,Buddhist,A,E,209.84004140042867,-33.748903948073995,A,147.2645363087577,D,A,16.375721440978307,0
51-65,Male,Buddhist,B,E,-73.13419457919909,-91.54154465744257,D,84.21232090898386,A,C,39.49023120742648,0
36-50,Female,Hindu,A,E,7.948645231242011,2.031370196306316,E,65.11162848443166,A,E,125.39681596116105,1
18-25,Female,Other,D,A,-64.70179040480562,264.45691881579063,C,-96.15593981427422,E,B,-113.81644273997553,0
36-50,Non-binary,Christian,B,C,-82.85111550466934,25.247640933293837,B,94.68014231646,B,A,-223.71693703098373,1
26-35,Male,Other,B,D,-165.32192103539012,25.392526557845375,D,-52.02007773041307,D,C,-192.27001337437548,0
51-65,F,Christian,D,E,88.363743047358,-87.82339220525228,C,-25.420062707995644,C,D,113.87446393982657,1
26-35,F,Buddhist,B,C,171.350253251676,-72.15141893413568,B,-141.80109562106978,B,A,1.3218483444371145,0
26-35,M,Hindu,D,B,-175.6944824200454,6.345169876537613,B,173.33239403570516,C,A,-78.00841366531512,0
36-50,Other,Hindu,D,D,-129.51627246805194,-21.457684636079424,A,-28.42648274076816,A,C,-45.58338944132174,1
51-65,Male,Other,C,D,-65.37750718016356,4.952537872571232,D,-48.36263381984936,D,A,0.0810569190230931,1
18-25,Female,Buddhist,E,D,-29.70541961812833,10.667312765692614,C,-76.12696059075039,A,A,-79.76123274517752,0
65+,F,Jewish,A,A,-136.31802355713867,137.58597574416714,C,39.885730216862555,A,C,-113.62444152416673,1
51-65,M,Other,C,B,-26.687668231302027,-161.98390402197472,A,9.207744873495137,C,B,-123.89574103385146,0
51-65,M,Christian,E,D,-8.648468734881206,110.77443822541949,A,-13.779404803369689,A,B,-39.80388605213241,1
51-65,Other,Hindu,D,D,-12.883295071987147,16.375329607951386,E,31.131336917622498,D,E,-223.03253797618666,0
51-65,M,None,E,C,-127.94313268762974,13.94201404672609,A,5.461502988445168,E,D,233.6340995541509,0
65+,Male,Other,E,C,27.046843951715893,-74.3087133576051,A,-26.40819519254467,C,C,198.76951097903782,1
51-65,M,Hindu,D,B,-117.91358425406702,87.91571420784798,A,-76.11462683827727,E,D,-31.376786871278718,1
26-35,Male,Jewish,D,A,97.69883776292014,-54.441864029169416,E,-34.769127022142676,E,C,-62.06037987980182,0
36-50,M,Buddhist,E,D,-131.11894685942158,-140.99111216095406,D,-100.90357412777342,B,C,150.2707401183543,0
26-35,Non-binary,Muslim,B,D,-89.26604301542697,139.89401344518876,C,-12.588542577807841,D,B,-60.96863215293931,1
65+,Other,Muslim,D,B,38.834153649274505,38.77214535751898,B,39.14650009706945,C,A,146.98584219422685,1
36-50,Non-binary,Christian,D,E,13.678399834775313,-125.93248781081492,B,52.51913271394974,C,D,-81.12246070333916,1
36-50,F,None,A,D,151.053112020895,23.571315649347795,D,92.50024451325021,D,C,-118.11183483743008,0
51-65,F,Hindu,D,A,-184.7791172204099,-11.725652337250239,C,-0.5483621121913633,B,E,2.8355663979720616,1
36-50,Non-binary,None,D,E,94.28980364563613,-54.73497972935652,C,-18.233169480344802,A,A,87.90327834810887,1
26-35,Non-binary,Hindu,C,A,9.939117685255544,-29.19813517976646,D,-26.107143838750595,A,C,50.11033688538261,0
26-35,F,Buddhist,A,B,48.735893069934995,-84.49336104456458,A,-88.8405789056778,C,C,47.82328491293216,0
65+,Female,Muslim,A,B,-11.520945288097298,41.37077160701091,A,-260.44715022936884,C,C,-6.280976919950115,1
26-35,Female,Buddhist,E,A,-8.604599439398504,-47.737114461741406,C,32.1297840788288,C,D,82.41674034459486,0
36-50,F,Muslim,C,E,25.260495439314862,141.8251660919137,A,1.3463335247574124,D,A,28.519462769456073,0
65+,F,Muslim,A,B,-62.465606867721014,59.66535399507453,A,-318.22333835639495,D,C,-61.27255709149318,0
65+,Other,Muslim,B,D,-174.58097492787405,2.516674371663613,E,133.9345904683172,A,B,-1.5053553551296726,0
65+,Male,Christian,E,C,77.6790566310506,56.5361591369703,B,-177.4740502038163,C,B,-128.9699745039131,0
36-50,F,Other,D,A,-89.25206037324445,9.669524390802419,E,4.645203575748689,D,C,229.93246235915657,0
51-65,Non-binary,None,D,C,54.54673477686608,106.330612769274,B,8.053074096001207,B,B,308.9772008143275,0
51-65,M,Jewish,D,D,-119.04796353842333,-59.470235496097914,C,-45.53461707227176,D,A,42.690418539987604,0
36-50,F,Hindu,A,B,-30.066432188640263,85.69158836394223,E,77.07295976932694,B,E,-96.37604950145824,0
18-25,M,Muslim,C,E,129.90999313347422,99.22743913849705,A,-88.34820232573587,B,A,54.69786915152398,0
65+,M,None,C,E,-128.299748994184,-21.077110619331595,B,-27.218784239184195,C,A,128.29037999638066,0
18-25,M,Other,D,D,137.4426055117821,-42.76383560731432,E,50.26588880218329,D,E,109.34674606458141,0
36-50,Other,Christian,C,B,-42.39512677163075,-5.417302546982905,A,135.25386892006705,C,C,-11.839561788882065,1
18-25,Non-binary,Buddhist,A,E,-50.698240947777926,-132.47770210495295,B,31.97591004445227,A,E,28.882985637470384,1
65+,Female,Buddhist,D,A,268.0002117431005,-50.75406153742621,A,40.40838266893233,B,A,61.59773241060643,0
65+,M,None,B,D,111.70104175674976,86.08689349802849,B,46.47769608186111,C,D,15.872034082341854,0
51-65,F,Other,A,E,-34.56977384580316,-241.26626028550606,C,-23.064530296814667,C,C,83.94436444428723,1
26-35,F,Other,A,D,-33.19294438749251,0.8804617371230195,D,18.12623373824985,C,D,-36.5296004492197,1
18-25,F,Christian,A,C,-105.06961818349787,46.25850937022237,B,220.14246267354375,E,A,-54.3472245089864,1
18-25,M,None,E,B,6.347882731378442,-139.07885003348574,E,103.01558947759011,E,E,33.73170393546623,0
65+,M,Buddhist,E,A,34.53087803980877,25.317983544511087,A,-24.838064661326943,C,D,-68.52646039983246,0
36-50,Other,Muslim,B,D,50.57623492190169,-104.55157414669931,D,72.88986560468098,E,E,13.862990556058213,1
51-65,Female,None,A,C,7.961267950501864,-90.67630255172357,B,-128.54128719269715,D,D,-145.47815676551576,0
18-25,Other,Muslim,E,B,-14.302039439687917,119.33820757648004,D,75.93437529450956,B,C,122.94235192896245,0
65+,Non-binary,Muslim,D,C,81.64075505260054,100.52019202799546,E,96.10900559709764,E,A,-9.40129940581178,0
26-35,Male,Other,D,B,97.17812374223183,94.01384267180947,D,215.51130353573566,B,C,64.05590643201764,1
65+,Other,Other,E,B,-42.442947711940434,94.6731892714692,D,182.9799886826479,A,D,-43.59108544575439,0
18-25,Female,Buddhist,B,E,50.73689062323249,84.3788979602822,C,-20.47346434851836,C,A,-150.65010635974267,1
18-25,Non-binary,Jewish,C,E,-116.2064283353318,50.0812981439967,D,-159.82158711314244,A,D,-223.4033759251427,0
65+,F,Buddhist,B,C,-33.36353318968465,71.83436905993338,D,65.75586256396517,B,E,-171.5073316119745,0
36-50,M,None,A,E,-1.6910205165324697,68.96275614946676,D,-29.571466668361847,A,A,111.47701011156362,0
65+,Female,Buddhist,D,E,108.57914573919751,-77.49750627196606,B,42.57539002384959,D,D,97.85299389164881,1
36-50,F,Christian,C,A,62.50634073614653,75.40894550778383,C,65.7524720094947,A,A,294.39543089564563,1
36-50,Female,Hindu,C,B,210.13934970085185,-167.6147733088083,C,-68.88416272126271,C,D,149.62556847664786,0
18-25,Male,Buddhist,E,E,-175.4682013271971,62.87476973831372,B,-85.07743207759017,E,E,-105.81202001725514,1
65+,Male,Buddhist,A,C,72.84686998681505,7.103803920203508,B,-42.82847489960138,A,C,64.55138741332148,0
51-65,F,Other,D,C,80.38254677087703,-109.37333964125958,D,-72.9706100130708,B,D,-24.075442610576,1
18-25,Female,None,E,A,55.622939961092236,171.35455387026008,A,-10.420371130664046,C,D,-1.00480448096077,1
51-65,F,Other,E,C,-51.38009292700334,168.14961143605862,E,-21.467243920920815,B,D,76.82624190228879,0
26-35,Non-binary,Jewish,D,C,-35.812974585549775,23.190808987778546,E,-26.088708832909397,D,B,11.97506994666513,1
65+,Female,Muslim,C,D,-234.85337533784914,170.74164856801966,A,86.2433036400295,E,D,250.55702693723032,1
51-65,Other,Christian,B,B,-205.6138973787709,41.15738950338409,E,-157.86347339728314,A,D,172.8687792580679,1
26-35,M,Hindu,E,A,-18.194653877787285,-284.10276135594745,B,64.5758738527542,E,D,-31.415749661999875,0
26-35,Other,None,B,C,-71.21058688500915,-9.045313931153423,C,75.11145168579688,A,A,-7.04146484098013,1
36-50,F,None,E,D,-149.07203224370835,-61.94484047195484,B,-33.23412303459749,D,B,137.14905071572824,0
18-25,Other,Other,E,C,-48.02312400026602,-103.0606937933036,D,49.49939144981716,C,C,121.26540369135279,1
36-50,M,Christian,A,A,26.308797680852,-228.52261699781505,A,-30.83483317299501,B,D,-120.7685738661785,0
18-25,Male,Hindu,B,A,40.62814970243463,-10.290953003963988,B,209.7560730802432,D,C,20.785696501781715,0
36-50,Other,Jewish,C,A,18.337222552416538,-117.4171729239696,D,-127.66339585438583,A,D,51.483535348506315,0
51-65,Non-binary,Jewish,D,D,246.91308063251074,-14.779025966742926,A,-33.597496758427425,A,A,5.326926087518998,0
18-25,Male,Other,B,C,-124.39655058494532,-46.64190208913575,C,-98.27318207024668,A,D,9.86297290618509,1
26-35,Female,Muslim,C,A,169.09634315814245,142.18187774624704,C,-66.75201566966325,D,D,76.65802115311537,1
18-25,Non-binary,None,D,A,63.87598925067953,61.54921776527059,B,-28.45672207298841,A,E,13.614582400590955,1
26-35,Male,Other,A,B,-59.90442815407108,-81.90346306889639,B,-10.693514785442792,A,E,-87.46852236388447,1
65+,F,Buddhist,B,E,-95.166178372746,-149.7670963500569,C,-94.63510762341747,D,A,-28.81479484834036,0
18-25,Other,Christian,C,B,-42.705949242864186,-65.261220427598,C,-79.13598770843237,A,D,70.15024804073558,1
18-25,Female,Muslim,B,D,-196.21690031328504,-156.3488403680739,C,-13.852057731565859,B,B,-41.99703890272003,0
18-25,M,None,B,D,64.75657102283883,-136.7778790516203,B,74.61147484250192,E,A,-138.57070750128307,0
65+,M,Jewish,C,C,8.44032207311666,-120.11198452956116,D,-112.96974991603324,A,A,-48.110855594493486,0
18-25,Female,Muslim,D,B,29.003940554157676,-114.59562790205815,B,9.991450601185733,B,A,-16.5887809169585,0
51-65,F,Jewish,C,D,187.92125341561967,-105.72296827366871,C,-41.62353753048652,B,D,110.73789445913698,0
65+,F,None,B,E,32.287562572570245,26.885325736333105,D,173.51323630059068,C,D,15.66636135892521,0
18-25,M,Muslim,C,C,-14.450693639072018,20.64858602728395,B,-102.30994549642394,B,E,90.07801825735368,1
51-65,Female,Muslim,C,E,-18.305442175918163,55.926048153161624,A,140.21170309344393,C,C,14.00022075570329,0
65+,Female,Jewish,C,B,-74.29561850060354,-31.747953679576458,D,117.81785931475429,A,E,96.46927714230469,0
65+,M,Muslim,E,D,42.58643060646779,-24.8933968456028,C,29.502530111604162,E,E,61.84760873146045,1
51-65,Other,Buddhist,A,E,-59.93873799261008,-36.931154114700945,D,-33.06528168064882,C,C,-152.8860029088052,1
51-65,F,Hindu,E,D,-136.48926421635318,45.05633763538679,D,48.26139507431295,C,D,-81.25533874973455,1
65+,Male,Muslim,D,B,-10.475096161123556,47.49062839247807,A,-40.95815401282278,E,B,46.36858930119152,0
26-35,Male,Muslim,A,C,2.2889725173378435,-38.859710461115505,E,29.521791144658817,E,B,-178.3512510190028,0
18-25,Male,None,A,B,78.55800721630767,-23.818820788400032,A,-113.90261934289762,D,C,74.17344828949327,1
65+,Other,Jewish,A,E,86.47945562004105,63.79889570739765,D,123.27542336472857,E,A,143.36442712694227,1
36-50,Female,Jewish,E,E,-81.96293600243514,118.12608842131398,D,16.168043913385006,E,E,-93.39689356668686,0
36-50,Female,Muslim,A,B,-65.56754770923712,-322.4471559610451,C,-36.25281320763245,A,D,-12.7314307238135,0
26-35,Female,Christian,D,B,-42.164148270128976,55.06879278602658,E,-129.86274601457023,D,A,-147.69061738312422,0
18-25,F,Muslim,E,E,128.65369132521295,-99.42697502989789,B,-222.1700059059755,C,A,16.701070800802633,0
26-35,F,Christian,D,B,-55.606065295533156,-135.29888386500406,D,12.65921478943004,C,B,-120.56973822215127,0
26-35,F,Buddhist,A,A,-99.15333223403988,151.24622495362766,D,-122.7044157345267,A,E,30.213737180452828,1
26-35,F,Jewish,B,C,6.910545173734954,81.53580559715469,E,152.80045982754623,C,B,-181.56546273704885,1
51-65,Male,Muslim,E,A,-19.803621409777136,-99.03425376367262,E,93.9776147170087,B,B,93.46191014834558,0
26-35,F,Christian,E,E,-82.27742283258408,35.20946620360385,A,-22.088305990534792,B,B,-152.39423541083073,1
18-25,Female,Muslim,B,A,73.3552437009887,-35.801067379987984,E,-36.82951323479328,C,D,58.70207917290159,1
26-35,Female,Buddhist,A,B,105.5086518766244,-25.843771112406927,C,-63.5129384197073,A,E,-67.25512823156981,0
65+,F,None,E,C,95.61453622195305,52.837628299639924,B,122.21436470315605,E,C,-42.94002373713601,1
51-65,Male,None,B,B,90.03311584628243,108.81210372133856,A,59.29199709101699,A,C,18.682551069692856,1
65+,M,None,A,D,-99.99768674373179,-90.61280341736396,D,-12.746129866085768,D,C,-147.49545921980257,0
26-35,M,None,B,A,56.39457391239654,104.3629504357466,E,51.699459047749876,D,D,87.38991260491339,0
65+,Male,Other,C,B,-196.7611018485583,-47.844332134885256,C,-0.749036572646256,D,A,39.657122118263,1
