birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
23,D,E,-34.00147456308788,E,E,0
56,E,B,22.40681663011738,E,A,0
29,A,E,46.229584675041735,E,E,0
73,A,B,172.87741018852049,E,C,1
76,D,A,-160.55978833658443,D,C,0
79,B,D,36.147962499507,B,A,1
35,E,A,-7.538969091125007,A,A,1
33,C,B,-84.46760588264026,D,E,1
19,C,D,5.302002111905445,A,A,1
68,A,A,1.299103896680459,E,C,0
46,D,B,-111.53015445317548,C,D,0
75,A,B,91.03731947690426,D,D,0
53,E,D,169.84895496791952,A,D,1
24,B,C,97.8492628873269,B,D,1
66,D,A,122.28412968002904,C,C,1
22,C,E,0.4295522684770212,C,A,0
34,A,D,-42.317103331571204,D,E,1
38,A,B,88.03582903707795,A,B,1
46,D,A,-119.22332726340608,C,C,0
58,A,E,-96.42022156594562,A,A,1
30,C,D,105.89870403615787,B,E,1
33,D,B,3.909677958385285,A,E,1
19,E,A,-146.04910851564608,C,C,1
44,C,C,86.35046488690735,C,D,0
58,B,B,-23.395319259333544,C,A,1
78,A,B,155.82380691380934,A,D,1
39,C,D,82.34029037881065,D,A,1
59,A,A,-30.94645223274364,B,D,1
55,D,D,192.707593981301,A,C,0
18,E,E,141.41032769829053,A,D,0
32,D,B,104.72152297039563,B,B,1
20,E,E,67.11135191948068,C,D,0
52,C,A,-190.80700308796838,A,B,0
65,A,C,-32.796318525919155,A,B,1
24,A,A,33.218900063301085,E,D,1
63,D,A,151.2106754023026,A,D,1
63,B,A,24.137961307496322,B,E,0
63,C,B,-88.92006947754932,C,D,1
54,B,B,87.30355686548364,A,A,1
28,B,A,-14.144543568476301,A,A,0
64,C,A,196.50931385468166,D,C,1
67,B,D,-44.39297701756929,E,D,1
66,E,E,-92.79388322746541,E,A,1
20,D,B,26.54562338851289,A,A,1
69,D,E,152.3187149408422,D,A,1
55,D,E,218.48645197499826,A,B,1
22,E,E,170.50672172526956,C,D,0
72,E,D,-101.2340457865054,E,D,1
75,D,A,-57.04421030150433,D,E,0
54,B,B,-114.94502542071507,D,A,1
45,D,D,57.64455007122214,A,D,1
35,A,C,-109.79343641917036,B,A,1
69,C,E,-46.637950864703704,B,B,1
30,D,D,240.3851443086941,E,B,0
59,E,D,-27.545814667359593,D,D,1
22,A,A,8.418866118946072,E,E,0
45,E,A,-114.37092550785954,B,D,0
78,B,A,-36.57777465365356,C,C,1
53,B,D,5.305604098806952,C,A,0
50,C,B,114.33345068374763,B,E,1
67,C,D,-34.088929133525895,B,E,0
22,C,D,7.996936486363243,B,A,1
41,D,C,162.50005029967573,E,A,1
38,C,A,-10.278612747023793,B,E,0
74,E,B,39.80274072102265,D,C,0
22,B,A,-227.68208093811077,C,B,0
76,B,C,-92.38829104725707,B,E,1
42,A,C,-24.465730641468625,D,B,1
46,E,A,94.52963568498151,E,E,1
72,E,D,51.0963292703051,E,C,0
65,D,E,-137.48662907397195,C,B,1
19,E,C,78.71706510908652,C,A,1
47,B,A,237.5645689252591,D,A,0
25,C,C,91.97431500621742,A,E,1
78,B,C,-54.840625244487775,C,A,1
67,D,C,-141.22307990519073,D,A,1
37,C,E,143.1686132703589,E,D,0
38,D,A,110.11634622999928,B,D,1
37,B,B,69.61670308865598,C,D,0
22,D,E,-45.744668040728556,C,C,0
64,C,C,62.56210223692952,B,A,0
74,E,C,-48.43225941999712,C,A,0
21,B,D,-187.43824572825613,A,D,0
79,E,C,-22.55645695651861,E,A,0
79,B,B,111.79769543812839,A,E,1
52,E,D,182.70996321360548,B,B,1
24,B,D,98.97752273738743,E,A,1
52,C,D,-81.92590329376299,C,D,1
23,C,C,27.066920822889163,B,C,0
41,A,A,-35.544585907090365,C,B,0
43,D,B,67.51506562587616,D,E,1
33,C,B,159.3311342709036,D,D,1
31,B,B,-9.667271136132294,B,A,0
57,B,C,43.03058570025195,C,B,1
66,A,C,98.46667161159198,A,C,1
43,E,D,-68.54170509731908,A,C,0
19,D,A,19.524471382978128,D,D,0
57,A,D,78.64885683817364,E,E,1
41,D,E,-34.080705685234975,A,D,0
43,C,D,89.06341931641431,B,B,1
23,C,E,88.15821850682738,D,E,1
61,C,C,7.08138902769407,B,B,0
40,A,C,63.13550088880798,C,C,0
42,D,E,-9.960932168436065,D,E,0
77,C,E,36.34887904942865,B,E,1
72,C,B,157.9036493595149,C,B,1
50,D,C,105.7186223365318,D,C,1
45,E,A,-40.67218341447523,D,E,1
61,A,B,-52.81283182459132,B,A,1
48,A,B,-56.22735928437012,A,D,1
42,A,A,221.08495713968122,D,C,0
76,D,A,42.79637505272847,A,E,1
42,C,A,-18.734513932587017,B,D,1
23,A,D,-67.39357268023481,D,D,0
19,B,B,131.60183913352088,B,A,0
37,C,B,177.48967537810566,B,E,1
37,B,B,1.553781465612222,D,A,1
74,C,A,-38.70262419997042,A,D,1
69,D,D,3.651844041298144,D,C,1
79,A,D,206.38158742062993,E,B,1
49,D,A,-17.414729436233305,A,C,1
44,A,D,-38.10689053149974,C,C,0
33,C,A,36.01237919128127,B,A,0
39,D,D,78.25822888057587,B,A,0
21,B,D,-165.71485705628328,C,B,0
25,E,C,-9.406979025006422,D,C,1
75,E,B,-133.11309912729712,A,B,1
76,A,D,11.471142880409957,D,B,0
75,B,A,-177.6328466717003,D,A,1
77,E,C,-129.45733869371892,B,B,0
69,B,C,-23.917442449106712,C,B,0
41,B,A,-108.08403569280054,D,C,0
19,B,B,-93.09620810048555,A,C,1
25,E,A,-128.68195495778292,C,C,1
43,B,E,132.4130918512881,A,B,0
68,E,B,63.72523730301173,B,A,1
57,C,D,-176.14308354197797,E,B,1
26,B,A,-37.16760057829617,C,A,1
29,E,C,77.36203657017946,C,D,1
50,D,E,-123.63828906866196,C,C,0
20,C,E,8.976775734524129,C,A,0
40,D,B,-139.64758650169267,A,E,0
22,C,E,72.71490498085129,E,C,1
74,E,C,28.273217758231016,E,C,1
58,A,C,74.69803796601809,E,A,0
49,C,A,-280.2171563598507,E,D,1
72,D,C,63.63687648558706,A,B,0
34,D,D,155.64080380730869,E,E,0
34,D,C,-107.90196785442771,E,D,1
30,E,D,4.137355873412496,E,B,1
61,C,C,-33.65173299394519,E,B,0
47,D,A,82.2049221051118,A,E,0
60,E,D,-30.952775278580614,D,C,0
52,E,E,132.23465348150495,B,B,0
51,E,C,-131.92723604663973,A,E,1
61,D,D,65.02517935853254,B,D,0
47,A,C,262.4995585841246,D,D,1
55,E,E,269.47302245498315,B,A,0
18,B,E,144.53890421637954,A,E,0
26,A,B,105.09756515971709,A,C,1
52,B,E,-115.0209220249018,D,C,0
59,C,C,-106.3908149150883,A,B,0
79,E,C,19.73306335610906,B,E,0
31,E,A,175.58136898700036,B,D,1
57,B,A,72.5192782632194,C,A,0
71,C,D,-69.52841561252254,B,C,0
36,D,D,-54.432647273331135,B,E,0
29,B,C,-166.67124770612668,A,C,1
74,A,D,23.237339217094746,C,C,1
75,E,A,-20.311803166709716,C,A,1
39,D,C,-121.68786559437403,A,B,0
43,C,C,95.11083558408285,C,D,1
70,D,B,85.5127906244469,E,E,1
44,B,B,-75.45586081690388,E,C,1
21,D,E,109.86325373400501,E,B,1
50,B,C,-196.43334258729845,C,A,1
18,D,C,-219.90956339561833,B,D,0
51,C,D,-41.28729773262506,C,A,0
18,A,E,-113.57705369757566,C,A,1
32,B,A,137.85263266077803,D,D,0
26,A,C,117.97521983586417,A,D,1
26,A,A,-35.03965972876161,A,B,0
31,B,B,-8.632633529615653,B,A,0
19,D,C,-42.993350434375024,E,A,0
62,E,E,-2.9598129916870155,C,E,1
76,B,E,-42.74072069705355,D,A,1
43,E,B,-29.597347074314843,A,C,1
41,E,C,199.5618001321241,B,C,0
71,D,E,133.62125916561922,D,D,0
37,D,C,252.1814408537808,A,B,1
78,D,E,26.107923180947772,E,A,1
68,C,E,86.20230954184828,D,C,0
61,B,C,-129.3432578759274,E,E,0
64,B,B,-132.17796265592762,A,E,1
69,E,C,101.55295550388794,B,E,0
39,D,E,31.171493699914326,D,D,1
57,E,E,-85.00336331328442,C,E,1
38,A,B,-109.58871916911639,C,B,1
25,D,A,-122.63745166793328,E,E,1
34,C,E,-107.98800466609688,E,D,1
41,E,E,-21.15098802164959,E,B,1
77,A,E,-43.695024558851294,D,A,0
69,D,B,-243.19113474586024,B,B,1
66,C,A,28.766872480521,C,B,0
18,D,D,-27.186068124665052,A,D,0
28,A,C,-81.9059374140082,A,B,1
20,E,D,-32.268927657219635,E,C,1
39,C,C,71.54816354486279,E,B,0
25,D,E,82.26205504068993,D,D,0
54,E,E,-95.48055563282276,C,E,0
30,A,E,4.36764777828597,E,C,1
69,B,D,35.9273379758674,A,C,1
75,D,B,23.916531179883055,E,E,1
61,B,A,130.7731418457863,C,B,1
25,C,C,-57.137733603275144,E,B,0
31,A,B,24.714475730860226,E,C,0
24,C,C,-60.84277317289452,B,C,0
22,A,B,247.24005580158783,B,D,0
31,C,C,-106.77918573459347,B,A,0
75,B,A,89.8988118479355,C,C,0
30,B,A,112.34508676144812,A,A,0
51,E,D,-27.488647246965346,E,A,1
22,A,A,-38.75794571436511,A,B,0
26,D,B,42.15805595952351,A,B,1
34,E,D,46.8680892411216,A,A,1
50,B,B,215.15667499051276,B,C,1
57,C,B,83.1590459973294,D,E,1
31,A,A,-41.850615757464325,B,A,1
30,C,A,78.17461541825239,D,D,1
72,D,D,50.744758376885,E,B,1
34,B,C,-78.62969888900197,C,E,0
71,B,B,54.726542348606564,D,E,0
71,E,C,101.0854310155284,E,D,1
48,E,C,-11.130493347679169,B,B,1
18,B,D,-40.12221432799974,B,E,0
48,E,A,-139.17842821619374,E,C,1
31,B,A,135.3025054748761,E,C,1
63,C,C,-132.2925497832063,D,B,0
19,D,D,59.76104355527313,C,D,1
18,C,A,-83.46328155106461,A,E,1
48,E,D,15.855828490525937,B,D,0
54,C,A,-262.98309557533844,B,E,0
35,A,B,-64.72661659945497,A,B,0
55,B,A,181.1731966369378,D,D,0
42,E,E,-60.106651120307056,E,B,0
78,A,B,98.40571022690105,E,B,1
68,A,C,-33.984868696969706,A,E,0
53,A,A,-139.3233810435121,C,D,0
65,A,C,60.37615869969522,D,D,0
61,E,D,-93.34995105378462,C,D,1
32,B,B,-94.20244587139976,A,A,1
49,A,C,-12.34458322230217,C,A,0
56,A,D,123.36057530871147,D,D,1
55,A,C,-171.40412426235113,C,C,0
65,C,A,-63.54285284246093,E,E,0
26,A,E,101.81141667355583,B,C,0
62,B,C,-138.7325785791957,D,B,0
63,E,A,216.31985541091598,A,D,1
57,C,D,14.547977704892476,C,B,0
19,D,D,-29.811190850140623,D,B,1
62,A,D,115.1651975348016,C,B,0
56,D,A,18.83378101082374,D,C,0
39,E,B,55.72075639669286,D,C,1
58,B,D,0.5876530104769093,E,C,1
74,D,B,176.94825381102171,D,E,1
59,D,C,38.524224499023966,D,A,1
24,C,D,-72.85149513946372,C,D,1
45,C,A,-115.48027594001324,B,D,1
48,D,A,-10.342102764567311,E,C,0
56,A,D,145.91236246781375,C,E,1
34,D,B,-182.4283671265211,B,C,0
49,D,C,-32.29827149093962,A,D,1
63,D,A,-60.8371397753945,B,A,0
24,B,B,-81.4682845345953,C,D,0
41,E,B,-3.32470550723254,B,B,0
77,E,A,1.6597868879660187,E,A,1
65,B,D,21.856449671278767,E,D,1
31,A,B,-44.32960462326287,E,D,1
64,B,C,-3.6223366498297738,C,A,1
63,B,D,-5.625585509342897,A,C,1
42,D,E,19.189434828526306,D,E,1
20,B,C,45.920643016864624,B,E,1
18,E,C,5.611024652989789,C,A,0
59,E,B,1.394740538460291,D,A,1
48,B,E,67.00793180567315,B,D,0
29,B,E,-103.55353877168405,C,C,1
68,C,A,172.08919897549964,B,C,0
20,A,A,26.54848810230459,B,E,0
29,D,C,-46.764501730824506,C,D,1
75,B,D,109.14146107459777,E,E,1
73,E,B,-26.33771192071287,E,A,0
51,E,A,99.11417883786366,B,D,0
70,B,A,65.72656210774494,B,A,0
78,E,D,-53.25979234823942,E,C,0
23,B,A,22.05640206934726,E,D,0
79,D,D,-8.984160303427714,A,B,1
30,D,A,28.287569326558526,E,B,0
79,E,E,25.762577784449082,A,E,0
69,B,D,-32.37647288055078,D,D,0
37,A,B,44.22656395134036,D,B,0
78,B,E,-129.94398683549497,E,D,1
75,D,C,-55.560742619322,C,A,0
23,C,B,-16.13253019512529,A,D,1
71,D,C,83.57306599317668,B,D,1
23,B,A,163.24349225623712,C,D,0
24,C,E,75.64073320148746,D,D,1
50,D,C,51.10940939300376,A,C,0
39,B,C,185.87977387855642,C,D,1
48,A,B,61.98624430650486,A,C,0
34,D,B,108.73108255694252,A,B,0
63,D,D,-71.97537782397458,E,E,0
56,B,B,-85.6157316028801,E,B,0
71,C,B,-87.96977816217704,A,C,0
51,B,C,-22.966499521788986,B,D,0
39,A,A,65.32004457098157,B,A,0
48,E,B,8.659978981426624,E,B,1
19,E,C,29.753768442607647,D,A,1
68,A,D,-8.573975092467654,B,A,0
44,D,A,-286.2452130056258,A,A,1
24,D,C,71.1084445364505,D,D,0
64,D,B,38.68003084542788,A,C,1
29,E,A,-116.11447428309101,C,C,0
74,E,D,171.35576729497387,B,A,0
55,E,D,27.743775818702222,C,C,0
32,B,E,31.561770857244476,C,E,1
36,D,A,-93.53510407632632,D,D,1
73,E,E,-172.8285121316876,A,E,0
39,A,A,-85.18337490025287,C,D,1
72,D,A,180.79946789306086,A,D,0
25,A,C,-19.58992967983794,B,C,0
42,A,B,-40.65789889057726,E,A,0
39,A,B,-161.4072187129036,A,E,0
54,D,C,157.9130270391871,B,A,1
61,C,A,-103.53563572311208,C,D,1
66,C,B,18.29917210999142,C,C,0
33,A,C,60.17378852994012,D,A,0
29,C,E,-141.5256566596837,B,E,0
37,A,D,-143.4870868768285,C,A,0
73,E,C,-2.048783479671995,D,E,0
27,C,B,-61.87890107053303,D,B,1
21,B,C,25.412048014999762,E,E,1
50,B,B,-208.40002963619585,C,A,0
69,A,B,-201.46506416772417,A,E,0
72,D,D,74.16800156336453,C,D,0
67,C,A,-25.34508153308198,C,C,1
55,C,E,-10.306858272840591,B,A,0
47,C,E,-43.773554622197494,E,C,1
64,D,A,55.80294647605967,D,E,1
49,C,E,58.713272179124274,E,E,1
45,B,E,-83.53885373214293,E,D,0
43,D,D,-38.16747613613712,B,B,0
52,A,D,-82.63254454854744,B,C,1
58,C,E,-162.1556392090594,A,A,1
19,C,A,-4.668218475865922,A,A,0
69,B,A,-5.331367201845189,B,C,0
43,E,B,128.9492060500083,A,E,1
54,B,B,4.889592052137854,E,B,0
67,E,D,104.78324108987462,C,C,0
43,A,C,-39.26273031104115,A,A,1
71,D,D,85.33879360386081,C,C,1
44,B,D,-66.19876220664523,D,A,1
64,D,B,3.45707630415523,C,A,0
56,E,A,82.18706350019141,A,D,1
35,C,E,112.82048114162227,B,E,1
63,B,D,-29.07446254542056,A,B,1
41,C,C,-84.23731056148316,D,B,0
58,A,C,93.91099207416923,A,B,1
68,B,B,54.82034971147254,D,E,1
55,B,B,-56.35955941998102,C,D,0
51,E,A,34.01777347979914,C,E,0
62,D,D,117.21000716880745,D,A,0
48,E,D,123.79784982828086,C,A,0
46,A,E,132.03708728241807,E,E,0
40,C,E,-103.50220606709566,D,A,1
56,A,D,44.37024788914298,B,E,1
64,B,C,-16.30200221300609,B,A,0
44,B,C,-12.640357431878039,E,D,1
27,B,E,-60.41704506773572,E,E,0
65,A,B,-160.3855191857602,C,D,1
47,B,A,-9.922592227123769,C,D,1
57,B,A,44.66324111383281,D,A,0
72,A,E,10.373917991623445,B,A,1
61,C,E,113.12684715089563,A,C,0
31,C,B,75.09444214994971,A,E,1
39,D,B,-173.4993920131514,A,D,1
26,C,D,42.85234231773626,D,B,0
43,E,C,106.50626089661657,E,D,0
75,B,E,0.41296477779066837,C,E,0
38,A,E,-4.088031341341741,C,B,0
25,B,C,-83.9275913774636,A,B,0
65,D,C,19.110940529580713,E,D,1
18,B,E,-114.1981437715792,C,A,0
20,E,D,91.82109719534107,C,D,0
64,B,B,48.5039628545562,E,E,1
69,E,B,132.49315675770012,C,A,1
22,D,E,-79.26112752322935,B,D,0
52,B,A,-110.76980660192652,E,A,0
41,D,D,-25.158788945681525,E,C,0
44,E,B,-121.66684274689905,D,A,0
55,B,E,10.957708993458452,B,B,1
27,B,A,-151.79302434856413,E,B,0
29,A,E,-57.72039773876061,E,A,1
48,B,D,38.276962000851064,A,D,1
46,D,C,130.55305983107596,A,E,0
79,A,B,97.5489854777559,D,B,1
64,C,C,64.89327224669397,D,A,0
46,E,C,82.30779875088086,C,B,1
70,B,B,102.9098868776128,C,B,1
39,C,C,-9.675295316428262,B,D,1
61,D,E,-79.34865930091465,E,E,1
60,D,D,98.39269125228391,D,B,1
23,E,C,-31.741898176615713,E,C,0
75,D,C,-96.46894323059915,D,A,1
25,B,A,10.307896679617384,D,E,1
51,A,D,42.57126629020445,E,C,1
28,D,D,-17.42185524709233,A,D,1
75,B,B,88.7362958761051,A,D,1
67,A,A,154.14044851316757,B,B,1
28,A,C,100.14987202974508,B,E,1
59,B,C,98.67956501355668,B,A,0
47,E,D,-51.282076711964805,A,C,1
52,A,A,10.296615823126725,B,A,0
52,B,A,300.4407139148494,E,D,1
35,A,B,35.45382954425643,D,B,0
54,E,C,41.49615417769304,B,E,0
56,E,B,32.419722826600136,A,B,0
37,D,A,44.16197813663908,C,C,1
33,B,A,7.916812129840296,B,B,0
53,D,A,-101.16899675455014,C,A,1
70,E,A,-37.3185180977626,B,D,1
75,E,D,-110.94342100589805,B,B,1
44,E,B,-169.08424110454118,D,A,1
56,A,B,-135.6660526573113,B,A,1
70,B,E,103.3644724077108,A,B,0
35,D,E,-30.491661934899323,D,E,1
55,D,A,-49.586841777866866,E,A,1
41,C,C,123.1682612207099,A,E,0
29,D,E,93.43485971620876,E,A,1
66,A,A,-79.41816632607176,D,E,0
28,A,A,83.22946409564274,B,A,1
35,E,D,44.45899418554057,D,C,1
48,D,E,34.344250870075506,D,B,0
64,C,A,-93.08998243257871,B,A,0
44,D,C,224.49394482734232,E,C,1
72,D,B,245.43169580073862,A,D,1
22,A,E,60.85762145383984,D,A,1
48,B,A,-144.58257050620793,B,E,0
51,E,E,-94.24798715868455,D,D,0
73,A,B,4.053619119506509,A,B,1
63,D,A,137.87633285734097,E,D,1
30,A,D,-47.10772804537203,E,A,0
51,C,D,169.29970818917562,E,C,0
51,C,E,3.878212744343063,A,C,0
46,D,D,-115.53484826325966,E,A,1
45,C,E,112.11527921890645,A,D,0
19,A,E,99.02780032300419,A,A,1
53,C,B,-44.79730732643343,C,B,0
66,B,E,-114.63842120737591,B,C,0
19,D,E,92.81862672186628,C,B,1
31,E,C,-123.68845696108714,B,C,1
25,C,A,-245.59540785759074,A,A,1
74,B,E,73.82150605140949,E,D,0
36,C,B,30.7580625996043,D,D,0
18,B,A,-101.69320196830536,B,D,1
28,E,B,-53.60464081728304,C,D,1
54,E,C,47.81387673220115,E,C,0
41,C,B,-10.230135336978769,C,B,0
31,E,E,27.243230552949584,E,D,0
78,C,A,26.433437901672157,D,E,0
51,B,D,39.775545887663704,D,B,1
38,C,D,-214.54452062066406,E,B,1
62,D,E,95.17062139861852,B,A,0
66,B,B,92.15289945513447,A,E,1
61,C,A,34.62727866208921,E,C,0
67,D,B,36.64478205121034,B,D,0
71,D,A,37.88261719468899,D,A,0
79,B,A,-14.291905302377353,B,E,0
32,C,A,-85.9262989628294,E,A,0
31,E,D,-103.94680787654282,A,D,0
57,B,A,40.94830164821124,D,C,0
69,B,E,73.43377542644753,B,D,0
20,D,E,108.5258112089214,E,E,0
65,C,E,21.39738184634225,D,B,0
60,D,B,92.34852467665407,A,A,1
29,D,C,99.59051786494926,E,C,0
55,A,B,-163.55760161440762,A,E,0
39,B,A,87.66608430133304,C,D,0
42,E,D,14.907442339363886,A,D,1
41,E,A,35.18876724137529,D,C,1
75,D,C,22.85545478208869,A,C,0
52,C,C,-91.31153665615017,A,C,1
49,D,B,4.8083341347710515,B,A,0
49,E,C,-87.05984750914482,A,B,0
53,B,B,-89.36956724279922,A,B,1
71,B,E,-65.65246747164099,D,A,0
78,D,B,76.41232483436802,A,A,1
19,B,C,155.14351198523468,B,B,0
23,C,D,72.05909617650984,D,C,0
29,E,D,1.8513244308672572,E,E,1
77,C,D,86.25920605309835,A,C,0
25,D,A,87.29930422321243,C,C,1
25,B,A,114.42725079646456,B,B,1
25,C,A,13.702088513323627,A,B,0
34,A,E,-83.18149765082207,E,A,0
65,B,D,37.78478003525208,C,A,0
69,C,A,42.63083549500618,A,A,0
49,A,A,206.35785367434318,A,C,1
47,D,D,-52.458682969975214,D,E,1
47,D,D,4.814031572486074,B,D,0
37,C,B,66.56434679845613,B,C,0
32,B,C,30.638924750340834,A,A,1
71,C,E,56.082434695436625,E,C,1
53,A,B,13.556470956117508,B,C,1
43,B,C,-80.30832323493992,B,D,0
61,C,A,-43.37784620410239,E,C,0
67,E,D,109.8736588847307,B,A,1
71,D,A,-98.85190025547878,C,C,0
60,C,B,135.86598899615996,E,A,1
49,D,D,29.777448292729318,B,E,0
75,A,B,-22.309359953966844,E,A,1
66,B,E,181.5601376295572,B,D,1
55,D,A,-220.20323113650377,B,B,0
33,C,B,-182.84634499374627,B,D,0
66,A,C,38.607068900642886,C,C,1
77,D,A,-13.670153619396686,C,C,0
23,E,D,-43.23796836405956,B,A,1
76,B,C,-22.54469303059043,D,B,1
53,C,E,-179.8644865573195,D,C,1
54,C,C,33.31783680593471,A,C,1
23,D,B,71.66626869412505,D,E,0
45,D,C,32.099166949927685,A,A,0
56,E,A,-69.05661242554126,A,D,0
71,C,A,-72.80035455630468,B,A,1
63,C,B,-98.26167728939424,B,C,1
37,D,E,91.77499538107114,E,A,0
46,B,A,38.26936588110003,E,E,0
20,C,E,-117.90655092289693,E,C,1
79,E,E,-34.45767223591117,D,A,0
43,C,A,-50.47598577056151,A,A,1
40,B,A,-109.00369410414226,B,A,1
45,C,D,41.295080495917155,C,C,1
65,C,B,-101.3061997720402,A,E,1
48,A,D,76.34917907943732,B,E,1
42,C,B,37.26771200184715,A,C,0
79,A,B,133.97221443829997,C,B,1
72,D,E,-135.68468648334067,C,D,1
72,D,E,79.29847246926202,E,D,1
55,E,C,4.2626205772308,A,B,0
68,A,B,-112.48777810487245,E,E,1
22,E,D,14.622876938672086,C,B,0
44,A,A,-143.1487239593565,B,D,1
79,D,D,-49.58789718721591,C,B,0
21,A,C,-41.73395561096055,B,C,0
36,B,E,-73.17307086487676,E,D,0
58,E,B,-109.75396263821331,A,A,1
24,A,E,148.63559505838631,C,B,0
19,B,A,17.566617779515568,C,B,0
79,E,B,-50.976922214896426,B,D,0
38,C,D,23.318821710298803,C,D,0
79,E,B,-7.6600053073841154,E,E,1
78,B,D,-74.0676879889737,E,C,1
30,A,B,115.30328054727836,C,B,1
19,C,C,34.55091508316327,B,A,1
21,A,A,37.003039903888585,A,C,1
62,C,B,63.62605987321122,A,B,0
34,B,B,128.63762585295945,B,D,1
35,D,A,56.4235397617997,C,E,0
35,E,B,209.27456319393127,B,C,0
51,E,A,65.5183335061297,A,C,0
37,D,C,0.916548492405555,C,C,0
58,C,D,137.7299633912114,B,B,0
25,E,D,198.63035198412905,D,E,0
65,C,A,-96.19822686509906,B,A,0
78,D,C,-199.99137016493538,E,E,0
19,E,B,98.35992172160962,A,E,1
70,C,C,-36.88300948572188,D,E,0
59,E,E,1.4461450340502962,A,D,0
68,C,B,0.7961923810471733,E,B,1
23,D,B,-98.25214754191653,B,A,1
55,B,E,270.18047546450464,C,C,1
39,D,E,-98.84374997597233,E,E,1
66,E,D,-27.515761518227844,E,E,1
55,C,E,-182.16175812627927,C,E,1
67,A,D,164.42575706810828,A,E,1
71,D,B,96.40621785541869,B,E,1
36,C,D,-3.8213565634138256,E,B,1
39,C,B,2.742776075444249,E,C,0
44,A,A,52.66142907800133,B,B,0
31,B,E,-42.017989862290314,A,D,0
77,B,E,-23.089705329102557,D,C,0
24,A,C,136.52769659724572,B,A,0
40,D,C,158.98722970571842,E,C,1
72,A,C,-14.123421543219658,E,E,1
64,A,B,-8.97072721979671,C,A,1
21,E,A,61.260102758396286,A,A,0
29,C,A,-54.43106680913476,E,D,1
23,D,B,61.40706864496565,A,A,1
77,A,E,101.19521161568493,E,B,0
73,C,D,140.87616489714193,B,E,0
66,A,B,191.08651385172266,C,D,0
56,C,C,48.00599709469727,C,C,0
39,D,B,-42.57192079998216,A,B,1
34,A,A,142.8125600873499,C,B,1
67,B,B,-26.77518316052457,B,E,1
25,B,C,53.73984854628904,C,E,0
71,C,C,20.0649967541646,C,A,0
70,E,B,92.26314214546002,B,A,0
63,A,B,-0.6494291984603292,A,B,0
76,A,A,-220.60980405214104,D,E,0
79,C,E,-49.36062429938699,E,D,0
46,A,B,186.9556932582086,A,D,0
73,E,A,241.4200647107839,D,C,1
23,D,A,-128.9231525067601,E,A,1
32,C,A,37.38118041217213,D,A,1
38,C,C,5.647126165508533,E,B,0
33,A,C,-188.47716969693485,C,E,1
59,A,A,-11.502345908762841,A,D,1
40,D,C,-15.610201383929429,E,B,0
54,D,E,-52.61923530351466,C,D,0
76,D,B,-80.73504759095894,A,A,1
68,D,E,-46.584858408455204,C,C,1
26,E,B,130.80033466983753,B,B,1
60,C,A,117.50201889902843,D,A,1
67,A,B,21.543238160155155,A,C,0
44,A,A,-188.46281253689472,D,E,1
32,D,D,-139.52575328847368,B,A,1
68,E,E,-182.94876140062897,E,D,0
63,C,C,-1.786960965796273,A,C,0
46,B,B,-1.885317072245142,C,C,0
31,E,D,-32.901267388154324,B,D,1
25,B,D,130.6486821977687,E,A,1
20,A,A,6.329816441046388,C,A,0
57,D,E,213.77863040499471,D,D,0
45,A,D,-64.26545200040599,E,E,0
53,B,D,88.72002507730798,C,C,1
57,C,D,-35.773842898818344,A,B,1
39,C,D,104.83300676113419,B,E,1
25,C,A,-56.57077050082153,D,C,0
25,E,D,-61.69133104699577,C,E,1
67,B,B,-158.22231486991865,B,B,0
73,E,C,44.225353663582325,E,D,1
21,B,B,-47.39424752825226,A,A,1
51,C,A,57.71692321208579,C,E,0
36,C,C,-115.6830990374895,C,C,0
23,C,E,-8.18424873900371,E,E,0
62,B,E,-112.69615157836348,A,A,1
21,B,E,35.82261334222801,E,E,0
74,A,D,-149.87738040471982,B,B,1
35,B,A,-23.780989785074482,C,C,0
23,B,C,59.34596078900225,C,E,0
58,A,D,-133.90137673697978,E,C,0
22,E,D,51.7094272274233,D,C,0
31,B,C,71.21492257678153,E,E,0
58,E,C,177.3545102800747,C,E,1
46,E,A,55.14055576102047,E,D,1
19,E,C,10.966744024419567,C,D,0
77,E,B,195.12267089106342,A,C,1
50,C,D,58.34834248513287,D,B,1
44,A,C,129.96768527822928,C,D,1
60,C,C,153.23623685826956,B,B,1
45,B,E,-193.62061031342003,A,A,1
53,C,E,-15.018161583882272,A,A,0
43,B,D,-118.76558809206566,B,D,1
25,B,D,-52.370503444771835,B,A,1
66,A,E,115.79261032270232,B,B,1
64,B,B,-195.57702467683603,D,E,0
34,E,B,161.21667111077832,A,E,0
59,D,A,-63.1617946440363,A,D,1
32,C,E,64.82092084018596,D,D,1
32,B,E,-94.99174775832063,B,B,1
59,C,E,7.90818828626678,B,D,0
39,C,E,-6.091472024466032,D,D,0
31,C,C,32.44970862748847,A,E,0
79,C,A,49.97406244787829,E,E,1
56,B,E,111.15627897590532,B,B,0
33,B,D,63.402301645888606,C,B,1
20,D,B,92.8128182939591,E,D,0
63,B,A,9.344625842692562,E,A,1
19,A,E,64.58449066166688,E,E,0
23,D,D,88.24350650620002,A,B,1
19,B,B,58.06318126504928,B,D,1
43,D,C,-11.882656525023112,C,C,1
